output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glycerol_gl,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_feed_%,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.5757384670845184,2.319164908948403,1.452210203135401,-1.0373069173165455,2.320182072364207,-0.5529458744730744,0.49999999999999994,-0.8660254037844387,2.1089144740905623,0.2740401200519737,3.3693920786191405,-0.8029936406914253,-0.6730619666546376,0.7261051015677004,-1.2576509275502175,-0.19574556874647212,0.5735745804925664,0.035609783289331835,0.437831226003197,0.09435277326254357,-0.1634237971257518,-2.0093366160726283,-0.27647293723653715,0.47886517421148383
0.4371861342302007,3.4010666219590275,1.2121835208775724,-1.0407774259227838,3.4007228300615107,-0.5527504159556234,0.258819045102521,-0.9659258262890682,1.469388888287148,0.22991473648337504,4.122300173672705,-0.6700349453796302,1.7211207667765707,0.31373618136254516,-1.170879369017661,-0.19740415827930557,0.5752901550960418,0.03597467387536806,0.6450147851874297,0.0490901843877111,-0.1832070622878621,-3.2848460096072634,-0.14306233483765574,0.5339159022635617
0.48700048918449546,1.7414504020009822,1.3982041996273893,-1.0078075941635198,1.7428385697832336,-0.5527504159556234,1.2246467991473532e-16,-1.0,1.9549749838556683,0.25833825090409634,2.43684420754351,-0.7728579529349389,3.3270051580729922,1.7123062976280691e-16,-1.3982041996273893,-0.18620688680054873,0.5570660668771217,0.03413785466889382,0.3220143866296378,2.2627103548347118e-17,-0.18476432195879652,-1.7428385697832336,-6.769240276274222e-17,0.5527504159556234
0.5695142931993529,1.7414504020009822,1.224184854990464,-1.0104104756181989,1.7428385697832336,-0.5527015513262604,-0.4999999999999997,-0.8660254037844388,1.4986285591880233,0.22729204706538825,2.1335565818218756,-0.6766088684633426,4.133920105667937,-0.6120924274952316,-1.0601751833499111,-0.18760096928446476,0.5584554373504831,0.03447263455806931,0.3235894845583843,-0.09283403815151701,-0.16079327075021513,-1.5093424761276186,0.27635077566313004,0.4786535841596104
0.5025682612529491,0.6595486889903579,1.230185522046909,-1.0511889517414985,0.6597987273774258,-0.5524572281794464,-0.8660254037844385,-0.5000000000000004,1.5133564186538258,0.2304016918277233,0.8116748418846848,-0.6796248836565205,3.0905912067286785,-1.0653719134604445,-0.615092761023455,-0.19687738846809233,0.5807369345719662,0.03507761882313075,0.12357383527046661,-0.16219807063386438,-0.09364509974249963,-0.3298993636887132,0.47844199410773675,0.27622861408972343
0.4496365783878287,0.36543948545348887,1.2541881902726917,-1.012145729921318,0.3682112259244936,-0.5528970098437117,-1.0,-1.8369701987210297e-16,1.5729880166194894,0.2319483249562473,0.4618061710803299,-0.6934369001830674,1.6435865488871257,-1.2541881902726917,-2.303906329118795e-16,-0.18718523144108387,0.5596123475995777,0.03420243821413883,0.06809662038414127,-0.1849390121476235,-3.397274538960909e-17,-6.76393048857831e-17,0.5528970098437117,1.0156553300448661e-16
0.48077631529933,0.36543948545348887,1.1221735150308862,-1.0130133570728774,0.3682112259244936,-0.5529947391024372,-0.8660254037844386,0.5000000000000001,1.2592733978367747,0.21256450059989615,0.4131968856695208,-0.6205560501721699,0.8345426889855467,-0.9718307714708261,0.5610867575154432,-0.19188715066162812,0.5601910571018,0.03588074439823901,0.06974735573915349,-0.1640443790523749,0.09471106640493368,0.18410561296224684,0.47890749222185847,-0.2764973695512187
0.5959811828255616,0.36543948545348887,1.1161728479744413,-1.0164838656791158,0.3682112259244936,-0.5528481452143489,-0.5000000000000004,0.8660254037844384,1.2458418265553752,0.2175240898278389,0.4109873726963025,-0.6170740887412872,0.7168638256321956,-0.5580864239872211,0.9666340413602921,-0.1980963146593188,0.5619612197810105,0.03797972475065766,0.07175843054144271,-0.09744193752006593,0.16877438657270608,0.31888027560922266,0.27642407260717466,-0.4787805381907343
-1.5430822705074634,-1.2801715343361342,1.080168845635767,-1.013880984224437,-1.2801515874454876,-0.4292206329264845,-2.4492935982947064e-16,1.0,1.1667647350821053,-14.703383324186621,-1.382779862449787,-0.46363075559125405,-0.03494973865341964,-2.645650638693067e-16,1.080168845635767,13.801065283808702,0.43517863776093985,185.2896943810664,17.425571547750398,3.3340067892818105e-15,-13.612115720234911,-1.2801515874454876,1.0512873484828405e-16,-0.4292206329264845
0.7563401363445781,-1.2801715343361342,-1.5601246592003435,1.9924470959294773,-1.2801515874454876,3.0089924182982983,0.0,1.0,2.433988952244988,-0.28340252143615785,1.99719605908817,-4.69440327113405,0.7100758571334786,-0.0,-1.5601246592003435,0.3619355206551176,5.995258205512259,0.03299809108923506,-0.2325443582748746,0.0,0.18165376706590772,-1.2801515874454876,0.0,3.0089924182982983
0.643718017968405,-1.2801715343361342,-1.5601246592003435,1.4944291109342835,-1.2801515874454876,2.9796736406806237,0.25881904510252074,0.9659258262890683,2.433988952244988,-0.28360553478723527,1.99719605908817,-4.648662323195105,0.7100758571334786,-0.4037899745351285,-1.5069647005520428,0.2716631422423431,4.452911029716664,0.03304538391095293,-0.2327109397477856,0.04704913371284388,0.1755897574684351,-1.2365314798785452,0.7711962863981106,2.878143723446188
1.0476708862515065,-1.2801715343361342,-1.5513036786273682,1.3495353766238352,-1.2801515874454876,2.9796736406806237,0.49999999999999994,0.8660254037844387,2.4065431033228046,-0.30078381076890326,1.9859038668048499,-4.622378679896855,0.7060610719660398,-0.775651839313684,-1.3434683946755517,0.26166275432772185,4.02117498889204,0.03759371718534641,-0.24820986254246197,0.09694549652426666,0.1679145255450219,-1.1086437954227686,1.4898368203403116,2.5804730678162855
1.1092396847807837,-1.2801715343361342,-0.6780266019028249,1.2428172369820079,-1.2801515874454876,2.539891976415494,0.7071067811865476,0.7071067811865476,0.45972007288789185,-0.12391784700003686,0.867976830756171,-1.7221143259692475,0.3085973403895944,-0.4794372080303592,-0.4794372080303592,0.2271404039150331,3.1566215283614754,0.0334021368887871,-0.23396372370159554,0.129232613702554,0.129232613702554,-0.9052038684294279,1.7959748400046986,1.7959748400046986
0.549110155636431,-1.2801715343361342,-0.8795290016582717,0.7439316248352544,-1.2801515874454876,0.4631452284968262,0.8660254037844386,0.5000000000000001,0.7735712647579962,-0.15903759051937305,1.1259304476771814,-0.40734966044260573,0.4003092355750341,-0.761694458801229,-0.439764500829136,0.13451869455343998,0.34454838237033913,0.032696347900306795,-0.23147869323584133,0.1565958521967619,0.09041065741977934,-0.6400757937227439,0.4010955335198,0.23157261424841316
1.0386627100357586,-0.2313921197238285,-0.7418136927128429,0.9981463802422088,-0.23162624550982994,-0.5532390622492511,0.9659258262890683,0.25881904510252074,0.5502875546962641,-0.13876121028275815,0.1718235205108585,0.4104003117201073,0.343328062679858,-0.7165370040861978,-0.19199551159191275,0.18670995308168042,-0.552213567392684,0.03499020342148861,-0.043327237655394694,0.1806828830687663,0.04841383260440289,-0.05994928368353622,-0.5343878983384972,-0.1431888058047652
0.5310896104303406,0.2793075044176917,-0.4363797395397566,0.8870901048425835,0.2789496587925503,-0.5532390622492511,1.0,6.123233995736766e-17,0.19042727708078583,-0.08270431956811189,-0.12172797944859708,0.2414223178875474,0.20190948038470366,-0.4363797395397566,-2.6720552562005933e-17,0.1681246329034184,-0.4907728977337008,0.03591924738976659,0.052867582139644716,0.18952373832785852,1.1604981975282623e-17,1.7080740338177152e-17,-0.5532390622492511,-3.387612233734143e-17
0.7293114149227398,1.0542852557373406,-0.08522070339655417,0.6016407719794847,1.0537396674192394,-0.5532390622492511,0.9659258262890683,-0.25881904510252063,0.00726256828740346,-0.016192514013381443,-0.08980043565431864,0.0471474220313312,0.039186925276074334,-0.0823168783452522,0.022056741076061287,0.11431584395598111,-0.33285117650084567,0.03610258791346886,0.2002177129628321,0.18353248512033768,-0.049177381172871494,-0.2727278945080952,-0.5343878983384972,0.14318880580476515
0.5551163052426954,1.0411903935798659,0.2834002738809056,0.8870901048425835,1.0406479775653321,-0.5532390622492511,0.8660254037844387,-0.4999999999999998,0.08031571523577231,0.05206016420246101,0.29491992185562566,-0.15678810176305316,-0.1311270823446724,0.2454318366203318,-0.14170013694045275,0.1629569932592603,-0.4907728977337008,0.0337450857385886,0.19116532192123736,0.15908744232006955,-0.09184917764818117,-0.5203239887826658,-0.4791190822737319,0.27661953112462545
0.6707467393902434,1.0411903935798659,0.4200954694267389,0.23723736832446482,1.0406479775653321,-0.5532390622492511,0.7071067811865476,-0.7071067811865475,0.17648020343287213,0.07580271170503415,0.4371715006432947,-0.23241322356080799,0.07937132442083925,0.2970523551773931,-0.29705235517739303,0.04280749768927592,-0.1312489791823071,0.032559182220243475,0.1877762184330541,0.1275915009321614,-0.12759150093216137,-0.7358492417645125,-0.391199092533732,0.3911990925337319
0.4815331111135923,1.0411903935798659,0.7741348257570351,-0.03953569302303837,1.0406479775653321,-0.5532390622492511,0.49999999999999994,-0.8660254037844387,0.599284728449875,0.1487412927216488,0.8056018407869493,-0.4282816250563095,-0.35848881462192,0.3870674128785175,-0.6704204250598323,-0.007596338380904519,0.021872689733440007,0.03691729675430515,0.19994879483669867,0.09606937175071087,-0.16639703292345348,-0.9012275849684762,-0.2766195311246255,0.4791190822737319
0.6767528889965078,1.0411903935798659,0.8281408292650464,-0.34233756891732886,1.0406479775653321,-0.5532390622492511,0.258819045102521,-0.9659258262890682,0.6858172330957987,0.15216353720677667,0.8618030791139475,-0.45815985579291146,-0.38382191091117457,0.2143386186407892,-0.7999226147915541,-0.06290149400248642,0.1893945156005114,0.033760805266968064,0.1912098421641035,0.04755570551234758,-0.1774803091618643,-1.0051887576058411,-0.14318880580476537,0.5343878983384971
0.5776419867503082,1.0411903935798659,1.038164176240647,-0.7188877526941827,1.0406479775653321,-0.5532390622492511,1.2246467991473532e-16,-1.0,1.0777848568294213,0.19240603595825964,1.0803634503856083,-0.5743529753241419,-0.48089168149130657,1.2713844354225571e-16,-1.038164176240647,-0.13323359248987138,0.3977167861630012,0.034348304709044715,0.19286636620074696,2.2696741176926738e-17,-0.18533295634895786,-1.0406479775653321,-6.775224467468287e-17,0.5532390622492511
0.5536152919379574,1.3864185777314761,1.1047115738966287,-0.9869845425260902,1.3857925282592487,-0.5532390622492511,-0.2588190451025208,-0.9659258262890683,1.2203876615011664,0.2066751922582217,1.530901044987463,-0.6111695951984651,-0.512005316384407,-0.28592039466962826,-1.0670694398271983,-0.1846502063547315,0.5460384027616403,0.035000874265174696,0.2592612804786162,-0.048421214342829186,-0.18071043209162135,-1.3385727929240319,0.14318880580476523,0.5343878983384972
0.7383195911384878,1.3864185777314761,1.3561995302322696,-0.9913226782838881,1.3857925282592487,-0.5532390622492511,-0.4999999999999997,-0.8660254037844388,1.8392771658022287,0.2517836178815471,1.8794111758245822,-0.7503025563285757,-0.44773631568283345,-0.6780997651161345,-1.1745032457816675,-0.18404283799124657,0.5484384289201943,0.03446733935060311,0.25727767088856895,-0.09282690793972816,-0.1607809208611281,-1.2001315338471743,0.2766195311246254,0.479119082273732
0.6617385631744953,0.99357271300723,1.001920147219714,-0.8885088608240791,0.9930418326420335,-0.5532390622492511,-0.7071067811865471,-0.7071067811865479,1.0038439814047733,0.18772304924498315,0.9949486191560407,-0.5543013626964661,-0.4642335495399813,-0.7084645303064834,-0.7084645303064842,-0.16647393816555905,0.49155780896246387,0.035105000249660116,0.18605957906794032,-0.13248584877197278,-0.13248584877197292,-0.7021866138630989,0.39119909253373175,0.3911990925337322
0.5310896104303406,0.99357271300723,1.218184187934018,-0.9965284411932456,0.9930418326420335,-0.5532390622492511,-0.8660254037844385,-0.5000000000000004,1.483972715732463,0.21813910388738333,1.2097078584815446,-0.6739470777794816,-0.5649145068834983,-1.0549784532393762,-0.6090920939670096,-0.1784474165018138,0.5513184603104592,0.03206573014471068,0.1778230727675076,-0.15507835957519348,-0.08953453264622363,-0.4965209163210172,0.4791190822737318,0.2766195311246258
0.6211902400734951,0.99357271300723,1.0834092058462468,-0.975766123456425,0.9930418326420335,-0.5532390622492511,-0.9659258262890683,-0.25881904510252063,1.1737755073123952,0.20093434239135766,1.075870663274807,-0.5993842930745834,-0.502697073228951,-1.0464929323662193,-0.2804069361124058,-0.18097033261899922,0.5398319351156196,0.034397216248525646,0.18417436969550086,-0.17914530323066766,-0.04800183932848597,-0.25701813887126823,0.5343878983384972,0.14318880580476515
0.736820674221043,0.99357271300723,1.1641781844260068,-1.015616238527556,0.9930418326420335,-0.5532390622492511,-1.0,-1.8369701987210297e-16,1.3553108450934337,0.2225610453611109,1.1560776377842772,-0.6440688470428798,-0.5400217802585758,-1.1641781844260068,-2.1385606307917293e-16,-0.19415980711222364,0.5618785754080968,0.03654764446957235,0.18984415900998314,-0.19117438235697887,-3.511816431486696e-17,-1.8241882526467317e-16,0.5532390622492511,1.016283670120243e-16
0.8419398224608041,0.99357271300723,1.075068278637787,-0.9382195584726846,0.9930418326420335,-0.5532390622492511,-0.9659258262890684,0.2588190451025203,1.1557718037332143,0.20974918510746662,1.0675877736337842,-0.5947697663274859,-0.49840654028873144,-1.0384362153603708,0.2782481452970422,-0.18304957159640617,0.5190597087133344,0.038065230966130716,0.1937455688286278,-0.1884551511417531,0.05049640555791782,0.2570181388712679,0.5343878983384972,-0.14318880580476495
0.682756942215475,0.99357271300723,1.0321635091842014,-1.0164838656791158,0.9930418326420335,-0.5532390622492511,-0.8660254037844386,0.5000000000000001,1.065361509691445,0.19165637215536752,1.0249815427465117,-0.5710331719089639,-0.3933071602348336,-0.8938798198128112,0.5160817545921008,-0.18874491136050825,0.5623585806398077,0.034478592152625526,0.1843920981018953,-0.16080716437543802,0.09284205963977955,0.49652091632101686,0.47911908227373184,-0.2766195311246256
0.7548412194271333,0.99357271300723,0.9841581727326351,-0.8536823069604778,0.9930418326420335,-0.5532390622492511,-0.5000000000000004,0.8660254037844384,0.9685673089564392,0.18176539060904895,0.9773102354600509,-0.5444747445875395,-0.44459900760874094,-0.492079086366318,0.8523059789285353,-0.15766764152337134,0.4722903989615921,0.034110853130957824,0.18340612474936122,-0.09234561864398046,0.15994730334775373,0.8599994540886557,0.2766195311246258,-0.47911908227373173
0.6992785705041207,1.4697495187335896,0.9961595068455271,-0.9962855055908089,1.469103281875022,-0.5532390622492511,-2.4492935982947064e-16,1.0,0.9923337630787238,0.18466557907542205,1.4634612007777674,-0.5511143514178959,0.10147671635683056,-2.4398871029971615e-16,0.9961595068455271,-0.18468893641036724,0.5511840588455801,0.034364824985356895,0.2723387232714759,-4.540439734265906e-17,0.18537752017263823,1.469103281875022,1.3550448934936573e-16,-0.5532390622492511
-0.9218870757851398,-1.2801715343361342,-1.5601246592003435,1.5200761695343845,-1.2801515874454876,1.8261263353131905,0.0,1.0,2.433988952244988,-0.06865889207312575,1.99719605908817,-2.8489847265372634,0.6522023213673112,-0.0,-1.5601246592003435,0.06689641436760949,2.7758511248687374,0.0019367563095802618,-0.05633767094272526,0.0,0.0440085935878467,-1.2801515874454876,0.0,1.8261263353131905
-0.8906802544801383,-1.2801715343361342,-1.5601246592003435,1.4073627262752813,-1.2801515874454876,1.4412685144518376,0.25881904510252074,0.9659258262890683,2.433988952244988,-0.05931749691892801,1.99719605908817,-2.2485585499253586,0.6750931510198935,-0.4037899745351285,-1.5069647005520428,0.053509335736310455,2.028387585793663,0.001445596307034051,-0.048672641250975354,0.009840558457872033,0.03672546413963007,-1.2365314798785452,0.3730277406467532,1.3921584807263092
-0.9634898816965903,-1.2801715343361342,-1.5570643190015563,1.6135282900288663,-1.2801515874454876,1.4946775543453699,0.49999999999999994,0.8660254037844387,2.4244492935077804,-0.05790495807064305,1.9932783597245693,-2.327309088283685,0.7089055842313471,-0.778532159500778,-1.348457255581665,0.06000477105520553,2.4117045184074124,0.0013829879544775764,-0.047606976211895344,0.01859427300593906,0.032206225576092935,-1.1086437954227686,0.7473387771726848,1.2944287325294863
-1.648517973229071,-1.2801715343361342,-1.0660897404431688,1.6787998806406934,-1.2801515874454876,1.7594261162329776,0.7071067811865476,0.7071067811865476,1.1365473346781831,-0.05213170182114347,1.3647564735876705,-1.8757061315837478,0.480516819655506,-0.7538392848207711,-0.7538392848207711,0.08209317797069385,2.953724353928042,0.002391202065981829,-0.06259930877379007,0.034577464235986344,0.034577464235986344,-0.9052038684294279,1.2441021377850494,1.2441021377850494
-1.6039382973557414,-1.2801715343361342,-1.0057830365258893,1.6833722757294118,-1.2801515874454876,1.2984860674537586,0.8660254037844386,0.5000000000000001,1.0115995165632383,-0.04712629673320806,1.28755475083436,-1.305995259810202,0.45861767235716155,-0.871033660326872,-0.5028915182629448,0.07887496457735096,2.185835446372568,0.00219542200982017,-0.05998192590504136,0.0405779066409928,0.0234276653223287,-0.6400757937227439,1.1245219208751092,0.6492430337268794
-0.8669051261434426,-1.2801715343361342,-0.9240539512171002,1.2688460515287951,-1.2801515874454876,-0.23796447360051615,0.9569403357322088,0.2902846772544625,0.853875704759935,-0.03448611383919281,1.182929132535846,0.2198920120798543,0.42057434165829743,-0.884264498312366,-0.26823870299476676,0.047353911879060614,-0.30194028273214313,0.0013928163561746174,-0.047775839622697894,0.03571344867029625,0.010833556214315426,-0.3716083903984012,-0.22771780325961627,-0.06907744041715388
-1.5548996057013713,0.016219819253878203,-0.6780266019028252,0.961706039876707,0.01592570809132416,-0.5529947391024372,1.0,6.123233995736766e-17,0.45972007288789213,-0.02860137200775836,-0.010798053740056848,0.37494514382376487,0.3085973403895945,-0.6780266019028252,-4.1517155387852575e-17,0.040567895317717886,-0.5318183806148576,0.0017794273710682006,0.0006717982750656317,0.04218325936989934,2.582979678247491e-18,9.751683719097619e-19,-0.5529947391024372,-3.386116185935627e-17
-1.6618929241847469,0.6709629271276218,-0.28798324323385444,0.5860234832514124,0.6705102007866836,-0.5523594989207209,0.9659258262890683,-0.25881904510252063,0.08293434838348937,-0.01039859079197231,-0.19309570224393208,0.1590702799302159,0.13107282618311508,-0.2781704521780666,0.07453554801931314,0.021160322831246265,-0.32369563756452563,0.0013038106956467998,0.024210996173003246,0.03487795779430606,-0.009345520624631086,-0.1735408098991088,-0.533538305403613,0.14296115806396775
-1.6277134256924333,1.6209356545517082,0.03605277781421354,0.18170923062465222,1.620252792006496,-0.5498185381938557,0.8660254037844387,-0.4999999999999998,0.0012998027881210479,0.001476094551740124,0.05841461391306934,-0.01982248559563876,0.01417722368286393,0.031222621464104934,-0.018026388907106762,0.007439648803432702,-0.09990710355837648,0.0016762967009992021,0.0663373660428358,0.03545733387818946,-0.02047130125931911,-0.8101263960032477,-0.4761568215475038,0.27490926909692776
-1.8193986945923912,0.8507196712893226,0.4380974705960757,-0.48723130322777725,0.8502233978721365,-0.5308101973717295,0.7071067811865476,-0.7071067811865475,0.1919293937426794,0.019164475608594352,0.3724807200493839,-0.2325466048351584,-0.1993958848781774,0.30978169227915925,-0.3097816922791592,-0.02131382409888768,0.25862734423202144,0.0019136054055629331,0.03719283187873016,0.030932227575482932,-0.03093222757548293,-0.6011987301588557,-0.37533949008451967,0.3753394900845196
-1.4910059136595586,0.8507196712893226,0.6121168152330011,-0.9635586094339819,0.8502233978721365,-0.5528970098437117,0.49999999999999994,-0.8660254037844387,0.374686995490992,0.023729384958148587,0.520436038542073,-0.3384375568173821,-0.2785991296779913,0.3060584076165005,-0.5301087120754044,-0.037353414583610016,0.5327486739652134,0.001502810925567727,0.03295984983005797,0.019383052685063094,-0.033572432056313634,-0.7363150614491946,-0.2764485049218558,0.4788228562011092
-1.2562231147052958,0.8507196712893226,0.8221401622086006,-1.0052047127088413,0.8502233978721365,-0.5524083635500837,0.258819045102521,-0.9659258262890682,0.6759144463163842,0.03728622558129749,0.6990028022401459,-0.45415710161445344,-0.3741892527122494,0.21278553172326176,-0.7941264155067711,-0.04558868596415237,0.555283490380323,0.0020568618198295537,0.03855987441654032,0.011738126592068892,-0.043807284827276374,-0.8212527381199427,-0.14297380516067895,0.5335855050111066
-1.5846200884126913,0.8507196712893226,0.8821468327730577,-1.0052047127088413,0.8502233978721365,-0.5504049137462093,1.2246467991473532e-16,-1.0,0.778183034571537,0.03172389635540832,0.7500218775824525,-0.4855379514039465,-0.31837140575854594,1.0803182951335006e-16,-0.8821468327730577,-0.03614932224117285,0.5532696131957928,0.001293276202715998,0.030575861014260092,4.404093137874241e-18,-0.03596214958419474,-0.8502233978721365,-6.740516158542703e-17,0.5504049137462093
-1.532615008732924,0.8507196712893226,0.834141496321492,-1.0043370855572817,0.8502233978721365,-0.5501117259700324,-0.4999999999999997,-0.8660254037844388,0.6957920358854577,0.03577115933400282,0.7092066173086072,-0.45887101824464144,1.4323473799948117,-0.4170707481607458,-0.7223877261651761,-0.043069793399501316,0.5524976075916284,0.001839020532148291,0.03646081242679193,-0.021441901339132038,-0.037138462530255864,-0.7363150614491946,0.27505586298501605,0.4764107296097519
-1.4939785908468748,0.20788098355873774,0.7621334916441437,-1.0052047127088413,0.20754044140760203,-0.5500139967113069,-0.8660254037844385,-0.5000000000000004,0.580847459085694,0.027174289181738767,0.15817352126734255,-0.4191840877667389,1.426116244078079,-0.6600269648387636,-0.3810667458220722,-0.03584112737398369,0.5528766615500308,0.0012713182798374267,0.007399968684684459,-0.030878612499237554,-0.017827775238636965,-0.10377022070380111,0.4763260935890024,0.2750069983556537
-1.6336587800670614,0.20788098355873774,0.6721234857974581,-0.9982636954963647,0.20754044140760203,-0.5497696735644929,-1.0,-1.8369701987210297e-16,0.4517499801605258,0.027106339801474866,0.13949280492282057,-0.36951310938189763,1.3327608963850786,-0.6721234857974581,-1.2346708132704276e-16,-0.040259380178473206,0.5488151060043208,0.0016264608515797424,0.008369982371123122,-0.04032940430479655,-7.408391384008287e-18,-3.812456058951729e-17,0.5497696735644929,1.0099105064985622e-16
