output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_feed_%,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.737505612459584,3.198964405248707,-0.5439021261438454,0.6688344099080834,3.1981551585569377,0.49999999999999994,0.2958295228237955,-0.36378045758717076,-0.08903542740722935,-1.7394833904770253,0.29735080978173567,-0.2719510630719226,0.4710330584129384,0.4473394678770941,0.10948653202190113,-0.3656511784685701,0.026796876991583212,0.5235300576513005,0.08184875837723991,-0.14176620804580833,-1.7484285875967274,7.052249148631105,-0.27334955637137504,0.4734553198616346
0.7755538501694438,1.8340242742605377,0.018590867314426135,0.19465223954913422,1.8530425415645244,0.258819045102521,0.00034562034750259803,0.0036187539579138456,0.0030996720464459312,0.03444966801821305,-0.010163610665914962,0.0048116705259474415,-0.017957398872117496,0.03788949436149353,0.03245454316380145,-0.10641620665490094,0.027799193146306536,0.308959451424065,0.043153132429146014,-0.1610496827313209,-1.0130567133478963,7.9589730960658285,-0.14149614231847407,0.5280707922075414
0.6138445472417141,0.9084137677427617,-0.5439021261438454,0.2370656716027075,0.9088636810244664,1.2246467991473532e-16,0.2958295228237955,-0.12894052282043122,-0.09326984182377397,-0.49433288848412893,0.29363628136751807,-6.660879978315002e-17,0.5439021261438454,0.05620013265244276,0.0406526774384838,-0.12798457461977683,0.02940633953905049,0.15585445927472988,2.100058222906383e-17,-0.17148276746965127,-0.4906679689930796,5.227380146673492,-6.611497083855106e-17,0.5398697067969547
0.9984135374463899,0.573047642192843,0.20812654989275622,-0.22184766321695515,0.5724713950386906,-0.4999999999999997,0.043316660770261944,-0.046172388747115,0.03482185304731034,0.1191464963616958,-0.11126557184641671,-0.10406327494637806,-0.18024287940913636,0.04921638567482355,-0.03711754570193295,0.1186009527537212,0.027992957630772235,0.09578073918055106,-0.08365548044027392,-0.14489554245413896,-0.3060462837034362,3.9066105369576665,0.26730268652353517,0.4629818340584199
0.615204843761151,-0.3760384931134274,0.9418130630991963,-1.0064961562080605,-0.37626854818415695,-0.8660254037844385,0.8870118458242907,-0.9479312278758807,0.16317905763078167,-0.3543746339132084,-0.5083223417384682,-0.8156340382599403,-0.4709065315495986,1.0130345124616007,-0.1743860864900075,0.5432335811852735,0.03001922124785763,-0.06519249893046582,-0.15004804542510114,-0.08663027941755944,0.2030824555630094,-0.5536229589168589,0.46741766333978124,0.26986371375320883
0.9834655385266311,-0.5135386045888941,0.843988194671672,-1.034489021363419,-0.5131060311070315,-1.0,0.7123160727451481,-0.8730965215481767,0.14385895932298287,-0.43305543286917025,-0.4614075971923586,-0.843988194671672,-1.5503811616842243e-16,1.0701675353214444,-0.17633008966705577,0.5655542301214971,0.0290536757056948,-0.08745963524539471,-0.1704513881014021,-3.1311412027290796e-17,0.28051461194916805,0.21821008583739193,0.5466991127427502,1.0042699777756604e-16
0.6029736221817578,-0.3961604606464226,0.8990146831621539,-1.0429717077741338,-0.39713627765160836,-0.8660254037844386,0.8082274005411481,-0.9376468794116536,0.14606888621500602,-0.35703134482515786,-0.4914905296274542,-0.7785695539936435,0.4495073415810771,1.0877899832172933,-0.16945854006797362,0.5701917072559098,0.02639865897370814,-0.0645253685380362,-0.1407088989022411,0.08123832065858475,0.2171140506300928,0.1693688656392637,0.4734553198616345,-0.27334955637137515
0.8339855493290423,-0.6007337972318731,0.843988194671672,-1.0463647823384195,-0.26451791719321843,-0.5000000000000004,0.7123160727451481,-0.8831195236138196,0.14317894121618924,-0.22324999939021525,-0.46152767923391835,-0.42199409733583637,0.7309152170798339,1.0948792577181279,-0.17751125265372358,0.5721955741485492,0.028779652730261392,-0.04487431880628393,-0.08482283408708624,0.14691745828081845,0.14464934605568544,0.11278385070835967,0.273420696016644,-0.4735785373416722
-0.720592983381089,-1.2848806933537074,0.8990146831621539,-1.047213050979491,-1.286237956431988,-2.4492935982947064e-16,0.8082274005411481,-0.9414599092295997,-9.911893937579803,-1.15634680887284,-0.3801651735367244,-2.2019509082420074e-16,0.8990146831621539,1.096655174141774,11.545823317199222,0.442833625203131,121.55692984926145,14.181141244323513,2.7004162248940147e-15,-11.025285930499102,0.5439097770868013,0.548161696030963,1.0357296085120199e-16,-0.4228687035450283
0.6991826444568787,-1.2848806933537074,-1.5771772989095825,1.264318995940252,-1.286237956431988,0.0,2.4874882321957266,-1.9940552189771221,-0.2938389453382542,2.028625305880384,-4.2088170479794655,-0.0,-1.5771772989095825,1.5985025234953671,0.23555129825610185,3.373930976483498,0.03471024492899142,-0.23963495089189327,0.0,0.1863068569027759,-3.43242338228682,0.5391372920837231,0.0,2.668575721251712
0.8262320499531777,-1.2848806933537074,-1.5771772989095825,1.8572587760492063,-1.286237956431988,0.25881904510252074,2.4874882321957266,-2.9292263797854043,-0.2539000221732217,2.028625305880384,-4.134017158932613,-0.40820352246115105,-1.5234362856535992,3.4494101612117958,0.29898860752454814,4.868152524179698,0.025915789439799074,-0.20706349621181255,0.04166567787642839,0.1554984267666293,-3.371421707652344,0.5391372920837231,0.6784033565865534,2.531835794806284
1.2584648381173091,-1.2848806933537074,-1.570940963547328,1.1727059827045339,-1.286237956431988,0.49999999999999994,2.467855510951007,-1.8422518664275764,-0.27372735545017635,2.020603894628413,-4.370984807457899,-0.7854704817736639,-1.3604747822775898,1.3752393218710064,0.20433721878476016,3.262936133794486,0.03036104212311588,-0.2241195070110985,0.0871221012761915,0.15089990587252503,-3.57882740140956,0.5391372920837231,1.3911995768408176,2.409628350556619
1.204611977171804,-1.2848806933537074,-1.2653605307968456,1.0547966415956003,-1.286237956431988,0.7071067811865476,1.601137272898475,-1.334698038292139,-0.21063058765262063,1.6275547432818303,-2.776595062461942,-0.8947450119722589,-0.8947450119722589,1.1125959551213571,0.17558034336141456,2.3145523158616634,0.02770858264674313,-0.21410582204090575,0.11770425363329724,0.11770425363329724,-2.822406635942069,0.5391372920837231,1.5516124847355002,1.5516124847355002
0.41332768260028757,-1.2848806933537074,-0.9761046229652062,0.6476276938812967,-1.286237956431988,0.8660254037844386,0.9527802349740473,-0.6321523859578291,-0.16008665235034197,1.2555028155065828,0.029271577648283403,-0.8453314002392999,-0.4880523114826032,0.41942162988200654,0.10621458708788889,-0.01942116027587017,0.026897846239891117,-0.21095026468129097,0.14203304080360435,0.08200281434178208,0.03857190441481022,0.5391372920837231,-0.02597050485761893,-0.014994077970536777
1.2777989824763183,-0.2803250008814807,-0.7720786317510485,0.7621439604259447,-0.2816226096272418,0.9659258262890683,0.5961054136065712,-0.5884350661629887,-0.1291872693016334,0.2174347991111605,0.4222777876125424,-0.7457706903342648,-0.19982865421386714,0.580863416413744,0.12752496055856066,-0.41684415578373757,0.027997314180789677,-0.04712221581476743,0.16162255334433967,0.04330663264727186,0.15402961258667272,0.11959690969911496,-0.528299844276335,-0.14155751663533184
-0.0879520779831156,0.20884002984563102,-0.48208903740620285,0.3668507736866418,0.20757146957733938,1.0,0.23240983998723924,-0.17685473635831392,-0.08262393663312938,-0.10006792996153047,0.2636719678233409,-0.48208903740620285,-2.9519439828176745e-17,0.1345794901544877,0.06287356219917559,-0.20064398459650057,0.029373605287668574,0.035575112932412355,0.1713872961676815,1.049444518331353e-17,-0.11352836011768563,-0.08814954998113296,-0.5469362448936458,-3.349018608233381e-17
-5.263721982952265,0.952279656964691,-0.19326111337393428,1.227843444374179,0.9510552449651879,0.9659258262890683,0.037349857942532684,-0.23729439110864017,-0.03314793953915629,-0.18380199552209203,0.10570150763270476,-0.1866759006252628,0.05001965681889165,1.5075995238926476,0.21059839481993844,-0.6715520827832935,0.029418743637048828,0.16312397878773408,0.16567456499739924,-0.044392365897430654,-0.5201665843676663,-0.40388542809656813,-0.528299844276335,0.14155751663533178
0.7323277095791468,0.7561575467430982,0.2141794636267091,0.41689862350985823,0.7549214882677798,0.8660254037844387,0.0458728426394248,0.08929112357005477,0.03735484910206986,0.16168867943747003,-0.11714251156932746,0.18548485646965523,-0.1070897318133545,0.1738044622844145,0.07271091685621976,-0.22801696764381166,0.03041853678889228,0.13166518302288,0.15104271777106373,-0.08720455376425627,-0.41289392398270197,-0.32082039295333536,-0.4736606823283642,0.2734681224468228
0.5776621861040974,0.7561575467430982,0.09195951863507087,0.5755248593902224,0.7549214882677798,0.7071067811865476,0.008456553067593948,0.052924989032041694,0.015450218388078788,0.06942221666837634,-0.05029599380449291,0.0650251992215093,-0.06502519922150929,0.3312288637761352,0.096694555357928,-0.3147754054378317,0.02822772426676739,0.12683517739883465,0.11880177664237053,-0.11880177664237052,-0.41289392398270197,-0.32059314123176,-0.3867423276410032,0.38674232764100314
0.6508491914086117,0.7561575467430982,0.14087195284883217,0.38296787786699976,0.7549214882677798,0.49999999999999994,0.019844907099443594,0.053949432833497304,0.02283175197296646,0.10634726429982888,-0.07704797690197498,0.07043597642441607,-0.12199868984781229,0.14666439547795324,0.06206932909104722,-0.2094590130354652,0.02626814504814052,0.12235352623874375,0.08103725231049685,-0.140360638307559,-0.41289392398270197,-0.3210476446749107,-0.27346812244682284,0.4736606823283642
0.7917076098189139,0.7561575467430982,0.26926709265995963,0.203134925959849,0.7549214882677798,0.258819045102521,0.07250476718954728,0.0546975509309047,0.04661168999637255,0.2032755143323949,-0.1472719325328677,0.0696914517997828,-0.2600920389700266,0.041263798144713336,0.03516382972290526,-0.11110185361122858,0.029965610932009987,0.13068127276575478,0.044803072578611484,-0.16720734319857383,-0.41289392398270197,-0.320964792484753,-0.14155751663533198,0.5282998442763349
0.8897519830781875,0.7561575467430982,0.3487497982573233,0.06910848067055747,0.7549214882677798,1.2246467991473532e-16,0.12162642178452368,0.024101568691727044,0.05713891486055465,0.26327871673350645,-0.19074390506627692,4.2709532413911615e-17,-0.3487497982573233,0.004775982100592815,0.011322683519557708,-0.03779793290825981,0.026843308744425694,0.1236857909598234,2.0064524636398695e-17,-0.1638392771725562,-0.41289392398270197,-0.3266792264001996,-6.698037216466762e-17,0.5469362448936458
0.6315169548988585,1.269267718834474,0.8628806223867374,-0.19130999213838243,1.2680621307900677,-0.2588190451025208,0.7445629684905232,-0.16507768508516926,0.14657867689825807,1.094186240641186,-0.4719406873996941,-0.22332993872360418,-0.8334786781677348,0.036599513091987945,-0.03249808235059893,0.10463436871079979,0.028856267945747825,0.21540739765585779,-0.04396593480366141,-0.16408310248952518,-0.6935491401061548,-0.5396541706988446,0.14155751663533186,0.528299844276335
0.5099926808475655,1.269267718834474,0.6727946749235015,-0.3575706457883897,1.2680621307900677,-0.4999999999999997,0.4526526746054201,-0.24057162639538618,0.11062921381993632,0.8531454490677063,-0.36797579308710104,-0.3363973374617506,-0.5826572800146457,0.12785676672952606,-0.05879618389243984,0.19556834629169778,0.0270379998551557,0.20851044431956775,-0.08221617823633569,-0.14240259790947207,-0.6935491401061548,-0.5396541706988446,0.2734681224468227,0.4736606823283643
0.5514235352880867,0.8929869259674653,1.0404327585826953,-0.9002038541386006,0.8917589929403903,-0.7071067811865471,1.0825003251319971,-0.9366015792481985,0.17521059136455042,0.9278152690158966,-0.5690503860435565,-0.7356970589624495,-0.7356970589624504,0.8103669790059909,-0.1515958127338562,0.49235411562135345,0.028359115109339247,0.1501736841894363,-0.11907794739022674,-0.11907794739022687,-0.4877353149489562,-0.3795988507103779,0.38674232764100297,0.38674232764100336
0.7419947817586514,0.8929869259674653,0.8745584660552737,-0.6061133576223291,0.8917589929403903,-0.8660254037844385,0.7648525105489532,-0.5300815682977956,0.14290370788837642,0.7798953769569433,-0.47832772336421836,-0.7573898486986175,-0.4372792330276372,0.3673734022882134,-0.09903951487153069,0.3315053637978361,0.026699879318679925,0.14571429078811535,-0.14150939717562908,-0.0817004885522112,-0.4877353149489562,-0.3792409260439935,0.4736606823283641,0.2734681224468231
0.7019471180286375,0.8929869259674653,1.057429829471978,-0.9177672563519854,0.8917589929403903,-0.9659258262890683,1.1181578442571363,-0.970474473379245,0.1811061410207477,0.9429725598350597,-0.5783467001699318,-1.0213987817754289,-0.27368297872685854,0.8422967368318509,-0.15718611440733152,0.5019601768754989,0.02933345634865864,0.1527316758338735,-0.1654342387890109,-0.044327970683972956,-0.4877353149489562,-0.37933040721058964,0.528299844276335,0.14155751663533178
0.6798504079471255,0.8929869259674653,0.8929006288854336,-0.8588974126616258,0.8917589929403903,-1.0,0.7972715330640029,-0.7669100399136375,0.1524712649653835,0.7962521656107154,-0.48835971702577385,-0.8929006288854336,-1.6402318456818074e-16,0.7377047654768351,-0.14666489276357753,0.4697621256300177,0.029158806850661665,0.15227631978219106,-0.17075950003048634,-3.136801127045062e-17,-0.4877353149489562,-0.3795988507103779,0.5469362448936458,1.0047055824700143e-16
0.8289927078264248,0.8929869259674653,1.0903234414807335,-0.9642014817642374,0.8917589929403903,-0.9659258262890684,1.1888052070423905,-1.051291477878006,0.1815587620587815,0.9723057341541594,-0.5963374088029891,-1.0531715711346181,0.2821964719769371,0.929684497436351,-0.16055715280835875,0.5273567377570211,0.027728330835904407,0.14849415563620522,-0.16084428765787276,0.04309809698508612,-0.4877353149489562,-0.37986729421016624,0.528299844276335,-0.1415575166353316
0.7972327412639199,0.8929869259674653,1.100778474293925,-1.0506061255437769,0.8917589929403903,-0.8660254037844386,1.2117132494688614,-1.1564846079599305,0.19190776787983857,0.9816291036868099,-0.6020556451900759,-0.9533021226776147,0.5503892371469626,1.1037732310301063,-0.1831608095382833,0.5746145691671755,0.03039381750489675,0.15546768202542738,-0.1509813337094111,0.08716911365973724,-0.4877353149489562,-0.3796030451400621,0.47366068232836417,-0.27346812244682295
0.5099926808475655,0.8929869259674653,0.9784973887595186,-0.8568106718045897,0.8917589929403903,-0.5000000000000004,0.9574571398091966,-0.83838700502208,0.1631344272165732,0.87258384599499,-0.535175687446369,-0.48924869437975976,0.8474035962024807,0.7341245273182323,-0.14284689952528942,0.4686208114216042,0.027795334367220724,0.14867346014380822,-0.08335966405765556,0.14438317344973248,-0.4877353149489562,-0.379688331876974,0.2734681224468231,-0.47366068232836406
0.5238055094600804,0.6991453053996123,1.1741471256145695,-0.990832875750676,0.6979058613208589,-2.4492935982947064e-16,1.3786214725889556,-1.163383573027074,0.20909600200011577,0.8194441610194467,-0.6421836198363005,-2.8758310382238954e-16,1.1741471256145695,0.9817497876683546,-0.17645079432554292,0.5419224123802471,0.03171366391844104,0.12428538314417524,-4.3617830164157563e-17,0.1780833061194705,-0.38171001108009606,-0.29729065055931714,1.3396074432933523e-16,-0.5469362448936458
-0.7024970331891338,-1.2848806933537074,-1.5771772989095825,1.386444232195311,-1.286237956431988,0.0,2.4874882321957266,-2.1866683692225704,-0.08229223846750852,2.028625305880384,-2.8578562519042716,-0.0,-1.5771772989095825,1.9222276089876453,0.07234037635248713,2.5122466064122184,0.0027224299694537965,-0.06711192248952734,0.0,0.052176910309578474,-2.3306721367135683,0.49472369309894826,0.0,1.8120069657863551
-0.7478485178504867,-1.2848806933537074,-1.5771772989095825,1.3434879082114524,-1.286237956431988,0.25881904510252074,2.4874882321957266,-2.1189186301906235,-0.07477945005315724,2.028625305880384,-2.1904916418282543,-0.40820352246115105,-1.5234362856535992,1.804959759510384,0.06369942491473721,1.8659278420182381,0.0022480372280260248,-0.060985005988851086,0.012271509277638518,0.0457978961096998,-1.7864151956247798,0.5170225616778632,0.35946558160265757,1.3415438141134146
-0.7189903900061669,-1.2848806933537074,-1.574059131228455,1.5097400791750488,-1.286237956431988,0.49999999999999994,2.4776621486036787,-2.3764201574070563,-0.08261452850763557,2.0246146002543983,-2.9420124729440773,-0.7870295656142274,-1.3631751947027055,2.279315106667483,0.07923874163023711,2.821796243683757,0.002754677559402255,-0.06750822774765936,0.02624251111937582,0.045453362576950145,-2.4040571512988413,0.5392788592696663,0.934530480645927,1.6186542737005092
-1.2810771220727368,-1.2848806933537074,-1.0506960851411942,1.5859909473209626,-1.286237956431988,0.7071067811865476,1.1039622633310315,-1.6663944794195094,-0.054498343399394314,1.3514451853830995,-1.6517249567218126,-0.7429543267694966,-0.7429543267694966,2.5153672849840443,0.08226344467992702,2.493224126244722,0.0026903722454394326,-0.06671561723154779,0.03667677906686623,0.03667677906686623,-2.0220036630631233,0.5396327772345246,1.1115925281058796,1.1115925281058796
-1.436374143651455,-1.2848806933537074,-1.0138283378525705,1.5915725549792126,-1.286237956431988,0.8660254037844386,1.0278478986329058,-1.613581357986344,-0.05252592958846158,1.3040244894523294,-1.1939637977965951,-0.8780010956568787,-0.5069141689262854,2.5331031977630585,0.08245856308854017,1.8743607189328209,0.0026842233007447983,-0.06663933312088768,0.044868334887296614,0.025904745225270986,-1.5147747384774624,0.5396994065767405,1.0198994657033953,0.588839231070211
-0.6983760787964463,-1.2848806933537074,-0.9902280883444313,1.2880705178902532,-1.286237956431988,0.9569403357322088,0.9805516669462668,-1.275483606583287,-0.050821926465929076,1.2736689527536953,-0.12965028798361422,-0.9475891993117834,-0.28744804103336663,1.659125659058065,0.06610822891582115,0.1686467143816135,0.0026340970055684382,-0.06601417553077532,0.049113484001624866,0.014898412492295177,-0.16840677761996395,0.5391372920837231,0.12529193179951778,0.038006891994141055
-1.2192322805943507,-0.04201383206570837,-0.6600691574015319,0.98523861302774,-0.04329728898911247,1.0,0.43569129255276834,-0.6503256211406743,-0.031811768874402846,0.028579205060814093,0.36092183214788603,-0.6600691574015319,-4.041757904138383e-17,0.9706951246008247,0.047483180652098965,-0.5387225282827444,0.0023227194488764304,-0.002086695514803456,0.04819459978956595,2.9510681184239823e-18,0.02367469634622061,0.0181484172686913,-0.5467939656031084,-3.3481473988446734e-17
-1.402017594251715,0.5839805778857701,-0.2871118465215914,0.461856861486646,0.5827342948880789,0.9659258262890683,0.08243321241303785,-0.1326045763300978,-0.013932763516962689,-0.1673099194367739,0.156991025131172,-0.2773287475887483,0.07431001395433974,0.21331176050229492,0.02241266777299665,-0.25254054483328875,0.0023548991181727096,0.028278523586761965,0.04687377506591425,-0.012559790175109813,-0.31863559599478386,-0.24425790591796231,-0.528162413035059,0.14152069204521703
-1.0927952947092188,1.49389594972781,0.0797314100816288,0.14884573293127518,1.4927037009609363,0.8660254037844387,0.006357097753604859,0.011867680171244102,0.0039428488763298235,0.11901537091168142,-0.043331957570929044,0.06904942661024525,-0.03986570504081438,0.022155052211848495,0.007360665391891665,-0.08089380304937022,0.002445464560106818,0.07381664395501888,0.042826375285332216,-0.024725819299402478,-0.8112458235692435,0.5060524023457794,-0.4706623903141106,0.27173705774528434
-1.37727851295082,0.7561575467430985,0.5688557522192558,-0.544189746824112,0.7549214882677798,0.7071067811865476,0.3235968668329353,-0.3095654677796366,0.027807461286889622,0.42944143107504795,-0.31015659229082343,0.4022417599112102,-0.40224175991121014,0.2961424805484911,-0.026601709235597536,0.29670797346445327,0.002389562392212767,0.03690294064488286,0.034565607127698246,-0.03456560712769824,-0.4116050076575558,-0.3164315940804116,-0.38553504782706627,0.3855350478270662
-0.9210106398612173,0.7561575467430985,0.7400492719674252,-1.0378820959277049,0.7549214882677798,0.49999999999999994,0.547672924939516,-0.7680838894793234,0.03710514000736595,0.5586790977851356,-0.4039525182582401,0.37002463598371255,-0.6409014695759693,1.0771992450472856,-0.05203810332541079,0.5665232062056417,0.002513893516131511,0.037850814233323135,0.02506937133302065,-0.04342142486260249,-0.4120704496638586,-0.3164315940804116,-0.2729227184997628,0.47271601498140764
-1.1821265204169027,0.7561575467430985,0.9112427917155946,-1.0319442154402045,0.7549214882677798,0.258819045102521,0.8303634254536306,-0.940351727772491,0.04755637856944123,0.6879167644952232,-0.49770023880512926,0.23584698920838565,-0.880192946537843,1.0649088637804993,-0.053855602719912875,0.5636246312480674,0.002723637714901139,0.03939820694622689,0.013507373228932319,-0.05041020316717104,-0.412321072282637,-0.3164315940804116,-0.1413611188213866,0.5275668776561954
-1.2838263328504451,0.7561575467430985,0.9479271173759166,-1.0387303645687764,0.7549214882677798,1.2246467991473532e-16,0.8985658198566148,-0.9846406802165152,0.0475498131584718,0.7156105502188134,-0.515173851665401,1.1608759101193937e-16,-0.9479271173759166,1.0789607702771833,-0.05210467540374162,0.5645230661172119,0.0025162149298827837,0.03786828655753401,6.1430594628177945e-18,-0.050161887224094585,-0.4102802881011555,-0.0710269576415244,-6.655638359549642e-17,0.5434741154905689
-1.5092120125421482,0.7561575467430985,0.843988194671671,-1.0378820959277049,0.7549214882677798,-0.4999999999999997,0.7123160727451464,-0.8759602364240736,0.051577938428556264,0.6371448240019746,-0.4419142791124788,-0.42199409733583526,-0.7309152170798334,1.0771992450472856,-0.06342721281864029,0.5434375991527542,0.0037346956419046606,0.0461348799498517,-0.03055607812655551,-0.05292467979523822,-0.3952787342057042,1.401179527283806,0.2618012206227555,0.4534530156021619
-1.4033893378666944,0.1404253402334475,0.7889617061811879,-1.0387303645687764,0.13915271724103434,-0.8660254037844385,0.622460573820331,-0.8195184806923892,0.051935660705510076,0.10978616521423486,-0.4300150474527343,-0.6832608801660227,-0.3944808530905943,1.0789607702771833,-0.06837739697136277,0.5661487541298476,0.004333307146448161,0.009160125583104585,-0.05700859899906434,-0.03291392997823326,-0.07584368396941986,0.2971978214218478,0.47201778259452654,0.2725195938432404
-1.2728313975888321,0.1404253402334475,0.7461633262441455,-1.0353372900044906,0.13915271724103434,-1.0,0.5567597094317271,-0.7725307160943502,0.03595240807577718,0.10383065435248123,-0.4055558416049321,-0.7461633262441455,-1.3706797936890526e-16,1.0719233040738427,-0.049885685126973583,0.5627281202712894,0.002321604140081388,0.006704799202991055,-0.04818302751053931,-8.851078562101623e-18,-0.07563249943730883,0.3423089180635717,0.543521541920748,9.984328748713169e-17
