output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_agitation,poly_output_agitation^2,poly_output_agitation output_feed_%,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.637151906022516,0.7558457267094331,0.5854812430568858,-0.8557574052724354,0.7546185500576817,0.3427882859714361,-0.5010299093940406,0.028408996374180897,0.44181500672155627,-0.3233670454225673,0.4139977572230532,0.7323207366786112,-0.04152346349582539,0.47264322644499007,0.0019809543543437935,0.0023544301483379017,0.036615956372141885,0.03431056796628337,-0.03431056796628337,-0.3424486552237481,0.30504614756302956,-0.3905420256278635,0.39054202562786344,0.20593775618095858
0.9996757653958915,0.7558457267094331,0.7622880755838566,-1.05095795570721,0.7546185500576817,0.5810831101773395,-0.801132717575593,0.03734991233076227,0.5752367223233503,-0.42101919691807504,0.38114403779192824,1.1045126246642778,-0.05149390206440836,0.5804544091387095,0.0025515604140999818,0.002400716742033486,0.036974127748533606,0.024498554763666597,-0.04243274156267911,-0.3424486552237481,0.30504614756302956,-0.27615491465979264,0.4783143429506084,0.20593775618095858
0.5565910483839861,0.7558457267094331,1.0000627813959897,-1.05095795570721,0.7546185500576817,1.0001255667334832,-1.0510239363147957,0.04342282752582501,0.7546659260636941,-0.5476724211659278,0.2588352941234813,1.1045126246642778,-0.04563270116288603,0.5755445546551661,0.0012841614950854384,0.0018853052187196128,0.03276561407595071,0.011237949221745291,-0.041940597468432504,-0.3424486552237481,0.2999074225103575,-0.14173915449316568,0.5289777259903483,0.20593775618095858
0.6774323348417791,0.7558457267094331,1.0122563560530222,-1.05095795570721,0.7546185500576817,1.024662930369743,-1.063838870609114,0.057525164843504596,0.763867423691404,-0.5543500864878614,1.2396565063568972e-16,1.1045126246642778,-0.05972452460696935,0.5755445546551661,0.0029593937656438147,0.003229495761184894,0.04288395545896751,6.959502755874192e-18,-0.056828652642702114,-0.2253944226583811,0.2999074225103575,-6.70663172391933e-17,0.5476380396852993,0.08921366415612425
0.5565910483839861,0.7558457267094331,1.036643505367087,-1.05095795570721,0.7546185500576817,1.0746297572197618,-1.08946873919775,0.049808472548110154,0.7822704189468238,-0.5677054171317286,-0.5183217526835432,1.1045126246642778,-0.05049625084712609,0.5755445546551661,0.0025021260684581987,0.0023085941189589653,0.0362577849957522,-0.02402391578697654,-0.04161064273979945,0.15009645686597364,0.2999074225103575,0.2738190198426495,0.4742684544461799,0.03956270041449079
0.5968714772032493,0.1504237248905288,1.0671274420096681,-1.05095795570721,0.14916776526025938,1.1387609774900975,-1.121506074933545,0.05203291001723467,0.15918101577247923,-0.5843995804365626,-0.9241594738558778,1.1045126246642778,-0.051244489260088504,0.5755445546551661,0.002539201827689571,0.0023775171246462764,0.007273388914675423,-0.04222721685695976,-0.024379895019494446,0.054756393821926826,0.2999074225103575,0.4742684544461797,0.2738190198426499,0.13474718772067165
0.8385540501188353,-0.27010217208982734,1.0732242293381844,-1.05095795570721,-0.27137812436625547,1.1518102464385398,-1.127913542080704,0.054622461312153155,-0.2912495783822165,-0.5877384130975294,-1.0732242293381844,1.1045126246642778,-0.05348920449896723,0.5755445546551661,0.003223016977318706,0.0025903687599786195,-0.013811970223875262,-0.050895665434087994,-9.349382064649567e-18,0.12315238439243723,0.2999074225103575,0.5476380396852993,1.0059947585878994e-16,0.20593775618095858
0.5565910483839861,-0.27010217208982734,0.9147077587967624,-1.05095795570721,-0.27137812436625547,0.8366902840029959,-0.9613193962545691,0.04481803624326645,-0.24823167592552658,-0.5009287639123926,-0.792160156156725,1.1045126246642778,-0.05149390206440836,0.5755445546551661,0.0025515604140999818,0.002400716742033486,-0.01329674368289567,-0.0424327415626791,0.024498554763666608,0.12315238439243723,0.2999074225103575,0.47426845444617977,-0.2738190198426497,0.20593775618095858
0.5565910483839861,-0.27010217208982734,0.878127034825665,-1.05095795570721,-0.27137812436625547,0.7711070892917147,-0.9228745933716148,0.048652396286636694,-0.23830446766629046,-0.4808957679465918,-0.4390635174128329,1.1045126246642778,-0.058228047781050195,0.5755445546551661,0.0028852422471813506,0.0030696847393870447,-0.015035633258703253,-0.027702367856318032,0.0479819086171057,0.12315238439243723,0.2999074225103575,0.2738190198426499,-0.47426845444617965,0.20593775618095858
0.5565910483839861,-0.27010217208982734,0.932998120782311,-1.05095795570721,-0.27137812436625547,0.8704854933833238,-0.9805417976960462,0.04781768816094477,-0.25319528005514463,-0.510945261895293,-2.2851863244531055e-16,1.1045126246642778,-0.05386332370544701,0.5755445546551661,0.0009391888259424331,0.002626731081031891,-0.013908575200308934,-1.2553032518398946e-17,0.051251644666604514,0.12315238439243723,0.2999074225103575,1.341326344783866e-16,-0.5476380396852993,0.20593775618095858
1.3621996247692671,-1.2622276126869143,-1.5727814712378607,0.4635290735281092,-1.263550732600393,2.4736415562691296,-0.7290299382250621,-0.08713954174766451,1.987289180202923,-3.8559111181553876,-0.0,0.21485920200582725,0.025681705813947915,1.1364114728529853,0.0035085581906171954,0.0030696847393870447,-0.07000669439923239,0.0,0.055404735712636016,0.5267710295589166,6.010592162568239,0.0,2.4516509055263636,0.1738034516090828
0.8197875350257916,-1.2622276126869143,-1.5727814712378607,0.6523687784400958,-1.263550732600393,2.4736415562691296,-1.02603352714466,-0.08490003158347043,1.987289180202923,-2.9146702134241997,-0.4070657985407208,0.4255850230834228,0.03521540080837956,1.2089663322335216,0.0028110907287187464,0.0029139287964363627,-0.06820750311908187,0.013971263971156266,0.0521414669863117,0.5464437269858289,3.4343304232951644,0.4796420705754383,1.7900485768350731,0.1870275228483669
1.1205170518536811,-1.2622276126869143,-1.5727814712378607,0.9054816301094633,-1.263550732600393,2.4736415562691296,-1.424124730382418,-0.08303377311331221,1.987289180202923,-3.121067223681021,-0.7863907356189302,0.8198969824656909,0.04780419760006858,1.796860586840233,0.0027492977966666926,0.002787229806986184,-0.06670817705229261,0.026397110670422736,0.045721136854190735,0.5732566904965763,3.9379434704468306,0.9922126121007067,1.7185626560690546,0.20583200116576056
0.8385540501188353,-1.2622276126869143,-1.0407148410782492,0.5742380753652119,-1.263550732600393,1.0830873804405254,-0.5976180873447862,-0.05012758235743962,1.3149959998725234,-1.409579973039859,-0.7358965214079102,0.3297493671991428,0.02765903327161545,0.7777677984808292,0.0025083053616634043,0.002320010885899038,-0.06086080539180767,0.034058852637009356,0.034058852637009356,0.5736358179708952,1.83449252228099,0.9577297432681597,0.9577297432681597,0.20610434817210205
0.5565910483839861,-1.2622276126869143,-0.9373133279866137,0.16652133946140502,-1.263550732600393,0.8785562748213412,-0.15608267087135816,-0.041476789404461804,1.1843429422535983,0.5176873641992592,-0.811737153342143,0.027729356496020482,0.00736868912663987,-0.09197137257599734,0.002304388685891488,0.0019581261993170686,-0.0559130293713997,0.038322247448287806,0.022125359880220418,0.5734039391861111,0.30504614756302956,-0.4783143429506083,-0.27615491465979275,0.20593775618095858
0.5968714772032493,-1.2622276126869143,-0.9432272116952746,0.11088918258749467,-1.263550732600393,0.8896775728824423,-0.10459369449917079,-0.044536560506052,1.1918154343461902,0.35121300336937805,-0.8459547752413743,0.01229641081492273,0.0052358781940762215,-0.0412898635395937,0.0024588710160217612,0.002229465237932126,-0.05966134453837626,0.04234783159797533,0.02088363945488546,0.5734039391861111,0.13864637875056082,-0.3339528008608676,-0.1646872962548798,0.20593775618095858
0.5968714772032493,-1.2622276126869143,-0.9631027383862374,0.10976173113239734,-1.263550732600393,0.9275668846870693,-0.1057118238236258,-0.04776065798152716,1.2169291706573748,0.10106728283416011,-0.8692823589844714,0.012047637621180685,0.005443129056884097,-0.011518314176235096,0.0025824568801260084,0.0024592085902225545,-0.06265999667195819,0.04475957272972191,0.021349221046101163,0.5734039391861111,0.011012247017557321,-0.09471662635721328,-0.04517751331210442,0.20593775618095858
1.1607974806729477,-0.46627242966243326,-0.9631027383862374,0.5294092592998454,-0.4675577082670964,0.9275668846870693,-0.5098755073587107,-0.04913203627610835,0.4503061091856341,0.07150613686221924,-0.8772554440785467,0.28027416383241094,0.02700745610630417,-0.039306306007448284,0.003230531219773921,0.0026024613733932694,-0.02385214096913976,0.0464671033576427,0.021053970621795304,0.20983458193890767,0.005512408531793835,-0.0676276275953623,-0.030641679419000967,0.2014112317292502
0.7579931924803055,-0.2430442055280886,-0.7801991185307516,-0.19106587577471199,-0.24431887141441555,0.6087106645561619,0.14906942786073638,-0.03952359685309507,0.19061736811795507,0.4272667158363793,-0.753614478236819,0.036506168885557674,-0.00967908123342184,0.1046349416600182,0.0026380705189728566,0.0025662680139586416,-0.01237678990918512,0.0489322046660799,0.013111344724150523,0.11087279653442803,0.2999074225103575,-0.5289777259903483,-0.14173915449316554,0.20593775618095858
0.637151906022516,0.25752817586407795,-0.4570693901193901,-0.2844592425775568,0.25627730819462663,0.2089124273841112,0.13001761251874752,-0.022666257653773635,-0.11713651295795696,0.2503085848051381,-0.4570693901193901,0.08091706068779729,-0.014106449969393111,0.15578070197553823,0.0025824568801260084,0.0024592085902225545,0.012708896338119786,0.04959040824819407,3.0365367364780687e-18,-0.11629957883874385,0.2999074225103575,-0.5476380396852993,-3.353315861959665e-17,0.20593775618095858
0.7177127636610423,1.0106415784991396,-0.09735893773693233,-0.3593422123564141,1.0094265153541764,0.009478762757263866,0.034985176079059634,-0.004955147922077112,-0.09827669325837582,0.053317457808096734,-0.09404151238017232,0.12912682558120223,-0.018288961016437053,0.19678946475104517,0.0003600776176414603,0.0025903687599786195,0.051375434205763446,0.04916143768895342,-0.01317276752750802,-0.3387915393510726,0.2999074225103575,-0.5289777259903483,0.14173915449316546,0.11264597939645554
0.8385540501188353,0.7558457267094331,0.24406115265997674,-0.3913147163069376,0.7546185500576817,0.05956584623771647,-0.09550472071468298,0.012363734303366054,0.18417307314567816,-0.13365717120604426,0.2113631582804519,0.15312720719837905,-0.019823356272337375,0.21429882413834034,0.0003583986252311225,0.0025662680139586416,0.038227727565897505,0.04387141450271442,-0.02532917297287181,0.06761765132254857,0.2999074225103575,-0.4742684544461798,0.27381901984264956,0.008029069358469365
0.5968714772032493,0.7558457267094331,0.5184165824432072,-0.8448194433946249,0.7546185500576817,0.26875575295209464,-0.437968408626214,0.02355545869933307,0.39120676976915164,-0.28390464094955037,0.3665758809251467,0.7137198919376038,-0.038386329028076,0.4626552638686581,0.00032146079220365367,0.0020645497945299385,0.03428784242560688,0.03212903511257332,-0.03212903511257332,-0.3424486552237481,0.2999074225103575,-0.3872385714971828,0.38723857149718277,0.20593775618095858
0.7982736212995687,0.7558457267094331,0.7379009262697916,-1.05095795570721,0.7546185500576817,0.5444977769898165,-0.7755028489869569,0.03606745336962602,0.5568337270679306,-0.40754993464283257,0.36895046313489577,1.1045126246642778,-0.05136919566224843,0.5804544091387095,0.00034580618215358935,0.0023891028532049942,0.036884584904436184,0.02443922489158051,-0.042329979209819436,-0.3424486552237481,0.30504614756302956,-0.27615491465979264,0.4783143429506084,0.20593775618095858
0.5968714772032493,0.7558457267094331,0.8476430981830838,-1.05095795570721,0.7546185500576817,0.7184988218974171,-0.8908372576358197,0.045957630701674315,0.6396472057173199,-0.4681616148814236,0.21938617725948822,1.1045126246642778,-0.05698098375944807,0.5804544091387095,-0.0014463158414210174,0.0029396065175636868,0.040914012888822196,0.014032686774513784,-0.052370700009185214,-0.3424486552237481,0.30504614756302956,-0.14294830262523145,0.5334903282530947,0.20593775618095858
0.5565910483839861,0.7558457267094331,0.957385270096376,-1.05095795570721,0.7546185500576817,0.9165865553975108,-1.0061716662846822,0.04611388930019812,0.7224606843667093,-0.5287732951200146,1.172458806574351e-16,1.1045126246642778,-0.050620957249286024,0.5804544091387095,-0.003994303108559137,0.002320010885899038,0.03634732783984962,5.8986939418900905e-18,-0.04816649131812528,-0.3424486552237481,0.30504614756302956,-6.763844646138512e-17,0.5523098293195854,0.20593775618095858
0.637151906022516,0.7558457267094331,1.0183531433815383,-1.05095795570721,0.7546185500576817,1.0370431246350598,-1.0702463377562728,0.04747961003435488,0.7684681725052589,-0.5576889191488282,-0.5091765716907688,1.1045126246642778,-0.04899977402120695,0.5755445546551661,-0.005439970934030677,0.002173789416720462,0.035183270866583134,-0.023311957321943494,-0.04037749450548346,-0.1681388999941292,0.2999074225103575,0.2738190198426495,0.4742684544461799,0.04964567844000841
0.516310619564723,0.7558457267094331,1.0549338673526358,-1.05095795570721,0.7546185500576817,1.1128854644875887,-1.1086911406392272,0.04755783020974993,0.7960726653883888,-0.5777219151146291,-0.9135995284399457,1.1045126246642778,-0.047378590793125036,0.5755445546551661,-0.006274337359316121,0.002032327033133451,0.034019213893314616,-0.03904158391830546,-0.022540668984823046,0.29269717140956547,0.2999074225103575,0.4742684544461797,0.2738190198426499,0.1504465029665373
0.5565910483839861,0.14704147907031137,1.1341921026233468,-1.05095795570721,0.14578535864127945,1.2863917256531685,-1.1919882135522946,0.061628367190547935,0.16534860244905145,-0.6211267397071975,-1.1341921026233468,1.1045126246642778,-0.057105690161608005,0.5755445546551661,-0.004505988193894594,0.0029524876185320096,0.007921509586047747,-0.05433679801508375,-9.981507864763285e-18,-0.01623034678131888,0.2999074225103575,0.5476380396852993,1.0059947585878994e-16,0.012394464821277743
0.6774323348417791,0.14704147907031137,0.9208045461252786,-1.05095795570721,0.14578535864127945,0.8478810121649804,-0.9677268634017281,0.04773905956478832,0.13423982099539428,-0.5042675965733594,-0.7974401288646912,1.1045126246642778,-0.0544868557162495,0.5755445546551661,-0.00429934614020161,0.0026878981548497712,0.007558233665478865,-0.04489903803131341,0.025922471693734052,-0.06267617412352657,0.2999074225103575,0.47426845444617977,-0.2738190198426497,0.18483198927865335
0.637151906022516,0.14704147907031137,0.8659334601686325,-1.05095795570721,0.14578535864127945,0.7498407574396206,-0.9100596590772967,0.045305276991172046,0.12624042005016817,-0.4782635615878554,-0.43296673008431663,1.1045126246642778,-0.05498568132488921,0.5804544091387095,-0.00198427747963886,0.0027373386987597855,0.0076274290789205565,-0.026159791182078417,0.04531008744275206,-0.06615792841853924,0.30504614756302956,0.2761549146597929,-0.47831434295060815,0.20593775618095858
0.637151906022516,0.14704147907031137,0.8720302474971487,-1.05095795570721,0.14578535864127945,0.7604367525499385,-0.9164671262244558,0.043037386206000505,0.12712924237741552,-0.47755693528562493,-2.135858102714115e-16,1.1045126246642778,-0.05186802127088815,0.5755445546551661,-0.0029822370231377105,0.0024357273701376054,0.00719495774490959,-1.2088020435557037e-17,0.04935308875984973,-0.06615792841853924,0.2999074225103575,1.341326344783866e-16,-0.5476380396852993,0.20593775618095858
-0.829884747438593,-1.2622276126869143,-1.5727814712378607,1.411093124819674,-1.263550732600393,2.4736415562691296,-2.2193411209075173,-0.07861134196993835,1.987289180202923,-2.03977907738717,-0.0,1.9911838069133523,0.07052977556972506,1.8300814734208861,0.0026029220877924666,0.00249823709124421,-0.0631552574552129,0.0,0.049982367803498566,0.5371449137106907,1.682013577917824,0.0,1.2969246616198737,0.1807164004523634
-0.7569818793458554,-1.2622276126869143,-1.5727814712378607,1.3256508149203148,-1.263550732600393,2.4736415562691296,-2.0849590390380417,-0.0825115305696866,1.987289180202923,-2.780501135201001,-0.4070657985407208,1.7573500830988946,0.06954651980604692,2.3436018691554237,0.0027320623212300694,0.002752279391368539,-0.06628861466510738,0.013578209015385846,0.05067456592120976,0.5527852461706916,3.125427183764902,0.457563025683917,1.7076484595173216,0.19139364729106967
-0.9344295653932687,-1.2622276126869143,-1.5696721097003175,1.502812142073531,-1.263550732600393,2.4638705319710454,-2.3589223055318125,-0.08540191018670268,1.9833603441542405,-2.8687221464029493,-0.7848360548501586,2.2584443343636345,0.08176422756810865,2.7465293211285258,0.002833368006691136,0.002960174314720584,-0.06874661626145813,0.027203741997749976,0.04711826329609824,0.5738625728927697,3.3400970734770152,0.9137966230892154,1.5827421789753888,0.20626732409158133
-1.09949052480112,-1.2622276126869143,-1.0514451867764376,1.5420289423138964,-1.263550732600393,1.1055369807953377,-1.6213589092659073,-0.05833046168398858,1.3285543360405248,-1.7385881312807587,-0.7434840216155751,2.377853258933714,0.08554631403183846,2.549779342675708,0.002889037102644208,0.00307763812461479,-0.07009732748854558,0.03922778431555108,0.03922778431555108,0.5739262661549314,2.7341362095872714,1.1692168767143398,1.1692168767143398,0.20631311403661926
-1.3924829952265858,-1.2622276126869143,-1.0218148003598488,1.572983374428101,-1.263550732600393,1.0441054862344377,-1.6072976927106113,-0.05478180761110488,1.2911148395766112,-1.1863975079095215,-0.8849175750745536,2.474276696227215,0.08433120420945193,1.826342263536799,0.0027919556304326094,0.0028742751424124494,-0.06774181888519185,0.04642958493040118,0.026806133357929723,0.5741320074817268,1.3480812670089561,1.0055152660485653,0.5805345095274175,0.20646105897154865
-1.2549286743990606,-1.2622276126869143,-0.9387155890721701,1.4740284747012307,-1.263550732600393,0.8811869571671114,-1.3836935079383181,-0.04739784708125343,1.18611477027555,0.20853985090193436,-0.8982948109637806,2.1727599442300365,0.07442699050769759,-0.32746199372616086,0.0026294742853216935,0.002549465683378061,-0.06379949912453702,0.048318055252229784,0.014657121819120244,0.5734039391861111,0.049352602260491284,-0.21258855957946524,-0.06448803452129273,0.20593775618095858
-1.4048601182635039,-0.03447237994801934,-0.6765537339459745,1.0920411906607665,-0.03573712991064789,0.4577249549162405,-0.7388245451643495,-0.03201750028576187,0.0241780886815612,0.373287991314675,-0.6765537339459745,1.1925539620997847,0.05168019534844054,-0.6025328692180356,0.0024645036716939577,0.0022395989415441623,-0.0016912382708360722,0.04732440112187541,2.8977838177735063e-18,0.016217640128939705,0.3044271957714072,-0.551749214563471,-3.378489547736105e-17,0.20593775618095858
-1.2673077181565102,0.58560602042516,-0.29855291957796803,0.5552396769651369,0.584370750235688,0.08913384578852865,-0.16576842662346947,-0.014040186099798128,-0.17446559359883218,0.16448922688883008,-0.2883799755343625,0.30829109887634953,0.02611151284536829,-0.3059120819555334,0.011736378431976426,0.002211582188259338,0.02748147328850701,0.04542504015325195,-0.012171602825215176,-0.26518958161710643,0.30355142340292873,-0.5321816735968983,0.14259764966693217,0.20593775618095858
-0.9701895400520694,1.4875382391497847,0.01238323417635987,0.25570779784970704,1.4863458486303582,0.0001533444886665671,0.003166489541494213,0.0006725747163256891,0.018405768710650066,-0.006798307130174296,0.010724195377739318,0.06538647788114664,0.013888342669749037,-0.14038175492808444,-0.16095808939096223,0.0029499380967266944,0.08072839641624953,0.04703672578469957,-0.027156666293594894,-0.05390678206390176,0.30139315888080637,-0.47544176211246403,0.274496429339621,0.0013153673762835675
-0.20951890926289415,0.7558457267094331,0.32331938793068776,-0.3601835940393226,0.7546185500576817,0.10453542661187457,-0.1164543391674691,0.01816281644504499,0.24398280772579273,-0.17842142794720114,0.2286213316948733,0.12973222141508353,-0.020233703109865032,0.1987646691494658,-0.12632331620040924,0.0031557521876408876,0.04239151353850118,0.03972248851495138,-0.03972248851495137,-0.3424486552237481,0.30453031075210746,-0.3902116802147954,0.39021168021479535,0.20593775618095858
-1.5107782513906325,0.7558457267094331,0.2623515146455254,-0.7514260765917801,0.7546185500576817,0.06882831723680134,-0.1971377693379981,0.01396569629460853,0.19797531958724304,-0.13942065991823366,0.13117575732276268,0.5646411485821157,-0.04000048708584437,0.39932805274536654,0.0027723636882029967,0.002833727175432926,0.04017043127280139,0.02661638205801516,-0.046100926038146944,-0.3424486552237481,0.2824145815618246,-0.26571346482716324,0.4602292213358127,0.20593775618095858
-1.275561054234985,0.7558457267094331,0.40867441052991504,-1.013095779976327,0.7546185500576817,0.16701477382197355,-0.41402632069216994,0.02189101884063455,0.30839329111976227,-0.22521849129958255,0.10577272069118827,1.0263630594058422,-0.05426740269367983,0.558312185028625,0.003994194783439768,0.002869307276922875,0.04042183330095197,0.013863879035899637,-0.05174070095196641,-0.3424486552237481,0.3037058798003572,-0.14263392411089437,0.5323170516647807,0.20593775618095858
-1.4653858633192807,0.7558457267094331,0.4574487091580449,-1.05095795570721,0.7546185500576817,0.20925932151036156,-0.48075936021764093,0.02240253271197595,0.34519928163060204,-0.2522046266086354,5.602130974444882e-17,1.1045126246642778,-0.051468327509276754,0.5794233396971654,0.0059567972855923915,0.0023983326921295694,0.03695576446995811,5.997435216072843e-18,-0.04897277500948429,-0.3424486552237481,0.30396339443187803,-6.751829932472484e-17,0.5513287534963853,0.20593775618095858
-1.3056856348853891,0.7558457267094331,0.3538033245732689,-1.0433855205610334,0.7546185500576817,0.12517679247909785,-0.36915326598610443,0.016730718496029,0.26698655179506753,-0.19423549856769867,-0.17690166228663434,1.0886533445164186,-0.04933981173974032,0.572811199637331,0.0026834959663850667,0.002236172822850591,0.03568454464955734,-0.023644094520887178,-0.040952773009137536,0.5642818327810338,0.30139315888080637,0.27449642933962093,0.4754417621124641,0.5591613990481542
