output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_feed_%,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-1.6605021363575028,0.23341465887970622,-0.7338198568501971,0.717638540195025,-0.3996351106155075,0.49999999999999994,0.054482402979929616,-0.17128431156584362,0.010635973231620025,0.1675073550585521,-0.11991720927420486,0.1167073294398531,-0.2021430242055046,-0.03343786714917636,0.37700129788687803,0.002076338788239767,0.03270053534823976,-0.018210117390753122,0.0227834303181049,-0.03946205888166284,-0.28679355739279017,0.20531327133870256,-0.25687591741186655,0.4449221401982198
-1.4202840892707165,0.3788345877538044,-0.9996119786100613,0.717638540195025,-0.3996351106155075,0.258819045102521,0.14351564487859494,-0.3786875918305073,0.017389261770822204,0.2718663005310243,-0.20202733897752131,0.09804960625424686,-0.36592611220297205,-0.04588417986954339,0.5330794879265023,0.0021069927615904047,0.03294103768685435,-0.018344047180350837,0.011880309433326759,-0.044337918414815235,-0.28679355739279017,0.21311997523337958,-0.13802468055727388,0.5151151205382097
-1.614144680580618,0.42730789737850383,-1.038070645745733,0.717638540195025,-0.3996351106155075,1.2246467991473532e-16,0.18259203916203795,-0.44357578496395483,0.017639938953811184,0.30665261568851504,-0.22797663280823932,5.233012487749704e-17,-0.42730789737850383,-0.04285318135479717,0.553829807232793,0.001704167650036732,0.029625242401567754,-0.01649756299451854,5.0555337051971655e-18,-0.04128156549886077,-0.28679355739279017,0.21321269143165364,-6.533716211701515e-17,0.5335184165957517
-1.4510491354520973,0.3243021144260176,-1.0303789123185987,0.717638540195025,0.9614034318687181,-0.4999999999999997,0.1051718614211858,-0.3341540599249017,0.012838138859538169,0.23273169597884724,-0.17226876276285222,-0.1621510572130087,-0.28085386959393915,-0.04078958158413051,0.5473356247344221,0.001567128385383727,0.028409137098246617,0.0380590511419032,-0.019793486210011903,-0.034283323774654574,0.6899401553847541,-0.5106959602070885,0.26559919763050366,0.4600313047455601
-1.5592191476729291,0.30612462331675533,-1.02866963822368,0.1028793894055858,1.5177480016763536,-0.8660254037844385,0.09371228500082535,-0.314901105518607,0.010459685414119303,0.03149391432884274,-0.16049646599732859,-0.26511170051625216,-0.1530623116583778,-0.035147649000918164,0.5393157852670349,0.0011674565288998828,0.003515189458201965,0.051858509333358706,-0.029590410552658975,-0.01708403149800922,0.15614498768401128,-0.7957321038220109,0.4540438964541937,0.26214236584173556
-1.4482401870886727,0.31218378701984273,-1.0115768972744923,0.1028793894055858,2.114219405060359,-1.0,0.09745871687805052,-0.31579790665293345,0.014501346777482731,0.03211727739092486,-0.16578807030866982,-0.31218378701984273,-5.734723132793241e-17,-0.046989074991697265,0.5372072117163149,0.0021577244714184175,0.004778882709662487,0.09820826715294723,-0.04645131291382858,-8.532967751416841e-18,0.21750960146205062,-1.122775653150181,0.531059193980923,9.755399130997661e-17
-1.319001100586143,0.19705967666118165,-1.0107222602270332,-0.32403668753152487,2.279061985694348,-0.8660254037844386,0.03883251616580946,-0.19917260179459786,0.008400817334327796,-0.06385456487132264,-0.10469607131923564,-0.17065868605013076,0.09852983833059085,-0.043087927615476654,0.5369878385754678,0.0018173875620987915,-0.013813952543185251,0.09715830128122872,-0.03691938070409759,0.021315414387825023,-0.7384996965234161,-1.210845568398404,0.4601116726420885,-0.26564559805719884
-1.4974065912289418,0.14252720333339483,-1.0132861713694112,-0.6257240485670831,1.5502829931703004,-0.5000000000000004,0.020314003690038874,-0.14442084418168524,0.005043494465487916,-0.08918269870071567,-0.07569038172258778,-0.07126360166669748,0.12343217881707001,-0.035856335336228756,0.538114937439455,0.0012521823275970154,-0.022141989052354805,0.05485860602838656,-0.017693094186694833,0.030645338074456952,-0.9700493509112159,-0.8232920367953526,0.26552959699046175,-0.4599107529007673
-1.5802882219546235,0.1122313848179577,-1.0073037120371957,-0.8340590941123931,0.6804106563476033,-2.4492935982947064e-16,0.012595883738156507,-0.11305109053420377,0.004870207182136288,-0.0936076071522452,-0.05955464050349043,-2.748876123623735e-17,0.1122313848179577,-0.043711282551787065,0.5345172435100162,0.0018830689842809958,-0.03619344621881839,0.029525973244660036,-1.0628548594427278e-17,0.04339434276816502,-0.5675026956577008,-0.36105419263294863,1.2996970497204644e-16,-0.5306415901406691
-1.0504012980034294,-1.5903936157496088,1.439077743574302,-1.3201742003847832,-0.3819306183375011,0.0,2.5293518530171144,-2.2887000559479227,-0.07174855054450044,2.099596619969304,-2.738594070685382,-0.0,-1.5903936157496088,0.0649221307227395,2.478034202841242,0.002035246499650162,-0.05955795119260957,-0.017230305757587258,0.0,0.045113706339095686,0.5042149486661763,-0.6576692187608458,0.0,1.721959924615634
-0.8911249026399164,-1.5903936157496088,1.4190365048113789,-1.3201742003847832,-0.38424736021276906,0.25881904510252074,2.5293518530171144,-2.256826597767656,-0.06867343626403229,2.099596619969304,-2.175833840068096,-0.41162415696545906,-1.5362022674178,0.06127421036179631,1.9413984166462226,0.0018645254287910236,-0.05700532114171781,-0.016591858983762864,0.011175845414462472,0.041708822904309606,0.5072734515188562,-0.5256927599735832,0.3540929938421214,1.3214930436229708
-0.8640770053053884,-1.5903936157496088,1.5722814737913193,-1.3201742003847832,-0.3960845954825346,0.49999999999999994,2.5293518530171144,-2.5005464180791,-0.07706453559336758,2.099596619969304,-3.095171232282904,-0.7951968078748043,-1.3773212732557485,0.07618688883045674,3.0599219831730236,0.0023480096844324784,-0.06397071180837563,-0.019192780393651993,0.024228132844033183,0.04196435705839372,0.5229006641258854,-0.7708466843348832,0.9730833932026444,1.6854298770285039
-0.843039315921602,-1.3179130240217674,1.3893207746712162,-1.3201742003847832,-0.17966060030433453,0.7071067811865476,1.7368947388861995,-1.831003943483207,-0.062019561606918495,1.7398747726646282,-2.473273268183419,-0.9319052362998611,-0.9319052362998611,0.06537993312604981,2.6072812623403014,0.0022145418117743374,-0.06212597012113305,-0.008454633550025984,0.033275680397058284,0.033275680397058284,0.23718328934742497,-0.3371616730233916,1.326998267551095,1.326998267551095
-0.8896184275399871,-1.0682148878175346,1.5353611533410743,-1.3201742003847832,-0.3972658812936193,0.8660254037844386,1.1410830465550281,-1.640095642175636,-0.04191850686706474,1.4102297353636346,-1.002309360110341,-0.9251012295507292,-0.5341074439087674,0.06025009366911747,1.440634157690595,0.0015399065153663344,-0.05180580416512975,-0.015589365738086985,0.033984259393500846,0.019620821309047787,0.52446016717696,-0.37275581515869427,0.8125943367817494,0.46915155908290856
-1.6544546588404685,-0.9849013869000824,1.7847955220125657,-1.3201742003847832,-0.40011702829566814,0.9659258262890683,0.9700307419177059,-1.7578475849632327,-0.04793560118202051,1.3002414009086802,-0.34187432230771364,-0.9513416859547115,-0.25491123647762765,0.08686681476196356,0.6195298003045556,0.0023688134420761127,-0.06425348243200094,-0.019473878856931845,0.04701205196404473,0.01259684135829576,0.5282241778905693,-0.13888673496835582,0.3352876152418239,0.08984004573620369
-0.8610699397739107,-0.9178264447069047,1.83350983371775,-0.44357318907391585,-0.387753335850724,0.9807852804032304,0.8424053826033168,-1.6828438120163105,-0.03484415814306863,0.4071232030950158,0.4905716498017271,-0.9001906669333616,-0.17905905665278823,0.06960695779836049,-0.9799978517091429,0.0014412483369315022,-0.016839713474427562,-0.014720581034467323,0.03723431331909082,0.007406365410056289,0.1719969837573548,0.20725137609775157,-0.5242226957867939,-0.10427437745309749
-1.474138612537086,-0.6269865869587095,1.6215598459478264,-0.022349326495966628,-0.40018673630409324,0.9978589232386035,0.3931121802261313,-1.0166962733601184,-0.026983845115729616,0.01401272794053197,0.33511983244948906,-0.6256441605476648,0.04100688477242686,0.06978764879355241,-0.8667121038693639,0.0018522140341997071,-0.0009618559266687329,-0.01722297914247108,0.04294520998069203,-0.0028147777734620896,0.008943904029015482,0.2138969394373464,-0.5333484353884123,0.034957503342445934
-1.6018653392713018,-0.44521167586608545,1.0557901205297233,0.6379475391667644,-0.40567348943021525,0.9469301294951057,0.19821343632748833,-0.4700500889238945,-0.02040431534827099,-0.28402169302708036,0.2376525764283933,-0.42158434988060534,0.143108603037119,0.04838748785949922,-0.5635774080350127,0.0021004433026619667,0.02923751435649106,-0.01859225679709569,0.04339836985948431,-0.014731761476529914,-0.25879840428720025,0.216547218273732,-0.5054682910873917,0.17158336413000766
-1.6394271774074274,-0.03318854405614051,0.8122185620038028,1.5885473371467311,-0.3924062593963046,0.8314696123025451,0.0011014794565663796,-0.026956351528278303,-0.0015412162175117343,-0.052721573284158975,0.017441825905789514,-0.02759526585924509,0.01843856715485132,0.03771796731446896,-0.42685134762035304,0.002156506337871976,0.07376927756017793,-0.018222640011314527,0.03861195142158638,-0.025799681108281732,-0.6233559184437091,0.20622422150109665,-0.43696849729845516,0.2919730153385247
-1.6274067615059407,0.17282302184883194,0.5994139371864198,0.717638540195025,-0.4065319370166937,0.659345815100069,0.029867796880961844,0.103592527962863,0.007243945861824262,0.12402446111168867,-0.09072875756808871,0.11395013620897512,-0.12993522747476088,0.025124674151337324,-0.31468077116189946,0.0017569006464781805,0.030080105520192253,-0.01703994821608533,0.027636742707711024,-0.03151366527375008,-0.2917429858233159,0.21342143634969893,-0.34614385266376085,0.3947014170511662
-1.4260589104871124,0.27582880480131816,0.3114012521926121,0.717638540195025,-0.4012143789208926,0.4422886902190017,0.07608152955812368,0.08589343520592206,0.012206534700292516,0.1979453808213565,-0.14730053150571068,0.12199596080024769,-0.24738333635584292,0.013780758660581687,-0.16629724365646242,0.001958418689198603,0.03175839357846493,-0.017755350976058692,0.019573054556771118,-0.0396902283253229,-0.287926901194043,0.21426004185948114,-0.23619490790728404,0.4789558930072901
-1.3809764661880655,0.5969644810649517,0.03449884881577637,0.717638540195025,-0.40686396183471035,0.19509032201612816,0.3563665916531471,0.020594587380648163,0.024002563876740254,0.4284047187397326,-0.3185746429216069,0.11646199284315227,-0.5854939759520575,0.001387119081017119,-0.018410573478485834,0.0016166584807639289,0.028854589255817988,-0.016359060786430096,0.007844131542922487,-0.03943511228716431,-0.29198125962902594,0.2171260526722367,-0.10411143651775678,0.5234035363876721
-1.5342446151569238,0.6272602995803889,-0.1595037609575007,0.717638540195025,-0.40664203851075104,1.2246467991473532e-16,0.3934554834296792,-0.10005037688240064,0.029323515009952762,0.45014616571316435,-0.33477134240770307,7.68172318113333e-17,-0.6272602995803889,-0.007456570951023124,0.08512779815738453,0.0021854277516826274,0.03354856750731197,-0.01900992925572458,5.72504729228216e-18,-0.0467485588193115,-0.2918219988987845,0.2170264899639205,-6.535989177062753e-17,0.5337040183025312
-1.583830792306783,0.9908101217656344,-0.8611607769216433,1.025018115589745,-0.4065319370166937,-0.4999999999999997,0.9817046973932313,-0.8532468142415217,0.041956091976868046,1.0155983239194566,-0.5276040190381276,-0.49540506088281694,-0.8580667357757925,-0.03646605940905194,0.4585660531325572,0.0017931193144391164,0.04340463767063924,-0.017214692266780518,-0.021172619786171448,-0.03667205319898707,-0.4167026000079003,0.21647728371521155,0.26624880360423203,0.46115645529695787
-1.474138612537086,0.7787393921575745,-1.0115768972744923,0.1028793894055858,-0.40708416482282506,-0.8660254037844385,0.6064350408979485,-0.7877547781041833,0.034137830370702185,0.0801162331712483,-0.4149659336835242,-0.6744080965361117,-0.3893696960787876,-0.04434479734022526,0.5390377781033755,0.0019217086477939021,0.004509954394934024,-0.017845469620867183,-0.03796421322568698,-0.021918648725422752,-0.041880570313655094,0.21692245473219854,0.4614779268830713,0.2664344053110119
-1.4771476396246908,0.9908101217656344,-1.0466170162203265,0.1028793894055858,-0.41543295467689256,-1.0,0.9817046973932313,-1.0369987332832467,0.04378814386686688,0.10193394034412259,-0.5258570065660334,-0.9908101217656344,-1.820088666274625e-16,-0.0462544896070481,0.5554756447077142,0.0019531347343012635,0.00454668094851457,-0.01835976196328387,-0.044194283955068935,-8.11835825792766e-18,-0.04273948871611711,0.22048455619930307,0.530734390994059,9.749432596924411e-17
-1.5056961273908072,0.7605619010483122,-1.0346520975558955,0.1028793894055858,-0.3943691625950458,-0.8660254037844386,0.5784544053262227,-0.7869169662407357,0.03561058303913137,0.07824614398500193,-0.4055973291866678,-0.6586659274584248,0.3802809505241562,-0.048443873386033884,0.5517659073214579,0.0021922447347802825,0.004816958401930296,-0.01846492151829664,-0.04054853327908682,0.02341070660392528,-0.040572458648170495,0.2103117166948028,0.4618395824174492,-0.2666432072311387
-1.5763199939244528,0.7969168832668367,-1.040634556888111,0.1028793894055858,-0.4033217903305841,-0.5000000000000004,0.6350765188357291,-0.8292992476950392,0.03792123187499462,0.08198632235749466,-0.42483703816812884,-0.3984584416334187,0.6901502656137984,-0.0495185196317054,0.5547631280585094,0.002264325296664087,0.004895508255282857,-0.01919203803120193,-0.023792463600182785,0.041209755792749665,-0.04149349952317819,0.21501117422723684,0.2665504063777491,-0.4616788466243923
-1.5898410002575647,0.8332718654853614,-1.0440531050779485,-0.32403668753152487,-0.40730436781093976,-2.4492935982947064e-16,0.6943420018094542,-0.8699800785340861,0.03489656869417324,-0.27001065510509087,-0.4434059611641974,-2.0409274457723833e-16,0.8332718654853614,-0.043723870216709676,0.555568224176033,0.0017538482526674808,-0.013570323197327318,-0.017057488005396915,-1.0257389676213847e-17,0.04187897148531087,0.13198155816257875,0.21673740849319276,1.3033337942984454e-16,-0.5321264037949053
1.2735568656209741,-1.5903936157496088,0.5002760396811329,-1.3201742003847832,-0.35783094959060735,0.0,2.5293518530171144,-0.7956358196213716,-0.07594405386242602,2.099596619969304,-3.8949608178362904,-0.0,-1.5903936157496088,0.02388904867787569,1.225203341716071,0.0022802281581264998,-0.06304060805384419,-0.017087048539580266,0.0,0.0477517346085616,0.4723991877487077,-0.8763475370263296,0.0,2.449054610924389
0.7196127897198389,-1.5903936157496088,0.6920907786129143,-1.3201742003847832,-0.3754665768247525,0.25881904510252074,2.5293518530171144,-1.1006967558251548,-0.0736660129110964,2.099596619969304,-2.949647605902461,-0.41162415696545906,-1.5362022674178,0.03205720126644204,1.2835966442436688,0.0021454830223579424,-0.061149622789829605,-0.017391371181417033,0.011988332277838888,0.044741065158912664,0.4956812878308294,-0.6963647731354369,0.4800226618042491,1.79146896263791
1.0267359852485463,-1.5903936157496088,0.9491912416001168,-1.3201742003847832,-0.39950310924614774,0.49999999999999994,2.5293518530171144,-1.5095876907662702,-0.07176764545165863,2.099596619969304,-3.156937599057972,-0.7951968078748043,-1.3773212732557485,0.042832931306045825,1.8841483577583116,0.0020363299505093127,-0.05957380173648711,-0.01802786254753603,0.022562856371198394,0.039080013598794774,0.5274136978002678,-0.7930152473136515,0.9925019717744514,1.7190638417256419
0.7387782914807183,-1.0616103993811694,0.6127291823858376,-1.3201742003847832,-0.3998429787956161,0.7071067811865476,1.127016640074246,-0.6504796720251265,-0.042963895346688166,1.4015106601232057,-1.4430408474642702,-0.750671912380584,-0.750671912380584,0.024797451572848527,0.832879217396099,0.0016378607357914149,-0.0534280996284442,-0.016181842139165858,0.028616959445330797,0.028616959445330797,0.5278623848109723,-0.5435042378166238,0.9611661390713269,0.9611661390713269
0.4508205977128868,-0.9588469829768064,0.19858916192797538,-1.3201742003847832,-0.3996351106155075,0.8660254037844386,0.919387536763724,-0.19041661876653165,-0.03502807959320618,1.265845049042767,0.5124968332074491,-0.8303858455999794,-0.4794234914884033,0.007254751898749518,-0.10614448228374992,0.001334547523133663,-0.04822789015241037,-0.014599253803167428,0.03163717184500295,0.018265729681110905,0.527587962602512,0.21360209946440475,-0.46288436507231845,-0.2672464127781721
0.4919574111082902,-0.9647243717688013,0.14208056034996222,-1.3201742003847832,-0.3996351106155075,0.8968727415326884,0.9306931134847084,-0.13706857932417657,-0.038121638381979045,1.2736042260915896,0.3432087815066562,-0.8652349921316853,-0.426686678811972,0.005614395055490782,-0.05054635025347915,0.0015614806770032639,-0.0521674427857702,-0.015791811233807636,0.03544044219042192,0.01747729196273342,0.527587962602512,0.14217354031405816,-0.31906999532270214,-0.15734790877722013
0.4919574111082902,-0.9844772454408663,0.14093534670636676,-1.3201742003847832,-0.3996351106155075,0.9025852843498605,0.9691954467908358,-0.13874764191073743,-0.04125241979381511,1.2996814602969096,0.08876277165923849,-0.8885746745122117,-0.42382837871755663,0.005905595190790155,-0.012707060580979427,0.0017558503235647262,-0.05531908489245878,-0.016745857178320018,0.03782091178049164,0.01803964954363013,0.527587962602512,0.03603203652989815,-0.08137920085888645,-0.038815887680217945
1.0678727986439533,-0.9844772454408663,0.5671941204972014,-0.5164335328711828,-0.39395452724976915,0.9108638249211758,0.9691954467908358,-0.5583897053773397,-0.042662560942869694,0.5084170618943171,0.05875090374051355,-0.8967247093301307,-0.40630067987591206,0.024579495203378682,-0.03384859053861994,0.0018779433108468463,-0.022379772789153544,-0.017072115282853666,0.03947250545537287,0.017884759543320822,0.20345132829819493,0.023510126430830697,-0.05435785656447086,-0.024629224386200067
0.6565046646899078,-0.8027023343482448,-0.16463158324225682,-0.2910218442483884,-0.3996351106155075,0.9659258262890683,0.6443310375681214,0.13215015617600692,-0.03449785814488801,0.23360391372451267,0.4253140656841932,-0.7753509155694923,-0.20775465167757706,-0.007075396148525125,0.0872305025319789,0.0018470353703223454,-0.012507289278156001,-0.017175177853350106,0.04151273854318632,0.011123304768251116,0.11630254691773369,0.21174777549892326,-0.511798487121549,-0.13713599131168938
0.5330942245036974,-0.48156665808461,-0.259496295510247,0.21444679084515078,-0.3996351106155075,1.0,0.2319064461787797,0.12496476381420604,-0.020179023974408575,-0.1032704244042686,0.2551594339316538,-0.48156665808461,-2.948745331997028e-17,-0.010873638945849669,0.1374948343249344,0.0017558503235647262,0.008985935510798963,-0.016745857178320018,0.04190286772483151,2.565810641715492e-18,-0.08570046698054243,0.21174777549892326,-0.5298527828868562,-3.2444125729085297e-17
0.6153678512945042,-0.12407599960245189,-0.3355589927341308,0.9749266292291239,-0.2657757785435947,0.9659258262890683,0.01539485367734764,0.04163481744907917,-0.005362053343178767,-0.12096499606065253,0.0657420136788276,-0.11984821243864045,0.032113231737247325,-0.014501476712569558,0.17779686612288959,0.001867612168175422,0.042132310909133525,-0.011485733795752228,0.0417433333014523,-0.011185092447507329,-0.2591118839062529,0.14082203588524445,-0.511798487121549,0.1371359913116893
0.7387782914807183,0.21523716777044394,-0.3680352005375869,0.717638540195025,0.21589073258379815,0.8660254037844387,0.04632703838984223,-0.07921485420353758,0.009250279915133367,0.15446248687449307,-0.11404401232385487,0.18640085512781768,-0.10761858388522193,-0.015817103796988412,0.19500447520516265,0.0018470353703223454,0.030842058755259458,0.009278368267757743,0.03721930316034623,-0.021488574698676176,0.15493151017307144,-0.11439030545900754,-0.4588659702458982,0.264926391443428
0.4919574111082902,0.48789953440937806,-0.8286845691181872,0.717638540195025,-0.3996351106155075,0.7071067811865476,0.23804595567688788,-0.4043148154449996,0.01840606148950919,0.3501355096353785,-0.25851492607601045,0.3449970693186305,-0.34499706931863044,-0.031262212932957466,0.4390808250826668,0.0014231835974371318,0.02707298975815,-0.015076276775423076,0.02667567803671663,-0.026675678036716628,-0.28679355739279017,0.21174777549892326,-0.37466249580985955,0.3746624958098595
0.6976414780853112,0.7060294277205253,-1.038070645745733,0.717638540195025,-0.3996351106155075,0.49999999999999994,0.49847755280737255,-0.732908423949336,0.0290790080699713,0.5066739278440867,-0.37736766374827224,0.3530147138602626,-0.6114394202253641,-0.04275468344470953,0.5548413125717355,0.0016963426047395523,0.02955714886988256,-0.016459643394966632,0.020593339971575468,-0.03566871112830774,-0.28679355739279017,0.21360209946440475,-0.267246412778172,0.4628843650723185
0.4919574111082902,0.8150943743760991,-1.038070645745733,0.717638540195025,-0.3996351106155075,0.258819045102521,0.6643788391395644,-0.8461255435523114,0.03794923585972894,0.584943136948441,-0.4356620952553618,0.21096194764445875,-0.7873207070728047,-0.048330584792245,0.5548413125717355,0.002167655586686754,0.033411878526015196,-0.01860624677011814,0.01205011995709512,-0.044971659917178636,-0.28679355739279017,0.21360209946440475,-0.13833692272464132,0.5162804241710905
0.4508205977128868,0.9241593210316728,-1.038070645745733,0.717638540195025,-0.3996351106155075,1.2246467991473532e-16,0.8540704506497224,-0.9593426631552866,0.03740118255775958,0.6632123460527951,-0.49395652676245133,1.1317687544036293e-16,-0.9241593210316728,-0.04201122993170235,0.5548413125717355,0.0016378607357914149,0.029043184915729853,-0.016173429611612156,4.956205868545941e-18,-0.040470492161467655,-0.28679355739279017,0.21360209946440475,-6.545649279848015e-17,0.5344928255563441
0.5330942245036974,0.984750958062547,-1.038070645745733,0.717638540195025,-0.13798923200328259,-0.4999999999999997,0.9697344494051041,-1.0222410629347174,0.0383252782869157,0.7066952399996586,-0.5217730355799384,-0.4923754790312732,-0.8528193460832302,-0.04040041398685958,0.5500246204815324,0.0015146692547331926,0.02792959634840321,-0.00537036869456661,-0.0194593759839132,-0.0337046278877233,-0.09902639101746835,0.07311397858535933,0.26492639144342794,0.45886597024589826
0.4096837843174833,1.0211059402810716,-1.038070645745733,0.717638540195025,0.553744048442156,-0.8660254037844385,1.0426573412772913,-1.0599801028023759,0.038155677693170464,0.7327849763677766,-0.5410358240802258,-0.8843036842386037,-0.5105529701405362,-0.038789598042014,0.5500246204815324,0.001396293568931891,0.026816007781074618,0.02069176037802151,-0.03236078145995424,-0.01868350588709125,0.397388070565712,-0.2934028250741105,0.4588659702458981,0.26492639144342833
