output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl input_Timepoint (hr)_cos
0.3290022146871552,0.9685651112492325,-0.521611698452615,-0.0820450499935261,-0.3527457505773401,0.9673602811824832,0.9659258262890683,0.006731390228440198,0.028941042741121758,-0.0041509140186252865,-0.0793671226313683,0.044333690184612404,-0.07924943270792462,0.021234821494712994,0.12442956455037102,-0.017846503612314407,0.19060894985460233,0.002559662507340997,0.04886918898351431,-0.013094459722896572,-0.28983105721108815,-0.5219456423927381,0.13985491337207767,0.07754483921619398
0.7622672813143296,0.7549987963906873,-0.4539332570896571,0.19865388987331845,-0.45813018018978174,0.7537819960155104,0.8660254037844387,0.039463367961800534,-0.09100934236306443,0.010666689940746443,0.14974172562495539,-0.10640750895550202,0.17203931519089002,-0.09932694493665918,0.20988326200072188,-0.02459922928113297,0.2453940936289587,0.0028831364419315557,0.046501100325139266,-0.026847422790332937,0.13183397953301917,-0.46388019870967534,0.267821357596768,-0.08744834728734115
0.45898173467530906,0.7549987963906873,-0.5969518501585493,0.5891915453402325,-0.8150203073646889,0.7537819960155104,0.7071067811865476,0.3471466771004113,-0.48020307437987236,0.028403248030209348,0.4441219790820236,-0.31837430085749235,0.41662133712785965,-0.4166213371278596,0.664258101416832,-0.03928981011831907,0.4404026544407592,0.0023239297734434093,0.0340876060573591,-0.034087606057359096,-0.3275108581971772,-0.3820907290206604,0.3820907290206603,0.30723093675307744
0.8489202946397668,0.7549987963906873,-0.5075652294904917,0.766153920473678,-1.020475665936844,0.7537819960155104,0.49999999999999994,0.586991829857187,-0.7818414322055003,0.037299702015940246,0.5775130314297576,-0.41399731667768364,0.38307696023683896,-0.6635087583392477,1.0413705847692452,-0.04968118968891992,0.5514220787012735,0.0023701654771181866,0.024342172649119604,-0.042161879794888654,-0.3275108581971772,-0.27017894551902044,0.46796366077432716,0.3762795141211653
0.3723287213498718,0.7549987963906873,-0.5611972018913263,1.004137804273829,-1.020475665936844,0.7537819960155104,0.258819045102521,1.0082927299718665,-1.0246981945086957,0.0432556025583819,0.7569009983801587,-0.5378590999097094,0.2598899876534945,-0.9699226383012889,1.0413705847692452,-0.04395939445600921,0.5466103564913432,0.0018556586763656434,0.011149240375020861,-0.04160953154537609,-0.3275108581971772,-0.13863453606251266,0.5173911322690365,0.4196852644331939
0.5023082413380258,0.7549987963906873,-0.43733288467987497,1.01634210600717,-1.020475665936844,0.7537819960155104,1.2246467991473532e-16,1.0329512764430897,-1.0371523874473212,0.057482265244436975,0.7661003813006921,-0.5443962452271974,1.2446601069603607e-16,-1.01634210600717,1.0413705847692452,-0.05771605107981357,0.5466103564913432,0.0031988060743868515,6.92635597042186e-18,-0.05655798859919659,-0.18008185930366413,-6.559731366483615e-17,0.5356427151935362,0.23890443159371855
0.3723287213498718,0.7549987963906873,-0.3236841812590588,1.0407507094738522,-1.020475665936844,0.7537819960155104,-0.4999999999999997,1.0831620392703267,-1.0620607733245722,0.049674994200123605,0.784499147141759,-0.5574705358621733,-0.5203753547369258,-0.901316553411034,1.0413705847692452,-0.048707267096082224,0.5466103564913432,0.002278149491321371,-0.02386498214603024,-0.04133536159864855,0.2928463146605403,0.26782135759676795,0.4638801987096754,-0.33645317776396017
0.41565522801258853,0.14497160980005536,-0.4641488708802923,1.0712614638072047,-1.020475665936844,0.1437206176396372,-0.8660254037844385,1.1476011238383548,-1.0931962556711354,0.05189806511026067,0.15396235923191331,-0.5738133991558932,-0.927739641752343,-0.5356307319036028,1.0413705847692452,-0.04943770904071119,0.5466103564913432,0.002346990697586869,-0.041955250245829204,-0.024222875023347627,0.08631194125018649,0.4638801987096752,0.26782135759676834,-0.3002768241178999
0.6756142679888962,-0.2787530468075903,-0.5599202501674969,1.0773636146738752,-1.020475665936844,-0.28002778856930266,-1.0,1.1607123582231582,-1.0994233521404482,0.0545071729697218,-0.3016917505021556,-0.5770819718146373,-1.0773636146738752,-1.9790848533422754e-16,1.0413705847692452,-0.051629034874589766,0.5466103564913432,0.002559662507340997,-0.050593107310591204,-9.29380303902511e-18,0.121669317970156,0.5356427151935362,9.839597049725421e-17,7.981454710326936e-17
0.3723287213498718,-0.2787530468075903,-0.6071674639491845,0.9187076921404415,-1.020475665936844,-0.28002778856930266,-0.8660254037844386,0.8440238235980162,-0.937518843938318,0.0447266825123137,-0.25726368337169553,-0.49209908268729347,-0.7956242000457955,0.45935384607022084,1.0413705847692452,-0.04968118968891992,0.5466103564913432,0.0023701654771181866,-0.042161879794888654,0.024342172649119614,0.121669317970156,0.4638801987096753,-0.2678213575967682,-0.2172450787683964
0.3723287213498718,-0.2787530468075903,-0.625044788082796,0.8820947869404182,-1.020475665936844,-0.28002778856930266,-0.5000000000000004,0.7780912131474618,-0.9001562651224417,0.048626725137732724,-0.2470110524954355,-0.47248764673482946,-0.4410473934702095,0.7639164940362239,1.0413705847692452,-0.05625516719056118,0.5466103564913432,0.003038921861173213,-0.027563208544966324,0.047740877619498245,0.121669317970156,0.26782135759676834,-0.4638801987096751,-0.37627951412116517
0.3723287213498718,-0.2787530468075903,-0.6199369811874784,0.937014144740453,-1.020475665936844,-0.28002778856930266,-2.4492935982947064e-16,0.8779955074436826,-0.956200133346256,0.047741807864742525,-0.2623899988098255,-0.5019048006635254,-2.2950227462243807e-16,0.937014144740453,1.0413705847692452,-0.051994255846902857,0.5466103564913432,0.0025960044201481197,-1.247939585869535e-17,0.0509510001879072,0.121669317970156,1.311946273296723e-16,-0.5356427151935362,-0.4344901575367927
-0.9776991058032741,-1.2784251589114193,-0.006846919542509496,-1.5709698614611363,1.5113808275848546,-1.2797559319040672,0.0,2.4679463056192215,-2.3743337293259965,-0.08127952115127073,2.0104579990473996,-2.8354802986160395,-0.0,-1.5709698614611363,2.28427200599108,0.0781964778299773,2.727926655662883,0.002676865596118507,0.0,0.051738434418897014,0.5020668476777592,0.0,1.8049234222601829,-0.392314530576753
-1.026809250889552,-1.2784251589114193,0.31622186658632756,-1.5709698614611363,1.4665348820758297,-1.2797559319040672,0.25881904510252074,2.4679463056192215,-2.30388210052259,-0.07374594051822819,2.0104579990473996,-2.17459214705915,-0.4065969194282106,-1.5174403615070713,2.150724560345168,0.06884345577507214,2.0300295481062034,0.002203639410847518,0.012149726339983829,0.04534339599887752,0.5291659908567641,0.3582664930731474,1.3370687547985094,-0.39940045146101266
-0.9955594063489474,-1.2784251589114193,0.82787088329029,-1.5678577645191345,1.6401003808971943,-1.2797559319040672,0.49999999999999994,2.458177969762938,-2.571444116780456,-0.08160483283668823,2.0064752745252123,-2.9187976844114005,-0.7839288822595671,-1.357804653594251,2.689929259419122,0.08536496131685345,3.0532879335729843,0.0027090588330941903,0.026024309948076384,0.04507542706198848,0.5562133987976814,0.9308234938347874,1.6122335842006277,-0.3763959371279443
-1.6042310114570508,-1.2784251589114193,1.0667757813015313,-1.0455136503321365,1.719705476509483,-1.2797559319040672,0.7071067811865476,1.093098793030829,-1.7979755502415957,-0.05376893628128997,1.3380022958992264,-1.637625171894423,-0.7392897919729546,-0.7392897919729546,2.9573869259367083,0.08844144135243873,2.69363577958257,0.0026448647892157004,0.03636526357126881,0.03636526357126881,0.5566435046377769,1.1075664710073072,1.1075664710073072,-0.3075636432074948
-1.7723988083472135,-1.2784251589114193,1.1577585916243764,-1.0087176806061133,1.7255326155586412,-1.2797559319040672,0.8660254037844386,1.0175113591673768,-1.7405752577765128,-0.05181635641940568,1.2909124353721857,-1.1845055521207972,-0.8735751366514116,-0.5043588403030568,2.9774628073566456,0.0886380944243697,2.0262388602791233,0.0026387270946831975,0.044486462221808534,0.025684270939055284,0.5567244772700092,1.016946484415677,0.5871343265288349,-0.21751197372521433
-0.9732366131278957,-1.2784251589114193,0.6570147426419164,-0.9851633782607663,1.4086797158020408,-1.2797559319040672,0.9569403357322088,0.9705468818661657,-1.3877796677069547,-0.05012435924271379,1.260768677223866,-0.1316002839570356,-0.9427425739439347,-0.2859778333013425,1.9843785417121182,0.07167254659571366,0.18817452485022765,0.0025886965755448003,0.048688392423564174,0.014769462371861055,0.5560413564616431,0.12783018805939197,0.038776863612719474,-0.12612583515080844
-1.5372605658250995,-0.040194929146449405,-0.6288756432542842,-0.6556472314605563,1.092526426964716,-0.041456299818961144,1.0,0.42987329212189224,-0.7163119271369096,-0.031293598834092835,0.027180708202900635,0.3541914104973075,-0.6556472314605563,-4.01468141688997e-17,1.1936139936162888,0.052145547301278364,-0.590200732351443,0.0022780883249463543,0.047729323533299256,2.9225781645261686e-18,0.018012354239232937,-0.5402164357627058,-3.3078716445179475e-17,-2.660484903442312e-17
-1.7351948416351175,0.583464149881962,-0.6263217398066253,-0.2834160285936537,0.5461214431758383,0.5822377350569318,0.9659258262890683,0.08032464526379875,-0.15477957055473082,-0.01362218327302871,-0.16501550656719954,0.15310599680488474,-0.2737588616028912,0.07335346588735814,0.2982486306964604,0.026248926093514483,-0.2950237795260365,0.00231017362746592,0.04642651546263328,-0.012439947325603613,-0.25297656522875167,-0.521809007089027,0.1398183020527907,0.11245432768011644
-1.4003446794443843,1.4899849969942978,-0.37220834676457587,0.08271302340657831,0.21934115303305712,1.4888093923082297,0.8660254037844387,0.006841444241057171,0.01814236992484913,0.004052509861311776,0.12314392611392423,-0.044409930180864136,0.07163157949391372,-0.041356511703289134,0.048110541413870986,0.010746580756559132,-0.11776773343305924,0.00240049258568414,0.04243076053128326,-0.024497411014656925,0.7318461106484466,-0.4649827334671313,0.26845790633577615,-0.2457823393744857
-1.708405423801052,0.7549987963906873,-0.21131242956207208,0.570885092740221,-0.5041805191800923,0.7537819960155104,0.7071067811865476,0.3259097891130108,-0.2878291424499398,0.027643687958833173,0.4303229047012236,-0.3075132082424227,0.4036767203549214,-0.4036767203549213,0.25419799592070746,-0.024413685213320394,0.2715820941167084,0.002344739279065832,0.03423988375466418,-0.03423988375466418,-0.3275108581971772,-0.38089044120757126,0.3808904412075712,0.30723093675307744
-1.2143227799150227,0.7549987963906873,-0.5880131880917435,0.741745317006996,-1.0195900824947226,0.7537819960155104,0.49999999999999994,0.5501861153018089,-0.7562761689572371,0.036854765933624654,0.5591142655886909,-0.40000351947689256,0.37087265850349793,-0.6423702876662002,1.0395639363215952,-0.05065991382353902,0.5498378109986471,0.0024687532713855717,0.024843275103061446,-0.04302981470491337,-0.3275108581971772,-0.2696367002969024,0.4670244644994573,0.3762795141211653
-1.4970795380272597,0.7549987963906873,-0.5535354915483499,0.9126055412737709,-1.013390998399873,0.7537819960155104,0.258819045102521,0.8328488739635924,-0.9248262406166832,0.04722741394696232,0.6879056264761584,-0.4924451103357207,0.2361996947477467,-0.8815092615308495,1.0269613156378914,-0.05244306987743661,0.5468292920112192,0.002678071253795359,0.01339390747436565,-0.04998674320620909,-0.3275108581971772,-0.13965965300254746,0.5212169207729458,0.4196852644331939
-1.6072080725427944,0.7549987963906873,-0.4705336294994392,0.949218446473794,-1.020475665936844,0.7537819960155104,1.2246467991473532e-16,0.901015659126123,-0.9686543262848815,0.04718550708850976,0.7155037752377584,-0.5096503935913057,1.162457332165755e-16,-0.949218446473794,1.0413705847692452,-0.050727692816749353,0.5479095214880243,0.002471069239084274,6.087700932988933e-18,-0.049709850523656514,-0.028219871507426424,-6.575322313998167e-17,0.5369158126715525,0.037437709651592356
-1.8512733663844618,0.7549987963906873,-0.5331042639670796,0.845481881740395,-1.0195900824947226,0.7537819960155104,-0.4999999999999997,0.7148396123512792,-0.8620449415514826,0.051349338717635515,0.6373090204132247,-0.4372487554590304,-0.42274094087019726,-0.7322087880266527,1.0395639363215952,-0.06192359366872763,0.527290417781034,0.0036885960727127895,-0.030366906628403828,-0.05259702514909558,1.7672561141065553,0.25857961294153864,0.4478730274162401,-2.0304129017405654
-1.7366802732247522,0.14156363669061042,-0.48585705018539194,0.7905625239403602,-1.020475665936844,0.14031245351463237,-0.8660254037844385,0.6249891042589526,-0.8067498180827511,0.051767024606314105,0.11092576739079223,-0.4256956416435421,-0.6846472290122952,-0.39528126197018043,1.0413705847692452,-0.06682202521489955,0.5494973898173013,0.0042877944884626255,-0.056708428530042765,-0.03274062647714088,0.37690177051131246,0.4663302759484664,0.2692359103501198,-1.3430802507918795
-1.5953018941686123,0.14156363669061042,-0.3594388295262819,0.7478474678736665,-1.0169333321683587,0.14031245351463237,-1.0,0.5592758352050546,-0.7605110174584373,0.035685541205966766,0.10493231307205936,-0.40156639329091137,-0.7478474678736665,-1.373773511672908e-16,1.0341534020750414,-0.04852569258808465,0.5460555366687972,0.002276976352278563,-0.04771767337453245,-8.765594394132006e-18,0.4324608208814274,0.5369629644299976,9.863849634748059e-17,-5.661775702544964e-16
-1.6548327860393957,-0.2844330019899985,-0.4066860433079695,0.6136001488069147,-1.0187044990526013,-0.28570806211097755,-0.8660254037844386,0.37650514261586787,-0.6250772322089496,0.031834280663132104,-0.17531050942663107,-0.3294226902260518,-0.5313933166327,0.3068000744034574,1.0377588563900113,-0.052851559763621825,0.5469105202725281,0.002691653607432972,-0.04493039289361633,0.025940574431925045,-0.8526508247249754,0.46494189884648474,-0.2684343304565538,1.4921714466597384
-1.7024513016295608,-0.5831986445846655,-0.22152804335270726,0.67462165747362,-1.0195900824947226,-0.5844904504030719,-0.5000000000000004,0.4551143807324543,-0.6878375513962547,0.03347934317595838,-0.39430991642842306,-0.36215141627340847,-0.3373108287368103,0.5842394933153189,1.0395639363215952,-0.05059903709358655,0.5473378868039438,0.002462823560287604,-0.024813421571236442,0.04297810687100703,-1.0415362243999677,0.26841075457733143,-0.4649010642258381,1.5432191042130343
-1.6920367527515339,-0.7933569863337658,-0.021046622711492276,0.6990302609403022,-1.020475665936844,-0.7946605714450395,-2.4492935982947064e-16,0.488643305710267,-0.7133433710430607,0.031588890136025186,-0.5554917866161957,-0.375023756080683,-1.7121303431353602e-16,0.6990302609403022,1.0413705847692452,-0.046114875848728185,0.5474764664891305,0.002042098946951568,-1.1068257085655522e-17,0.04518958892213524,-0.32050026358649775,1.3140250662986632e-16,-0.5364914468455471,0.40331718359159113
0.4866678656208631,-1.2784251589114193,0.5344273771542944,-1.5709698614611363,1.7248330046393654,-1.2797559319040672,0.0,2.4679463056192215,-2.7096606663418994,-0.26657403369203964,2.0104579990473996,-4.135552922240211,-0.0,-1.5709698614611363,2.975048893893261,0.2926826941569884,4.54059517480384,0.02879386608900103,0.0,0.1696875543138065,0.490077089840487,0.0,2.6324839347292084,-0.38294574584337543
0.68218289192954,-1.2784251589114193,0.6123214323078877,-1.5709698614611363,1.4866110587087205,-1.2797559319040672,0.25881904510252074,2.4679463056192215,-2.335421168946232,-0.27542078629093325,2.0104579990473996,-4.232071333076194,-0.4065969194282106,-1.5174403615070713,2.210012439875063,0.26063108958534376,4.0048152414226745,0.030736734161679043,0.04537588317760879,0.16934510145714593,0.5010441760765426,0.6972384945779749,2.60212948675784,-0.37817485171878795
1.1884010367299982,-1.2784251589114193,1.2878288942136376,-1.5543720111037924,1.297981785536871,-1.2797559319040672,0.49999999999999994,2.416072348902848,-2.0175465583610372,-0.2642963183092186,1.989216801595733,-3.961473994186737,-0.7771860055518961,-1.3461256485473918,1.6847567155854837,0.2207012251244877,3.3080376200810475,0.02891161098860646,0.08501707326855949,0.14725389041195092,0.5643469330547141,1.2743004782277345,2.207153172399755,-0.3818999923259235
1.0398682076114563,-1.2784251589114193,2.263420011219295,-1.2231472620609158,1.1793136042926091,-1.2797559319040672,0.7071067811865476,1.4960892246871147,-1.442474206201695,-0.20787348931020477,1.5653299642146756,-2.5874674310100594,-0.8648957233930328,-0.8648957233930328,1.3907805772696247,0.20042397307274495,2.4947409332485115,0.02888289471307224,0.12017257322923613,0.12017257322923613,0.5646581777367206,1.4958262372134785,1.4958262372134785,-0.3119920108016379
0.3275283525229821,-1.2784251589114193,0.16538832896759936,-0.9534321937540784,1.0562175058377403,-1.2797559319040672,0.8660254037844386,0.9090329480867145,-1.0070317736723378,-0.16089835470228103,1.2201605056250897,0.12439206240165236,-0.8256965005769589,-0.4767160968770393,1.115595419638097,0.1782440953959159,-0.13780222102482764,0.02847892433424922,0.1461478472324752,0.08437849894115389,0.5674789858389999,-0.1129883034941406,-0.06523382743762123,-0.22171375482303265
0.34571301017513323,-0.10234032114220884,-0.8012641259712524,-0.5749157754945051,0.9490619093410559,-0.10229884983489597,0.9659258262890683,0.3305281489124482,-0.5456306636011089,-0.09841337796803083,0.058813222585025145,0.31066027597071066,-0.5553259954911504,-0.148799152027863,0.9007185077620907,0.16245925469466446,-0.5128330917960694,0.029302172885868047,0.16534599933338778,0.044304326993098206,0.045637760207326475,-0.5219456423927381,-0.13985491337207773,-0.11546485162386254
0.6548997075448197,1.0169449648029207,-0.6454760156640663,-0.17467570014958483,0.5213251067964402,1.017074020311276,1.0,0.03051160022274767,-0.09106282803522528,-0.029592469864907878,-0.1776581166018252,0.09438739294842288,-0.17467570014958483,-1.0695801853850595e-17,0.27177986697631973,0.08831965464848433,-0.2817021352537059,0.028701027357214758,0.16941377558278653,1.0373601899946378e-17,-0.45647749978656643,-0.540357891038041,-3.3087378082687556e-17,-2.7481957941729536e-17
0.49727868153786475,2.142912550962648,0.3313920530654207,0.14074447814861502,0.357492170003989,2.1435575249334176,0.9659258262890683,0.01980900812932597,0.05031504890942739,0.023978303505956956,0.30169388522829066,-0.0759727531920016,0.13594872635132468,-0.03642735143787712,0.12780065161416096,0.06090509458074368,-0.192971438432616,0.029025130146349814,0.16456249603302434,-0.04409438791649868,0.7916012161575859,-0.5213991011778939,0.13970846809492982,-0.0955801131925603
0.4275563654228004,1.3644245759620055,0.6187061909270345,0.3294840044547347,0.054622632798484595,1.3638434263958414,0.8660254037844387,0.10855970919152763,0.017997283788305236,0.05579129976683036,0.44936459357816805,-0.17785285277565424,0.2853415179984254,-0.16474200222736726,0.002983632013838085,0.00924921282766679,-0.0294848640236863,0.028672415879272165,0.1466434857382152,-0.08466465596586355,1.2717729792152368,-0.46747364532656893,0.2698960349683501,-0.46624596145031283
0.632165786526384,0.5725720005321678,-0.30836076057310613,0.8515840326070655,-0.40853750743098566,0.5697412112719333,0.7071067811865476,0.7251953645913116,-0.34790401804931775,0.14390422602634909,0.48518251823738706,-0.4601601519012242,0.6021608442066421,-0.602160844206642,0.16690289497792266,-0.06903637404943758,0.22075646592534542,0.02855565173105171,0.11948985674744889,-0.11948985674744887,-0.25166242760433793,-0.3820907290206604,0.3820907290206603,0.3123386646572783
0.5579004049515287,1.123861768236485,-0.5433198777577147,1.0956700672738873,-0.846901311281058,1.1245902025450663,0.49999999999999994,1.2004928963199646,-0.9279244167056601,0.18835325516122772,1.2321798228781073,-0.5918473157442359,0.5478350336369435,-0.9488781124253913,0.7172418310495754,-0.1455881871236925,0.4574700749369587,0.029551985554086082,0.08595345477944163,-0.1488757507640669,-0.49771157297636,-0.27008464200213034,0.4678003222917411,0.38327816210702526
0.5927615630090647,1.8455501914130463,-0.36837749159308764,1.2787345932740033,-1.057670170505941,1.845530596727636,0.258819045102521,1.6351621600356305,-1.3524794352999603,0.22153093354659129,2.359943816981242,-0.690733149680298,0.3309608663707381,-1.2351627686126072,1.1186661895780663,-0.18323322250683569,0.5713209387148586,0.030012897630260025,0.04483840898868443,-0.16733922047632316,-0.5011177692294262,-0.13980609827969526,0.52176346198779,0.2622782825542628
0.4836391553143358,1.8455501914130463,-0.1168180019986969,1.406879761474084,-1.020475665936844,1.845530596727636,1.2246467991473532e-16,1.9793106632453754,-1.435686561483334,0.23060650752470618,2.5964396457173007,-0.7595552123074958,1.7229307966744286e-16,-1.406879761474084,1.0413705847692452,-0.16726968130458766,0.5509409064802805,0.0268676172468787,2.0073607499107074e-17,-0.16391344437500757,0.9540436047635671,-6.611701191532123e-17,0.5398863734535906,-0.5169481375465731
0.7049168129479757,1.8455501914130463,-0.10660238820806173,1.3397561019407094,-1.0284459169159361,1.845530596727636,-0.4999999999999997,1.7949464126873644,-1.3778666927041332,0.22591762348093258,2.472560878284129,-0.7235687506134646,-0.6698780509703544,-1.1602628191558686,1.0577010040210606,-0.1734226528931303,0.5554379085106904,0.0284347054811837,-0.08431296679809054,-0.14603434223116077,3.2246814615328923,0.27003749024368523,0.4677186530504482,-1.5131995480063873
0.4502902864412361,0.5592074001029723,-0.327515036430547,1.3031431967406861,-1.0736106724641254,0.5765574788500761,-0.8660254037844385,1.6981821912115347,-1.3990684437698182,0.22101901147149497,0.7513369560934388,-0.703733591058744,-1.1285551131462968,-0.6515715983703436,1.1526398760288716,-0.18208925168527448,0.5797796403510035,0.028765702340210142,-0.1468818462409756,-0.08480227346629657,0.4494673213236486,0.4676778184298015,0.2700139143644631,-0.3897853534222606
0.3760290368040432,0.5592074001029723,-0.39647042951733436,1.2787345932740033,-1.0275603334738148,0.5765574788500761,-1.0,1.6351621600356305,-1.3139769450891379,0.22194433809023625,0.7372639932164369,-0.6902507930030389,-1.2787345932740033,-2.348997339918001e-16,1.0558802389288175,-0.1783491267540613,0.5546689193906766,0.030125017820397528,-0.1735656009133075,-3.188348364008534e-17,0.15778706192090905,0.5397920699367004,9.915819459796564e-17,-5.027254716573198e-17
0.3578402472142297,0.5592074001029723,-0.46287191915646286,1.1505894250739228,-1.030217083800179,0.5765574788500761,-0.8660254037844386,1.3238560250919402,-1.1853568821509812,0.19784956600218515,0.6633809381121795,-0.6213503089811335,-0.9964396714397491,0.5752947125369615,1.061347239753745,-0.17715094409528986,0.5563458948840564,0.029568510491565336,-0.14891736926454885,0.0859774832318982,0.22357786660048257,0.46767781842980155,-0.2700139143644629,0.1938903533489852
