output_D0_%,output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_agitation,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-0.06977636659701816,0.4767597786296694,0.3026683187266114,-0.4777994748235528,-0.19283661375218422,0.302308300802317,1.0,6.123233995736766e-17,0.22829233814166286,0.09213723277754592,-0.014692932993999368,-0.1444427473581477,0.25638672636234244,-0.4777994748235528,-2.9256779873847515e-17,-0.0059299676829843865,0.004713895038339303,0.000945639620337119,0.030751253963653562,1.8829712368177846e-18,1.851104464666164e-17,0.2879385002137412,-0.5365990124979184,-3.285721315406032e-17
-0.6470615549388652,0.5689312588749957,1.1004637011908203,-0.12254890803748705,-0.2715132490842943,1.0999159848078377,0.9659258262890683,-0.25881904510252063,0.015018234861180459,0.0332736521929905,-0.003965977562133836,-0.1347935028711777,0.06575962303561377,-0.11837315525693273,0.03171799135661901,-0.008786822101760175,0.002243465170241241,0.0010473253460701784,0.03125968411384128,-0.008376007113955761,-0.28467920488096315,0.2879385002137412,-0.51831484453295,0.13888204401766677
-0.6545848197739026,0.7071884792429894,0.8305508921535281,0.21463807060691428,-0.3051055203496897,0.8300666785424966,0.8660254037844387,-0.4999999999999998,0.04606950135385872,-0.06548726021937602,0.00688332907367999,0.17816391035745122,-0.11517457673212869,0.18588202176486582,-0.1073190353034571,-0.00978457220019209,0.0022231578573969554,0.0010284508784378175,0.027772975332656803,-0.016034734784506233,-0.41503333927124814,0.2879385002137412,-0.4647083764688409,0.2682995062489591
-0.769439996255469,0.43067403850700214,0.8305508921535281,0.4855918927318797,-0.781585368035166,0.8300666785424966,0.7071067811865476,-0.7071067811865475,0.23579948628692934,-0.37953151819573905,0.012443224240616809,0.40307364952711566,-0.26056813011692176,0.3433653202399227,-0.34336532023992267,-0.02002801558924812,0.0017763969748222231,0.000656633447088457,0.018119512232514113,-0.01811951223251411,-0.5869457772343933,0.2879385002137412,-0.3794328005152831,0.37943280051528305
-0.6420460450488408,0.6611027391203221,0.8305508921535281,0.7023549504318519,-0.9981671169831097,0.8300666785424966,0.49999999999999994,-0.8660254037844387,0.4933024763961292,-0.7010676159713766,0.020981058615918948,0.5830014408628472,-0.38025675743269977,0.3511774752159259,-0.608257229547744,-0.029817690865606657,0.002070853011064818,0.0008923628842502215,0.014936221780040471,-0.025870294996146955,-0.7188588304527735,0.2931167153864417,-0.2707012723402134,0.46886835736678933
-0.5818599263685438,0.43067403850700214,0.8305508921535281,0.8107364792818381,-0.9981671169831097,0.8300666785424966,0.258819045102521,-0.9659258262890682,0.6572936388383104,-0.8092504941577889,0.02956230711356349,0.672965336530713,-0.4389347929484374,0.20983404139750517,-0.7831113036529995,-0.03639668821742628,0.00023144188541468708,0.0013295884065167823,0.009437453838191156,-0.03522105721821526,-0.8017828423461834,0.2931167153864417,-0.14012528963026308,0.5229547003254456
-0.6846778791140508,0.38458829838433894,0.8305508921535281,0.9191180081318243,-0.9981671169831097,0.8300666785424966,1.2246467991473532e-16,-1.0,0.8447779128722123,-0.9174333723442014,0.026648570355311693,0.7629292321985788,-0.497612828464175,1.1255949266973296e-16,-0.9191180081318243,-0.028940491218694495,-0.002859141434723008,0.0008406307636139862,3.5506960040766424e-18,-0.028993633156505,-0.8300666785424966,0.2931167153864417,-6.630268933931167e-17,0.5414025446804269
-0.5928940481265982,0.4767597786296694,0.8305508921535281,0.9793299686040388,-0.9981671169831097,0.8300666785424966,-0.4999999999999997,-0.8660254037844388,0.9590871874059875,-0.9775349713366527,0.026529602224841107,0.812909174236282,-0.5255074940625446,-0.4896649843020191,-0.8481246314985145,-0.027039891983725344,-0.004377364316321002,0.0007338433913520346,-0.013544771974382162,-0.023460233236564938,-0.7188588304527735,0.2879385002137412,0.26829950624895904,0.46470837646884094
-0.5577854788964253,0.33850255826167575,0.8305508921535281,1.0154571448873675,-0.9981671169831097,0.8300666785424966,-0.8660254037844385,-0.5000000000000004,1.031153213102804,-1.0135959307321234,0.02557474996400653,0.8428971394589039,-0.544893301180517,-0.8794116839268755,-0.5077285724436842,-0.02513929274875287,-0.005127070646471295,0.0006343071305119842,-0.021811243611586845,-0.012592727370510183,-0.4150333392712487,0.2879385002137412,0.4647083764688407,0.26829950624895943
-0.5592901318634323,0.38458829838433894,0.18562648117946692,1.0937326935012464,-0.9981671169831097,0.18529399985539927,-1.0,-1.8369701987210297e-16,1.1962512048334912,-1.0917280094223103,0.04004154295805395,0.20266210555146538,-0.5868958832694573,-1.0937326935012464,-2.0091543633286715e-16,-0.03654288815857775,-0.003610211205093414,0.00134029136688297,-0.03660998998747432,-6.725146058246561e-18,-3.403795557361872e-17,0.2879385002137412,0.5365990124979184,9.857163946218094e-17
-0.5457482551603657,0.5228455187523325,0.18562648117946692,0.8829908318484956,-0.9981671169831097,0.18529399985539927,-0.8660254037844386,0.5000000000000001,0.7796728091284982,-0.8813724129487306,0.029610350160498115,0.163612903068854,-0.47381200841461824,-0.7646924916895507,0.4414954159242479,-0.03347268939439682,-0.0033068945670594774,0.0011245394559896847,-0.02904142889033292,0.01676707678748509,0.09264699992769965,0.2879385002137412,0.46470837646884083,-0.26829950624895926
-0.5878785382365733,0.4767597786296694,0.18562648117946692,0.8288000674235024,-0.9981671169831097,0.18529399985539927,-0.5000000000000004,0.8660254037844384,0.6869095517612022,-0.8272809738555243,0.028278680825081004,0.15357167957332535,-0.44871446553439365,-0.4144000337117516,0.7177619130470084,-0.03405748915900271,-0.0004996800587365224,0.0011641762545832332,-0.01706001358867597,0.029548810313402202,0.16046931104360582,0.2931167153864417,0.2707012723402137,-0.46886835736678917
-0.5728320085664993,0.4767597786296694,0.18562648117946692,0.8348212634707239,-0.9981671169831097,0.18529399985539927,-2.4492935982947064e-16,1.0,0.6969265419428559,-0.8332911337547695,0.025427250816759138,0.15468737107282857,-0.44796426559065505,-2.0447223763391426e-16,0.8348212634707239,-0.030402490630212553,-0.0017248165375805334,0.0009277090843691693,-7.460136124084966e-18,0.03045831716246269,0.18529399985539927,0.2879385002137412,1.3142885261624127e-16,-0.5365990124979184
2.452819363200326,-1.357273499685121,-1.3072540997790074,-1.5796783514650785,1.5946169803508885,-1.3072353489573265,0.0,1.0,2.4953836940874283,-2.518981922738913,-0.07391344623704102,2.0650113810177864,-3.02535550884721,-0.0,-1.5796783514650785,0.0746124274834336,0.007172615251069292,0.002189321645236552,0.0,0.04679018748879461,-1.3072353489573265,3.66788321034508,0.0,1.9151718487762606
2.3840531685266977,-1.1190140874041228,-1.3072540997790074,-1.5796783514650785,1.4711123430222464,-1.3072353489573265,0.25881904510252074,0.9659258262890683,2.4953836940874283,-2.3238843208453113,-0.04473763211030682,2.0650113810177864,-2.2828662058881957,-0.4088508424953158,-1.5258521169098593,0.04166296432056642,0.004341372763786856,0.0008020633185908094,0.007329942334272379,0.027355717208054534,-1.2626923845958842,2.088447610816109,0.37403136591497377,1.3959040612190683
2.2898929703411097,-1.0737118140052953,-1.3072540997790074,-1.5796783514650785,1.6581417333280282,-1.3072353489573265,0.49999999999999994,0.8660254037844387,2.4953836940874283,-2.6193305997990675,-0.04087106003465813,2.0650113810177864,-2.374909080133395,-0.7898391757325391,-1.368041582177081,0.04290114520210294,0.003966157762307761,0.0006694135063535858,0.012936513308785966,0.022406698323608264,-1.1320990209220603,2.2602508593223334,0.7517065350458138,1.3019939110809045
1.783828206111073,-1.1223697299692161,-1.3072540997790074,-1.1178526146431933,1.6450672677486802,-1.3072353489573265,0.7071067811865476,0.7071067811865476,1.2495944680646236,-1.8389427465167962,-0.03295152550311029,1.4612964527859547,-1.5622473434360094,-0.7904411641813146,-0.7904411641813146,0.048492507256741584,0.004518702278705053,0.0008689243276371281,0.020843755991149102,0.020843755991149102,-0.9243549798544884,1.9531270539736818,0.988212288421289,0.988212288421289
0.9966944543787309,-1.0468622784056278,-1.3072540997790074,-1.0752225466288652,1.63588243357901,-1.3072353489573265,0.8660254037844386,0.5000000000000001,1.156103524779062,-1.7589376762182487,-0.033442392923418336,1.40556892094917,-1.0546178461774514,-0.9311700401023953,-0.5376112733144327,0.05088046497145355,0.004767840654418894,0.0009673819173399997,0.02693578359738212,0.015551381910782078,-0.6536176744786634,0.9620408359956499,0.8494295891930874,0.4904184019782624
0.19086963238819524,-1.7431855799101763,-1.3072540997790074,-0.9749696324426277,2.1621584033797427,-1.3072353489573265,0.9659258262890683,0.25881904510252074,0.9505657841853126,-2.1080387838258865,-0.02092844835410498,1.2745147676889348,-0.14654387293198137,-0.9417483478238944,-0.25234070927275654,0.04641233836705146,0.002085577560049896,0.0004607781573853194,0.02073431632813089,0.005555743315734113,-0.33833740474139573,0.022591920571083942,0.1451845337939322,0.03890207858357317
-0.4601379799087919,-1.2498885425225204,-0.38763966190858734,-0.9233679823179415,1.9004922903650843,-0.3878372700886874,0.9807852804032304,0.19509032201612833,0.8526084307699063,-1.7548537315652113,-0.04245999133090397,0.3581165175494898,0.49547834748400277,-0.9056257254530674,-0.1801401570097899,0.0873919041147409,0.0070488212270519756,0.0021145121239212524,0.045100258294488,0.008970999146790668,-0.07566329791145816,0.2879385002137412,-0.5262884129368675,-0.10468527414175538
-0.5500656528492069,-1.815332993829935,0.0542529900551212,-0.36941794597356664,1.5751776633738872,0.05395141715987945,0.9978589232386035,-0.06540312923014314,0.136469618807329,-0.5818988969470236,-0.008838677235729883,-0.019930621709565704,0.20000381600070546,-0.3686269937941998,0.024161089660443218,0.03768763024980161,0.0036675892575578368,0.0005724513335653442,0.023874727921122888,-0.0015648323417220497,-0.0035285915086569583,0.2931167153864417,-0.5402433602734508,0.03540942059526231
-0.828666145608123,-1.8807691226195071,0.7445609706903197,-0.11050651594304416,0.8458717740593827,0.7440969880508838,0.9469301294951057,-0.3214394653031616,0.012211690065870272,-0.09347434268586423,-0.0033756108415952347,-0.08222756567321612,0.05972234461419041,-0.10464194945199977,0.035521155397247414,0.02583860242762433,-0.0018049121325975149,0.0009331016830947746,0.028925603020588764,-0.009818919135530183,-0.2391821379727691,0.292077380524473,-0.5117606598728931,0.17371933551258506
-0.615660419150013,-1.7331208497541455,1.750165330023948,0.3591467757402292,0.48166083297141193,1.7494647574111362,0.8314696123025451,-0.5555702330196023,0.12898640652460247,0.17298693516203567,0.011249439879951261,0.6283146268953718,-0.19352863655890912,0.2986196303844375,-0.19953125788623796,0.015086908609638426,0.012621054222579533,0.0009811103435035235,0.026043857407115633,-0.017401949168450972,-0.9719505429344869,0.29036651363108246,-0.4480429486730651,0.29937272717371505
-0.6251823573292853,-1.959632216748189,0.8305508921535281,0.3591467757402292,0.29601933387317464,0.8300666785424966,0.659345815100069,-0.7518398074789773,0.12898640652460247,0.10631438931732108,0.0118280030158962,0.2981157712479389,-0.190302562870301,0.23680192359100308,-0.2700208427292293,0.009748987907796216,0.007413429215791576,0.0010846232491744405,0.02171464375100776,-0.02476080563998797,-0.6240771717901048,0.2807665273479598,-0.34937024889820234,0.39838041685400144
-0.26829181845226435,-1.3102923062340526,0.8305508921535281,0.8589060476596098,-0.5879878046898611,0.8300666785424966,0.4422886902190017,-0.8968727415326881,0.7377195987062518,-0.5050262813982191,0.025217067641210174,0.7129492901608756,-0.46171329357097346,0.37988443084054824,-0.77032942168348,-0.01726303858666865,-0.07684787064520625,0.0008619813022950129,0.012985382800116126,-0.026331751476676615,-0.7444641776393415,0.28897045142085276,-0.23775658400199937,0.48212265885825467
-1.284653776494253,-1.518346540350294,0.8305508921535281,0.9973935567457032,-0.9778349527961598,0.8300666785424966,0.19509032201612816,-0.9807852804032304,0.9947939070378442,-0.9752862814796286,0.027676255133940182,0.827903156847593,-0.5242768901510543,0.19458183016233063,-0.9782289192252098,-0.027133531642986985,-0.07625458525369339,0.0007699837049864548,0.005413479453284197,-0.027215399045307502,-0.8141171800676806,0.27630472563399416,-0.10254863452187031,0.515546800195379
-0.375852334676313,-1.6559366756776597,0.8305508921535281,1.0696479093123605,-0.9937470812902944,0.8300666785424966,1.2246467991473532e-16,-1.0,1.1441466498963038,-1.0629594878874238,0.033425828911645514,0.8878790872928367,-0.5748968677256159,1.3099408883540407e-16,-1.0696479093123605,-0.031053975454418837,-0.08201487989220949,0.0009765234539924222,3.826944738461586e-18,-0.031249375257633907,-0.8300666785424966,0.2888671732340244,-6.582031365373502e-17,0.5374636482907699
-0.566993457911683,-1.7633216328402193,0.18562648117946692,0.8709484397540527,-0.9972831098445466,0.18529399985539927,-0.4999999999999997,-0.8660254037844388,0.7585511847100187,-0.8685821685121774,0.02294361769371129,0.16138152006984766,-0.4683541436349468,-0.4354742198770261,-0.7542634742134304,-0.026271684247037873,-0.058966957629317814,0.0006939671356210711,-0.013171627989936081,-0.022813928896965634,-0.1604693110436059,0.2891770631719207,0.26887593011086003,0.4657067718843485
-0.6114282765578759,-1.6458675504429416,-0.041291367126221175,1.0816903014068036,-0.9981671169831097,-0.041570461164135084,-0.8660254037844385,-0.5000000000000004,1.1700539081575416,-1.07970768962382,0.03375379608985638,-0.0449663646662531,-0.5810055003226412,-0.936771280045538,-0.5408451507034022,-0.031147482127212675,0.005373932192439045,0.0009737318447742844,-0.02702404269499131,-0.015602338324545188,0.02078523058206756,0.2885058449458305,0.4651659743676151,0.2685637005189974
-0.3490505506402791,-1.7062713141544779,-0.23118577702413912,1.0395419290762533,-0.9981671169831097,-0.23142019433311378,-1.0,-1.8369701987210297e-16,1.0806474223075782,-1.037636570329104,0.03151110684726012,-0.24057099524424652,-0.5453334898140367,-1.0395419290762533,-1.9096075440340475e-16,-0.03025693316923359,0.004646576093502809,0.0009188471968212648,-0.03031249242179311,-5.5683145227790995e-18,4.2511200037215936e-17,0.27519485909448843,0.5245901820416471,9.636565309521455e-17
