output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glucose_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_feed_%,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_feed_%,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos
0.509231214733177,2.341039662842044,-0.2688810803593284,1.513720989713959,-1.0663303406358473,-0.44488167214438257,2.2913512347006075,-1.6141266185893177,0.6579414412470519,3.545669110954015,-0.6734267250639958,0.7568604948569794,-1.3109208313340115,-0.46348232331506756,-2.497722219984574,0.9234691638167577,-0.7710942707496969,-0.19336858677660593,0.21732586312731914,-2.028537322508957
0.3731890476261414,3.4288358570719404,-0.26147306381691116,1.266727279162411,-1.0698161378168958,0.7672023135231498,1.6045979997742046,-1.3551652854608351,0.551036957043571,4.343459779140016,0.9718360991762865,0.32785314479812977,-1.223564593807855,-0.46537896426176606,-3.6682744913767906,1.0333630368981648,-1.3922676613790457,0.33373942065897616,0.11258844850370539,-3.312046756341497
0.42210091118997584,1.7601776173794772,-0.23869617713425514,1.4581474048398604,-1.0367010645969366,1.3848094904648656,2.1261938542412198,-1.5116629669367434,0.6316610070185397,2.568978004848047,2.019256364718953,1.7857155520221547e-16,-1.4581474048398604,-0.4490928943582426,-1.826469823086627,1.0367010645969366,-0.6671784541523054,0.5998914474438434,5.3050989757541284e-17,-1.7618095374453464
0.50311980479626,1.7601776173794772,-0.24466681733262127,1.2790769646899882,-1.0393154124827229,2.0267175132570245,1.6360378816005534,-1.3293644031539242,0.5545162244234979,2.253489995517466,2.592327685140836,-0.6395384823449938,-1.1077131448170214,-0.4505727758569655,-1.8310758061260053,0.9000735497547406,-0.7082868773956503,0.878639655352291,-0.2167642134646278,-1.5257718160573814
0.43738664045624276,0.6723814231495806,-0.26401611427177074,1.2852518074537762,-1.0802735293600407,1.4702858151922078,1.6518722085631987,-1.3884235061544623,0.5579641963264678,0.8646745194826665,1.8896875014494339,-1.113060715514836,-0.6426259037268887,-0.4689773226744207,-0.7267719753374722,0.5401367646800208,-0.1773102356783389,0.6382926975758639,-0.3759661457922264,-0.3363833119969236
0.3854139259068254,0.3766698363686375,-0.26766483883743897,1.309951178508931,-1.041058311073247,0.6968111255214139,1.7159720900769373,-1.3637355614869173,0.5675478870855916,0.4972088837986649,0.9127885550749109,-1.309951178508931,-2.4063412767003983e-16,-0.4510476836663936,-0.3951471240380454,1.912393092572402e-16,-0.0030303219611801215,0.30189955814808644,-0.4332588087226352,-6.97245757751931e-17
0.4159895012530587,0.3766698363686375,-0.2716452656363497,1.1741046377055797,-1.041929760368509,0.33202973909166805,1.3785217002817507,-1.2233345638121296,0.5106377496720254,0.4456465751959679,0.38983765652370106,-1.0168044429541567,0.58705231885279,-0.4531526842365692,-0.39547789387015286,-0.5209648801842546,0.047432424034644656,0.14440528837811722,-0.37664893668377275,0.18978145596411444
0.5291071912743935,0.3766698363686375,-0.27186640045851146,1.1679297949417917,-1.0454155575495574,0.2667490687798393,1.3640600059127757,-1.2209719777578134,0.5103112260732503,0.44330283389584557,0.31154418520095156,-0.5839648974708964,1.0114568722563415,-0.4567802767252407,-0.3968009731985828,-0.9053564303493892,0.004561670987490925,0.11655242030170304,-0.21846827963605642,0.3287111240642415
-1.5712026467191842,-1.2779068991913998,-0.2744094509133711,1.1308807383590596,-1.042801209663771,-0.1674194901218993,1.2788912443915317,-1.179283801946286,-5.280180113408313,-1.4451937088083706,-0.18933147660475075,-2.7698589528976354e-16,1.1308807383590596,4.868929165328608,1.3326336691618013,-1.042801209663771,7.2002228414579665,0.7816960996447148,1.1435963944685919e-15,-1.2779364435063136
0.7005868907067794,-1.2779068991913998,-0.18252793230518116,-1.5860500777079656,2.226005096864303,-0.40490848466320917,2.5155548489974437,-3.530555556859955,3.5525113449880816,2.0268711955290297,0.6422051335646974,-0.0,-1.5860500777079656,-4.985913415823298,-2.8446930367136947,2.226005096864303,-0.06912685765974719,0.9069335235156673,-0.0,-1.2779364435063136
0.5589664410369127,-1.2779068991913998,-0.177331263984381,-1.5860500777079656,1.83123856611058,-0.4094344188984616,2.5155548489974437,-2.9044360700815086,3.5500281751917253,2.0268711955290297,0.6493834919102207,-0.4104999665971545,-1.5320067318459076,-4.098829284498325,-2.3402065003869557,1.7688406251027706,-0.043795705943964716,0.9164299055949601,-0.5793101461953618,-1.2343918151387492
1.142755324509104,-1.2779068991913998,-0.11651918788991113,-1.572835914193458,1.5462746465598785,-0.4442105808242409,2.473812812976771,-2.4320362973161727,3.5243771166913205,2.009984334403389,0.698670354985102,-0.7864179570967289,-1.3621158576760564,-3.4648591955952055,-1.976040722508713,1.339113125148659,-0.044443716970484576,0.9953775800267943,-1.1203893187098928,-1.1067254244984048
1.0420498277917807,-1.2779068991913998,-0.0038509959985205703,-1.2834827822823198,1.3170834819059507,-0.44429446723925864,1.6473280524151648,-1.6904539718547351,2.8726481730985745,1.640209422091456,0.5702442989648847,-0.9075593788880056,-0.9075593788880056,-2.947852133542062,-1.6831489806678028,0.9313186614444873,-0.01540619088660074,0.9944049949490639,-1.5826227131376847,-0.9036375251287337
0.3858708922274706,-1.2779068991913998,0.06735441673754963,-1.0353158516056522,1.1288504341293406,-0.44496555855940034,1.071878912585937,-1.1687167485460284,2.317522867144628,1.3230678573066375,0.4606798961951103,-0.8966098284312148,-0.5176579258028262,-2.526897169229631,-1.4425991090418078,0.5644252170646704,-0.13827543727323655,0.9960417929020363,-1.9385713776968883,-0.6389682217531569
0.5007402864779453,-0.035214159504818585,-0.028728663491712794,-0.750408606484442,0.7837565132055556,-0.4465567789942675,0.563113076685922,-0.5881376328976862,1.6801829858608341,0.02559966516266139,0.3351000502412692,-0.7248390532729129,-0.19422003896701653,-1.7548497540758001,-0.026737305694178766,0.2028511123407431,-0.011407424423641083,0.9998514086905542,-2.1627312438987976,-0.008829430839532429
0.5211987921576419,1.1441118115858462,-0.245661924032349,-0.26383099669789317,0.3236312853071756,-0.4499096141445066,0.06960679481860371,-0.08538396456521237,0.5906521415422901,-0.30235854901214787,0.11870010192370971,-0.26383099669789317,-1.615498928109654e-17,-0.7245301504722459,0.3708915444551154,1.981670088276882e-17,1.0406601992005236,1.0072359973654312,-2.2387518863775977,7.017417094219731e-17
0.7493670162322296,2.3339989107758305,-0.15101622014713767,0.03811881445137371,0.03431011928016391,0.3119166603659374,0.0014530440151782572,0.001307861070645068,-0.08536324387419919,0.08908394542186263,0.01188989330078132,0.036819947346102826,-0.009865875156744707,-0.07683405482617123,0.08018299722491946,-0.008880112309445607,2.2132887465122564,-0.6985059302200762,-2.1630935552595507,-0.6048619827215178
0.42363854110674143,0.6723814231495806,0.21076034890941767,0.35297404697695917,-0.021462635616609473,0.01987397083318843,0.12459067783929258,-0.007575753352386469,-0.7896115620560554,0.23789158944398567,0.007014995914492569,0.3056844915586485,-0.1764870234884795,0.04801243995192991,-0.014465030911537842,0.010731317808304731,0.4056852838439364,-0.044458558039182874,-1.9373199749926495,-0.3369817008947321
0.5699768592762423,0.6723814231495806,1.325500987426591,0.6986417448938502,-0.27331148194735144,-0.4438763458894047,0.4881002877083237,-0.19094681064722166,-1.5653327041731255,0.4708589670207866,-0.3101105448092799,0.4940143154344435,-0.49401431543444346,0.6123644976055852,-0.18420193612135682,0.19326040226111685,0.1750796863329494,0.9945213922696756,-1.5842989314960931,-0.47656409167688407
0.8201741534568883,1.2567638446452531,2.0873104497736774,0.8962367133350884,-0.6767925056536961,-0.3167504161057694,0.8032402463296814,-0.6065662908768877,-2.006501851562343,1.1285184195620765,-0.2838833518781564,0.4481183566675441,-0.7761637615524581,1.5152084215165709,-0.852199868056738,0.5861195029870242,0.17266829093139732,0.7091433400829041,-1.1194039597506111,-1.0904771088238356
0.4252132223468026,1.2567638446452531,2.640036937766868,0.7850895435868919,-0.7709090295420011,0.2836757744601316,0.6163655914494742,-0.6052326181501434,-1.755978537801381,0.988564737151238,0.22271088429756278,0.2031961259911334,-0.7583382661000759,1.724261546381455,-0.9707089954030927,0.7446409413540611,0.12842206201736764,-0.6344863152428988,-0.5788902579161325,-1.2162691738453415
0.5479498475770339,1.2567638446452531,3.2749150121931336,0.7974392291144693,-0.644548881728999,1.0328496182804827,0.635909324130679,-0.5139885633725663,-1.785099834375025,1.004115146307998,0.823634803392762,9.765813994495677e-17,-0.7974392291144693,1.4428486334923987,-0.8115995188732646,0.644548881728999,0.07170199201089947,-2.3120754726027353,-2.7414211873592644e-16,-1.2591745046491325
0.42049123703346886,1.2567638446452531,3.75721005932782,0.6245436317283866,-0.7343081591409937,3.269473780140641,0.3900547479324825,-0.4586074845177022,-1.3978803955303811,0.7864094181133614,2.0419290284897724,-0.3122718158641931,-0.5408706508485758,1.643560077781101,-0.9246221125461771,0.635929520022287,0.027291714218109744,-7.3178767163329965,1.1191214868862174,-1.0904771088238356
0.46770079813255744,0.23233441901127258,4.871397860789589,0.5380958330353446,-0.831910480210347,4.154400747239105,0.28954712553000145,-0.4476475628596202,-1.2054943473133253,0.12574166386229846,2.235465730848284,-0.4660046610791581,-0.2690479165176725,1.8637263472330485,-0.19439995915980593,0.4159552401051739,0.013475049490235667,-9.307090502858513,1.9401538997298027,-0.1168394699815853
0.5463772247438224,0.23233441901127258,5.598710290879448,0.49487193368882304,-0.8022812041714361,4.952177593485576,0.24489823075291486,-0.397026450870516,-1.108546133058439,0.11564114888192853,2.450693701658669,-0.49487193368882304,-9.090649943698175e-17,1.797163399185514,-0.18747622134315708,1.47376666305695e-16,0.01053495758710516,-11.093208055983697,2.240066687143135,-4.2926124878106473e-17
0.5747009029964258,0.23233441901127258,6.496075399211664,0.48252224816124567,-0.8223245379624641,5.752469721457344,0.23282771997058274,-0.3967898847758058,-1.080306439023382,0.11275528745896574,2.775694622477092,-0.41787652479881787,0.2412611240806229,1.8410808967111318,-0.19215992633677248,-0.41116226898123215,0.009083986735538735,-12.879053979497995,1.9389216220212724,0.11683946998158523
0.5526718328903676,-0.38373138678235824,6.557993149416941,0.43312350605093614,-0.8231959872577261,6.263982865730646,0.18759597149385532,-0.35654553216812807,-0.9694429249730789,-0.16526711732346316,2.7130782206482476,-0.21656175302546826,0.37509595921629363,1.8425264723900259,0.31410723709446353,-0.7129086372586017,-0.02403931514386751,-14.020420934210438,1.1191298918547627,-0.3304496754685729
-0.2640052015628953,-1.2779068991913998,7.935220821840062,0.37137507841304923,-0.8057670013524845,5.771742625307663,0.13791944886629848,-0.29924178330992646,-1.7343237398639804,-0.4745937469140505,2.143481370053572,-9.096066021232761e-17,0.37137507841304923,3.762936504022351,1.029719016003141,-0.8057670013524845,7.2002228414579665,-26.954071065378752,1.1438215110101802e-15,-1.2779364435063136
0.5959951218571222,-1.2779068991913998,-0.2763996643128265,-1.5860500777079656,0.5362649133511239,-0.40806077885254655,2.5155548489974437,-0.8505430074926055,-0.6051163254022911,2.0268711955290297,0.6472048300086544,-0.0,-1.5860500777079656,0.20459798739656176,-0.6853124761451568,0.5362649133511239,-0.0582823585887713,-0.1556850206122655,0.0,-1.2779364435063136
0.9845064056167387,-1.2779068991913998,-0.2132203399471155,-1.5860500777079656,0.855102067008663,-0.41283478094570913,2.5155548489974437,-1.3562346998273318,-0.6029750488789486,2.0268711955290297,0.6547766363994929,-0.4104999665971545,-1.5320067318459076,0.32508759836647183,-1.0927660943479482,0.8259651706368331,-0.043794324257341,-0.15694906215029583,0.09839627926315096,-1.2343918151387492
1.1140101668699456,-1.2779068991913998,-0.17431277366187362,-1.5860500777079656,1.330956954686524,-0.41202171186814995,2.5155548489974437,-2.110964381406519,-0.6003198659900044,2.0268711955290297,0.6534870681258482,-0.7930250388539827,-1.3735596589693813,0.5037671331478576,-1.7008783971320904,1.1526425341021038,-0.043794324257341,-0.1559501949718405,0.1892499721249468,-1.1067254244984048
0.5528272014393879,-1.2779068991913998,-0.07439632129043788,-1.0719326691949191,1.023535786796918,-0.4395667861758886,1.1490396472873439,-1.0971614479577418,-0.4057843428385561,1.3698618229491848,0.47118599839495257,-0.7579708593631236,-0.7579708593631236,0.38746351198445256,-1.30801368318069,0.723749095631209,-0.043794324257341,-0.16639974187558282,0.26767806296637303,-0.9036375251287337
0.5096592810216536,-1.2779068991913998,-0.09882840211697443,-0.9681335623356313,-0.01971973702608519,-0.4395181844841878,0.9372825945206797,0.019091339255385704,-0.36612480814003395,1.2372131614902946,0.42551230565596593,-0.838428259238982,-0.48406678116781576,-0.007457529845189256,0.025200570601995077,-0.009859868513042597,-0.043794324257341,-0.16621519718840433,0.32750996054721054,-0.6389682217531569
0.38015551976844675,-1.2779068991913998,-0.0864282669642565,-0.9614647321507397,0.7496044153242343,-0.4395651084475883,0.9244144311696936,-0.7207182083987267,-0.3660431387176328,1.2286908203614668,0.4226263492563713,-0.8623115102110258,-0.42524497707471354,0.285384938008168,-0.9579468005560816,0.3315415550361358,-0.043794324257341,-0.1673486156969986,0.34145205992791744,-0.5652168357815361
0.38015551976844675,-1.2779068991913998,-0.09324143083505888,-0.965046140953737,0.70420190704108,-0.4395181844841878,0.9313140541696999,-0.6795873328422565,-0.36381068655937443,1.2332676331899113,0.42415532781545806,-0.8710364455434643,-0.415463072612606,0.2654755751096442,-0.8999252805944414,0.30316673537474853,-0.043794324257341,-0.1656930230242614,0.3402637014362742,-0.5501658199451951
0.6391630422748565,-1.2779068991913998,-0.10278008138900407,-0.9438664302739429,0.6421024302607043,-0.4398357732085439,0.8908838381980759,-0.6060589287203944,-0.35949613195589164,1.2062013090492825,0.41514622116512784,-0.8597337868940199,-0.3895403109704358,0.2445614470378028,-0.8205660960941253,0.2650001868230788,-0.0582823585887713,-0.16752291859602275,0.3469262294906211,-0.5274133538782824
0.6391630422748565,-0.2138380394246405,-0.28712470318766936,-0.777145675651647,-0.10425031866650733,-0.4395181844841878,0.603955401184055,0.08101768433698235,-0.2957863469563494,0.16632886294945828,0.34156965644214937,-0.7506650789007935,-0.2011401016777126,-0.03967830214270353,0.022312209292523134,-0.026981967928898922,-0.0073345548072012,-0.16728328070596946,0.3676372146692667,-0.05539383262406962
0.42332344018618107,0.3032347923180367,-0.28568732684361825,-0.4560538519346351,-0.11557915950491449,-0.4395181844841878,0.20798511586441806,0.05271032089558384,-0.17158197478097964,-0.13817101879223145,0.2004439610293314,-0.4560538519346351,-2.792524450052859e-17,-0.04348455856090746,-0.03501711508892758,-7.077182386791745e-18,0.010382678491404417,-0.16536073037435203,0.37623182887965606,1.8551613497070902e-17
0.38015551976844675,1.0896163905933582,-0.27595739466850305,-0.07938844334352492,-0.37701394808353944,-0.3471998740319634,0.006302524936508066,0.029930550457148715,-0.030181424394028242,-0.08647273903794128,0.027563657528465516,-0.0766833477343972,0.02054724109834668,-0.1433309117844734,-0.41065711044642733,0.09757839003331296,0.02497891186562312,-0.13199637511933304,0.36721991348581534,-0.2819149841287932
0.8118347239457976,0.8645939545571933,-0.27009732188121777,0.20465432379075488,-0.4807164142197274,-0.0224244432142571,0.041883392246251136,-0.09838069268725473,0.07809160819745253,0.17687184034240777,-0.004589259262397969,0.17723584339711976,-0.1023271618953774,-0.1834308563727843,-0.41545761306650364,0.24035820710986358,0.0198193476913014,-0.008556676453727074,0.33045632884121906,-0.43212338998331434
0.5096592810216536,0.8645939545571933,-0.28248087192227345,0.5998442606732312,-0.831910480210347,-0.4395181844841878,0.3598131370626153,-0.4990167269480883,0.22739734483917912,0.5184134707683032,-0.26364246042435846,0.42415394437787285,-0.4241539443778728,-0.3153722503427822,-0.7189759537422844,0.5882495418968935,0.0198193476913014,-0.16661869540615074,0.2680599200518032,-0.6111147587330413
0.8981705647812701,0.8645939545571933,-0.2747411531466137,0.7789147008231032,-1.0340867167111503,-0.4395181844841878,0.6067081111583443,-0.8054653455722107,0.29545012383876773,0.6731745220550371,-0.34234717517381463,0.38945735041155155,-0.6745599182939632,-0.39223941747341595,-0.8937061151238753,0.8955453663878984,0.029617360012344305,-0.1667136361632681,0.1896549927267751,-0.7484596665900008
0.42332344018618107,0.8645939545571933,-0.27938498441200954,1.0197335686108622,-1.0340867167111503,-0.4395181844841878,1.039856550951844,-1.054492937884951,0.38420690962666104,0.8813014530958172,-0.4481914467334281,0.2639264684868494,-0.9849869898551472,-0.3896147718808553,-0.8937061151238753,0.9988510662937674,0.010021335370258492,-0.16559808226714456,0.09751573208169051,-0.8347982850569327
0.5528272014393879,0.8645939545571933,-0.26865994553716666,1.0320832541384395,-1.0340867167111503,-0.305649884093504,1.0651958434729907,-1.0672635836445785,0.3951580159445084,0.8919746290466264,-0.3154561270022605,1.263937453634224e-16,-1.0320832541384395,-0.3959250900076491,-0.8937061151238753,1.0340867167111503,0.029617360012344305,-0.11702544468942334,4.6888562278615237e-17,-0.864246779966629
0.42332344018618107,0.8645939545571933,-0.2588194459509706,1.0567826251935943,-1.0340867167111503,0.12377778163449926,1.1167895169110649,-1.0928048751638342,0.4003916488725649,0.9133209809482449,0.1308062090163456,-0.5283913125967968,-0.9152005996956618,-0.3917926692874474,-0.8937061151238753,0.8955453663878985,0.029617360012344305,0.04689667382953662,-0.18943898173913298,-0.748459666590001
0.4664913606039154,0.2218436984326154,-0.2709818611698646,1.0876568390125378,-1.0340867167111503,0.2689156975927185,1.1829973994507457,-1.1247314895629035,0.4124416268702952,0.2410158507967871,0.29248799760454774,-0.9419384531847391,-0.5438284195062694,-0.3921277304269241,-0.22914515027742224,0.5170433583555756,0.007593854731438713,0.10197336496941073,-0.32839854781048333,-0.11079590646237321
0.725498883110329,-0.2246103900859461,-0.2792744170009287,1.0938316817763265,-1.0340867167111503,-0.4395181844841878,1.196467748057627,-1.1311168124427171,0.4158463979507869,-0.2458890828105236,-0.48075891490561684,-1.0938316817763265,-2.0093362018400167e-16,-0.39313291384535065,0.2324586483961847,1.8995864814916587e-16,-0.01025218919687214,-0.1670933991917353,-0.38017402940411604,4.129437141373126e-17
0.42332344018618107,-0.2246103900859461,-0.2833654112109203,0.9332857699178205,-1.0340867167111503,-0.4395181844841878,0.871022328331099,-0.9650984175675571,0.354004611811534,-0.20979898990723575,-0.41019606719920787,-0.8082491857393512,0.4666428849589104,-0.39223941747341595,0.2324586483961847,-0.5170433583555752,-0.007703663834255483,-0.1667136361632681,-0.3284920833118804,-0.11239804391623234
0.42332344018618107,-0.2246103900859461,-0.28491335496605225,0.8962367133350884,-1.0340867167111503,-0.4395181844841878,0.8032402463296814,-0.9267864802886739,0.3425650938957807,-0.20147050692955396,-0.39391233311311347,-0.44811835666754457,0.7761637615524578,-0.3952549677286981,0.2324586483961847,-0.8955453663878981,-0.007703663834255483,-0.16799533638434602,-0.19111306689335628,-0.19467912273427226
0.42332344018618107,-0.2246103900859461,-0.2844710853217288,0.9518102982091865,-1.0340867167111503,-0.4395181844841878,0.9059428437770606,-0.9842543862069985,0.36200775741044233,-0.21396323139607665,-0.418337934242255,-2.331262870194736e-16,0.9518102982091865,-0.39330044441508843,0.2324586483961847,-1.0340867167111503,-5.808774640528374e-05,-0.1671646047595729,-9.315546222042985e-17,-0.22479608783246463
0.3829747137898679,-1.2779068991913998,-0.18772460062598129,-1.5860500777079656,1.7022640704117913,-0.40557957598335087,2.5155548489974437,-2.6998760611560995,3.5520607150166166,2.0268711955290297,0.6432695180051574,-0.0,-1.5860500777079656,-3.8123293936796707,-2.175385292050626,1.7022640704117913,-0.06360218369484379,0.9083214325397981,-0.0,-1.2779364435063136
0.7734277338989942,-1.2779068991913998,-0.17943204479491723,-1.5860500777079656,1.4425721804236906,-0.41144507140841735,2.5155548489974437,-2.287991718860344,3.5507496013641404,2.0268711955290297,0.6525724874798798,-0.4104999665971545,-1.5320067318459076,-3.2295402689810624,-1.8435155617517993,1.3934177253573763,-0.043795705943964716,0.9211174626956994,-0.5794278718811272,-1.2343918151387492
1.2393604747817188,-1.2779068991913998,-0.11110138474694925,-1.572835914193458,1.2665394227807496,-0.4437085730593693,2.473812812976771,-1.9920586908914149,3.5243921507875986,2.009984334403389,0.6978807791433078,-0.7864179570967289,-1.3621158576760564,-2.8380465883502755,-1.6185568855089705,1.0968553150226086,-0.04537497375486494,0.9942569329805244,-1.1203940980057312,-1.1067254244984048
0.924387175446191,-1.2779068991913998,0.016161705407114087,-1.1723356125341233,1.1576082608729892,-0.4442105808242409,1.374370788415758,-1.357105389585097,2.626088699263073,1.4981704032776533,0.5207638833647251,-0.8289664614493636,-0.8289664614493636,-2.593098716399909,-1.4793497838735568,0.8185526512208566,-0.035397123801745076,0.9950532713699939,-1.5839535261002142,-0.9036375251287337
1.2146863518737279,-1.2779068991913998,0.1092594655371934,-1.0361803295925827,1.0007473877258146,-0.44555145273928964,1.0736696754345931,-1.0369547580526508,2.319279011969114,1.324172605230745,0.46167165114985115,-0.8973584883289091,-0.5180901647962914,-2.239969575129844,-1.2788915575185615,0.5003736938629074,-0.10173949788247996,0.9972763461905234,-1.9384218031035896,-0.6389682217531569
0.554252689350978,-0.035214159504818585,0.5238872570903972,-0.8071554114836602,0.6460675245541465,-0.4465567789942675,0.6514998582873568,-0.5214768986277318,1.8066814942667564,0.027535542755852273,0.3604407206999359,-0.7796522577810474,-0.20890719284953313,-1.446113380461848,-0.022040142074781183,0.16721457977685358,-0.0019354373398656056,0.999542166564097,-2.162062336896211,-0.008829430839532429
0.39168177476432375,1.1441118115858462,1.1670578873477266,-0.5020564305248608,0.5728657837521316,-0.44706009748437375,0.2520606594313644,-0.287610950560422,1.1235263626425622,-0.5746777314101879,0.224449396773101,-0.5020564305248608,-3.0742090031680815e-17,-1.281986986260784,0.6557294937244954,3.5077912420654387e-17,0.013276449174088234,1.0004528867086697,-2.2378487642674014,7.008945623672271e-17
0.5310276848652132,2.3339989107758305,1.2226732951213963,-0.26864737405364836,0.3759182430229006,1.1493311484335114,0.07217141158592086,-0.10098944884696347,0.6007235982975557,-0.6272852768786348,-0.30876479494472675,-0.2594934367631587,0.06953105682186494,-0.8405924696264311,0.8777602237469097,-0.09729480069580443,0.07965382563251028,-2.5700245370146946,-2.159911073394796,-0.6043363607796771
0.4903844416168372,0.6723814231495806,1.156996252939369,0.0031692044083299104,0.19029954313207692,2.5940452701975,1.0043856581777738e-05,0.0006030981509973461,-0.0071009663742144175,0.0021359277840041937,0.00822105970571727,0.002744611527399334,-0.0015846022041649545,-0.4263879771394583,0.1282549274482755,-0.09514977156603842,0.07278108589793272,-5.812256283768515,-1.9404293567575381,-0.3369817008947321
0.4134556024210126,0.08447862562080125,1.080373037060337,-0.1473117137452,0.13626968682582766,3.28874668399096,0.021700741006547744,-0.020074121097834376,0.32975465911250895,-0.012897987491800001,-0.484470910092552,-0.10416511173744246,0.10416511173744245,-0.3050372776488274,0.011931194550021304,-0.09635721962470986,-0.000956979583511435,-7.361801136619863,-1.5828459913895416,-0.061911264129925474
