output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glucose_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_feed_%,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos
-0.8815412344698246,-0.16946339004877792,0.9323735662114894,-0.6811046037595567,0.7865440834673453,0.10286525148900348,0.8693204669699306,-0.6350439283703613,0.7333529120849961,0.09590884137004389,0.4123782833944993,-0.8362204364607078,0.4639034812624628,-0.26472641577503625,-0.53571879630945,0.6108641532443689,0.15106606878306253,0.17190531241930224,0.08090805495305622,-0.7054299484756734
-1.060119623324071,-0.04568287022608031,1.073713246355559,-1.054125150569339,0.7865440834673453,-0.2508176980229613,1.1528601353993932,-1.1318281374828474,0.844522801261481,-0.269306284787662,0.20947106298448837,-1.0530821473994998,1.1111798330628315,-0.4091211321583086,-0.8291159004144381,1.0338704313812466,0.15063277410024029,0.07571735991049877,-0.19727917640885945,-0.7714308594530221
-1.1782168338584693,-0.24035091241419945,1.147455688169856,-1.0693504790105546,0.7865440834673453,-0.06862936870861279,1.316654556313358,-1.2270322897878212,0.9025244825709514,-0.07874915950020407,1.4052279356806378e-16,-1.147455688169856,1.1435104469601025,-0.41632655363627685,-0.8410912924187233,1.0693504790105546,0.15157517775498486,4.767875372183595e-17,-0.05398002390985835,-0.7865440834673453
-1.27038815024013,-0.26859686363365204,0.944663973180539,-1.0727338853308248,0.18133662513938012,2.178380933892389,0.892390022225242,-1.0133730542820136,0.17130217678731682,2.057837988111517,-0.4723319865902692,-0.8181029988142885,1.1507579887369672,-0.4158214486789039,-0.19452594243854657,0.9290147961968774,0.15025529161974333,-0.19381388728606572,0.3950202468200169,-0.15704212400723908
-1.1695742404057308,-0.17677025773875216,1.1597460951389056,-1.0735797369108924,-0.03160673982786697,2.6915748273607094,1.3450110051899395,-1.245079907702661,-0.036655793095440044,3.1215433958057566,-1.0043695803300965,-0.5798730475694533,1.152573451505661,-0.41795649992685785,0.03393235542901245,0.5367898684554466,0.1515631265000134,-0.33715329580920606,-0.0850719052956259,0.0158033699139335
-1.2214203700947428,-0.0680397042028671,1.1167296707472323,-1.0735797369108924,-0.20980671366887896,2.995453211305105,1.247085157527222,-1.1988983461214011,-0.23429738227600605,3.3451114783994895,-1.1167296707472323,-2.0513991251902134e-16,1.152573451505661,-0.41762484098403885,0.225244236462774,1.9721339826560727e-16,0.1513226836685359,-0.38900216409235555,-0.6284661942128141,3.854086805013267e-17
-1.4043219418808124,-0.008821358596061117,0.9999708045412617,-1.0786548463912975,-0.3611085782508703,3.046174955332775,0.9999416099348983,-1.0786233545682369,-0.3610980355202739,3.046086020857557,-0.8660001197754962,0.499985402270631,1.1634962776434337,-0.42075835152230845,0.3895115180037723,-0.5393274231956489,0.15215999722349402,-0.33781651516410577,-1.0999999072236266,-0.18055428912543517
-1.1825362443793428,0.07384439825469198,1.1290200777162818,-1.0828841042916353,-0.4899953517836777,2.8551982811865475,1.2746863358864788,-1.2225978955850683,-0.5532145901514246,3.22357618532063,-0.5645100388581414,0.9777600686849809,1.1726379833274971,-0.42491809291974114,0.5306081776233326,-0.9378051436709133,0.1539736800766105,-0.1961974006432111,-1.3990338862021543,-0.42434842238095744
-1.1220494074431089,0.41868493013078883,1.2826501648294009,-1.0811924011315002,-1.2196065654346138,2.3309722101633157,1.6451914453368892,-1.3867916115236143,-1.564328562181727,2.98982188957873,-3.1415868375683016e-16,1.2826501648294009,1.1689770082644988,-0.4180908092474096,1.318629350917992,-1.0811924011315002,0.14953238903874377,-9.471275801826378e-17,-2.842869011360812,-1.2196065654346138
-0.6593405717654919,-0.26918141304884996,-1.556433845021039,1.2037064721049278,-1.2196065654346138,-0.44939631411788455,2.422486313926976,-1.8734894926549828,1.8982369360522995,0.6994556331207817,-0.0,-1.556433845021039,1.4489092709872913,0.4696849094712301,-1.4680483162353066,1.2037064721049278,0.1522551609009151,0.0,0.548086695180288,-1.2196065654346138
-0.7041775619367658,-0.20009007144244154,-1.556433845021039,1.5660523719742618,-1.2196065654346138,-0.459305593042735,2.422486313926976,-2.437456914816219,1.8982369360522995,0.7148787702191727,-0.40283472153359007,-1.5033996478162188,2.4525200317662117,0.6078791952408995,-1.9099677546742597,1.5126904314111942,0.15066833755507042,0.10046325120761933,0.5601721168157584,-1.178049479465002
-0.6756468180332534,-0.1800823408991181,-1.556433845021039,1.4126064368342064,-1.2196065654346138,-0.4778793444518267,2.422486313926976,-2.1986284679833337,1.8982369360522995,0.7437875855412902,-0.7782169225105194,-1.3479112490981118,1.9954569453854327,0.5513837167062198,-1.7228240847381942,1.2233530598478408,0.15235808707966939,0.19516537031429868,0.5828247859790372,-1.0562102682886638
-1.2313569004982927,-0.12969549000177638,-1.0265329485504686,1.361364748113715,-1.2196065654346138,-0.4781966408607784,1.0537698944597191,-1.3974857689338378,1.2519663236871041,0.49088460772974435,-0.7258684090314577,-0.7258684090314577,1.8533139774067187,0.531023471946981,-1.6603293847507261,0.9626302450595241,0.15215226950006586,0.2758190253590802,0.5832117627625835,-0.8623920727984502
-1.3848921393586608,-0.11263122750251864,-1.0265329485504686,1.4325516170921997,-1.2196065654346138,-0.4724592576313819,1.0537698944597191,-1.4705614354443977,1.2519663236871041,0.484994994806308,-0.8890036112664499,-0.5132664742752344,2.052204135633476,0.5587547585553132,-1.7471493575296195,0.7162758085461,0.15213246810451148,0.3377859545309479,0.576214412507597,-0.609803282717307
-0.6552663679553868,-0.18407712542872637,-0.9664943105066631,1.2465911472143523,-1.2196065654346138,-0.4790708716998246,0.9341112522417502,-1.2048232513106456,1.1787428065491266,0.46301927182734803,-0.9248773899795159,-0.28055848899370095,1.5539894883131948,0.4859631244232988,-1.520350747555291,0.3618663088373884,0.15197024180362942,0.37304750356865896,0.5842779804335896,-0.3540330982246104
-1.170213664059257,-0.29389825623177174,-0.6346533223423247,0.9446221331302428,0.0020158967459089567,-0.4790708716998246,0.40278483956015076,-0.5995075751492024,-0.0012793955672902005,0.3040439203617273,-0.6346533223423247,-3.886130798873807e-17,0.8923109743995301,0.3669805096302271,0.0019042606842908337,5.784142358708484e-17,0.15092798173763233,0.3884945067020026,-0.0009657574113194437,1.2343807486444844e-19
-1.3509253512974146,-0.29368014077833965,-0.25979590978631434,0.42273170822857475,0.6173101460460071,-0.4790708716998246,0.06749391474169877,-0.10982396873476537,-0.160374651012345,0.1244606529653786,-0.2509435788268659,0.06724012929243448,0.17870209714184887,0.16428913994512467,0.26095657254485954,-0.10941101705827708,0.15103863880502816,0.3753944172222095,-0.29573530977540663,-0.1597716225317251
-1.0452110553078797,-0.2719776531618491,0.10891629928517135,0.11061247518365473,1.5116722789084447,0.09322126791305725,0.011862760249977018,0.012047501451776528,0.16464575035068918,0.010153315515761685,0.0943242820671473,-0.054458149642585656,0.012235119666254634,0.04303184772056948,0.16720981243657912,-0.05530623759182734,0.15134628583597073,0.33691202765258776,0.14092000650886594,-0.755836139454222
-1.3264669249985324,-0.2582363795956289,0.6005325780471523,-0.5804482657315202,0.7865440834673453,-0.4790708716998246,0.3606393772959591,-0.34857809344274837,0.47234534619237944,-0.2876976656491922,0.42464065826058106,-0.42464065826058095,0.33692018919072947,-0.22567201433635656,-0.45654814917000863,0.410438904826729,0.1511570386356355,0.27491547667932004,-0.3768103596970407,-0.5561706551219177
-0.8753752287961354,-0.29040840897685866,0.7725982756138456,-1.0727338853308248,0.7865440834673453,-0.4790708716998246,0.5969080954814878,-0.8287923499991361,0.6076826025811436,-0.37012932937210635,0.38629913780692277,-0.6690897336016417,1.1507579887369672,-0.4176438036123302,-0.8437524906418978,0.9290147961968773,0.15157517775498486,0.19466328477333933,-0.3768103596970407,-0.681167157479069
-1.1335288539191457,-0.2874638503555258,0.944663973180539,-1.0668129242703521,0.7865440834673453,-0.4790708716998246,0.892390022225242,-1.0077797356815803,0.7430198589699079,-0.4525609930950205,0.2444970274813406,-0.9124753288599262,1.13808981539026,-0.4162744849762833,-0.8390953937513426,1.030462155371697,0.15225902604431027,0.10099218171339094,-0.3768103596970407,-0.7597432437359734
-1.234074922577158,-0.28037509811898365,0.9815351940876875,-1.0735797369108924,0.7865440834673453,-0.23369663894906081,0.9634113372327544,-1.0537562954374413,0.772020699624643,-0.22938147586850663,1.2020339336899627e-16,-0.9815351940876875,1.152573451505661,-0.4179837504612231,-0.8444177901976915,1.0735797369108924,0.15158289080960313,4.7679966796954304e-17,-0.18381270869158814,-0.7865440834673453
-1.4569036917022073,-0.28571892672806926,0.8770667348507666,-1.0727338853308248,0.7865440834673453,1.23832745126902,0.7692460573817849,-0.9408592061708831,0.6898516511028934,1.0860958143605912,-0.43853336742538307,-0.7595620731950344,1.1507579887369672,-0.42268184462000036,-0.8437524906418978,0.9290147961968774,0.1552541398973534,-0.1970115097509237,0.973999130190845,-0.6811671574790691
-1.3522815330286544,-0.281683790839576,0.8217599034900437,-1.0735797369108924,0.18133662513938012,1.449458382415905,0.6752893389839659,-0.8822247809927614,0.14901516757374725,1.191106780446929,-0.7116649522338263,-0.41087995174502223,1.152573451505661,-0.4251818794203337,-0.19467932630944482,0.5367898684554466,0.15684868530612625,-0.34298179832112763,0.26283989134728525,-0.09066831256969014
-1.22320472046713,-0.27088707589468874,0.7787434790983704,-1.0701963305906224,0.18133662513938012,1.6941615955706988,0.6064414062382341,-0.833408413802451,0.14121471434899788,1.3193172950895722,-0.7787434790983704,-1.4305285635520395e-16,1.1453201860096327,-0.41576009510684003,-0.19406579082585182,1.9659187660755723e-16,0.1509241335259194,-0.38848955394697476,0.3072135461815379,-3.33109976317688e-17
-1.2775557310171533,-0.274922211783182,0.6435490024388256,-1.0718880337507573,-0.238946332032818,1.6337319613388952,0.4141553185400076,-0.6898124748464141,-0.15377367361613645,1.051386573972072,-0.5573297846921567,0.32177450121941287,1.1489439568980646,-0.41831453610140423,0.25612371401461287,-0.5359440168753787,0.15230251228803673,-0.33797467984455215,-0.39037425968671063,-0.11947316601640903
-1.3210308808407987,-0.25910884140935714,0.7050010372840733,-1.0727338853308248,-0.5337047793295863,0.8906694766478568,0.49702646257161925,-0.7562785018880056,-0.37626242303082574,0.6279229049140017,-0.35250051864203696,0.6105488079823874,1.1507579887369672,-0.4176165745481053,0.5725232015498576,-0.929014796196877,0.15155541394825567,-0.19465059333858703,-0.4753545564899425,-0.4622018970205895
-1.311522519078438,-0.24198677831493995,0.7295818512221722,-1.0735797369108924,-0.7410443715345374,0.03868524494744718,0.5322896776327719,-0.7832642918900615,-0.540652524421939,0.028224052623741697,-1.7869601576304674e-16,0.7295818512221722,1.152573451505661,-0.41592068561459383,0.7955702214313463,-1.0735797369108924,0.15009023199009902,-9.48892604479851e-17,-0.02866748302974063,-0.7410443715345374
0.652332293599238,-0.28419211855404475,-1.556433845021039,0.21634392269209643,-1.2196065654346138,-0.45066792583865006,2.422486313926976,-0.3367250034425941,1.8982369360522995,0.7014348126407066,-0.0,-1.556433845021039,0.04680469288580379,0.08521153173515547,-0.2638544685071593,0.21634392269209643,0.15513412636564322,0.0,0.5496375611836173,-1.2196065654346138
1.2852378246186336,-0.22918994466208065,-1.556433845021039,0.7237110759640057,-1.2196065654346138,-0.4554117385181404,2.422486313926976,-1.1264084126469707,1.8982369360522995,0.7088182432495053,-0.40283472153359007,-1.5033996478162188,0.5237577214729789,0.280570712447701,-0.88264277972345,0.6990512190450829,0.15029835638895062,0.1003398266120492,0.5554231462727156,-1.178049479465002
1.0874548461750722,-0.18923446532512753,-1.556433845021039,1.187626833567846,-1.2196065654346138,-0.4798357985355483,2.422486313926976,-1.8484625990201642,1.8982369360522995,0.7468326768934241,-0.7782169225105194,-1.3479112490981118,1.410457495810388,0.4598207940893095,-1.4484374835056661,1.028515008085828,0.1499053770177184,0.19358807880246548,0.5852108902245153,-1.0562102682886638
0.6918888892879496,-0.08880756710140117,-1.0297284543624219,0.9198133062868622,-1.2196065654346138,-0.4791548615776482,1.0603406897236223,-0.9471579341847596,1.2558635835552467,0.4933993950125919,-0.7281279728604109,-0.7281279728604109,0.846056518422369,0.3563163794267082,-1.1218103473215764,0.6504062263010592,0.15006250703499235,0.2739183336644267,0.5843804150400133,-0.8623920727984502
1.2061246332412106,-0.16161123372522354,-0.933740375934145,-0.09239190403255337,-1.2196065654346138,-0.4790708716998246,0.8718710896496386,0.08627005120462784,1.1387958929006676,0.4473278158400928,-0.8086428860982015,-0.46687018796707264,0.008536263930760552,-0.03585628620932711,0.11268177275110686,-0.046195952016276694,0.15061311027324717,0.33609497572105324,0.5842779804335896,-0.609803282717307
0.8501152720427994,-0.21082026117403205,-0.9296230895995146,0.7125458351071142,-1.2196065654346138,-0.4308790964056173,0.864199088716547,-0.6623990607135418,1.133774423455178,0.40055515684443704,-0.8337536089612047,-0.41116177869631054,0.5077215671284948,0.2779406031943354,-0.8690255786697262,0.31515096413053,0.15215225018101355,0.3498404432224066,0.5255029748848247,-0.53941819040857
1.3247944203073487,-0.11726181857888159,-0.9274722683799297,0.295016578154178,-0.41938781497874844,-0.47875169359570957,0.8602048086138123,-0.2736196949503403,0.3889705680892421,0.4440289192499458,-0.837122821082309,-0.3992871035195211,0.0870347813858002,0.114836832209429,-0.12372635809458787,0.12700791063778533,0.15151986162221923,0.35133630625807194,0.2007826266944799,-0.18055110821453538
1.3643510159960603,-0.11286024872862244,-0.9296230895995133,0.5871145042988987,-0.3969727239295645,-0.4739573118380257,0.8641990887165448,-0.545795199435029,0.36903501010613643,0.44060166056914546,-0.8467600431276536,-0.38366198414619984,0.3447034411581415,0.22931174481408992,-0.2330684440300898,0.242306283224278,0.15254816178512734,0.35575985851368847,0.18814812510667508,-0.16383343380633053
0.7710020806653727,-0.2945526025920679,-0.7698477990018707,-0.2531037042453848,-0.16721804067542947,-0.4790708716998246,0.5926656336280247,0.19485132963252993,0.12873244056738467,0.36881165614401756,-0.7436158713677026,-0.1992512722119415,0.06406148510273522,-0.0982396124441539,0.04232350551160663,-0.06550805904470132,0.15065247765799122,0.37491422382518325,0.08010929251031472,-0.04327921361152913
1.166568037552499,-0.2947707180455,-0.4011355899303826,-0.2158862347224132,0.34944980800825937,-0.4790708716998246,0.16090976150879607,0.08659965212322426,-0.14017675488645207,0.1921723767377718,-0.4011355899303826,-2.4562470811616415e-17,0.04660686634262089,-0.08426483661970727,-0.07544140327537331,-1.3219219316638875e-17,0.15235014167971775,0.39032056271700283,-0.16741122413785317,2.1397629441998596e-17
0.5732191022218113,-0.2814656753861439,-0.14303704358034386,-0.4603373413619305,1.1194081855477265,-0.34510364372128505,0.02045959583620519,0.06584529235804608,-0.1601168374203838,0.04936260492669691,-0.13816317451028912,0.03702071103375223,0.21191046785217052,-0.1786985743497611,-0.515305388033823,0.11914407111632792,0.15069185018700346,0.3749632119236681,-0.38631184364395277,-0.2897241576634078
0.6127756979105229,-0.2728501149755773,0.20109435155304278,-0.6396578763362476,0.7865440834673453,-0.058301347519843255,0.04043893822653876,-0.12863158585763415,0.15816957243274815,-0.011724071674171478,0.17415281700249374,-0.10054717577652135,0.40916219875899823,-0.2498338273585987,-0.5031191180755623,0.31982893816812363,0.15254816178512734,0.3382471305700102,-0.045856579949906294,-0.3932720417336725
0.5732191022218113,-0.28942688943641437,0.5452257466864294,-0.8612709903139414,0.7865440834673453,-0.4790708716998246,0.29727111484977453,-0.4695871187932792,0.4288440852102766,-0.2612017737382555,0.3855328227594731,-0.385532822759473,0.7417877187563573,-0.33656490120638366,-0.6774276016934918,0.6090105576902411,0.15270667046628286,0.2763210727272559,-0.3768103596970407,-0.5561706551219177
0.8105586763540843,-0.2921533326043152,0.7418722581912218,-1.0431290800284612,0.7865440834673453,-0.4790708716998246,0.5503744474737429,-0.7738685261856463,0.5835152353688643,-0.35540938942158595,0.37093612909561086,-0.6424802219565262,1.0881182776010236,-0.4084773183789009,-0.820467006189121,0.9033762827309382,0.15334152827382025,0.19579423400206414,-0.3768103596970407,-0.681167157479069
0.6127756979105229,-0.291498986244019,0.9323735662114894,-1.0735797369108924,0.7865440834673453,-0.4790708716998246,0.8693204669699306,-1.0009773679160012,0.7333529120849961,-0.44667301711481233,0.24131603608568983,-0.9006037073529181,1.152573451505661,-0.42072813183911045,-0.8444177901976915,1.0369983944628542,0.1535799394733486,0.10142931129055414,-0.3768103596970407,-0.7597432437359734
0.4941059108443882,-0.2885544276226861,1.0122612115103113,-1.0735797369108924,0.7865440834673453,-0.4790708716998246,1.0246727603283232,-1.0867431251383413,0.7961880668369223,-0.48494486098616535,1.2396624525771246e-16,-1.0122612115103113,1.152573451505661,-0.4190402470326314,-0.8444177901976915,1.0735797369108924,0.15235014167971775,4.780048277727713e-17,-0.3768103596970407,-0.7865440834673453
0.5336625065330998,-0.2603084764032335,1.092148856809133,-1.0735797369108924,0.7865440834673453,-0.40896056675367054,1.1927891254294962,-1.172508882360681,0.8590232215888485,-0.44664581546003645,-0.5460744284045662,-0.9458286547108428,1.152573451505661,-0.4205103402511778,-0.8444177901976915,0.9297473251530471,0.15342097809659017,-0.19584495021354903,-0.32166551415155187,-0.6811671574790691
0.5732191022218113,-0.2800479249388355,1.092148856809133,-1.0735797369108924,0.7865440834673453,0.006444351026781521,1.1927891254294962,-1.172508882360681,0.8590232215888485,0.007038190606776201,-0.9458286547108424,-0.546074428404567,1.152573451505661,-0.41931248651754716,-0.8444177901976915,0.5367898684554466,0.15254816178512734,-0.3382471305700101,0.0050687661719017165,-0.393272041733673
0.652332293599238,-0.27099613362140473,1.196617316046054,-1.0735797369108924,0.18133662513938012,-0.38017773149160283,1.431893001061262,-1.284664103343741,0.21699054567513446,-0.4549272566779592,-1.196617316046054,-2.198150348850145e-16,1.152573451505661,-0.41713457063821846,-0.19467932630944482,1.9721339826560727e-16,0.15096760192959927,-0.38854549531502647,-0.06894014678183269,-3.33109976317688e-17
0.5336625065330998,-0.2908446398837228,0.9876803975722123,-1.0735797369108924,0.18133662513938012,-0.4790708716998246,0.9755125677484033,-1.0603536613776212,0.17910263001206617,-0.47316890902574904,-0.85535631511745,0.49384019878610624,1.152573451505661,-0.4146844152739752,-0.19467932630944482,-0.5367898684554463,0.14919931050509203,-0.3345138007299834,-0.08687309507662716,0.09066831256969007
0.7710020806653727,-0.29204427487759915,1.018406414994836,-1.0735797369108924,0.18133662513938012,-0.4790708716998246,1.0371516261026341,-1.0933404910785212,0.18467438231545855,-0.4878888489762694,-0.5092032074974184,0.8819658267625652,1.152573451505661,-0.420564788148161,-0.19467932630944482,-0.9297473251530467,0.15346071072437747,-0.1958703083192918,-0.08687309507662716,0.15704212400723902
0.7710020806653727,-0.2917171016974511,1.0368420254484103,-1.0735797369108924,0.18133662513938012,-0.4790708716998246,1.075041385735962,-1.113132588899061,0.188017433697494,-0.49672081294658166,-2.5395305353737083e-16,1.0368420254484103,1.152573451505661,-0.41980251759039555,-0.19467932630944482,-1.0735797369108924,0.1529049220637621,-9.577487200352212e-17,-0.08687309507662716,0.18133662513938012
0.8272873571983625,-0.19258362811257695,-1.556433845021039,2.090751024121751,-1.2196065654346138,-0.44782171397214493,2.422486313926976,-3.2541156554554918,1.8982369360522995,0.6970048721615775,-0.0,-1.556433845021039,4.37123984486615,-4.329650888665113,-2.54989367570803,2.090751024121751,4.288457619120328,-0.0,0.5461663025046096,-1.2196065654346138
0.697514534819293,-0.18745791495692338,-1.556433845021039,1.7075802583511583,-1.2196065654346138,-0.4519081878079214,2.422486313926976,-2.6577357071875127,1.8982369360522995,0.703365198346373,-0.40283472153359007,-1.5033996478162188,2.9158303387106086,-3.533647463178751,-2.0825760940916065,1.6493958720027433,4.28237000906962,-0.5355972333809856,0.5511501928241994,-1.178049479465002
1.2324650399074843,-0.12747616526310518,-1.5432831095641562,1.4309867916690746,-1.2196065654346138,-0.4833076444574498,2.381722756266011,-2.2084177455922847,1.8821982127487913,0.7458805244144207,-0.771641554782078,-1.3365223781140025,2.0477231979313517,-2.9646225613130532,-1.7452408861698172,1.2392709140654088,4.292077630377566,-1.0358665008553907,0.5894451763050438,-1.0562102682886638
1.1401843236086864,-0.016346341739467418,-1.2553188742793258,1.2085278261113135,-1.2196065654346138,-0.48338338564641287,1.5758254761219137,-1.5170877902092947,1.5309951407850542,0.6068002875149842,-0.8876444885543744,-0.8876444885543744,1.4605395064853373,-2.500782266936449,-1.4739284712357792,0.8545582210959466,4.281919057207365,-1.4632018072035324,0.5895375507563769,-0.8623920727984502
0.538899744634547,0.053886834265657935,-1.0083431462362755,1.025823884816726,-1.2196065654346138,-0.4839893151581179,1.0167559005616709,-1.0343824835004163,1.2297819213607564,0.4880273087912769,-0.8732507803725418,-0.5041715731181379,1.0523146426604797,-2.123008504571171,-1.25110154490212,0.5129119424083631,4.283096450208493,-1.7922952707788886,0.590276546367043,-0.609803282717307
0.6441594407561728,-0.04088433025057487,-0.724803457460303,0.6908666591099828,-0.054769416711718096,-0.48542603083626235,0.5253400519464092,-0.500742543166964,0.039697062595737374,0.35183846549135456,-0.7001063785445167,-0.18759293874688113,0.47729674066978917,-1.430152902863603,-0.03783836394502714,0.17880944900401446,4.285253074846005,-1.9995488365263832,0.02658650056558657,-0.014175368134148918
0.6629064368990424,-0.25485559006743186,-0.24056142287975185,0.24425702483432504,1.050434657781427,-0.4884533114826325,0.057869798177930795,-0.058758817442520116,-0.2526940559181053,0.1175030236205887,-0.24056142287975185,-1.4730138826401047e-17,0.05966149418091608,-0.5055704190437763,0.25657604429255376,1.4956429181630587e-17,4.284194556660278,-2.0698295960441473,-0.5130882870894639,6.43205720682735e-17
0.8719866543704848,-0.1615021759985075,0.05993902751350884,-0.03656569974809614,2.165781547293242,0.19940094719074775,0.0035926870192651695,-0.0021917124832518376,0.12981483975145935,0.011951898859885951,0.05789665467794922,-0.015513361865420069,0.0013370503980679183,0.07570699768068777,-0.07919331777829176,0.009463899492307722,4.286711634883726,-1.9998890980991118,0.4318588919385156,-0.5605455119710965
0.5735078425547977,0.1953347058163529,0.3732829531894265,-0.09070020087241834,0.6083440497715829,-0.06428490144793067,0.13934016314181957,-0.03385683883653052,0.22708446345395192,-0.0239964578579748,0.3232725202617208,-0.18664147659471317,0.008226526438297037,0.18758681385753237,-0.055176927513823026,0.04535010043620915,4.277481267112404,-1.7911200267805347,-0.039107337286001236,-0.3041720248857913
