output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glucose_gl,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.46901876193161746,1.2522707579394357,-1.0537149549927418,-0.41260407066153876,-0.5000000000000004,1.5681820511902087,-1.3195364253408792,0.449320893546407,0.49990676868352935,-0.5166920122962216,-1.0844982887919445,-0.6261353789697184,1.1103152063753559,-0.3780780970240054,0.5268574774963714,0.12874096169135016,-0.3107341649521542,-0.16471163796037158,-0.19960011264101843,0.17024211912647208
0.2775780102901002,1.1830015117812358,-1.054599057948599,-0.412998971790179,-0.25881904510252063,1.3994925768766895,-1.2475922798762598,0.41881126608608404,0.4722544700120591,-0.48857840799187774,-1.1426917127685072,-0.30618332163405776,1.1121791730260726,-0.3733536789886374,0.27295032114427425,0.12533319540149557,-0.3419612014225223,-0.16486928257988892,-0.10332062111220781,0.1705681506997451
0.3763390995997176,1.1284651347791146,-1.0554831609044562,-0.4127625262868239,-1.8369701987210297e-16,1.2734335604120453,-1.191075947427133,0.39999603417081636,0.45048353602674623,-0.4657881198580286,-1.1284651347791146,-2.0729568228849436e-16,1.1140447029528622,-0.3741268254410884,1.9388911118333595e-16,0.12564206906924194,-0.35446025033738543,-0.16477489348168264,-7.333189171658224e-17,0.17037290310668102
0.32619944724645794,1.1799063712022277,-1.058135469772027,-0.412998971790179,0.2588190451025203,1.3921790448036093,-1.248500782379077,0.4210820687055231,0.47101888919563956,-0.48730011811520135,-1.139702036547248,0.30538224030494043,1.1196506723896684,-0.37762477045386633,-0.2738656118755028,0.12736156979746488,-0.3447172208549599,-0.16486928257988892,0.10332062111220768,0.1705681506997451
0.4203973249752598,1.0913234478310176,-1.0687447052423118,-0.4000031346476535,0.5000000000000001,1.19098686778578,-1.1663461565761843,0.3899315118220677,0.4356565662297111,-0.43653280004689204,-0.9451138295672827,0.5456617239155089,1.142215244983476,-0.3818640930836969,-0.534372352621156,0.1276643664379947,-0.309432181307142,-0.15968134146486407,0.19960011264101832,0.16000250772794883
0.34594909549134856,1.109894291305066,-1.058135469772027,-0.4130781996028216,0.8660254037844384,1.2318653378715747,-1.1744185173273771,0.3940261489054208,-0.13281702295329073,-0.4584731356017463,-0.5549471456525334,0.9611966517855128,1.1196506723896684,-0.37565112951815494,-0.9163721974679562,0.1260337483717906,-0.17750616071829087,0.049431569427788036,-0.10363411798192174,0.17063359898710853
0.5936045024212611,1.0851331666730026,-1.058135469772027,-0.3046821725620689,1.0,1.1775139894137785,-1.1482178930827451,0.3881391457866941,0.2705295913337664,-0.3306207307410881,-2.657809718429448e-16,1.0851331666730026,1.1196506723896684,-0.37848239273998674,-1.058135469772027,0.12794072753821478,-8.760830045750527e-17,-0.07595892021494074,0.24930543056130608,0.09283122627714234
0.3373494438214493,-1.5828780124319277,1.694077031810964,-0.4061928075103538,1.0,2.50550280224045,-2.681517285019518,-0.5622613368558304,2.014533997574655,0.6429536638161334,-0.0,-1.5828780124319277,2.8698969897094457,0.601760849011574,1.694077031810964,0.12617739267352301,0.0,0.5169629079897881,-1.2727032542953405,0.16499259687314333
1.158539089785843,-1.5828780124319277,1.3545814967618575,-0.4061928075103538,0.9659258262890683,2.50550280224045,-2.1441372672714745,-0.5610282084265426,2.014533997574655,0.6429536638161334,-0.4096789756914075,-1.5289427520731078,1.834891031369594,0.48011181172985784,1.30842525153558,0.1256245454480596,0.09173466561547824,0.5169629079897881,-1.229336942526013,0.16499259687314333
1.138007849693464,-1.573778299129644,1.3245219962627177,-0.4061928075103538,0.8660254037844387,2.4767781348113953,-2.0845039744381406,-0.5564024325086273,2.0029527628416837,0.6392574257223396,-0.7868891495648219,-1.362931986970937,1.754358518583775,0.4682789571055393,1.1470696966347909,0.1249945090156782,0.17677281254174676,0.5169629079897881,-1.1021933496988914,0.16499259687314333
1.0416771898274062,-1.1124166444227053,1.1627311553408781,-0.4061928075103538,0.7071067811865476,1.2374707907886715,-1.2934414901900348,-0.39939303746521815,1.4157762834890797,0.4518556399193056,-0.7865973527760793,-0.7865973527760793,1.3519437396003333,0.41745755083342156,0.8221750846384039,0.12890388974274725,0.2538738759135599,0.5169629079897881,-0.8999371015504223,0.16499259687314333
1.1695905843745755,-1.018819593313503,0.6243124552239357,-0.41062461328004723,0.5000000000000001,1.0379933637194916,-0.6360617617318047,-0.36536972865932127,0.4743394145804901,0.4183524015064921,-0.8823236496828238,-0.5094097966567516,0.38976604174773877,0.22389132861288963,0.31215622761196793,0.12860875925278256,0.31057457951285533,0.19117755484278662,-0.23278871828416553,0.16861257303138835
0.7605782172151018,-0.39737726786026883,0.8188151055124863,-0.41054538546740466,0.25881904510252074,0.15790869301209184,-0.32537850951126956,-0.14034245877669,0.028766879401861033,0.1631414036096782,-0.3838369658064226,-0.10284880501304339,0.670458177015424,0.2891824331318443,0.21192494372426146,0.12473034485808017,0.34113779629936297,0.029720143923492398,-0.018736391987040142,0.16854751352857988
0.43684287398542565,0.016504930364686216,0.852411017835054,-0.4108622967179749,6.123233995736766e-17,0.00027241272634314105,0.014068984491458866,0.005853172988984651,0.00870118999313398,-0.0067812535968052225,0.016504930364686216,1.0106355070631467e-18,0.7266045433265927,0.30229204455052583,5.219512122748182e-17,0.12576370604589457,0.3546317893899172,-0.21660139278185034,3.2280913152665376e-17,0.16880782686436926
0.7163593907750072,0.24282160950175402,0.18668149207469675,-0.15498245850851708,-0.25881904510252063,0.058962334041022316,0.045330300369766804,0.08609880183310184,0.3424788934232928,-0.03763309001957693,0.23454766379882325,-0.06284685710150112,0.034849979483235066,0.06619284348303021,-0.04831672551708679,0.12572439333792712,0.34249446115518356,-0.2185893627792419,-0.3650418936991038,0.024019562445344218
0.2994475925870826,0.3123384669062747,0.4855082911543791,0.29654674921803453,-0.4999999999999998,0.09755531790936206,0.15164291532944402,0.11072303551015852,0.24713242888633266,0.09262295701680043,0.2704930469199191,-0.1561692334531373,0.23571830077964534,0.17211121093865736,-0.24275414557718944,0.12566809124618014,0.3070033687675676,0.2346375044306999,-0.39561638266043464,0.08793997447178387
0.29787156080694166,0.7013357348760049,-0.006937055257996781,-0.4103089399640495,-0.7071067811865475,0.4918718130140658,-0.004865204747242626,0.2491120648600318,0.5549198129242856,-0.2877643219358812,0.4959192540192737,-0.4959192540192736,4.812273565250079e-05,-0.0024640184057828523,0.004905238814395319,0.12616462097829967,0.25116192085813854,-0.32464987720362953,-0.559486053855371,0.16835342621442198
0.6531917800652567,0.948946981196649,-0.16342327844469445,-0.41078306890533234,-0.8660254037844387,0.9005003731222333,-0.1550800267373522,0.33926348494876024,0.7508379440751158,-0.3898113531644102,0.47447349059832444,-0.8218121925608521,0.026707167937612134,-0.058426394799193905,0.14152871070284329,0.1278175064164622,0.17875787144658983,-0.32502502355695945,-0.6852276750744841,0.16874272969928303
0.43526255951023,1.0356109174088741,-0.41804492973152424,-0.41070384109268976,-0.9659258262890682,1.0724899722564498,-0.4329318931973921,0.3709973608130146,0.8194092899779062,-0.4253293816573489,0.26803582874151055,-1.0003233311121467,0.17476156327423503,-0.14976045831933274,0.403800394176878,0.12833597076962727,0.09271936114909586,-0.3249623359156719,-0.7642721626295453,0.16867764508828936
0.5079034916810449,1.1470359782531634,-0.8371097308077652,-0.41070384109268976,-1.0,1.3156915354071914,-0.9601949789823272,0.4098162023550441,0.9075724489957794,-0.4710920821400852,1.4047139392745896e-16,-1.1470359782531634,0.7007527014130491,-0.2990848912660473,0.8371097308077652,0.12765098443894152,4.37545212153806e-17,-0.3249623359156719,-0.7912327653208696,0.16867764508828936
0.7195157370303438,1.1327364287781452,-1.0554831609044562,-0.41070384109268976,-0.9659258262890683,1.283091817081066,-1.195584226318382,0.40139209537651116,0.8962581769218181,-0.46521920224480023,-0.2931737608491991,-1.0941393709352583,1.1140447029528622,-0.37401692646810814,1.0195184443308345,0.12556826572027535,-0.09171411477346933,-0.3249623359156719,-0.7642721626295454,0.16867764508828936
0.4036776834815911,1.3636958187837251,-1.0554831609044562,-0.4108622967179749,-0.8660254037844388,1.8596662861682145,-1.4393579733220367,0.48331671340119775,0.5286637623193956,-0.5602911961301806,-0.6818479093918622,-1.1809952221013265,1.1140447029528622,-0.3740809683156722,0.9140752306099574,0.1256112707910896,-0.17720840188256415,-0.15927892759240064,-0.335731943973545,0.16880782686436926
0.455793799602609,1.1140417796809368,-0.9729919346082142,-0.4111792079685452,-0.7071067811865479,1.241089086874669,-1.0839536664461327,0.3978093030456945,0.7144772941443397,-0.4580708166130761,-0.7877464969375197,-0.7877464969375205,0.9467133048126354,-0.3474423046202376,0.6880091950012864,0.12751078328165358,-0.25249830027314385,-0.26370483879151946,-0.45349442804377754,0.16906834106564012
0.4131531462901828,1.3203638506776125,-1.0590195727278842,-0.4108622967179749,-0.5000000000000004,1.7433606981762126,-1.398291160989949,0.46109706099635067,1.2274065269742769,-0.5424877241927931,-1.1434686369254554,-0.6601819253388068,1.1215224554207504,-0.36983049200554574,0.5295097863639425,0.12195439525618032,-0.3024331272234165,-0.38193643700596586,-0.46479859560846476,0.16880782686436926
0.9169201415355734,1.2298619401474176,-1.0317803606579286,-0.40136486267744753,-0.25881904510252063,1.51256039182317,-1.2689473961647622,0.4407369542580006,1.0723723962790124,-0.4936233687194874,-1.187955410758371,-0.318311692956888,1.064570712639405,-0.36975185488306833,0.2670444077010194,0.1284240046868344,-0.3461520296064757,-0.3499682244984504,-0.22567606211634392,0.1610937529920863
0.8284824886553844,1.2275096333073725,-1.0625559845513124,-0.41078306890533234,-1.8369701987210297e-16,1.5067798998624,-1.3042977069651356,0.438553341475673,1.0703213132748988,-0.5042401742808617,-1.2275096333073725,-2.2548986150286223e-16,1.1290252203058089,-0.3796202203924104,1.9518836780934438e-16,0.12764242032764161,-0.3572707941151104,-0.35818038559682225,-1.601737617524354e-16,0.16874272969928303
0.36893431985008823,1.13453161031397,-1.0284738156030233,-0.4108622967179749,0.2588190451025203,1.2871619748016099,-1.166836054181851,0.4016517438044868,0.9892495587438425,-0.4661362631127402,-1.0958733831435887,0.2936383880200864,1.0577583893810416,-0.3641047087087248,-0.26618861086732004,0.12533319540149557,-0.34196120142252234,-0.35824946791941636,0.22567606211634364,0.16880782686436926
0.3389318996441723,1.2398901956234036,-1.0660923963747406,-0.41054538546740466,0.5000000000000001,1.537327697203042,-1.3218375098937003,0.4391722903596908,1.0811164869807641,-0.509031198299466,-1.0737764073131246,0.6199450978117019,1.136552997608037,-0.3776126636887721,-0.5330461981873704,0.12545945862465196,-0.3067484212974681,-0.35797313862904,0.43597267354678554,0.16854751352857988
0.26154574135271585,1.1098942913050662,-1.0699205621736017,-0.31129645698315045,0.8660254037844384,1.2318653378715752,-1.1874987241063877,0.39564072444168075,0.14872776881989644,-0.3455061605090918,-0.5549471456525336,0.9611966517855131,1.1447300093618757,-0.38139140783909525,-0.9265783868736667,0.1270687452795727,-0.17823351626417866,-0.041714267612101105,0.11604891299581142,0.09690548413026244
0.2789206351897583,1.0356109174088735,-1.0609778607751075,-0.30381561836129084,1.0,1.0724899722564485,-1.098760255747813,0.3713340381429475,0.8910551449973906,-0.3146347712542806,-2.5365151903336615e-16,1.0356109174088735,1.1256740210549234,-0.38042974132372825,-1.0609778607751075,0.12856900432685509,-8.782314546548549e-17,-0.2614075086700822,0.8604149782688991,0.09230392996025352
0.3189786520763796,-1.5828780124319277,0.4200846724209574,-0.37648237776939236,1.0,2.50550280224045,-0.6649427913348025,-0.4646144970581312,2.014533997574655,0.595925677839262,-0.0,-1.5828780124319277,0.17647113200302306,0.12330541410378368,0.4200846724209574,0.08615701035478776,0.0,0.4791503473719534,-1.2727032542953405,0.14173898077089547
0.8129590895444044,-1.5828780124319277,0.88441554483708,-0.3579610444210257,0.9659258262890683,2.50550280224045,-1.3999219197756176,-0.46412883416905826,2.014533997574655,0.5666086665212102,-0.4096789756914075,-1.5289427520731078,0.782190855949469,0.25932684169108033,0.854279815929653,0.08597698414645638,0.07589048601390432,0.45557818614559836,-1.229336942526013,0.12813610932299155
0.9476810270356806,-1.5828780124319277,1.255049185991471,-0.40662731016596965,0.8660254037844387,2.50550280224045,-1.9865897610264884,-0.4646144970581312,2.014533997574655,0.643641428516051,-0.7914390062159637,-1.37081256985787,1.575148459257854,0.3683884934611923,1.0869044780675947,0.08615701035478776,0.14676257216571578,0.5175159009335903,-1.1021933496988914,0.16534576937281167
0.5435152145618439,-1.0614087276806534,1.0540130148591365,-0.40623871012430357,0.7071067811865476,1.1265884871966634,-1.1187386130604857,-0.3105080242892328,1.3508583418566444,0.43118531244766684,-0.7505293089535756,-0.7505293089535756,1.1109434354924461,0.30834445796786114,0.7452997502657727,0.08558158923487383,0.2068593595113282,0.5170213283959426,-0.8999371015504223,0.16502988960345794
0.3189786520763796,-0.9454647615910122,-0.08473811537341709,-0.4061928075103538,0.5000000000000001,0.8939036154103496,0.08011690204919948,-0.2782138967048473,1.2032960788984495,0.3840409859127606,-0.8187965019208143,-0.4727323807955062,0.007180548197038546,-0.024935166528883786,-0.04236905768670855,0.08658984143851275,0.2548379506252641,0.5169629079897881,-0.6363516271476704,0.16499259687314333
0.27407133957928753,-0.9673164540788092,0.7053758552464686,-0.4061928075103538,0.44228869021900125,0.935701122331601,-0.6823216710898214,-0.28351618930707106,1.2311067990395297,0.39291698623323174,-0.8675597600993404,-0.4278331275018052,0.49755509716468704,0.20674255427521318,0.31197976312906844,0.08590502638161503,0.26286944763581677,0.5169629079897881,-0.5629022553797466,0.16499259687314333
0.27407133957928753,-0.9762304589463534,0.7527018864734967,-0.4062371255680507,0.43051109680829525,0.9530259089746078,-0.7348105080818077,-0.28517034994961216,1.2424516820432578,0.39658105553434553,-0.8811312463790892,-0.42027804561866006,0.5665601299007607,0.21987457818623113,0.324046514715378,0.08533044875755941,0.2636575810953715,0.517019311726043,-0.5479128739181738,0.16502860218979218
0.9027737145385886,-0.9762304589463522,0.7809312938540118,-0.3432864813427158,0.4127070298043947,0.9530259089746054,-0.7623689154046706,-0.28834536429343305,0.44775709622645005,0.3351267192312778,-0.8892130098404293,-0.4028971731163301,0.609853685720501,0.2306606153812411,0.32229583476779217,0.08724112149161735,0.26903827780796535,0.15745150814666065,-0.18929188242795222,0.11784560827266274
0.49860790206475186,-0.7719511807318216,-0.17845302869426424,-0.4061928075103538,0.25881904510252074,0.5959086254332534,0.13775702620570693,-0.2253554506260891,0.1760448862143586,0.3135610173623911,-0.7456475821032067,-0.19979566746277347,0.0318454834501559,-0.05209573312506828,-0.0461870424823022,0.08522293009262043,0.28198240418311127,0.09263301665198602,-0.059024159146938614,0.16499259687314333
0.3189786520763796,-0.40672459240887304,-0.28366128044125294,-0.4061928075103538,6.123233995736766e-17,0.16542489407016392,0.11537201866964764,-0.11995793942344474,-0.11406079794381987,0.16520860407406449,-0.40672459240887304,-2.4904698511401913e-17,0.08046372202157115,-0.08366207338095116,-1.7369243956721006e-17,0.08698755596370791,0.29493652870356346,-0.11391166555548718,1.7171839829354353e-17,0.16499259687314333
0.4537005895676598,-0.03530772292790838,-0.3703033701152436,-0.2811515122072274,-0.25881904510252063,0.0012466352983539473,0.01307456879129973,-0.010303038489560329,-0.03709662627308919,0.009926819693775235,-0.03410464144352539,0.009138311132945621,0.1371245859187071,-0.10805709229397968,0.09584156465147263,0.08515128863872624,0.28186385699912325,-0.29539635268354714,-0.27193238737400505,0.07904617281641073
0.3189786520763796,0.2989674596049598,-0.5886768002119346,-0.04701475682986322,-0.4999999999999998,0.08938154190264326,-0.17599520748773853,0.08762604473086753,0.23655284980418773,-0.01405588241336914,0.2589134149227932,-0.14948372980247984,0.3465403751077619,-0.1725385755879741,0.2943384001059672,0.08590502638161503,0.25382822889941,-0.03719961605738092,-0.39561638266043464,0.00221038735977117
0.36388596457347167,0.6394329232958441,-0.9555795268926096,-0.4061928075103538,-0.7071067811865475,0.4088744633946689,-0.611029010322601,0.18772887960654996,0.5059402801365782,-0.25973305432809163,0.4521473561764289,-0.4521473561764288,0.9131322322163036,-0.28054525724742674,0.675696763428797,0.08619303819009312,0.20759701128640212,-0.3213930583398649,-0.559486053855371,0.16499259687314333
0.36388596457347167,0.8127607957202942,-1.058135469772027,-0.4061928075103538,-0.8660254037844387,0.6605801110598859,-0.8600110263917801,0.2421567075988153,0.6430829719421588,-0.3301375894479755,0.40638039786014707,-0.7038714962938295,1.1196506723896684,-0.3152644700664193,0.9163721974679565,0.08877026427727559,0.14897169553079165,-0.3213930583398649,-0.6852276750744841,0.16499259687314333
0.27407133957928753,0.9922789493027605,-1.058135469772027,-0.4061928075103538,-0.9659258262890682,0.9846175132293904,-1.04996555216537,0.2938771235971855,0.7851236170265102,-0.40305657225071234,0.2568206901338733,-0.9584678640145173,1.1196506723896684,-0.31338144223583686,1.0220803779653167,0.08771300795828411,0.07665283694705453,-0.3213930583398649,-0.7642721626295453,0.16499259687314333
0.5435152145618439,0.9984692304607766,-1.058135469772027,-0.4061928075103538,-1.0,0.9969408041769354,-1.0565157082265282,0.29485267246714086,0.790021570305281,-0.4055710199335653,1.222772147130911e-16,-0.9984692304607766,1.1196506723896684,-0.31247239431762536,1.058135469772027,0.08720487525113417,3.6164397513811206e-17,-0.3213930583398649,-0.7912327653208696,0.16499259687314333
0.27407133957928753,1.0603720420409373,-1.058135469772027,-0.26195609872542125,-0.8660254037844388,1.1243888675420672,-1.122017268838111,0.31274244921386307,0.8390011030929883,-0.2777709233305523,-0.5301860210204683,-0.9183091258702326,1.1196506723896684,-0.3120828023526761,0.9163721974679566,0.08698755596370791,-0.14746826435178165,-0.20726824838718177,-0.6852276750744842,0.06862099765944264
0.4537005895676598,1.0727526043569695,-1.058135469772027,0.22706148166136092,-0.5000000000000004,1.1507981501546607,-1.1351175809604275,0.31909291696932085,0.8487970096505297,0.2435807958013772,-0.9290310073490525,-0.5363763021784852,1.1196506723896684,-0.31474501411315553,0.529067734886014,0.0884779747397976,-0.25760139955917977,0.17965848403277251,-0.39561638266043514,0.05155691645425254
0.27407133957928753,1.1284651347791141,-1.058135469772027,-0.16280620500697027,-1.8369701987210297e-16,1.2734335604120441,-1.1940689855108517,0.3308174051097093,0.19025115183102817,-0.1837211260760668,-1.1284651347791141,-2.0729568228849429e-16,1.1196506723896684,-0.3101997745220937,1.9437633241808908e-16,0.08594100149842919,-0.2931569571039193,-0.027447961902586797,-3.097000389421486e-17,0.026505860388771632
0.40879327707056773,0.9427567000386319,-1.058135469772027,-0.4061928075103538,0.5000000000000001,0.888790195467731,-0.9975643036761038,0.27753272205801194,0.1589420377740575,-0.38294099078788835,-0.8164512518214411,0.47137835001931605,1.1196506723896684,-0.31149841440525444,-0.5290677348860137,0.08666208538944917,-0.25494423712272235,-0.06848120257561209,0.08429642439430261,0.16499259687314333
0.40879327707056773,0.9179955754065675,-1.058135469772027,-0.4061928075103538,0.8660254037844384,0.842715876466035,-0.9713636794314706,0.26911678952105084,0.15476748923312805,-0.37288320005647635,-0.45899778770328414,0.7950074888638005,1.1196506723896684,-0.3101997745220937,-0.9163721974679562,0.08594100149842919,-0.1465784785519598,-0.06848120257561209,0.14600568994732058,0.16499259687314333
0.4537005895676598,0.9427567000386319,-1.058135469772027,-0.4061928075103538,1.0,0.888790195467731,-0.9975643036761038,0.27938398059457786,0.1589420377740575,-0.38294099078788835,-2.3090879501540636e-16,0.9427567000386319,1.1196506723896684,-0.31357623821831077,-1.058135469772027,0.08782208558431989,-7.258430463642968e-17,-0.06848120257561209,0.1685928487886052,0.16499259687314333
-1.1213964495505908,-1.5828780124319277,1.3293580394312552,-0.37479789543784564,1.0,2.50550280224045,-2.1042116112653493,-0.468490219711335,2.014533997574655,0.5932593477943265,-0.0,-1.5828780124319277,1.7671927970005106,0.3934549820496427,1.3293580394312552,0.08760041528147985,0.0,0.4770065012267909,-1.2727032542953405,0.14047346242463826
-1.0895203502582382,-1.5828780124319277,1.6607021452273636,-0.385517666075299,0.9659258262890683,2.50550280224045,-2.6286889108789278,-0.46450745202489085,2.014533997574655,0.610227437034665,-0.4096789756914075,-1.5289427520731078,2.7579316151627675,0.4873455288362012,1.6041150918487694,0.0861173145740307,0.07595239445608097,0.4906495882023775,-1.229336942526013,0.14862387085614576
-1.1638914912311524,-1.5828780124319277,1.5612936088707943,-0.4050319096062629,0.8660254037844387,2.50550280224045,-2.471337324432074,-0.4639537299320998,2.014533997574655,0.6411161040490696,-0.7914390062159637,-1.37081256985787,2.4376377331007886,0.4576271750985016,1.352119928048393,0.08591212243922697,0.14655384883996303,0.5154854294493469,-1.1021933496988914,0.1640508477992959
