output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glucose_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl
0.6443824882099616,0.9852685909131007,-0.22900376184954824,-0.11566777351787015,0.15896035349728121,0.9839303359298206,-0.2734498536441853,0.013379033830581304,-0.018386590166644103,-0.03537464220157001,-0.11380903125369239,0.03162933573981036,-0.11172648971026554,0.029937022691029776,0.025268393983980605,0.048614799595262,-0.04114196690132545,0.09353181453422839,0.29540882009761044,-0.2690556063560835
0.5672466255856632,0.7864082745163264,-0.22312750503197643,0.20363657691034573,-0.24137891584334997,0.7850826484321944,0.13011673009666827,0.041467855455763154,-0.049153576160670204,0.062007909134219635,0.15987154311844048,0.026496525515652885,0.17635444874406306,-0.10181828845517282,0.058263781013711026,-0.07350055725558838,0.12068945792167493,0.09272195904365892,0.26370716577814907,0.10215238706962936
0.7147540937285196,0.7864082745163264,-0.2572763182359786,0.6211884197780126,-0.7832607302019031,0.7850826484321944,-0.4297989581110147,0.38587505286630447,-0.48655249526829253,0.1881792888702061,0.4876842497747319,-0.2669861356112175,0.43924654401958846,-0.4392465440195884,0.6134973714764185,-0.23727655332342623,0.5538489737628925,0.09176919963251838,0.21420690889011773,-0.3374277043271932
0.6132558134424697,0.7864082745163264,-0.2600481374895502,0.8054024681019833,-1.0378698052637272,0.7850826484321944,-0.4297989581110147,0.6486731356247663,-0.8359029027279307,0.24677962822630423,0.6323075027113311,-0.3461611416502722,0.4027012340509916,-0.6974989976470036,1.077173732678167,-0.31800886492671854,0.8988216171791961,0.09388424086478812,0.15320267692242528,-0.3374277043271932
0.712046095972862,0.7864082745163264,-0.24607816845154928,1.0510211992006109,-1.0437325142289666,0.7850826484321944,-0.3815577906205634,1.1046455611690902,-1.0969849987495972,0.31992136869857896,0.8251385066267966,-0.4010253266623601,1.2871297474370408e-16,-1.0510211992006109,1.08937756125872,-0.31770275876576815,1.0437325142289666,0.09265386631495752,3.7277143453770905e-17,-0.29955440079032863
0.8067782067254493,0.7864082745163264,-0.2417541304159776,1.008037921258351,-1.0437325142289666,0.7850826484321944,0.0017634100402229911,1.0161404506948575,-1.0521219539931197,0.3067133557035744,0.7913930809415901,0.0017775841912724892,-0.5040189606291752,-0.8729864477877898,1.08937756125872,-0.3175740665554282,0.9038988720780884,0.0925788187081995,-0.15213383804088376,0.0013844226246501885
0.6849833302666127,0.17278215534913693,-0.261045992420836,1.2782185254668414,-1.0437325142289666,0.17149549843951972,-0.4297989581110147,1.6338425988466263,-1.3341182353195489,0.39212581258744794,0.2192087231395639,-0.5493769904838459,-1.1069697146421709,-0.6391092627334213,1.08937756125872,-0.3201913069727221,0.5218662571144838,0.09411105635629255,-0.2656751630604927,-0.07370858655003472
0.7742956206523263,0.17278215534913693,-0.26193297458197884,1.0203188578132825,-1.0437325142289666,0.17149549843951972,-0.4297989581110147,1.0410505716094014,-1.064939966780685,0.3129485996343754,0.17498009108793033,-0.4385319820291694,-1.0203188578132825,-1.8742953349960796e-16,1.08937756125872,-0.32012995370962233,1.9173055240747848e-16,0.09407499374570454,-0.30671647126573515,-0.07370858655003472
0.5713047973635501,0.17278215534913693,-0.2621547201222646,1.032599794368214,-1.0437325142289666,0.17149549843951972,-0.4297989581110147,1.0662623353292777,-1.07775797956825,0.3174733605954315,0.1770862164237224,-0.4438103157651064,-0.8942576538654607,0.5162998971841071,1.08937756125872,-0.3208961212874604,-0.5218662571144834,0.09452583229119844,-0.26625997487117514,-0.07370858655003472
0.7891838710249575,0.17278215534913693,-0.2599372647194073,1.0510211992006109,-1.0437325142289666,0.17149549843951972,-0.4297989581110147,1.1046455611690902,-1.0969849987495972,0.3202423322194712,0.18024540442741052,-0.4517278163690118,-0.5255105996003059,0.9102110584237136,1.08937756125872,-0.3180214964495479,-0.903898872078088,0.09283987095084867,-0.1523481793055375,-0.07370858655003472
0.5428899452072744,0.17278215534913693,-0.25261966188997825,0.891369023986503,-1.0437325142289666,0.17149549843951972,-0.42766377147064577,0.7945387369226509,-0.9303508325112528,0.27038793206155803,0.15286577506211355,-0.3812062385701764,-2.1832244441683423e-16,0.891369023986503,1.08937756125872,-0.31660588213580804,-1.0437325142289666,0.09201519121356952,-7.429688638861047e-17,-0.07334241165288326
0.6809002969274314,-1.2476486760563938,-0.16392144577568696,-1.5709587552772386,1.4361933780672866,-1.248845126543524,-0.3971551910316723,2.467911410782211,-2.256200561545997,-0.5740847921552517,1.9618841855288602,0.6239144245550098,-0.0,-1.5709587552772386,2.062651419204324,0.5248366796218034,1.4361933780672866,0.13354342750880163,0.0,0.49598532480136626
1.0663921921250503,-1.2476486760563938,-0.15760169787754372,-1.5709587552772386,1.251099280736158,-1.248845126543524,-0.4030100183234478,2.467911410782211,-1.9654253687935235,-0.5726917345259706,1.9618841855288602,0.6331121167496606,-0.40659404493629947,-1.5174296337572128,1.565249410258532,0.45608722364104304,1.2084691065147326,0.13289610857239478,0.09435227205691973,0.5032970973314541
1.2911445312763938,-1.2476486760563938,-0.09141065410225384,-1.5589234374534058,1.1170945043878298,-1.248845126543524,-0.4344507043286928,2.430242283841543,-1.7414648047405843,-0.5675354082297315,1.9468539375181642,0.6772753853961391,-0.7794617187267028,-1.350067299389611,1.247900131733491,0.406684940611707,0.9674322192278477,0.13253676052633825,0.18202799271426512,0.5425616448242896
1.208055280930855,-1.2476486760563938,0.009594439497895383,-1.2025306586292972,0.9906274967090946,-1.248845126543524,-0.4344507043286928,1.4460799849434114,-1.1912599360738794,-0.43492131684651375,1.501774552548372,0.522440291618345,-0.8503175833015014,-0.8503175833015014,0.9813428372361271,0.35828193841160183,0.7004794205528551,0.13080642413767157,0.2557405170653172,0.5425616448242896
1.3333766742409376,-1.2476486760563938,-0.28089221827640865,-0.8551643681730632,0.8072084590823202,-1.248845126543524,-0.43677657743753184,0.7313060965928344,-0.6902959118950843,-0.3083698201913351,1.067967853586602,0.3735157658771599,-0.7405940672491413,-0.4275821840865317,0.6515854964140538,0.2910770568188185,0.4036042295411602,0.13003029298931196,0.3122862785041699,0.5454663001212218
1.3129423832670595,-0.07119772863346015,-0.28055959996598,-0.7362234976385528,0.7536065485429888,-0.07116231562470872,-0.4363763867569927,0.5420250384751442,-0.554822849011637,-0.26673353569407915,0.052391368909281685,0.321270549745107,-0.711137290289947,-0.19054866264084816,0.5679228300068762,0.27303140942911,0.1950477272769028,0.13126105624939172,0.34995461526385324,0.031053554165571075
1.2679907679801146,1.0484359855332526,-0.28233356428826584,-0.5537287804322725,0.7527690186908116,1.0471128674657406,-0.4368568664768877,0.3066155622790118,-0.4168298706668616,-0.20196220018259992,-0.5798165310767444,0.24190021989771113,-0.5537287804322725,-3.39061089276075e-17,0.5666611955007275,0.2745583986539565,4.6093808461849824e-17,0.13302889781399918,0.36473126794120514,-0.45743844612871204
1.3074919640554963,2.1747540800830496,-0.28299880090912305,-0.6851962062528129,0.7946455112996642,2.1751246095081673,-0.4370977335949552,0.46949384106324726,-0.5444880896583566,-0.24996847675942852,-1.4903871305621272,0.29949770882096594,-0.6618487116948831,0.17734182781022279,0.6314614886287048,0.2898970049901365,-0.20566939242958335,0.13308851769369956,0.3523822888344831,-0.9507420371026318
1.3074919640554963,2.1881228408492195,-0.28388578307026596,-0.6590378113908091,0.8013457501170809,2.1884927507481287,-0.4378190804329177,0.43433083684278767,-0.5281171493244872,-0.24068114353849437,-1.442299472697698,0.28853932855364667,-0.5707434867189382,0.3295189056954044,0.6421550112307071,0.2926521182462481,-0.40067287505854027,0.13337163273066197,0.31627318025402734,-0.9581638836666522
1.3265626940125868,3.220859610035829,-0.26792010416969353,-0.7788383474841647,0.7871077426300708,3.21966013117653,-0.4342901262499812,0.6065891715118644,-0.6130296935619955,-0.28367755008657297,-2.5075947760261776,0.3382418042572246,-0.5507218769541775,0.5507218769541775,0.6195385985082057,0.2866895252458163,-0.5565692223381588,0.13266467026199813,0.2575506457592352,-1.3982666048506862
0.7789772438908722,3.220859610035829,-0.24474769520983491,-0.5332196163855369,0.6422150782034406,3.21966013117653,1.6700040517105905,0.2843231592983392,-0.3424416776366462,-0.19327626908437473,-1.7167859400377568,-0.8904789198154135,-0.2666098081927684,0.46178173358606817,0.41244020667185133,0.23278388575851672,-0.5561745724175895,0.13138471126785145,0.18123514509322647,5.376845464195856
0.8171167913772597,1.8605882020780622,-0.14174689174711413,0.031703465141307105,0.17403589083646814,1.8793131439407724,3.3423080714821065,0.0010051097019660748,0.005517540798470296,0.011539222643205378,0.05958073874852654,0.10596274743574234,0.008205460574314167,-0.030623195762843735,0.030288491299243055,0.06334446040265852,-0.16810576166016958,0.13247674253765987,0.09420328574268494,6.281243489835657
0.655019411597577,0.9381437092123526,-0.023667391544963858,-0.5332196163855369,0.21591238344532077,0.9384794359303633,4.507705986764384,0.2843231592983392,-0.1151287182736009,-0.19533350648868836,-0.5004156448125034,-2.4035972570412927,-6.530056964491274e-17,0.5332196163855369,0.046618157325039225,0.07909484508201353,-0.21591238344532077,0.13419652078756755,4.486229428488246e-17,4.230389371798561
1.040511306795196,0.60392469005811,0.09674043683018659,0.22205798174274316,-0.23719126658246464,0.603278961743653,5.365915528438795,0.04930974725566045,-0.05267021394430706,0.08088706415474918,0.13396290867265315,1.191544372447164,-0.11102899087137152,-0.1923078533023167,0.056259696942993806,-0.08639952973736789,0.20541366241622142,0.13268608159056114,-0.1821305037538749,3.2371439488007017
0.6563829726143646,-0.34191513414839647,0.7298239543459408,0.9589141750386256,-1.0119063798462384,-0.3420996693870811,1.0828942149698417,0.9195163950900079,-0.9703313714465779,0.35212235103453043,-0.3280442222512994,1.038402612801906,-0.8304440356324475,-0.47945708751931326,1.0239545215735197,-0.37158158964950694,0.5059531899231197,0.1348427834024081,-0.3180127160221837,-0.37045775292236555
1.0255274350328811,-0.47894493200163596,-0.17888926974497366,0.8606666825991756,-1.0395448649680812,-0.47845234771277534,-0.4346915714467603,0.7407471385362701,-0.8947016303450863,0.3148467719025894,-0.4117879948877416,-0.37412455275090567,-0.8606666825991756,-1.5810190469667768e-16,1.0806535262815062,-0.3802835076579123,1.9096129371798422e-16,0.13382230537314108,-0.36581731147273644,0.20797920288965807
0.6441223980300413,-0.3619682752976511,-0.2358778735984058,0.9159308970963658,-1.0479201634898518,-0.3628934661062648,-0.4356537854027903,0.8389294082557534,-0.9598224554306303,0.3314435722148908,-0.3323853379611207,-0.3990287624874054,-0.7932194249965232,0.457965448548183,1.0981366690485979,-0.37920590241487007,-0.523960081744926,0.13094646639098093,-0.31338450790241,0.15809591220713343
0.8756887174097319,-0.5658418769817392,-0.24419333135912064,0.8606666825991756,-1.05127028289856,-0.23074496222114269,-0.43557349636343445,0.7407471385362701,-0.9047933068974005,0.314503115225179,-0.19859450116134297,-0.3748835961432412,-0.43033334129958817,0.7453592113217641,1.1051692077056186,-0.384153105493489,-0.9104267712338062,0.13353032950190608,-0.18270901011027502,0.10050638996291171
-0.6826205588764662,-1.2476486760563938,-0.2502913337169781,0.9159308970963658,-1.052107812750737,-1.248845126543524,-0.4354129182847228,0.8389294082557534,-0.9636580527748778,-4.746777944161541,-1.1438558370894345,-0.3988081448518727,-2.2433836827384564e-16,0.9159308970963658,1.10693084965114,5.452509764958616,-1.052107812750737,26.85792228696012,1.2693373340738131e-15,0.5437633010339697
0.842814083638935,-1.2476486760563938,-0.1607061354415439,-1.5709587552772386,2.0894666627653877,-1.248845126543524,-0.39667345679553734,2.467911410782211,-3.282465947731199,3.994161095823502,1.9618841855288602,0.6231576399390368,-0.0,-1.5709587552772386,4.365870934807926,-5.312466942497708,2.0894666627653877,6.464301266929818,-0.0,0.49538371334827996
0.7112371390162127,-1.2476486760563938,-0.15549511524482929,-1.5709587552772386,1.7100656397291831,-1.248845126543524,-0.40100530137203205,2.467911410782211,-2.686442588831332,3.991486470221609,1.9618841855288602,0.6299627891029814,-0.40659404493629947,-1.5174296337572128,2.9243244921823806,-4.344928752101651,1.6517965660639555,6.455646735274214,-0.6576065178618098,0.5007935163365794
1.2536246103951103,-1.2476486760563938,-0.09451509166625402,-1.5578181531634623,1.4361933780672866,-1.248845126543524,-0.4342901262499812,2.4267973983256206,-2.2373281158063745,3.962327403754307,1.945473608619223,0.6765450424118726,-0.778909076581731,-1.349110095116116,2.062651419204324,-3.652973466415471,1.243779950153259,6.469447538296628,-1.2717554342616966,0.5423611076732608
1.1600609930244024,-1.2476486760563938,0.01846426110932452,-1.2700758096814198,1.2159230269447219,-1.248845126543524,-0.43437041528933695,1.613092562337914,-1.5443144229571004,3.22684389999118,1.5861279852614614,0.5516833569002592,-0.8980792176467269,-0.8980792176467269,1.4784688074544148,-3.089259532735738,0.859787417753486,6.4550056196521295,-1.7965252043392168,0.5424613762487751
0.5504172610026087,-1.2476486760563938,0.08986632508132904,-1.0232903896100738,1.0350165788744785,-1.248845126543524,-0.4350127276041836,1.0471232214683366,-1.0591225182493509,2.600180579646236,1.2779312161033647,0.4451443435154259,-0.8861954728507997,-0.511645194805037,1.0712593185450296,-2.6299768231252543,0.5175082894372394,6.456679508347504,-2.2005702968232184,0.5432635248528902
0.6571402940206029,-0.06785553844191772,-0.0064821121728199085,-0.7399691832878068,0.7033547574123655,-0.06787966345242087,-0.4365357103194644,0.5475543922156239,-0.5204608454040216,1.8807078551012655,0.05022885912673906,0.3230229730410567,-0.7147553447957218,-0.1915181174238423,0.49470791477460757,-1.7876485224841905,0.18204160668178357,6.459745527612767,-2.4549999242880167,0.029631897101448732
0.6761479138605069,1.0517781757247948,-0.22401448719311934,-0.2561002830235105,0.2611389954628817,1.052627046927631,-0.4397447628612175,0.06558735496472219,-0.06687777064651923,0.6508294115176879,-0.2695780846363684,0.11261875822686432,-0.2561002830235105,-1.568161959327367e-17,0.06819357495136295,-0.6636343261121078,1.5990151746308664e-17,6.458240664291044,-2.541306881171781,-0.4628872311324948
0.8881347974900312,2.1814384604661345,-0.12910739595082762,0.044168615744561594,-0.016920915459899842,2.1834170095620467,0.2894114386948646,0.0019508666167907343,-0.0007473734129945279,-0.11227709992659979,0.0964385069054858,0.012782902627794218,0.04266360665911001,-0.01143167895050759,0.0002863173800010775,0.04301315048965837,0.0043794551815917555,6.46181910102361,-2.455393919228601,0.6319058580081908
0.5855064861583144,0.60392469005811,0.2336683079566238,0.3572710932125372,-0.07052282599923126,0.6044152602508531,0.009892675275000247,0.12764263404528145,-0.025195767141182896,-0.907264342185432,0.21594010078416248,0.003534366910295975,0.30940584275989536,-0.1786355466062685,0.0049734689869178495,0.17908766355521363,0.03526141299961562,6.448696336908546,-2.199209460847559,0.0059792839009164545
0.7214667152838097,0.60392469005811,1.35148757653698,0.7010145073850667,-0.3125689532783994,0.6044152602508531,-0.43397022460879786,0.49142133956432765,-0.21911537080632307,-1.7828538414456876,0.42370386592076864,-0.30421942322392315,0.49569211188212775,-0.4956921118821277,0.09769935055355422,0.7949404087909224,0.22101962645153733,6.468111097445671,-1.7983480054546828,-0.26229822624804777
0.9539204011597021,1.1587282618541523,2.115400962821314,0.8975094922639687,-0.7003452748363749,1.1600526601184302,-0.3122959490137652,0.8055232887039269,-0.6285665320278644,-2.2809017366748594,1.0411582739823586,-0.28028857863543866,0.4487547461319843,-0.7772660204382701,0.49048350398563745,1.779834940371303,0.6065167994286953,6.458550367596625,-1.2706839071536067,-0.36227974639762794
0.5869694934203655,1.1587282618541523,2.6696539407654916,0.7869810632695863,-0.7907984988714967,1.1600526601184302,0.2623816317892303,0.6193391939449285,-0.6223434434738832,-1.9981703258055323,0.9129394759087142,0.20648937556789754,0.203685687309201,-0.7601653338125246,0.6253622658174125,2.00786291803732,0.7638526934506051,6.446684934467131,-0.6571499109884206,0.30437650992331106
0.701001825465235,1.1587282618541523,3.306285386925818,0.7992619998245176,-0.6693566703058239,1.1600526601184302,0.9794279880812221,0.6388197443634872,-0.5349913509045131,-2.0309861000809573,0.927186009028008,0.7828195724379013,9.788136497652079e-17,-0.7992619998245176,0.44803835208289944,1.7008866850745763,0.6693566703058239,6.457071145839527,-3.111921531516571e-16,1.136188042968064
0.5825823840620056,1.1587282618541523,3.7899124102889914,0.627328888055479,-0.7556222450800604,1.1600526601184302,3.12013700893838,0.39354153378892376,-0.47402366279605895,-1.5938880459776243,0.7277345453578954,1.9573520803980622,-0.31366444402773935,-0.5432827535838892,0.5709649772598309,1.9198498373653272,0.6543880599039634,6.455428169553653,1.2703767324649848,3.61952323715293
0.6264439155066377,0.18615091611530665,4.907177315018633,0.5413623321709591,-0.8494255885238903,0.1863806187756362,3.967114866716655,0.29307317469357985,-0.4598470176089827,-1.37667728830899,0.10089944645184486,2.147646556235812,-0.46883353231204017,-0.27068116608547976,0.7215238304391574,2.1600780961983372,0.4247127942619455,6.46678208651251,2.202291208011416,0.7393933236126756
0.6995407306309774,0.18615091611530665,5.636498397018393,0.4983790542286985,-0.8209495735498705,0.1863806187756362,4.730679939701669,0.248381681693892,-0.40914407203523784,-1.2672466914012144,0.09288819651196117,2.357671794207194,-0.4983790542286985,-9.155074702848911e-17,0.6739582023117143,2.0874585760799502,1.5080599012638502e-16,6.4655097184117984,2.542736659273193,0.8817070543910863
0.7258557370699632,0.18615091611530665,6.536341799497879,0.4860981176737671,-0.8402127601499427,0.1863806187756362,5.496652429351116,0.23629138000597952,-0.40842584115436753,-1.2353889573013588,0.09059926795770873,2.6719123994145164,-0.4209733186372797,0.2430490588368836,0.7059574823187852,2.1353498973422393,-0.4201063800749715,6.458914733933661,2.200951169483377,1.024469480977065
0.705388934823595,-0.39873236740461776,6.598430550777882,0.4369743714540416,-0.8410502900021197,-0.3977770500608978,5.986229901018137,0.19094660130765473,-0.3675174218349157,-1.1102521362230195,-0.17381837642920367,2.6158290483767903,-0.218487185727021,0.37843090648193756,0.7073655903126497,2.136916812852611,-0.7283709170021048,6.455521059532799,1.2703858724353017,-2.381184871013335
-0.05337061711539331,-1.2476486760563938,7.9794617756773984,0.3755696886793847,-0.8242996929585786,-1.248845126543524,5.5150988361431175,0.14105259105472992,-0.30958197906296575,-1.9473927498919943,-0.4690283753847181,2.0713039529263075,-9.198804341959527e-17,0.3755696886793847,0.6794699838116071,4.274134186521335,-0.8242996929585786,26.885989785614328,1.2700004125593325e-15,-6.887504303923194
-0.795275942909997,-1.2476486760563938,-0.2342757620698414,-1.5709587552772386,1.2270789245757194,-1.248845126543524,-0.3955843359766755,2.467911410782211,-1.9276903799784046,-0.48100894736747113,1.9618841855288602,0.6214466760530911,-0.0,-1.5709587552772386,1.5057226871379041,0.37571701985442135,1.2270789245757194,0.09375118022337334,0.0,0.4940235701214273
-0.7226878335787259,-1.2476486760563938,-0.17354409349638616,-1.5709587552772386,1.4585889263145033,-1.248845126543524,-0.4084937597114507,2.467911410782211,-2.291383044144196,-0.482936930117131,1.9618841855288602,0.64172684829482,-0.40659404493629947,-1.5174296337572128,2.1274816559672955,0.44839271305557393,1.4088887138664217,0.09450423441133021,0.0795649629105636,0.5101454410390865
-0.8993693877119004,-1.2476486760563938,-0.14916760625277603,-1.5709587552772386,1.4415535691212198,-1.248845126543524,-0.42857991959034536,2.467911410782211,-2.2646212006121322,-0.48444936051014076,1.9618841855288602,0.673281377016468,-0.7854793776386192,-1.3604901903676698,2.0780766926461274,0.4445436281225864,1.248422011775103,0.09509708568683929,0.15418907685601407,0.5352299439148183
-1.063717695004562,-1.2476486760563938,-0.09581895544313405,-1.0420188178563443,1.3428925525347617,-1.248845126543524,-0.4290020893954081,1.0858032167667333,-1.3993193101003611,-0.32188711193227176,1.3013201224465396,0.4470282500497049,-0.7368185722302111,-0.7368185722302111,1.8033604076533276,0.4148291738723317,0.949568430302242,0.09542365617282751,0.2184303735436392,0.5357571686184447
-1.355445167913156,-1.2476486760563938,-0.0763973722972085,-1.0395012258625829,1.4297025217129142,-1.248845126543524,-0.4194386361048127,1.0805627985698125,-1.4861775239394004,-0.32015036648504097,1.2981760399545057,0.4360069764050826,-0.9002344688620623,-0.5197506129312915,2.044049300592266,0.4403263554702966,0.7148512608564572,0.09485451220064746,0.26672248527352466,0.5238138965835579
-1.2184847390516227,-1.2476486760563938,-0.13465103445797083,-0.9323500544208044,1.469694572154369,-1.248845126543524,-0.4297989581110147,0.8692766239784769,-1.3702698143300869,-0.28570979820964315,1.164360821696011,0.4007230819848096,-0.8922033740973878,-0.27064693463572376,2.160002135420014,0.4503739101521126,0.4266298145404664,0.09390576778585519,0.29324525581817434,0.536752334230425
-1.3677688526146623,-0.010169335735895462,-0.264261302754979,-0.6683099184897823,1.0894560192659868,-0.011444374058296253,-0.4297989581110147,0.44663814715181943,-0.7280942634338543,-0.20374945347946297,0.007648388694066548,0.28723890666216556,-0.6683099184897823,-4.092218012584702e-17,1.1869144179148903,0.33214540495967493,6.67099413402954e-17,0.09294736703058332,0.30487270627359103,0.004918780046488455
-1.230810336180933,0.6148202300825382,-0.2643721755251219,-0.28760088528690947,0.5551119735770272,0.613505500934243,-0.4297989581110147,0.08271426921781407,-0.15965069503411652,-0.08763939543754957,-0.17644472519707716,0.12361056084811915,-0.27780112276222557,0.07443658650059748,0.3081493032085822,0.16915691242015107,-0.14367355092618186,0.09285778264489596,0.2943424717522682,-0.2636840250969138
-0.9349749683718346,1.523895962182078,-0.24973696986626379,0.02556299686384072,0.2569513462019964,1.522523500923391,-0.08491237149310968,0.0006534668086607304,0.006568446457121285,0.007881878644679735,0.03892026347922844,-0.002170614686179641,0.022138204680947998,-0.012781498431920354,0.06602399431501821,0.07922620884940089,-0.12847567310099814,0.0950683495260924,0.26702296183019414,-0.1292810811173969
-0.17758853958862997,0.7864082745163264,-0.2596046464089787,0.3387268790145909,-0.35612050559160613,0.7850826484321944,-0.4297989581110147,0.11473589856696531,-0.12062758741214293,0.10475245265090498,0.26592859527194657,-0.1455844596846669,0.23951607312137252,-0.23951607312137246,0.12682181450282118,-0.11013149150880978,0.2518152244234065,0.09563769032562795,0.21867520472795718,-0.3374277043271932
-1.4732296832889225,0.7864082745163264,-0.26326344782369326,0.277322196239934,-0.7455718868539357,0.7850826484321944,-0.4297989581110147,0.07690760052734046,-0.206763633117085,0.08535887900131518,0.2177208442930801,-0.11919279100498198,0.13866109811996696,-0.24016806697707618,0.5558774384669379,-0.2294846259680065,0.6456841943630055,0.09473885772539428,0.1538983899569731,-0.3374277043271932
-1.2390280384097392,0.7864082745163264,-0.2643721755251219,0.42469343489911054,-1.0060436708809992,0.7850826484321944,-0.4297989581110147,0.18036451364640504,-0.42726014224496184,0.1307892942724904,0.33341944664235945,-0.18253279583622575,0.10991874928189746,-0.41022235702446597,1.0121238677197162,-0.30982287671362135,0.9717635640786165,0.09484038268099218,0.07970634220253514,-0.3374277043271932
