output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_agitation,poly_output_gasflow output_feed_%,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos
-1.4147214818854563,0.7705118717207191,-1.0386832175998268,0.793797376190068,0.5936885444625659,-0.8003177501177415,0.6116303020952051,-0.34035640176391696,0.3852559358603595,-0.6672828548276394,1.0788628265235292,-0.4026240667613215,0.8995260529260101,0.06598350640669698,0.13512273682519596,0.15025648780372514,0.193814658761744,-0.33569683622696517,0.3968986880950339,-0.6874486932380316
-1.8253244299286038,0.9540919277788281,-1.0360903450061982,0.793797376190068,0.9102914066527206,-0.9885254346199948,0.7573556689149575,-0.3201954674107358,0.24693716168773974,-0.9215820336954945,1.073483203015063,-0.40042472183274674,1.0007864226102379,0.07703861775802982,0.15823220684190736,0.1493641981583784,0.10002751655752,-0.3733077739476014,0.20544987891040004,-0.7667493865024857
-1.6838419115694356,0.9051372461633324,-1.0438689627870839,0.793797376190068,0.819273434392141,-0.9448446783324751,0.7184955710963569,0.10837472288518843,1.1084734313029749e-16,-0.9051372461633324,1.0896624114701823,-0.40206856265102037,1.0438689627870839,0.0776980823060248,0.16012746436622566,0.14835707588935323,4.716990310485757e-17,-0.38517148893623115,9.721214159227341e-17,-0.793797376190068
-1.380892175147668,0.8133472181342779,-1.043004671922541,0.793797376190068,0.6615336972467687,-0.8483249484092539,0.6456328876864806,1.576352680706281,-0.40667360906713873,-0.7043793530016881,1.0878587456522473,-0.4017622779480821,0.9032685421507747,0.03149147984246755,0.06489628323883098,0.14837673422871978,-0.19259850351749855,-0.33359039355404085,-0.39689868809503376,-0.6874486932380317
-1.6100264062654897,0.7460345309129712,-1.0438689627870839,0.18856352046421257,0.556567521314537,-0.7787622919874719,0.14067489753681728,1.820745544785296,-0.64608485587104,-0.37301726545648595,1.0896624114701823,-0.40178659442498815,0.5219344813935424,0.04891331637727518,0.023962676779000918,0.14814906503182373,-0.33333436482587236,-0.19245068526237052,-0.16330079894903493,-0.09428176023210637
-1.7761112931994218,0.6909605140955386,-1.042140381057998,0.18856352046421257,0.477426432039171,-0.7200778534555549,0.13028994703961694,1.9930094447951932,-0.6909605140955386,-1.2692738728864664e-16,1.0860565738317096,-0.40372482370252455,1.9143808228873204e-16,-0.023546019146634997,-0.011460826591072448,0.15007849241092233,-0.3873996546344903,-7.116416205583779e-17,-0.18856352046421257,-3.463855676586815e-17
-1.6361721975871406,0.6420058324800428,-1.043004671922541,-0.23173776823429826,0.41217148893839284,-0.6696150826782049,-0.1487769988123279,1.9392918290523549,-0.5559933603054937,0.3210029162400215,1.0878587456522473,-0.4040330341886673,-0.5215023359612706,0.009672726626076484,-0.005786488744741006,0.1500587216567583,-0.33547584300895456,0.1936870682678366,0.2006907943072128,-0.11586888411714916
-1.5900375067721688,0.6664831732877907,-1.0412760901934555,-0.5287506789145793,0.44419982027576327,-0.6939929928608379,-0.35240343036106253,1.5022834668140095,-0.33324158664389564,0.5771913592620928,1.084255896008569,-0.40297587294607573,-0.9017715464608685,0.0208483928093308,-0.028484616095257223,0.1497705059981231,-0.1935009728645591,0.3351535163154226,0.26437533945728986,-0.45791152020829445
-1.593111752896576,0.6726025084897277,-1.0404117993289126,-0.7338577077994526,0.4523941344266742,-0.6997835860909378,-0.4935945351404334,0.8893223836462527,-1.647401018240851e-16,0.6726025084897277,1.0824567121828255,-0.4019413949222153,-1.0404117993289126,0.034533549188627326,-0.06559875679469036,0.1492502038499342,-9.462334876513624e-17,0.38632913927108087,1.7974329857724265e-16,-0.7338577077994526
0.6848059302261017,-1.5609548402172648,1.9422559742084236,-1.2124407751974902,2.4365800131977067,-3.0317738638815377,1.892565296521295,0.6895169201557573,-0.0,-1.5609548402172648,3.7723582693483126,0.8469525770811248,1.9422559742084236,0.06153482595049626,-0.17109167663887545,0.19015390814093583,0.0,0.4360664033618456,-0.0,-1.2124407751974902
0.5719953767457859,-1.5609548402172648,1.4461530179608344,-1.2124407751974902,2.4365800131977067,-2.2573795530807694,1.892565296521295,0.6895169201557573,-0.4040048411931903,-1.5077665938367821,2.0913585513572293,0.6306844507290599,1.3968765488142487,0.06154123739173569,-0.17109167663887545,0.19019353526600194,0.11287404947567163,0.4212516874992498,-0.3138027636799744,-1.1711278576091941
0.9766241238162978,-1.5519594174704177,1.3018164435821804,-1.2124407751974902,2.408578033475118,-2.0203662894352115,1.8816588791928783,0.6855433931656736,-0.7759797087352087,-1.3440362811718807,1.6947260527809562,0.5732407187881119,1.1274061112064797,0.06213654241502581,-0.1710883105881782,0.193898548463032,0.22016956446284303,0.3813448719299553,-0.606220387598745,-1.0500045119051242
1.0382959369499003,-0.6614125655325307,1.1955086672434112,-1.2124407751974902,0.4374665818443242,-0.7907244547178411,0.8019235636796223,0.29216422114737894,-0.46768931025004423,-0.46768931025004423,1.4292409734541174,0.5217839798673537,0.8453522855751079,0.07259843192985721,-0.20167393024882366,0.1904916852392178,0.3086192518615923,0.3086192518615923,-0.8573250939292197,-0.8573250939292197
0.4772292200871885,-0.8744266239119566,0.698541420131279,-1.2124407751974902,0.7646219206060624,-0.610823215668058,1.0601904937491369,0.38625842150439704,-0.7572756700532156,-0.4372133119559784,0.487960115639024,0.3044074084645968,0.34927071006563953,0.07417914597200041,-0.20638555971231218,0.18990050079560475,0.3773928663829028,0.2178878729964135,-1.0500045119051242,-0.6062203875987452
0.9676008754579918,-0.7300103131462443,0.9517786434423307,-0.22501294761512203,0.5329150572998776,-0.6948082255452435,0.1642617723504747,0.3257911480733508,-0.7051358149253275,-0.1889405721635031,0.9058825861129232,0.41683419372889813,0.24633843964471658,0.07140185391459807,-0.036685092194914636,0.19180272115304975,0.4230299931367596,0.11335054503513811,-0.21734581735087558,-0.0582376362374494
0.459178523580789,-0.44258513871126504,0.8411494127808472,0.25581172665597424,0.19588160500806973,-0.3722802295325104,-0.11321846852600258,0.1974839890301887,-0.44258513871126504,-2.7100523673646902e-17,0.7075323346215641,0.36910836294422616,5.1505546798337017e-17,0.06195395666162325,0.03611675786619451,0.19255796085734717,0.43881426692548087,2.686962437052412e-17,0.25581172665597424,1.5663950611679824e-17
0.6577319853613961,-0.09549644605740036,0.5567977183462534,0.985454763836589,0.009119571209593978,-0.05317220327493658,-0.09410742769672904,0.042448903903460844,-0.09224248356566388,0.024716298979260733,0.3100236991555937,0.2444246967871811,-0.14410985377763952,0.06195339548291428,0.13907663328181835,0.192706017514879,0.42402495453976125,-0.11361714413957248,0.9518762070293559,-0.25505446096791595
0.4832454189576904,0.32043476761825523,0.8411494127808472,0.9731259260347661,0.10267844029856524,0.26953351661666264,0.31182337997224974,-0.14297980342827973,0.2775046490131723,-0.16021738380912753,0.7075323346215641,0.3673974825425472,-0.42057470639042344,0.02380589905823274,0.053038422787495224,0.19077701975387196,0.37826282505078923,-0.21839014386750139,0.8427517730273641,-0.48656296301738283
0.5990693216104914,0.4584257764219342,0.1937955552382612,0.9731259260347661,0.21015419248805323,0.08884087787721973,0.44610600819880136,-0.027415469292913747,0.3241559751786578,-0.32415597517865774,0.037556717230105945,0.08442571124800156,-0.13703415127278662,0.06147510293621119,0.1373211373882793,0.1897849771070322,0.30804624418018167,-0.3080462441801816,0.6881039412476219,-0.6881039412476218
0.40953910818819034,0.8194665533362149,-0.0819132305509043,0.9731259260347661,0.6715254320367355,-0.06712515271218428,0.7974441485698222,-0.36584061514656013,0.4097332766681074,-0.7096788527408378,0.0067097773392856015,-0.03601948509266298,0.07093893856313471,0.03667929424666568,0.08117206005725137,0.19336011326997424,0.21986365847382225,-0.38081502721463173,0.486562963017383,-0.8427517730273641
0.6050855204809934,0.8745405701536476,-0.3835507422763551,0.9731259260347661,0.7648212088446671,-0.33543068483321836,0.8510381021857407,-0.3906305025444559,0.22634775527058137,-0.8447413228489749,0.14711117190074297,-0.16753313283237875,0.37048156765707374,0.06163767249421364,0.1373211373882793,0.19079006872142057,0.1130509230809098,-0.42191178878051605,0.25186352294082465,-0.9399674641884461
0.5058087895906899,1.0887173022214425,-0.758652977487947,0.9731259260347661,1.1853053641563358,-0.8259586229729424,1.0594590329143134,-0.4861283985819886,1.333294159341831e-16,-1.0887173022214425,0.5755543402513275,-0.3317976548944009,0.758652977487947,0.062133787699235735,0.1382505051532763,0.19127591626769952,5.356005289486678e-17,-0.43735102179793695,1.1917355504857803e-16,-0.9731259260347661
0.48174189421379227,1.2029040970895852,-1.0257188546316842,1.298158922628281,1.4469782667949103,-1.2338414126984896,1.5615606867029612,-0.537300438647843,-0.3113344897586364,-1.1619161339277633,1.052099168746934,-0.4492267362319433,0.9907683322003863,0.12972405622453273,0.3845130866824859,0.19181144376908532,-0.11335312242829278,-0.42303961209896385,-0.3359882527459689,-1.2539252299942492
0.6667552337197021,1.413042067924102,-1.0300403089543984,1.298158922628281,1.9966878857232226,-1.455490288210104,1.8343531685247907,-0.5194416837884644,-0.7065210339620506,-1.2237303274383688,1.0609830380708725,-0.45060457772800133,0.892041074476481,0.08690660217449875,0.2578928218273919,0.19137392228118474,-0.2187315262377514,-0.37885411666087065,-0.6490794613141402,-1.124238605145529
0.5900460732521854,1.0600788134763763,-0.956441620384253,0.9282937885735918,1.1237670907814818,-1.0139034980963617,0.9840645779485834,-0.47342282282782555,-0.7495889176013345,-0.7495889176013354,0.9147805732032555,-0.4189787464338556,0.6763063555827553,0.06181492274516508,0.13099214350547195,0.19189649966941422,-0.30975514496890444,-0.30975514496890477,-0.6564028328337376,-0.6564028328337383
0.459178523580789,1.2722973582795514,-1.0352260541416554,0.9282937885735918,1.6187405678851252,-1.317115373906592,1.1810657349094973,-0.5684929562110496,-1.101841833437923,-0.6361486791397762,1.0716929831737017,-0.4504930423148859,0.5176130270708281,0.06140626727715251,0.13099214350547195,0.18936764946722442,-0.3768630216675792,-0.21758196700739285,-0.803926003080031,-0.4641468942867963
0.5494299062178928,1.1420167118303128,-1.0106240146824435,0.9282937885735918,1.3042021700997197,-1.1541495141443938,1.060127020039317,-0.5104569737429867,-1.1031034360106198,-0.29557567484704206,1.0213608990528598,-0.44204399184207527,0.26156874243778583,0.061721387805678,0.13099214350547195,0.19131620459024817,-0.4224931348087352,-0.11320669427969399,-0.8966629447669563,-0.2402601119332182
0.6652538088706939,1.2172233414621187,-1.0542404531615979,0.9282937885735918,1.4816326630002057,-1.2832460871018985,1.129940867186077,-0.5439786446928058,-1.2172233414621187,-2.236003003453544e-16,1.1114229330823713,-0.4632233479180498,1.9366082947440089e-16,0.06200269523401331,0.13099214350547195,0.19306410158490378,-0.4393906025222931,-8.071474424315297e-17,-0.9282937885735918,-1.7052480252675284e-16
0.770548838526393,1.128003434217877,-0.9997123425175901,0.9282937885735918,1.2723917476073245,-1.1276789555898403,1.0471185814741355,-0.5039317887778988,-1.0895676492538098,0.2919487717166345,0.9994247677820074,-0.4406355673401769,-0.2587445938676064,0.04137581063763704,0.0871419881833802,0.19427145440480947,-0.4257437428486324,0.1140776920788944,-0.8966629447669564,0.2402601119332179
0.6110996194566016,1.0825979670195054,-1.0551047440261407,0.9282937885735918,1.172018358194766,-1.1422542508753355,1.004968968306605,-0.43065127528965097,-0.9375573415242795,0.5412989835097528,1.113246020866468,-0.46158050572355647,-0.5275523720130705,0.08234051367246391,0.17472181543748697,0.19138317970199142,-0.37886327979429935,0.2187368165753033,-0.8039260030800311,0.464146894286796
0.6833045053770933,1.033643285404009,-0.9895828535851482,0.9282937885735918,1.0684184414607936,-1.022875671959227,0.9595246414413419,-0.4545141705621386,-0.5168216427020049,0.8951613436110804,0.9792742241097249,-0.43257334489399285,-0.8570038903542347,0.4338985809235244,0.9214379207683431,0.19107997954596534,-0.21856348022140254,0.3785630524225442,-0.4641468942867963,0.8039260030800309
0.6276488911139928,1.0458819558078836,-1.0459951183138592,1.3766151631853367,1.0938690654845238,-1.0939874201075976,1.4397769592670688,-0.11654606435373087,-2.5616719789321964e-16,1.0458819558078836,1.0941057875364242,-0.45748330928214187,-1.0459951183138592,0.06171829856349849,0.19425888767021562,0.19128952671294802,-1.0712391684558599e-16,0.43736658161426556,-3.371734706505268e-16,1.3766151631853367
-1.099550357182219,-1.5609548402172648,1.2995001440652048,-1.2124407751974902,2.4365800131977067,-2.0284610397416145,1.892565296521295,0.6381043120523106,-0.0,-1.5609548402172648,1.6887006244254879,0.5025184341460944,1.2995001440652048,0.05456875112987814,-0.1710916766388817,0.14953791868381286,0.0,0.3867013300776361,-0.0,-1.2124407751974902
-1.0198467465962486,-1.5609548402172648,1.5384074248421393,-1.2124407751974902,2.4365800131977067,-2.4013845160335157,1.892565296521295,0.6575026599490481,-0.4040048411931903,-1.5077665938367821,2.3666974048094227,0.5965434262234128,1.4859874630098813,0.054719112601137036,-0.1710916766388817,0.15036314259998276,0.10036145005811634,0.37455403073817667,-0.3138027636799744,-1.1711278576091941
-1.2138476362473025,-1.5609548402172648,1.5208277486573356,-1.2124407751974902,2.4365800131977067,-2.373943435403394,1.892565296521295,0.6876851317034371,-0.7804774201086323,-1.3518265457884309,2.31291704108614,0.5909978296381385,1.317075465117548,0.05483706555435185,-0.1710916766388817,0.1510120892502785,0.1943013698165034,0.33653984450241387,-0.606220387598745,-1.0500045119051242
-1.3943063037287344,-1.0338353059224146,1.419014284814188,-1.2124407751974902,1.0688154397716925,-1.4670270672491523,1.2534640797391068,0.4558805853537373,-0.7310319554478083,-0.7310319554478083,2.0136015405067216,0.5520846284975244,1.0033946233926914,0.054901882590439995,-0.1710916766388817,0.15136929074187508,0.27510842475456393,0.27510842475456393,-0.8573250939292197,-0.8573250939292197
-1.7146305705011555,-1.0313263784896203,1.508598032924054,-1.2124407751974902,1.0636340989685156,-1.5558569458921296,1.2504221538175753,0.44527960922738613,-0.8931548433650162,-0.5156631892448102,2.275868024942325,0.5857298503568714,0.7542990164620272,0.054788848003114676,-0.1710916766388817,0.15074663989260859,0.3362439291934598,0.19413052303322156,-1.0500045119051242,-0.6062203875987452
-1.5642444977926273,-0.924543979215818,1.5498679217059752,-1.2124407751974902,0.8547815695042189,-1.432921055592992,1.1209548188645986,0.40839664330629133,-0.8847334258699772,-0.2683809506142202,2.402090574733199,0.599675535263913,0.44990290943946354,0.05459966657256688,-0.1710916766388817,0.1497074054478577,0.37025974923991395,0.11231706700521416,-1.1602334824729057,-0.35195297911835377
-1.7281622931962664,-0.6614125655325309,1.1574798692035262,0.008114167182985311,0.4374665818443245,-0.7655717298421626,-0.005366812133658184,0.29216422114737906,-0.6614125655325309,-4.049983906476265e-17,1.3397596476114122,0.44627705817508073,7.087520084487977e-17,0.054407586819268834,0.0011450179639818025,0.14865592720939322,0.38555923955910226,2.3608694430387108e-17,0.008114167182985311,4.968494434194729e-19
-1.5777783203826434,-0.282013783012439,0.6060622976251953,0.6245560572741345,0.07953177380898703,-0.17091792129449204,-0.1761334164152122,0.12457328687173652,-0.2724043963811962,0.07299053802502892,0.36731150860273076,0.23359559080993533,-0.15686046514399268,0.15287133953540955,0.24771375501209802,0.1485575561011351,0.3722983841012811,-0.09975705136335014,0.603274825686361,-0.1616470023566867
-1.2529434793785161,0.03007231228634625,0.2983747498479446,1.5211988064976243,0.0009043439662475316,0.008972818655787832,0.04574596555861376,-0.0032996316575324715,0.026043386390514747,-0.015036156143173118,0.08902749134682351,0.11593717432183587,-0.14918737492397224,-1.4611753665003813,-5.720416814750938,0.15098064863321958,0.33650480899225604,-0.19428114205528252,1.3173968106335112,-0.7605994032488118
-0.4213137050398524,0.3421584075851315,-0.3342861629974132,0.793797376190068,0.11707237588119297,-0.11437882120893861,0.2716044461824492,-0.15114083080754637,0.24194253024343715,-0.2419425302434371,0.11174723877153311,-0.1301585566667634,0.2363760127123024,-1.1040946786892707,-2.2509282518226543,0.15160329740416578,0.2753209921202575,-0.27532099212025746,0.561299507592086,-0.5612995075920859
-1.8439609971103388,0.28096505556576185,-0.7361814150098333,0.793797376190068,0.07894136244907164,-0.206841252174719,0.2230293239091984,-0.12411003495663628,0.1404825277828809,-0.24332287569565617,0.5419630758058803,-0.2857105194835033,0.6375518071924903,0.054767453268300875,0.11201877627804119,0.1506200414523657,0.19404898959564673,-0.33610270913706464,0.3968986880950339,-0.6874486932380316
-1.5868015687409533,0.42782910041224903,-1.0049758738826562,0.793797376190068,0.18303773915955426,-0.4299579240592306,0.3396096173650004,-0.18898394499882049,0.11073031923576887,-0.41325117732621036,1.0099765070862086,-0.39017296839800203,0.970732151380683,0.06608253117821325,0.13511226883306202,0.1507311746366334,0.1004841984071134,-0.37501213381317844,0.20544987891040004,-0.7667493865024857
-1.794334181087079,0.4767837820277448,-1.0438689627870839,0.793797376190068,0.22732277480468005,-0.49769979201900505,0.3784697151836011,-0.21060858167954857,5.83891732545647e-17,-0.4767837820277448,1.0896624114701823,-0.40321267796436155,1.0438689627870839,0.08926950559957819,0.18345290558920163,0.1492025988598037,4.730412849197874e-17,-0.3862675223984068,9.721214159227341e-17,-0.793797376190068
-1.6197363202540376,0.37275508359481635,-1.0360903450061982,0.793797376190068,0.1389463523457785,-0.3862079431645675,0.29589200731907467,0.19148692263219871,-0.18637754179740806,-0.3228153717829031,1.073483203015063,-0.3994580841596627,0.8972805593911514,0.05673531783184108,0.11681256573125726,0.1486439289896082,-0.19277183987139307,-0.3338906209257849,-0.39689868809503376,-0.6874486932380317
-1.735535024168106,0.35439707798900544,-1.0343617632771127,0.18856352046421257,0.1255972888871452,-0.3665747864889641,0.06682636066783697,0.32046536607234033,-0.3069168725654536,-0.17719853899450289,1.0699042573297377,-0.3963974256950169,0.5171808816385568,0.07641146090904037,0.03759740003422151,0.14686446756441843,-0.33188605073626365,-0.19161450073286382,-0.16330079894903493,-0.09428176023210637
-1.6167292707662178,0.3605164131909424,-1.0170759459862557,0.18856352046421257,0.12997208418006231,-0.3666725719897496,0.06798024405641478,0.4769530291414907,-0.3605164131909424,-6.622579071815583e-17,1.034443479903837,-0.3951093628234107,1.8683382026127514e-16,0.08486535049511047,0.041193068982627215,0.1509134250672003,-0.38847577153176527,-7.136184152290122e-17,-0.18856352046421257,-3.463855676586815e-17
-1.4783755957987208,0.24424904435414005,-1.0162116551217129,-0.23173776823429826,0.05965759566791067,-0.2482087256250173,-0.05660172843198854,0.3513985363360958,-0.2115258772607574,0.12212452217707005,1.032686128005211,-0.3931152372069645,-0.5081058275608565,0.06554694086229906,-0.03926571787577261,0.14964817046860548,-0.3350166083218175,0.19342192899759683,0.2006907943072128,-0.11586888411714916
-1.6693631362772543,0.18917502753670737,-1.0188045277153415,-0.5287506789145793,0.035787191043513994,-0.19273237458507186,-0.10002642424371826,0.17538309426070023,-0.09458751376835377,0.16383037960840924,1.0379626656932799,-0.3909655464798544,-0.8823106024920926,0.05415218310523795,-0.07461382199448618,0.1472635419234432,-0.19187466086187843,0.3323366612978206,0.26437533945728986,-0.45791152020829445
-1.7580899952215305,0.15857835152702254,-1.0127544916635416,-0.7338577077994526,0.025147093573027933,-0.1606009377895921,-0.11637394555823659,0.050182611300229364,-3.884049412232639e-17,0.15857835152702254,1.0256716603846785,-0.39210814817753226,-1.0127544916635416,0.06033902901188879,-0.1143690432253928,0.14990060250816525,-9.482929822339242e-17,0.38716999174544153,1.7974329857724265e-16,-0.7338577077994526
-1.2482019167085125,-1.5609548402172648,1.269872253228677,-1.2124407751974902,2.4365800131977067,-1.9822132401349075,1.892565296521295,0.6397939640359929,-0.0,-1.5609548402172648,1.6125755395200772,0.4979374140515415,1.269872253228677,0.055332854400878345,-0.1710916766388817,0.15375507207936867,0.0,0.3921161461599977,-0.0,-1.2124407751974902
-1.0205292124367265,-1.5609548402172648,1.3195257633966646,-1.2124407751974902,2.4365800131977067,-2.059720127165405,1.892565296521295,0.6568347882053641,-0.4040048411931903,-1.5077665938367821,1.7411482402675504,0.5089237088577709,1.274564013318637,0.054425591551521935,-0.1710916766388817,0.14875433087635886,0.09982309706294477,0.3725448700077895,-0.3138027636799744,-1.1711278576091941
-0.9772398792027193,-1.5609548402172648,1.5857014209499232,-1.2124407751974902,2.4365800131977067,-2.4752083081711773,1.892565296521295,0.6745704787368664,-0.7804774201086323,-1.3518265457884309,2.5144489964026056,0.6102330487727845,1.3732577133597155,0.054305355071286726,-0.1710916766388817,0.14809780367281017,0.19241738725542068,0.33327669098604484,-0.606220387598745,-1.0500045119051242
-1.0237357519394064,-1.0720811509345205,1.3855402996304447,-1.2124407751974902,1.1493579941890861,-1.4854116390939676,1.2998349017136674,0.4726940296111771,-0.758075851808078,-0.758075851808078,1.9197219219000223,0.5349425865918686,0.9797249414759284,0.054482416243049545,-0.1710916766388817,0.14906511598636732,0.27300651639326057,0.27300651639326057,-0.8573250939292197,-0.8573250939292197
-0.9515833633912537,-1.0350591729628018,1.242439661188087,-1.2124407751974902,1.0713474915344392,-1.285998568165525,1.2549479460422925,0.4573923102039589,-0.8963875382058976,-0.517529586481401,1.5436563116931685,0.4803958464092071,0.6212198305940436,0.05456225186068013,-0.1710916766388817,0.14950230015519836,0.33485328894367866,0.19332763651066448,-1.0500045119051242,-0.6062203875987452
-1.6169665588892235,-0.9247275592718782,2.0459708779535646,-1.2124407751974902,0.855121058876925,-1.8919656563113416,1.121177398810079,0.2734015555965598,-0.8932182317819624,-0.23933710387073218,4.18599683343408,0.7842218172690715,0.5295362289395076,0.03916958805248883,-0.12389964586330965,0.1469193320378774,0.3702399261895725,0.09920548922825442,-1.1711278576091941,-0.3138027636799744
-1.145588452832068,-0.8939473032061368,1.7901407820488842,-0.34942212906988124,0.7991417809095247,-1.6002915244719247,0.312364969962567,0.39518481312752346,-0.8767703564407425,-0.17440046724793473,3.2046040195545906,0.7014406136584801,0.3492391416241206,0.05529215615289104,-0.049307185115867166,0.15353501758322421,0.384306438829826,0.07644330354688644,-0.34270808083889726,-0.06816887567980429
-1.6859082081448462,-0.3309684646279347,1.4720817438971194,0.06527514244598276,0.10954012457817247,-0.48721263458444225,-0.021604013673716647,0.13285204614788781,-0.33025983573956474,0.021646373263162873,2.1670246607151844,0.565510490167224,-0.09627875253343779,0.05420864390082519,0.009211018033162384,0.14757659212961124,0.3833344793098927,-0.025125069190446686,0.06513538335539482,-0.004269198576910612
-1.7484367783951091,-0.0678370509446452,0.7590417806492776,0.713099528759954,0.004601865480866389,-0.05149115594301926,-0.048374569061091485,0.030236178069846294,-0.06423694743557896,0.021805505383390086,0.5761444247712261,0.29334058368091576,-0.24398598411466346,-0.0023761279113561347,-0.004384433579867924,0.1493526524506912,0.36595223605943644,-0.12422404507095117,0.6752554291115621,-0.2292183312325361
