output_D0_%,output_Ph,output_feed,poly_output_WCW_gl,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_glucose_gl^2
-0.5990630111095248,0.6526222347920884,1.0237616470510815,-0.08131891841965572,1.0228807008313165,-0.237522458596685,-0.25881904510252063,0.006612766492942622,-0.0073190668159152684,-0.01587023555779846,-0.0831795522639421,0.01931506943345988,-0.07854804346743928,0.02104688481414507,0.008100806086681348,0.017565313179560525,-0.02329487308919813,0.18851050521182686,-0.05051123763629192,0.05641691833781394
-0.658252858031589,0.5855675261101886,0.7639738008037125,0.30728405052293595,0.7630562255135319,-0.04028069033727743,-0.4999999999999998,0.09442348770578225,-0.09921977506935802,0.06153274319870876,0.23447500775254096,-0.012377613684698696,0.26611579393064344,-0.15364202526146792,0.10425969220168026,-0.06465832906532833,0.1614463472811325,0.17341908466755387,-0.10012355521543068,0.0016225340140476351
-0.7338400376856762,0.7993030665162653,0.7639738008037125,0.5786892986733174,0.7630562255135319,-0.3848329038979045,-0.7071067811865475,0.334881304399016,-0.3980331541782029,0.11371074123246519,0.4415724719907345,-0.2226986832630945,0.40919512729199015,-0.4091951272919901,0.47309416722850833,-0.13515429019820954,0.48636106301209403,0.13894439797583955,-0.13894439797583952,0.14809636392249378
-0.5702677151263292,0.48498253177672157,0.7639738008037125,0.8007481380690841,0.7630562255135319,-0.3848329038979045,-0.8660254037844387,0.6411975806211049,-0.825834215980138,0.15821928824473142,0.6110158518219838,-0.3081542312639658,0.400374069034542,-0.693468229600916,1.063638062425155,-0.2037794679979216,0.8931565074604038,0.09879466509048636,-0.1711173794534737,0.14809636392249378
-0.6094610432019465,0.521305379393361,0.7639738008037125,1.0721533862194654,0.7630562255135319,-0.213028231844041,-1.0,1.1495128835818662,-1.1176818767330976,0.20986940253290862,0.8181133160601773,-0.2283989401319339,1.3130092126286644e-16,-1.0721533862194654,1.0867322980192178,-0.2040579370984751,1.042464530820698,2.3971933060544737e-17,-0.19574568828526667,0.04538102756259848
-0.6226585517915199,0.5422603422702732,0.7639738008037125,0.9796288698045628,0.7630562255135319,0.29476538840787164,-0.8660254037844388,0.9596727225545649,-1.0220675326924347,0.19016112833353607,0.7475119077971568,0.28876068430350627,-0.4898144349022811,-0.8483834875313899,1.0885190511649727,-0.202524788588868,0.9035426322945309,-0.09705774002529823,-0.16810893699162807,0.08688663420324343
-0.5990630111095248,0.4402839524720699,0.1376995286002334,1.2818756234265785,0.13669365108673046,-0.18819027890755877,-0.5000000000000004,1.6432051139352792,-1.3374079674842156,0.2478080857085798,0.1752242592052578,-0.24123653109744858,-1.1101368543794314,-0.6409378117132898,1.0885190511649727,-0.20169150243206926,0.5216605819795508,-0.1674172545017692,-0.09665839695358464,0.03541558107530476
-0.6206591134694234,0.512925739291151,0.1376995286002334,0.9056092566726405,0.13669365108673046,-0.2891669780679955,-1.8369701987210297e-16,0.8201281257711724,-0.9448413037638352,0.1799410226940962,0.12379103575252325,-0.2618722920624312,-0.9056092566726405,-1.6635772161935443e-16,1.0885190511649727,-0.20730384087610787,1.9165498858878053e-16,-0.19869609477627198,-3.649988047062609e-17,0.0836175412049766
-0.5802660566889983,0.444471818316076,0.1376995286002334,0.8624311490123525,0.13669365108673046,-0.26792660194891865,0.5000000000000001,0.7437874867867665,-0.8997926702221523,0.16783435185619483,0.11788886256942256,-0.2310682471697811,-0.7468872840597,0.43121557450617637,1.0885190511649727,-0.20303664997658663,-0.5216605819795505,-0.16853381571573878,0.0973030438710366,0.0717846640318943
-0.5966633894210175,0.5352779602541179,0.1376995286002334,0.9611239665215822,0.13669365108673046,-0.18133885145658624,0.8660254037844384,0.9237592790221794,-1.0027609754602849,0.18750468402530002,0.13137954413079556,-0.17428911619642215,-0.4805619832607915,0.8323577711937542,1.0885190511649727,-0.20354045055504977,-0.9035426322945304,-0.09754448466408612,0.16895200343632014,0.03288377904759385
-0.578266125530248,0.5171136051351135,0.1376995286002334,0.843926245729372,0.13669365108673046,-0.07693711787142178,1.0,0.7122115082308724,-0.8804861129900025,0.16536852583746198,0.11535935977666513,-0.06492925304246716,-2.0670231510978362e-16,0.843926245729372,1.0885190511649727,-0.2044402383881644,-1.0433211639591007,-4.7994249941008966e-17,0.19595139584092505,0.005919320106361049
1.5779027963549548,0.6593193025696736,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.34861122884924717,1.0,2.516615418353275,-2.420380951492827,-0.4344908820384508,2.083271251540358,0.5530314100338951,-0.0,-1.5863843854354074,2.3278264559718114,0.4178761072565113,1.5257216181111846,0.0,0.27388751807412565,0.12152978887978218
1.3088819924667645,1.271740453007638,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.35425757675451025,0.9659258262890683,2.516615418353275,-2.107822581486784,-0.440553289424559,2.083271251540358,0.5619886881855404,-0.41058649180394136,-1.5323296483137716,1.765433050526565,0.36899089349337083,1.283421778092305,0.07187638931175139,0.2682463367760568,0.12549843068797772
1.0724859896744379,1.1977248585878557,-1.3120094348337457,-1.5742945152905268,-1.313219715641977,-0.38978364782638825,0.8660254037844387,2.4784032208738345,-1.9299276772612988,-0.43685981571529814,2.0673945957065496,0.6136342589230173,-0.7871472576452633,-1.3633790432801056,1.502830858227325,0.3401818728814279,1.061660559534211,0.13874780464272854,0.24031824707984686,0.15193129211284587
0.2750501564534077,0.9698818970301833,-1.3120094348337457,-1.1546033088325278,-1.313219715641977,-0.3893502539424184,0.7071067811865476,1.3331088007670215,-1.2789363580733706,-0.3204519872618414,1.516247828904338,0.44954509149670124,-0.8164278292559061,-0.8164278292559061,1.2269652762481713,0.3074300441871122,0.7832513250062751,0.19625248906195542,0.19625248906195542,0.1515936202450257
0.060582592207458194,1.2833503974683094,-1.3120094348337457,-0.8899831918859061,-1.313219715641977,-0.39238944553627625,0.5000000000000001,0.7920700818394256,-0.7616783234893201,-0.24351634294193275,1.1687434741745486,0.34922001120071605,-0.7707480531143553,-0.4449915959429532,0.7324526980317311,0.23417261185212115,0.4279172519400601,0.2369610360590191,0.13680951795612734,0.1539694769682663
0.09320722902443598,0.6186893824751075,-0.11130930511901478,-0.5271020385066574,-0.11101651221096046,-0.3936923443912203,0.25881904510252074,0.27783655899787374,-0.42898699101782334,-0.1444878243637543,0.058517029894296475,0.20751603727307721,-0.5091414720831954,-0.13642404627788518,0.662367253346002,0.22309301999739012,0.21064233348669617,0.2647770468364569,0.07094679587412618,0.1549936620322552
-0.6721382023170454,0.6854411890544058,1.0314024660583572,-0.1478748872274424,1.0305421443001785,-0.3946487998592918,6.123233995736766e-17,0.02186698227252881,-0.08019355322902455,-0.040351418746269734,-0.15239130337151557,0.058358646773638265,-0.1478748872274424,-9.054725365868158e-18,0.2940966384545699,0.14798217727376528,3.320671282174015e-17,0.27287539826966223,1.6708799152850053e-17,0.15574767523037936
-0.5753334188565137,0.4924300150858609,2.180936397063653,-0.05874293641441946,2.182040083489079,0.28990295357800233,-0.25881904510252063,0.003450732578588528,-0.01867255216745336,-0.016314862945631683,-0.1281794418781135,-0.017029750768384987,-0.05674131939474432,0.015203790709298132,0.10104063311358746,0.08828274069901063,-0.08227052334450519,0.2682696581658094,-0.07188263825930193,0.08404372249324937
-0.5544750929738552,0.4358322686677557,1.3861547771104368,0.3887056249680503,1.3859390609575981,0.13390153437159338,-0.4999999999999998,0.15109206288180255,-0.015960405344565106,0.10648639512406093,0.5387223088571559,0.052048279602091074,0.33662894581623837,-0.19435281248402506,0.00168595579346943,-0.011248546068174893,0.0205301960138562,0.23724874921077918,-0.1369756292217453,0.017929620907067005
-0.6871135370114306,0.6738312445937344,1.3861547771104368,1.0413118807478323,1.3859390609575981,-0.3896097468321934,-0.7071067811865475,1.0843304329865877,-0.6930409048388629,0.28467536037055974,1.443194810167641,-0.4057052582315181,0.7363186922069098,-0.7363186922069097,0.4429514114594723,-0.18194792227046389,0.4706120543820952,0.19330988292401274,-0.19330988292401272,0.15179575482664584
-0.7555723272421104,0.559185730079386,2.1945807167195026,1.5101027639166733,2.1956865611939382,-0.3903923013060701,-0.8660254037844387,2.2804103575887757,-1.6233855239360975,0.4169074113572481,3.315712344753662,-0.5895324932140872,0.7550513819583365,-1.307787355876934,1.1556606689472477,-0.2967893274851873,0.9309916764990093,0.13803941735592135,-0.23909128430766094,0.15240614891904944
-0.5485919375066957,0.43003022774809013,3.2486044101338543,1.2633707201435989,3.2487879138228815,0.8659649414650368,-0.9659258262890682,1.5961055765161556,-1.3624734644755474,0.3494499994769686,4.104423526280234,1.0940347517177929,0.32698440339805057,-1.220322406764121,1.1630395687557522,-0.29829878327196263,1.0416960643356419,0.07158968759813057,-0.26717635141420654,0.7498952798465446
-0.5940528336428247,0.47646609717654864,1.6317525309157224,1.4545880540677314,1.633004201302913,1.5061311833371371,-1.0,2.1158264070365496,-1.521340646640467,0.39847498962813666,2.375348403457634,2.1908004271410957,1.7813566044920243e-16,-1.4545880540677314,1.093888116446244,-0.2865150923416237,1.0458910633743095,3.354840700249897e-17,-0.27394353233811314,2.268431141420525
-0.5737289069764805,0.5533836891597205,1.6317525309157224,1.2757073223322526,1.633004201302913,2.1714858973371443,-0.8660254037844388,1.627429172252126,-1.3375293274101119,0.3500964099025519,2.083235417001458,2.770180459574217,-0.637853661166126,-1.1047949489335542,1.0992703904935237,-0.28773247011275177,0.9079938286520141,-0.13721658713320867,-0.23766610055591947,4.715351002334103
-0.5967268010710315,0.49097803920060945,0.5777288375013708,1.281875623426579,0.5774672260765686,1.5947296640748472,-0.5000000000000004,1.6432051139352803,-1.3956071158161345,0.35291576567598265,0.7402411604353186,2.0442450823328033,-1.1101368543794319,-0.64093781171329,1.1853171616853566,-0.299738449986652,0.5443613601472276,-0.2384272022073776,-0.13765600937655892,2.543162701480275
-0.5929830495368785,0.44163626379453463,0.291198124728537,1.3065488278038861,0.2932843389412755,0.7930026055881718,-1.8369701987210297e-16,1.707069839435709,-1.3721039079764554,0.3580442591013937,0.3831903092569611,1.0360966247766534,-1.3065488278038861,-2.4000912598496333e-16,1.102865911395048,-0.2877878314011763,1.9291387622596694e-16,-0.27403817712898854,-5.033999646977868e-17,0.6288531324696296
-0.6111672437124438,0.47066405625688307,0.291198124728537,1.1708462037286955,0.2932843389412755,0.41489701035856463,0.5000000000000001,1.370880832785898,-1.230595495014102,0.32370042113003844,0.3433908548624724,0.48578058951671066,-1.0139825563536207,0.5854231018643479,1.1046658733068115,-0.2905754245372878,-0.5255154311023635,-0.23942750723500839,0.1382335357535332,0.1721395292044749
-0.5913785376568453,0.5780555539663146,0.291198124728537,1.1646779026343694,0.2932843389412755,0.3472318617970562,0.8660254037844384,1.3564746168847936,-1.228103226944443,0.32544148546148083,0.34158178875363227,0.4044132765256226,-0.5823389513171853,1.0086406509077426,1.1118803973605424,-0.29464299110492115,-0.913186891069077,-0.1397130849333405,0.24199016158673128,0.12056996584704992
-2.3172834913334777,-1.415933353634631,-1.3120094348337457,1.1276680960684082,-1.313219715641977,-0.10279538054728142,1.0,1.2716353348905487,-1.1861799691517536,-8.120360741584392,-1.4808759764574846,-0.11591907106638033,-2.761990248701532e-16,1.1276680960684082,1.1064673028592427,7.574663104798627,-1.0518874953431296,1.7637412683350192e-15,-7.201020202571895,0.010566890261860404
2.0999051993709013,0.5754036949134395,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.3494807338202213,1.0,2.516615418353275,-2.368740872970089,-0.4370142039906672,2.083271251540358,0.554410779142907,-0.0,-1.5863843854354074,2.229555331481901,0.4113355578734148,1.4931695588518743,0.0,0.27547813001873567,0.12213678331152039
2.1987002215359075,0.9693171311744125,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.3558213271007465,0.9659258262890683,2.516615418353275,-2.068413047877326,-0.43511903140117625,2.083271251540358,0.5644693973175288,-0.41058649180394136,-1.5323296483137716,1.700034302193324,0.35762551376199064,1.2594259000031907,0.07098978863327421,0.26493749799795496,0.12660881681973643
2.26280184287193,1.1989794595546543,-1.3120094348337457,-1.5742945152905268,-1.313219715641977,-0.3898705983234857,0.8660254037844387,2.4784032208738345,-1.8368747705144375,-0.4307569475157441,2.0673945957065496,0.6137711446136995,-0.7871472576452633,-1.3633790432801056,1.361404348628479,0.31925659329820616,1.0104718014231566,0.13680951795612728,0.23696103605901914,0.15199908343711271
1.8476201427199903,1.1140750230990428,-1.3120094348337457,-1.2162863197757965,-1.313219715641977,-0.3898705983234857,0.7071067811865476,1.479352411673751,-1.2618249665303778,-0.32889222248861183,1.597251174995198,0.47419427522366026,-0.8600443045778954,-0.8600443045778954,1.0762832666477078,0.28053113940866525,0.7335813747116634,0.19120655804472203,0.19120655804472203,0.15199908343711271
2.26868039853028,1.242134215239725,-1.3120094348337457,-0.8673455268697264,-1.313219715641977,-0.39238944553627625,0.5000000000000001,0.7522882629809233,-0.7371032502358587,-0.2332805838420929,1.139015246159203,0.3403372303767814,-0.7511432601279815,-0.43367276343486333,0.7222247484699154,0.22857179226161314,0.42491903595564995,0.23292552455540838,0.13447961430319985,0.1539694769682663
3.0125976205334015,1.2212535122331145,-0.11130930511901478,-0.7478655346726153,-0.11101651221096046,-0.3919560516523064,0.25881904510252074,0.5593028579511568,-0.594563234430611,-0.2028607071608237,0.08302542326213887,0.2931304221371194,-0.7223826345317618,-0.1935618435490524,0.6320465463587188,0.21564974409437648,0.20576464812723472,0.262010197156206,0.07020542073672463,0.1536295464268655
2.967315131267521,1.1753198740327981,1.0314024660583572,-0.5645436261492213,1.0305421443001785,-0.3924763960333737,6.123233995736766e-17,0.3187095058257117,-0.4483362261712864,-0.15498347566488463,-0.5817859990428168,0.22157004779465864,-0.5645436261492213,-3.456832723713419e-17,0.6306852102724287,0.2180189336320013,4.8628086377273414e-17,0.27452878482046505,1.681003988020975e-17,0.1540377214433456
2.946144511222485,1.2156840219599427,2.180936397063653,-0.6966069525787592,2.182040083489079,-0.39273724752466593,-0.25881904510252063,0.4852612463810656,-0.5830520604592264,-0.19131535452572804,-1.5200242929640284,0.2735834971623274,-0.6728706462683478,0.1802951462782113,0.7005498744047531,0.2298696062906242,-0.2166285837005806,0.2652807888551135,-0.07108177314121882,0.1542425455932507
2.9308521182780254,1.2156840219599427,2.1945807167195026,-0.6703299899169268,2.1956865611939382,-0.3935184433970255,-0.4999999999999998,0.44934229538202725,-0.5656523579941252,-0.18444891147205897,-1.4718345504258643,0.26378721419445283,-0.5805228001866253,0.33516499495846325,0.712068713300813,0.23219261301657773,-0.42192081997123954,0.23829672763855622,-0.1375806798491273,0.15485676529361797
2.9096814982329895,1.2351713752947036,3.2486044101338543,-0.7906735442672437,3.2483237539346677,-0.38969669732929085,-0.7071067811865475,0.625164653604125,-0.6556888685390809,-0.2165304157343483,-2.5683636554510016,0.30812286886658974,-0.5590906248561699,0.5590906248561698,0.6877034551577589,0.22710270402948268,-0.5863887171312895,0.19364518568886066,-0.19364518568886063,0.15186351590935693
-0.6728685862444158,0.6756232525167164,3.2486044101338543,-0.5439415004941694,3.2483237539346677,1.8891875224952288,-0.8660254037844387,0.29587235595984857,-0.37046840802135167,-0.14767074406203556,-1.7668980968060763,-1.0276074957009174,-0.27197075024708467,0.47106715760057655,0.463871796662544,0.184901848253153,-0.5898337456410137,0.13574138388767637,-0.2351109735831669,3.5690294951516606
-0.5799531054110761,0.7145960049791248,1.8602948851511971,0.02354220018390146,1.8800695628874484,3.7002400270931988,-0.9659258262890682,0.0005542351894988899,0.0047607842185324305,0.006438979455730456,0.04426097400915643,0.08711179144631305,0.00609316977120977,-0.02274001916529767,0.040894311304772966,0.05530971752986733,-0.1953328233617887,0.07078907243794945,-0.2641884149591007,13.691776258102676
-0.6628715589128363,0.5489574100478839,0.9188368288976011,-0.5439415004941694,0.9196468691202324,4.962329209665149,-1.0,0.29587235595984857,-0.13329562585131816,-0.15049800913863315,-0.5002340979140243,-2.699216796251307,-6.661362175035931e-17,0.5439415004941694,0.06005199037082656,0.06780196227671181,-0.24505507619885486,3.3883589504061344e-17,-0.2766805051681221,24.62471118509594
-0.7875431340926164,0.9428708463088571,0.5777288375013708,0.2147595341080335,0.5774672260765686,5.891743073139372,-0.8660254037844388,0.0461216574902996,-0.04689992833908078,0.05882161503439619,0.12401659243486234,1.265307997471645,-0.1073797670540167,-0.18598721224246767,0.04769133196640942,-0.059814188821865275,0.1891256169185102,-0.13694762208975153,-0.23720023943519175,34.71263643988577
-0.3094385136120495,0.5503507597197336,-0.38760677814996125,0.9549556654272553,-0.38759502010997793,1.2533660882749644,-0.5000000000000004,0.911940322931612,-0.9652396829718997,0.2653510747082446,-0.37013606034541435,1.1969090468525747,-0.8270158657478759,-0.4774778327136281,1.0216541830156163,-0.28085981153269646,0.5053845523498958,-0.24064025162469446,-0.13893371405337676,1.570926551237686
0.8984670084723997,0.9275596335754183,-0.5274610546224158,0.8562628479180268,-0.5267866811920116,-0.39013144981477793,-1.8369701987210297e-16,0.7331860647246898,-0.889689635491221,0.236321624019071,-0.45106786388275744,-0.33405506628079046,-0.8562628479180268,-1.5729293338974125e-16,1.0795999618428738,-0.28676608796591124,1.9086818381553905e-16,-0.27599191602634493,-5.069889248283126e-17,0.1522025481345806
0.8055515276390602,0.5378223379157709,-0.4080732576337351,0.9117775577669673,-0.40882176197589043,-0.39117349717842975,0.5000000000000001,0.8313383148474954,-0.9551821171953948,0.24678870133659836,-0.3727545076963658,-0.35666321592051237,-0.7896225276267271,0.4558887788834838,1.0974748315037626,-0.2835526163446912,-0.5238021648255577,-0.23440507271082545,0.1353338318290089,0.15301670489480299
0.43918102722531654,0.7744475062410303,-0.6161491323854357,0.8562628479180268,-0.27392180994605503,-0.3910865466813323,0.8660254037844384,0.7331860647246898,-0.8999586793211586,0.23586101447086905,-0.23454906909126955,-0.3348728802437839,-0.42813142395901377,0.7415453786138223,1.1046658733068115,-0.2895106403396486,-0.910219426830755,-0.13772699296971547,0.2385501493972285,0.15294868699512992
-2.321242697193541,-0.8179049385868106,-1.3120094348337457,0.9117775577669673,-1.313219715641977,-0.39091264568713746,1.0,0.8313383148474954,-0.959087411549571,-6.563630896844989,-1.1973642651394731,-0.35642537738484203,-2.233210935307415e-16,0.9117775577669673,1.1064673028592427,7.572243038475438,-1.0518874953431296,1.7631777619734478e-15,-7.198719513254927,0.15281269655811747
1.9531716269103887,-1.0179708002347099,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.3584431291365065,1.0,2.516615418353275,-2.07152504208304,-0.3133515114009908,2.083271251540358,0.5686285831287612,-0.0,-1.5863843854354074,1.7051536634012434,0.2579319422855895,1.305815325151778,0.0,0.1975255898115681,0.12848147682517028
1.8952114074503916,-0.8592911368342454,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.3598069748555098,0.9659258262890683,2.516615418353275,-2.0666871820951207,-0.3113184523661177,2.083271251540358,0.570792166681531,-0.41058649180394136,-1.5323296483137716,1.697198498223892,0.255659982992454,1.258375046031703,0.0507916904023725,0.1895571691839627,0.12946105915467343
1.815028197401336,-0.8323445749476721,-1.3120094348337457,-1.5863843854354074,-1.313219715641977,-0.3744696817293192,0.8660254037844387,2.516615418353275,-2.5741732590301503,-0.3168660836890829,2.083271251540358,0.5940528559143586,-0.7931921927177036,-1.3738491779540274,2.6330475126158968,0.32411316936926826,1.405270662350112,0.09987052526431485,0.17298082393638453,0.14022754253445763
1.4720720380582744,-0.8113857036565185,-1.3120094348337457,-1.343970152428362,-1.313219715641977,-0.33058202969008393,0.7071067811865476,1.8062557706183147,-2.118358285312647,-0.2672012694793762,1.764928101403278,0.44429238083265943,-0.9503304084944127,-0.9503304084944127,2.484388920964722,0.31337091471488115,1.1145377788493134,0.14058335242723488,0.14058335242723488,0.10928447835401553
0.9924739582246448,-0.8577903057711592,-1.3120094348337457,-1.0754640057923144,-1.313219715641977,-0.38422157397323375,0.5000000000000001,1.1566228277548511,-1.3996127981641386,-0.20824592864011188,1.4123205358697646,0.41321647305708203,-0.9313791498719188,-0.5377320028961573,1.6936514979454016,0.25199543005393016,0.6507018322445008,0.16769158564647063,0.09681678211382504,0.14762621790646913
-0.03819616634782671,-1.619761063975813,-1.3120094348337457,-0.9427838492533432,-1.313219715641977,-0.37749134736360596,0.25881904510252074,0.8888413864129506,-1.683942145848824,-0.18844648084168664,1.238082338428324,0.35589274552729133,-0.910659268602024,-0.24401041560182915,3.1902892843566466,0.35701867192171677,0.46228655544073194,0.19307216904747773,0.05173353177719686,0.14249971733439062
0.18403456093721804,-0.8293487754428616,-0.4189887133584146,-0.901702963965127,-0.4200730817370932,-0.38490552114899595,0.19509032201612833,0.813068235223495,-1.6545944442507639,-0.1738362395486901,0.378781142884302,0.34707044926659153,-0.884376994352961,-0.17591352160285398,3.367100885687612,0.3537568726782748,0.35798414315455485,0.1890822496582134,0.037610797908986776,0.14815226021098019
0.3741316809956795,-1.440120575077118,0.010125139818043296,-0.6056245114374393,0.00910127481460424,-0.38540256551404417,-0.06540312923014314,0.3667810488538371,-0.982638586487806,-0.11879287079074448,-0.005511955113052564,0.2334092404461787,-0.6043278228698685,0.03960973818648515,2.6325749235739226,0.3182565157153554,-0.10611796128602695,0.1957294064177252,-0.01282878307138884,0.1485351375048071
-0.1192806103657462,-1.5673687712657127,0.6827900988514095,-0.42057547860763256,0.6818610769767244,-0.38960159522309057,-0.3214394653031616,0.1768837332060392,-0.443887987955072,-0.08327425821597259,-0.2867740487934016,0.16385687737724844,-0.39825559242039155,0.13518955696325868,1.1139325379416793,0.20897593157920274,-0.339256862942045,0.18749287137975512,-0.06364525369638102,0.1517894030003769
-0.5982779223131012,-1.6047898832800829,1.6511956864253077,-0.0011310041934066485,1.650403205951501,-0.37912406032285256,-0.5555702330196023,1.2791704855034234e-06,-0.0009175719178197857,-0.00022439515489968475,-0.0018666129467429242,0.0004287909020465014,-0.0009403956182043788,0.0006283522632770791,0.6581907837250724,0.16096266679397253,-0.45072834138652373,0.16496645506240584,-0.11022706124597359,0.14373505311568596
-0.603383217254821,-1.5928145020892397,0.7639738008037125,0.2085912330137063,0.7630562255135319,-0.390279537380147,-0.7518398074789773,0.043510302490178315,0.12473503948348963,0.04075992417126781,0.15916683893865236,-0.08140888992214373,0.1375337565541506,-0.15682719247082744,0.357589563493838,0.11685027361036619,-0.44959112958015474,0.128839956683873,-0.14691381367773043,0.15231811729766154
-0.3946665639727619,-1.392221004520713,0.7639738008037125,0.31345235161726276,0.7630562255135319,-0.3860801000906455,-0.8968727415326881,0.09825237673439213,0.09695161528820335,0.061736255395951095,0.23918176830340895,-0.12101771528604101,0.13863643004286513,-0.2811268699348426,0.09566807459937565,0.06091893022255397,-0.27740503636650543,0.08711131818670077,-0.1766442789254847,0.14905784368600283
