output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glucose_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_agitation^2,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos
-1.3703294993706583,0.855140669331138,0.6440232419528362,-0.9886462946400386,0.8547973578032206,0.41476593617544144,-0.6367111918187366,0.5505093655851487,-0.2956770636615237,0.32201162097641806,-0.5577404881587683,0.977421495905478,-0.37653743572109527,0.4538967142127142,0.8561928065156286,0.010465625628503273,0.14505557847187853,-0.17485711698365808,0.19043081320513658,-0.7402762269454055
-1.1490617722914378,0.855140669331138,0.8588360742406611,-1.030103876882086,0.8547973578032206,0.7375994024171103,-0.8846903696814961,0.7341308070470077,-0.39429963401331053,0.22228313263456576,-0.8295719446577701,1.0611139971675039,-0.39482841342242636,0.4729302760243428,0.9950039384409015,0.01043041817887191,0.14691114853050258,-0.17597196063812306,0.09920272628294668,-0.8256708441457882
-1.458554853878242,0.855140669331138,0.9202111691800398,-1.030103876882086,0.8547973578032206,0.8467885958836957,-0.9479130929225561,0.7865940760361104,-0.3676780260976818,1.1269336628759792e-16,-0.9202111691800398,1.0611139971675039,-0.39126217630678667,0.4115865714443126,1.030103876882086,2.0616699039093646e-18,0.14426922179611715,-0.1517633902783487,4.651550029030538e-17,-0.8547973578032206
-1.4095434023214457,0.855140669331138,0.8711110932285369,-1.0292401772520434,0.8547973578032206,0.7588345367458167,-0.8965825360007605,0.7446234608448283,0.7958892475044405,-0.4355555466142682,-0.7544043362543476,1.0593353424698178,-0.39356055949753116,-0.9403636304738895,0.8913481400958683,-0.012063925730928265,0.1462142418763139,0.3493606053750426,-0.19118985451398418,-0.7402762269454056
-1.3731310569272908,0.2154584314680525,0.7974609793012826,-1.030103876882086,0.21520861384885315,0.6359440135081607,-0.8214676464404361,0.171620471953978,0.8062392001846367,-0.690621466601727,-0.3987304896506416,1.0611139971675039,-0.39114573880035347,-1.0414429638076848,0.5150519384410435,-0.020922868813156584,0.1441833670935198,0.38389464146582436,-0.3288427060467357,-0.10760430692442667
-1.5047706750100744,0.2154584314680525,0.7053983368922148,-1.0231942798417448,0.21520861384885315,0.4975868136903025,-0.7217595433179942,0.15180779829385987,0.7629533329555863,-0.7053983368922148,-1.2957957230983757e-16,1.046926534300867,-0.39028515112835127,-1.1066789432842592,1.8795773995711108e-16,-0.011275738038770982,0.14549492653082896,0.41256033205681986,-0.38143797206207586,-3.9533181014840514e-17
-1.5537860779879846,-0.22876534482575678,0.6317482229649605,-1.030103876882086,-0.22895023611945767,0.39910581721938543,-0.6507662936895743,-0.1446389048158755,0.6387023255327273,-0.5471100098833315,0.3158741114824803,1.0611139971675039,-0.39358009503950314,-1.0414429638076848,-0.5150519384410431,-0.014569737371231363,0.1459836470207748,0.3862838693748249,-0.33088930968766744,-0.11447511805972886
-1.5355799052909274,-0.542683480073382,0.6747107894225255,-1.030103876882086,-0.5428224900970641,0.45523464936316754,-0.6950221999583163,-0.3662481908096911,0.18744502065604157,-0.337355394711263,0.5843166838473598,1.0611139971675039,-0.39375204345013837,-0.2861786790830661,-0.8920961259167239,-0.008416346286297316,0.14611123040033316,0.10619352867044578,-0.1911224937051716,-0.4700980661695842
-1.2919036691796786,-0.7594646829047609,0.7299483748679662,-1.0076476865009771,-0.7595720088815997,0.5328246299723849,-0.7355307912008541,-0.5544483534783201,-0.3051004293697375,-1.7878578816497342e-16,0.7299483748679662,1.0153538601107714,-0.38146324295996076,0.42117189706803543,-1.0076476865009771,1.3210352564247912e-18,0.14331378590874216,-0.1582321238052357,-9.27224357762334e-17,-0.7595720088815997
0.7806976994910924,-1.2652874895113118,-1.5777551948526678,1.2336528534597135,-1.2653208860455163,2.4893114548845796,-1.94640219819088,1.9963666011138939,0.6590790046220331,-0.0,-1.5777551948526678,1.5218993628492934,0.4731182752337202,-0.5153364079294218,1.2336528534597135,0.0,0.14707996325135206,-0.16020446452401382,0.0,-1.2653208860455163
0.8873485305665687,-1.2652874895113118,-1.5777551948526678,0.8845540999927737,-1.2653208860455163,2.4893114548845796,-1.3956098263918248,1.9963666011138939,0.6833184831815073,-0.40835309293730904,-1.5239944902699332,0.7824359558140258,0.3365212560524569,-0.38309629267643636,0.854413649932903,0.004357170052769012,0.1447358789350427,-0.16476753738443548,0.09846555473419807,-1.2222061223743315
1.076141503373206,-1.2652874895113118,-1.5777551948526678,0.6981590828332673,-1.2653208860455163,2.4893114548845796,-1.1015241197737615,1.9963666011138939,0.724362092548386,-0.7888775974263338,-1.3663760796952773,0.48742610494258903,0.26746197554343143,-0.3205313319979226,0.6046235016164537,0.008417406167005781,0.14676257105683924,-0.17588295417585292,0.19154801686316097,-1.095800031254452
0.8772585767994303,-1.2652874895113118,-1.0631863988809178,1.0530791718066945,-1.2653208860455163,1.1303653187653742,-1.119619452409659,1.3452719562635447,0.48831638334700206,-0.7517863123140026,-0.7517863123140026,1.1089757420930737,0.4020753982472434,-0.48367418271713447,0.7446394235108271,0.011904009961382508,0.14577832475447536,-0.17536315922551546,0.26997992958225187,-0.8947169788997554
0.5184063185994049,-1.2652874895113118,-1.043423618310438,0.658428899851305,-1.2653208860455163,1.0887328472480464,-0.6870202650830097,1.320265697241382,0.4790454932676271,-0.903631360365517,-0.5217118091552191,0.43352861615939986,0.2505007262103488,-0.3022908352617785,0.3292144499256526,0.014754690919678468,0.1447438796262528,-0.17466914740402323,0.32948127370108543,-0.6326604430227583
0.5169640498996163,-1.2652874895113118,-0.9571916099206113,0.6261610816729112,-1.2653208860455163,0.9162157781024116,-0.5993561338361252,1.211154535980082,0.43949967811820545,-0.8517233832412613,-0.43678719823556095,0.39207770020179017,0.23924940935746003,-0.2875052298757785,0.2857308209489456,0.014985997455834966,0.14599218432579486,-0.17543832867709397,0.3399887060005044,-0.5773932397198895
0.5385842504230824,-1.2652874895113118,-0.968484627389457,0.5603212588747603,-1.2653208860455163,0.9379624734896953,-0.5426625256197136,1.2254438268498893,0.44464030515347525,-0.8847547321483252,-0.39391818621490493,0.3139599131469961,0.21400213689745848,-0.2572487042996352,0.2279031878787264,0.015379366338001898,0.14586866882982105,-0.17534650166771162,0.3489081968460176,-0.5146523696038504
0.545789666790559,-1.2652874895113118,-0.9885542834346348,0.5176458601543523,-1.2653208860455163,0.9772395712969643,-0.511721032357791,1.2508383818196025,0.45385447101205695,-0.9046612772090166,-0.3985317362714232,0.2679572365349393,0.19684765828956585,-0.23765603160978993,0.20868687423442764,0.015406137106347417,0.14460889758068973,-0.17458768386230247,0.34800299910153076,-0.5101090937608168
0.5140854396315828,-0.21928857093148885,-0.8412540555801238,0.5573760431363143,-0.2194748473201337,0.707708386030006,-0.4688948567716264,0.18463410540589092,0.38622756562797345,-0.8125890187552609,-0.21773257135387056,0.3106680534622945,0.2128681204164214,-0.25589652834593385,0.14425953524756227,0.01626118001415152,0.14585611936799822,-0.17533895874716224,0.3688978341208445,-0.05680427040741853
0.4650858423380765,0.2889034291486289,-0.4975535239196051,0.14107282145575453,0.2886428770436138,0.24755950916481706,-0.07019127944459194,-0.14361528062734333,0.22843145306511503,-0.4975535239196051,-3.046636652363152e-17,0.019901540953487198,0.053927438292703245,-0.06476784515416385,8.638218962123792e-18,0.016834812334011566,0.14612781028414484,-0.17550218754746827,0.3822666743049214,1.7674278773407234e-17
0.47949667507299276,1.062445098268249,-0.12316544478939587,0.05815765697165955,1.0620714877884323,0.015169726790169721,-0.007163013688823558,-0.13081050719159767,0.025868775293443794,-0.11896868402845782,0.03187756281001866,0.003382313064433221,0.02216003345428744,-0.012215011786508608,-0.015052309242804877,-0.0695293991948081,0.14518676223646002,-0.0800295728624119,0.368050395072771,-0.27488432830001547
0.6178477818862946,0.855140669331138,0.2880476913044405,-0.4203319380719715,0.8547973578032206,0.08297147246581826,-0.12107564434315246,0.2462224054483535,0.027441703551878912,0.24945661817110346,-0.1440238456522202,0.17667893816333968,-0.1599863755287633,-0.040044148195469156,0.21016596903598567,0.08100523554862274,0.14487092021782075,0.036260791453291114,0.3296258335800845,-0.42739867890161015
0.47949667507299276,0.855140669331138,0.7115358463861526,-0.8962304342254744,0.8547973578032206,0.5062832606924585,-0.637700080573652,0.6082189614731616,-0.32667272862922814,0.5031318220369582,-0.503131822036958,0.8032289912319824,-0.34099228056309183,0.4114677326742922,0.633730617546597,0.002800829706251468,0.14476038175026038,-0.1746791040591425,0.26903566840686793,-0.6044330082430008
0.930581028771358,0.855140669331138,0.8465610552527855,-1.030103876882086,0.8547973578032206,0.7166656202707097,-0.8720458250332842,0.7236381532491873,-0.38866405856463704,0.4232805276263927,-0.7331433797034741,1.0611139971675039,-0.3968410221818652,0.4729302760243428,0.8920961259167243,-0.005924104616122078,0.14841270335395257,-0.17686896474764494,0.1926218467321091,-0.7402762269454055
0.7273772232297603,0.855140669331138,1.0859239255163617,-1.030103876882086,0.8547973578032206,1.1792307720088648,-1.118614445673418,0.9282449023066874,0.1593992007391235,1.3298732595011411e-16,-1.0859239255163617,1.0611139971675039,-0.39259308408378013,-0.15120555942737907,1.030103876882086,-1.048808199310013e-18,0.14525237635338037,0.05594333602672977,4.667372626980452e-17,-0.8547973578032206
0.7230504171302766,0.855140669331138,1.1288864919739268,-1.030103876882086,0.8547973578032206,1.2743847117611986,-1.16287035194216,0.9649691905990593,1.195349992911122,-0.564443245986963,-0.9776443800385186,1.0611139971675039,-0.39440666594271556,-1.0907515243411738,0.8920961259167244,-0.04812318706032589,0.14659746130508652,0.4054226720556842,-0.19144023956909265,-0.7402762269454056
0.5558796205576568,0.2154584314680525,1.1779865679254298,-1.030103876882086,0.21520861384885315,1.3876523542127333,-1.213448530535008,0.2535128564157996,0.8650506341863696,-1.0201662931402653,-0.5889932839627154,1.0611139971675039,-0.39490017142054934,-0.7564534573123379,0.5150519384410435,-0.01165637477690449,0.14696455404815673,0.28151885731571774,-0.33199911978214264,-0.10760430692442667
0.4982323381968412,0.2154584314680525,1.0245488305769832,-1.030103876882086,0.21520861384885315,1.0497003062366639,-1.055391722432358,0.22049173364893604,0.6825490335384846,-1.0245488305769832,-1.8820656689043994e-16,1.0611139971675039,-0.3951993887336205,-0.6862497761225879,1.8922701234193886e-16,0.02660969774453917,0.1471873495895209,0.255585632426088,-0.3836500353049911,-3.9533181014840514e-17
0.5818207000489819,0.2154584314680525,0.9386236976618533,-1.030103876882086,0.21520861384885315,0.8810144458124102,-0.966879909894874,0.20199990489949246,0.6709980462931087,-0.8128719667692493,0.46931184883092675,1.0611139971675039,-0.39244347542727226,-0.7363948839014356,-0.5150519384410431,-0.011203858154658032,0.14514169242564826,0.2723490296957439,-0.3299337347396234,0.1076043069244266
0.5039954858644886,0.2154584314680525,1.0184113210830454,-1.030103876882086,0.21520861384885315,1.0371616189101138,-1.049069450108252,0.21917088873826152,0.8395819909474999,-0.5092056605415232,0.8819700755595877,1.0611139971675039,-0.3934582418350963,-0.8492213764038432,-0.8920961259167239,0.0029206676696710565,0.14589326734093347,0.3148890228387889,-0.19097988594413137,0.18637612670634232
0.4665221839062404,0.2154584314680525,0.864973583734599,-1.030103876882086,0.21520861384885315,0.7481793005586753,-0.891012642005602,0.18614976597139796,0.8464238832341586,-2.1185742613351835e-16,0.864973583734599,1.0611139971675039,-0.39498343777690786,-1.0080128919551197,-1.030103876882086,1.773450538096575e-17,0.1470265367665647,0.3752173644402747,-9.391581055957484e-17,0.21520861384885315
0.7611124808317509,-1.2652874895113118,-1.5777551948526678,2.200996439107487,-1.2653208860455163,2.4893114548845796,-3.4726335656540614,1.9963666011138939,0.670744676165949,-0.0,-1.5777551948526678,4.844385324963839,-4.908453377735747,-0.9357007022432382,2.200996439107487,0.0,4.973368744482627,0.9480755481625148,-0.0,-1.2653208860455163
0.6251816194393753,-1.2652874895113118,-1.5777551948526678,1.8097405066981647,-1.2653208860455163,2.4893114548845796,-2.8553274857783286,1.9963666011138939,0.677756262561274,-0.40835309293730904,-1.5239944902699332,3.27516070158413,-4.033086886980584,-0.7774101876052019,1.7480750943012218,0.00435717005276799,4.966409687948227,0.9573157225290175,-0.5767897071654087,-1.2222061223743315
1.1855168392939472,-1.2652874895113118,-1.5646209245356408,1.5273107276742162,-1.2653208860455163,2.4480386374947636,-2.3896623227868345,1.979747534558792,0.7255409807997861,-0.7823104622678203,-1.3550014679405602,2.3326780588687437,-3.407480183846354,-0.7082396163605338,1.3226898896383679,0.008665948192215275,4.977506929926035,1.034567307300787,-1.115516352404351,-1.095800031254452
1.0888571764582242,-1.2652874895113118,-1.2770172296497129,1.3001577249729979,-1.2653208860455163,1.6307730048222275,-1.660323816052691,1.6158365725157653,0.592279506530751,-0.9029875427773707,-0.9029875427773707,1.6904101098069615,-2.8973087037190504,-0.6030120486082857,0.9193503439404811,-0.003494915218890223,4.96589417913785,1.0335433080672682,-1.5757369988576537,-0.8947169788997554
0.4590401680621041,-1.2652874895113118,-1.0303507230883504,1.1135986048837843,-1.2653208860455163,1.0616226125686865,-1.1473971277721853,1.30372428987579,0.47855473612662597,-0.8923099010021769,-0.5151753615441753,1.2401018527991106,-2.481911295835879,-0.5172198888877196,0.5567993024418922,0.07734425674979446,4.967240123457502,1.0351519770443893,-1.9301373248018199,-0.6326604430227583
0.5692946951765576,-0.03539734808609866,-0.7471660350380577,0.7715735513868928,-0.03431039763984479,0.558257083914492,-0.5764935511299777,0.02563556376514196,0.3481947046215329,-0.7217069697692629,-0.19338079972158664,0.5953257451997821,-1.7200562827452328,-0.3595691080969197,0.19969792979631631,0.3004402341553742,4.969705475812222,1.0388919149727929,-2.1533226264533885,-0.00888018435423241
0.5889312823101577,1.1317788484505764,-0.26353028691575464,0.31554014672437086,1.1336793157903884,0.06944821212189996,-0.08315438539971277,-0.2987588353606975,0.12367810476946361,-0.26353028691575464,-1.6136576117488127e-17,0.09956558419483749,-0.7033428395206301,-0.14808699137501527,1.9321261534424348e-17,0.8734017809533149,4.968495428469478,1.0461036898648644,-2.229012209134234,6.941783726711302e-17
0.8079328693911688,2.309407369135342,0.03659392733780637,0.028791869550209282,2.312388048341561,0.0013391155180046525,0.0010536075822399583,0.08461936021782296,0.010199699445028724,0.03534701950093275,-0.00947120533012207,0.0008289717521962684,-0.06419600956716208,0.008025058725227633,-0.007451884183701507,0.8805752362901432,4.971372828360792,-0.6214647789105564,-2.1536838195757673,-0.5984900665782441
0.4952905051913218,0.6649083698359067,0.34954553643369773,-0.026484906772520706,0.6664739421616124,0.1221820820407215,-0.009257680945197225,0.23296299163196205,-0.0028071763020002818,0.3027153143310413,-0.17477276821684878,0.0007014502867491131,0.05898956992696207,0.00021269847531470135,0.013242453386260348,0.49650774207262166,4.960821067299031,0.01788721427584569,-1.9288897844289274,-0.333236971080806
0.6357496951590279,0.6649083698359067,0.693123317904339,-0.27609409985484795,0.6664739421616124,0.4804199338227194,-0.1913672585452041,0.4619486300878413,-0.3211854412986461,0.4901121982886773,-0.4901121982886772,0.07622795197465876,0.615908467470007,0.1279388573593921,0.19522801025295874,0.16821842676976304,4.9764322728670685,1.033723503319135,-1.5774080437329887,-0.47126824398660694
0.8758953365215351,1.2432703060301993,0.8895236217103504,-0.6759870285645975,1.2456572361396836,0.7912522735806985,-0.6013064298779988,1.1080415361006766,-0.30116006078242297,0.44476181085517513,-0.7703500536675025,0.4569584627875939,1.5068211006459145,0.22886440521861057,0.5854219393656984,0.05883275163921655,4.968744457649222,0.7546806614904036,-1.1145340346585675,-1.0787708109048775
0.49680192376031307,1.2432703060301993,0.779048450819469,-0.7692665886092043,1.2456572361396836,0.6069164887242147,-0.5992959441231784,0.9704273400666821,0.19553863567684288,0.2016325761296933,-0.7525030185770142,0.5917710843504427,1.7131005220368025,-0.19308341997239975,0.7430544652389184,0.021538623405661133,4.9592037803334925,-0.5589514531863958,-0.5763711148300487,-1.203212495091181
0.6146076165880797,1.2432703060301993,0.7913234698073447,-0.6440301422530191,1.2456572361396836,0.6261928338679356,-0.5096361668281769,0.9857178062926814,0.7807296587404186,9.690917543897419e-17,-0.7913234698073447,0.4147748241304441,1.435415189180268,-0.6354082146737763,0.6440301422530191,4.783597840128187e-18,4.96755503338225,-2.1989632678038658,-2.729494322622082e-16,-1.2456572361396836
0.492269643763887,1.2432703060301993,0.6194732039770855,-0.7329912041474127,1.2456572361396836,0.3837470504456358,-0.4540684097202197,0.7716512791286908,1.9716343676406904,-0.3097366019885426,-0.5364795316078955,0.537276105357474,1.6334744660849805,-2.3329348872511204,0.6347890035422051,-0.0022433360929607258,4.966233943302416,-7.092795550302871,1.1142524336188826,-1.0787708109048775
0.5375825651754091,0.22939486366550532,0.5335480710619551,-0.82972556271219,0.230724511500067,0.2846735441339331,-0.44269847349588426,0.12310261805757264,2.161761707494127,-0.462066183679838,-0.2667740355309778,0.6884445094180603,1.8507462682801579,-3.3617757170973825,0.4148627813560954,-0.034440081870940144,4.975363595314736,-9.0374660239096,1.931714962536153,-0.1153622557500336
0.6130981737296362,0.22939486366550532,0.49058550460438943,-0.8003597752907398,0.230724511500067,0.2406741373279434,-0.3926449042260633,0.11319010089886163,2.3719863419453238,-0.49058550460438943,-9.011909518827818e-17,0.6405757699034434,1.7850607766056987,-3.8697483676428157,1.4702370554641488e-16,-0.027434149319625033,4.974340469756521,-10.783636145735501,2.2303229518965457,-4.238340517400906e-17
0.6402839508660018,0.22939486366550532,0.4783104856165137,-0.8202248667817209,0.230724511500067,0.22878092065070513,-0.39232215434510515,0.11035795313922994,2.688497154928231,-0.41422903144037215,0.2391552428082569,0.6727688320870918,1.8283909636278333,-4.6103363548505705,-0.41011243339086056,-0.018487264640486323,4.96903744114465,-12.529559825688306,1.9304864881315504,0.11536225575003353
0.6191398965845057,-0.38032404497305633,0.42921040966501084,-0.8210885664117635,-0.3781876368181149,0.18422157576480644,-0.3524197599608495,-0.16232207052894543,2.6280880162542823,-0.2146052048325056,0.37170711833862524,0.674186433892125,1.8298136265291445,-5.027587805604136,-0.7110835572695332,-0.022499511147695373,4.9663086343969365,-13.645407579853805,1.1142608126463194,-0.3275201008816905
-0.16472721463695558,-1.2652874895113118,0.3678353147256323,-0.8038145738109103,-1.2653208860455163,0.13530281875930497,-0.2956713867387862,-0.4654297063474684,2.074497060228391,-9.009366815842097e-17,0.3678353147256323,0.6461178690708153,3.7399580771968255,-4.533308531246555,-0.8038145738109103,1.3569070848528632e-15,21.648196232840533,-26.24038843290776,1.139598070851055e-15,-1.2653208860455163
0.45626034332148885,-1.2652874895113118,-1.5777551948526678,1.6819129614518513,-1.2653208860455163,2.4893114548845796,-2.6536469122206934,1.9963666011138939,0.6717843321851806,-0.0,-1.5777551948526678,2.828831209899737,-3.7503662766206056,-0.7161331360458876,1.6819129614518513,0.0,4.972105496994862,0.9494244667543262,-0.0,-1.2653208860455163
0.8310269499832457,-1.2652874895113118,-1.5777551948526678,1.4245304716991405,-1.2653208860455163,2.4893114548845796,-2.24756035194924,1.9963666011138939,0.6808711694626435,-0.40835309293730904,-1.5239944902699332,2.0292870647993757,-3.17527521793973,-0.6147479224693898,1.3759907729499485,0.00435717005276799,4.968430974874907,0.961911144734947,-0.5769070695024258,-1.2222061223743315
1.2782408867186499,-1.2652874895113118,-1.5646209245356408,1.2500631464305239,-1.2653208860455163,2.4480386374947636,-1.9558749558960584,1.979747534558792,0.7247697435442255,-0.7823104622678203,-1.3550014679405602,1.5626578700637814,-2.788943674726827,-0.5790590754891187,1.0825864411435404,0.00902312798964071,4.97754944943982,1.0334719946168547,-1.115521116949363,-1.095800031254452
0.9759216101305405,-1.2652874895113118,-1.1665420587588313,1.1421006926751918,-1.2653208860455163,1.3608203748532928,-1.3323084933432054,1.476050031398085,0.5409451300207282,-0.8248698002876856,-0.8248698002876856,1.3043939922091528,-2.547232747736028,-0.5296112583829873,0.8075871445884812,0.007348485227439442,4.97425985545206,1.034229802483267,-1.5770637043968865,-0.8947169788997554
1.2545580443833582,-1.2652874895113118,-1.0312099744175016,0.9866347592675141,-1.2653208860455163,1.0633940113381444,-1.017427604863671,1.3048115185289273,0.4795470682301629,-0.8930540344814575,-0.5156049872087509,0.9734481481948655,-2.198773207428275,-0.45881810490435737,0.49331737963375716,0.05307266031568108,4.966472663869746,1.0363540759900516,-1.9299882118557898,-0.6326604430227583
0.6206572422851401,-0.03539734808609866,-0.8035697472873466,0.6351090098401534,-0.03431039763984479,0.6457243387554501,-0.510354386537169,0.027570797560778453,0.37447999196760284,-0.7761887721294282,-0.20797915466618497,0.40336345438014004,-1.4153996572739673,-0.2959738314021493,0.16437830746283594,0.03753145733171582,4.966627908544361,1.0385701901835234,-2.1526557839664653,-0.00888018435423241
0.464617598938264,1.1317788484505764,-0.5003154031918771,0.5625582409165704,1.1323100699867288,0.2503155026710505,-0.28145655312308704,-0.5665121692036328,0.23340450541342242,-0.5003154031918771,-3.063548285415249e-17,0.316471774423146,-1.2534426966399326,-0.26244170607120104,3.4446757453622173e-17,-0.005390356099560153,4.964482524938495,1.0394470103006181,-2.228111874421591,6.933399514257815e-17
0.5983653001754299,2.309407369135342,-0.2683175443210262,0.3673621245269301,2.310378119300948,0.07199430459046587,-0.09856970312962093,-0.6199149834238613,-0.2954138768487897,-0.25917484570614097,0.06944569060542126,0.13495493053693972,-0.8178851078438336,0.4044605793054883,-0.09508031427689333,0.01611222204000836,4.956736645124788,-2.451205622556353,-2.150511160128227,-0.5979698586632288
0.559354895411074,0.6649083698359067,0.0018556236021182993,0.18339410332784467,0.6664739421616124,3.4433389527384924e-06,0.0003403104266244707,0.0012367247772719142,0.004675345144030825,0.0016070171792964348,-0.0009278118010591492,0.03363339713542417,-0.40912829250647037,0.4620714726084106,-0.0916970516639223,0.07716389261942713,4.976778261657125,-5.620797442584747,-1.931989569392869,-0.333236971080806
0.48551666511184505,0.08306232559225057,-0.14771548276514676,0.12984472626519994,0.08610642338519427,0.02181986384854037,-0.01918007642477234,-0.012719251899524093,-0.47293827492700746,-0.10445061954947987,0.10445061954947986,0.016859652938884702,-0.28939057968488685,0.4157217625309241,-0.09181408644343389,-0.01942782269297084,4.967297245912041,-7.135731813848681,-1.5759595879831503,-0.06088643587939078
0.5398526565947175,-0.32109420813388173,-0.07406536883789232,0.036565166220593165,-0.3201508510538421,0.00548567886109303,-0.0027082125227470737,0.023712090867067943,-0.25968309221936176,-0.03703268441894615,0.06414249095427908,0.0013370113807396075,-0.0815218037966001,0.12820236475782865,-0.031666362840634316,-0.006513663258013471,4.970641678887608,-7.8169028151925115,-1.1147467962375588,0.2772587700558353
