output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glucose_gl,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_glucose_gl^2
-1.4324216432463968,0.6843799116690604,-0.17422897707911938,-0.4426414177114617,-1.0,0.46837586349615096,-0.11923881194359848,0.1396237435576601,0.5696055381933399,-0.3029348943544378,8.381236682262632e-17,-0.6843799116690604,0.030355736454036306,-0.03554531861796049,0.17422897707911938,0.04162210584366596,2.498462735644166e-17,-0.20401496475422082,1.019266619652616e-16,0.19593142467361271
-1.482238619500509,1.0537352324038363,-0.8729207328946634,-0.4425482721134657,-0.8660254037844388,1.1103579400091668,-0.9198273313468852,0.2119102428001714,1.2083161389491421,-0.46632870636539897,-0.5268676162019178,-0.9125614801244217,0.7619906059173563,-0.17554774554801936,0.7559715301769092,0.04044277019647994,-0.10055193955921474,-0.17416106811615495,-0.5733490262979378,0.1958489731506141
-1.3720358769431649,0.8382779619752171,-1.0227011823752186,-0.44301545550341465,-0.5000000000000004,0.7027099415333236,-0.857307862871143,0.16940784143114776,0.17057863776269414,-0.3713700931629249,-0.7259700105031835,-0.41913898098760893,1.04591770843167,-0.20667798462342307,0.5113505911876097,0.04084048772063652,-0.17501533015846749,-0.10104514797930253,-0.17622488046489287,0.19626269381489797
-1.375058909562077,1.0537352324038363,-1.0575932189019388,-0.4500785115514599,-1.8369701987210297e-16,1.1103579400091668,-1.1144232363083557,0.21319835485521402,0.21442138366905591,-0.4742635849696503,-1.0537352324038363,-1.9356802192682256e-16,1.1185034166673642,-0.21397892700384827,1.942767225492308e-16,0.040935933247430556,-0.20232630389405762,-3.7166739067075847e-17,-0.2034869643486311,0.20257066656037762
-1.4037402764042368,0.8198101959384783,-1.0456788649659856,-0.432258594334838,0.5000000000000001,0.6720887573646861,-0.8572581951764903,0.1672930342931312,0.1668206881135774,-0.35437000291773474,-0.7099764559642203,0.40990509796923924,1.093444288636552,-0.21338450178226978,-0.5228394324829929,0.041641760878045164,-0.1767238542430927,0.10203156481947778,-0.1762248804648929,0.18684749237633003
-1.4746928620703452,0.8567457280119558,-1.051636041933962,-0.43983249577189293,0.8660254037844384,0.7340132424667362,-0.900984686350324,0.17526267238407958,0.17433658741181085,-0.3768246117934059,-0.4283728640059783,0.7419635650421467,1.10593836469453,-0.21513097417182583,-0.9107435278501281,0.041848024741326435,-0.10228394881569458,0.1771609961475573,-0.10174348217431564,0.19345262433693222
-1.4882768019936157,0.8936812600854335,-1.0550401430585203,-0.44320174669940676,1.0,0.7986661946278882,-0.9428696044892545,0.1794472861471589,-0.20839291786002553,-0.39608109546239095,-2.1888877892431989e-16,0.8936812600854335,1.113109703464943,-0.21184744371842698,-1.0550401430585203,0.04031888255966996,-4.9180743607578596e-17,0.2007956238558748,5.711381254606601e-17,0.19642778827740512
-0.8606605462274045,-1.5686875448130728,1.2583188991686531,-0.39702021742895705,1.0,2.4607806132516665,-1.973909184528763,-0.3154192836545091,1.9641312468633656,0.622800670119783,-0.0,-1.5686875448130728,1.583366452005011,0.2530128113129132,1.2583188991686531,0.0404299854953989,0.0,0.20107209029449835,-0.0,0.15762505304733632
-0.7858611811139715,-1.5686875448130728,1.4935593073812417,-0.4119968070507505,0.9659258262890683,2.4607806132516665,-2.3429278829285933,-0.31800630927632045,1.9641312468633656,0.646294259723267,-0.4060062124127372,-1.5152358129129373,2.2307194046651344,0.30277621862689247,1.4426675080939544,0.04109590761360746,0.05246812188674697,0.19581369665905632,-0.32406362595922567,0.16974136902001333
-0.967924995672133,-1.5686875448130728,1.4762494531628616,-0.4352993323814195,0.8660254037844387,2.4607806132516665,-2.3157741302136907,-0.32003573416542425,1.9641312468633656,0.6828486409721787,-0.7843437724065363,-1.3585232644083611,2.179312447963648,0.30117698015545896,1.278469528761924,0.04162210584366596,0.1020074823771104,0.17668214222934212,-0.6260428513497932,0.18948550877170953
-1.1372798549763765,-1.0384164226781796,1.3759986750446251,-0.4357891035788825,0.7071067811865476,1.0783086668877477,-1.4288596217497544,-0.2125907143332776,1.3001863562837994,0.45253056198051383,-0.7342712941712171,-0.7342712941712171,1.893372353724564,0.28170253749929186,0.9729779940277591,0.04191268530853609,0.1447630569388062,0.1447630569388062,-0.8853582910056013,0.189912142798086
-1.437894238802303,-1.0358924946531582,1.4642074454347371,-0.424694269429577,0.5000000000000001,1.0730732604787434,-1.516761503341118,-0.21078973858962172,1.2970261820890274,0.43993760622430506,-0.8971092159592707,-0.5179462473265792,2.1439034432665185,0.2979458836290788,0.7321037227173687,0.04140659872081606,0.17622414431800212,0.10174305715971002,-1.0843380262531321,0.18036522248632214
-1.296761576457386,-0.9284716555394587,1.5048439026091496,-0.43671357363899344,0.2902846772544625,0.8620596151401831,-1.397204909583977,-0.1870045634598607,1.1625260852627717,0.4054761747131495,-0.8884919777697693,-0.2695210948681882,2.2645551712199357,0.3030923727220852,0.43683312658724277,0.04056645983714981,0.19273847367667868,0.05846657679336157,-1.198171312706841,0.19071874540054054
-1.4505933406252194,-0.6637670090128717,1.1184784249718083,-0.43671357363899344,6.123233995736766e-17,0.44058664225389366,-0.7424090787889648,-0.13229171137346155,-0.010626382008555826,0.28987606256967713,-0.6637670090128717,-4.064400714836128e-17,1.250993987127417,0.22291771504863236,6.84870511528549e-17,0.039722259414378756,0.199304439023266,1.2203877165285077e-17,0.01600920483282073,0.19071874540054054
-1.3094626489665058,-0.28209984425360324,0.5755242956047959,-0.43671357363899344,-0.25881904510252063,0.07958032212790721,-0.16235531415427765,-0.056168043250898185,-0.18518759616656855,0.12319683110699453,-0.2724875251566792,0.07301281231328738,0.3312282148313965,0.11459089462811708,-0.14895664862173408,0.03964358271337567,0.19232255775153967,-0.051532674035812985,0.6340928061089997,0.19071874540054054
-1.0046152311996046,0.03185217837095628,0.2725592955191275,-0.03660083584702636,-0.4999999999999998,0.0010145612669752151,0.008681607297537435,0.006496326644245072,0.05058214108843724,-0.0011658163519255743,0.027584795635121378,-0.015926089185478134,0.07428856957388308,0.055589108945593775,-0.1362796477595637,0.04159656123532991,0.17662791661143898,-0.10197617520201702,1.3752723173350785,0.0013396211847009696
-0.22415649573412244,0.34580420099551584,-0.3503912102749995,-0.43671357363899344,-0.7071067811865475,0.11958054542614711,-0.12116675250499798,0.07095596210603196,0.28781088494721435,-0.1510173883961285,0.24452049548672514,-0.2445204954867251,0.1227740002379789,-0.07189717582083954,0.2477640008536136,0.04210340854735524,0.14509205448155188,-0.14509205448155185,0.5885209834339622,0.19071874540054054
-1.5592668306973954,0.28424498087305317,-0.7461179660048753,-0.43671357363899344,-0.8660254037844387,0.08079520915152236,-0.21208028697609713,0.05776816778846693,0.2365754934479188,-0.12413364138601839,0.14212249043652656,-0.24616337433428592,0.5566920191952524,-0.15163633749230232,0.6461571127801963,0.04130394914106846,0.10161686516158187,-0.17600557336573563,0.4161471782567304,0.19071874540054054
-1.3179306875346508,0.43198710916696353,-1.0107868284392654,-0.43671357363899344,-0.9659258262890682,0.18661286248643008,-0.4366468800015218,0.08789006205048885,0.3595404330462281,-0.1886546342102826,0.111806491091192,-0.4172675053683252,1.0216900125463089,-0.20564992608843757,0.976345102462304,0.04139405453790997,0.05265810356650449,-0.19652271794041842,0.21541363059703117,0.19071874540054054
-1.512693603915692,0.4812344852649337,-1.0490829660905436,-0.43671357363899344,-1.0,0.23158662980820566,-0.5048549011867927,0.0964397141407885,0.4005287462456646,-0.21016163181837072,5.893422720190251e-17,-0.4812344852649337,1.1005750697413328,-0.21023693117928507,1.0490829660905436,0.0401604292581983,2.4542004126778726e-17,-0.20040067180076593,1.019266619652616e-16,0.19071874540054054
-1.3488389297740682,0.37658381105674715,-1.041423738560288,0.7147217453890057,-0.8660254037844388,0.14181536675002385,-0.39218332039199877,0.07504575614998234,0.31342858069686214,0.26915263872372186,-0.18829190552837347,-0.3261311470291023,1.0845634032368872,-0.20753529397210677,0.9018994136973733,0.039712660519010116,-0.09964017829044927,-0.17258185127427972,-0.41614717825673025,0.5108271733319066
-1.4575124198462406,0.3581160450200084,-1.0397216879980091,1.1853879074630853,-0.5000000000000004,0.12824710170077266,-0.37234101882737414,0.07008254093879558,0.0728719468856592,0.4245064292352238,-0.3101375924901389,-0.17905802251000436,1.0810211884934295,-0.20347130148832898,0.519860843999005,0.03829764945408015,-0.16947931168894953,-0.0978489262256876,-0.17622488046489287,1.4051444911597122
-1.3460169071467372,0.3642719670322546,-1.0227011823752186,1.6900012738068237,-1.8369701987210297e-16,0.132694065965548,-0.37254137139003346,0.07424534843637633,0.07412459676869812,0.6156200882966276,-0.3642719670322546,-6.691567476677411e-17,1.04591770843167,-0.20844537187518145,1.8786715942200374e-16,0.041541961385599055,-0.20381845202434212,-3.744084223181684e-17,-0.2034869643486311,2.856104305468687
-1.216176276683496,0.2473094487995756,-1.021850157094079,1.8294576988065556,0.5000000000000001,0.0611619634655499,-0.25271319910669643,0.04978158309016689,-0.05766881320166801,0.45244217509398926,-0.21417626525635938,0.12365472439978782,1.044177743553194,-0.2056909622660818,-0.5109250785470396,0.04051874522241369,-0.17432457921019132,0.10064634273337222,0.20194399155051454,3.346915471722578
-1.3954121565557314,0.19190615068935918,-1.0244032329374977,1.2129124316709219,0.8660254037844384,0.036827970672407034,-0.19658928118677013,0.037710166823381616,-0.1039682739183076,0.232765355885237,-0.09595307534467967,0.16619560163946956,1.0494019836527972,-0.20129848193878902,-0.8871592234427805,0.03861349555469078,-0.09825158466239978,0.17017673655943125,0.2708831205900284,1.4711565669018687
-1.4786795602373057,0.16112654062812787,-1.0184460559695212,0.4770025361033012,1.0,0.02596176209478774,-0.16409868981472964,0.03251492558344296,-0.12162831554308942,0.07685776851316858,-3.946462044758455e-17,0.16112654062812787,1.037232368919873,-0.2055198205801927,-1.0184460559695212,0.04072221222260905,-4.9426121090973824e-17,0.20179745345917785,1.8488788592476766e-16,0.22753141944898114
-0.7087226114903589,-1.5686875448130728,1.2002364237308831,-0.4080797581290219,1.0,2.4607806132516665,-1.882795928737622,-0.3125103909430991,1.9641312468633656,0.640149633867328,-0.0,-1.5686875448130728,1.4405674728503,0.23910839047873064,1.2002364237308831,0.03968770881950239,0.0,0.19921774223071195,-0.0,0.16652908899464103
-0.7299232535466923,-1.5686875448130728,1.2134358258413565,-0.4113088249315517,0.9659258262890683,2.4607806132516665,-1.9035016664273008,-0.3186001767233525,1.9641312468633656,0.6452150307418258,-0.4060062124127372,-1.5152358129129373,1.4724265034352948,0.24644861230256743,1.1720890027245703,0.041249541735466494,0.05256610456409181,0.19617937298916893,-0.32406362595922567,0.16917494946657383
-0.745471967603613,-1.5686875448130728,1.2414771088549033,-0.3927487203988541,0.8660254037844387,2.4607806132516665,-1.94748967783123,-0.3165208851020836,1.9641312468633656,0.6161000259309545,-0.7843437724065363,-1.3585232644083611,1.5412654118107294,0.25049821720587107,1.075150714485205,0.04071288198805406,0.10088716715724311,0.17474169934803926,-0.6260428513497932,0.1542515573749373
-0.7285102715468088,-1.3101388202987296,1.343217181215132,-0.43573125143012714,0.7071067811865476,1.716463728453747,-1.7598009732021778,-0.26369107218321114,1.6404060854477422,0.5708684277159559,-0.9264080441289754,-0.9264080441289754,1.8042323959115245,0.2703487395394997,0.9497979774434995,0.040509438327467194,0.14231907519279907,0.14231907519279907,-0.8853582910056013,0.18986172347286467
-0.8359304052007369,-1.0608855380228783,1.3496083810764892,-0.43577686366514584,0.5000000000000001,1.125478124786092,-1.431780013478517,-0.21385814934544473,1.3283196143592046,0.46230937246732073,-0.9187538264353345,-0.5304427690114393,1.821442782271902,0.27206021797225727,0.6748041905382447,0.040636336712586915,0.17457735401374425,0.10079228233424786,-1.0843380262531321,0.18990147490583112
-1.5482901086065144,-0.933827307690115,1.8954645066521882,-0.42260082211461547,0.25881904510252074,0.8720334405877688,-1.770036517069185,-0.18919599955025262,1.1692318207492407,0.3946361879429206,-0.9020079137918704,-0.2416922920670134,3.592785695978223,0.38402636011485247,0.4905823136374399,0.04104788254644516,0.19569924834197314,0.052437455552609424,-1.209421916964827,0.17859145485194886
-1.083275170563675,-0.9346275775517087,1.8699337482180023,-0.42844514078288065,0.19509032201612833,0.8735287087201752,-1.7476916492791783,-0.18857665469572413,0.3322161200569301,0.40043664404370455,-0.9166689707216445,-0.1823367950697168,3.4966522227246273,0.37729022683591656,0.3648059770886759,0.04070977214742232,0.1978897387532055,0.039362716415542176,-0.3486230112298207,0.18356523866046243
-1.5412232279210551,-0.6391433209638867,1.5933505318476593,-0.4288152781029176,-0.06540312923014314,0.4085041847327459,-1.018379350384688,-0.1293813841149927,-0.04818921391435568,0.2740744209267514,-0.6377748660521692,0.04180197321758394,2.5387659173392185,0.32254095510208414,-0.10421011074334977,0.04097765257034694,0.2019959599130373,-0.013239514687388527,0.07523513980522481,0.18388254273448254
-1.4295661189537936,-0.47908934864548375,1.2512383688295732,-0.44182202752909006,-0.3214394653031616,0.22952660398555388,-0.5994549751227978,-0.09659963156161211,-0.35969179692945724,0.21167222738613875,-0.4536641389525938,0.15399822406104427,1.565597455631291,0.25228940231382596,-0.4021973922433781,0.04065536916333463,0.19093119453069923,-0.06481240713331754,0.710938368401877,0.19520670400991602
-1.202003101588751,-0.2205406241311406,0.5533976382951683,-0.2616144034060803,-0.5555702330196023,0.04863816689215303,-0.12204666054231561,-0.04440022521295678,-0.38129866599307516,0.05769660380887293,-0.1833728272432808,0.1225258059388263,0.30624894607066994,0.1114124886035199,-0.30745125486014424,0.0405315439484487,0.16739518258554742,-0.11184988509426344,1.437550361679482,0.0684420960695193
-1.4451089209521597,0.29040090288529946,0.36276797531991645,-0.05808836098474334,-0.7518398074789773,0.08433268439659714,0.10534814757077576,0.05884973481517312,0.2416990325978484,-0.016868912477096668,0.19147462001870375,-0.21833495891700472,0.1316006039177115,0.07351492001196205,-0.2727434047240644,0.04106701111907146,0.13361641091542714,-0.15236031587375756,0.5487698008985553,0.0033742576818938524
-1.2133108989599388,0.4566107972159486,0.00959248364701649,-0.14127320159510312,-0.8968727415326881,0.20849342013418415,0.004380031605345149,0.09326715814107794,0.38003458964594633,-0.06450686920558946,0.2019537914404961,-0.40952177751249413,9.201574251827877e-05,0.001959357279168479,-0.008603237106607159,0.04172200150064405,0.09034172968791339,-0.18319490543582276,0.3681143808190055,0.019958117488930647
-1.3885719047824077,0.8321220399629708,-0.49932063447441516,-0.44282916430742253,-0.9807852804032304,0.692427089392136,-0.41549570495445526,0.1655955230257569,0.6925704777916493,-0.36848790755859,0.16233895673309345,-0.8161330482947905,0.2493210960119325,-0.09936674868871762,0.4897263284941082,0.039602548291758695,0.03882373301031864,-0.19518008619452495,0.16237257402441727,0.1960976687612102
-1.4959920384362917,0.8875253380731872,-0.7716487244390609,-0.4426414177114617,-1.0,0.7877012257219252,-0.6848577950315212,0.18159424549989903,1.0177235767980206,-0.39285547389955994,1.0869050644335013e-16,-0.8875253380731872,0.5954417539284297,-0.15788503369344437,0.7716487244390609,0.04186418520353931,2.5057178871967187e-17,-0.20460739283696303,1.4043000997000432e-16,0.19593142467361271
-1.3815050240969486,0.8936812600854335,-1.044827839684846,-0.0102872044131383,-0.8660254037844388,0.7986661946278882,-0.9337430603418945,0.17922862234821652,1.0247825605813954,-0.00919348180268987,-0.4468406300427165,-0.7739506741200736,1.0916652145805024,-0.20954121190800884,0.9048474517482917,0.04022068203826532,-0.10027547312063065,-0.1736822141979397,-0.5733490262979378,0.00010582657463769213
-1.5171946511788286,1.4046227871018735,-1.0550401430585203,-0.18701933341091997,-0.5000000000000004,1.972965174045835,-1.4819334262472181,0.28128844888745763,0.2858224270022738,-0.26269161733758095,-1.2164390163647234,-0.7023113935509374,1.113109703464943,-0.21128135473813056,0.5275200715292606,0.040103693931535005,-0.17342943939438668,-0.10012953351975513,-0.17622488046489287,0.03497623106946485
-1.0564206298217622,1.2938161908814407,-1.051636041933962,0.03112474629592426,-1.8369701987210297e-16,1.6739603357869606,-1.360623737968634,0.2611910116368939,0.2632747291075734,0.040269700694743955,-1.2938161908814407,-2.376701785271966e-16,1.10593836469453,-0.2123005443914102,1.9318240689336274e-16,0.040754098589696974,-0.20187644387024697,-3.708410112134224e-17,-0.2034869643486311,0.0009687498319856509
-1.5157816691789854,0.9798641682568812,-1.0507850166528228,0.3341070009775584,0.5000000000000001,0.9601337882337495,-1.0296265863593113,0.19696859026421001,0.19938958507258903,0.32737947862167627,-0.8485872619685686,0.4899320841284407,1.104149151222073,-0.21122483105903436,-0.5253925083264115,0.04040752031239318,-0.17408515225111787,0.10050810951409991,-0.1762248804648929,0.11162748810221822
-1.5426362099208983,1.0537352324038363,-1.0490829660905436,0.7061494395734305,0.8660254037844384,1.1103579400091668,-1.105455683084325,0.2120756976977192,0.21442138366905591,0.7440945438207475,-0.5268676162019186,0.9125614801244213,1.1005750697413328,-0.21113937840808478,-0.9085324993119394,0.04050594851746912,-0.10063044832140666,0.1742970492811104,-0.10174348217431564,0.4986470310098699
-1.2670219511300045,1.0167997003303588,-1.0507850166528228,0.2954704980087848,1.0,1.0338816305919074,-1.0684378900442213,0.20257237644714335,-0.3922089803826387,0.30043431383179425,-2.490440996767124e-16,1.0167997003303588,1.104149151222073,-0.20934311633771632,-1.0507850166528228,0.03969077937476255,-4.8796161590343813e-17,0.1992254486122758,9.447632060992741e-17,0.08730281519355929
0.8468661239767895,-1.5686875448130728,1.1814542957761327,-0.3899224646456583,1.0,2.4607806132516665,-1.8533326385499196,-0.3202336899811429,1.9641312468633656,0.6116665137324598,-0.0,-1.5686875448130728,1.3958342530078776,0.2411834465897715,1.1814542957761327,0.041673611880187096,0.0,0.20414115675234892,-0.0,0.15203952843534463
0.9532457353212079,-1.5686875448130728,0.837478387392352,-0.4072959088138856,0.9659258262890683,2.4607806132516665,-1.3137419153525203,-0.313178302931846,1.9641312468633656,0.6389200192096635,-0.4060062124127372,-1.5152358129129373,0.7013700493492945,0.16719713302555073,0.808942003341194,0.0398575350029549,0.051671545158667766,0.19284083183773776,-0.32406362595922567,0.16588995733652903
1.1415585957949745,-1.5686875448130728,0.6538186214696317,-0.43671357363899344,0.8660254037844387,2.4607806132516665,-1.0256371280662644,-0.3192816887300639,1.9641312468633656,0.6850671436182957,-0.7843437724065363,-1.3585232644083611,0.4274787897804495,0.13307450185107556,0.5662235356600228,0.041426202811154805,0.10176713960207734,0.17626585633175276,-0.6260428513497932,0.19071874540054054
0.9431814409373065,-1.0525750433063459,1.0035304402482927,-0.43692376250247145,0.7071067811865476,1.107914221791356,-1.056291096603583,-0.21224980213136796,1.317914162742274,0.45989504823761046,-0.7442829508296411,-0.7442829508296411,1.0070733445049322,0.2023600490340645,0.7096031794266893,0.04066197329967006,0.14258676884562269,0.14258676884562269,-0.8853582910056013,0.19090237423931608
0.5852417664647315,-1.0327529744269128,0.6146714585372138,-0.43671357363899344,0.5000000000000001,1.0665787061876357,-0.6348037770996364,-0.20619835648794438,1.2930952337004094,0.4510172421482771,-0.8943903116876472,-0.5163764872134565,0.3778210019402658,0.12272464729598388,0.30733572926860697,0.03986368935706986,0.17290970770261105,0.09982946628760203,-1.0843380262531321,0.19071874540054054
0.5838031655444147,-0.946262270154853,0.5828771540338411,-0.4367656769578725,0.45632159090047575,0.8954122839186159,-0.5515546589974624,-0.19120034166535685,1.1848014594649452,0.41329488100387757,-0.8419982935670456,-0.4317999045261583,0.3397457766945901,0.11777528758698516,0.26597943022826404,0.04082764030549297,0.1797946759308687,0.09220365943066941,-1.1141245491064773,0.19076425656846863
0.6053683845462906,-0.957589166657386,0.5180034968525763,-0.43671357363899344,0.4067366430758002,0.916977012099587,-0.49603453687667043,-0.19326211637754998,1.1989837046317247,0.4181921870489327,-0.8748012334876185,-0.3894866030919782,0.268327622751497,0.10454426133719907,0.21069100341134273,0.04073193235369056,0.1843731473773818,0.0820882140130287,-1.1438372062804514,0.19071874540054054
0.6125554770894739,-0.9777190316374325,0.4759543377114725,-0.43671357363899344,0.4031460314822205,0.9559345048260387,-0.4653496141708964,-0.19495604290292864,1.224188020770514,0.4269831723212392,-0.8947455518978263,-0.39416354750927046,0.2265325315863664,0.09490474387852788,0.1918791024151287,0.03975989826968871,0.1824769911770693,0.0803868519140567,-1.1458282766666645,0.19071874540054054
0.5809318757622588,-0.8299769033435197,0.51510150064389,-0.43671357363899344,0.25881904510252074,0.6888616600836982,-0.42752234841201586,-0.16748722552465647,0.18580624104895013,0.3624621794969739,-0.8016961261629314,-0.21481382958051692,0.26532955596558744,0.10394617110293806,0.13331807852752708,0.04072221222260905,0.19492137197558618,0.05222902420842478,-0.21624101368588317,0.19071874540054054
0.5320568875080433,-0.48524527065773004,0.10490731513464258,-0.43671357363899344,6.123233995736766e-17,0.2354629726956937,-0.050905778526485417,-0.09817414260904236,-0.1337740508287481,0.2119131962403579,-0.48524527065773004,-2.971270337561901e-17,0.011005544768759208,0.021224700866842094,6.423720384339135e-18,0.04093281489942244,0.20231859751249373,1.2388441142582855e-17,0.2756833686342226,0.19071874540054054
0.5464310725943733,-0.10973402791070783,0.02320888814524879,-0.15504710689877108,-0.25881904510252063,0.012041556881508004,-0.0025468047795072267,-0.022002929164375306,-0.11369263138164329,0.017013943555904246,-0.10599493158167814,0.028401256319102747,0.0005386524889386697,0.00465364783893063,-0.006006902267644503,0.04020484199646851,0.19367918902214265,-0.05189618228919786,1.0007711463909197,0.024039605357678944
