output_D0_%,output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_feed_%,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl
2.3137709604897383,1.172302484201488,-1.286802007360849,-0.874269701561121,0.8811481068562839,0.5000000000000001,0.7643475110677717,-0.7703610924123901,-0.23314984176747783,1.1260639543128854,-0.7571397713109704,-0.43713485078056064,0.776421986216413,0.23498417172688987,0.44057405342814204,-0.13439605470130012,0.07111797700533125,0.2309512562295309,0.13333976995380192,0.5118752062176262
3.067178808557874,1.1494258991400452,-0.10860313909645633,-0.7563024524714647,0.825378096514347,0.25881904510252074,0.571993399614352,-0.6242354786100299,-0.2033285311336521,0.08205566735504488,-0.7305320713279483,-0.19574547855735905,0.6812490022056468,0.22189920903434315,0.21362357078837949,-0.015111460814108165,0.0722779171942235,0.25968483746365434,0.06958234248499352,0.04307135003431936
3.02131862172,1.0991016940048832,1.0126940792801677,-0.5753015932590442,0.8245066901027541,6.123233995736766e-17,0.3309719232063947,-0.47434001246885543,-0.15644694669486164,-0.5819254976364564,-0.5753015932590442,-3.522706273645305e-17,0.679811282024199,0.22421553443878722,5.0486473945495826e-17,0.17622117069624083,0.07395082607923156,0.2719390116905472,1.6651462011506163e-17,-0.40208022994370607
2.9998779145839958,1.1433240491236567,2.140685609408294,-0.7056928582569554,0.8680770106823922,-0.25881904510252063,0.4980024101948713,-0.6125957468556109,-0.19197878745713687,-1.5110825359307931,-0.681646957218144,0.18264675170973363,0.753557696475278,0.2361542560340615,-0.22467486298026734,0.3680489884804324,0.07400738245240746,0.26277333932857705,-0.07040990406552156,-0.8517194880162279
2.9843904268376114,1.1433240491236567,2.1540742329112983,-0.6797485897426583,0.8750482619751345,-0.4999999999999998,0.46205814525713274,-0.5948128220343619,-0.18525621182294555,-1.4646297892113034,-0.5886795469037884,0.339874294871329,0.7657094607857037,0.23848247517091187,-0.43752413098756704,0.24952894490368926,0.07427607189975897,0.23602341817035707,-0.1362681840157112,-0.8587183072534124
2.9629497197016073,1.1646741011809993,3.188345398518393,-0.798568467375038,0.8602343529780574,-0.7071067811865475,0.637711597085717,-0.6869560288410447,-0.21665430166838773,-2.5453816375110554,-0.5646731785226377,0.5646731785226375,0.7400031420435771,0.23338446311090108,-0.6082775444004065,0.555227484136228,0.07360550858087579,0.19184043966389855,-0.19184043966389852,-1.2582072112180909
-0.6653052391963816,0.551641569534499,3.188345398518393,-0.5549603123112147,0.7094810437725095,-0.8660254037844387,0.30798094824056094,-0.39373382163087844,-0.14931905415517582,-1.7688975287837938,-0.2774801561556073,0.4806097285536579,0.5033633514725296,0.1908948010280936,-0.6144286074104927,0.5278846840166301,0.07239467266131346,0.13453129065510505,-0.23301503062245812,5.9624614318528755
-0.5712043763633272,0.5943395326491785,1.8260529570876889,0.0053384443355788645,0.2223648596921557,-0.9659258262890682,2.8498987924074064e-05,0.0011870824256553776,0.0014465851331807878,0.009849455510209233,0.001381691065267484,-0.005156541255942211,0.04944613082591209,0.0602553253255238,-0.2147879608357982,0.3803241941855999,0.07342746883204157,0.07013349944179138,-0.26174178322936864,6.77286352122622
-0.6551806734164917,0.412868372161778,0.9022379353803809,-0.5549603123112147,0.2659351802717938,-1.0,0.30798094824056094,-0.14758347069817387,-0.15204299578717073,-0.5009692625699897,-6.796303701257445e-17,0.5549603123112147,0.07072152010619147,0.07285851005332827,-0.2659351802717938,0.1578511852206267,0.07506007335843741,3.35517628905894e-17,-0.2739709352439368,4.44632244470798
-0.7814427633282491,0.8444340253208894,0.5675223478052693,0.1941347645100414,-0.20549568839989021,-0.8660254037844388,0.03768830679136923,-0.039893857075341536,0.05267667131325266,0.11007276155547104,-0.09706738225502065,-0.16812563782340556,0.042228477950944775,-0.05575935284672674,0.17796448652247615,0.12012864597018798,0.07362579900458416,-0.13567037167762908,-0.23498797682740738,3.3165678747790333
-0.29723865753032547,0.414394905165878,-0.37972276503229657,0.9249592297015102,-1.011546619123195,-0.5000000000000004,0.8555495766100112,-0.9356393816313574,0.25444867757599055,-0.351348922213897,-0.8010381903863936,-0.4624796148507555,1.023226562659566,-0.2782681563439519,0.5057733095615979,-0.05871104340016936,0.07567548543090799,-0.23823646671570028,-0.13754588818909502,-0.4704748654563966
0.9260768850414862,0.8276592902758354,-0.5169561559380924,0.8275159676759821,-1.0403030307057561,-1.8369701987210297e-16,0.6847826767587171,-0.8608673691307307,0.22617722966651405,-0.42734379080925,-0.8275159676759821,-1.520122171586574e-16,1.0822303956955814,-0.28433633511569467,1.9110056650456424e-16,-0.05388525054111453,0.0747041958797154,-0.2733206832270756,-5.020819497822087e-17,0.20407398865268903
0.8319760222084321,0.40066895412901643,-0.3998057002868033,0.8823278025653413,-1.0490170948216837,0.5000000000000001,0.7785023511797838,-0.9255769481274945,0.23672224786532675,-0.353530630159523,-0.764118291486886,0.44116390128267075,1.1004368652281253,-0.2814437944869744,-0.524508547410842,-0.04480559120646963,0.0719810576673161,-0.23234843070373226,0.13414642901258697,0.1587525255979357
0.4609314998499933,0.6599119398252947,-0.6039822087076214,0.8275159676759821,-1.0525027204680548,0.8660254037844384,0.6847826767587171,-0.8709628072097261,0.2257568673701323,-0.22204404658843538,-0.41375798383799145,0.7166498500446626,1.1077619765926563,-0.2871361113897531,-0.911494093477567,-0.03616596328536477,0.0744267705573595,-0.1364063511693642,0.23626273070042086,0.10628979209336198
-2.3347087091112058,-1.0846455178602876,-1.286802007360849,0.8823278025653413,-1.0533741268796475,1.0,0.7785023511797838,-0.9294212786489043,-5.986803258589065,-1.1364428306079946,-2.161079838420726e-16,0.8823278025653413,1.1095970511794597,7.147393108299412,-1.0533741268796475,11.069886758227275,46.03944124604898,1.6619037565039412e-15,-6.785237007360095,0.5099843710399986
1.9590179016510003,0.33471955967188355,-1.286802007360849,-1.5842047674558675,0.41233145741937777,1.0,2.5097047452298993,-0.6532174606158043,-0.3111243091122506,2.040464037238472,-0.0,-1.5842047674558675,0.17001723077758815,0.0809783826246597,0.41233145741937777,-0.179393131347,0.03856961098892457,0.0,0.1963914738193198,0.4604521431808026
1.8613222539558645,0.8286198285184164,-1.286802007360849,-1.5842047674558675,0.8699941047878971,0.9659258262890683,2.5097047452298993,-1.378248808463486,-0.3105325248084962,2.040464037238472,-0.4100223651597885,-1.53022429901589,0.7568897423656944,0.1705344356223314,0.8403497745338677,-0.179393131347,0.03842302531691069,0.050733171112268355,0.18933877222007117,0.43442666692195087
1.620136123708497,0.9633199018401949,-1.286802007360849,-1.5842047674558675,1.235305100655814,0.8660254037844387,2.5097047452298993,-1.9569762297214908,-0.3111243091122506,2.040464037238472,-0.7921023837279336,-1.3719615734132005,1.5259786917062708,0.2426033893343185,1.069805598592428,-0.179393131347,0.03856961098892457,0.09819573690965988,0.17008000541419743,0.5028106606619968
1.0282924008410872,0.5592196818748516,-1.286802007360849,-1.0711659928914559,1.0371559967237356,0.7071067811865476,1.1473965843271385,-1.1109662330139078,-0.2090874290869927,1.3796674087264067,-0.7574287373499696,-0.7574287373499696,1.0756925615400055,0.20244881032093962,0.7333800384316461,-0.179393131347,0.03810151921259662,0.13802448915427404,0.13802448915427404,0.5022646145988788
0.19482640644195728,0.33471955967188355,-1.286802007360849,-0.9570964742828209,-0.08524160360008919,0.5000000000000001,0.9160336610846064,0.08158443826785917,-0.18882364999127652,1.2327452713566185,-0.8288698606014425,-0.47854823714141054,0.007266130984314737,-0.01681714555989696,-0.0426208018000446,-0.179393131347,0.038922555262666275,0.17085642056124112,0.09864400040380851,0.502200113983988
-0.13664096966654035,0.2898195352312907,-1.286802007360849,-0.9785948939672034,0.6935255923762464,0.44228869021900125,0.9576479664986821,-0.6786806035349748,-0.19167591373733436,1.2604353485010582,-0.8776750854022562,-0.43282145390775684,0.48097774728082354,0.1358398173119818,0.306738525885447,-0.179393131347,0.038364469191500765,0.17566911834423235,0.08663042220641003,0.502200113983988
-0.18199966323928207,0.2898195352312907,-1.286802007360849,-0.9873647875495021,0.7401719775888073,0.43051109680829525,0.9748892236926734,-0.7308197474020675,-0.19221339406376067,1.2717310173645138,-0.891180927527407,-0.42507149763782553,0.5478545564077258,0.14409159593013904,0.31865224989852237,-0.179393131347,0.037897627709502196,0.17570910278000293,0.0838089428984077,0.5022623880404361
0.1411810284665032,0.9184198773996021,-0.4833507109455512,-0.9873647875495009,0.7679959843109636,0.4127070298043947,0.974889223692671,-0.7582921918880644,-0.19612302377247626,0.4784301992071766,-0.8993548669798225,-0.4074923888030017,0.5898178319177658,0.15254918606324525,0.3169573415866803,-0.0674883999799024,0.03945498577568127,0.18092742402923534,0.08197714931507767,0.1556756391411621
0.4490967752199231,0.5143196574342588,-0.2557441113944754,-0.7863880596218468,-0.17761068322892198,0.25881904510252074,0.6184061803158132,0.13967092055250244,-0.15291237076581232,0.2020589928230968,-0.7595925362740894,-0.20353220667135052,0.03154555479704447,-0.03453621950838132,-0.045969027433315886,-0.03578734293539882,0.03781041308688122,0.18782330971913996,0.050327104158984184,0.1001844806787911
-0.3281069934976327,0.33471955967188355,0.246128440615647,-0.4270660309027078,-0.2813080462084606,6.123233995736766e-17,0.18238539475099255,0.12013711075524279,-0.08460597332025364,-0.10460031009940746,-0.4270660309027078,-2.6150252388478285e-17,0.0791342168616214,-0.055729885615060266,-1.7225149918179353e-17,0.03411348784773154,0.039247499676387965,0.19810981721355447,1.2130727676512335e-17,-0.09549862559890406
-0.6325336099762267,0.46941963299366596,1.0063344831162406,-0.06165379830697317,-0.3667058745445512,-0.25881904510252063,0.003801190845676928,0.022608810027151968,-0.01197930696313481,-0.06197039116976812,-0.05955299607352262,0.0159571772047542,0.13447319842548414,-0.07125079649564978,0.09491046428310547,-0.00046459748846834116,0.03775232582184506,0.18767897995714666,-0.05028843111581428,-0.2547919649622546
-0.9988922888329871,0.33471955967188355,0.7502770586212802,0.267217211029188,-0.5819432582079634,-0.4999999999999998,0.0714050378702176,-0.15550525443557062,0.052339434229746004,0.2001663111192702,0.2314168930797041,-0.13360860551459394,0.3386579557737004,-0.11398435292063888,0.2909716291039816,0.20900889981947035,0.038364469191500765,0.16962709657842281,-0.097934249871407,0.0014558566943110205
-0.634714316397993,0.37961958411247637,0.7502770586212802,0.6021784242419447,-0.9435769190189596,-0.7071067811865475,0.3626188546225115,-0.5682016622459061,0.11830769733982963,0.4510781074013938,0.42580444726570876,-0.4258044472657087,0.8903374021053122,-0.18538095696914586,0.667209638009416,-0.03960033039866811,0.03859896161335404,0.13892257126427304,-0.13892257126427301,-0.2920691836057497
-0.5749629604415929,0.37961958411247637,0.7502770586212802,0.7727041327866209,-1.04466006276372,-0.8660254037844387,0.5970716768255239,-0.8072131478546571,0.15590900411831168,0.5788150218722932,0.3863520663933104,-0.6691814086024379,1.0913146467334993,-0.21078172500552805,0.9047021526724276,0.15667011451038865,0.040711389450595055,0.10088531787454882,-0.17473849629645521,-0.2920691836057497
-0.5527197549395754,0.2898195352312907,0.7502770586212802,0.9493200452078926,-1.04466006276372,-0.9659258262890682,0.9012085482335153,-0.9917167380097345,0.18948810570173172,0.7111139690028674,0.24570210759738884,-0.9169727490802092,1.0913146467334993,-0.20851835731752616,1.009064134316236,0.3791099520739856,0.03984176833742925,0.05166132414834637,-0.1928026865079134,-0.2920691836057497
-0.6137795347490355,0.5592196818748516,0.7502770586212802,0.9554102490844881,-1.04466006276372,-1.0,0.9128087440556837,-0.9980789307737027,0.18970442534668527,0.7156760016625424,1.170040103413894e-16,-0.9554102490844881,1.0913146467334993,-0.2074256970543537,1.04466006276372,0.4968722190194192,0.039425311414327056,2.431635179835314e-17,-0.1985580807077039,-0.2920691836057497
-0.5801966558538322,0.2898195352312907,0.7502770586212802,1.016312287850444,-1.04466006276372,-0.8660254037844388,1.0328906664358037,-1.0617008584133847,0.20134144157794082,0.7612963282592923,-0.5081561439252217,-0.8801522594567676,1.0913146467334993,-0.2069574140844209,0.9047021526724277,0.10433132920130692,0.039247499676387965,-0.09905490860677718,-0.1715681344460299,-0.174197042814756
-0.5762713842946529,0.46941963299366596,0.7502770586212802,1.028492695603635,-1.04466006276372,-0.5000000000000004,1.0577972249100316,-1.0744252439413209,0.20690491074933304,0.7704203935786421,-0.8907008019994836,-0.514246347801818,1.0913146467334993,-0.21015734771228664,0.5223300313818604,0.3921946484012558,0.040470556250353694,-0.17422088619842702,-0.1005864755451171,0.2254345736454449
-0.5823773622755989,0.2898195352312907,0.13573923983337516,1.0833045304929954,-1.04466006276372,-1.8369701987210297e-16,1.1735487057866492,-1.1316849788170347,0.21226616746460075,0.1457459936765837,-1.0833045304929954,-1.9899981386551094e-16,1.0913146467334993,-0.20469404639641903,1.919009403090994e-16,0.0187384751811473,0.03839374167253461,-0.19594321032517206,-3.5994183800906783e-17,-0.016733919021139798
-0.6033121439245565,0.42451960855307314,0.13573923983337516,0.900598414195128,-1.04466006276372,0.5000000000000001,0.8110775036507794,-0.940819195897989,0.17781182913105728,0.12116501600957084,-0.7799411053009608,0.4502992070975641,1.0913146467334993,-0.2062549896295243,-0.5223300313818601,0.0187384751811473,0.038981535595081024,-0.17098582308574814,0.09871871098616646,-0.05245721673510259
-0.5714738301667667,0.42451960855307314,0.13573923983337516,0.8762375986887456,-1.04466006276372,0.8660254037844384,0.7677923293558192,-0.9153704248421163,0.1716928080946926,0.1178875523206358,-0.4381187993443732,0.7588440202155275,1.0913146467334993,-0.20469404639641903,-0.9047021526724273,0.0187384751811473,0.03839374167253461,-0.09797160516258611,0.16969179784067626,-0.05245721673510259
-0.5828135035599521,0.46941963299366596,0.13573923983337516,0.900598414195128,-1.04466006276372,1.0,0.8110775036507794,-0.940819195897989,0.17996492455490423,0.12116501600957084,-2.2058299305224913e-16,0.900598414195128,1.0913146467334993,-0.2087524988024917,-1.04466006276372,0.0187384751811473,0.03993129377189237,-4.894378345356644e-17,0.19982816060778913,-0.05245721673510259
3.104534253660835,0.623108149726446,-1.286802007360849,-1.5842047674558675,2.215271323004802,1.0,2.5097047452298993,-3.509443391112474,5.4285279090529635,2.040464037238472,-0.0,-1.5842047674558675,4.907427034527446,-7.5909771578131915,2.215271323004802,-0.21873218204726388,11.741984914909766,-0.0,-3.426657980439508,0.45626864860656674
3.4380948896506265,0.4758052083308156,-1.286802007360849,-1.5842047674558675,1.8205242185532813,0.9659258262890683,2.5097047452298993,-2.8840831463009757,5.425096542545595,2.040464037238472,-0.4100223651597885,-1.53022429901589,3.3143084303390355,-6.234370610785999,1.7584913600853387,-0.17939527697686175,11.727145414965578,-0.8863237477725576,-3.3078052586420483,0.46227513790587504
2.7648849692784836,1.0830185019616865,-1.286802007360849,-1.571171731159953,1.535574321962448,0.8660254037844387,2.4685806087961635,-2.41265096576251,5.385890689346551,2.023677418233061,-0.7855858655799763,-1.3606746328924937,2.357988498270432,-5.263864719199955,1.3298463722185447,-0.1804015773820227,11.750808709356232,-1.7139726302771165,-2.968687678422433,0.5084275196287965
-0.7283595854171809,0.9782722176803559,-1.286802007360849,-1.285784777502684,1.3063944357135515,0.7071067811865476,1.6532424940576267,-1.6797420788546933,4.402953293566694,1.656097527301492,-0.9091871353185842,-0.9091871353185842,1.7066664216633287,-4.473527595025659,0.9237603643974256,-0.13530902020747493,11.7260461033456,-2.4213680124410666,-2.4213680124410666,0.5085388475509383
-0.48161659354712194,0.29576423584725636,-1.286802007360849,-1.041019483702308,1.118170650809515,0.5000000000000001,1.0837215654478196,-1.164037433596795,3.5652320432527143,1.3408385470082833,-0.9015493187207589,-0.5205097418511541,1.2503056043317744,-3.82945554478289,0.5590853254047576,-0.3261134469233585,11.728916289474672,-2.965920972835588,-1.7123752720617842,0.5094294709280729
-0.9507330931816635,0.4152427411681552,-0.10525598322070522,-0.7600174768361879,0.7730937118187812,0.25881904510252074,0.5776265650964455,-0.5875647322144331,2.6034535376578782,0.07995998945485497,-0.7341205093071277,-0.19670699761596933,0.5976738872537407,-2.6482464157985155,0.2000913762677003,-0.06330295437738141,11.734173482155574,-3.3087962924692125,-0.8865892944862183,0.04178420630521799
-1.6947700944386603,0.436522140225308,1.0160412351559185,-0.28010941136045653,0.312991126497803,6.123233995736766e-17,0.07846128233270146,-0.08767176020434578,0.959414322817416,-0.2848815027896352,-0.28010941136045653,-1.7151754701681618e-17,0.0979634452663637,-1.0720388444582694,1.9165179061352936e-17,1.510889580330473,11.731593156024175,-3.425141333729774,-2.097294185489732e-16,-0.40743743673978194
