output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_feed_%,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos
-1.3757491370495167,-0.1959502146990724,0.980690111874993,-1.0531000147064555,-0.1962215477927351,0.9617530955293863,-1.0327647712380306,0.19593024066694673,-0.19243253165714166,2.48748805648217,-0.980690111874993,-1.8014985096947547e-16,1.1090196409747368,-0.2103968795334423,0.2066409148662528,1.934513343288437e-16,0.03991529570973416,-0.19978812704896695,-0.4977094707579666,3.604531356421686e-17
-1.4210672694485482,-0.35654485988896123,1.0910126537703513,-1.0539525389846023,-0.35678058551143593,1.1903086106870244,-1.1498755565055905,0.2160358087355061,-0.3892521334125715,2.363635976446846,-0.9448446740154004,0.5455063268851758,1.1108159544320897,-0.20869738617743444,0.3760298039601909,-0.5269762694923013,0.039209554763336756,-0.17148517741339211,-0.7729510970365955,-0.178390292755718
-1.3960624941547646,-0.5159499151144806,1.078754593559756,-1.0607727332097765,-0.5161502970248131,1.1637114731262743,-1.144313458672984,0.22116729531332688,-0.5567995038827496,1.5511979689470472,-0.5393772967798784,0.9342288824719054,1.1252387915213398,-0.21748063715951702,0.5475181613220489,-0.918656134601519,0.042033591354740024,-0.10251047672645477,-0.7421996598635613,-0.44699926939437157
-1.3882486227882578,-0.6289609617295875,1.1277868344021376,-1.059067684653483,-0.6291362865305655,1.2719031438507944,-1.1944025914929528,0.23077506717599702,-0.7095316209938227,0.9372943402032504,-2.7622810737422076e-16,1.1277868344021376,1.1216243606772893,-0.21671330841470582,0.6662979103074163,-1.059067684653483,0.04187200250865445,-5.011903645601992e-17,-0.5228699809163794,-0.6291362865305655
-0.6594614734107527,-1.267770772596034,-1.5751154420341416,1.2018863776912467,-1.267804458789398,2.480988655734409,-1.8931097930719614,-0.3140438001196043,1.9969383805189183,0.6874409270011467,-0.0,-1.5751154420341416,1.444530864879786,0.23963003300551974,-1.523756908595201,1.2018863776912467,0.03975169663336005,0.0,0.5533186007502043,-1.267804458789398
-0.6802739587191285,-1.267770772596034,-1.5751154420341416,1.2151090292453026,-1.267804458789398,2.480988655734409,-1.9139369957193915,-0.3201508955171226,1.9969383805189183,0.6931485840153424,-0.4076698746335114,-1.5214446848474992,1.4764899529534616,0.2469776077881871,-1.5405206451924516,1.1737051931050766,0.0413128031293134,0.05260639750915634,0.5579126722821887,-1.2246050694291142
-0.6955379956296108,-1.267770772596034,-1.5751154420341416,1.2431997042102387,-1.267804458789398,2.480988655734409,-1.9581830516338241,-0.31806569371387927,1.9969383805189183,0.6603419815823219,-0.7875577210170707,-1.364089986694722,1.545545504548425,0.25104139404148396,-1.5761341281634014,1.0766425258233667,0.04077639987746928,0.10096583565428119,0.5315067621295962,-1.0979508683428
-0.6788868466196254,-1.267770772596034,-1.317696177611639,1.3451189816626854,-1.267804458789398,1.736323216492324,-1.7724581405697808,-0.2654202920501361,1.6705810893057822,0.6159818726010275,-0.9317519027327833,-0.9317519027327833,1.8093450748292599,0.27094399985450646,-1.705347842554207,0.9511427534364282,0.04057305158557787,0.14243077544122595,0.5926590498520754,-0.8964731300285242
-0.7843402544718774,-1.267770772596034,-1.0695317486481355,1.351521438991567,-1.267804458789398,1.1438981613663384,-1.4454950879800952,-0.21576962258757826,1.3559571197529279,0.5000274855829807,-0.9262416644832783,-0.5347658743240679,1.8266102000538362,0.2726588258635883,-1.7134649065029721,0.6757607194957836,0.04069989060562536,0.17471381729622593,0.5927239434833392,-0.6339022293946991
-1.4836575592033423,-1.267770772596034,-0.943028567274791,1.8983390362376935,-1.267804458789398,0.8893028786963451,-1.7901879415450397,-0.19120759688346292,1.1955758223567579,0.42694101077751306,-0.9108956480590987,-0.24407375328645964,3.603691096503855,0.3849054607518691,-2.4067226944361164,0.49132629663987937,0.04111124115503116,0.1958502238655811,0.573978070110849,-0.3281319394005901
-1.0271564522804684,-0.35178650003148315,-0.9438253411884813,1.8727633078932897,-0.3520232806901411,0.8908062746695531,-1.767561468037653,-0.19058096418395495,0.33224849300366094,0.43349178468941507,-0.9256900019092192,-0.184131189739443,3.507242407391417,0.3781558105413921,-0.6592562836007166,0.36535799679689157,0.04077329150241935,0.19804406200972166,0.1616816094452779,-0.06867633518701356
-1.476720064100536,0.08836178678524931,-0.6496318961341911,1.5956929174955872,0.08802741527963169,0.4220216004749045,-1.0366130156405577,-0.13160625901491876,-0.057185416699899,0.2986408131694409,-0.6482409843779162,0.04248795885488743,2.5462358869455786,0.3232648776297406,0.1404647231071511,-0.10436331009458803,0.04104104480057729,0.20215214291904252,-0.040466884456798566,-0.005757268417329229
-1.3671072545553358,0.7783239661195864,-0.49027711339645136,1.2529781576805818,0.7778366143673835,0.2403716479203568,-0.6143065142964393,-0.09893266643563348,-0.38135548998610946,0.23254032579417874,-0.4642581704769883,0.15759441318053286,1.569954263624625,0.2528375621415348,0.9746122880465454,-0.4027566290413867,0.040718914117971614,0.19108035043731778,-0.3689309061697301,-0.25002738541547326
-1.1437106261393233,1.7775795361900057,-0.2328578489739486,0.5539082496002228,1.7768706268393002,0.05422277782877425,-0.1289818835308329,-0.04691675213578615,-0.41375827207079113,0.06335496379028019,-0.19361422540797366,0.1293688894149,0.30681434897518267,0.1116027489172943,0.9842232986786074,-0.3077349353018758,0.040595146894202454,0.16752647110985303,-0.4834433312832444,-0.9871764281987968
-1.382365487649524,0.8615952636254549,0.27585164976575927,0.36294281129534445,0.8610894487400431,0.07609413267849112,0.10011837326644342,0.05594442879086354,0.23753294503082908,-0.012049127435607099,0.1818816308615033,-0.2073962512526467,0.131727484270968,0.07360705755760386,0.31252622530246965,-0.27287485337017053,0.04113036054908173,0.13371942865936173,-0.0376121604135257,-0.6474013253628926
-1.1548113921459657,0.8615952636254549,0.44133546260879675,0.009145235864431112,0.8610894487400431,0.19477699055612063,0.004036116900895264,0.09021509097061374,0.3800293102072407,-0.06047592240619189,0.1951976837044419,-0.3958217462855487,8.363533901607706e-05,0.0018694130777084019,0.007874866109100657,-0.008202112761695394,0.04178503125856188,0.09040994391776194,-0.11799454858888883,-0.7722876545963536
-1.3268635922217462,0.8615952636254549,0.8152062990319555,-0.5006642824673427,0.8610894487400431,0.6645613099813781,-0.40814467676769206,0.16236031022237746,0.7019655426428373,-0.38757684129047865,0.15903885938772028,-0.7995423385825362,0.25066472373853915,-0.09971464685097502,-0.4311167309936334,0.4910441586676149,0.03966657393317904,0.03885510359958645,-0.4093912534870429,-0.8445438564347663
-1.4323170000739551,1.1827845540052326,0.8703675699796347,-0.773472051474312,1.1822075241774452,0.7575397068722544,-0.6732049898888598,0.17821749781285526,1.0289550900299633,-0.41361901203990237,1.0658928586572196e-16,-0.8703675699796347,0.5982590144118807,-0.15837705631099427,-0.9144044789938959,0.773472051474312,0.04192714419922952,2.50760133737141e-17,-0.5618126467968646,-1.1822075241774452
-1.31992609711894,1.1827845540052326,0.8764966000849324,-1.047132344759428,1.1822075241774452,0.7682462899604459,-0.917807940020602,0.17592146834486105,1.0362008755363563,0.008732094660408474,-0.43824830004246595,-0.7590683220042413,1.0964861474413776,-0.21016973668081046,-1.2379277367841666,0.9068432116860299,0.04028442887268009,-0.10035490629844668,0.011777738793697864,-1.0238217484827736
-1.4531314199877803,0.21921668286589943,1.3852060988246402,-1.0573626360971895,0.21885329786523977,1.9187959362209788,-1.4646651721911255,0.27762064908563916,0.30315692295081575,-0.26092499650347534,-1.1996236710592758,-0.6926030494123208,1.1180157442143976,-0.21191482018544416,-0.23140729994935333,0.5286813180485952,0.04016749428317292,-0.17356733768880503,-0.04122440410038278,-0.10942664893261998
-1.0007935839687858,0.21921668286589943,1.2748835569292818,-1.0539525389846023,0.21885329786523977,1.6253280837286572,-1.3436667617353373,0.25756938243248056,0.27901247082814046,0.07194779049867504,-1.2748835569292818,-2.341923100918556e-16,1.1108159544320897,-0.21293388176820544,-0.23066098895022288,1.9360794049810786e-16,0.04081759703213557,-0.20203365321682318,0.012350940710756875,-4.020269860702622e-17
-1.4517443078883168,0.21921668286589943,0.9623030215591,-1.0531000147064555,0.21885329786523977,0.9260271053017736,-1.0134013261559547,0.1935908328142272,0.21060318981389395,0.38149546594434613,-0.8333788628087049,0.4811515107795501,1.1090196409747368,-0.2118568728521621,-0.2304744112004403,-0.5265500073532279,0.040471180956947184,-0.17422223083668278,0.08676221415920056,0.10942664893261991
-1.4781071761999993,0.21921668286589943,1.035851382822672,-1.051394966150162,0.21885329786523977,1.0729880872956419,-1.089088929579442,0.20864002069985263,0.22669949122901076,0.8431253672555565,-0.5179256914113365,0.8970736120696734,1.1054313748459004,-0.21177079177471497,-0.23010125570087508,-0.91053475009712,0.04056956340246941,-0.10070943774352714,0.17813440248050352,0.18953251565330023
-1.2075390633748164,-0.3827158391050912,0.999077202190886,-1.0531000147064555,-0.3829457620285575,0.9981552559375686,-1.0521282163201064,0.19920197903885536,-0.3825923805183481,0.35275653230251985,-2.4470333955283232e-16,0.999077202190886,1.1090196409747368,-0.20997337002120145,0.4032801876240487,-1.0531000147064555,0.03975476582119858,-4.883547847529451e-17,-0.13521139184930572,-0.3829457620285575
0.6983858495903612,-1.267770772596034,-1.5751154420341416,1.2964568958660674,-1.267804458789398,2.480988655734409,-2.0420692766102917,-0.320970731400613,1.9969383805189183,0.6522644177446149,-0.0,-1.5751154420341416,1.680800482838679,0.2641868062432977,-1.6436538332072623,1.2964568958660674,0.04152466000911575,0.0,0.5250051615634969,-1.267804458789398
1.100865034245959,-1.267770772596034,-1.5751154420341416,1.4604399407676023,-1.267804458789398,2.480988655734409,-2.3003615028664774,-0.3185248624249443,1.9969383805189183,0.6859895735577933,-0.4076698746335114,-1.5214446848474992,2.1328848205892776,0.29533481724497695,-1.8515522686992905,1.4106766565315043,0.04089421680680624,0.052339211802641276,0.5521504118558167,-1.2246050694291142
1.2254400822532174,-1.267770772596034,-1.5751154420341416,0.7568090277991564,-1.267804458789398,2.480988655734409,-1.1920615863572972,-0.3197038500724797,1.9969383805189183,0.7380536915963664,-0.7875577210170707,-1.364089986694722,0.5727599045583043,0.15361081067463506,-0.9594858598958399,0.6554158438874729,0.04119750870884605,0.10148584717689216,0.5940566234456144,-1.0979508683428
0.8955202091774762,-1.267770772596034,-1.0638317506502086,0.9780390779782455,-1.267804458789398,1.1317379936914878,-1.0404690245299129,-0.21144170795991019,1.3487306368760654,0.49854531850635714,-0.7522426449263189,-0.7522426449263189,0.9565604380525367,0.19438999914494182,-1.2399623039310914,0.691578064303856,0.03950348589003124,0.14054089420882315,0.5941334025090241,-0.8964731300285242
0.5450664339764698,-1.267770772596034,-1.0426253064858788,0.743168639348808,-1.267804458789398,1.0870675297247727,-0.7748464303717444,-0.21136863687077595,1.3218450124094598,0.48854416372804255,-0.9029400020453072,-0.5213126532429395,0.5522996265115586,0.15066058850394337,-0.9421925145988688,0.37158431967440403,0.041098367333187974,0.17556701142267864,0.5940566234456144,-0.6339022293946991
0.6846965815068642,-1.267770772596034,-0.9595156582580421,0.5040611550569815,-1.267804458789398,0.9206702984423638,-0.4836545709968086,-0.1911477962733909,1.2164782298177899,0.449659487194023,-0.8537913561447608,-0.43784771167022696,0.2540776480373783,0.1004154316262868,-0.6390509798837752,0.23001398818673316,0.03968573775214612,0.17726251892827583,0.5941334025090241,-0.5785265475854947
0.6326769758685707,-1.267770772596034,-0.957186626818029,0.85586382367703,-1.267804458789398,0.9162062385592767,-0.8192214064009966,-0.19394289915151547,1.2135254733734808,0.41901540255157776,-0.8744334950458538,-0.38932287538901383,0.7325028846790662,0.17341311150012628,-1.0850679717742817,0.34811117857241375,0.04105390964204983,0.18510042827372983,0.5549906160121447,-0.5156625296445314
0.6340466765190652,-1.267770772596034,-0.9499543712937789,0.5240698998650857,-1.267804458789398,0.9024133075401588,-0.4978424922403311,-0.19198307238520224,1.2043563875727321,0.4451212348448817,-0.8693371211129275,-0.3829703348762748,0.27464925994460093,0.10591303388990819,-0.664418155766269,0.211276700349894,0.04084325859835748,0.1849463101388709,0.5940566234456144,-0.5111103362564101
0.6326769758685707,-0.2173628340577243,-0.8273737691878216,0.5453830068187552,-0.21762941948856185,0.6845473539400626,-0.45123559400262087,-0.16825345217919083,0.18006087308840896,0.3876834982269417,-0.7991816916526474,-0.21414008888406538,0.29744262412666633,0.11090824615723557,-0.11869138717289206,0.14115550903997176,0.04135466159831792,0.19642918457725422,0.10197487255034204,-0.056326638538245495
0.7449343910483085,0.2929712606568113,-0.49640614350174783,0.24358941235479534,0.2925915225953097,0.24641905930627786,-0.12091928078490095,-0.09928542157226564,-0.1452442293528422,0.23260160935850896,-0.49640614350174783,-3.039610973582486e-17,0.05933580181135452,0.04871993993785283,0.07127219704898631,1.4915549707324242e-17,0.04000337865315183,0.2000084464545231,-0.13709995319605858,1.7916063580199823e-17
0.6477359446025622,1.0697735073901256,-0.12253530707859027,0.17282989726861267,1.0692215346716925,0.015014901480844415,-0.021177764534170664,-0.024598872027433428,-0.13101738908603738,0.03247451906621667,-0.11836001773947202,0.03171447116942487,0.02987017338987921,0.034695473711085924,0.184793447994697,-0.04473166897622907,0.040300264759913475,0.19390889332523834,-0.28336694085595626,-0.2767348966067791
0.5697055688423595,0.8615952636254549,0.19617425839688934,-0.23467670768554763,0.8610894487400431,0.03848433965756951,-0.04603752909323589,0.03903248290671793,0.1689235840199642,0.051079431448739096,0.1698918913402789,-0.09808712919844463,0.05507315713012797,-0.04669325453907884,-0.20207763685307645,0.11733835384277376,0.03958843351398294,0.1723117092233932,0.22420861853935778,-0.4305447243700214
0.7189236209264425,0.8615952636254549,0.6129483055571319,-0.7862599156465138,0.8610894487400431,0.3757056252853591,-0.48193668302302406,0.12066706470888115,0.5278033185383342,-0.2872099070338318,0.43341990337625197,-0.43341990337625186,0.6182046549524629,-0.15478577109872457,-0.6770401173304493,0.5559697181288127,0.03875518364783111,0.1392034188657576,-0.4034816937713023,-0.6088821884122705
0.6162483064840523,0.8615952636254549,0.7968192087160625,-1.0454272962031346,0.8610894487400431,0.634920851378892,-0.8330165509307543,0.16057645674406207,0.6861326131787916,-0.3733665119607393,0.3984096043580312,-0.690065676971525,1.0929182316465964,-0.21067641087407987,-0.900206414185351,0.9053665963215937,0.04061104373006398,0.10076090974438447,-0.4034816937713023,-0.7457253375396156
0.7161842196253778,0.8615952636254549,1.04198041292797,-1.051394966150162,0.8610894487400431,1.0857231809255428,-1.0955329609795348,0.2071648127050566,0.8972383393660681,-0.42280068988649294,1.2760579774664758e-16,-1.04198041292797,1.1054313748459004,-0.20903659851866577,-0.9053451118102993,1.051394966150162,0.03952873105880971,2.4348223980746415e-17,-0.3494012060728031,-0.8610894487400431
0.8120149000260789,0.8615952636254549,0.999077202190886,-1.051394966150162,0.8610894487400431,0.9981552559375686,-1.0504247411788852,0.19846954032891628,0.8602948372832947,0.09318978163515054,-0.49953860109544274,-0.8652262374391895,1.1054313748459004,-0.2088626135981934,-0.9053451118102993,0.9105347500971205,0.03946295749489602,-0.09932642837494961,0.08031885576054315,-0.7457253375396157
0.6888076180638656,0.21921668286589943,1.2687545268239842,-1.051394966150162,0.21885329786523977,1.609738049336352,-1.3339621227829677,0.2563115815224299,0.27767111237688075,-0.5945017979398016,-1.098773651396075,-0.6343772634119926,1.1054313748459004,-0.2124009813413305,-0.23010125570087508,0.5256974830750815,0.04081137726079943,-0.17495294494691868,-0.10254834667793081,-0.10942664893261998
0.779155626651589,0.21921668286589943,1.0113352624014815,-1.051394966150162,0.21885329786523977,1.0227990129766735,-1.063312803979071,0.20422840378246082,0.22133405742397186,-0.4738825510421313,-1.0113352624014815,-1.8577927379472342e-16,1.1054313748459004,-0.21231803504199406,-0.23010125570087508,1.9313812199031535e-16,0.040779508370999085,-0.2019393680563527,-0.10254834667793081,-4.020269860702622e-17
0.5738108015830667,0.21921668286589943,1.0235933226120768,-1.051394966150162,0.21885329786523977,1.047743290096031,-1.0762008667792564,0.20771221618941318,0.2240167743264913,-0.4796263247039251,-0.8864578205261789,0.5117966613060385,1.1054313748459004,-0.213353852242946,-0.23010125570087508,-0.5256974830750811,0.04117837371247981,-0.17573781688742993,-0.10254834667793081,0.10942664893261991
0.7942165299910228,0.21921668286589943,1.04198041292797,-1.051394966150162,0.21885329786523977,1.0857231809255428,-1.0955329609795348,0.20759187027356643,0.22804084968027055,-0.4882419851966159,-0.5209902064639854,0.902381507841421,1.1054313748459004,-0.20946751465894703,-0.23010125570087508,-0.91053475009712,0.039691871151669354,-0.09961409432363151,-0.10254834667793081,0.18953251565330023
0.5450664339764698,0.21921668286589943,0.8826256301902301,-1.051394966150162,0.21885329786523977,0.7790280030687008,-0.9279881445771224,0.1742372790219727,0.1931655299475174,-0.41111942286029457,-2.1618093057157614e-16,0.8826256301902301,1.1054313748459004,-0.20755368053375062,-0.23010125570087508,-1.051394966150162,0.03896988205994375,-4.8350992481470107e-17,-0.10193998274221593,0.21885329786523977
0.7450311213202417,-1.267770772596034,-1.5751154420341416,1.263208449018343,-1.267804458789398,2.480988655734409,-1.9896991345567898,-0.45962452804996506,1.9969383805189183,0.7380536915963664,-0.0,-1.5751154420341416,1.5956955856713277,0.36860891063259565,-1.6015013040458952,1.263208449018343,0.08514940457179102,0.0,0.5940566234456144,-1.267804458789398
0.8738623012924176,-1.267770772596034,-1.5751154420341416,1.8591229194429415,-1.267804458789398,2.480988655734409,-2.9283332190541724,-0.4330957905735279,1.9969383805189183,0.7380536915963664,-0.4076698746335114,-1.5214446848474992,3.456338029598046,0.5111868559485897,-2.3570043267073237,1.7957748421358684,0.07560371684044845,0.07116522126746573,0.5940566234456144,-1.2246050694291142
1.3121568364326923,-1.267770772596034,-1.566105767779354,1.171135826978491,-1.267804458789398,2.4526872758717597,-1.8341225734840583,-0.4444307656713126,1.9855158753264583,0.7338320179549479,-0.7830528838896769,-1.3562873799102535,1.371559125232594,0.3323458753537312,-1.48477122329134,1.0142333774454704,0.08053154897416959,0.14189040574874112,0.5940566234456144,-1.0979508683428
1.257548728717548,-1.267770772596034,-1.26253490666396,1.0526349523160887,-1.267804458789398,1.593994390544974,-1.328988371273615,-0.35174579092739666,1.6006473840458249,0.5915874632206239,-0.892746993986811,-0.892746993986811,1.1080403428374943,0.2932670708001221,-1.3345352860239026,0.7443253128966845,0.07761953377567359,0.19700194640621396,0.5940566234456144,-0.8964731300285242
0.45516725385052137,-1.267770772596034,-0.9447446957042749,0.6434232988056346,-1.267804458789398,0.8925425400613629,-0.60787074863917,-0.2616669907109049,1.1977515376315127,0.44268013103861886,-0.8181729065705012,-0.47237234785213755,0.413993541445925,0.17820966777299044,-0.8157349271147667,0.3217116494028174,0.0767129979294807,0.23986402074323385,0.5940566234456144,-0.6339022293946991
1.3317621279473866,-0.21974201398646345,-0.7600157283306024,0.75851407635545,-0.22000807189920923,0.577623907309896,-0.5764826281903015,-0.21217978980869556,0.16720959500308905,0.36048583893282965,-0.7341188203804252,-0.19670654506942334,0.5753436040293614,0.2117605613788399,-0.16687921944737213,0.19631788893913807,0.0779404429656143,0.269665391324182,0.10435283299305807,-0.05694227908380006
-0.05314258671784665,0.29059208072807236,-0.49321904784699416,0.3612377627390509,0.29021287018466235,0.2432650291590955,-0.17816934538453308,-0.13902891906055134,-0.14313851550542248,0.2339405299299725,-0.49321904784699416,-3.020095641121633e-17,0.13049272122871483,0.10182594507794054,0.10483584794358604,2.2119433493476485e-17,0.07945671600213498,0.28188067688675467,-0.13765192755604966,1.7770413127150653e-17
-5.301498858176957,1.066204737497017,-0.21067075999277096,1.2265499050580315,1.0656535560557214,0.04438216911593171,-0.2583982006676366,-0.059402460758670214,-0.22450204454325778,0.0999240184429127,-0.20349232792096328,0.054525604932351285,1.504424669597866,0.34584810253810516,1.3070772680048988,-0.31745447519770703,0.0795060812590768,0.2723603930317211,-0.5054540344978171,-0.27581143578844725
0.7786410216049054,0.8615952636254545,0.16234201221564623,0.41153669514971086,0.8610894487400431,0.02635492893022503,0.06680969519118105,0.0460873534204043,0.13979099380612015,-0.07705194102130714,0.14059230668023331,-0.08117100610782307,0.16936245145474604,0.1168313541022004,0.3543699059627637,-0.20576834757485535,0.080593810399591,0.24585637636574176,-0.40869650753283643,-0.4305447243700214
0.6218064279091062,0.8615952636254545,0.09810977671212778,0.5709587351631586,0.8610894487400431,0.00962552828650357,0.056016634018696394,0.027434942197897192,0.08448129354505483,-0.046534806908889996,0.06937408841384358,-0.06937408841384357,0.32599387725911394,0.159660131961644,0.49164654251495654,-0.40372879341156354,0.07819581751760309,0.19773191133148324,-0.4084264848137925,-0.6088821884122705
