output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glycerol_gl,poly_output_glucose_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
-0.3229511211484727,0.7428787625515404,-1.0525828401622985,-0.572769022638124,-0.5088739768561441,0.5518688558501079,-0.7819414377827542,0.40669140647845303,0.5917898100436707,-0.4254979427652648,0.37143938127577014,-0.643351880301582,-0.5762399159593559,-0.5153002056651729,0.9115634791681259,0.27372663412910325,-0.474108437696424,-0.28040357860912524,0.39830847230783006,-0.689890511122303,0.3280643532938318,-0.28638451131906195,0.49603252410539966,0.2589527243213875
-0.31901045271572825,0.9320798703639818,-1.0499402302284466,-0.48726573566859865,-0.3991224821016164,0.8687728847377371,-0.9786281536812597,0.5240208234854201,0.7425106184671159,-0.45417058373479763,0.24124002200688735,-0.9003200189487367,-0.5902826158448525,-0.5128784667432414,1.0141643844375468,0.14550960004679675,-0.5430492203636716,-0.2380212665551955,0.20617963691791305,-0.7694728804637545,0.23742789715666066,-0.12611365241692413,0.4706625583480418,0.15929875571895508
-0.3148234925059374,0.8816262416139974,-1.0578680600300028,-0.569623416762991,0.0717709664941154,0.7772648299024225,-0.9326442418877419,0.49672217155779386,0.7023184028875304,-0.5021949520560794,1.079680754836893e-16,-0.8816262416139974,-0.5960196001400316,-0.5154641818043744,1.0578680600300028,6.899853801426555e-17,-0.5634158196657602,-0.27755868576844994,9.755743913701127e-17,-0.7966169446156602,0.32447083692474415,-6.975874940581757e-17,0.569623416762991,0.005151071631499436
-0.32098078693210047,0.7870256877077768,-1.056987190052052,-0.5693374525925243,1.9522749112678546,0.619409433111899,-0.8318760701490268,0.39557643378630597,0.6269579986758079,-0.4480832001644252,-0.3935128438538882,-0.6815842389858531,-0.5312650269603997,-0.5150601031068157,0.9153777580598077,-0.25131100545042406,-0.4352834299413539,-0.27743288641032293,-0.3983084723078299,-0.689890511122303,0.3241451349245449,0.284668726296262,0.4930606972710447,3.8113773291659094
-0.3156855137256002,0.7176519481765483,-1.0578680600300028,-0.569623416762991,2.471902534639881,0.5150243187215952,-0.7591810741942773,0.37719119714980953,0.1327370416889371,-0.4087913547669424,-0.6215048181962842,-0.3588259740882745,-0.55600562501518,-0.5151978422133572,0.5289340300150018,-0.4551749070640566,-0.26279535512179625,-0.27741527160028784,-0.1601802244359463,-0.09248009569694836,0.32447083692474415,0.4933083495072408,0.2848117083814958,6.110302140759067
-0.2975830681126806,0.6608916158328159,-1.0561063200741014,-0.5168153666168182,2.9309074972999487,0.43677772787811026,-0.6979718123650219,0.28444353498673836,0.12223863975505918,-0.34155894273061804,-0.6608916158328159,-1.21403820286947e-16,-0.4545414222348151,-0.5167990800622566,1.9400358366570574e-16,-0.4303936200314778,-7.906202537174871e-17,-0.2529003954932011,-0.18496019139389655,-3.3976635954032584e-17,0.2670981231712761,0.5168153666168182,9.493744267161782e-17,8.59021875772905
-0.31051338640762316,0.6104379870828315,-1.056987190052052,-0.5694327739826798,3.071835825168457,0.37263453607373914,-0.6452251326677129,0.28925412397928685,-0.1463839100349946,-0.34760339632897996,-0.5286548042487691,0.3052189935414158,-0.5008500620626484,-0.5172049881625223,-0.5284935950260261,-0.4103634190797581,0.23692343047127362,-0.2786348537606786,0.20767414131846806,-0.11990072139394195,0.3242536840856097,0.4931432480164432,-0.28471638699133994,9.436175336788377
-0.2988145269979132,0.6356648014578237,-1.0552254500961507,-0.5695757560679131,2.279010320404614,0.4040697398124144,-0.6707696762286123,0.3105175478955713,-0.3432375905527971,-0.36205925989609977,-0.3178324007289121,0.5505018663540666,-0.5154698175664173,-0.515976866240787,-0.9138520465031346,-0.2442462970919858,0.4230469961238814,-0.27850722675033096,0.2699831654715046,-0.4676245597849208,0.32441654190033486,0.28478787803395683,-0.49326707413454124,5.193888040510741
-0.2866230840341103,0.6419715050515717,-1.0543445801182,-0.5691468098122132,1.3153360699173724,0.4121274132981802,-0.6768591769414484,0.32515270462734847,-0.47971321255757365,-0.36537603409044717,-1.5723766976104325e-16,0.6419715050515717,-0.5340159012308167,-0.5148849598681651,-1.0543445801182,-1.2405448398336576e-16,0.5064908676923718,-0.27794056881897466,1.8302346619578768e-16,-0.7472500084237176,0.3239280911194196,1.3940076377629085e-16,-0.5691468098122132,1.7301089768256788
-0.21864655356926946,-1.6599753066664646,1.6842801813304633,2.4296641244812847,-0.5088739768561441,2.7555180187424235,-2.7958635105162846,-0.8842722002408151,2.0432833961066605,-4.033182450132328,-0.0,-1.6599753066664646,0.8972194560881755,0.9024168567451643,1.6842801813304633,0.0,0.5327020207406555,1.3017845168901268,-0.0,-1.2309119225453715,5.903267757791408,0.0,2.4296641244812847,0.2589527243213875
-0.21285869680867608,-1.6599753066664646,1.3460261097974022,2.620306904792378,-0.5088739768561441,2.7555180187424235,-2.2343701043920112,-0.9007977058540861,2.0432833961066605,-4.349644757842983,-0.42963322376517843,-1.6034130197112544,0.7304308846377464,0.7203723504062193,1.3001613823127158,0.14045004231291314,0.5241666938369905,1.4023477182586328,-0.318583448398501,-1.1889696158737035,6.8660082753026135,0.678185330973905,2.5310221121425287,0.2589527243213875
-0.14168037324223046,-1.6567588878336532,1.3160765305470792,2.6727336693779282,-0.5088739768561441,2.7448500124158035,-2.1804214890531517,-0.879173869925257,2.0393242678174537,-4.4280752615541354,-0.8283794439168265,-1.434795284809597,0.6983877406517682,0.7034367889149158,1.1397557087782575,0.26532945632023985,0.4595640990912827,1.4285637243530607,-0.6154559612726856,-1.0660009947454352,7.143505267426405,1.336366834688964,2.3146552552312847,0.2589527243213875
-0.0046189993158394105,-1.1806658335416127,1.154877324582105,1.9959517992735472,-0.5088739768561441,1.3939718104925112,-1.3635241990660385,-0.36985634154121405,1.4532956510483401,-2.356552094798184,-0.8348568172125419,-0.8348568172125419,0.36177781220073557,0.6221833662242894,0.8166215876505839,0.22150884673620283,0.22150884673620283,1.0753072926969178,-0.8703861674752026,-0.8703861674752026,3.9838235850233104,1.411351052187816,1.411351052187816,0.2589527243213875
-0.0017866438798043705,-1.1308428751510038,0.618427508010141,-0.5729596654184351,-0.5133451166449536,1.2788056082797887,-0.6993443412306583,-0.2120800938824468,0.4953357979318591,0.6479273553873404,-0.9793386575694035,-0.565421437575502,0.11598089074997689,0.33297722375550187,0.30921375400507056,0.1624157988479719,0.09377080518552472,-0.3084961717320364,-0.37933951200386146,-0.21901176936969075,0.3282827781964051,-0.4961976255961971,-0.2864798327092176,0.26352320878322105
-0.31987247393539114,-0.7515577210229963,0.8122189031592905,-0.5729596654184351,-0.5132651856543157,0.56483900802928,-0.6104293878301941,-1.2954487074557646,0.038910868408307125,0.4306122603799776,-0.7259490126830668,-0.19451745169459858,1.4000094721089913,0.4338921096096454,0.21021772092990432,1.6649517770385958,0.44612248409425437,-0.30607841923236556,-0.05000948252884655,-0.013400000457502772,0.3282827781964051,-0.55343653824961,-0.14829287348585915,0.2634411508047591
-0.3169169726108328,-0.12706793117006487,0.8456919623214162,-0.5729596654184351,-0.5135849096168674,0.016146259131840344,-0.10746032805933481,-0.24789120364978542,-0.06826459962077037,0.07280479932861311,-0.12706793117006487,-7.780666759084807e-18,1.6498230240030263,0.4527297919940155,5.178369773607832e-17,1.9508557459553928,1.1945546224412468e-16,-0.306726233312907,0.5372291733419864,3.289579937709211e-17,0.3282827781964051,-0.5729596654184351,-3.508366101476125e-17,0.26376945938616586
-0.20583938116285014,0.17811345573140294,0.1823968689245544,-0.5729596654184351,-0.2554340372126419,0.031724403112582435,0.03248733663874012,0.3320482568331438,0.2502272488372553,-0.10205182600238588,0.1720443869005568,-0.04609915453231179,0.34003361581818803,0.09763587501286124,-0.04720778344474279,1.8007285610867583,-0.4825037637308542,-0.3067016369855801,1.3570056293649921,-0.36360856251283685,0.3282827781964051,-0.55343653824961,0.1482928734858591,0.06524654736674933
-0.3121142829584256,0.2845075453579325,0.48013092147188424,-0.5729596654184351,0.20010266980677677,0.08094454336559602,0.13660086991840803,0.15155774432813435,0.22664353150313754,-0.16301134799730124,0.24639076184832298,-0.1422537726789662,0.2557667120881457,0.25698148093136675,-0.240065460735942,0.46133348260871265,-0.26635101037032766,-0.3066664044085984,0.689890511122303,-0.39830847230782995,0.3282827781964051,-0.4961976255961972,0.28647983270921745,0.04004107846379993
-0.3249214553648449,0.6671983194265639,-0.010513656246644423,-0.5729596654184351,-0.5130266416041306,0.44515359744563127,-0.007014693778789756,0.35541789299329996,0.5315014866742926,-0.38227772586638625,0.4717804560627916,-0.47178045606279156,-0.0056006459279601,-0.005632942894237866,0.007434277627066576,0.3766772112174944,-0.37667721121749437,-0.3069768499453997,0.5632932435458418,-0.5632932435458416,0.3282827781964051,-0.4051436647637509,0.40514366476375085,0.26319633499561307
-0.3208576410435772,0.9194664631764867,-0.16642764234391486,-0.5729596654184351,-0.5135049786262293,0.8454185769062776,-0.1530246356807607,0.48980164293737805,0.7324625645722204,-0.5268171971050717,0.4597332315882433,-0.7962813150386666,-0.08865634138370654,-0.08946650181585468,0.14413056616178102,0.2663510103703277,-0.46133348260871265,-0.3080059070995076,0.39830847230783006,-0.689890511122303,0.3282827781964051,-0.2864798327092175,0.4961976255961972,0.26368736307392426
-0.32245853759437965,1.0077603134889594,-0.42011819599371053,-0.5729596654184351,-0.5134250476355915,1.0155808494433658,-0.42337844489703785,0.5368345376431386,0.8027989418364948,-0.5774060120386115,0.2608275620294297,-0.9734217135081535,-0.22379722090953716,-0.22607859820709672,0.40580301560429755,0.13787306421089057,-0.5145492806302493,-0.30832732126876544,0.20617963691791305,-0.7694728804637545,0.3282827781964051,-0.14829287348585932,0.55343653824961,0.2636052795396094
-0.2962284633389247,1.1212809781764241,-0.8376505655423327,-0.5729596654184351,-0.5134250476355915,1.2572710320202785,-0.9392416455013417,0.5972112333785198,0.8932314268905618,-0.6424487740960196,1.373173160868571e-16,-1.1212809781764241,-0.4461453793689884,-0.45014465942260606,0.8376505655423327,6.522654353428011e-17,-0.5326151473199732,-0.3079025360481744,9.755743913701127e-17,-0.7966169446156602,0.3282827781964051,-7.01673220295225e-17,0.5729596654184351,0.2636052795396094
-0.32270482937142614,1.121028710032673,-1.0552254500961507,-0.5729596654184351,-0.5134250476355915,1.256705368717519,-1.1829380251149346,0.5962078745092073,0.8930304658126629,-0.6423042346247803,-0.2901435802631671,-1.0828305830320781,-0.5612110707775818,-0.564675447952067,1.0192695148053783,-0.13765031295102081,-0.5137179616109658,-0.3066039164418761,-0.20617963691791288,-0.7694728804637546,0.3282827781964051,0.14829287348585918,0.55343653824961,0.2636052795396094
-0.3176558479419724,1.3420156039576048,-1.0552254500961507,-0.5729596654184351,-0.5135849096168674,1.8010058812656946,-1.416129019722221,0.7038239949780348,0.5370380784190648,-0.7689208114298683,-0.671007801978802,-1.1622196053024023,-0.5534160628974548,-0.5647250323186982,0.9138520465031351,-0.2622264573163147,-0.454189547160649,-0.3066308394488149,-0.20008637635633256,-0.34655976975151637,0.3282827781964051,0.2864798327092174,0.49619762559619723,0.26376945938616586
-0.3171952823188954,1.0525379090045697,-0.9506749924131846,-0.5729596654184351,-0.5139046335794192,1.1078360498917117,-1.0006214686575086,0.5606890710328785,0.6834825894441305,-0.6030617681834776,-0.7442566929130401,-0.7442566929130409,-0.5064264895261108,-0.5107383118274184,0.6722287338398328,-0.3766772112174942,-0.37667721121749465,-0.3078154517541252,-0.4591712751476652,-0.4591712751476657,0.3282827781964051,0.4051436647637507,0.40514366476375113,0.2640979724143971
-0.3098976569650068,1.2978686788013685,-1.0587489300079533,-0.5729596654184351,-0.5135849096168674,1.6844631074136098,-1.374117074971785,0.6530572324715339,1.2103153241266358,-0.7436264039630985,-1.1239872466181309,-0.6489343394006848,-0.5327377549104182,-0.5623493964534145,0.5293744650039771,-0.43576377385717346,-0.2515883321395266,-0.3043247675705202,-0.8076039081637156,-0.4662703337769155,0.3282827781964051,0.49619762559619707,0.28647983270921784,0.26376945938616586
-0.31062544916617935,1.0666018580186274,-1.0004881896662954,-0.5729596654184351,-0.5040031821141451,1.1376395235287882,-1.0671225620237634,0.5379841451239635,0.934242735593071,-0.611119843705034,-1.0302582810280982,-0.2760568743969554,-0.504637020250572,-0.538488831751539,0.25894539788578014,-0.48720408276300525,-0.13054594052549306,-0.30838183204824665,-0.8460600171920354,-0.22670109835486754,0.3282827781964051,0.55343653824961,0.1482928734858591,0.25401920758118407
-0.3121142829584256,1.203268124895149,-1.0622724099197562,-0.5729596654184351,-0.5135049786262293,1.4478541803886877,-1.278198530811996,0.6054822569176405,1.0539495090907265,-0.6894241022485923,-1.203268124895149,-2.2103676865033224e-16,-0.534533478376319,-0.5708442311592054,1.9513627599461617e-16,-0.5031981188485329,-9.243599483772379e-17,-0.30789721792334696,-0.8759057829962595,-1.609012820251538e-16,0.3282827781964051,0.5729596654184351,1.0525098304428374e-16,0.26368736307392426
-0.31667683812821246,1.1624006856076603,-1.0553575805928435,-0.5729596654184351,-0.5135849096168674,1.3511753539011586,-1.226748375242363,0.6041763204494239,1.0181534826825667,-0.6660087079079247,-1.1227928427245588,0.30085143547548954,-0.5485389570874739,-0.5644749364336267,-0.27314664125074584,-0.5020553745194324,0.1345253321581865,-0.3064566708607166,-0.8460600171920355,0.22670109835486726,0.3282827781964051,0.5534365382496101,-0.1482928734858589,0.26376945938616586
-0.31580865961412347,1.2158815320826437,-1.065795889831559,-0.5729596654184351,-0.5132651856543157,1.478367900059637,-1.2958815394157803,0.6117869630429507,1.0649976653895397,-0.6966510758105259,-1.0529842947759134,0.607940766041322,-0.5362693761347379,-0.570205185395578,-0.5328979449157796,-0.43575219930498504,0.25158164956870466,-0.3065357779675246,-0.7585566593964606,0.4379528914981299,0.3282827781964051,0.4961976255961971,-0.2864798327092176,0.2634411508047591
-0.3166706808337863,1.0834407566139352,-1.065632928885638,-0.5729596654184351,-0.41313538389782933,1.1738438730921765,-1.1545501467445796,0.5640124589695953,0.1635770844017831,-0.6207678534102166,-0.5417203783069681,0.9382872187231007,-0.554742144331134,-0.5719867896377726,-0.9228651875241785,-0.2602876324923835,0.4508314040586235,-0.30754057117710737,-0.0754896303296771,0.13075187517559306,0.3282827781964051,0.28647983270921784,-0.496197625596197,0.1706808454284068
-0.30201632009951807,1.0077603134889588,-1.035648114836197,-0.5729596654184351,-0.4055881498911881,1.0155808494433645,-1.0436850688715749,0.5368359554178048,0.8712882086558725,-0.5774060120386111,-2.468300884443973e-16,1.0077603134889588,-0.5516918435494925,-0.5575750350858122,-1.035648114836197,-1.3047436491987415e-16,0.5327020207406555,-0.3084715754047095,-2.117607334964647e-16,0.8645788060847452,0.3282827781964051,1.40334644059045e-16,-0.5729596654184351,0.16450174733215683
-0.3124837206239954,-1.6599753066664646,1.3618817694005145,2.32619275546744,-0.4689084815371769,2.7555180187424235,-2.2606901078040864,-0.8842710325668626,2.0432833961066605,-3.861422532622372,-0.0,-1.6599753066664646,0.7254762125830531,0.6661695488597241,1.3618817694005145,0.0,0.532701317312148,1.1378658656636818,-0.0,-1.2309119225453715,5.411172735589201,0.0,2.32619275546744,0.21987516405750096
-0.2826430089170385,-1.6599753066664646,1.1802904234459826,2.0925600281961962,-0.48648454453620416,2.7555180187424235,-1.9592529576152362,-0.8842722002408193,2.0432833961066605,-3.4735979745229666,-0.42963322376517843,-1.6034130197112544,0.6287430936305219,0.5796938095578186,1.140073002528135,0.13787342833228033,0.5145506395497765,1.0277505183273952,-0.318583448398501,-1.1889696158737035,4.378807471604466,0.5415943883174433,2.0212577742948867,0.236667212072598
-0.23182316364125855,-1.644523882861782,0.9646094093447581,1.6802473550783763,-0.5088739768561441,2.7044588013027924,-1.5863232113006518,-0.8760411955567446,2.0242640543251755,-2.7632069045417307,-0.8222619414308909,-1.424199459688528,0.5138493815834053,0.4686698034055707,0.8353762532220631,0.266351010370329,0.4613334826087149,0.8163731246538789,-0.6154559612726856,-1.0660009947454352,2.823231174247879,0.840123677539188,1.455136894139486,0.2589527243213875
-0.17080560733686717,-0.944227515811999,1.2545653799867833,1.6206238255360825,-0.5094752327547835,0.8915656016164989,-1.184595152168657,-0.5029919057119836,1.162260906808388,-1.5302376088516738,-0.6676696794135926,-0.6676696794135926,0.668309513070231,0.612703471087571,0.8871116876305323,0.37667721121749626,0.37667721121749626,0.7914787535773038,-0.8703861674752026,-0.8703861674752026,2.626421583895207,1.1459540967890482,1.1459540967890482,0.2595650127905408
-0.030233344128678008,-1.0555408342416521,0.7664136643058551,-0.12752280922156523,-0.5088739768561441,1.114166452751563,-0.8089809185956038,-0.5622909628673499,1.2992777976015373,0.13460553243057,-0.9141251771850899,-0.5277704171208262,0.4082717250506421,0.37658034335692525,0.38320683215292767,0.46133531016958723,0.26635206551309076,-0.06265882971435668,-1.066000994745435,-0.6154559612726859,0.016262066871759722,-0.11043799234783196,-0.06376140461078263,0.2589527243213875
-0.08343236797072735,-1.016691540104164,0.5823118389141632,-0.27427008936602926,-0.5088739768561441,1.0336616877193772,-0.5920315203265284,-0.5416108019589221,1.2514577382652312,0.278848079562055,-0.9046673093197166,-0.46393830103538697,0.31020852404472843,0.2849506881457591,0.2657214647334925,0.4740212322154801,0.24309113733104976,-0.13421236780688095,-1.0952838034479873,-0.5616916867542671,0.07522408192084967,-0.24404961975804648,-0.12515536351592213,0.2589527243213875
-0.1833800340139776,-1.0160608697447893,0.7518881183694485,-0.19572526387785913,-0.4721131147793282,1.0323796910265377,-0.7639640955012349,-0.5412576785085599,1.2506814386006808,0.19886878184676593,-0.9282177922437426,-0.41326918732067347,0.4005323200262963,0.36801379136688456,0.3058204492341694,0.4866475113246628,0.21666943167575056,-0.09579829055176312,-1.124493995599445,-0.5006569832980838,0.03830837892005759,-0.17880392576151763,-0.0796086367948056,0.22289079314663915
-0.18670989883964662,-1.016691540104164,0.6237303452774042,-0.24376724451625464,-0.4707554369464738,1.0336616877193772,-0.6341413653497862,-0.5415936378834201,1.2514577382652312,0.24783609525417927,-0.9304106841787324,-0.4098751596345406,0.3322624153265416,0.30451010322177813,0.2514544134136207,0.48749461565297336,0.21475670562415583,-0.1190091028146458,-1.126451395377857,-0.4962372566783169,0.05942246949904748,-0.2230800983428031,-0.09827379723208414,0.22161068141466547
-0.3234437047025657,-0.8527172466667137,0.5770266190464588,-0.5700047023236131,-0.5088739768561441,0.727126702762861,-0.49204054984669904,-0.45424420041976854,0.17550670034565838,0.4860528403524711,-0.8236616110774847,-0.22069946352472947,0.3073832459871985,0.28117171245189054,0.14934547854034047,0.5145506395497765,0.13787342833228033,-0.2777500950004812,-0.19880734817236287,-0.05327026839215766,0.3249053606710308,-0.5505822630805904,-0.14752807275934413,0.2589527243213875
-0.32196595404028655,-0.5184619561980686,0.1964907885717653,-0.5720064515168796,-0.5088739768561441,0.26880280002472795,-0.10187299861781854,-0.2761857317438657,-0.1528591067401824,0.29656358381135706,-0.5184619561980686,-3.1746638756882e-17,0.10467104012910479,0.09604702277284859,1.2031590764317585e-17,0.5327020207406581,3.2618591229968697e-17,-0.2796035227625554,0.2948318674355838,1.8053245137081225e-17,0.3271913805769323,-0.5720064515168796,-3.502529349708911e-17,0.2589527243213875
-0.2977062140012039,-0.12113962979194172,0.10752292079874666,-0.5701476844088464,-0.3734558916547384,0.014674809906128693,-0.01302528681970844,-0.06477865651468488,-0.1272379474465172,0.06906747941602048,-0.11701189700313314,0.031353243306823216,0.05749720686649321,0.05251350324677438,-0.027828979687765563,0.5165227715101125,-0.1384018594984199,-0.27845646355147985,1.0145517179942523,-0.2718483135161679,0.3250683820367696,-0.5507203731694139,0.14756507924611093,0.1394693030116357
-0.28600735459149396,0.2761826966141851,-0.31705640857348105,-0.5701953451039242,-0.19213743507949876,0.07627688190908301,-0.08756549389863283,0.1552711592156222,0.220011815932506,-0.15747808800765767,0.23918123135357477,-0.1380913483070925,-0.17825054465565618,-0.15581706744563506,0.15852820428674044,0.48688339278413945,-0.28110225788788107,-0.28022195465149957,0.689890511122303,-0.39830847230782995,0.3251227315781832,-0.49380365397963333,0.285097672551962,0.0369167939589286
-0.27985006016533087,0.5536776547390991,-0.6923070191804706,-0.5708625948350131,-0.5088739768561441,0.3065589453573891,-0.38331492673925943,0.29792194495441365,0.4410690016202256,-0.31607386268652665,0.391509224257481,-0.39150922425748097,-0.3725154011444221,-0.33867413667297586,0.4895349879255559,0.3804788322924437,-0.38047883229244367,-0.2792639553091747,0.5632932435458418,-0.5632932435458416,0.32588410218176433,-0.4036608119335864,0.4036608119335863,0.2589527243213875
-0.3233205588140424,0.7807189841140287,-1.0455358803386932,-0.5726737012479685,-0.5088739768561441,0.609522132156041,-0.8162697103527913,0.4197120494272311,0.6219339717283597,-0.4470972302671347,0.3903594920570143,-0.6761224734595285,-0.5620767728411793,-0.512158429129692,0.9054606329414353,0.2687984140052175,-0.4655725100509705,-0.28052567946308443,0.39830847230783006,-0.689890511122303,0.3279551681010474,-0.2863368506239842,0.4959499733600009,0.2589527243213875
-0.31223742884694883,1.0582139422389427,-1.056987190052052,-0.5685748814712799,-0.3509390818076865,1.1198167475488845,-1.1185185812810445,0.5012675916076678,0.8429911574160793,-0.6016738667797626,1.2959383171760233e-16,-1.0582139422389427,-0.5006864887798964,-0.5165973320475713,1.056987190052052,5.801055222158668e-17,-0.47369210667088574,-0.27788819921541585,9.755743913701127e-17,-0.7966169446156602,0.32327739584008,-6.963034086693887e-17,0.5685748814712799,0.1231582391400221
