output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glycerol_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_feed_%^2,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_cos
-0.3502243156218491,0.27417260031763696,-0.7577270962531656,-0.47990666049363795,0.07517061476493471,-0.2077480083108628,0.14458891338291036,0.23045034549187018,-0.13157725701729409,0.13708630015881845,-0.23744043689671107,0.5741503523962541,-0.39959841851850225,-0.41691247332199327,0.36363828032839807,0.656210914491058,0.2636822811896591,-0.45671110807615295,0.7064909859177533,-0.7279204897777745,0.2303104027861559,0.41561135943284433,0.25835400423968535,0.4401880316180394
-0.3512962633247841,0.42544926033837444,-1.0347514056798948,-0.59023725320129,0.1810070731224699,-0.44023422018060443,0.23054469534743383,0.35760294398729525,-0.25111600279864266,0.11011437130035194,-0.4109524283364172,1.070710471556518,-0.5607165643984622,-0.5694654932251851,0.6107488274346747,0.9994931065351271,0.14025023302618356,-0.523420995427091,0.7064909859177533,-0.8118898100318914,0.34838001506660365,0.570125406505046,0.25835400423968535,0.4909659535449914
-0.3494739522297946,0.4758748136786202,-1.0748353089731513,-0.545814672453209,0.2264568382936615,-0.5114870523928006,0.27233407380917934,0.39998714348577025,-0.25973945555672795,5.827785673663653e-17,-0.4758748136786202,1.1552709414154096,-0.6151077341199432,-0.5896604834071091,0.5866608821083242,1.0748353089731513,7.008419907980399e-17,-0.5722809150246368,0.7064909859177533,-0.8405301814436845,0.29791365666520386,0.545814672453209,0.25835400423968535,0.508285357097453
-0.3481876149862727,0.36872051283059787,-1.0668185283145,-0.5882532381569856,0.13595481658205907,-0.3933578748573061,0.19556154363434905,0.30992071955151085,-0.21690103564750354,-0.18436025641529882,-0.31932133100772386,1.1381017723551157,-0.5658179323230625,-0.5845835985232964,0.6275594538068744,0.9238919467482856,-0.2651894006832707,-0.45932151561216594,0.7064909859177533,-0.7279204897777745,0.34604187220217925,0.5094422481024071,0.2760704640124595,-0.4550306011790248
-0.3444357980260003,0.3498109303280057,-1.0650370215014664,-0.5185223679413162,0.12236768697694486,-0.3725615913251962,0.19465193258752767,0.08021354094137603,-0.1813847919254323,-0.3029451521855212,-0.17490546516400302,1.134303857168715,-0.5926387557934105,-0.5814402567955723,0.5522455183341068,0.5325185107507336,-0.4818989456918037,-0.27822448601736,0.05258097386090227,-0.11465270805883998,0.26886544605546975,0.25926118397065834,0.8986434284615068,-0.4739840262238561
-0.3305004778878457,0.3561141244955364,-1.04722195337113,-0.5879145038811288,0.12681726966522242,-0.3729305290772654,0.20154871339096353,0.0816588975028322,-0.20936465882785582,-0.3561141244955364,-6.54171034041931e-17,1.0966738196224453,-0.5926926870303578,-0.5765445495757976,0.6156769751696144,1.9237155197891896e-16,-0.5659666368933641,-1.039663845443476e-16,0.05258097386090227,-4.212272158135026e-17,0.34564346387379374,1.0799814230254927e-16,1.9627684252592035,-2.5735738925636413e-16
-0.3425062921607173,0.23635343531245256,-1.0463311999646132,-0.5880112851028021,0.0558629463839977,-0.24730397358623707,0.12798564620234143,-0.046125844548757795,-0.13897848723653725,-0.20468807925230592,0.11817671765622631,1.0948089800193874,-0.5665895001361415,-0.5745530948365773,0.6152545535343492,-0.5231655999823067,-0.46895371241153844,0.27075055209827614,0.03808595272994108,-0.09757811323491183,0.3457572714082488,-0.2940056425514011,2.3292449118587917,0.7630931974304962
-0.3406839810657279,0.17962468780467603,-1.0490034601841638,-0.5810914277531556,0.03226502846892733,-0.18842691904160533,0.09472732151835131,-0.08893382121073452,-0.10437836629613402,-0.0898123439023381,0.15555954278569825,1.1004082594783484,-0.5532050703118412,-0.5731668045292311,0.6095669183964162,-0.9084636451772635,-0.26368124191636155,0.456709308001998,0.2451330412666405,-0.42877707605465604,0.33766724740820087,-0.5032399383556023,0.9461032588659112,0.8423641992329879
-0.3446501875665872,0.14810871696702238,-1.042768186338546,-0.5340557540198936,0.021936192041617543,-0.15444305817263096,0.07919610592427441,-0.10400881361680264,-0.07909831251674214,-3.627617323189705e-17,0.14810871696702238,1.0873654904397807,-0.5575848702957762,-0.5728955612167101,0.5568963500229891,-1.042768186338546,-1.3096765620715274e-16,0.5347160352615037,0.49315000932938136,-0.7022464021476944,0.28521554840175706,-0.5340557540198936,0.09735019642888662,0.3120099300164766
-0.3132410479228898,-1.6230888441091122,1.2939274099088802,1.7308667861913567,2.6344173958714543,-2.1001591441101017,-0.8559539152000288,1.9242801266589493,-2.809350571306183,-0.0,-1.6230888441091122,1.6742481421135034,0.6823669797965071,0.7117175143659811,2.2396159775538895,1.2939274099088802,0.0,0.5273610981349874,1.4055684614205541,-1.1855667258406648,2.9958998315403957,1.7308667861913567,0.23677015706508134,-0.48659033803095736
-0.3111293109481079,-1.6230888441091122,1.22560662362904,1.3002871309664923,2.6344173958714543,-1.9892684380785302,-0.8559539152000288,1.9242801266589493,-2.110481536410358,-0.4200863047488746,-1.567783432886663,1.502111595883375,0.6463372549185248,0.6732482000894362,1.5936405203321338,1.1838450906342355,0.13649109584351418,0.5093917044687482,1.4055684614205541,-1.1451695192784694,1.6907466229570718,1.2559809213918511,0.23829152784817625,-0.4715177857044758
-0.26060734376108,-1.6230888441091122,1.531901089993914,1.8930237231051028,2.6344173958714543,-2.486411569447711,-0.8559539152000288,1.9242801266589493,-3.0725456866057894,-0.811544422054556,-1.4056361715976118,2.346720949524542,0.8078650410533748,0.844536332882157,2.899925104809044,1.3266652600198012,0.26368054906749366,0.4567081079525575,1.4055684614205541,-1.0267309024595568,3.583538816238705,1.6394066341756182,0.2484839076429967,-0.4316977307471601
-0.2345365036779987,-1.0196840664513955,1.6252698620650052,1.5870982813955514,1.039755595374854,-1.6572617820313433,-0.5377417090345574,1.208903500054676,-1.6183388294314371,-0.721025518055656,-0.721025518055656,2.6415021245368013,0.8571040992243008,0.89515770925202,2.5794630048873546,1.14923934072429,0.372900608625234,0.372900608625234,1.4055684614205541,-0.8383222713910666,2.5188809548087128,1.1222479571843098,0.10854621743892424,-0.23296589604373882
-0.2151524733658256,-1.0043042726826206,1.5614741030902717,0.7546346031719836,1.0086270721285675,-1.5681951134168226,-0.5296323957657227,1.1906697283121246,-0.757882756279777,-0.8697530132724034,-0.5021521363413104,2.4382013746215683,0.8234628614461585,0.8554370953379489,1.1783423901488561,0.7807370515451361,0.4567093080019981,0.2636812419163614,1.4055684614205541,-0.5927833629203325,0.5694733843045372,0.3773173015859919,0.25799576743108155,-0.25396641875998177
-0.20293870123858465,-0.9668632993274878,1.8673231927518832,0.32782941559238177,0.9348246395864354,-1.8054462630548243,-0.5098874310600452,1.1462809561191925,-0.31696623037625243,-0.9339182313114784,-0.2502426358766131,3.4868959061890865,0.984756197048083,1.0296045631096444,0.6121634710019503,0.48329880564583266,0.5093930429499781,0.1364914544884788,1.4055684614205541,-0.30684724788740286,0.10747212572764256,0.08484849630013767,0.25144930340172056,-0.12978408779956363
-0.2677915372661501,-0.9234342915132013,1.9180961369233416,-0.5915921903047172,0.8527308907424881,-1.7712357472540143,-0.4869846016287123,0.2899634338598013,0.5462965151187795,-0.9056907605357336,-0.18015309329204576,3.6790927904802464,1.0115319429978435,1.0498883361802078,-1.1347306948574964,0.37420199301026646,0.517229361580021,0.10288331679015114,0.09859944548573635,-0.06125943145549979,0.34998131962953277,-0.11541391090877395,0.2589807586851558,-0.09928176172312743
-0.35247540579801256,-0.6208809714717277,1.697189292107172,-0.5915921903047172,0.38549318073567634,-1.053752536454915,-0.32742933127980417,-0.06506625680222426,0.36730833383148004,-0.6195516176521163,0.04060755841370223,2.880451493243244,0.8950339606199386,0.9322062083509317,-1.0040439306793945,-0.11100149059970053,0.5262333602737561,-0.03449115668124084,0.010982341545377134,-0.006854029995588829,0.34998131962953277,0.038691980474042854,0.24230579378374248,0.032194406779352445
-0.35033151039214255,-0.43178514644580457,1.1075105369930416,-0.5461050161182291,0.1864384126912249,-0.4782065994058121,-0.2277072873117354,-0.32871688408579597,0.23580003435939803,-0.40887036463798887,0.13879278659938674,1.2265795895506153,0.5840595076595629,0.6094780900866077,-0.6048170596556935,-0.35599759482866067,0.4993754251065807,-0.16951511482413756,0.5795736421658584,-0.24471101038655532,0.2982306886294913,0.17553970438041802,0.2630371844918028,0.1648571435431737
-0.35076028947331656,-0.003167943053715085,0.8536458161357495,-0.5040051846903093,1.0035863191581657e-05,-0.002704301333560192,-0.0016706543174478076,-0.005405879186637697,0.0015966597238760538,-0.0026340483826690223,0.0017600148605453202,0.7287111794060699,0.45018077791076055,0.4699676500711018,-0.43024191722160826,-0.4742602049867469,0.43848587997530114,-0.29298689802874195,2.911909939648849,-0.9480427862723303,0.2540212261947128,0.2800102779014828,0.25280285332307506,0.2793379581275273
-0.35311857441977346,0.21114065864232967,0.6318482179130631,-0.5243292412417189,0.04458037773191678,0.13340884889214638,0.11133939687573365,0.17747009611877643,-0.11070722134120949,0.13921470967329228,-0.1587439521446336,0.3992321704799137,0.33318831129829496,0.3467857434107912,-0.33129649667828864,-0.47504864251169227,0.3476884360304024,-0.39646267682474157,0.7064909859177533,-0.6319440497968896,0.2749211532211166,0.39421159579077214,0.2637063851704432,0.3860874094624528
-0.3533329639603605,0.318294959490352,0.331664319916897,-0.5909147217530035,0.10131168123696484,0.10556708127234388,0.16785682042826788,0.2675365200530358,-0.1880851774226249,0.140778260736298,-0.28547007293414794,0.1100012211059378,0.17490731955006555,0.18232303452119128,-0.19598532931909232,-0.29746068787244195,0.23324646224501436,-0.4729770366565419,0.7064909859177533,-0.7538486081723651,0.3491802083844296,0.5299753065106418,0.2595747738075866,0.45694304023877436
-0.354083327352415,0.6523642503694806,0.04306021620544959,-0.5904308156446366,0.4255791151601344,0.028090945665615888,0.34403243143852147,0.5483318417304328,-0.3851759564430544,0.12726995167639205,-0.6398292542236743,0.0018541822196600638,0.022708342572479952,0.023605704760644684,-0.025424078576018003,-0.042232826225285604,0.10288331679015104,-0.517229361580021,0.7064909859177533,-0.8243796296946223,0.3486085480627909,0.579085853080733,0.26396544229649116,0.5039036176316402
-0.3495811470000881,0.6838802212071342,-0.15914080707386716,-0.59067276869882,0.46769215695831884,-0.10883325034475815,0.3606527720998661,0.5748219664169796,-0.40394942371877945,8.375117239015007e-17,-0.6838802212071342,0.025325796476121806,-0.08392489129761871,-0.08763220251474628,0.09400014112728587,0.15914080707386716,6.458327778161416e-17,-0.5273624838327227,0.7064909859177533,-0.8405301814436845,0.34889431968232976,0.59067276869882,0.26379227602957406,0.513607122253551
-0.3517250424059581,1.0620718712589778,-0.8904493538241708,-0.5447984696256385,1.1279966597195468,-0.9457212114773847,0.533614899839286,1.217285777790352,-0.5786151300943293,-0.5310359356294886,-0.9197812211551508,0.7929000517258833,-0.44738690065258163,-0.4888610007018125,0.4851154452425469,0.7711517611951701,-0.25121411943936506,-0.435115618447657,1.3136427772570514,-0.9925885768750258,0.29680537250643774,0.4718093146386879,0.2637063851704432,0.44472439653996104
-0.34915236791891413,0.8414600753954025,-1.04722195337113,-0.5897533470929229,0.7080550584844364,-0.8811954638393917,0.44375330939726876,0.19295135273495695,-0.49625389590950186,-0.7287258015627874,-0.4207300376977016,1.0966738196224453,-0.5522641193208657,-0.5755166386937451,0.6176026521498128,0.5236109766855654,-0.4567081079525574,-0.26368054906749394,0.05258097386090227,-0.11465270805883998,0.3478090104073056,0.29487667354646174,0.26413732234906306,0.2569714587016735
-0.34861639406744666,1.0620718712589778,-1.0837428430383194,-0.5879628944919655,1.1279966597195468,-1.1510127892692326,0.5410360004445973,0.24353883238592272,-0.6244588515839268,-1.0620718712589778,-1.9509943764026204e-16,1.1744985498367793,-0.5520755319626895,-0.5957325186881165,0.637200578877762,1.9908033057385952e-16,-0.5094156196823614,-9.357813121195039e-17,0.05258097386090227,-4.212272158135026e-17,0.34570036529937015,1.0800703151354976e-16,0.27069526102491287,9.557458857589792e-17
-0.3448645771071743,0.8225504928928102,-1.0712722953470841,-0.5901888625904532,0.676589313358205,-0.8811755545601563,0.35918792933137034,0.18861528305058844,-0.48546013982362435,-0.712349622740585,0.41127524644640523,1.1476243307782101,-0.4677987319204325,-0.5899342621344856,0.6322529775155596,-0.5356361476735422,-0.37817237266458315,0.21833792115797662,0.05258097386090227,0.11465270805883991,0.34832289352581286,-0.29509443129522667,0.254304235661912,-0.25214293350295985
-0.3427206817013043,0.8603696578979947,-1.0775075691927016,-0.5517667175861217,0.7402359482315124,-0.9270548186888246,0.3111756455716995,0.19728742241932545,-0.474723342049071,-0.43018482894899773,0.74510198038499,1.1610225616675647,-0.3897093654733278,-0.5936768577723285,0.594532814627658,-0.9331489276908981,-0.18083834240037364,0.31322119699398393,0.05258097386090227,0.19858431558327228,0.304446510635763,-0.4778439943923352,0.2612082780592048,-0.44261293309663186
-0.34314946078247827,0.898188822903179,-1.081070582818769,-0.5446049071822918,0.8067431615881983,-0.9710055142572438,0.4474703194400251,-0.1752871413351571,-0.48915804052935774,-2.199928133996614e-16,0.898188822903179,1.1687136050361129,-0.5385805152501597,-0.5933236998957997,0.5887563444135218,-1.081070582818769,-1.2202180219620518e-16,0.49819181449362177,0.03808595272994108,-0.1951562264698236,0.2965945049270327,-0.5446049071822918,0.2643092583429314,-0.5141101616802876
-0.2540706066685826,-1.6230888441091122,1.343560189719997,2.6892912244228255,2.6344173958714543,-2.1807175553236493,-0.8559561643105599,1.9242801266589493,-4.364958584921223,-0.0,-1.6230888441091122,1.8051539834004342,0.7085432388294981,0.8068013614567706,3.6132246276978544,1.343560189719997,0.0,0.52736248383272,1.4055684614205541,-1.1855667258406648,7.23228728975762,2.6892912244228255,0.25835400423968535,-0.508285357097453
-0.25192671126271265,-1.6230888441091122,1.9661968208752494,2.6409006135861364,2.6344173958714543,-3.1913121252854197,-0.8559561643105599,1.9242801266589493,-4.286416324312567,-0.4200863047488746,-1.567783432886663,3.8659299384199377,1.0368984391607692,1.161859121425182,5.192530390680557,1.8992002888508646,0.13649145448847813,0.5093930429499754,1.4055684614205541,-1.1451695192784694,6.974356050839631,2.550914107325496,0.25835400423968535,-0.4909659535449915
-0.21515890505204327,-1.6230888441091122,1.2473588218161813,2.80542869043088,2.6344173958714543,-2.02457418829093,-0.8590717446679534,1.9242801266589493,-4.553460010381998,-0.811544422054556,-1.4056361715976118,1.555904030362652,0.6602045988879666,0.7433417625961959,3.499376225985175,1.08024442732744,0.2646410108066155,0.4583716764834425,1.4055684614205541,-1.0267309024595568,7.870430137092723,2.429572514418852,0.25835400423968535,-0.4401880316180394
-0.09703026818860995,-1.3016259415650453,1.1235440983103442,2.2053851160559312,1.6942300917550908,-1.4624341448530516,-0.6873034647194389,1.5431644058105431,-2.8705864781998383,-0.9203885298489685,-0.9203885298489685,1.2623513408480043,0.5932700992462419,0.6662480579295211,2.477847431646115,0.7944656508773694,0.37337680904836046,0.37337680904836046,1.4055684614205541,-0.8383222713910666,4.863723510121034,1.55944277069103,0.25835400423968535,-0.3594120227814349
-0.1316541789934094,-0.9765071864038102,0.6959824631822736,-0.06413453218480246,0.9535662850982857,-0.6796318769085155,-0.5149776530197369,1.157714427744645,0.06262783157510605,-0.8456800304037657,-0.4882535932019052,0.48439158905726487,0.3670381748571064,0.412063350514799,-0.04463650968502162,0.3479912315911369,0.45671320816266336,0.26368349367517135,1.4055684614205541,-0.5927833629203325,0.004113238218563462,-0.032067266092401236,0.25835400423968535,-0.2541426785487266
-0.34314946078247827,-0.9441087683827022,0.8162341730620436,-0.5915921903047172,0.8913413665371028,-0.7706138398414794,-0.5030933964369367,0.17783689727689703,0.5585273741734117,-0.9119390422068162,-0.24435332990572792,0.6662382252742781,0.4349520268910592,0.48428405088019955,-0.482877762243334,0.21125694925196378,0.5147191943639885,0.13791859245862878,0.03548131301921033,-0.048752408068456696,0.34998131962953277,-0.15311532578477563,0.26304522594307217,-0.1327429431874896
-0.3476516411348052,-0.512907255381925,0.4011430856252085,-0.5915921903047172,0.2630738526234193,-0.20574919906346226,-0.277940272246033,-0.15244592460344294,0.303431926634574,-0.512907255381925,-3.1406511428146426e-17,0.16091577514491337,0.2173761771906751,0.23862076287174866,-0.23731311665060983,2.456292979055021e-17,0.5418918709564187,3.318130726253743e-17,0.08833929976866796,1.819943192942833e-17,0.34998131962953277,-3.622457411286219e-17,0.26304522594307217,-3.140480261403585e-17
-0.35311857441977346,-0.22724649570943253,1.305257793239774,-0.5915921903047172,0.051640969812217136,-0.2966152595111657,-0.1264431278384358,-0.23524934196353275,0.13443725213581473,-0.21950325913942884,0.05881572102240938,1.7036979068131646,0.7262636877963563,0.7765001839597072,-0.7721803168150196,-0.3378255756589416,0.5374546364494096,-0.14401053580498188,1.0716733844371449,-0.26793376882630004,0.34998131962953277,0.15311532578477557,0.26304522594307217,0.13274294318748955
-0.3489379783783272,0.20244225069113728,0.45369753660970047,-0.5915921903047172,0.04098286486489327,0.09184755044429241,0.10678324071325283,0.17015882170528948,-0.11976325449658655,0.17532013189782272,-0.1012211253455686,0.2058414547257105,0.239314140686564,0.2704014427987771,-0.26840391941878733,-0.22684876830485012,0.4568068120186843,-0.263737535886642,0.7064909859177533,-0.4202650907218421,0.34998131962953277,0.2957960951523585,0.2633026172843387,0.2565651073725432
-0.3510818737841971,0.097683163626778,0.6202684236283447,-0.5915921903047172,0.009542000456135883,0.06058978191781124,0.05151443579885565,0.08210564724720883,-0.057788596725859676,0.06907242740824983,-0.06907242740824981,0.38473291735039167,0.3271062965276496,0.3681758157910565,-0.36694595531114665,-0.4385960085034926,0.37290158846149735,-0.3729015884614973,0.7064909859177533,-0.5943445910907885,0.34998131962953277,0.418318849461468,0.26304522594307217,0.3626604651344506
-0.34968834177038155,0.14810871696702238,0.41806740034902806,-0.5915921903047172,0.021936192041617543,0.06191942627143303,0.07820143976541731,0.12448984674568264,-0.0876199602737422,0.07405435848351118,-0.1282659114153607,0.1747803512345945,0.2207396924082368,0.24721560222304365,-0.2473254090674806,-0.36205698919637763,0.26400012560648095,-0.4572616307549905,0.7064909859177533,-0.7279204897777745,0.34998131962953277,0.5123338654843632,0.2635601344935219,0.44460105810731204
-0.34404346516672607,0.280475794485168,0.22922767816746356,-0.5915921903047172,0.07866667129208621,0.06429281515200974,0.1479124116346537,0.23574837042917984,-0.16592728958693628,0.07259247730302211,-0.2709188135421688,0.05254532843804625,0.12088607772160094,0.13650553767437573,-0.1356093042055546,-0.22141693444223184,0.13649145448847827,-0.5093930429499754,0.7064909859177533,-0.8118898100318914,0.34998131962953277,0.5714341752462436,0.26346623343157993,0.4957996997895063
-0.3367177745648685,0.36241731866306676,0.08848863993780706,-0.5915921903047172,0.13134631286692688,0.032069815618401595,0.19599551570340193,0.3046226946142011,-0.21440325535224633,4.4383320925629103e-17,-0.36241731866306676,0.007830239398042864,0.047854712579635264,0.05238501302592142,-0.05234918831789276,-0.08848863993780706,6.622897653976449e-17,-0.5408006339940273,0.7064909859177533,-0.8405301814436845,0.34998131962953277,0.5915921903047172,0.2699819408110557,0.5195978645174129
-0.35076028947331656,0.7992917064146219,-0.18497265586285466,-0.5915921903047172,0.638867231943198,-0.14784710974466572,0.42424802064598277,1.078951207752697,-0.47285473129022115,-0.20687191621259682,-0.772056501964543,0.03421488341695806,-0.09817977903894219,-0.10992528968423455,0.10942837862838688,0.17866986545521138,-0.13737596262917898,-0.5126940722707792,1.8221872253020914,-1.3038879654451108,0.34998131962953277,0.5714341752462437,0.2638177775706218,0.49613036337072375
-0.3505458999327296,0.6964866095421958,-0.35956032354015016,-0.5915921903047172,0.4850935972715831,-0.2504289506683742,0.3715129329483451,0.9401762366833764,-0.41203603885697393,-0.3482433047710977,-0.6031750972592349,0.12928362626429746,-0.19179307762723644,-0.2129393061369657,0.2127130793497902,0.311388374378722,-0.26670500757548105,-0.4619466237537759,1.8221872253020914,-1.1690339682731932,0.34998131962953277,0.5123338654843633,0.2638177775706218,0.4448183147960147
-0.34530514761308057,1.048393939915436,-0.9720334583270458,-0.5915921903047172,1.0991298532514109,-1.0190739871051184,0.5528836321889757,1.0236077129624739,-0.6202216672167649,-0.7413264642690863,-0.7413264642690871,0.9448490441072367,-0.5126139789518596,-0.5771183334390373,0.575047402661166,0.6873314499232658,-0.3729015884614971,-0.37290158846149757,0.9532747627014029,-0.6903892969554944,0.34998131962953277,0.4183188494614683,0.26390368656696994,0.36325176294614886
-0.3488307836080336,0.9044920170707108,-0.6205510716495765,-0.5915921903047172,0.818105808944643,-0.5612834904917166,0.48996140204070965,0.8831079327502068,-0.5350904134919935,-0.7833130643034636,-0.4522460085353558,0.38508363252543776,-0.33615119577061103,-0.36726152226155095,0.3671131676731124,0.3102755358247885,-0.46912411943147425,-0.2708489366371081,0.9532747627014029,-0.4881789535358434,0.34998131962953277,0.2957960951523589,0.2635601344935219,0.25669054058024926
-0.34356323259581123,1.0735436846438837,-1.0016777316959253,-0.5915921903047172,1.1524960428387665,-1.0753448029105712,0.5661466640367288,1.0481628650889283,-0.6351000597862718,-1.0369635706470544,-0.27785355133537154,1.0033582781754942,-0.528247256587088,-0.5958056000526888,0.5925847232734534,0.25925327401799825,-0.5093930429499754,-0.13649145448847808,0.9532747627014029,-0.2527000211865893,0.34998131962953277,0.15311532578477557,0.2636460015338978,0.1328944442016881
