output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_output_agitation,poly_output_glycerol_gl,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_agitation output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_cos
-0.35349562546763064,0.1788761033899978,0.6248620946604889,0.6475156918788086,0.550788111883314,-0.5229161665171331,-0.7518398074789773,0.03199666036398918,0.1117728966489802,0.11582508384715973,0.1450372443726702,-0.09353720626622,0.11794121019160231,0.4046080115529281,0.3441666133055033,0.4269367616519182,-0.2880160080292324,0.5346141731535138,-0.6096106289205269,0.2734413172049741,-0.3447825860412425,0.3931491899618862,0.2953852069557854,0.40862006390891764
-0.3537092734129541,0.2855733558871201,0.3305247595925781,0.6475596629903714,0.5516528581359027,-0.589094363319048,-0.8968727415326881,0.08155214159263173,0.09438906480063611,0.18492578609729285,0.23155006073572465,-0.1682296542672069,0.12630586553675918,0.2140345019317434,0.18233492831392784,0.2864083151826695,-0.32497558923670267,0.3586187960875972,-0.7272069802485246,0.34703216889427446,-0.26054977436777843,0.528342676651408,0.2912324739303146,0.4840059766851426
-0.3544570412215862,0.6182177313193249,0.04754168374093699,0.6475596629903714,0.5501566585449671,-0.5886134171213597,-0.9807852804032304,0.382193163317613,0.029391111865422898,0.40033286574781396,0.5012664882205415,-0.3638912513568825,0.12060829627916729,0.030786076701275974,0.026155373868515484,0.12633262317744698,-0.3238295907382222,0.15818414071389197,-0.7952453776389419,0.3464657548152838,-0.11483278108921964,0.5773033753604765,0.29564547596878993,0.5332852332926126
-0.34997043436979364,0.6495992761714197,-0.15072115026623153,0.6475596629903714,0.5525752541386757,-0.5888538902202038,-1.0,0.42197921960243234,-0.09790835011666778,0.4206542883563537,0.5267114342096751,-0.38251906085776904,7.955296742917666e-17,-0.09760093727192201,-0.08328477791243642,7.930318685380971e-17,-0.325386088038977,9.929744315308859e-17,-0.8108251556467002,0.3467489040274679,-7.211380318236395e-17,0.5888538902202038,0.2954715010771049,0.5435729031851246
-0.3521069138230282,1.0261778143965572,-0.8677862900014087,0.619552010550716,0.5509470527832915,-0.5432601906793497,-0.8660254037844388,1.053040906759695,-0.8905030384369426,0.6357705280919265,1.141264564431295,-0.557481555119992,-0.5130889071982783,-0.5376387406987194,-0.47810429892202283,-0.3097760052753578,-0.29930760094927666,-0.5560754424916182,-0.9631509192368289,0.2951316347769634,0.2716300953396747,0.47047712599309505,0.2953852069557854,0.4706791956490526
-0.3495431384791467,0.8065070004318936,-1.0215054916985966,0.6475581064908413,0.5514987662802772,-0.587940092444596,-0.5000000000000004,0.6504535417456504,-0.8238513300345417,0.5222601460712851,0.16789354391501823,-0.4741778003911413,-0.698455550704007,-0.661484161974339,-0.5633590184203039,-0.5608017706476173,-0.3242482356299068,-0.18028370997888504,-0.10408684848681382,0.34567355230376007,0.5091710559603914,0.2939700462222983,0.29581815282756196,0.27194583689935503
-0.3490090186158381,1.0261778143965572,-1.0573150784576006,0.6274006594018326,0.5516307680447258,-0.5861605915131491,-1.8369701987210297e-16,1.053040906759695,-1.084993276340145,0.6438246374159314,0.21362322937524822,-0.6015049946843566,-1.0261778143965572,-0.663360177419799,-0.5832475287948358,-0.6274006594018326,-0.32334421729394924,-0.20817369697362745,-3.824088774981358e-17,0.3435842390430449,0.5861605915131491,1.076759538274346e-16,0.3024022232696397,1.010170311609141e-16
-0.3452701795726776,0.7876780735206368,-1.0450874146862335,0.5456949407496183,0.5526021932742486,-0.5883729440225156,0.5000000000000001,0.6204367475051817,-0.8231924414607152,0.4298319396596174,0.1639738565898557,-0.4634484670593206,-0.6821492216728582,-0.570298914835376,-0.5775175975189268,-0.47258568140581353,-0.32513617933006883,-0.18028370997888507,0.10408684848681375,0.34618272125772226,0.509545916422938,-0.29418647201125786,0.2859299998656435,-0.2673621139324173
-0.34313370011944294,0.8253359273431505,-1.051201246571917,0.4614513496230879,0.5528845154152843,-0.5501858159260616,0.8660254037844384,0.6811793929633783,-0.8675941556637089,0.38085237756491963,0.17181323124018083,-0.454088120598384,-0.41266796367157565,-0.4850782339560835,-0.581192891814857,-0.23072567481154416,-0.30418921822664335,-0.10408684848681382,0.18028370997888502,0.30270443204622616,0.27509290796303104,-0.4764748933938382,0.29287473461245683,-0.4686747816549792
-0.3435609960100899,0.8629937811656643,-1.0546948647923076,0.6147934023801481,0.5507746423154835,-0.5430678122002743,1.0,0.7447582663306105,-0.9101951093431225,0.5305628829557477,-0.18151715872427063,-0.4686641446800796,-2.1137251435772043e-16,-0.648419444398533,-0.5808991869079604,-1.5058095447235184e-16,-0.29910798001765826,5.151703575934052e-17,-0.21033426043822875,0.29492264864799245,1.3301325158620438e-16,-0.5430678122002743,0.29599088009906716,-0.544050438929211
-0.2542561548648846,-1.647529807001919,1.5707592278312525,0.6475596629903685,0.5945717501831539,2.6739332095172275,1.0,2.7143544649597806,-2.587872647475307,-1.0668738465887495,1.9553754102139063,-4.4053846646119394,-0.0,1.0171603162134173,0.9339290632079672,0.0,1.5898451482555158,-0.0,-1.1868528277325598,7.149918808959101,0.0,2.6739332095172275,0.2554816302177936,-0.5054519069286351
-0.24528294116129945,-1.647529807001919,1.3698761801587913,0.6475596629903685,0.5967037133741427,2.6925458273677685,0.9659258262890683,2.7143544649597806,-2.2569118387135396,-1.0668738465887495,1.9553754102139063,-4.436049507307042,-0.426412091426177,0.8870765575621602,0.8174102035635369,0.16760077362207731,1.606652093620401,-0.3071801155509677,-1.1464117983110902,7.249803032475581,0.6968821399341025,2.6007995531213948,0.2607193167259135,-0.49320830704068425
-0.18204314934555602,-1.541522948491543,1.2650676335470723,0.6617012394180931,0.5965846423948128,2.533400730552696,0.8660254037844387,2.37629300072606,-1.9501307885067016,-1.0200276456082873,1.829560870431821,-3.905295363872221,-0.7707614742457713,0.8370968210658117,0.7547199217649322,0.3308506197090465,1.5113879688795375,-0.5934264138662798,-1.027844699369793,6.418119261564934,1.2667003652763478,2.1939893906246906,0.2948933016971687,-0.47028712110037263
-0.07735565613706183,-1.2081881790725921,1.1445378049435955,0.6475581064908442,0.5966110427476958,1.9244747496594947,0.7071067811865476,1.459718676050746,-1.3828170464345442,-0.7823720495248688,1.4339415567653584,-2.3251276434622876,-0.8543180543716568,0.7411547337764619,0.6828438932715574,0.45789272831199646,1.148162887135962,-0.8392316827601224,-0.8392316827601224,3.703603062076975,1.3608091457065123,1.3608091457065123,0.29446372566698215,-0.3837080437435357
-0.36813050972228756,-0.9931618337460385,0.8877568657448842,0.62026177433378,0.5944219685892457,-0.23040468908308767,0.5000000000000001,0.9863704280097938,-0.881686236703825,-0.6160203211999085,1.1787369307775404,0.22882914351344522,-0.8601033780932065,0.5506416487239173,0.5277021837646928,0.5371624535694642,-0.13695760885696207,-1.027844699369793,-0.59342641386628,0.0530863207514743,-0.19953631389700904,-0.11520234454154386,0.2974827453380824,-0.27270989408989293
-0.3649257905424356,-0.7780099622400767,0.8449600425450987,0.6279236432419826,0.5946999804685862,-0.5805816156199646,0.25881904510252074,0.6052995013448056,-0.6573873307948859,-0.4885308499683462,0.023464262788357677,0.45169828084577135,-0.7514999156378729,0.530570388308819,0.5024977207983059,0.6065276639449542,-0.34527187546961313,-0.029131680212488575,-0.0078058101870980305,0.3370750123958883,-0.5607987767959566,-0.15026557935883797,0.2987817118759156,-0.14147289352588005
-0.3335195425798874,-0.23485818394001987,0.5680907985791412,0.6602280126183747,0.5940071059010826,-0.5897676879958117,6.123233995736766e-17,0.055158366563604205,-0.13342077326733273,-0.15505995202988002,-0.2508720658784259,0.13851176814920058,-0.23485818394001987,0.37506945893269183,0.33744997115303055,0.6602280126183747,-0.35032619750036476,1.0681853264372334,6.540748704587643e-17,0.3478259258039251,-0.5897676879958117,-3.6112855567230286e-17,0.29973708180991754,-3.352363422538424e-17
-0.28170991583894894,-0.08039822017800938,0.3392588051435548,0.48190881199540986,0.5967171829419402,-0.5892867417981235,-0.25881904510252063,0.006463873807791674,-0.0272758041132599,-0.038744610772529886,-0.174954005434543,0.047377605215067294,-0.07765871725761415,0.16349180774571273,0.20244155849351061,0.46548816742264953,-0.3516375245108107,2.1019444446379194,-0.5632143164758149,0.3472588640590482,-0.5692072829925453,0.15251863180376593,0.00600435283002891,-0.02005530785027851
-0.23940762266490437,0.49275431500064987,-0.026697703442364076,0.41174453731563704,0.5946073098421394,-0.5893348364178922,-0.4999999999999998,0.24280681495175968,-0.013155408571832602,0.20288889744022626,0.6948469532170987,-0.2903972836251185,0.42673775461496233,-0.010992633551266286,-0.015874649622827326,0.35658122918481144,-0.35042280167870016,1.22120719171669,-0.7050643008739375,0.34731554941570375,-0.5103789396730413,0.294667418208946,0.004216648511921805,0.03246786300298266
-0.32508044873961084,1.0261778143965583,-0.6634096241085568,0.5496379431694676,0.5942894280421183,-0.5897676879958117,-0.7071067811865475,1.0530409067596973,-0.6807762381173611,0.564026263231064,1.4470426865597097,-0.6052065170692533,0.7256172912629968,-0.36463510127385673,-0.39425732606911085,0.38865271681255675,-0.35049270197675336,0.9971114966410274,-0.9971114966410272,0.3478259258039251,-0.41702873150655045,0.4170287315065504,0.29472089501913945,0.3838755625324041
-0.33522872614247506,1.5031772961483996,-1.0808970014452373,0.3859319383300808,0.5957942481564553,-0.5894310256574299,-0.8660254037844387,2.2595419836560136,-1.6247798320473645,0.5801241275563218,3.2907901638075594,-0.8860193354137134,0.7515886480741997,-0.4171526749029326,-0.6439922163106321,0.19296596916504039,-0.35117961477165677,1.0946114514367569,-1.895922648435176,0.34742893400756975,-0.2947155128287149,0.5104622419980516,0.29549712207054596,0.4707683523272454
-0.32807151997413925,1.2521249373316408,-1.084390619665628,0.330618225611336,0.5960857296035933,-0.5892386471783545,-0.9659258262890682,1.5678168586877652,-1.3577925366918437,0.4139753250242924,4.00987856677003,-0.7378004041715779,0.32407378062922926,-0.3585193025434271,-0.6463897736986786,0.08557029344621585,-0.35123674891394374,0.8288573373837388,-3.0933376953423686,0.34720218332857733,-0.152506184000203,0.5691608271572048,0.3641047116941148,-0.5828501701375866
-0.3060657816058231,1.4466905154146286,-1.051201246571917,0.35030638809378406,0.5946029995804442,-0.5890462686992791,-1.0,2.0929134473906434,-1.5207628732076266,0.5067849291444334,2.3839159859705252,-0.8521676500676238,1.7716849090593595e-16,-0.36824251184629153,-0.625047414374364,4.2900159689992314e-17,-0.3502486782602597,2.018023240318459e-16,-1.6478410278975826,0.3469755066685433,-7.21373627512264e-17,0.5890462686992791,1.4110086066297467,-1.1878588327868538
-0.31183427612955644,1.2646775552724787,-1.05382146023721,0.3335109799771849,0.5948761624153776,-0.5889981740795104,-0.8660254037844388,1.5994093188099734,-1.3327443480264685,0.42178385081407477,2.0839875626392033,-0.7448927708548291,-0.632338777636239,-0.35146102792469985,-0.6268932661368809,-0.16675548998859235,-0.35038097346608366,-0.8239205139487908,-1.4270721915575686,0.3469188490689972,0.294499087039755,0.5100873815355051,3.2231125190977514,-1.5547779228312044
-0.33052847134535895,1.270953864242897,-1.0948714743267998,0.43318220526336154,0.5953664546832066,-0.5889981740795104,-0.5000000000000004,1.6153237250339523,-1.391531131144964,0.5505545977007291,0.8035754194843407,-0.7485895053783642,-1.1006783334723473,-0.47427883972883106,-0.6518497480037222,-0.3751467942254362,-0.3506697547166002,-0.547554672682577,-0.31613083766932354,0.3469188490689972,0.5100873815355049,0.29449908703975547,1.6097162747798754,-0.6343729728597913
-0.33405366244319606,1.2960591001245727,-1.0555682693474053,0.6171444949115551,0.5946558002862103,-0.5892386471783545,-1.8369701987210297e-16,1.679769191015717,-1.3680788612904506,0.7998557387219041,0.46507344635029635,-0.7636881108205987,-1.2960591001245727,-0.6514381464310688,-0.6276997939655113,-0.6171444949115551,-0.35039417929740835,-0.35883660421472685,-6.591721481527062e-17,0.34720218332857733,0.5892386471783545,1.0824138348013326e-16,0.2881531694343492,-9.860837708934349e-17
-0.3378993254590183,1.1579803027753557,-1.0564416739025029,0.7128431442869222,0.5960108388066392,-0.589382931037661,0.5000000000000001,1.3409183816157044,-1.223338649410124,0.8254583200527067,0.41552571959544987,-0.6824938249336173,-1.0028403592854538,-0.7530772045803995,-0.6296506882129207,-0.6173402718660506,-0.35127861510607195,-0.3107616150576956,0.17941830210736345,0.34737223939854434,0.5104205908355464,-0.2946914655188306,0.03671158601754639,0.09580133874005417
-0.3381129734043417,1.1517039938049374,-1.0599352921228937,0.6315421155110215,0.5976616690359011,-0.5801006694222761,0.8660254037844384,1.3264220893462433,-1.2207317091127396,0.7273495766900625,0.41327355019750256,-0.6681042577825531,-0.5758519969024692,-0.6693937766920848,-0.6334826957602241,-0.315771057755511,-0.3467039342957611,-0.1794183021073636,0.3107616150576955,0.3365167866641729,0.29005033471113834,-0.5023819164720497,0.01685502841186649,0.11243340833088651
-0.3405699247755615,1.1140461399824237,-1.0573150784576006,-3.4327112281529435,-3.575551080000088,-0.26248380046889963,1.0,1.241098802009738,-1.1778977819009036,-3.824198693398112,-1.3222088114626829,-0.29241906472029433,-2.728626078863879e-16,3.629457341516816,3.7804840706794516,8.407717635909364e-16,0.9385242362491016,2.9069510330833287e-16,-1.1868528277325598,0.06889774550859712,6.428998921445409e-17,-0.26248380046889963,0.07897853155252078,-0.28103119320196607
-0.25372203500157603,-1.647529807001919,1.9690317049557846,0.6475596629903685,0.5936628237481785,2.9163300931521516,1.0,2.7143544649597806,-3.2440384248464635,-1.0668738465887495,1.9553754102139063,-4.804740755524853,-0.0,1.2750655072785186,1.1689409220137412,0.0,1.7313167580824946,-0.0,-1.1868528277325598,8.504981212224838,0.0,2.9163300931521516,0.29000481048536986,-0.5385209471184662
-0.2482740123958279,-1.647529807001919,1.4676974903297288,0.6475596629903685,0.5937021548861472,2.8874733212908517,0.9659258262890683,2.7143544649597806,-2.4180753629801393,-1.0668738465887495,1.9553754102139063,-4.757198363749507,-0.426412091426177,0.9504216922097288,0.8713751627297502,0.16760077362207731,1.714299133026639,-0.3071801155509677,-1.1464117983110902,8.337502181166421,0.7473330877755023,2.7890850537555063,0.29000481048536986,-0.5201712908193762
-0.2191110678591759,-1.647529807001919,1.32183892962842,0.6475581064908442,0.5973615670653727,2.8874733212908517,0.8660254037844387,2.7143544649597806,-2.177769036618334,-1.0668712822093886,1.9553754102139063,-4.757198363749507,-0.8237649035009594,0.855967514356064,0.789615774410848,0.32377905324542205,1.7248655880657595,-0.5934264138662798,-1.027844699369793,8.337502181166421,1.4437366606454256,2.500625248987704,0.29000481048536986,-0.4663728206746481
-0.21782918018723516,-0.724912388350332,1.2144101693514082,0.6617012394180931,0.5939979465949803,2.4546217433713498,0.7071067811865476,0.5254979707837826,-0.8803409763014605,-0.47967542584094475,0.8603643179719551,-1.779385710483981,-0.5125904655686558,0.8035767142217631,0.7213571469187987,0.4678934335120769,1.4580402752299724,-0.8392316827601224,-0.8392316827601224,6.025167903031404,1.735679679985827,1.735679679985827,0.29000481048536986,-0.38079181351846964
-0.3492226665611615,-0.9410684692915612,0.7122025501702548,0.6638799496271853,0.5934112122217211,0.41060040319592545,0.5000000000000001,0.885609863894762,-0.670231363714268,-0.6247564879890141,1.116909773868641,-0.38640309292608743,-0.8149892011070278,0.4728169931313817,0.42262897864393206,0.574936901440276,0.24365488299922156,-1.027844699369793,-0.59342641386628,0.16859269110465655,0.35559037997180465,0.20530020159796278,0.29000481048536986,-0.26926047355923316
-0.3465520672446183,-0.9419471525474197,0.9681100848138685,0.6598501723588589,0.5952958741479477,-0.5897676879958117,0.25881904510252074,0.8872644381921919,-0.9119085377428644,-0.6215439909613513,0.19181635964211638,0.5555299943721298,-0.9098510816450014,0.6388076063267807,0.5763119392107157,0.6373663229627149,-0.3510862713696808,-0.1966993319975506,-0.05270542716048497,0.3478259258039251,-0.5696718413459478,-0.15264310983939736,0.29506575878793134,-0.14059039065784568
-0.35103867409641093,-0.5064340730900483,0.8563143017613682,0.6475997428531184,0.5960415494212175,-0.5897676879958117,6.123233995736766e-17,0.25647547038657637,-0.43366673968627045,-0.3279665755051726,-0.13933772358739685,0.2986784524086197,-0.5064340730900483,0.5545489216221097,0.5103989032133939,0.6475997428531184,-0.35152604655159275,0.27513497015952443,1.6847158026968205e-17,0.3478259258039251,-0.5897676879958117,-3.6112855567230286e-17,0.2949795239409582,-3.325651916224057e-17
-0.34206546039282565,-0.15565116473333276,0.5689642031342388,0.647568612862633,0.5961875595361423,-0.5897676879958117,-0.25881904510252063,0.024227285082843095,-0.08855994090941681,-0.10079480883681748,-0.1559102903372182,0.09179802755863288,-0.15034747990790034,0.3684433597921324,0.3392093797300278,0.6255032474582046,-0.351612158599496,0.9675338843686498,-0.2592499229663268,0.3478259258039251,-0.5696718413459478,0.1526431098393973,0.2930882318964448,0.14011848115765985
-0.3493294905338233,0.2753429722653372,0.8563143017613682,0.5990019364567031,0.5942808075187279,-0.5897676879958117,-0.4999999999999998,0.07581375237591026,0.23578012504029203,0.16493097357668127,0.2724211843050701,-0.16238838815882284,0.23845400873529618,0.5129339249706292,0.5088911547405816,0.518750893887577,-0.3504876178706042,0.8568356192141449,-0.49469427540454597,0.3478259258039251,-0.5107538001355877,0.29488384399790574,0.2949795239409582,0.27156008724633945
-0.3369379097050627,0.42365215323633754,0.20213428999322244,0.6475596629903685,0.5932964515040864,-0.5897676879958117,-0.7071067811865475,0.1794811469417852,0.08563462719852696,0.2743400455748667,0.41915658993765154,-0.2498563509286421,0.29956731041769663,0.13089401270680853,0.11992555698027683,0.457893828923365,-0.3499070764996842,0.6996033535054403,-0.6996033535054402,0.3478259258039251,-0.41702873150655045,0.4170287315065504,0.02139109903362858,0.10341928986806227
-0.3479407788892208,0.7939543824910558,-0.07648176308293046,0.6152105442526538,0.5968319436595749,-0.5897676879958117,-0.8660254037844387,0.6303635614767537,-0.06072303098033528,0.48844910776410205,0.7855293759013535,-0.4682486405358923,0.3969771912455278,-0.04705238709165217,-0.04564675931529651,0.3076052721263268,-0.35199219553415406,0.49469427540454614,-0.8568356192141449,0.3478259258039251,-0.2948838439979058,0.5107538001355877,0.2952382662914271,0.4705621103728713
-0.3493294905338233,0.8504411632248263,-0.38129995281201323,0.6475596629903685,0.5942937383038135,-0.5897676879958117,-0.9659258262890682,0.7232501721071957,-0.32427317540701994,0.5507113930510055,0.8414167500314097,-0.5015627186115745,0.22011036978172677,-0.2469144689411907,-0.22660417437171904,0.16760077362207748,-0.35049524402982807,0.2560725999557764,-0.9556759534612163,0.3478259258039251,-0.15264310983939752,0.5696718413459477,0.29549712207054596,0.5250738693407004
-0.3227303213410528,1.070111977189491,-0.7603575297243967,0.6480950988267162,0.5947748712655403,-0.5897676879958117,-1.0,1.1451396437244015,-0.8136676995042913,0.6935343276122758,1.0587565383149629,-0.6311174666836729,1.3105092075943554e-16,-0.49278398837037074,-0.4522415518576123,7.936875883212256e-17,-0.35077900070428425,1.2116515218613935e-16,-0.9893885508090924,0.3478259258039251,-7.222571113446057e-17,0.5897676879958117,0.2953245389479502,0.5434377047536821
-0.3416381645021788,1.1736083121116987,-1.0302395372495732,0.7345076720403085,0.5953044946713381,-0.5897676879958117,-0.9659258262890683,1.3773564702576704,-1.2090976843822092,0.8620243092163197,1.5409884433403611,-0.6921562608467835,-0.30375218266513104,-0.7567188441490688,-0.6133062271127904,-0.19010457429794816,-0.35109135547583004,-0.3398383884157534,-1.2682941319299181,0.3478259258039251,0.1526431098393974,0.5696718413459478,0.29549712207054596,0.5250738693407005
-0.3390743891582973,1.4027563526216962,-1.0346065600250616,0.6798231742542485,0.5948718521536823,-0.5897676879958117,-0.8660254037844388,1.9677253848205245,-1.4513009245392354,0.9536262763445935,1.8418677730075381,-0.8273003709071354,-0.7013781763108476,-0.7033495157405061,-0.6154583206124583,-0.3399115871271241,-0.3508361968984635,-0.6565173522704635,-1.1371214101830383,0.3478259258039251,0.2948838439979057,0.5107538001355878,0.21380620139013365,0.40044306841622357
-0.346767851669395,1.0142528273527613,-0.965066089348186,0.6475581064908442,0.5953885447743945,-0.5897676879958117,-0.7071067811865479,1.0287087977930702,-0.9788210097036703,0.6567876403835393,0.9582130279072821,-0.5981735450310532,-0.7171850520587658,-0.6249363694568353,-0.5745892945481322,-0.4578927283119962,-0.35114092551078546,-0.6680375066076849,-0.6680375066076856,0.3478259258039251,0.41702873150655023,0.4170287315065507,0.2954108242076564,0.38432461813397845
-0.34217228436548747,1.2584012463020597,-1.0398469873556475,0.6475581064908442,0.5928815888159232,-0.5897676879958117,-0.5000000000000004,1.5835736966945773,-1.308544744851789,0.8148879282610803,1.1888716856610806,-0.7421643936026138,-1.089807447451582,-0.673361346172232,-0.6165061339888676,-0.5608017706476198,-0.34966240389125053,-0.8181755101149871,-0.4723738510092477,0.3478259258039251,0.5107538001355876,0.2948838439979061,0.2956697556058752,0.2718776175073427
-0.34025693053566264,1.1646331902839995,-1.0366983639345202,0.6475581064908442,0.5948147411862209,-0.5897676879958117,-0.25881904510252063,1.3563704679110866,-1.207373322951263,0.7541676634566977,1.1002845302152766,-0.6868630239969806,-1.1249492766487459,-0.671322429551594,-0.6166434690318903,-0.6254930990823532,-0.3508025146952246,-0.9125562047069129,-0.24451869809922747,0.3478259258039251,0.5696718413459478,0.1526431098393973,0.29584243955393774,0.14077530213546938
-0.34270640422879606,1.2019144655682892,-1.0590618875677957,0.6475581064908442,0.596540462212437,-0.5897676879958117,-1.8369701987210297e-16,1.444598382542306,-1.2729018025997907,0.7783094554873563,1.1355059293684282,-0.7088503155269316,-1.2019144655682892,-0.6858041105700211,-0.6317732679212688,-0.6475581064908442,-0.3518202891949818,-0.9447477020184946,-1.7354733739181501e-16,0.3478259258039251,0.5897676879958117,1.0833856670169085e-16,0.29575609127831476,9.990079855271894e-17
