output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_gasflow,poly_output_glycerol_gl,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_glycerol_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.3649445937897217,-0.3246550995312563,0.5826509708548834,-1.5914631174671408,-0.5665987945799043,0.49999999999999994,-0.8660254037844387,0.3394821538381382,-0.5709332170068827,-0.9272675304719689,0.5439060042584035,-0.33012933774718783,0.29132548542744163,-0.5045905422999956,1.5594570383537907,-0.46267072758952715,0.9017210839752585,-0.7957315587335703,0.4667511352983484,-0.8084366808271948,0.32103419401940053,-0.28329939728995207,0.4906889498598378,0.2681565772258156
0.36785095114542915,-0.21885759973643631,1.0454779441694486,-1.628009238484918,-0.5664055967090353,0.258819045102521,-0.9659258262890682,1.0930241317447766,-0.8145606876537811,-1.7020477517400818,1.7138114772587152,-0.5921645588134321,0.2705896031856835,-1.009854147088871,1.2684268780633887,-0.36719625369027104,0.9221135441718723,-0.4213597965227489,0.4242720303221904,-1.583404773392816,0.32081529998331837,-0.14659655568095614,0.5471057940159277,0.7419179150971602
0.2980249817459332,-0.1856670012630582,0.9526650484512872,-1.6273441528617714,-0.5664538961767526,1.2246467991473532e-16,-1.0,0.9075706945406934,-0.5684895145487262,-1.5503138962329783,1.5616668941936318,-0.5396408284466464,1.166678202245427e-16,-0.9526650484512872,0.9710948134058697,-0.2805919611381335,0.9218154358090072,-1.9929218079133293e-16,2.0075160376857377e-16,-1.639261245841208,0.3208700164938232,-6.937059508174072e-17,0.5664538961767526,0.7797430151529174
0.5816967831331943,-0.24006672487519853,1.2114892769773333,-1.7354737162202407,-0.5661640993704491,-0.2588190451025208,-0.9659258262890683,1.4677062682310618,-1.2614489571049468,-2.102507797676825,1.9859474215011277,-0.6859017353968284,-0.31355649781921674,-1.1702087809046766,1.8070415900594294,-0.4908661047403373,0.982562913524919,0.44917365003264587,-0.42427203032219,-1.5834047733928163,0.32054178741595174,0.14653405157038832,0.5468725254996072,6.596609925753454
0.5889710642781792,-0.2329613014040897,0.3957876741423184,-1.7488597810061086,-0.5662123988381663,-0.4999999999999997,-0.8660254037844388,0.15664788300298602,-0.277008038884197,-0.692177145125452,0.648799395803131,-0.2240998884067006,-0.1978938370711591,-0.34276218031200517,1.2240103718989217,-0.3301729697403652,0.9902260918350589,0.8744298905030539,-0.8196306229206035,-1.4196418823378143,0.3205964805980707,0.283106199419083,0.4903543213315787,2.632242403694454
0.46095713653559156,-0.22502879160301045,1.0834074808862706,-1.7661462819371332,-0.5661157999027319,-0.7071067811865471,-0.7071067811865479,1.1737717696403347,-1.1280852937415258,-1.9134560941901626,0.1668225627460062,-0.6133340926625348,-0.7660847765229164,-0.7660847765229172,1.8389790382651976,-0.4921355293939635,0.999843315144076,1.2488540125251542,-0.1088799620214198,-0.10887996202141992,0.32048709889950994,0.4003043210480681,0.40030432104806857,6.751172337253066
0.5453295712861281,-0.22788787866638516,1.0949781552191347,-1.726993063445093,-0.5661640993704491,-0.8660254037844385,-0.5000000000000004,1.1989771604070993,-1.1262132569076169,-1.8910196786873499,0.16860420961383915,-0.6199373210799571,-0.9482788990087907,-0.5474890776095678,1.7762568808965156,-0.4859577978824811,0.9777614723844039,1.495619865102961,-0.13335017508304495,-0.0769897594806798,0.32054178741595174,0.4903124927655461,0.2830820496852248,0.574905824101693
0.2951186243902258,-0.2043516333537519,1.0571104937661249,-1.7543203534408556,-0.5665021956444698,-0.9659258262890683,-0.25881904510252063,1.1174825960304604,-1.0599437360313035,-1.8545104550498255,-0.06107076160994153,-0.5988554157573194,-1.0210903271698892,-0.27360032856440253,1.7590222408985459,-0.4741644489060917,0.993826332088027,1.6945433369730887,0.05580289498406625,0.014952340646299292,0.3209247376700051,0.5471991014224559,0.146621557325183,0.2672505402708761
0.3809463347575452,-0.15729230092009847,1.0578529969318702,-1.7183265302117117,-0.5663089977736008,-1.0,-1.8369701987210297e-16,1.1190529631177393,-1.077135384134502,-1.8177368696920009,-0.06111365706325248,-0.5990716704842873,-1.0578529969318702,-1.9432444299915744e-16,1.7496479308148154,-0.48154823600910995,0.9731037751719833,1.7183265302117117,0.057771407974929086,1.0612435478809917e-17,0.32070588095934016,0.5663089977736008,1.0402927521776786e-16,0.023154283510388788
0.3329432087930039,-0.07276971722210643,1.0679386649332436,-1.6860579498416268,-0.5413864724315052,-0.9659258262890684,0.2588190451025203,1.140492992059399,-1.0723639849282003,-1.8006064759539488,-0.06169632030405951,-0.5781675465814199,-1.0315495373516879,0.2764028654860825,1.6930446300725146,-0.4762718954087003,0.912808965779854,1.628606918372026,0.05580289498406625,-0.014952340646299273,0.2930993125318289,0.5229391757251256,-0.1401211298261441,0.2532561333207835
0.40858608678177283,-0.14339349109327867,1.0021652595009733,-1.666450042448635,-0.566357297241318,-0.8660254037844386,0.5000000000000001,1.0043352073506533,-0.9923000917854978,-1.6700583392359445,-0.057896498064931405,-0.5675836077601154,-0.8679005735180672,0.5010826297504868,1.650045752834362,-0.47041735141432106,0.9438061420288886,1.443188070898174,0.0500315069186835,-0.02888570398746455,0.3207605881384906,0.49047980702967575,-0.28317864862065906,0.08340262966642428
0.3343942905319285,-0.09532661713038852,1.0230790986694656,-1.6388466035585556,-0.5666953935153387,-0.7071067811865477,0.7071067811865474,1.046690842134326,-1.0139809191975824,-1.676669706026202,-0.05910471999985643,-0.5797742124178108,-0.7234261683594002,0.7234261683593999,1.6242724415553895,-0.4660396314047039,0.928726820914892,1.1588395467007964,0.04085055433776696,-0.04085055433776694,0.3211436690315046,0.4007141556218751,-0.40071415562187496,0.2663460365483584
0.40713081116499,-0.13073155127809624,1.0578529969318702,-1.6238532644202799,-0.5666470940476215,-0.5000000000000004,0.8660254037844384,1.1190529631177393,-1.0455900377189382,-1.7177980423445938,-0.06111365706325248,-0.5994293266410117,-0.5289264984659355,0.9161275688125011,1.6050290550007034,-0.4657419168686343,0.9201517334434954,0.8119266322101406,0.028885703987464567,-0.05003150691868349,0.321088929192614,0.283323547023811,-0.49073077842587004,0.23748627077364856
0.4871395160041073,-0.08404816717624745,0.9717845049692283,-1.6067644761737834,-0.5665021956444698,-0.25881904510252157,0.9659258262890681,0.9443651240982881,-0.9331203941184306,-1.5614288210806815,-0.4066395028149001,-0.550518055758342,-0.2515163376215623,0.9386717509373148,1.5428365996741737,-0.4552031724160524,0.9102356036359847,0.4158612474279519,0.10830183778537321,-0.4041879611680943,0.3209247376700051,0.14662155732518353,-0.5471991014224558,0.2663460365483584
0.4536786615127485,-0.1441999002649997,1.0021652595009733,-1.6067644761737834,-0.5664538961767526,-2.4492935982947064e-16,1.0,1.0043352073506533,-0.9915930467611733,-1.6102435382216451,-0.4193522131480634,-0.5676804158573127,-2.454596954529087e-16,1.0021652595009733,1.5898141222238558,-0.46722088181563753,0.9101579977670385,3.935437945459795e-16,1.0248975219972404e-16,-0.4184461686058437,0.3208700164938232,1.3874119016348143e-16,-0.5664538961767526,0.26679809675556454
0.44289200766155157,-0.1460796419240232,-1.6213459261323906,0.3943634676162798,2.6861288588376073,0.0,1.0,2.628762612186099,-2.5193102005975776,-0.6393996016350981,2.036641138441732,-4.355144082343002,-0.0,-1.6213459261323906,0.6127772554242691,0.7342620911059723,1.0593110912353594,0.0,-0.0,-1.2561422615715323,7.215288246280227,0.0,2.6861288588376073,0.23027187891084633
0.8655761814744346,-0.1353651144675892,-1.6213459261323906,0.3943634676162798,2.750270551966104,0.25881904510252074,0.9659258262890683,2.628762612186099,-2.2052739346786026,-0.6393996016350981,2.036641138441732,-4.459139955192124,-0.41963520438244745,-1.5660999033998442,0.5363935369413804,0.6416782950110906,1.0846062317562926,0.10206877611176439,-0.3251135406528648,-1.2133402519451013,7.563988109011938,0.7118223980334497,2.656557355426351,0.2368544710955486
1.1120126382979896,-0.02314453742388587,-1.504401677527507,0.4053063685147667,2.594118372836266,0.49999999999999994,0.8660254037844387,2.2632244073475776,-1.8352543707950693,-0.609743580706197,1.8897425255214098,-3.9025960317998054,-0.7522008387637534,-1.3028500702347463,0.4944426049499682,0.5749961772840152,1.0514126971917026,0.20265318425738332,-0.628071130785766,-1.0878511092881842,6.729450132286675,1.2970591864181327,2.2465724113001584,0.2737899022084983
1.0209069326461713,0.14809992771315558,-1.250094343259745,0.3943634676162798,2.1559456017054655,0.7071067811865476,0.7071067811865476,1.5627358670500129,-1.3595823818053208,-0.49299154005540896,1.5702963355200754,-2.6951354010677293,-0.8839501872419093,-0.8839501872419093,0.42890332676862747,0.5103475940069454,0.8502261834806342,0.27885708220371286,-0.8882267112922365,-0.8882267112922365,4.648101437513142,1.5244837548352461,1.5244837548352461,0.2737899022084983
1.1583193406689036,-0.34439238695100316,-1.019052108185335,0.3783537020708652,-0.30124151894138884,0.8660254037844386,0.5000000000000001,1.0384671991969756,-0.9127120151846123,-0.38556213773504133,1.2800744198351646,0.3069808049501748,-0.8825250134685881,-0.5095260540926676,0.3388717486533604,0.4194386447323161,-0.11397584390892514,0.3276639176092582,-1.0878511092881842,-0.6280711307857663,0.09074645273411514,-0.26088280807785386,-0.15062075947069445,0.2766285238845698
1.1359135482116642,-0.3438284644532961,-0.8756252466688695,0.3943634676162798,-0.5668402919184905,0.9659258262890683,0.25881904510252074,0.7667195726039187,-0.7351374873013432,-0.34531460860869573,0.044021231013483215,0.49633967043298227,-0.8457890399081971,-0.226628490210496,0.3310906917882768,0.39442330019357125,-0.22354110310560021,0.38092585831547726,-0.04856100723765536,-0.013011882672971656,0.3213079165422395,-0.5475256773453047,-0.1467090630799778,0.2761390667389008
1.0866249986835959,-0.3468360511077337,-0.579366483536498,0.4103717064228177,-0.5668402919184905,1.0,6.123233995736766e-17,0.3356655222454472,-0.4859035394291732,-0.23775561249306,-0.6342699902701118,0.32840826665561784,-0.579366483536498,-3.54759654798115e-17,0.3441708664527452,0.3957983916164179,-0.23261521786379905,0.4103717064228177,1.0947647271524554,6.7035005946334e-17,0.3213079165422395,-0.5668402919184905,-3.4708957456286534e-17,0.2767267743814335
1.129937272263781,-0.3479638961031478,-0.641489248403854,0.4093029892091531,-0.5668885913862077,0.9659258262890683,-0.25881904510252063,0.41150845581774154,-0.5661153811791688,-0.26256346691723037,-1.4432052496737806,0.3636529364170579,-0.6196310323200461,0.16602963471541915,0.36121060225164764,0.4165419938239363,-0.23202919500294097,0.3953563280544368,2.173113932563133,-0.5822841232911125,0.3213626750438388,-0.5475723310485687,0.1467215639020913,0.277021630540691
1.129937272263781,-0.34946768943036666,-0.5950828005447732,0.3836072105454649,-0.5668402919184905,0.8660254037844387,-0.4999999999999998,0.3541235395042104,-0.5293339455411831,-0.22827805316056374,-1.3469468129713982,0.3373169083764721,-0.5153568226269618,0.2975414002723865,0.341223638307457,0.42015362189187244,-0.21744402320762918,0.3322135894072585,1.96021487515997,-1.1317305858431168,0.3213079165422395,-0.49089809268999984,0.28342014595924514,0.2779056024673964
1.1508479472645852,-0.3223994095404281,-0.8231550229562021,0.4103614009354002,-0.5668885913862077,0.7071067811865476,-0.7071067811865475,0.6775841918180256,-0.7199428849977138,-0.3377910484073186,-2.73230456365337,0.4666371914561229,-0.5820584987000987,0.5820584987000986,0.3589078152255349,0.41237343353873374,-0.23262919653553985,0.29016932933863315,2.3471047753407768,-2.3471047753407763,0.3213626750438388,-0.4008507671464774,0.4008507671464773,0.2735944642559169
0.5504314237005842,-0.2831128088668368,-0.5756539677077713,0.40643043001271034,-0.5667919924507733,0.49999999999999994,-0.8660254037844387,0.3313774905376998,-0.4161940563205907,-0.23396328963399238,-1.910772478074037,0.32627605931928083,-0.2878269838538856,0.4985309598242369,0.29384654457030035,0.3397698265952747,-0.23036151321952866,0.20321521500635514,1.659653702798791,-2.874604536217324,0.32125316270631743,-0.2833959962253866,0.49085626412396743,3.704440221280265
0.5922506767632632,-0.10848480874355305,-0.00640154063638054,0.42499977328485156,-0.5666953935153387,0.258819045102521,-0.9659258262890682,4.097972251923137e-05,-0.0014920401916516319,-0.002720653319135494,-0.012463044185811243,0.003627723590038102,-0.0016568406346929962,0.006183413428718921,0.099056895707275,0.10984036176208983,-0.24084541376558868,0.10999803549037321,0.5038901380880716,-1.8805435967775788,0.3211436690315046,-0.14667156061363734,0.5473857162355122,14.976497006504088
0.41451413313428714,0.09170767794245038,-0.5756539677077713,0.41066865713432876,-0.448313398140384,1.2246467991473532e-16,-1.0,0.3313774905376998,-0.15939635549437725,-0.2364030418925987,-0.5661737410588874,0.25807338641606586,-7.04972788969796e-17,0.5756539677077713,0.11371256159952685,0.1310630059230349,-0.1841082611896392,5.0292405646969756e-17,1.204478555945665e-16,-0.9835313796469887,0.20098490295217847,-5.4902556804749426e-17,0.448313398140384,27.306486191138728
0.8371983069471701,0.29584762211240323,0.1854117771811528,0.42762690920687063,-0.45362633958928045,-0.4999999999999997,-0.8660254037844388,0.03437752711747345,-0.03657184591143378,0.07928706520652935,0.11872075121192018,-0.08410766579942962,-0.09270588859057634,-0.16057130919969825,-0.08434796143405976,-0.0930052687309519,-0.1939828295333903,-0.2138134546034352,-0.3201542885162209,-0.5545234939711602,0.2057768559691692,0.22681316979464008,0.39285193391006357,38.736264437521044
0.41600925059072247,1.3691801094148257,0.9279149429264442,0.40136585547409775,-0.47391211603052114,-0.8660254037844385,-0.5000000000000004,0.8610261413061862,-0.9352773065711565,0.3724333748748709,-0.3040737661961942,-0.4397501340986114,-0.803597913125488,-0.46395747146322247,-0.4045504160904533,-0.47786274059560196,-0.19021214187013,-0.3475930270522421,0.28379282838124165,0.1638478658599953,0.22459269372052612,0.41041993164366974,0.2369560580152608,1.5419553919482856
0.8207687904378139,-0.17145615432084052,0.828914520827073,0.3783537020708652,-0.5666470940476215,-1.0,-1.8369701987210297e-16,0.6870992828379759,-0.8594651103609992,0.31362287765522034,-0.38736147769002394,-0.4697020044405375,-0.828914520827073,-1.5226912720464554e-16,-0.3922983590411342,-0.49030987839003165,-0.2143930258006153,-0.3783537020708652,0.4673117287214646,8.584377191741368e-17,0.321088929192614,0.5666470940476215,1.0409138249573532e-16,0.2740831899732038
0.40256577511638275,-0.26807487559464876,0.8846022582579688,0.38178123084897514,-0.5666470940476215,-0.8660254037844386,0.5000000000000001,0.7825211553150981,-0.9249581062091862,0.3377245389695103,-0.3087148518257609,-0.5012572990298416,-0.7660880278964837,0.4423011291289845,-0.3991982170243335,-0.4908335942403735,-0.21633522502249591,-0.33063224460330365,0.30223176767958393,-0.17449359242746426,0.321088929192614,0.49073077842587015,-0.2833235470238108,0.2752563798439563
0.6564736253442525,-0.28217293803732507,0.828914520827073,0.3923023701327845,-0.566743692983056,-0.5000000000000004,0.8660254037844384,0.6870992828379759,-0.8696357819141556,0.3251851311579421,-0.17711912298291277,-0.4697820767008157,-0.41445726041353687,0.7178610326020501,-0.41157461936702266,-0.495745028771397,-0.22233489401506004,-0.19615118506639243,0.10683799024668268,-0.18504882728580235,0.3211984135360725,0.2833718464915283,-0.4908144355579349,0.2751583907461847
-1.0521814130562837,-0.29251151716195434,0.8846022582579688,-3.607891656594408,-0.23705152634517732,-2.4492935982947064e-16,1.0,0.7825211553150981,-0.9288345178974614,-3.1915491069734974,-1.1111862812794495,-0.20969631552844223,-2.1666506481882836e-16,0.8846022582579688,3.788294994948881,4.607881468716778,0.8552562240837348,8.836785937837567e-16,3.0766611998145885e-16,-1.2561422615715323,0.056193426142578294,5.806087859432317e-17,-0.23705152634517732,0.2749624648849747
0.5498757348843776,-0.14242542413888162,-1.6213459261323906,-1.6067644761737834,2.689026826900641,0.0,1.0,2.628762612186099,-2.5914248634726373,2.6051210376986083,2.036641138441732,-4.3598426910560635,-0.0,-1.6213459261323906,-2.5681190831581584,0.7545643841247075,-4.320632780942259,-0.0,-0.0,-1.2561422615715323,7.23086527579133,0.0,2.689026826900641,0.23354023954142214
0.7928312730856606,-0.13013755291384477,-1.6213459261323906,-1.6067644761737834,2.743798423291993,0.25881904510252074,0.9659258262890683,2.628762612186099,-2.348622253709854,2.6051210376986083,2.036641138441732,-4.44864639573295,-0.41963520438244745,-1.5660999033998442,-2.327500100002758,0.6822189240760114,-4.408637836327212,-0.41586124742795055,-0.3251135406528648,-1.2133402519451013,7.5284297876596264,0.7101472878702356,2.650305759188961,0.22851289708374833
0.9043758424792356,-0.08468164011533841,-1.4677096460869274,-1.6067644761737834,2.709022806535578,0.49999999999999994,0.8660254037844387,2.154171605216614,-1.9717752321782014,2.358263720670071,1.8436521141659863,-3.976058904621748,-0.7338548230434636,-1.271073838890747,-2.158586615895013,0.6289820048311737,-4.35276161068597,-0.8033822380868916,-0.628071130785766,-1.0878511092881842,7.338804566329899,1.3545114032677887,2.346082569891227,0.25008088642647547
0.6767027951931048,-0.03553391469850985,-0.798404917431359,-1.6067644761737834,1.8394391897543925,0.7071067811865476,0.7071067811865476,0.6374504121785751,-0.9262215404951826,1.2828486589311703,1.00291015863206,-1.4686172944158615,-0.5645575312483996,-0.5645575312483996,-1.863991360577464,0.5466990907806389,-2.955545546179245,-1.1361540568721331,-0.8882267112922365,-0.8882267112922365,3.3835365328042957,1.3006799246556195,1.3006799246556195,0.004512587551643694
1.12135240428812,-0.3114969079180918,-0.9146066628704972,-1.6067644761737834,-0.566550495112187,0.8660254037844386,0.5000000000000001,0.8365053477671073,-0.4905183612382182,1.4695574955721664,0.3290557758147195,0.5181708576821853,-0.7920726045163602,-0.4573033314352487,-0.8617338028950542,0.2536223184360394,0.9103132095049308,-1.3914988542648927,-0.31157728528148093,-0.17988922953063588,0.32097946351186424,-0.4906471212938054,-0.28327524755609357,0.2681565772258156
0.5452939233243337,-0.3246550995312563,-0.6010228258707356,-1.6107042258450135,-0.5666953935153387,0.9659258262890683,0.25881904510252074,0.3612284372176446,-0.28546591941100097,0.9680700054593055,-0.0401775709783075,0.3405968668185174,-0.5805434696977811,-0.1555561538766824,-0.7650311151891636,0.22449315701008898,0.912778665102059,-1.5558208102566387,0.06457084785304988,0.017301706536817608,0.3211436690315046,-0.5473857162355122,-0.14667156061363718,0.2681565772258156
0.3053957220816559,-0.3246550995312563,-0.21869557077572258,-1.6100070787054575,-0.566743692983056,1.0,6.123233995736766e-17,0.047827752676919084,-0.05020583208159157,0.35210141703044373,-0.16155313621247774,0.12394433542047031,-0.21869557077572258,-1.3391241536909605e-17,-0.36960851450692994,0.10859098850754881,0.9124613575143927,-1.6100070787054575,0.7387124286031118,4.523309055895843e-17,0.3211984135360725,-0.566743692983056,-3.470304247743249e-17,0.2681565772258156
0.820332627140565,-0.20999085833082243,0.10732519425027257,-1.6227734783497596,-0.566550495112187,0.9659258262890683,-0.25881904510252063,0.011518697320858739,-0.004520583586120761,-0.17416447878807842,0.23203083157157586,-0.06080514194050357,0.10366817693782929,-0.027777804291298083,0.06835192054824897,-0.019912118002468025,0.9193831176139822,-1.567478812954977,2.088275490912935,-0.559551731363827,0.32097946351186424,-0.54724575512572,0.14663405814729652,0.02135476094544032
0.30081391052161205,-0.13668093362890565,0.7243453249846101,-1.6302865603618215,-0.566550495112187,0.8660254037844387,-0.4999999999999998,0.5246761498270605,-0.21461046620992383,-1.1808904483833258,0.8249236391765006,-0.4103782025022289,0.6273014525491675,-0.3621726624923049,0.48302452809018587,-0.1394872524618401,0.9236396579477344,-1.4118695767216902,0.9862765770239991,-0.5694270472402283,0.32097946351186424,-0.49064712129380544,0.2832752475560934,0.16064412802984038
0.3588760525289589,-0.3246550995312563,0.7867155909072145,-1.6227734783497596,-0.5666953935153387,0.7071067811865476,-0.7071067811865475,0.6189214209764877,-0.3365135405524605,-1.276661195928487,1.0373708313928525,-0.4458281013738162,0.5562919291956733,-0.5562919291956732,0.6941329942176202,-0.20183246090164667,0.919618254899672,-1.147474130870796,0.9323978804552835,-0.9323978804552833,0.3211436690315046,-0.40071415562187507,0.400714155621875,0.2681565772258156
0.6201630308482715,-0.3246550995312563,0.1357259403400302,-1.6227734783497596,-0.5666953935153387,0.49999999999999994,-0.8660254037844387,0.018421530881185436,-0.10920577994693612,-0.22025245630788273,0.17896954528351222,-0.07691526517123279,0.06786297017001508,-0.11754211228699728,1.305691770758142,-0.37756010588788624,0.919618254899672,-0.8113867391748797,0.6593048640338947,-1.1419495221839964,0.3211436690315046,-0.2833476967576693,0.4907726069919026,0.2681565772258156
0.3879081720020969,-0.21564888072448316,1.088790628837924,-1.6387824805257358,-0.5664055967090353,0.258819045102521,-0.9659258262890682,1.1854650334452823,-0.5422639258451897,-1.784291007500189,2.340165128644958,-0.6166971058181502,0.2817997508724049,-1.051690987816066,0.8161832017645765,-0.23387763763529526,0.9282155687584925,-0.4241481167404117,0.5562862941101478,-2.0760887131732733,0.32081529998331837,-0.14659655568095614,0.5471057940159277,0.3479680221478955
0.3726256810869485,-0.22260956408784724,1.1011656816003454,-1.6477875681050174,-0.5664055967090353,1.2246467991473532e-16,-1.0,1.2125658583343533,-0.5531657830200275,-1.814487120564937,2.3667631413139953,-0.6237064049623553,1.3485390273027764e-16,-1.1011656816003454,0.8277589063952471,-0.23721919021281485,0.9333161007622526,-2.0179577709546108e-16,2.632164218138134e-16,-2.149325193166511,0.32081529998331837,-6.936468010288668e-17,0.5664055967090353,0.5433299153159056
0.3069264874998856,-0.23630724155715152,0.8738978376184741,-1.6547907193322737,-0.5664055967090353,-0.2588190451025208,-0.9659258262890683,0.7636974305942449,-0.5882575154170685,-1.4461180313355932,1.878290638647123,-0.4949806261790275,-0.22618140384957122,-0.8441204908938547,1.1139094699472323,-0.3162835222811624,0.9372827248119703,0.4282913538220926,-0.5562862941101474,-2.0760887131732733,0.32081529998331837,0.14659655568095603,0.5471057940159277,2.429585766915973
