output_D0_%,output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glycerol_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow^2,poly_output_gasflow output_agitation,poly_output_gasflow output_glycerol_gl,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
-0.6310881899765607,0.34263968831926706,-0.10381687260476094,0.012793268487018944,1.0671660545115218,-0.581825346387457,0.010777943037433162,-0.0013281571247153485,-0.11078984232934803,0.060403287864127526,0.02686978383309426,0.0053590953016528125,0.005418976875853293,-0.003311141533550412,0.17547689123553126,0.17743763869224274,-0.24372641622986083,-0.10841919951844842,-0.24644977169502386,-0.27620289919449653,0.3385207336988843,-0.5620001284652277,0.15058748056844493,0.04136042126994492
-0.6881723115859143,0.4784474417586123,0.34105489894718066,-0.49210459976392484,0.8544341567744619,-0.5810429680146263,0.11631844409587161,-0.16783468454392816,0.2914089549957336,-0.1981675507401983,-0.17052744947359025,-0.22184920781783685,-0.2077421189373429,0.2460522998819623,0.20323612957654535,0.1903126209831854,-0.2619441521660396,-0.22540858988542625,-0.24528748039930434,-0.4272170783872308,0.337610930679246,-0.5031979709909754,0.29052148400731304,0.016516847612290372
-0.611108689669066,0.4538912232358028,0.8049926035656341,-0.9571421099950573,0.8544341567744619,-0.584074684209345,0.6480130917953781,-0.7704923191072257,0.6878131764372812,-0.4701758007184562,-0.5692157287862739,-0.39784126611898424,-0.4076214373446202,0.6768016765367053,0.17276939377212508,0.17701660088094057,-0.24277378400485555,-0.29391273685579283,-0.2487419159682023,-0.6041761863326316,0.3411432367342461,-0.41300316992381925,0.41300316992381914,0.23642628483710879
-0.656776283926827,0.6084800629389031,0.9511647570755577,-1.1041825418014726,0.8544341567744619,-0.5834879004297221,0.9047143951026047,-1.0502595191396695,0.81270765716544,-0.5549931270687638,-0.8237328428118874,-0.4740216565501427,-0.4672040097744348,0.9562501316153481,0.18429545069369788,0.18164480959357632,-0.2504892901923735,-0.3717816402409799,-0.2468866119644247,-0.7399616856278197,0.34045812994788527,-0.291743950214861,0.5053153445729844,0.23642628483710879
-0.6514755294645671,0.40476843277989877,1.1100475326298225,-1.1041825418014726,0.8544341567744619,-0.5804561842350034,1.2322055246975567,-1.2256951060996504,0.9484625275221343,-0.6443339551097872,-1.1100475326298225,-0.48876151649698973,-0.46657948760313134,1.1041825418014726,0.19593510536879583,0.18704275598793252,-0.2569363616308337,-0.442645575340809,-0.24527552172177944,-0.8544341567744619,0.33692938181666027,-7.108538080686834e-17,0.5804561842350034,0.0008192618937543425
-0.645359261624768,0.30652285186804834,1.0973369105854813,-1.1041825418014726,0.8544341567744619,-0.5791848193791536,1.2041482953332887,-1.211660259142852,0.9376021378935988,-0.6355608803555304,-0.9503216410773601,-0.4861752417089373,-0.46986152143348736,0.9562501316153483,0.1938670157305721,0.18736176413827027,-0.25501700026555485,-0.38131386258295036,-0.24645984710161964,-0.7399616856278198,0.33545505499926276,0.2895924096895766,0.5015887670686487,0.622671377210646
-0.6812406953520646,0.5896989766751518,1.1863112648958696,-1.1041825418014726,0.24012814191878104,-0.5787447315444364,1.407334417218838,-1.3099041878404414,0.28486671977676403,-0.6865713945303008,-0.5931556324479353,-0.45517214030208347,-0.46931671074910325,0.5520912709007367,0.1699298179883443,0.1752104229919594,-0.2385733048412924,-0.20611272279285953,-0.24598702070462805,-0.12006407095939063,0.33494546429044175,0.5012076398238869,0.2893723657722185,0.1507856846471293
-0.6176329616728617,0.37876066613457043,0.9702306901420694,-1.1041825418014726,0.24012814191878104,-0.5804561842350034,0.9413475920935563,-1.0713117895748672,0.23297969285639172,-0.5631764042275595,-1.782284863675519e-16,-0.46521222424587966,-0.4700147061170607,2.0283504232373427e-16,0.17750904340370624,0.1793415059197093,-0.24455676694967463,-7.739490162796433e-17,-0.2470813769632105,-4.411082405790548e-17,0.33692938181666027,0.5804561842350034,1.066280712103025e-16,0.0823992252939656
-0.6253797613172779,0.41199097179731015,0.9511647570755577,-1.1041825418014726,0.24012814191878104,-0.5811407653112302,0.9047143951026047,-1.0502595191396695,0.2284014257751824,-0.5527606148639599,0.47558237853777896,-0.8631109181119143,-0.4686582245529019,-0.5520912709007364,0.611014431902266,0.3317730465719654,-0.45426269707334316,0.3908370606474859,-0.24665885302055818,0.12006407095939055,0.3377245891065223,0.5032826659342557,-0.29057038265561513,0.08801072659350233
-0.6437282348696935,0.33252647714924954,1.1100475326298225,-1.1041825418014726,0.24012814191878104,-0.5801138936968899,1.2322055246975567,-1.2256951060996504,0.2665536514519267,-0.6439539963425118,0.9613293626656615,-0.5845024013618326,-0.46931671074910325,-0.9562501316153478,0.2802146564366247,0.2249938076492463,-0.30708506165655336,0.45843319287271117,-0.24656896314036272,0.20795707106521927,0.3365321296601665,0.29005694684844524,-0.5023933690298119,0.1329322690646574
-0.648621150151437,0.43221739413738375,0.8621904027651693,-1.1041825418014726,0.24012814191878104,-0.5794782112689651,0.7433722906203649,-0.9520155904420801,0.20703617939620556,-0.499620552367629,0.8621904027651693,-0.39223267567707076,-0.4700715438729125,-1.1041825418014726,0.12618443533523405,0.15122583101567094,-0.20584484964937524,0.35522448583288013,-0.24669491420096365,0.24012814191878104,0.3357949973354794,1.4193122732123438e-16,-0.5794782112689651,0.19933486282532709
1.9616947906006141,-1.2687195340136324,-1.6036702738370212,1.2570653465761126,-1.181876522098999,1.3639496668423259,2.5717583471885064,-2.0159183285747444,1.895340245836048,-2.1873255357249466,-1.6036702738370212,0.5141677045625709,0.53211226252933,1.2570653465761126,0.1672992062720405,0.17313798276092063,0.5578857704170591,0.4090222564507224,0.577356097816552,-1.181876522098999,1.8603586936792917,0.0,1.3639496668423259,0.21659691249169877
1.911836450782895,-1.2687195340136324,-1.6036702738370212,1.2476051549394105,-1.181876522098999,1.3893769639593216,2.5717583471885064,-2.0007473004621636,1.895340245836048,-2.2281025362554945,-1.5490265343512413,0.5102982756328708,0.5285314879395989,1.205094040167351,0.1672992062720405,0.17327689048608594,0.5682861008592958,0.39508516103278324,0.5885912471290528,-1.141605056180126,1.9303683479808222,0.359597219099391,1.3420350919394048,0.21737247806593565
1.8228875834271427,-1.084712514316142,-1.6036702738370212,1.5562749095874933,-1.181876522098999,1.8430586229044854,2.5717583471885064,-2.4957518104238607,1.895340245836048,-2.9556583264909193,-1.3888191964368077,0.6365510751771204,0.6623922672858369,1.3477736069750996,0.1672992062720405,0.17409082299770332,0.7538519967113536,0.3542236647995591,0.784455093663373,-1.0235350922741338,3.396865087462578,0.9215293114522426,1.5961355880992485,0.22714325819724288
1.388300290058207,-1.0746759183822456,-0.9880312951193557,1.5651770562119174,-1.181876522098999,1.1443458373184272,0.9762058401352314,-1.5464439139401613,1.167730990800634,-1.1306494997101693,-0.6986436288034235,0.6401922512766975,0.6621243942833378,1.106747310205045,0.1672992062720405,0.1730306566442349,0.46806291653997434,0.2892224111925289,0.48409813533743357,-0.8357129033013748,1.3095273953880122,0.8091747015904577,0.8091747015904577,0.23571227900392844
0.737034903395776,-1.0244950093947984,-0.985616276930931,1.4468272243224292,-1.181876522098999,0.7755522318253889,0.9714394453511896,-1.4260164621989855,1.1648767375032927,-0.7643969032972141,-0.4928081384654656,0.5917845359866954,0.6124006995430314,0.7234136121612147,0.1672992062720405,0.17312745555807307,0.3172181238566143,0.20451112822536124,0.3282691404458836,-0.5909382610494996,0.6014812642893418,0.671647934722505,0.38777611591269456,0.23641285199839673
-0.6107394566245712,-1.8675752798882639,-0.9444338615072652,1.6364385184940016,-1.181876522098999,0.42739385591575646,0.8919553187615241,-1.5455079491405181,1.1162042075907344,-0.40364522972699757,-0.24443747019779669,0.6693372640240288,0.7017551987006597,0.42354145472560123,0.1672979508659369,0.17540067326645076,0.17481294344171294,0.10586235264473087,0.18327963861277333,-0.3058921528787512,0.18266550807453838,0.41283076342629804,0.11061766967080042,0.2174695597385864
-0.5768836901538865,-1.18006121102919,-0.8982307503760852,1.736532306410417,-0.30592164906404645,-0.5848081639338738,0.8068184809211851,-1.5598067166393428,0.2747882323950879,0.5252926759163842,-0.17523612633565905,0.7102776974058042,0.7371404760726086,0.33878064684901826,0.1672979508659369,0.17362517730418162,-0.23919865732972823,0.07979598432821951,-0.24824517619511527,-0.059682353027609825,0.34200058860370863,-0.5735712390459827,-0.1140904130195202,0.2369104799299722
-0.75293443472549,-1.8475000173384097,-0.5613992662010437,1.473453943479662,0.11499173148521644,-0.5848081639338738,0.3151691360910704,-0.8271959626505164,-0.06455627367498797,0.32831087410085646,0.036717268757054396,0.34144180946435804,0.6295435446941786,-0.09636849868006438,0.05369826672070666,0.09900778474762609,-0.13551693187746178,-0.015155792882290086,-0.24986339486091097,-0.007520819074725531,0.34200058860370863,-0.5835560447642,0.03824828392060989,0.23051592445873892
-0.1395264890172994,-1.6367315027265905,-0.13559342771561392,0.778112142467397,0.7725266881270378,-0.5828522180017972,0.01838557763966942,-0.10550689254429448,-0.10474954164493612,0.07903093009051193,0.04358507890352983,0.3182093588737963,0.3289164874692364,-0.25011595102061757,0.16724052107411017,0.17286784068484196,-0.23835771283609447,-0.13145283383768902,-0.2463779882047496,-0.2483205655639773,0.3397167080296145,-0.5519203262689514,0.18735170530525946,0.24116682012325927
-0.6695257128720146,-1.7872825124171088,0.3092783438363277,0.4601150640426798,1.7303890298094147,-0.5823632315187781,0.09565309396614173,0.14230362498126586,0.5351718533320057,-0.18011233575529956,-0.17182584155306524,0.07091236533962575,0.1949832070146763,-0.25562623334602086,0.023752593665819093,0.06531099147090355,-0.08975310191103415,-0.08562379807684939,-0.24678837839229906,-0.9613526365057801,0.33914693342499397,-0.4842173303301758,0.32354367623693614,0.03690613745026096
-0.6433641163133024,-1.6501101795016893,0.36012083201369244,0.27764320288532107,0.8544341567744619,-0.5821676369255704,0.12968701365023408,0.09998510122600823,0.30769953943853695,-0.20965069378108162,-0.2707531770103436,0.021845871718429093,0.11785970648692737,-0.2087432122051464,0.0061910550633410034,0.033401090238675366,-0.04580684627871151,-0.05915720542158653,-0.24713051175460068,-0.6423976119327737,0.33891915748350276,-0.3838497950935712,0.437696804066612,1.2710235990658563
-0.37928791696415504,-1.9261217443890022,0.8876116468538517,-0.6205435311610948,0.8544341567744619,-0.45292850946361013,0.7878544356306069,-0.5508016656384038,0.7584057090227623,-0.40202462019205537,-0.7960746911301583,0.024344692672452404,-0.26395711190675075,0.5565485780328262,0.0015390902514946024,-0.01668757224477319,0.01776894740140487,0.035185430453298756,-0.19265965279590913,-0.7663187046454822,0.20514423468492757,-0.20032515721350483,0.4062192340009421,0.0022250931494799324
-0.5325630210861388,-1.0546006558323953,1.1926665759180404,-1.066979540982982,0.8544341567744619,-0.5821676369255704,1.4224535613120628,-1.2725508357187756,1.0190550601076156,-0.694331882142317,-1.1697498220893359,0.029362842145536146,-0.4511283738984189,1.0464778282875042,0.0007573279699138311,-0.011635526761395495,0.016021016119518984,0.02699081122081683,-0.24614561881904592,-0.8380164440381384,0.33891915748350276,-0.11357527175517791,0.5709814490237316,0.23453844585006794
-0.5614946903959873,-1.563129108984002,1.0973369105854813,-1.101525184600152,0.8544341567744619,-0.582461028815382,1.2041482953332887,-1.2087442430012327,0.9376021378935988,-0.6391559858967123,-1.0973369105854813,-0.0243835482303315,-0.4666632283683405,1.101525184600152,0.0004900100015596916,0.009378030100482732,-0.01289345607977524,-0.022136169532231444,-0.24676071678233844,-0.8544341567744619,0.33926085008867324,-7.133090345668318e-17,0.582461028815382,0.24164758455874302
-0.6248975145840061,-1.8558635021696779,1.0337838003637754,-1.1050683275352462,0.24012814191878104,-0.5267654683995013,1.0687089458945702,-1.142401735301028,0.24824058312708946,-0.5445616078224407,-0.8952830331358502,-0.02204703489971629,-0.46856802063279757,0.9570172445631061,0.0003980357822929929,0.008459497592234267,-0.010509410482944811,-0.01727792917915063,-0.22335763926578586,-0.20795707106521938,0.27748185869814607,0.2633827341997505,0.4561922774703772,2.338689560557906
-0.6011981315892047,-1.9077237343059033,1.0337838003637754,-1.1050683275352462,0.023983432988078437,-0.4519016378492699,1.0687089458945702,-1.142401735301028,0.024793684500185664,-0.4671685925664327,-0.5168919001818881,-0.26828280895331386,-0.46837447849728564,0.5525341637676235,0.05893963284376986,0.10289820620159869,-0.10971035704481218,-0.12138743020157602,-0.19153493832531376,-0.01199171649403923,0.2042150902908527,0.39135829838926306,0.22595081892463514,3.8180471482758627
-0.6319761311050079,-1.7705555427546147,1.0464944224081165,-1.1059541132690198,-0.15689556027498316,-0.5800649950485881,1.0951505761312974,-1.1573748109753437,-0.16419032872836634,-0.6070347819525391,-1.922379067091487e-16,-0.19588026527173938,-0.46810772548359303,2.0316047472281316e-16,0.0313694677914226,0.07496564392080309,-0.10273779331505513,-3.253536521132577e-17,-0.2455191424373289,2.882124685367831e-17,0.33647539848071856,0.5800649950485881,1.065562109225518e-16,3.42944982250984
-0.6141249177831973,-1.8190612699573296,1.1608900208071873,-1.1068398990027932,-0.31047206398890337,-0.5259341913783688,1.3476656404097118,-1.2849193933835776,-0.36042392082412844,-0.6105517543724458,0.5804450104035938,-0.31936536382231206,-0.4672014120132347,-0.5534199495013967,0.08325417381725093,0.12179300565936153,-0.15175199640659356,0.1442689968576504,-0.2219988609548603,-0.1552360319944517,0.2766067736608187,0.45547237045249406,-0.26296709568918447,2.446060071576727
-0.7664766093269726,-1.7922977043609818,1.1481793987628461,-1.113926184872982,-0.46291096397160936,-0.5799671977519842,1.3183159317434108,-1.2789870972136514,-0.531504832293652,-0.665906388417046,0.9943525274305675,-0.27683357454682267,-0.4752852704007958,-0.9646883740406832,0.06176247556232249,0.10603769772620561,-0.14413378072434246,0.21522513020495965,-0.24745792867646366,-0.4008926544897566,0.3363619504682892,0.2899835988759924,-0.5022663266148913,0.9943322169450943
-0.7018425133735117,-1.7839342195297099,1.199021886940211,-1.112154613405435,-0.5709833184369607,-0.5788425288410403,1.437653485361664,-1.3334977231346454,-0.6846214958836679,-0.6940448611722275,1.199021886940211,-0.4519181143330003,-0.47424314325812794,-1.112154613405435,0.1651160017690392,0.17327283239517116,-0.23520958414999268,0.4063446834511794,-0.2468290802557552,-0.5709833184369607,0.33505867319509053,1.417755300311079e-16,-0.5788425288410403,0.27560930540171713
1.9275663064254793,-1.0038855108740765,-1.6036702738370212,1.1161191206180592,-1.181876522098999,1.0643476486964958,2.5717583471885064,-1.7898870557962983,1.895340245836048,-1.706862685242899,-1.6036702738370212,0.4565175611829945,0.4721117099473988,1.1161191206180592,0.1672992062720405,0.17301396717633613,0.43534187691786147,0.4090222564507224,0.45021268708875617,-1.181876522098999,1.1328359172857592,0.0,1.0643476486964958,0.21469199470917094
1.8793726499942456,-1.0261619084513114,-1.6036702738370212,1.0871362114089884,-1.181876522098999,1.435194997418216,2.5717583471885064,-1.7434080258483942,1.895340245836048,-2.3015795545191935,-1.5490265343512413,0.444662906259794,0.4626023566127845,1.0500929432939945,0.1672992062720405,0.17404871418637619,0.5870266962907874,0.39508516103278324,0.6107096618040743,-1.141605056180126,2.0597846806142734,0.3714557987676974,1.3862919137671277,0.21747289019509222
1.7984551787984326,-1.042499589886918,-1.6036702738370212,1.200702800336099,-1.181876522098999,1.3720179438121416,2.5717583471885064,-1.9255313886118703,1.895340245836048,-2.200264391662524,-1.3888191964368077,0.49111416872017244,0.509890508623283,1.0398391274861765,0.1672992062720405,0.17369541098889987,0.5611858752689226,0.3542236647995591,0.582641205646242,-1.0235350922741338,1.8824332381424969,0.6860089719060707,1.1882023937894053,0.2028258873325811
1.4197471326313709,-1.0246772294158726,-0.9988988769672673,1.4849248687320307,-1.181876522098999,1.147035262975033,0.9977989664064678,-1.4832897837571923,1.1805751306386698,-1.1457722360276148,-0.7063281696231816,0.6073673204685679,0.6300998182043007,1.050000444232963,0.1672992062720405,0.1735608682014888,0.4691629514905958,0.2892224111925289,0.48672274664753923,-0.8357129033013748,1.3156898945082034,0.8110764127097407,0.8110764127097407,0.2358337742604257
0.8188125984941771,-1.1375480377015927,-0.9695373400448393,1.5888541088756853,-1.181876522098999,0.7723738196857644,0.9400026537412223,-1.5404533864386454,1.1458734194973093,-0.7488452586584082,-0.48476867002241975,0.6498766927833346,0.674526375498511,0.7944270544378429,0.1672992062720405,0.17364482906310363,0.3159180825513347,0.20451112822536124,0.3279007872480141,-0.5909382610494996,0.5965613173359776,0.6688953490658932,0.3861869098428823,0.23629120765146253
-0.5202001484516091,-1.8860540465716151,-0.9336933858797969,1.9606360970551342,-1.181876522098999,0.6083188546328402,0.8717833388356793,-1.8306329559375583,1.103510291610453,-0.5679832910766566,-0.24165763055194844,0.8019438004962285,0.8336622865291579,0.5074499624333431,0.1672992062720405,0.17391622548732258,0.24881595056344327,0.10586274984025432,0.25865712054048295,-0.3058921528787512,0.37005182890181054,0.5875908923084457,0.15744450507393082,0.23045586791537312
-0.611232922234974,-1.397443484133443,-0.9490732385534513,1.9340625250419263,-0.30592164906404645,-0.5848081639338738,0.9007400121383362,-1.8355669842064064,0.290342050220827,0.5550257780772192,-0.1851550037262826,0.7910716500087766,0.8213093716345086,0.3773168808097557,0.1672979508659369,0.17369270520555136,-0.23919865732972823,0.07979598432821951,-0.24834172599298387,-0.059682353027609825,0.34200058860370863,-0.5735712390459827,-0.1140904130195202,0.2233402254334838
-0.396740695164226,-1.8786285807125214,-0.6440183094892614,1.646182161565511,0.11499173148521644,-0.5848081639338738,0.4147595829574061,-1.0601714528027986,-0.07405678051635217,0.3766271651122123,0.04212081272210449,0.673325142252453,0.6997704939248032,-0.1076654646492255,0.1672992062720405,0.1738700084992806,-0.23919955480303703,-0.026751335496651346,-0.2485942973273912,-0.007520819074725531,0.34200058860370863,-0.5835560447642,0.03824828392060989,0.23692904847538301
-0.8572589381766782,-1.7613058060026736,-0.478780222912826,1.2900962965885296,0.7748018955894662,-0.5833901031331183,0.22923050185245536,-0.6176725924596675,-0.3709598242836048,0.279315643623211,0.1538988588508273,0.5276761184286825,0.5477324972906749,-0.41468786376500594,0.1672979508659369,0.17365675879416745,-0.23861864107743977,-0.1314754021149335,-0.24768826864223115,-0.24905190703415406,0.34034401243367046,-0.5524296659060068,0.18752460281426586,0.2407838003795803
-0.31403793765274207,-1.5221958660664692,-0.21185715998166105,0.5637519948941891,1.7303890298094147,-0.5830967112433068,0.044883456235495126,-0.11943489657227879,-0.3665953055188444,0.12353321323865366,0.11770153173788259,0.22764059590236096,0.23923768172837842,-0.3132038271686303,0.16305091648035008,0.17135749934153915,-0.23545190796361903,-0.2243368361542261,-0.24744693887508631,-0.9613526365057801,0.34000177466276027,-0.4848271964323614,0.3239511757384077,0.11112266523187139
-0.6365194463772449,-1.7776372753921303,0.31563365485849826,0.3653359905289061,0.8544341567744619,-0.5827544207051933,0.0996246040793336,0.11531233394198834,0.2696881757386625,-0.1839369076921271,-0.2373059463026993,0.1494305512087929,0.15535206679786007,-0.2746741407843942,0.1672992062720405,0.17392880677852754,-0.23835952811347175,-0.30751921454452796,-0.24780505080015755,-0.6423976119327737,0.3396027148514455,-0.3842366885230342,0.4381379714705155,0.024224995806650065
-0.623429986464807,-1.5340774397138175,0.4872270524571043,-0.002265088987132006,0.8544341567744619,-0.5819231436840608,0.23739020064603786,-0.0011036126307533752,0.4163034357238924,-0.28352869805375697,-0.436980662286094,-0.0009264700705239262,-0.0009655612861732729,0.002031496569704582,0.1672985785683999,0.17435752739007973,-0.23801907078763998,-0.36684022429991686,-0.24806198002005048,-0.7663187046454822,0.33863454515514013,-0.2573780250281472,0.5219110052372441,0.052109874370310616
-0.7796132545167689,-1.7182314778374428,0.8749010248095106,-0.5319649577837362,0.8544341567744619,-0.5825588261119857,0.7654518032127319,-0.46541668672773884,0.7475453193942267,-0.5096813139772018,-0.8580900469428695,-0.7811067526265612,-0.22494386010765785,0.5217434002846143,2.156029678547742,0.6208954624555247,-0.8553958794091582,-1.44012870432557,-0.24633771297900006,-0.8380164440381384,0.3393747858809748,-0.1136515889795249,0.5713651216196207,0.24164758455874302
-0.5603615838054685,-1.8311022861231168,0.9320988240090459,-0.8154163925912837,1.1615871642023026,-0.5457381439406441,0.8688082177190463,-0.760048660612034,1.0827140297369686,-0.5086818821839538,-0.9320988240090459,-1.214927086742044,-0.3477801807273608,0.8154163925912837,2.219941620072474,0.6354716313909287,-0.8131208292671065,-1.4899468514254037,-0.2327607245254692,-1.1615871642023026,0.2978301217517792,-6.683364711495273e-17,0.5457381439406441,0.24148644392546761
-0.6460391585757796,-1.710806011978349,0.9384541350312166,-1.0997536131326047,1.1615871642023026,-0.5816786504425513,0.8806961635571888,-1.0320683257598138,1.0900962774448355,-0.5458787347671898,-0.8127251212235855,-12.342310646416031,-0.46614466077740363,0.9524145668765595,125.95115405721222,4.756925965039648,-6.5280609351218,-9.719226591808075,-0.24655194941315192,-1.0059639929091204,0.3383500523806678,0.2908393252212755,0.5037484881222979,0.012974731647684524
-0.635627215678129,-1.8533807543824208,1.465944949871376,-1.1103830419378877,0.24012814191878104,-0.5279879346070492,2.1489945960533907,-1.6277604127516627,0.35201463696783414,-0.774001246330222,-0.7329724749356886,-2.8834742658633346,-0.47043887856482813,0.5551915209689443,6.743517962065874,1.1002050773309746,-1.371094086117105,-1.2984142214703562,-0.2236940249184697,-0.12006407095939063,0.2787712590906176,0.45725096426138145,0.2639939673035248,0.07194125973601724
-0.7680111207420025,-1.3692262997325495,1.3515493514723051,-1.1068398990027932,0.24012814191878104,-0.5811896639595321,1.8266856494652086,-1.4959487476808968,0.32454503448057814,-0.7855065134069126,-2.4827558807553593e-16,-0.45272215301981217,-0.4701043344727337,2.0332319092235255e-16,0.1672992062720405,0.1737226276596462,-0.2377195077785649,-7.513616957136074e-17,-0.24684670332564337,-4.411082405790548e-17,0.33778142549339385,0.5811896639595321,1.0676280924983501e-16,0.006044786264144923
