output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glycerol_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_glycerol_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_cos
0.4512672726494029,-0.31038155892453184,0.5289071415670599,0.23160548583278867,-0.5588787576057767,0.49999999999999994,0.2797427644006379,0.12249779548307044,0.22779695370499534,0.4259350866044054,-0.29559496616782105,0.2644535707835299,-0.4580470208400863,0.0997510148525484,0.10870313973882546,-0.240705538775348,0.21534683104303767,-0.40794157962751,0.4026558285282684,-0.6974203529747028,-0.27943937880288827,0.48400320172208816,0.25660669028916827,0.43869695430544786
0.32513502731467064,-0.3120809385195888,0.6833946948716176,-0.011150633219824822,-0.5588787576057767,0.258819045102521,0.46702830897867137,-0.007620283586887508,0.29476478380482224,0.5503457141507089,-0.3819347780242285,0.17687556235480079,-0.6601085853254329,-0.004809539809123031,-0.005203531505389422,-0.24105802604997104,0.11163496065556539,-0.4084943421415789,0.20842999408930177,-0.7778713277625542,-0.1446484663716104,0.5398354257357677,0.25730256766457876,0.489965880302429
0.30333314596105093,-0.2886672640988045,0.7328307119290745,-0.4083879189422833,-0.5588787576057767,1.2246467991473532e-16,0.5370408523464741,-0.29927920938170666,0.323219087285378,0.5901571149655246,-0.40956351781827793,8.97458785680817e-17,-0.7328307119290745,-0.18012177747222333,-0.19041104091828334,-0.24649660418982008,5.4013732533862016e-17,-0.4084943421415789,9.86222343130339e-17,-0.805311657056537,-6.844290816133639e-17,0.5588787576057767,0.25730256766457876,0.5072500050907627
0.42479512720070545,-0.3101927389695255,0.8210122073553149,-0.5708138313265774,-0.5588787576057767,-0.2588190451025208,0.6740610446264466,-0.46864512364637767,0.37675285884610094,0.6611707011689537,-0.4588462824259147,-0.2124935955252154,-0.7930368947830945,-0.26193976276422526,-0.2668490213258629,-0.2564628976158552,-0.11876901986670735,-0.4103702721949178,-0.2084299940893016,-0.7778713277625543,0.1446484663716103,0.5398354257357677,0.2596712170183269,0.4922159523968215
0.5711688414024031,-0.30094056117421564,1.0603443249347335,-0.8965484056189934,-0.5588787576057767,-0.4999999999999997,1.1243300874212958,-0.9506500139273832,0.42416994866349217,0.4355683272927141,-0.5926039189538598,-0.5301721624673664,-0.9182851221521408,-0.3586466039785254,-0.4190336478267819,-0.22356848464044932,-0.2000151925600208,-0.20865078647814828,-0.20539004031521743,-0.3557459851945769,0.27943937880288816,0.4840032017220882,0.25800094725531003,0.4398871564861636
0.3531653905770454,-0.2958103229966938,1.0840736131223128,-0.9684924918109497,-0.5588787576057767,-0.7071067811865471,1.175215598668066,-1.049917154879328,0.4674562111006007,0.44531584620771075,-0.6058657140550036,-0.7665558031441888,-0.7665558031441896,-0.4176172403988272,-0.4534284799985768,-0.24099041184349093,-0.3049068372995357,-0.20877189582979525,-0.29046538059013727,-0.29046538059013755,0.3951869593641572,0.39518695936415765,0.2583005425387957,0.35937483393999364
0.4216786915733509,-0.2903666436938614,1.1962933718427424,-1.040436578002906,-0.5588787576057767,-0.8660254037844385,1.431117831514878,-1.2446673820876208,0.5520686281842027,0.4914134877432168,-0.6685829533874973,-1.0360204503947583,-0.5981466859213718,-0.4801434228845971,-0.48863092083644905,-0.2579128467103731,-0.39965569307090837,-0.20869115626203058,-0.35574598519457673,-0.20539004031521774,0.48400320172208805,0.27943937880288855,0.2581007930334985,0.2540181061624835
0.22547053808268183,-0.2879233134760796,1.098780828196907,-1.0413193275267338,-0.5588787576057767,-0.9659258262890683,1.2073193084130807,-1.1441817131172707,0.5070698785114334,0.45135727720190166,-0.6140852641437337,-1.061340779386684,-0.2843854047308802,-0.4805523097514078,-0.4848597049657166,-0.2579136588930336,-0.44575940789866114,-0.20889237440356903,-0.3967830888060431,-0.10631770821590564,0.5398354257357677,0.1446484663716102,0.25859874992112053,0.1316162282975223
0.3266910504553709,-0.2847020450436717,1.072703329199098,-1.0422020770505616,-0.5588787576057767,-1.0,1.1506924324748282,-1.1179736377503522,0.4950355274294254,0.4406451600609416,-0.5995111039023723,-1.072703329199098,-1.970524047807577e-16,-0.4809596846184574,-0.4856527738161169,-0.2579136588930336,-0.4614840971911861,-0.20877189582979525,-0.4107800806304351,-7.54590766346331e-17,0.5588787576057767,1.0266436224200457e-16,0.2583005425387957,9.336084417268861e-17
0.27530278269867625,-0.2863183438585258,1.1616881599025217,-1.0448503256220445,-0.5588787576057767,-0.9659258262890684,1.3495193808577068,-1.2137902521454236,0.5360989234833957,0.47719835599217963,-0.6492428355316622,-1.1221045957440707,0.30066702025287456,-0.48218029080562863,-0.48901050723454953,-0.2579128467103731,-0.44575800418059763,-0.20889237440356903,-0.3967830888060432,0.1063177082159055,0.5398354257357678,-0.14464846637161002,0.25859874992112053,-0.13161622829752212
0.37184644695735647,-0.2769604268884124,1.0356263164060042,-1.0554433199079767,-0.5588787576057767,-0.8660254037844386,1.072521867232669,-1.0930448775716217,0.4779235706447422,0.4254146617562589,-0.5787895490568346,-0.8968786988353006,0.5178131582030022,-0.48706877381610414,-0.4943444970074517,-0.2579128467103731,-0.3996556930709084,-0.20227046829112313,-0.3557459851945768,0.2053900403152176,0.4840032017220881,-0.2794393788028884,0.24246340969475771,-0.24620286843107547
0.2955442515656416,-0.2567566917027356,1.0541648228025509,-1.0448503256220445,-0.5588787576057767,-0.5000000000000004,1.1112634736343334,-1.1014444583645502,0.4705009126310759,-0.11742770441185522,-0.5891503264796033,-0.5270824114012759,0.9129335163229301,-0.4663436126251084,-0.48737184215537654,-0.24944198460783953,-0.2231628785431417,0.05665773173710466,0.055697032319703,-0.09647008980853132,0.27943937880288855,-0.484003201722088,0.25869871129533206,-0.44048159265910186
0.5493669600487834,-0.2745057674733301,1.029446814273823,-1.0448503256220445,-0.5588787576057767,-2.4492935982947064e-16,1.0597607434185228,-1.0756178391045803,0.44370010865004694,0.2675838757171559,-0.5753359565825789,-2.521417491985754e-16,1.029446814273823,-0.45033914970008826,-0.48972256973080064,-0.24088137632132933,-1.0556658397605766e-16,-0.09725728323886594,-6.36644326558272e-17,0.25992977199692535,1.3688581632267278e-16,-0.5588787576057767,0.1400013476384595,-0.3741675395307021
0.5197542375699843,0.10811898935148649,-1.633918604696723,1.5383307784596718,2.0233224220728467,0.0,2.669690006774086,-2.5135072791028503,2.358237917656292,2.077986725440453,-3.3059441487248598,-0.0,-1.633918604696723,-2.2202758211047353,-3.2097739765562636,-2.920265208842521,-0.0,-0.7644977933744677,-0.0,-1.2717810541279413,0.0,2.0233224220728467,0.3613497599195945,0.6011237475924525
0.8735157694072412,0.07849691481009438,-1.633918604696723,1.3669714408942424,2.0270137147202862,0.25881904510252074,2.669690006774086,-2.233520069366189,2.358237917656292,2.077986725440453,-3.3119754204568914,-0.42288925304284886,-1.5782441783307637,-1.9729525540645956,-2.8501409045670516,-2.925592858739728,-0.3735540339756697,-0.5643556508915816,-0.329161158008871,-1.228446165567314,0.5246297540536179,1.9579448972904663,0.1969160221256292,0.42863171820258633
1.0736721395835516,0.23633906799808185,-1.4760941202407887,1.218704830872144,1.931371375739813,0.49999999999999994,2.178853851809428,-1.7989230351594165,2.1304495305795546,1.8772685362318864,-2.8508859317309008,-0.7380470601203942,-1.278335006505365,-1.7589590658507992,-2.5402418203219153,-2.787552083838978,-0.7216509778631269,-1.150357314212408,-0.6358905270639705,-1.1013947009265495,0.9656856878699064,1.6726166755327785,0.8181648443789314,0.7833413261689942
0.5119938739232761,0.4080651524776839,-0.7996858168521208,1.218996138215007,1.561579571289832,0.7071067811865476,0.6394974056744437,-0.9748139225280487,1.166403855186646,1.017025271127354,-1.2487730350464938,-0.5654632639148381,-0.5654632639148381,-1.7780005160883665,-2.544272948081406,-2.277685052991245,-1.0313701434036155,-0.1391513992168746,-0.899285007558443,-0.899285007558443,1.104203504221422,1.104203504221422,0.011971551921515352,0.07736779666474726
0.5151015308587226,0.17771802476681814,-0.8281733216814808,0.5970637886974505,-0.40076838920708363,0.8660254037844386,0.6858710507449375,-0.49447230114129737,1.1574455971217883,0.23159881691851894,0.331905688114567,-0.7172191353127042,-0.41408666084074053,-0.8344495473792937,-1.2472375260434334,0.5601093338910231,-1.2103472357341114,-0.10921509528886739,-0.2421841584206439,-0.13982508905762175,-0.34707560608710364,-0.20038419460354187,0.15252292926935335,0.19527092030647666
0.425106770763445,0.07009065041321286,-0.43064594951819746,0.03210409344773162,-0.40597405832526867,0.9659258262890683,0.18545593383642986,-0.013825497806219327,0.4129495772722006,-0.08695190562482186,0.1748310838272414,-0.4159720446264053,-0.11145937343156821,-0.03078485199449854,-0.0669610334329386,0.38929151883690316,-0.9262333991266688,-0.08019901256867075,0.19503049171141937,0.05225826275351959,-0.39214082773976155,-0.1050738181121411,0.15776859833139373,-0.10280317178215748
0.6671550587249228,0.16827702701650188,-0.24371601001968474,0.12920654106877713,-0.4111324031787429,1.0,0.059397493539915074,-0.031489702657726895,0.3443671778375398,-0.06702551044945675,0.10019954889252757,-0.24371601001968474,-1.4923301578578558e-17,-0.1825669635015409,-0.26940657001856005,0.5809241066633001,-1.4129854571709324,-0.057292995377847,0.2750148028602764,1.6839799902048894e-17,-0.4111324031787429,-2.517459907893033e-17,0.04340011854037763,-1.2756346689943758e-17
0.49647973064879075,0.08897264591384535,0.2326000143289223,-0.19741078274746654,-0.39494750464765843,0.9659258262890683,0.05410276666581486,-0.045917750895744486,-0.333336389897151,0.04237596465539575,-0.09186479524021746,0.22467436103551341,-0.060201313599444285,0.2829071091747949,0.41175010829509007,0.5659947002925393,-1.3842571281543756,0.02079462056867118,0.1759760797635938,-0.04715264845984977,-0.3814899947675951,0.10221993601853029,0.013028135884589478,-0.029541828350487537
0.4483768883386804,-0.32454305555000623,0.7188650371103427,-0.5416830970402639,-0.4882709546573032,0.8660254037844387,0.5167669415796543,-0.3893970396558946,-0.9499051182002013,0.13096559556316334,-0.3510009179396247,0.62255538403,-0.35943251855517117,0.7157776769745753,1.1285318581154071,0.645199105470305,-1.1443621835512392,-0.09110714183207441,0.15777583680432716,-0.09109192185059671,-0.42285505066330437,0.24413547732865148,0.2500835488629198,0.2500417709418366
0.5802635662191336,-0.32454305555000623,0.10659996585372654,-0.6299580494230324,-0.4883656031867248,0.7071067811865476,0.011363552720015664,-0.06715350655777542,-0.15355331295029706,0.023255405134802065,-0.05205975662383942,0.07537755872942445,-0.07537755872942445,0.9074312991933479,1.314878965832109,0.70347261089362,-1.0185611973816544,-0.1090961453375084,0.15425947408485163,-0.15425947408485163,-0.3453266297115917,0.34532662971159167,0.2500835488629198,0.3536124636257323
0.4638976156320968,-0.32454305555000623,0.29810273693005385,-0.9477478780009991,-0.48817630612788165,0.49999999999999994,0.0888652417651889,-0.2825262363517486,-0.4199894332289346,0.13179435882382395,-0.14552669296112533,0.1490513684650269,-0.2581645431190962,1.3352581000252985,1.9784449630252938,0.6877792946079238,-0.7044373989217683,-0.22109219941972622,0.2210552646733127,-0.38287894969476327,-0.2440881530639408,0.4227730826323945,0.2500835488629198,0.4330850512857605
0.26994558596179424,-0.32454305555000623,0.9676517929519995,-1.0448503256220445,-0.4879396848043278,0.258819045102521,0.9363499924032194,-1.0110512909546518,-1.2852959724153201,0.6759590181534025,-0.47215571085334135,0.2504467130435789,-0.9346798576672585,1.3878359189538199,2.180705930246251,0.6481121786044302,-0.34377973427798003,-0.34933638570040054,0.18079961085297114,-0.674753333691969,-0.1262880832886812,0.47131354322384783,0.2500835488629198,0.4830436084075511
0.2777059496085024,2.438006178165532,1.0912418355956444,-0.7361704721299794,-0.40521687008989626,1.2246467991473532e-16,1.1908087437541512,-0.8033400173184309,-1.1654502190459683,1.0851906119039016,-0.44218960113122013,1.3363858210578882e-16,-1.0912418355956444,0.7862327213020964,1.5366263222963268,0.4327730798092179,-1.3079272016190318e-16,0.10252559840000246,1.2178558097595863e-16,-0.9944547363431685,-4.962475429161003e-17,0.40521687008989626,0.010629053290265814,-0.10309730011142781
0.28235865631976415,-0.15838149514444028,1.0822197624826584,-1.0448503256220445,-0.48637798406887234,-0.2588190451025208,1.1711996143080214,-1.1307576712246172,-1.2880581988049853,1.0762185685650585,-0.5263678663958092,-0.2800990855168385,-1.045344018302421,1.2435810868525872,2.179517404490031,0.5788871833766669,0.3080464842800551,-0.2835240188790548,-0.25738382525801795,-0.9605695129093526,0.1258838853955946,0.4698050561505368,0.0812848617554615,0.2753902839415339
0.22340096146536118,2.2437387674572733,1.029446814273822,-0.9615187705727111,-0.3993013370010496,-0.4999999999999997,1.059760743418521,-0.9898324352305594,-1.4389447267160738,1.0237382602679883,-0.4110594893110083,-0.5147234071369107,-0.8915270930060909,1.3439959649883468,2.0068295514554535,0.5581371910443427,0.6988922141310978,0.1183389269401966,-0.49722736817158397,-0.8612230645869401,0.19965066850052468,0.34580510160800026,0.014160715995592325,-0.10305598962066323
0.406484970553509,-0.17537529109500952,1.106319820798169,-0.9928210686876408,-0.48708784803953387,-0.7071067811865471,1.223943545890893,-1.0983776267951575,-1.5172510393121386,0.43006272179143823,-0.5388749407560629,-0.782286247447471,-0.7822862474474718,1.3615943328490026,2.0724186984060995,0.6680116633371981,0.9697543861104483,-0.19398099340683786,-0.2748755479178455,-0.27487554791784585,0.3444231203823168,0.34442312038231715,0.24900963195710724,0.352852399706384
0.3056331632409577,1.4590030344509874,1.1036008398600088,-0.9918853541923834,-0.4121262127376692,-0.8660254037844385,1.2179348137397168,-1.0946455099315566,-1.535109165417911,0.429005764914429,-0.4548228345056164,-0.9557463629566095,-0.5518004199300048,1.3797128846491875,2.068352618706749,0.5732677102373538,1.2046416483362572,0.11514095568308841,-0.3366524175833344,-0.19436636391507664,0.35691176979629136,0.2060631063688348,0.08773188241294033,-0.14809784131861992
0.43441876820489533,-0.32454305555000623,1.0477999356064034,-0.9339593304388106,-0.48651995686300464,-0.9659258262890683,1.097884705056783,-0.9786025262927854,-1.5065556836512257,0.40731412718853577,-0.5097755794722865,-1.0120970185862477,-0.27119057879213193,1.3428725176981051,1.9498448898803689,0.6995318298025189,1.3888348282242529,-0.19433914709760963,-0.37548698133494396,-0.10061143341709823,0.46994219133901965,0.1259206306586024,0.24992999068523353,0.12939140153853568
0.3195978673936738,2.071444334913102,1.1530368569174667,-0.9925915538114455,-0.404459681854524,-1.0,1.3294939934101107,-1.1444946454095737,-1.646508061632105,0.4482231626782326,-0.4663569203153789,-1.1530368569174667,-2.1180943441843504e-16,1.4173961443241747,2.070432603867272,0.5775584039516076,1.427975221914316,0.059398953897077215,-0.38873272783015295,-7.14090436291524e-17,0.404459681854524,7.429803821509494e-17,0.023348306252401113,-2.8069184900688345e-17
0.2296053019713691,-0.32454305555000623,1.0469348053078975,-0.9313728743339956,-0.48651995686300464,-0.9659258262890684,1.0960724865650853,-0.9750866788599186,-1.5004228078156827,0.4069778227276691,-0.5093546763167764,-1.0112613668878159,0.270966666594383,1.3348043222429633,1.9438784161615492,0.6972598828826497,1.3843241556919081,-0.19433914709760963,-0.375486981334944,0.1006114334170981,0.4699421913390197,-0.12592063065860223,0.24992999068523353,-0.1293914015385355
0.23581403182333105,2.264631695478723,1.1036008398600088,-0.9851058378493868,-0.39892274288336343,-0.8660254037844386,1.2179348137397168,-1.0871636300015808,-1.6005070053541275,0.429005764914429,-0.4402514740853382,-0.9557463629566096,0.5518004199300045,1.4286585670713972,2.0576779942314727,0.5785412818831284,1.2559611007068954,0.15232424502834016,-0.3366524175833345,0.19436636391507653,0.3454772294843606,-0.19946137144168177,0.1535450629435376,0.19592413260209784
0.2125373302291605,-0.32454305555000623,1.0082511219604369,-0.9299251651149182,-0.4865672811277154,-0.7071067811865477,1.0165703249344797,-0.9375980910663607,-1.4615792408939015,0.3919402089774929,-0.4905820071062584,-0.7129412054771699,0.7129412054771695,1.3480365033207775,1.938675984681017,0.7053368172917949,1.0250349044671017,-0.19433914709760963,-0.27487554791784574,0.27487554791784563,0.3440550239889089,-0.34405502398890875,0.24992999068523353,-0.3535038830658253
0.3878675596895312,2.4311954423884523,1.5856020061702234,-0.9925209338495392,-0.404459681854524,-0.5000000000000004,2.5141337219710373,-1.573743183877773,-2.3137357829234344,0.6163753931115139,-0.6413120829635036,-0.7928010030851124,1.3731716176349833,1.4483024056553362,2.071768440462085,0.5901940304155843,0.7296079892431228,0.08284487640217529,-0.19436636391507664,0.3366524175833344,0.20222984092726218,-0.35027235929258965,0.04541811408888287,0.18456322918355683
0.465449249426843,-0.32454305555000623,0.955663558815566,-0.9394588599722572,-0.48604671421589696,-0.25881904510252157,0.9132928376480327,-0.8978065974819017,-1.4213345736846859,-0.11089100648413733,-0.46449713265817644,-0.24734392973192224,0.923100112703277,1.3972337292926607,1.9612512155097912,0.7228851544753929,0.38493510999645125,0.05800077316805729,0.030032226450334824,-0.11208179497706311,0.12579814644857665,-0.4694850740440768,0.24985322928099735,-0.482821122702766
0.3118375037469656,-0.29055546364886775,0.9305747801589062,-0.9896696528875759,-0.4849582561275492,-2.4492935982947064e-16,0.8659694214677965,-0.9209616196657969,-1.3403558166754481,-0.10797981468339224,-0.4512899225821406,-2.2792508517777127e-16,0.9305747801589062,1.4254732710556777,2.0664868269648156,0.698510891660254,3.5278464355757113e-16,0.05800611856091175,2.842052831089183e-17,-0.11603561259735995,1.1878051521733708e-16,-0.4849582561275492,0.24989928470877054,-0.4998992745631569
-1.4716876324231536,-0.2705858652073988,-1.633918604696723,1.4976801628874084,1.8304760433764478,0.0,2.669690006774086,-2.447087482026955,-0.754027452172354,2.077986725440453,-2.9908488627244236,-0.0,-1.633918604696723,0.6911555778512481,0.6304764072440362,0.8447355843076793,0.0,0.542610587756575,-0.0,-1.2717810541279413,0.0,1.8304760433764478,0.18203371213019495,-0.42665408955053385
-1.233738993582735,-0.23786714340390286,-1.633918604696723,1.2427597553964491,1.302195276410086,0.25881904510252074,2.669690006774086,-2.030568285510607,-0.754027452172354,2.077986725440453,-2.127681089074631,-0.42288925304284886,-1.5782441783307637,0.573513863744673,0.5150770818118453,0.600942411500739,0.11944087336502235,0.6058699923114172,-0.329161158008871,-1.228446165567314,0.33703293797747147,1.257824048356134,0.22695208891517982,-0.46016212542845714
-1.1884958101616567,-0.1752827693170564,-1.633918604696723,1.174073014947417,1.103717310213104,0.49999999999999994,2.669690006774086,-1.9183397423949582,-0.754027452172354,2.077986725440453,-1.8033842474830148,-0.8169593023483613,-1.4150150193833861,0.5418160253395458,0.48559665573551125,0.5093479864579815,0.23074204859559436,0.6212446066731278,-0.6358905270639705,-1.1013947009265495,0.5518586551065519,0.9558472292411779,0.2386165492945372,-0.42303949221190085
-1.2370902592186008,-0.09974534631677608,-0.9610326175233991,1.5527725606694949,1.1177726168322035,0.7071067811865476,0.9235836919438759,-1.4922650783987157,-0.44350126986907085,1.222223075365243,-1.0742159437502319,-0.6795526807922532,-0.6795526807922532,0.7165798433038122,0.6441984803130025,0.515834286943842,0.32631853453364135,0.6345541882738153,-0.899285007558443,-0.899285007558443,0.7903845971866836,0.7903845971866836,0.24895034242550046,-0.35281038988775576
-1.1616812957285252,-0.07466439169328588,-1.0365461335786659,1.5224059770498217,0.7569250984125592,0.8660254037844386,1.0744278870368815,-1.5780440292480438,-0.478349556651568,1.3182597344149176,-0.7845877841681894,-0.8976752838736627,-0.518273066789333,0.7025661478773066,0.6324719290041909,0.3493088956822716,0.39965695161009634,0.6359755460541937,-1.1013947009265492,-0.6358905270639708,0.6555163639873125,0.3784625492062797,0.250066854804524,-0.2500334251677784
-1.857096348588906,-0.07926593399679013,-0.9865539613293114,2.1109792220619306,0.12259065422935579,0.9659258262890683,0.9732887186145565,-2.0825949138090656,-0.4351785517307684,1.254680636893488,-0.12094229555192286,-0.9529379502757687,-0.25533895421336156,0.9311734751465958,0.8698236463888505,0.0540759304147689,0.4260792806481974,0.5065407291446032,-1.228446165567314,-0.329161158008871,0.11841347898180796,0.03172879606613516,0.15863683641228177,-0.10308565880676493
-1.3644427427285468,-0.15668211554938336,-0.9603528722888602,1.8496853630089358,-0.5541463311346992,0.9807852804032304,0.9222776393134638,-1.7763506511962945,-0.44318618263393766,0.3632852349464303,0.5321760207735423,-0.9418999611338775,-0.1873555511039475,0.8535976918067977,0.7781341381736996,-0.2557289140301747,0.4526153843529311,0.18944483787499755,-0.37101446906082325,-0.07379936637299525,-0.5434985647663674,-0.10810858618512456,0.25080242804731423,-0.09770158153854507
-1.9291496570970965,-0.314535597934671,-0.391838676128093,1.5248335382403475,-0.5588787576057767,0.9978589232386035,0.15353754810981654,-0.5974887549398136,-0.18082674826354006,-0.020007327429211144,0.2189903124963609,-0.39099971944441875,0.02562747557217387,0.7036842128188832,0.6296253325384289,-0.2579128467103716,0.4604945741905477,-0.02557538299871025,0.05095079026570713,-0.0033394912271873817,-0.5576821552854287,0.03655241960767246,0.2508884878369988,0.03275962296151018
-1.9945004343335548,-0.31547969770970263,-0.12612008444425674,0.7965651810825072,-0.5577429752527181,0.9469301294951057,0.01590627570022645,-0.10046286790348047,-0.04848052809237225,-0.09102891062454839,0.0703425911370638,-0.11942690789473369,0.04053997250775147,0.30619945117420716,0.3307708834385472,-0.2143962565455927,0.363999698753704,-0.3646040583720538,0.6834598827405661,-0.23200336795854862,-0.5281436277810418,0.1792806037418282,0.2551836304564446,0.16237740736657316
-1.8470447463541992,-0.3088709992844813,0.3558810818659579,0.4328723772655007,-0.5566545171643703,0.8314696123025451,0.12665134443008463,0.15405108993113548,0.19647958011533,0.6045742121983665,-0.19810281179402853,0.29590430516489835,-0.1977169355795384,0.23898596262187513,0.1798670564086798,-0.3073252594049148,0.45904884701174464,0.33077297322049914,1.412508591884151,-0.9438080669744591,-0.4628413155731194,0.3092606798124234,0.03791146796915705,-0.10817434372512014
