output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_output_glycerol_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.5158695304597454,-0.3491865232338308,0.1216987045704271,-0.8169410829200455,-1.4570106521435005,-0.5778983535267367,0.014810574694120093,-0.09942067150173141,-0.1773163089111772,0.15917144881728573,-0.07032948099758657,-0.0599938387916425,0.06084935228521354,-0.10539416976564725,0.6673927329625767,1.190291859988153,-0.4805855065593493,-0.7285053260717501,0.6539570383231693,-1.1326868163429968,0.3339665070089131,-0.2889491767633683,0.5004746549593544,0.24301965097860256
0.2607812559621567,-0.28700355400640687,1.0771631422468129,-0.5039604860551704,-1.4721297654129666,-0.5776128621450323,1.1602804350150275,-0.5428476607274185,-1.5857239239072947,2.29528062550497,-0.6221832855903181,0.6361985762132222,0.27879033589595115,-1.0404596982228818,0.2539761715049636,0.7418952321138026,-0.296618360040854,-0.3810152201511823,0.5515063748805792,-2.0582498117524475,0.33363661851537607,-0.14949720941931136,0.557931181142634,0.3488368985300428
0.24399631438144156,-0.2909742995668337,1.089569354512948,-0.508353792698032,-1.4806342891562971,-0.5776128621450323,1.187161378293762,-0.5538867137742037,-1.6132537467057642,2.3217164897984377,-0.6293492733657392,0.8004389729763018,1.3343376224533294e-16,-1.089569354512948,0.25842357855047376,0.7526860564913583,-0.3003679806762406,-1.813254042923076e-16,2.609547208704553e-16,-2.1308570034408465,0.33363661851537607,-7.073717427722552e-17,0.5776128621450323,0.5396928852084133
0.1718381084723601,-0.29878818638801385,0.8617292662453787,-0.6827260123641942,-1.4872481577462444,-0.5776128621450323,0.7425773283037987,-0.5883249856812304,-1.2816052636994624,1.8362218420489071,-0.49774590787013173,1.3256349823295523,-0.22303194582652483,-0.83236655353554,0.4661148079587138,1.0153830041340874,-0.4019942820813415,0.3849281480183662,-0.5515063748805787,-2.058249811752448,0.33363661851537607,0.14949720941931124,0.557931181142634,2.3664984633855304
0.35643791946564485,-0.3000513617242771,1.1205848851782854,-0.9220359570009626,-1.5023014855885433,-0.5776128621450323,1.255710484890031,-1.0332195570061742,-1.6834563377314054,2.387806150532106,-0.6472642428042917,1.4515186413098757,-0.5602924425891423,-0.9704549776612635,0.850150306002681,1.3851759879686003,-0.5445210492220277,0.7511507427942712,-1.0654285017204226,-1.8453762968117584,0.33363661851537607,0.28880643107251597,0.5002274121702369,1.6778599776162417
0.2339317980933344,-0.29986049142728655,1.1671081811762916,-1.0267147643631562,-1.4873797286005792,-0.5773749526602784,1.3621415065686313,-1.1982872012227281,-1.735933049765508,0.47319623273608374,-0.6738590308560849,0.8407767015417017,-0.825270109288053,-0.8252701092880539,1.0541432073612915,1.527114727568679,-0.6069750938970118,1.0517362922928757,-0.28669173123469954,-0.2866917312346999,0.33336183595945873,0.40826574431334445,0.40826574431334495,0.5189662442899257
0.4705607824194862,-0.2956506218431019,1.1516004158436228,-1.0277840110919179,-1.4872481577462444,-0.5774701164541799,1.326183517771205,-1.1835964945708792,-1.712715596923237,0.4669087126484616,-0.6650148262458989,0.46304187858931806,-0.9973152151293008,-0.575800207921812,1.0563399734561916,1.5285698770575005,-0.6085515697943501,1.2879946863398535,-0.35112422750007427,-0.20272166726616747,0.3334717353976041,0.5001037907756779,0.2887350582270902,0.16167278393555987
0.18358388263010533,-0.3491865232338308,1.0457754252134914,-0.952095658969788,-1.4910008108395325,-0.5778507716297859,1.0936462399804587,-0.9956782426030494,-1.5592520069493727,0.42400267557052806,-0.6043021364110835,-0.5137447593039209,-1.0101414917121434,-0.2706665969454383,0.9064861438291149,1.419575399520753,-0.5614411077973414,1.4401961902078462,-0.39162818792154047,-0.10493645668684067,0.33391151427313903,0.5581609840582767,0.1495587849249759,0.24133368548586573
0.19700630847154438,-0.287448560597705,1.2074283710412301,-1.0304683125030347,-1.4829104649362852,-0.5775652802480814,1.4578832711952785,-1.2442166759751445,-1.790508167078012,0.48954378496390133,-0.6973687054999125,-0.27646336250927717,-1.2074283710412301,-2.2180099346930176e-16,1.061864943072852,1.5280922443959843,-0.6060042312045045,1.4829104649362852,-0.4054433345323346,-7.447873228059796e-17,0.3335816529480448,0.5775652802480814,1.0609702076316853e-16,0.052426687595689005
0.3799363770600516,-0.3491865232338308,1.0547078980451086,-0.9528204203507896,-1.487074231890857,-0.5778983535267367,1.1124087501987312,-1.0049472227626381,-1.56842893735465,0.4276242871409984,-0.6095139577319135,-0.5182834594481677,-1.018769597912828,0.2729784910341213,0.9078667534374554,1.416914694723074,-0.5626970696259562,1.4364034061923578,-0.39162818792154047,0.10493645668684054,0.3339665070089131,0.5582069446414053,-0.14957110002610868,0.2414739584613768
0.29099322957025503,-0.2720180910825709,1.0771631422468129,-1.0319223091007232,-1.487132447488049,-0.5776128621450323,1.1602804350150275,-1.1115486770255218,-1.6018842600734202,0.4367286162278753,-0.6221832855903181,-0.3722744581227678,-0.9328506452060108,0.5385815711234065,1.0648636520197685,1.5346051491504775,-0.6101044938619901,1.287894478316778,-0.35112422750007427,0.20272166726616736,0.33363661851537607,0.5002274121702368,-0.2888064310725162,0.11944377237456863
0.1768703666164137,-0.3491865232338308,1.042984027453611,-0.951406688274268,-1.4758838603786308,-0.5778983535267367,1.0878156815233548,-0.9923019794825984,-1.5393232927514875,0.4228709219547561,-0.6027387522201266,-0.5122543572848349,-0.7375010784817048,0.7375010784817044,0.9051746864930101,1.4041657758802752,-0.5619303419914262,1.0436074859175097,-0.28669173123469976,0.28669173123469965,0.3339665070089131,0.4086358446152964,-0.4086358446152962,0.24122149644858343
0.2591046042784628,-0.25927803491097196,1.2756625385049727,-1.0345887151690996,-1.4872512217250442,-0.5775652802480814,1.6273149121449508,-1.3197860667012118,-1.897230668900392,0.5172088733494388,-0.7367783915536035,-0.3079939919992513,-0.6378312692524869,1.1047561650014506,1.0703738095552482,1.5386933306181871,-0.6117369739112196,0.7436256108625228,-0.20272166726616747,0.3511242275000742,0.3335816529480448,0.288782640124041,-0.500186205038717,0.05829252740184152
0.8263425847505609,-0.3491865232338308,0.8779814043140156,-0.9109632136801048,-1.4418915388740343,-0.5778507716297859,0.770851346321211,-0.799808761625267,-1.2659539581691217,-0.07916449563629992,-0.5073422319594569,-0.4316907219898688,-0.22723830868232445,0.8480649134284519,0.8298539766783842,1.3135101500308421,-0.5370676445780799,0.37318899123278293,0.02333680310987744,-0.0870941348922937,0.33391151427313903,0.14955878492497646,-0.5581609840582765,0.2417546266754264
0.2507121334881053,-0.3363188627625584,0.8724606398555855,-0.9969503355495536,-1.4418915388740343,-0.5777080259389338,0.7611875680972178,-0.8697999276578042,-1.2579936146083948,-0.07866670771991471,-0.5040275139603894,-0.429225327301883,-2.136912259962389e-16,0.8724606398555855,0.9939099715523675,1.4374942535065307,-0.5887807619028927,3.531615715599475e-16,2.2084419034559655e-17,-0.09016648330741438,0.3337465632342598,1.4149765696157027e-16,-0.5777080259389338,0.24203545790684597
0.31347602316395834,-0.33106456807012213,-1.639797344036749,1.3752384028255278,0.4480001430858877,1.9776777498011993,2.6889353295099765,-2.2551122803706414,-0.7346294447603222,2.0378538922283638,-3.242990721484581,0.7314904305245787,-0.0,-1.639797344036749,1.8912806646061087,0.6161070012430441,0.7510247002317951,0.0,-0.0,-1.2427474039027924,3.911209282058735,0.0,1.9776777498011993,0.19899260650740333
0.8293089684986431,-0.2988846938415484,-1.639797344036749,0.7723890442454953,0.4480001430858877,1.5374500392128423,2.6889353295099765,-1.2665615033168462,-0.7346294447603222,2.0378538922283638,-2.5211064908904146,0.7667161334143033,-0.4244107827452411,-1.5839226044853165,0.5965848356704696,0.3460304023399539,0.4211166000122495,0.11595096923928211,-0.32164669638175736,-1.2004018129833993,2.36375262307557,0.3979213510419009,1.485062699504825,0.2186194746992701
1.0767809145374656,-0.26415273361950564,-1.639797344036749,0.7533752425834161,0.4480001430858877,2.0784086256459404,2.6889353295099765,-1.2353827218513274,-0.7346294447603222,2.0378538922283638,-3.408168944157283,0.808371279352222,-0.8198986720183744,-1.4201061569940758,0.5675742561376211,0.3375122164747358,0.41212417042466204,0.22400007154294382,-0.6213737019513961,-1.0762508222669787,4.319782415159447,1.03920431282297,1.7999546692540858,0.24301965097860256
0.6814688244331353,-0.18326018606685157,-0.968869384684169,1.161129574603464,0.4480001430858877,1.7453353469906747,0.9387078845782804,-1.124982896484649,-0.43405362297004374,1.204059912537147,-1.6910019837063857,0.47805526373611185,-0.6850941119942137,-0.6850941119942137,1.3482218890188213,0.5201862155636078,0.6366891331418526,0.3167839391485748,-0.8787551166016419,-0.8787551166016419,3.046195473455059,1.2341384593016822,1.2341384593016822,0.2434589492006609
0.17689109445314122,-0.07671381275463753,-1.040453229459768,0.7864816266538596,0.4480001430858877,-0.28122522603879835,1.0825429226932606,-0.8182973483627797,-0.46612319567215,1.2930205497934029,0.292601694637621,0.5129124713265144,-0.9010589281617186,-0.5202266147298841,0.618553349064101,0.3523438812753508,0.4296809942547824,0.38797950481144217,-1.0762508222669787,-0.6213737019513963,0.07908762776057322,-0.24354818993462035,-0.1406126130193992,0.24301965097860256
0.25723679587808845,-0.14105211511099955,-1.0158889291728206,0.7311581745707382,0.44805241095952814,-0.22393662211009274,1.0320303164159002,-0.7427754950206215,-0.4551714839829756,1.2624933293831104,0.2274947352380007,0.5009068344764774,-0.9039531341318177,-0.4635720523383222,0.534592276241614,0.32759718290918677,0.3993183969213522,0.3986837236940515,-1.1058151914371355,-0.5670924724363583,0.050147610722078476,-0.19926214922741248,-0.10218711566215617,0.2431204324468036
0.2267069954398436,-0.14158826763063592,-1.0194867307299997,0.5082090470347277,0.4480001430858877,-0.2657135276328531,1.039353194134543,-0.5181123798888432,-0.4567302012412037,1.2669644879280524,0.27089141559715285,0.5025766115549671,-0.9313474719852967,-0.41466261051744235,0.25827643548794604,0.22767772578910064,0.27695713571468955,0.4092684957393479,-1.1353062458325307,-0.5054709072545874,0.07060367876709499,-0.24274138620318467,-0.10807542824921555,0.24301965097860256
0.2283145543343442,-0.13926994413572846,-1.0194867307299997,0.6518549632149705,0.4480001430858877,-0.1894873287177484,1.039353194134543,-0.6645574853581545,-0.4567302012412037,1.2669644879280524,0.1931798172692181,0.5025766115549671,-0.9329686627986069,-0.41100202964258253,0.4249148930679905,0.29203111679155286,0.35542052175050715,0.4099809068913916,-1.1372824664283885,-0.501008684018243,0.03590544774458804,-0.17340661174127397,-0.07639106458872726,0.24301965097860256
0.2283145543343442,-0.3395357778803765,-0.8271904406049074,0.5815799522719262,0.4480001430858877,-0.5773749526602784,0.6842440250281409,-0.48107737696679564,-0.370581435750277,0.1813660920433463,0.47759904148529325,0.4077802645378182,-0.7990046098397137,-0.21409263995529554,0.33823524088461593,0.2605479018337067,0.31688173752045745,0.4327349083878569,-0.21178459483849743,-0.0567475111563279,0.33336183595945873,-0.5577013782269911,-0.14943563391364637,0.24301965097860256
0.20742089489143326,-0.3395357778803765,-0.5356444523507353,0.16551323354878683,0.4479987012135061,-0.5771370431755247,0.2869149793341192,-0.08865624534103927,-0.23996801896534917,-0.15049711490112241,0.3091402554230766,0.26405677067310845,-0.5356444523507353,-3.279876320261825e-17,0.027394630479775254,0.0741497136635042,0.09018439679668874,0.4479987012135061,0.2809645731242974,1.7204118257523664e-17,0.3330871666053875,-0.5771370431755247,-3.533945162971371e-17,0.24301965097860256
0.2186692009671862,-0.31680291104779523,-0.17586429663282072,0.06977314988561278,0.45728039416765187,-0.5751861854005439,0.030928250830156757,-0.012270605928489667,-0.08041929488427312,-0.18217871758920468,0.10115471392838186,0.0308152544557552,-0.16987186603980317,0.04551702932213309,0.004868292444960187,0.03190589348201167,0.038054398416821573,0.44169894258218,1.0006074666027163,-0.2681119626167493,0.33083914787562885,-0.5555871914030776,0.14886913926153017,0.030702670913644037
0.3697198566357854,-0.3030774065451046,0.2583531326819038,-0.4402441182266226,0.48726845584929795,-0.5744248750493318,0.06674634116655338,-0.11373844708863037,0.12588733202574007,0.2119457908637336,-0.14840446595940604,0.051050346992660575,0.22374037604982042,-0.12917656634095184,0.19381488363313648,-0.21451707168502218,-0.23956142041624456,0.4219868612283082,0.7104633770366268,-0.41018622198146687,0.32996393707544047,-0.49746653435842336,0.2872124375246658,0.03904540507423328
0.34240747707957386,-0.33535378822721296,0.7111798803958308,-0.9099968651721027,0.4542322759642151,-0.5773749526602784,0.5057768222798282,-0.6471714617336769,0.3230408556921565,0.5834323765775948,-0.41061744977648523,-0.35059051159937366,0.5028801160713298,-0.5028801160713298,0.828094294623054,-0.4133499471874252,-0.49813197380110646,0.3211907225680958,0.5800909182247717,-0.5800909182247715,0.33336183595945873,-0.4082657443133447,0.40826574431334467,0.24301965097860256
0.5143471860051784,-0.33642609326648565,0.8538513214563831,-1.0585282099205782,0.4670487190487771,-0.5768039698968694,0.7290620791528116,-0.9038257108395453,0.3987901659443093,0.7004760953641539,-0.4925048319177298,-0.4209232851927422,0.4269256607281915,-0.7394569354361408,1.1204819711976637,-0.49438424452040103,-0.5769005235066065,0.23352435952438852,0.410186221981467,-0.7104633770366268,0.3327028196887887,-0.28840198494843466,0.4995268909344036,0.24301965097860256
0.28777120250229465,-0.32698980892088586,1.0089289747830705,-1.0585282099205782,0.4795908459137565,-0.5738538922859229,1.0179376761568177,-1.0679797816141279,0.4838731004831119,0.827697528827805,-0.5789778192193108,0.08614679940321725,1.235581639535108e-16,-1.0089289747830705,1.1204819711976637,-0.5076604396193845,-0.5763789060164972,5.873293943486534e-17,1.0046664876078986e-16,-0.8203724439629341,0.32930828969170356,-7.027683323662055e-17,0.5738538922859229,0.007290496482492777
0.178498653347689,-0.31980536515775876,0.9965227625169354,-1.0585282099205782,0.47739018819947543,-0.5726167629652033,0.9930576162143844,-1.054847455952161,0.47573018914302095,0.8175198141507128,-0.5706256384935895,0.9363748065461166,-0.4982613812584674,-0.8630140277891134,1.1204819711976637,-0.5053309813484387,-0.5791201477653226,-0.23869509409973758,-0.4101862219814668,-0.7104633770366269,0.32788995722874775,0.28630838148260146,0.49590066336067845,0.8829273991943197
0.49345813274817735,-0.32891995799157675,1.0833662483798803,-1.0585282099205782,0.45100969120324985,-0.5721885258926465,1.1736824281286964,-1.146773735585927,0.4886086771418331,0.21448349222455024,-0.6198897366623304,0.530233616963807,-0.9382226926996181,-0.5416831241899406,1.1204819711976637,-0.4774064810862088,-0.5786651074243526,-0.39058584993498935,-0.17145462417408666,-0.09898937342071515,0.32739970916319977,0.4955297991770018,0.2860942629463235,0.23954323743840933
0.2588443547725933,-0.33535378822721296,0.8724606398555855,-1.0585282099205782,0.4595527850326503,-0.5738538922859229,0.7611875680972178,-0.9235241993324952,0.4009417168770024,0.1727286641470811,-0.5006649340473945,0.3277705104635201,-0.8724606398555855,-1.6026841949717917e-16,1.1204819711976637,-0.4864495869046276,-0.5792480916780294,-0.4595527850326503,-0.19797874684143013,-3.636810579278423e-17,0.32930828969170356,0.5738538922859229,1.0541524985493081e-16,0.14113933547032828
0.29580439078899495,-0.3340670221800857,0.8538513214563831,-1.0585282099205782,0.7981242447258571,-0.5745200388432333,0.7290620791528116,-0.9038257108395453,0.6814794410455508,0.16904441461083386,-0.4905546943694673,0.3299999497193302,-0.7394569354361407,0.42692566072819166,1.1204819711976637,-0.844837028063875,-0.5781151222793621,-0.6911958713088605,-0.1714546241740867,0.0989893734207151,0.33007327503243034,0.4975489486214625,-0.2872600194216167,0.14936995069240877
0.20742089489143326,-0.3354610187311402,1.0089289747830705,-1.0585282099205782,0.5610566351729761,-0.5735208190072675,1.0179376761568177,-1.0679797816141279,0.56606629572031,0.19974649407956116,-0.5786417719377493,0.46692693269397845,-0.5044644873915357,0.8737581227763281,1.1204819711976637,-0.5938942756937133,-0.5786651074243526,-0.2805283175864883,-0.09898937342071515,0.17145462417408663,0.3289261298347669,0.286760409503634,-0.4966835988595506,0.21417888892582854
0.31830100294054375,-0.33181518159761303,0.7670078355934382,-1.0585282099205782,0.397454585999577,-0.5729022543469078,0.5883010198617308,-0.8118994312057792,0.3048507817542216,0.15185125010834657,-0.4394205181132232,0.4255067111533692,-1.878627381560887e-16,0.7670078355934382,1.1204819711976637,-0.42071689144285673,-0.5792955640799923,-9.734829731016368e-17,-4.8490807723712315e-17,0.19797874684143013,0.328216993035769,1.403205824020487e-16,-0.5729022543469078,0.30776074683520116
0.47023144012447493,-0.10347854653488428,-1.639797344036749,1.5598199155253039,-1.4418915388740343,2.0181699441062886,2.6889353295099765,-2.5577885546540196,2.3644099158347025,2.0378538922283638,-3.3093897141602864,-0.8702940823799448,-0.0,-1.639797344036749,2.433038168869366,-2.2490911383631467,-2.5372833549657,-0.0,-0.0,-1.2427474039027924,4.07300992329398,0.0,2.0181699441062886,0.2816772056632461
0.841469299391359,-0.12030086799099433,-1.639797344036749,1.3861277188832923,-1.4418915388740343,2.0218813320684466,2.6889353295099765,-2.2729685519205405,2.3644099158347025,2.0378538922283638,-3.315475638283323,-0.6303990554202775,-0.4244107827452411,-1.5839226044853165,1.9213500530565994,-1.9986458296565852,-2.2529094259547837,-0.3731889912327817,-0.32164669638175736,-1.2004018129833993,4.088004120966876,0.523301395676568,1.9529873963366564,0.14779194007138868
1.0515136815404809,-0.03066260053803206,-1.4813700133982053,1.2358426305462198,-1.4418915388740343,1.9257183183309763,2.194457116595399,-1.8307402141703268,2.135974888260587,1.8409687383700644,-2.852701371027128,-1.2040277326993674,-0.7406850066991025,-1.2829040640073401,1.5273070074754003,-1.7819510323644234,-2.007975648535913,-0.720945769437017,-0.6213737019513961,-1.0762508222669787,3.7083910415554833,0.962859159165488,1.6677209842076741,0.6606111234282385
0.4620877033751049,0.06686032586870205,-0.8023780160726375,1.2361379037014426,-1.4570477803571895,1.5539133755578005,0.6438104806766617,-0.9918498787641525,1.1691031073260418,0.9971531964229432,-1.2468259314288033,-0.059079617558488645,-0.5673669362399706,-0.5673669362399706,1.528036916967397,-1.8011119888035763,-2.011470338619099,-1.0302883660033761,-0.8787551166016419,-0.8787551166016419,2.414646778737438,1.098782685233399,1.098782685233399,0.00542147311300179
0.4653488830236083,-0.06395338278729237,-0.8309743353460786,0.6057386649719797,-1.3965356409380123,-0.41911756340207745,0.6905183460038571,-0.5033532845185118,1.1604852760155746,0.21380198237839765,0.34827593867990925,-0.2783529838845292,-0.7196448843025932,-0.4154871676730394,0.36691933024203627,-0.8459356347275796,-0.9865993383687677,-1.2094353423427018,-0.22282029690128988,-0.12864535839687208,0.1756595319520944,-0.36296645707843417,-0.20955878170103878,0.11220611890446167
0.3709082526093968,-0.12507477002583636,-0.4319285178058468,0.03308769726701338,-0.9612846558414252,-0.4243515720666602,0.1865622444939557,-0.014291520038149657,0.4152062565870903,-0.09546931805395906,0.1832895455513335,0.17161757554835086,-0.4172109104594251,-0.11179132653105639,0.001094795710433525,-0.031806695679906224,-0.053799657535218696,-0.9285296754926313,0.2134989381923047,0.05720686807353022,0.18007425671544589,-0.40989214288555387,-0.1098302686700465,0.1578700573472578
0.624914073410091,-0.06931490798365589,-0.24428455728055515,0.13151208234130457,-1.411812098530539,-0.4295379988342921,0.059674944925756826,-0.0321263708117895,0.3448838934528642,-0.07173244127628337,0.10492949988041066,0.05416957223831854,-0.24428455728055515,-1.4958115057738006e-17,0.017295427801746074,-0.18567034895239823,-0.21375921385733276,-1.411812098530539,0.2936429632508465,1.7980445751864652e-17,0.18450289244256834,-0.4295379988342921,-2.6301616769228768e-17,0.0491721033028703
0.4458071391552812,-0.11435171963310935,0.23385086345628728,-0.19955175836312908,-1.4317578795795665,-0.41326499007713485,0.05468622633925112,-0.04666535099743813,-0.3348178164000246,0.04710609702531554,-0.09664237476579197,0.01824604638767873,0.22588258851242637,-0.06052505717615621,0.03982090426581666,0.2857098024203677,0.3244664283745889,-1.3829719128787772,0.19457270766475593,-0.05213559988790824,0.17078795202345437,-0.3991833270166001,0.10696085010606671,0.006087789029655014
0.39532794739264204,-0.3491865232338308,0.7219732850673682,-0.5485109418083428,-1.3209384524842587,-0.5070964908640179,0.5212454243509673,-0.39601024655276534,-0.953682273911866,0.14543176413127276,-0.3661101193552297,-0.35591133881904585,0.6252472057220453,-0.36098664253368395,0.3008642532834752,0.7245491946429956,0.8907357166998827,-1.1439662566870716,0.17444911724554518,-0.10071824480160806,0.25714685104660095,-0.439158443258183,0.2535482454320088,0.24301965097860256
0.5337300164584344,-0.3491865232338308,0.10736952940304118,-0.6379876555122437,-1.4390748411869922,-0.5071916546579195,0.011528215844230524,-0.06850043433729915,-0.15451278847400357,0.025464455295638663,-0.05445692927777059,-0.05292998196552591,0.07592172233369882,-0.07592172233369882,0.40702824858600933,0.9181119840355436,1.0381813354019318,-1.0175795788382762,0.16770203910624368,-0.16770203910624365,0.25724337455463825,-0.3586386583698405,0.35863865836984044,0.24301965097860256
0.4116154208913821,-0.3491865232338308,0.29960378846680247,-0.9601038248462872,-1.407733582280214,-0.5070013270701164,0.08976243006366053,-0.287650743245415,-0.4217623144030953,0.13770228013336158,-0.15189951834790327,-0.147695749515895,0.1498018942334012,-0.2594644918823102,0.9217993544844701,1.351570396711799,1.562581330441434,-0.7038667911401069,0.2298073079082904,-0.39803793324778414,0.2570503456508591,-0.2535006635350581,0.4390760289951438,0.24301965097860256
0.2080818825744065,-0.3491865232338308,0.9717103379846654,-1.0585282099205782,-1.3277520203983193,-0.5067634175853626,0.9442209809462727,-1.028582804628228,-1.2901903645010733,0.694126703573139,-0.49242725178013685,-0.4790242720742206,0.25149714179343907,-0.9386001111314677,1.1204819711976637,1.405462969370664,1.7223789521764077,-0.343647510052436,0.1848835023938951,-0.6899946244152979,0.2568091614027966,-0.13116002383233366,0.4894958728642135,0.24301965097860256
