output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.3671085418227208,0.9327997173635767,0.8030576603310878,-0.06182260450384856,0.9316007623535141,0.49999999999999994,0.6449016058164408,-0.0496471161284348,0.13965317149399414,0.7481291285782707,-0.4335508006394811,0.40152883016554386,-0.695468334550417,0.0038220344276392766,-0.010751062116040076,0.03337648216842983,0.03024183554891334,0.08695089928935947,-0.15060337533297521,-0.35966698602292985,-0.806789926383093,0.20843181183195456,-0.26993752880754224,0.4675455147642507
0.5603521207940246,0.9327997173635767,0.8579057309512355,-0.368049837512865,0.9316007623535141,0.258819045102521,0.7360022431989736,-0.3157520648779579,0.14329783957280073,0.7992256329816196,-0.4631619059256095,0.22204234207277906,-0.8286733020471991,0.13546068289324634,-0.06147615602501642,0.19870092723248053,0.027899739458648393,0.04323110181623752,-0.16134066844538142,-0.3599815585594794,-0.899857236147844,0.20861411080932418,-0.1397299468866047,0.5214792611197089
0.46224451267750727,0.9327997173635767,1.0712037833629218,-0.7488596344352523,0.9316007623535141,1.2246467991473532e-16,1.1474775454910375,-0.8021812736148167,0.18032037796815364,0.9979342612168665,-0.578316204260554,1.311846284529937e-16,-1.0712037833629218,0.5607907520864996,-0.1260587895820646,0.404290638286343,0.02833644879444114,2.0615010619778953e-17,-0.16833433635013725,-0.359771843535113,-0.9316007623535141,0.20849257815774444,-6.611562612478062e-17,0.5398750576150846
0.4384610387552359,1.2620266667366973,1.1387887948270803,-1.0199891903085645,1.2608474794360862,-0.2588190451025208,1.2968399192237139,-1.1615522607681397,0.19332962396683814,1.4358389815677826,-0.6148036662186827,-0.2947402284505954,-1.09998550761208,1.040377948346321,-0.1731612810982545,0.5506667228845997,0.028821092680068373,-0.04393912979511219,-0.16398306483572217,-0.4872063861417914,-1.2178851433987907,0.20861411080932418,0.1397299468866046,0.521479261119709
0.6212955866477353,1.2620266667366973,1.394197977014903,-1.0243763999505275,1.2608474794360862,-0.4999999999999997,1.9437879991124476,-1.4281835045128346,0.2350573383004377,1.7578710051541309,-0.7526927131677551,-0.6970989885074511,-1.207410865999779,1.0493470087756032,-0.172706598316619,0.553035267942824,0.02842488600305949,-0.08429840746280362,-0.14600912472271937,-0.342032667229572,-1.0919259474892284,0.14645300794779167,0.2699375288075421,0.4675455147642508
0.5454897841539988,0.8873891036569395,1.0343946337467327,-0.920399531436005,0.8861874220662629,-0.7071067811865471,1.0699722583240372,-0.9520563362204107,0.1758421665497959,0.9166675138791932,-0.5584438624907516,-0.7314274599452895,-0.7314274599452902,0.8471352974676175,-0.15646354149469727,0.49690075006291,0.028898382454661743,-0.1202047887038235,-0.12020478870382365,-0.342333560523424,-0.6266291355452799,0.20855334448353435,0.38174931423310415,0.38174931423310454
0.41616338346382226,0.8873891036569395,1.2540306854300807,-1.0296410515208831,0.8861874220662629,-0.8660254037844385,1.572592960000238,-1.291201473585682,0.20467056294843186,1.1113062203132718,-0.6770198885476488,-1.0860224307076618,-0.6270153427150409,1.06016069497703,-0.16804789236662127,0.555877522012693,0.026637560006386948,-0.14134415447690155,-0.08160508563561923,-0.3426327983906338,-0.44309371103313183,0.20873564346090398,0.4675455147642506,0.2699375288075425
0.5053519294637757,0.8873891036569395,1.1171542780824668,-1.0086438661744483,0.8861874220662629,-0.9659258262890683,1.2480336810379575,-1.1268108101584242,0.18817597372783074,0.9900080697441982,-0.60312373024471,-1.0790881691491743,-0.28914080348549986,1.0173624487713384,-0.16989823642600743,0.5445416653640319,0.028372789634144722,-0.16270271391950694,-0.04359606080108385,-0.34283229030210705,-0.22936218236105457,0.20885717611248378,0.521479261119709,0.1397299468866045
0.6198118431825554,0.8873891036569395,1.199182614809933,-1.0489447739455202,0.8861874220662629,-1.0,1.438038943662388,-1.257876336811203,0.20759398564114015,1.0627005500050948,-0.6474087832615203,-1.199182614809933,-2.2028627262302065e-16,1.1002851387876185,-0.18158587662255996,0.5662991202688796,0.02996807775220549,-0.1731129046380006,-3.180032468340426e-17,-0.3427325443463704,-1.6278998848171398e-16,0.20879640978669387,0.5398750576150846,9.917343918717093e-17
0.7238668761539058,0.8873891036569395,1.108683298286688,-0.9706725667232589,0.8861874220662629,-0.9659258262890684,1.2291786558998494,-1.0761684628311479,0.19549058814877499,0.9825011939966017,-0.5985504595394078,-1.0709058309904589,0.2869483525836733,0.9422052317891194,-0.17115559624813853,0.5240419078851014,0.031091143562671626,-0.17031861865435366,0.04563673632441832,-0.3425330524348972,0.2293621823610543,0.2086748771351141,0.521479261119709,-0.1397299468866043
0.5662953953174865,0.8873891036569395,1.0651095532940165,-1.049822215873913,0.8861874220662629,-0.8660254037844386,1.1344583605181793,-1.118175671387598,0.17960048191804404,0.9438866892517733,-0.5750260814509841,-0.9224119309661136,0.5325547766470083,1.1021266849424127,-0.17702270655268082,0.5667728292805245,0.028433245527372326,-0.14603059318351494,0.0843108022844231,-0.2793580162507753,0.44309371103313155,0.17018795501178519,0.46754551476425066,-0.26993752880754235
0.6376499674156832,0.8873891036569395,1.0163557127427734,-0.885179012430326,0.8861874220662629,-0.5000000000000004,1.0329789348248708,-0.8996567460835683,0.1705540212009223,0.9006816489778375,-0.5487050989744251,-0.5081778563713871,0.880189866516681,0.7835418840471273,-0.1485413405560914,0.47788607033548597,0.02815998774721993,-0.08390468959959863,0.1453271853798006,-0.3334655216462153,0.7674608200236258,0.20315083833127723,0.2699375288075425,-0.46754551476425055
0.5826497760854343,1.3414952407233132,1.0285441728805846,-1.0293953677809333,1.3403208249387764,-2.4492935982947064e-16,1.0579031155666059,-1.0587786071213452,0.17317679669439098,1.3785791742812765,-0.5552853445935652,-2.5192066581997396e-16,1.0285441728805846,1.059654823208843,-0.17332011305366035,0.5557448834894325,0.02834872350032533,-4.123895022698275e-17,0.16837079170784144,0.1364271589057697,1.3403208249387764,-0.05495223151358489,1.3223125224956124e-16,-0.5398750576150846
0.5423210061521392,-1.280967700834993,-1.567597836473072,1.3438393647810918,-1.2822995766499892,0.0,2.4573629769150562,-2.106599680798187,-0.2930554014144434,2.010130042066859,-4.143280104929479,-0.0,-1.567597836473072,1.8059042383352482,0.2512247563243039,3.551869474919508,0.03494862952887616,0.0,0.18694552556527305,0.4862675757014882,-1.2822995766499892,-1.0022947420877624,0.0,2.64307592708307
0.6805125146510549,-1.280967700834993,-1.567597836473072,1.9571712727275175,-1.2822995766499892,0.25881904510252074,2.4573629769150562,-3.068057452734905,-0.2530385481474334,2.010130042066859,-4.069687375177081,-0.40572417514073794,-1.514183235484208,3.8305193907898505,0.31592272316544656,5.081070561821523,0.026055779081095118,0.04177805932227817,0.15591784003236872,0.4862675757014882,-1.2386062781257632,-0.984492034035522,0.6719278221759715,2.507668771379832
1.1506516765445252,-1.280967700834993,-1.5613817218027888,1.2490756365146913,-1.2822995766499892,0.49999999999999994,2.4379128811798414,-1.950283868003223,-0.27290684816479144,2.002159120856747,-4.302772618482763,-0.7806908609013943,-1.3521962360859023,1.5601899457345814,0.21832028024964306,3.442136136321551,0.030549962777667597,0.08739273822473408,0.15136866281780617,0.4862675757014882,-1.1105040086409217,-1.0450212414131392,1.3778733791999092,2.3865466991708613
1.0920759747380455,-1.280967700834993,-1.2567921029589024,1.1271112084681203,-1.2822995766499892,0.7071067811865476,1.5795263900598604,-1.4165444659591988,-0.2098055645882851,1.6115839815612503,-2.731781073375847,-0.8886862185439416,-0.8886862185439416,1.2703796762544666,0.1881569775062241,2.449904848728728,0.027868084515220333,0.11804254426947162,0.11804254426947162,0.4862675757014882,-0.9067227261618465,-0.824267661565359,1.5369772909563653,1.5369772909563653
0.23139685631805673,-1.280967700834993,-0.9684740783989926,0.7059390828396737,-1.2822995766499892,0.8660254037844386,0.937942040530778,-0.683683702658983,-0.15927934897931512,1.2418739007275166,0.02727387521224296,-0.8387231548002496,-0.4842370391994964,0.4983499886805196,0.1161017316226344,-0.019880443764321746,0.02704848478368419,0.1424302060230313,0.082232117788131,0.4862675757014882,-0.6411497883249947,0.010679346084713506,-0.024388746503670664,-0.014080849359091806
1.171681405602054,-0.28079893394630584,-0.7651096209996228,0.8243937431726744,-0.28207075682327815,0.9659258262890683,0.5853927321461864,-0.6307515843933053,-0.1283925705192797,0.2158150498481351,0.41306360071902687,-0.7390391428657765,-0.1980249415058739,0.6796250437822535,0.13834100225750884,-0.44506961959286284,0.02815998774721993,0.16209141326204007,0.043432263283583,0.10870973878237775,-0.07300528393234619,0.20806721387721522,-0.521479261119709,-0.13972994688660456
-0.31384462690174303,0.2062298980573797,-0.4760602888314446,0.4155058045417242,0.20498731775749246,1.0,0.22663339860227844,-0.19780581332127498,-0.0818373835007453,-0.09758632169841497,0.2570130758611299,-0.4760602888314446,-2.9150285445929654e-17,0.17264507360786552,0.0714277344084592,-0.22432122016636544,0.02955150202729532,0.1719055031908383,1.0526176211923762e-17,-0.07900187179303604,1.2551853127875727e-17,0.20806721387721522,-0.5398750576150846,-3.305781306239031e-17
-5.9435242622921844,0.9464229014755682,-0.18816886037635858,1.30610936186021,0.9452247644396896,0.9659258262890683,0.03540752001533753,-0.24576911014812866,-0.032372232165578774,-0.17786186672412838,0.10158767433705139,-0.1817571619409065,0.04870168476063866,1.7059216651388849,0.2247007045225582,-0.7051358669858823,0.029597142497644176,0.16617614115755613,-0.04452676282448739,-0.3642885153715205,-0.24464217093953547,0.20806721387721522,-0.521479261119709,0.1397299468866045
0.5783728596074823,0.7511572625370273,0.21795063141549043,0.4672748783168874,0.7499474012045085,0.8660254037844387,0.047502477734410964,0.10184285477376206,0.03813083628954819,0.16345150962092875,-0.11766610969268196,0.18875078357667346,-0.10897531570774517,0.21834581190606195,0.08175054034761303,-0.2522700518534112,0.030608101839855635,0.15151262779020014,-0.08747585644029958,-0.2892820825198225,-0.3749737006022541,0.2082495128545849,-0.4675455147642507,0.2699375288075422
0.41014332780999446,0.7511572625370273,0.09612697233807489,0.6313565189263032,0.7499474012045085,0.7071067811865476,0.009240394810885016,0.060690390630292,0.016197590072421216,0.07209017309059694,-0.05189655472938182,0.06797203399518444,-0.06797203399518442,0.39861105399073943,0.10638485572137919,-0.3408536370309972,0.028392934449634206,0.11914892876067794,-0.11914892876067791,-0.2890288486606319,-0.5302928929249363,0.20806721387721522,-0.3817493142331044,0.3817493142331043
0.4897487586740028,0.7511572625370273,0.14488081288931587,0.43217720118118363,0.7499474012045085,0.49999999999999994,0.020990449943468954,0.06261418421935928,0.023545670330272793,0.1086529891107391,-0.0782175372059397,0.07244040644465792,-0.1254704644830875,0.18677713322080128,0.07023636670955306,-0.23332169138761752,0.02641194413626117,0.08125875973742948,-0.14074430042526012,-0.28953531637901314,-0.6494735009452249,0.20843181183195456,-0.26993752880754224,0.4675455147642507
0.6429603164050474,0.7511572625370273,0.2728596443363274,0.246159512361953,0.7499474012045085,0.258819045102521,0.07445238550734709,0.06716699699308629,0.04737876521105075,0.20463038116361526,-0.14731011620690626,0.07062127259414178,-0.26356217741650834,0.06059450552627449,0.042742611385537845,-0.1328953809189105,0.030150107046635292,0.044940785581857164,-0.1677212951235496,-0.2894429915345166,-0.7243935631818043,0.20836534866312187,-0.1397299468866047,0.5214792611197089
0.7496030809862989,0.7511572625370273,0.35208463523209554,0.10752368767592264,0.7499474012045085,1.2246467991473532e-16,0.12396359036651777,0.03785743835418699,0.05784628768352378,0.2640449571963474,-0.19008171273131363,4.311793215659492e-17,-0.35208463523209554,0.01156134341142936,0.017665769953280227,-0.058049357079025095,0.026993353361833512,2.012052329619142e-17,-0.16429654093082274,-0.2958107679520802,-0.7499474012045085,0.21294940836489645,-6.611562612478062e-17,0.5398750576150846
0.4687211047821596,1.2620266667366973,0.8645484417263427,-0.1618509843406047,1.2608474794360862,-0.2588190451025208,0.7474440080914474,-0.13992801630354448,0.14729942454841746,1.0900637236010553,-0.46674813978804086,-0.22376160213248436,-0.835089667941444,0.026195741132022665,-0.027575732839632248,0.08737930949594211,0.029028422513811034,-0.04409688869445635,-0.1645718290634207,-0.4872063861417914,-1.2178851433987907,0.20861411080932418,0.1397299468866046,0.521479261119709
0.3365392761086438,1.2620266667366973,0.6750788288840766,-0.3338296023055538,1.2608474794360862,-0.4999999999999997,0.4557314252074963,-0.22536129697127028,0.11131672438032653,0.8511714398191529,-0.36445822163851466,-0.3375394144420381,-0.5846354153706584,0.11144220337548422,-0.05504663491116909,0.18022627577833164,0.027190166052568625,-0.08244720439858558,-0.14280274696036654,-0.4872063861417914,-1.0919259474892284,0.20861411080932418,0.2699375288075421,0.4675455147642508
0.38160357413640134,0.8873891036569395,1.041524882927352,-0.8951248166886561,0.8861874220662629,-0.7071067811865471,1.0847740817568343,-0.93229476990702,0.1759091250570699,0.9229862510192564,-0.5622933061779484,-0.7364693074924552,-0.736469307492456,0.8012484374519001,-0.15118277623671014,0.4832555619824802,0.02852577398256861,-0.11942732933162446,-0.1194273293316246,-0.3425330524348972,-0.6266291355452799,0.2086748771351141,0.38174931423310415,0.38174931423310454
0.5888877241362467,0.8873891036569395,0.8761884211579524,-0.5909200873245847,0.8861874220662629,-0.8660254037844385,0.7677061493712654,-0.5177573383434472,0.1435675926406985,0.7764671581902748,-0.47303227435431955,-0.7588014312245653,-0.4380942105789766,0.3491865496036948,-0.09682503481169401,0.31902301619027096,0.026848363366017113,-0.14190233445758682,-0.08192735099772414,-0.3421340686119507,-0.44309371103313183,0.20843181183195456,0.4675455147642506,0.2699375288075425
0.5453279212305248,0.8873891036569395,1.0584668425189088,-0.9132922518160248,0.8861874220662629,-0.9659258262890683,1.1203520567119485,-0.9666895660766919,0.1818312539829778,0.9380000025144488,-0.5714398475885525,-1.022400459459658,-0.27395137745342407,0.8341027372271853,-0.15689209026656753,0.4930637070685867,0.029510906618099644,-0.1659338745375462,-0.04446184767930272,-0.3422338145676873,-0.22936218236105457,0.20849257815774444,0.521479261119709,0.1397299468866045
0.5212933522602959,0.8873891036569395,0.8944711113646672,-0.8523977819855787,0.8861874220662629,-1.0,0.8000785690659428,-0.7624451913774178,0.1531984270202015,0.7926690482929996,-0.4829026427830284,-0.8944711113646672,-1.643116775193773e-16,0.7265819787339342,-0.1459924169003829,0.4601883016604346,0.029334316589511873,-0.1712726381810938,-3.146227321949989e-17,-0.3425330524348972,-1.6278998848171398e-16,0.2086748771351141,0.5398750576150846,9.917343918717093e-17
0.6835152793980693,0.8873891036569395,1.0912538002896193,-0.9613234229762355,0.8861874220662629,-0.9659258262890684,1.1908348566465363,-1.0490478386302422,0.1822362787540445,0.9670553920986702,-0.5891407083040382,-1.0540702287358366,0.28243726655545565,0.9241427235627462,-0.16053827554671013,0.5189945383660255,0.027888049387169746,-0.1613068638007289,0.043222043889002325,-0.34283229030210705,0.2293621823610543,0.20885717611248378,0.521479261119709,-0.1397299468866043
0.6489699962304474,0.8873891036569395,1.1016749337074472,-1.0506996578023056,0.8861874220662629,-0.8660254037844386,1.2136876595593082,-1.1575294758557924,0.1926611992603257,0.9762904694572236,-0.5947668183084025,-0.9540784793031866,0.5508374668537237,1.103969770905882,-0.18374662973711775,0.5672465382921694,0.030583105470401387,-0.15145074810908343,0.08744013018974954,-0.34253772802657234,0.44309371103313155,0.2086777255566355,0.46754551476425066,-0.26993752880754235
0.3365392761086438,0.8873891036569395,0.9797903323293417,-0.8502392748417326,0.8861874220662629,-0.5000000000000004,0.9599890953260417,-0.8330562216566396,0.16382079230385038,0.8682778687723862,-0.5289643621170061,-0.48989516616467127,0.8485233181796071,0.7229068244833953,-0.14215987549222386,0.4590229774917881,0.02795578837481121,-0.08359992280919172,0.14479931381435615,-0.3426327983906338,0.7674608200236258,0.20873564346090398,0.2699375288075425,-0.46754551476425055
0.35156347567214374,0.6943939954037309,1.174805694534311,-0.9888707123181212,0.6931807258454443,-2.4492935982947064e-16,1.3801684199102449,-1.1617309439895294,0.2098855894822983,0.8143526640646551,-0.6342482920232406,-2.877444066863054e-16,1.174805694534311,0.9778652856805484,-0.17666726790845277,0.5338666327866154,0.03191781527300605,-4.375799615927808e-17,0.1786555772233435,-0.26816532250115965,0.6931807258454443,0.20885717611248378,1.3223125224956124e-16,-0.5398750576150846
0.48860119204988467,-1.280967700834993,-1.567597836473072,1.681654507212242,-1.2822995766499892,0.0,2.4573629769150562,-2.636157967201101,-0.26623958365622935,2.010130042066859,-4.105747812755752,-0.0,-1.567597836473072,2.8279618816272483,0.28561087891084225,4.4044774457789435,0.028845358447789696,0.0,0.16983921351616563,0.42556742646330237,-1.2822995766499892,-0.8692335788311558,0.0,2.619133375428258
0.6849865718691358,-1.280967700834993,-1.567597836473072,1.445622628474633,-1.2822995766499892,0.25881904510252074,2.4573629769150562,-2.2661549047533502,-0.27507913418653485,2.010130042066859,-4.201639139623128,-0.40572417514073794,-1.514183235484208,2.0898247839579067,0.25367515299457083,3.874708471523347,0.03079257349266611,0.04541708158896793,0.16949885602152936,0.435659311135649,-1.2386062781257632,-0.9106292502979811,0.6937137859473661,2.5889750950665316
1.1934581943063867,-1.280967700834993,-1.5510215306856499,1.25872749772701,-1.2822995766499892,0.49999999999999994,2.4056677886504563,-1.952313450240665,-0.26396256670391055,1.988874252173227,-3.9327951983331744,-0.7755107653428248,-1.343224047390398,1.5843949135341,0.21421813592357652,3.191649736082234,0.0289633659932753,0.08509313426075468,0.14738563191490708,0.49391034601536143,-1.1105040086409217,-0.9766571391297325,1.2678080608573592,2.195907975650322
1.0442641573425984,-1.280967700834993,-1.2202267225454704,1.141150279322402,-1.2822995766499892,0.7071067811865476,1.4889532544140602,-1.3924620652694226,-0.20756263024041538,1.5646962097370605,-2.567749410920115,-0.862830590096938,-0.862830590096938,1.302223959997596,0.19411159344358328,2.401347145872092,0.028934585652437637,0.12028005996930173,0.12028005996930173,0.49419675257477774,-0.9067227261618465,-0.8110030639850301,1.4879800510037733,1.4879800510037733
0.32875325445639914,-1.280967700834993,-0.9508617534998564,1.019185851275831,-1.2822995766499892,0.8660254037844386,0.9041380742688215,-0.9691048456863804,-0.16060760040024474,1.2192896239655322,0.12529687639334255,-0.8234704340178924,-0.4754308767499283,1.0387397994408403,0.17214804710863432,-0.13430007375848324,0.0285297146978187,0.1462781119079817,0.08445370728662346,0.49679245296759816,-0.6411497883249947,0.05105148223125225,-0.11411782793037724,-0.06588595867493871
0.34701886282075356,-0.10563416960437974,-0.5728366623256609,0.9130153779403266,-0.10558997918676336,0.9659258262890683,0.32814184170440325,-0.5230086817513385,-0.0981454944666754,0.06048581125238152,0.3092602260770989,-0.553317726385586,-0.14826103794284268,0.8335970803555175,0.15642913873534342,-0.4929142297689921,0.029354799845322372,0.1654944141570631,0.04434409462524681,0.04116927530250895,-0.02732869758551313,0.21049596796112977,-0.521479261119709,-0.13972994688660456
0.6575819338255474,1.012936094492937,-0.17311611210616248,0.48921092652670234,1.0130722799303622,1.0,0.029969188270753417,-0.08469029360015622,-0.02935444553345727,-0.1753791343840702,0.09346107099741391,-0.17311611210616248,-1.0600304628582313e-17,0.23932733063311457,0.0829530846227285,-0.26411277714453235,0.028752312701696245,0.16956506922623021,1.038286596375511e-17,-0.39749945537383613,6.203278624608147e-17,0.21183092818082633,-0.5398750576150846,-3.305781306239031e-17
0.49925924301095315,2.1381843900177,0.14189464015555223,0.3268841697740719,2.138840659482232,0.9659258262890683,0.020134088904873653,0.04638311164263838,0.02419590236122245,0.30349002572729533,-0.07652544009392186,0.1370596975382418,-0.0367250352702258,0.10685326044888427,0.05574035387532729,-0.1762924584344725,0.029077138470968916,0.1647098646957519,-0.04413387523066619,0.7677516728947037,-0.5535726971136368,-0.1935896723798915,-0.5209351027905174,0.13958414010174294
0.42922655145446204,1.3601937287201638,0.33038917618679303,0.02679903026380372,1.3596215465323016,0.8660254037844387,0.10915700774138777,0.008854109531463046,0.05599452039471995,0.4492042426846206,-0.17818274941355008,0.2861254197131755,-0.16519458809339643,0.0007181880230802677,0.004541912855573927,-0.0144530306626079,0.028723637438495864,0.14677441220755033,-0.08474024639817823,1.1912771664122959,-0.6798107732661505,-0.4725356990315742,-0.4670576357533216,0.2696558517292503
0.634746810621576,0.5688470045677337,0.8518115008823302,-0.43210309828552457,0.566023450998306,0.7071067811865476,0.7255828330354079,-0.3680703886864977,0.14407104961786926,0.48214528532946305,-0.45987178311603966,0.6023216885665865,-0.6023216885665864,0.1867130875479497,-0.07308371259209917,0.23328168508255415,0.02860661304673073,0.11959643190064395,-0.11959643190064394,-0.2183996119786695,-0.4002390205115136,0.20831027918037479,-0.3817493142331044,0.3817493142331043
0.5601508297225247,1.1197845973320835,1.0955807036385423,-0.8664368528398603,1.120520207709418,0.49999999999999994,1.2002970781851234,-0.9492514968926583,0.18850729443114064,1.2276203176034899,-0.5912709621844104,0.547790351819271,-0.9488007212470081,0.7507128199590417,-0.14908045238642748,0.46760494224593063,0.029605170836105407,0.08603076606090608,-0.14900965783156156,-0.4332345109633307,-0.9703989653301719,0.2086630389507109,-0.26984363644811166,0.46738288842727443
0.5951671755007741,1.8410119914963239,1.2784076057057012,-1.0752680317972982,1.8410029275914446,0.258819045102521,1.6343260063261837,-1.374630830021866,0.2216742356184384,2.353552144759365,-0.6899403143731003,0.3308762357605498,-1.2348469228755088,1.1562013402052356,-0.18645009460971623,0.5803084717131736,0.030067114239636927,0.04487888974575084,-0.16749029671842386,-0.4226162661649249,-1.7782722740343597,0.1238893305110205,-0.13968134462498422,0.5212978750099785
