output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_agitation,poly_output_agitation^2,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-1.4960055337948819,-0.5263520608571763,0.3590822728260984,0.7256116148487394,0.659345815100069,0.12894007865795656,0.06551701809926376,0.01578373706230078,0.26055426784890084,-0.1907321264997712,0.2367593938645092,-0.2699723468706874,0.008020030680514625,-0.09691478641909038,-0.13717831817947376,0.0030902930832959036,0.0019321095368082777,0.06845035601070534,0.028982051652847545,-0.033047696119396196,-0.38541987947162776,1.129962588959027,-0.35022177069059945,0.39935139136509745
-0.9298733160801861,0.7088234598198535,0.8629655448551435,0.7256116148487394,0.4422886902190017,0.7447095316071347,-0.5648310055164487,0.03542878279920515,0.6261778225611629,-0.4648162282966287,0.3816799005381086,-0.7739702740624825,-0.026871248672637762,0.3525436515396316,0.5870240537879603,-0.05873815364472608,0.0016854875590546683,0.013331532889608814,0.018158025003123676,-0.036820832242639545,-0.39083374305382246,0.23562509283850028,-0.23822846929579478,0.4830795475748205
-1.1112670715816755,2.023949365981607,1.0025958491523488,0.7256116148487394,0.19509032201612816,1.0051984367375193,-1.0262886515494631,0.03985027785092996,0.727495193144079,-0.5284300982193089,0.19559674706316518,-0.9833312510420014,-0.04068638233485607,0.5395171670777853,1.0039626672458335,-0.05960796072962964,0.0015798319881500118,-0.0053204302542383865,0.007754274611193559,-0.0389833709856422,-0.3824422545014208,-0.09712824211403662,-0.10282468066447578,0.5169345778697485
-1.2312261364524477,-0.04433234547101837,1.075446442698717,0.7256116148487394,1.2246467991473532e-16,1.1565850511133247,-1.1170631014762473,0.04580184077641548,0.7803564299699483,-0.5791637992692941,1.317042043705391e-16,-1.075446442698717,-0.044236734913506,0.5593730519443949,1.0386971002229528,-0.061091452791983435,0.001813795376733231,0.004359686164043091,5.215608650965401e-18,-0.04258867662575618,-0.39076606975904504,0.07427887336165485,-6.595131703419111e-17,0.538533372071923
-1.3248505740748044,-0.34443596634845813,0.8751073104462049,0.1149496192047575,-0.4999999999999997,0.7658128047963905,-0.91190121530829,0.03378474841141751,0.10059325209909077,-0.47151933831260323,-0.43755365522310224,-0.7578651618838889,-0.04022961348034338,0.5614675740019048,0.9024374596941835,-0.04750752447594944,0.0014904546098915758,0.11643027106201534,-0.01930320316613006,-0.033434128632561705,-0.061936367962777794,0.3466682500127393,0.2694065817323488,0.4666258874538859
-1.2224472887221975,0.6311904768129483,1.087588208289778,-0.09991293481812512,-0.8660254037844385,1.1828481108109696,-1.1342261665417201,0.046279483045929666,-0.10866412976381808,-0.5853475311131314,-0.9418790172353491,-0.5437941041448895,-0.04437712683898935,0.561286339506364,0.5214410003236798,0.001803271305385134,0.001810706320974773,0.15664523614322948,-0.03685145506938741,-0.021276197504340243,0.053773835792153314,-0.36780268807797095,0.46610089013709494,0.26910347439017623
-1.2751107953919942,1.7864156120052548,1.0450920287210634,-0.27971896686885317,-1.0,1.092217348496308,-1.0899076657732294,0.04371433295516321,-0.29233206255672967,-0.5497560546608429,-1.0450920287210634,-1.919802911681496e-16,-0.04362189142810227,0.5485935002818028,1.9157431559717635e-16,0.0013545434329004422,0.0017495994806763753,0.1704599643454357,-0.0418282139312256,-7.683718245738923e-18,0.14714225294380376,-1.1399216136171688,0.5260360231946364,9.663124980622714e-17
-1.4608958907009189,2.41559038473286,0.9297452556059809,-0.4323844657798486,-0.8660254037844386,0.8644262403218307,-0.974283661836485,0.04123197945852851,-0.40200740565654086,-0.4917241998296364,-0.8051830104028357,0.46487262780299055,-0.04647203203441135,0.5542160009456328,-0.523951940578323,0.001436130244709157,0.00196671046153755,0.18364364635347344,-0.03840615635745345,0.022173804711514613,0.22867974229756655,-1.790505981167411,0.45802400834031365,-0.26444028451059154
-1.2356136443752197,3.2938859238259077,1.0572337943121248,-0.5624328537410671,-0.5000000000000004,1.1177432958356124,-1.1123038145041553,0.05263030817999831,-0.5946230200064647,-0.5579671910610229,-0.5286168971560629,0.9155913236137118,-0.05237418355828907,0.555251851921303,-0.9111356118858078,0.0016120870554302569,0.00247816233784772,0.19381716934187043,-0.024890572200371993,0.043111735680505706,0.2968303522368205,-2.189767731722431,0.26388070172504147,-0.45705478252469955
-1.1741732059175471,6.957699241256273,1.2090058642003916,-1.2986198151563122,-2.4492935982947064e-16,1.4616951796709357,-1.2699576789292557,0.04402945368070485,-1.57003897189081,-0.5174171999894087,-2.961210323486778e-16,1.2090058642003916,-0.038253901072218835,0.4495451277909757,-1.0504148214112892,0.0011794155718444187,0.0013262633813007167,0.11703535401065322,-8.919812734563307e-18,0.03641789918845837,0.5557692055144334,-4.173344239478681,1.0482220749357555e-16,-0.4279691400269729
0.5478219555603598,-0.5182411521848131,-1.5957419873347758,-1.2986198151563122,0.0,2.54639249014314,-0.5689597331525087,-0.06522849200331997,2.0722621646298527,0.0618073649995679,-0.0,-1.5957419873347758,0.014574495309661902,-0.013810087028271549,0.356548701273939,0.0013237697647722059,0.0016708956633735617,-0.016063752424521658,0.0,0.04087659065251849,0.05029902675249886,0.5103338334055462,-0.0,-0.038732680778049325
0.9898044060770679,-0.18777955884795677,-1.5957419873347758,-1.2986198151563122,0.25881904510252074,2.54639249014314,-0.7586422507269104,-0.06427992230446639,2.0722621646298527,-2.4349545381120645,-0.4130084173919854,-1.5413683976605033,0.01915080456857225,0.7254417370305712,0.4592171846747645,0.0013045191604955113,0.001622651821140098,-0.016443873121123408,0.010425788280405704,0.038909571571430254,-1.981573611081357,0.5301191240940584,0.3949339012347487,1.4739133850394714
1.1103450743998036,0.5137908672866849,-1.5957419873347758,-1.2986198151563122,0.49999999999999994,2.54639249014314,-1.0371558079004766,-0.06522849200331997,2.0722621646298527,-2.604391752470993,-0.7978709936673878,-1.3819530989173818,0.026567824710333712,1.0607791385575251,0.562875003887423,0.0013237697647722059,0.0016708956633735617,-0.017553876649704325,0.02043829532625924,0.035400165925178535,-2.1194621455297713,0.5576740057383244,0.8160441265385496,1.4134298883829344
0.7487230694315895,1.3675682881644171,-1.075103078790066,-1.2986198151563122,0.7071067811865476,1.1558466300238788,-0.6218381613977326,-0.04190148561390496,1.3961501614523375,-1.5082038801431668,-0.7602126774869907,-0.7602126774869907,0.022542733695945377,0.8114041287828799,0.4089896023921371,0.0012621678310867825,0.0015190029983614798,-0.016751535468948968,0.027559054758477114,0.027559054758477114,-1.8217634036112758,0.5581582277308683,0.9919618054310705,0.9919618054310705
0.5478219555603598,0.8374392973387562,-0.9558102318578883,-1.2986198151563122,0.8660254037844386,0.9135731993242301,0.11600375082041449,-0.04043387143701734,1.2412341066198027,0.5183905493952776,-0.8277559419860255,-0.47790511592894425,-0.005134214478220226,0.06582422532117797,-0.06068346359660135,0.0013699712150363609,0.001789564274208767,-0.018182305740085693,0.036635682137181165,0.021151620943847114,0.7043157909347073,0.5581582277308683,-0.4696951025366628,-0.2711785938865912
0.5076417327861147,1.4225254879258729,-0.9897464666849048,-1.2986198151563122,0.8968727415326884,0.9795980683152534,-0.7291926458977257,-0.03963378107391962,1.2853043736179643,-0.08337192344299779,-0.8876766269979822,-0.4377536683989509,0.029502571128919238,0.06206034435484151,0.32585482356069717,0.001296818918784833,0.0016035521639165419,-0.017211425913242543,0.03591471057040835,0.017711175245035005,-0.10939006650199064,0.5581582277308683,0.07554864610492198,0.03725646926949997
0.5076417327861147,1.424020212524067,-1.0007954733727717,-1.2986198151563122,0.9025852843498605,1.0015915795234303,-0.6957103435867378,-0.03817251687031744,1.299652832640623,0.004741795529842142,-0.9033032669102165,-0.430853556922489,0.0265148143917656,-0.0032936740531047588,0.29927295940800275,0.0012352169850993223,0.0014548255736215308,-0.016316202356624128,0.03442656657671758,0.01642062993189855,0.006152895170199281,0.55551481404186,-0.004276473046193844,-0.0020397730092776333
1.0701648516255582,1.0277907368667327,-1.0007954733727706,-0.50023579862918,0.9108638249211758,1.001591579523428,-0.12379086592692867,-0.044478572137564724,0.5006337228870962,0.13088808422961204,-0.9115883928401206,-0.41303532725735936,0.005497291583384073,-0.016177002300688227,0.051048752670154525,0.0014392733904325498,0.0019751996920120613,-0.013588261089718553,0.04048172021374066,0.018342028801320805,0.06542286319999734,0.15294424730784828,-0.11912645911177358,-0.05397549640901517
0.7085428466573442,-0.6364286785535346,-0.8004563411202587,-0.2740646891314088,0.9659258262890683,0.6407303540396319,0.16816532420553645,-0.030245653464367202,0.21937681829238861,0.4341332501051946,-0.7731814527049101,-0.20717334585500294,-0.007938238119321267,0.1139420948173583,-0.054374469155081324,0.0012236666225333055,0.0014277449908827067,-0.016240546086399396,0.03649800284339619,0.009779610387236829,0.14864095406524233,0.11779541585909471,-0.5238768147436265,-0.14037236944394357
0.5478219555603598,-0.6329525748368074,-0.44227425618394944,0.22464260731117658,1.0,0.19560651768306575,0.13696678495806378,-0.019288025027763882,-0.09935364205577367,0.2398706218084028,-0.44227425618394944,-2.7081487609047507e-17,-0.013505780929671947,0.16796121245929654,-1.8962886991847928e-17,0.0014123225444450894,0.0019019198024599027,-0.018744394060888948,0.043611005519936165,2.6704039158793687e-18,-0.12183653275532505,-0.09655337005200036,-0.5423571877731823,-3.3209799700049384e-17
0.6683626238830991,-0.5170824509459041,-0.07802128845210952,0.9800541130337319,0.9659258262890683,0.006087321451727279,0.030561835510959475,-0.0029295228793120866,-0.07646508465168116,0.04195157850862436,-0.07536277751624164,0.02019339537484331,-0.014707880481278636,0.21062091955762893,0.10138239499059398,-0.002113735225040026,0.0014098326116781304,-0.010318713041634184,0.03626832963120271,-0.00971806963550652,-0.5269692141891712,-0.2693343929132388,-0.519372519206046,0.1391654470921777
0.5478219555603598,-0.3931014183826375,0.24980638250654638,0.7256116148487394,0.8660254037844387,0.06240322874100696,-0.1494955243615545,0.010003341066014927,0.18126241261009698,-0.1343193925092822,0.21633867327816178,-0.12490319125327314,-0.02396438050085486,0.32178059405290604,0.29922278778773154,0.0048479204167306035,0.0016035521639165419,0.000616870861937129,0.03467944813484503,-0.020022188716000432,-0.39015701010604814,0.011177815488414459,-0.46565666163827213,0.26884699894679875
0.5880021783346051,-0.5958741351917184,0.5837049362607329,0.7256116148487394,0.7071067811865476,0.3407114526151463,-0.5520636404920732,0.023929263022075455,0.4235430813953309,-0.3165765677196958,0.4127417186420258,-0.41274171864202575,-0.03877320811161971,0.5129572579036082,0.6687761565615837,-0.0036711160460913103,0.0016806292373930387,-0.017620217419281273,0.02898818067241405,-0.028988180672414047,-0.3935406748449198,-0.31187425930056056,-0.3835044452996829,0.38350444529968286
0.5880021783346051,-0.619048159969899,0.7536896545355916,0.7256116148487394,0.49999999999999994,0.5680480953539794,-0.7860093747892943,0.037259777146977584,0.5468859673223591,-0.40876900148766476,0.3768448272677957,-0.6527143873973398,-0.051556434005529714,0.5656145490503716,0.9031623057101521,0.0037929718694860058,0.002443967340788844,-0.021248242035378506,0.024718249031782387,-0.04281326319718731,-0.3935406748449198,-0.31187425930056056,-0.2711785938865911,0.46969510253666286
0.5076417327861147,-0.5773349153691738,0.9297452556059809,0.7256116148487394,0.258819045102521,0.8644262403218307,-0.9696145922587552,0.0427578291698803,0.6746339563182098,-0.5042540221759183,0.2406357792445393,-0.898064954259548,-0.04796084751081564,0.5656145490503716,1.0073466581972965,0.01219471571917883,0.002114965823619614,-0.019766372825986943,0.011902766321934377,-0.04442172866407878,-0.3935406748449198,-0.31187425930056056,-0.14037236944394374,0.5238768147436265
0.7487230694315895,-0.47189310262845185,0.9358161384015116,0.7256116148487394,1.2246467991473532e-16,0.8757518448927171,-0.9759458066542539,0.041479424402348884,0.6790390593870322,-0.5031827207504571,1.1460442384838476e-16,-0.9358161384015116,-0.04622504713405849,0.5607513922593519,1.0428820006473587,0.016175338907408403,0.0019646463307890025,-0.01905098769041916,5.4281650251917825e-18,-0.04432433113752539,-0.39015701010604814,-0.31187425930056056,-6.584852334411381e-17,0.5376939978935977
0.5076417327861147,-0.29808791679209673,0.9965249663568182,0.7256116148487394,-0.4999999999999997,0.9930620085724576,-1.0392579506092403,0.0434594558085414,0.7230900900752565,-0.5358254931611806,-0.4982624831784088,-0.8630159363704378,-0.04548113268687403,0.5607513922593519,0.9031623057101522,0.0014123225444450894,0.0019019198024599027,-0.01094734218336597,-0.021805502759968072,-0.03776823866484811,-0.39015701010604814,-0.182144817466835,0.2688469989467987,0.4656566616382722
0.6683626238830991,-0.478845310061906,1.0086667319478795,0.7256116148487394,-0.8660254037844385,1.0174085761384153,-1.0519203794002376,0.048905607181382635,0.7319002962129013,-0.5470576521396182,-0.8735310138190923,-0.5043333659739402,-0.050564548075954195,0.5656145490503716,0.5214410003236798,0.013394198472637538,0.0023508337455318573,0.017218694592253028,-0.04198958572252044,-0.024242698620058067,-0.3935406748449198,0.25768758223836014,0.46969510253666275,0.2711785938865914
0.5076417327861147,-0.4220689493553634,1.0633046771076555,0.1149496192047575,-1.0,1.1306168363590157,-1.1089013089597255,0.042705787559557534,0.12222646773216264,-0.5717325428129764,-1.0633046771076555,-1.9532590040074502e-16,-0.04188554619215997,0.5607513922593519,1.9157431559717635e-16,0.0013006690396401722,0.0016130878582661895,-0.00514582920788444,-0.04016326503493198,-7.377872095250438e-18,-0.061807720306552745,-0.01472766488044657,0.5376939978935977,9.877278501617072e-17
0.6281824011088538,-0.511288944751359,0.8811781932417355,0.1149496192047575,-0.8660254037844386,0.7764750082447693,-0.918964877094766,0.037486216581165806,0.10129109776467372,-0.473804225580806,-0.7631227006082161,0.44058909662086787,-0.044365261016101575,0.5607513922593519,-0.5214410003236795,0.0013776714567470389,0.001809738135354257,-0.018284503616595376,-0.03684160150584788,0.0212705085467782,-0.061807720306552745,-0.049406358184934066,0.4656566616382721,-0.2688469989467989
0.6281824011088538,-0.5947154339528093,0.856894662059613,0.1149496192047575,-0.5000000000000004,0.7342684618662583,-0.8936400195127715,0.034415687419318705,0.09849971510234187,-0.4647429791325031,-0.42844733102980687,0.7420925457109062,-0.04188554619215997,0.5656145490503716,-0.9031623057101518,0.0013006690396401722,0.0016130878582661895,-0.017262524851497388,-0.020081632517466006,0.03478240781917838,-0.06234375220749047,-0.049406358184934066,0.2711785938865914,-0.4696951025366627
0.6683626238830991,-0.5935567327139003,0.8811781932417355,0.1149496192047575,-2.4492935982947064e-16,0.7764750082447693,-0.918964877094766,0.040838573801957156,0.10129109776467372,-0.4696951243479705,-2.1582641076638786e-16,0.8811781932417355,-0.048332804734406466,0.5558882354683322,-1.0428820006473587,0.0015008753241179732,0.0021478979908805536,-0.019919669640751467,-1.1351354146502276e-17,0.04634542038735385,-0.06127168840561502,-0.049406358184934066,1.305548945762577e-16,-0.5330308080140131
0.7085428466573442,-0.5205585546626312,-1.5957419873347758,-1.2986198151563122,0.0,2.54639249014314,-0.7425882874735346,-0.07414504717255238,2.0722621646298527,-2.661689361191405,-0.0,-1.5957419873347758,0.021622449727463293,0.7762115825288759,0.4653561123084897,0.002019777383243221,0.002158931917016056,-0.01825962312947139,0.0,0.046464307990284934,-2.166091118531652,0.5103338334055462,0.0,1.6679948151499011
1.0701648516255582,-0.14583457399944985,-1.5957419873347758,-1.2986198151563122,0.25881904510252074,2.54639249014314,-0.7295527898568185,-0.0694021986782801,2.0722621646298527,-2.4301177269863157,-0.4130084173919854,-1.5413683976605033,0.019884039033232558,0.6962395523337871,0.441608911062702,0.0014084724235897505,0.0018915643209066744,-0.01769035259640126,0.011256588428765488,0.042010159936044726,-1.9776373990747051,0.5282116281995619,0.39414940170610097,1.4709855929400442
1.1907055199482974,0.5723863889383142,-1.5922815841413234,-1.2986198151563122,0.49999999999999994,2.5353606431956024,-1.0058803319764706,-0.06338331965191968,2.0677684164744052,-2.606169180436665,-0.7961407920706616,-1.3789563018445152,0.025146731998207866,1.0339729487558476,0.5470878576596235,0.0012891186770741553,0.0015845655807900318,-0.016838747146769438,0.019903301113069354,0.03447352876617832,-2.125517856309236,0.549334268294889,0.8183757214783417,1.4174683292813246
0.6683626238830991,1.2960995957485086,-1.0741924463707364,-1.2986198151563122,0.7071067811865476,1.1538894118399474,-0.6646290157030192,-0.04288765959203844,1.3949675961482726,-1.5022177896992557,-0.7595687631281145,-0.7595687631281145,0.024702872465924335,0.8652627545540466,0.43750417866441277,0.0012929687979294942,0.001594044738091156,-0.017160326974987702,0.02823158460032979,0.02823158460032979,-1.8160710354785792,0.5581582277308683,0.9888622746364049,0.9888622746364049
0.6281824011088538,1.3403156350252767,-0.9845255074807484,-1.2986198151563122,0.8660254037844386,0.9692904748802252,0.06757505628867595,-0.03848832799212013,1.278524332541324,0.5339644855282238,-0.8526241001520944,-0.4922627537403743,-0.002683252335525041,0.03722586892250473,-0.034318590922844804,0.0012660179519421216,0.001528284275992775,-0.016802634407203813,0.03385577066017817,0.019546638304276106,0.7043157909347073,0.5581582277308683,-0.4696951025366628,-0.2711785938865912
0.5076417327861147,1.3026346707359555,-1.0056521796091953,-1.2986198151563122,0.8968727415326884,1.0113363063527252,-0.8468656920401614,-0.04493353894922061,1.3059598475956355,-0.12030541352621021,-0.9019420273544225,-0.4447885853352348,0.03762613120780574,0.10074050208825204,0.37245394115230557,0.0014469736321432276,0.001996391220030963,-0.0192087553874892,0.040073165535040256,0.019761898290200395,-0.15535291131812937,0.5582881705956163,0.10729221120209398,0.052910663203097286
0.5076417327861147,1.3315442666467348,-0.9856789752118994,-1.2986198151563122,0.9025852843498605,0.9715630421747802,-0.7582716881250798,-0.03595535059149512,1.28002224859314,-0.0009374448703828729,-0.8896593381193113,-0.4243457367193513,0.02806192002642833,0.0007316436232467773,0.33118731792288386,0.0011813152931245768,0.0013306261972084788,-0.01560109199586467,0.03292427976415639,0.015704075879211757,-0.0012350719807472088,0.5554039810080109,0.0008584173612051991,0.00040944407813819895
0.7487230694315895,1.6630718651233896,-0.9643701765995879,-1.2986198151563122,0.9108638249211758,0.9300098375147203,-0.5297900681292927,-0.04343297299855888,1.252350220478017,0.3419822163207845,-0.8784099076974105,-0.3980023512163555,0.02474205841247355,-0.1948138335479997,0.22672630359482,0.0019577616549732338,0.0020283905259912763,-0.01935992340987979,0.04102317229744826,0.018587357548752067,0.46051287495345067,0.5582257597610218,-0.32300794567427504,-0.1463529961506436
0.7487230694315895,-0.6329525748368074,-0.8004563411202587,-0.2932892334387193,0.9659258262890683,0.6407303540396319,0.11992777102945268,-0.0355748562605931,0.23476522668832267,0.4341332501051946,-0.7731814527049101,-0.20717334585500294,-0.0066586719188930525,0.08125825893316033,-0.03877736933868999,0.0014392733904325498,0.0019751996920120613,-0.019102086628674003,0.042928852784821225,0.0115027514356874,0.1590675238519762,0.1260582942275496,-0.5238768147436265,-0.14037236944394357
0.5478219555603598,-0.6178894587309901,-0.4847704357526641,0.19524036307646636,1.0,0.23500237537982782,0.07790502860322537,-0.016876469713698942,-0.09464675588508695,0.262918730250395,-0.4847704357526641,-2.9683628123288384e-17,-0.005594674750168672,0.08715950707891831,-9.840342652939789e-18,0.001127413601149744,0.0012119674515504732,-0.014963072630027194,0.0348133229030277,2.131701223043806e-18,-0.10589001425796736,-0.08391602666495168,-0.5423571877731823,-3.3209799700049384e-17
0.5076417327861147,-0.5159237497069951,-0.11444658522529352,0.9382124577766445,0.9659258262890683,0.013098020869730373,0.04712899125437893,-0.004977524379817038,-0.10737521200836685,0.06207092811303403,-0.11054691239970392,0.029620955903254715,-0.017910011390116533,0.22334215659640974,0.10658142826272443,0.000926366897832204,0.0018915643209066744,-0.01399280704614378,0.042010159936044726,-0.011256588428765483,-0.5088462701335065,-0.30185299127095094,-0.5238768147436265,0.14037236944394352
0.9094439605285739,-0.4545125840448163,0.16481402336911707,0.7256116148487394,0.8660254037844387,0.02716366229911587,-0.08428583333005388,0.007677563887108456,0.1195909696465829,-0.0886195111342694,0.14273313113757752,-0.0824070116845585,-0.02382262977075541,0.27497652058121047,0.2556998233739113,0.0009922057710582493,0.0021699941116758202,0.002724261678381579,0.04034223077318439,-0.023291597796608,-0.39015701010604814,0.042434957296250256,-0.46565666163827213,0.26884699894679875
0.6281824011088538,-0.5842871228026281,0.5533505222830797,0.7256116148487394,0.7071067811865476,0.30619680051095705,-0.469630038568429,0.022750655821072555,0.4015175660512188,-0.30011363311827277,0.3912779066794834,-0.39127790667948337,-0.03489387006290755,0.4602999667568448,0.6001233784880269,0.0008757216107352329,0.001690391079936777,-0.017671316357536115,0.029072246902645635,-0.02907224690264563,-0.3935406748449198,-0.31187425930056056,-0.3835044452996829,0.38350444529968286
0.9898044060770679,-0.5031780360789957,0.729406123353469,0.7256116148487394,0.49999999999999994,0.532033292785536,-0.7606845172072999,0.030335939597174632,0.5292655550470694,-0.39559865380652637,0.36470306167673444,-0.6316842325000301,-0.04337337508652606,0.5656145490503716,0.9031623057101521,0.0013468704899043274,0.00172972113535457,-0.017875712110556646,0.020794958135053852,-0.03601792403118103,-0.3935406748449198,-0.31187425930056056,-0.2711785938865911,0.46969510253666286
0.5478219555603598,-0.5518434881131751,0.9661705523791649,0.7256116148487394,0.258819045102521,0.9334855362846607,-1.007601878631747,0.034784264429324745,0.7010645747311444,-0.5195041069558188,0.25006333977295075,-0.9332490891430103,-0.03754604525026426,0.5607513922593519,1.0073466581972965,0.0003677536772504016,0.0012961583279638745,-0.015474062012576771,0.009318054749259569,-0.03477545375194514,-0.39015701010604814,-0.31187425930056056,-0.1391654470921779,0.5193725192060459
