output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.3833339538773198,0.9768998773399323,-0.10469962644438292,0.0981174946399477,0.9756771967306402,0.9659258262890683,-0.25881904510252063,0.010962011777593327,-0.010272865036461269,-0.0058614694313330095,-0.10215303802800074,0.05766393942634072,-0.10113207318544737,0.027098257338925805,0.009627042754420168,0.005492977530502817,-0.05403879134743365,0.0031341714086348337,0.054076073583089676,0.0011372476679236904,-0.25252384038612846,-0.0006419601599897945,-0.5319893702491731,0.1425461221402074
0.5181988676581261,0.7666547101387959,0.32084218084466004,-0.4132714422722576,0.76542553998144,0.8660254037844387,-0.4999999999999998,0.10293970500915754,-0.13259491081944916,0.01689949532367242,0.24558079952184675,-0.176416017411604,0.2778574792170766,-0.16042109042232994,0.17079328499779195,-0.021767957030153735,0.22723851883714916,0.0027743710958703406,0.04561554912420496,0.36547159686125896,-0.38271276999071985,-0.2625410607053053,-0.4761866170798089,0.2749264715555248
0.49381312965723595,0.7666547101387959,0.7646214941603763,-0.8842875683756046,0.76542553998144,0.7071067811865476,-0.7071067811865475,0.5846460293320463,-0.6761452817988007,0.046866545876180526,0.5852608200491215,-0.4226460483732553,0.5406690435617922,-0.5406690435617921,0.7819645035836397,-0.0542013325645784,0.4887917083863111,0.0037569281448359237,0.04334125139423136,-0.30983223166439733,-0.5412375898142511,0.22374531813121165,-0.39085467663264856,0.3908546766326485
0.6473287427944856,0.7666547101387959,0.9044423736982047,-1.0332183815816154,0.76542553998144,0.49999999999999994,-0.8660254037844387,0.8180160073408429,-0.9344864855862937,0.04967425450769598,0.6922832922700437,-0.49950247834331174,0.4522211868491023,-0.7832700718817439,1.0675402240381326,-0.05674695739746584,0.5706224711250577,0.0030164832212961905,0.02746126008259722,-0.30983223166439733,-0.6628779623293486,0.22355294330378914,-0.27613836595297897,0.4782856797496075
0.44503137212328964,0.7666547101387959,1.0564215905871486,-1.0332183815816154,0.76542553998144,1.2246467991473532e-16,-1.0,1.116026577058681,-1.0915142060943295,0.05663771785834379,0.8086120664232199,-0.5803242468101335,1.293743319462707e-16,-1.0564215905871486,1.0675402240381326,-0.05539372888957123,0.5675780241754463,0.0028743321621028804,6.5656742066092524e-18,0.25573748168904387,-0.76542553998144,-0.18353753005293139,-6.727354284084945e-17,0.5493301651356776
0.3474678570553548,0.7666547101387959,1.044263253236033,-1.0332183815816154,0.76542553998144,-0.4999999999999997,-0.8660254037844388,1.0904857420591032,-1.0789519884536867,0.0631734803749583,0.7993057644909658,-0.5722556963252781,-0.5221316266180162,-0.9043585055409872,1.0675402240381326,-0.0625053126686428,0.5662031126498153,0.003659734803271678,-0.030247871012980706,1.0911112918033368,-0.6628779623293487,-0.7811712110658116,0.27399972878100104,0.47458145150878656
0.628678043438046,0.15952962838150328,1.1293716146938417,-1.0332183815816154,0.1582817183527339,-0.8660254037844385,-0.5000000000000004,1.2754802440761752,-1.166887511938187,0.06703180569607461,0.178758879832543,-0.6186266637807969,-0.9780645086379176,-0.5646858073469214,1.0675402240381326,-0.06132480478054747,0.5659575927345241,0.0035228009181206502,-0.051401368547836224,0.1345893331293901,-0.07914085917636703,-0.46577014922175247,0.474375661050963,0.27388091560478045
0.41920416331212207,0.15952962838150328,0.922679879724878,-1.0332183815816154,0.1582817183527339,-1.0,-1.8369701987210297e-16,0.8513381604491153,-0.953329812047258,0.05611461718158802,0.14604335685234754,-0.5068120400857761,-0.922679879724878,-1.694935442014105e-16,1.0675402240381326,-0.0628372366423772,0.5675289201923879,0.003698706821476237,-0.060816994512029585,0.11158776984151125,-2.907587996163277e-17,-0.38724134052311254,0.549282639865189,1.009015840107168e-16
0.45220376896509984,0.15952962838150328,0.9044423736982047,-1.0332183815816154,0.1582817183527339,-0.8660254037844386,0.5000000000000001,0.8180160073408429,-0.9344864855862937,0.05243254884848268,0.14315669305997736,-0.4977831236052647,-0.7832700718817438,0.45222118684910245,1.0675402240381326,-0.05989798226935484,0.5686583118027276,0.0033607804175927627,-0.05020543111252578,0.11377150823329875,0.07914085917636697,-0.39560523182752055,0.47663935608702035,-0.27518786054321115
0.37329095325364287,0.15952962838150328,1.0564215905871486,-1.0332183815816154,0.1582817183527339,-0.5000000000000004,0.8660254037844384,1.116026577058681,-1.0915142060943295,0.06270198920536228,0.16721222466306224,-0.5804246602538182,-0.5282107952935747,0.914887934554834,1.0675402240381326,-0.06132480478054747,0.5676762321415627,0.0035228009181206502,-0.02967659396780844,0.1292028746507708,0.13707598904812113,-0.4484871532216174,0.27471260783832735,-0.47581619425572663
0.47228977021249186,0.15952962838150328,0.819334012240396,-1.0332183815816154,0.1582817183527339,-2.4492935982947064e-16,1.0,0.6713082236139455,-0.8465509621017935,0.04992709490073117,0.1296855953622498,-0.4493839849753568,-2.0067895510455186e-16,0.819334012240396,1.0675402240381326,-0.06296039395380275,0.5666941524803978,0.0037132195279945233,-1.4925062562389254e-17,0.14780030090712265,0.1582817183527339,-0.5121547078275862,1.343375596683229e-16,-0.5484747102668864
0.4582142704194403,-1.245852505315933,-1.5393834338760135,0.33497131805191654,-1.2471437946766788,0.0,1.0,2.3697013564919067,-0.5156492978327336,-0.1048403907022833,1.9198324971865477,-2.6594473546495747,-0.0,-1.5393834338760135,0.11220578391743823,0.022813370006325717,0.5786983061352092,0.004638351365456101,0.0,0.4502372792379097,-1.2471437946766788,-0.6236910475203465,0.0,1.7276055439633726
1.1481962145300788,-1.245852505315933,-1.5393834338760135,0.6169081135337776,-1.2471437946766788,0.25881904510252074,0.9659258262890683,2.3697013564919067,-0.9496581301976001,-0.08247632258950688,1.9198324971865477,-2.4821816097329763,-0.3984217504024292,-1.4869302153423918,0.3805756205438042,0.03305239712225851,0.9947346064735808,0.0028705489699168483,0.01386687850890757,0.4726157837064162,-1.2046484003743552,-0.611052374884148,0.4173332386620125,1.557508850373899
0.9325768569955041,-1.245852505315933,-1.5393834338760135,0.8123304613201225,-1.2471437946766788,0.49999999999999994,0.8660254037844387,2.3697013564919067,-1.2504880549890565,-0.08064320225239159,1.9198324971865477,-2.510128582311655,-0.7696917169380066,-1.3331451599015505,0.6598807783885631,0.0425553037965806,1.3245913034856547,0.0027443652558597617,0.02619334484110306,0.5049928856815682,-1.080058208362128,-0.6602644126875489,0.815303233448278,1.4121466239076073
0.5013381419263545,-1.245852505315933,-1.017790761513158,0.7064729513792967,-1.2471437946766788,0.7071067811865476,0.7071067811865476,1.0358980342215343,-0.7190416431727826,-0.05380348884249042,1.2693314325003866,-1.4502674564576985,-0.7196867492949742,-0.7196867492949742,0.49910403103057405,0.03734629060745887,1.0066653864393227,0.002794498411998062,0.037379796762409385,0.5049725293045368,-0.8818638343306029,-0.5769535102529483,1.0075685413677702,1.0075685413677702
1.0619484715162504,-1.245852505315933,-0.9021649733040494,0.007502963713399056,-1.2471437946766788,0.8660254037844386,0.5000000000000001,0.8139016390566962,-0.006768911058199911,-0.049195196770756296,1.1251294482307967,0.49944524085906633,-0.7812977852858167,-0.4510824866520248,5.6294464484582944e-05,0.0004091377820762642,-0.004153696529883451,0.002973537918068798,0.047224500405526774,0.5048242120591505,-0.6235718973383395,0.22409159282057223,-0.4794381063134184,-0.2768037197398166
0.673833627954015,-1.245852505315933,-0.9193082289691236,0.2252380182734401,-1.2471437946766788,0.8968727415326884,0.44228869021900125,0.8451276198503466,-0.20706316367547128,-0.05439945141582157,1.14650955315405,0.38258331820260355,-0.8245024916290983,-0.40659963249830333,0.050732164875746534,0.013328309533138603,-0.09373603509789272,0.0035016017046826118,0.053071846407697985,0.3207041707502002,-0.5515975954623032,0.10701704618988027,-0.37324646799454075,-0.18406478847384727
1.1913200860369968,-0.4430982305479574,-0.9301291492116152,0.22443953379299816,-0.44436474163427825,0.9025852843498605,0.43051109680829525,0.865140234213123,-0.20875775261633292,-0.053267593895338784,0.41331659907593044,0.10766907383824413,-0.8395208826232595,-0.40043092020045895,0.05037310432921836,0.012853434332509678,-0.025980474600395032,0.0032797417657722126,0.051690183479798486,0.17766822007038757,-0.19130395230390787,0.046282614219308696,-0.10448067530014372,-0.04983472575794958
1.234443957543911,-0.42061211640879836,-0.9193082289691223,0.4663354726882067,-0.42187793342580765,0.9108638249211758,0.4127070298043947,0.8451276198503442,-0.4287060375024738,-0.05549417711801626,0.3878358558188325,0.3904912755787608,-0.8373646097203269,-0.3794049686525849,0.21746877308733317,0.028150409734494387,-0.19808365446901546,0.003643951069249278,0.054984429419555725,0.12646819150222896,-0.17411198884418125,0.12733408909699462,-0.38690437620782536,-0.17530409217521833
0.5875858849401828,-0.1901294464824189,-0.7612498434046219,-0.16296001525733608,-0.19138814928898387,0.9659258262890683,0.25881904510252074,0.5795013240835614,0.12405328609586189,-0.041601723494719724,0.14569419867573938,0.417815716139799,-0.7353108840030332,-0.19702595755442767,0.02655596657267121,-0.008905640578013999,0.08944140490378598,0.0029865391601444483,0.052787109895440304,0.07747091560305469,-0.049534898042913486,0.2221678445463468,-0.5301531348025285,-0.14205410433516563
1.0188246000093362,0.3281754844251956,-0.39649972287115404,-0.12348437802200785,0.32693277991626346,1.0,6.123233995736766e-17,0.15721203023690195,0.04896152166464293,-0.023698685536532784,-0.12962875663429446,0.2195051963330837,-0.39649972287115404,-2.427860582384857e-17,0.015248391615482134,-0.00738062922775073,0.06836187033249884,0.003572421877086343,0.05976974048033288,-0.13233725230563556,2.0018859123039906e-17,0.22409159282057223,-0.5536074394796331,-3.3898678937144736e-17
0.3719665274056081,1.1005735051053067,-0.14117463849772946,-0.3827675407722313,1.0993546418772286,0.9659258262890683,-0.25881904510252063,0.019930278554964598,0.05403706919718468,-0.007731897631989781,-0.1552009941478186,0.07815533013819084,-0.13636422934197984,0.036538685128675884,0.14651099026882175,-0.020963534765112687,0.21190295816283103,0.002999568763010467,0.052902133757419444,-0.2180436596010394,-0.28453391863968786,0.10980132114635725,-0.53474372341914,0.1432841488477701
0.41509039891252225,0.7666547101387959,0.1992588073335049,-0.5729683383606305,0.76542553998144,0.8660254037844387,-0.4999999999999998,0.039704072299970826,-0.11416898774159932,0.01202828735568906,0.1525177801993057,-0.10936417525009519,0.17256318907860427,-0.09962940366675241,0.328292716763742,-0.0345873184314423,0.31447648717654114,0.003643951069249278,0.05227775150039411,0.1864811700742478,-0.38271276999071985,-0.1337179136635224,-0.47532229715695073,0.27442745621539666
0.3719665274056081,0.7666547101387959,0.5396922531647392,-0.808027814625539,0.76542553998144,0.7071067811865476,-0.7071067811865475,0.29126772812603297,-0.43608635189503736,0.03283567200580898,0.41309423430242054,-0.2987776463815252,0.3816200519666341,-0.38162005196663407,0.6529089492085244,-0.0491616030006567,0.44733020948316826,0.0037016849172062526,0.043021418602867185,-0.30983223166439733,-0.5412375898142511,0.22409159282057223,-0.3914595745713698,0.3914595745713697
0.630709756447097,0.7666547101387959,0.7342256507825875,-1.0009201329345288,0.76542553998144,0.49999999999999994,-0.8660254037844387,0.5390873062671141,-0.7349012359852484,0.046070293245236225,0.5619950652184863,-0.4064727825300155,0.3671128253912937,-0.6358580656878826,1.0018411125136748,-0.06280451246861853,0.5541168319174984,0.003937158035493397,0.03137338854624009,-0.30983223166439733,-0.6628779623293486,0.22409159282057223,-0.2768037197398165,0.4794381063134185
0.41509039891252225,0.7666547101387959,0.922679879724878,-1.0332183815816154,0.76542553998144,0.258819045102521,-0.9659258262890682,0.8513381604491153,-0.953329812047258,0.0585544331687886,0.7062427451684249,-0.5108024456738656,0.23880712540570187,-0.8912403252235508,1.0675402240381326,-0.065569346425029,0.5719973826506886,0.004027332267015253,0.016424984235902187,-0.30983223166439733,-0.7393442971693287,0.22409159282057223,-0.14328414884777033,0.5347437234191399
0.2857187843917797,0.7666547101387959,1.0017090725071287,-1.0332183815816154,0.76542553998144,1.2246467991473532e-16,-1.0,1.003421065943092,-1.0349842267114366,0.059871891300546036,0.7667337077280765,-0.5545535947341896,1.226739809322719e-16,-1.0017090725071287,1.0675402240381326,-0.0617551945266427,0.5719973826506886,0.003572421877086343,7.319682136510764e-18,-0.30983223166439733,-0.76542553998144,0.22409159282057223,-6.779735787428947e-17,0.5536074394796331
0.3288426558986939,0.7666547101387959,1.0807382652893796,-1.0332183815816154,0.76542553998144,-0.4999999999999997,-0.8660254037844388,1.1679951980606973,-1.1166386413756153,0.0680702348181394,0.8272246702877282,-0.5931685059560101,-0.5403691326446894,-0.9359467925825289,1.0675402240381326,-0.0650771977929795,0.5670869843448637,0.003967102669505875,-0.03149247001072586,-0.22713450299078874,-0.6628779623293487,0.16286873279933148,0.2744274562153966,0.4753222971569508
0.3719665274056081,0.7666547101387959,1.0807382652893796,-1.0332183815816154,0.76542553998144,-0.8660254037844385,-0.5000000000000004,1.1679951980606973,-1.1166386413756153,0.06523892512029379,0.8272246702877282,-0.5880322681175063,-0.9359467925825286,-0.5403691326446902,1.0675402240381326,-0.062370380316704555,0.5621765860390388,0.003643951069249278,-0.0522777515003941,0.26285114472068877,-0.38271276999072035,-0.18684761269707803,0.47120648800048276,0.27205119269097716
0.4582142704194403,0.15952962838150328,1.1840841327738614,-1.0332183815816154,0.1582817183527339,-1.0,-1.8369701987210297e-16,1.4020552334868275,-1.2234174913210796,0.0658373147815891,0.1874188712096535,-0.6555177848733993,-1.1840841327738614,-2.1751272646840182e-16,1.0675402240381326,-0.057448893996204134,0.5719973826506886,0.003091570085202906,-0.05560188922332501,-0.039948375389947166,-2.907587996163277e-17,0.139723766213572,0.5536074394796331,1.016960368114342e-16
0.3288426558986939,0.15952962838150328,0.9773923978048977,-1.0332183815816154,0.1582817183527339,-0.8660254037844386,0.5000000000000001,0.9552958992868075,-1.0098597914301508,0.04910734451561071,0.15470334822945808,-0.5364466189077305,-0.8464466459648272,0.488696198902449,1.0675402240381326,-0.05191222188564465,0.5670869843448637,0.0025243814897303036,-0.04351190776440086,-0.06406995255226561,0.07914085917636697,0.2221678445463468,0.4753222971569507,-0.2744274562153968
0.5875858849401828,0.15952962838150328,1.0077882411826866,-1.0332183815816154,0.1582817183527339,-0.5000000000000004,0.8660254037844384,1.015637139066093,-1.041265335531758,0.06359549082486747,0.15951445455007507,-0.5531295268631069,-0.5038941205913438,0.8727702184994451,1.0675402240381326,-0.06520023495099188,0.5670869843448637,0.003982117527697668,-0.0315520107429688,-0.06406995255226561,0.13707598904812113,0.2221678445463468,0.274427456215397,-0.4753222971569505
0.5875858849401828,0.15952962838150328,1.02602574720936,-1.0332183815816154,0.1582817183527339,-2.4492935982947064e-16,1.0,1.0527288339365253,-1.0601086619927225,0.06303582171693244,0.16240111834244528,-0.5582630565199144,-2.513038294325428e-16,1.02602574720936,1.0675402240381326,-0.06347771473881589,0.5621765860390388,0.0037744903449357546,-1.5047695929118354e-17,-0.06406995255226561,0.1582817183527339,0.22024409627212133,1.332666489332899e-16,-0.5441023853819539
0.48577091519382914,-1.245852505315933,-1.5393834338760135,1.7480196963619576,-1.2471437946766788,0.0,1.0,2.3697013564919067,-2.6908725626685768,-0.27280863434182007,1.9198324971865477,-4.070696310258815,-0.0,-1.5393834338760135,3.0555728588693505,0.3097830310973176,4.622407368854063,0.03140672168143018,0.0,0.44360496690012885,-1.2471437946766788,-0.940593048934817,0.0,2.644368011684528
0.6803715308825545,-1.245852505315933,-1.5393834338760135,1.506680005082338,-1.2471437946766788,0.25881904510252074,0.9659258262890683,2.3697013564919067,-2.319358239975979,-0.2814618037065846,1.9198324971865477,-4.166023287405464,-0.3984217504024292,-1.4869302153423918,2.270084637714914,0.2754822888871474,4.077518212624055,0.0334306881028426,0.04732263168816115,0.45378315541575603,-1.2046484003743552,-0.9847063197777913,0.7004402836830785,2.614078726373207
1.1842221274880886,-1.245852505315933,-1.5228480950784964,1.3155820339204085,-1.2471437946766788,0.49999999999999994,0.8660254037844387,2.3190663206842053,-2.003431594275188,-0.2704051021907745,1.8992105520123477,-3.8982178566641346,-0.7614240475392481,-1.3188251364427181,1.7307560879741588,0.23360182507517804,3.367653932857111,0.03152946452571938,0.08878269049443051,0.5125323418646166,-1.080058208362128,-1.0519964334957768,1.279910277742836,2.216869630180186
1.0363839764151257,-1.245852505315933,-1.1928708193692215,1.1953607750673638,-1.2471437946766788,0.7071067811865476,0.7071067811865476,1.4229407917025978,-1.425910987196434,-0.2117119898487224,1.4876814402272098,-2.5327103562651168,-0.8434870454555298,-0.8434870454555298,1.4288873825696489,0.21215390985123167,2.5379970448829683,0.031499530343827235,0.12549806839913363,0.5128211977174624,-0.8818638343306029,-0.8730548914913742,1.5013332865695128,1.5013332865695128
0.32737568688867225,-1.245852505315933,-0.9241715639095686,1.070653648346668,-1.2471437946766788,0.8660254037844386,0.5000000000000001,0.8540930795390578,-0.9894676565980254,-0.1629227100272329,1.15257483114646,0.1298186227541023,-0.8003560518008802,-0.4620857819547844,1.1462992347180305,0.18874611673969635,-0.1503949996979347,0.031078356772242133,0.1526720916840455,0.5154390960373477,-0.6235718973383395,0.0580557476642357,-0.12165081634167466,-0.0702351315620036
0.34547529612080546,-0.08186542046535052,-0.547080730964721,0.9620956459495156,-0.08182792635019459,0.9659258262890683,0.25881904510252074,0.2992973261928934,-0.5263439892440364,-0.09776766775236033,0.04476648176099181,0.3028679626580252,-0.5284394071039256,-0.14159491238227814,0.9256280319550156,0.1719341262363898,-0.5326233070886149,0.03193652606029488,0.17261860985585245,0.03402909507266082,-0.02117862576067676,0.23022409379362152,-0.53474372341914,-0.1432841488477702
0.6532159481150527,1.0259063790373348,-0.14834805753488767,0.5287608099344365,1.0260026587469742,1.0,6.123233995736766e-17,0.022007146174374343,-0.07844063905434759,-0.026249615284332627,-0.15220550145074385,0.08212658828366645,-0.14834805753488767,-9.083698690991379e-18,0.27958799412252133,0.0935621811896453,-0.29272591808498033,0.03130993437839782,0.17694613411543586,-0.4293059828378939,6.28245435975578e-17,0.23164363550717226,-0.5536074394796331,-3.3898678937144736e-17
0.4963321050388912,2.1402917415221254,0.16588417130469277,0.3627836988313523,2.140870557827728,0.9659258262890683,-0.25881904510252063,0.027517558289444657,0.06018007324349012,0.02951050585535601,0.355136538355868,-0.09174010704485981,0.16023180523576272,-0.042933982814703536,0.13161201213775733,0.06453858969416613,-0.20063285787398644,0.03164779180909575,0.1718365262239867,0.7721840184503649,-0.5540980734650732,-0.19947326411111302,-0.5341928527851466,0.14313654350625757
0.4269358755040091,1.369811654106825,0.3539128584396942,0.05595033668402912,1.3691963918470953,0.8660254037844387,-0.4999999999999998,0.12525431136895504,0.019801543586508027,0.06259367350666356,0.48457620880392116,-0.19572695370779697,0.30649752613474107,-0.17695642921984703,0.0031304401750562147,0.009895478571838255,-0.030942613971050845,0.03128010461466546,0.15316683211778945,1.2282251829945094,-0.6845981959235473,-0.4960969382464894,-0.47894420921464237,0.2765185681168861
0.6305883521152351,0.5861044407273136,0.8740465303204159,-0.4132714422722576,0.5832824706951575,0.7071067811865476,-0.7071067811865475,0.7639573371651577,-0.36121847019858083,0.1542843449024822,0.5098160197078221,-0.4838786616367429,0.6180442286621395,-0.6180442286621394,0.17079328499779195,-0.0729495644980194,0.22879014496639952,0.031158361761819218,0.12481658896520771,-0.24011604669713177,-0.4124429903757895,0.22789992236787912,-0.3914595745713698,0.3914595745713697
0.5566703047319707,1.131723386751024,1.1172132773427266,-0.8573723611696991,1.1324102001910687,0.49999999999999994,-0.8660254037844387,1.2481655070708761,-0.9578677855254714,0.20046688585224912,1.265143711051797,-0.6182851983695604,0.5586066386713632,-0.9675350796240709,0.7350873656977049,-0.15384239584789097,0.4744847301342689,0.032196829743843164,0.08971737532920136,-0.46709705149905806,-0.9806960008700873,0.22827382424707637,-0.27670866919883974,0.4792734739471598
0.5913684194994155,1.845988188818427,1.2995883376094592,-1.070899671669883,1.8459167001325627,0.258819045102521,-0.9659258262890682,1.6889298472505179,-1.3917287240519791,0.23492363428366164,2.398931815690816,-0.719214718812492,0.33635821256645293,-1.2553059388410535,1.1468261067826635,-0.1935841031665763,0.5926544459864956,0.032676972365008744,0.04678613137538255,-0.4607260853021146,-1.7830186138363358,0.13812855360156168,-0.14323494706726617,0.5345600998744755
0.4827563699615743,1.845988188818427,1.4272508797961718,-1.0332183815816154,1.8459167001325627,1.2246467991473532e-16,-1.0,2.0370450738789465,-1.4746618441339374,0.24471039748054746,2.6345862342946464,-0.7894584002178412,1.7478782215226257e-16,-1.4272508797961718,1.0675402240381326,-0.17715125239730345,0.5715063428201062,0.02939708080246738,2.0997275898363948e-17,0.9253652878976624,-1.8459167001325627,-0.2772873365431503,-6.773915620390725e-17,0.5531321867747492
0.7029991268823721,1.845988188818427,1.3603800243650375,-1.0412929437433869,1.8459167001325627,-0.4999999999999997,-0.8660254037844388,1.85063381069142,-1.4165541201807703,0.23964416372158884,2.511148205502165,-0.7527285874362196,-0.6801900121825184,-1.1781236599010163,1.0842909946897683,-0.18343387305253106,0.5761705939611317,0.0310322468302702,-0.08807985982940447,3.0882261232512715,-1.5986107555847415,-0.9257104309276333,0.2766611439283512,0.47919115776403054
0.44956347150382664,0.5728773147631024,1.3239050123116909,-1.0870487959934263,0.5900284531114427,-0.8660254037844385,-0.5000000000000004,1.7527244816240184,-1.4391493496430858,0.2345119793791228,0.7811416264807525,-0.73248323137345,-1.146535372859474,-0.661952506155846,1.1816750848707578,-0.19255608405393113,0.601436664522893,0.031377360816776355,-0.1534047607233304,0.44335248450736436,-0.2950142265557216,-0.4157354434591811,0.47914999967246563,0.2766373812931074
