output_D0_%,output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_feed_%,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-0.7638650688930543,0.5568868297573236,2.300545217048649,-0.5049032244073934,1.4391565428736768,-1.054568871588902,2.301592478173041,0.49999999999999994,2.071171554896113,-1.5176896914580784,0.25867692436863116,3.312351873991572,-0.7867603330071482,0.7195782714368383,-1.2463461261511928,-0.18955035405169238,0.5765133478346588,0.03230719881346131,0.4136929136388168,0.08987101703755958,-1.2582381489635586,-1.0370642422799146,-0.2733407762008162,0.4734401121601276
-0.5264291915418804,0.4249153651090029,3.3882709887883267,-0.41489869701753135,1.1990351466180824,-1.0580323386830683,3.3879576662968343,0.258819045102521,1.4376852828254465,-1.2686179603395256,0.2166737225750377,4.062280317144081,-0.6552582739413928,0.3103331316920534,-1.1581790147467053,-0.19119356598831516,0.578201936761465,0.03265492289262339,0.6122267571168976,0.04677034375001705,-1.8514780812436726,4.167880241092922,-0.1414414925495561,0.5278668364933177
-0.5785792902688686,0.4723636703695285,1.7197207758284325,-0.13816835907258215,1.3851292287161678,-1.0251294012884866,1.7211369254088469,1.2246467991473532e-16,1.9185829802438459,-1.4199366969409883,0.24350493474565052,2.3839970620064728,-0.7569564496539515,1.6962940763526972e-16,-1.3851292287161678,-0.18021716876046961,0.5602208775526623,0.03090544107607342,0.3025748977216127,2.1529221442337558e-17,-0.9405806111198348,3.591387389849538,-6.69254733741968e-17,0.5464879622499558
-0.5552648624362947,0.5509582876178362,1.7197207758284325,-0.21070932144650087,1.2110412164308622,-1.0277270016091116,1.7211369254088469,-0.4999999999999997,1.4666208278943422,-1.2446197581875411,0.21399522635636417,2.084367755791204,-0.6617608351548157,-0.6055206082154307,-1.0487924584591353,-0.18160296227576406,0.5615906954020895,0.031224128303877195,0.3041309254763831,-0.0883517519688732,-0.9404973123302233,5.12342325730616,0.2732197823560181,0.4732305446735345
-0.581646710342511,0.48719201456886624,0.6319950040887551,-0.4457957735842004,1.2170442513372512,-1.068422739965568,0.6322591817797181,-0.8660254037844385,1.4811967097130503,-1.3003177536730892,0.2170308682412985,0.7694874025402,-0.664746621209497,-1.0539912391878727,-0.6085221256686262,-0.19052775989754753,0.5835699118048705,0.03180023116490512,0.11274837297363041,-0.15443501343179541,-0.34533843313827295,1.3942365626909614,0.4730209771869412,0.2730987885112206
-0.5773520960979794,0.4367744462024404,0.33630256128573566,-0.4901263617015952,1.2410563909628107,-1.0294587351561948,0.339099938489795,-1.0,1.5402209655496368,-1.277616342498087,0.2183938874075664,0.4208421458378561,-0.6784025703557752,-1.2410563909628107,-2.2797836051309585e-16,-0.1811581622991496,0.5627362762004386,0.030966913919372754,0.05967283543739648,-0.1759741853777785,-0.1853632691907678,0.38406231526072615,0.5466331548637133,1.0041488151174989e-16
-0.5982119471375811,0.4664351282300411,0.33630256128573566,-0.5384870032842076,1.108989623022234,-1.0303246019297365,0.339099938489795,-0.8660254037844386,1.2298579839709967,-1.1426192918845919,0.20012701466738603,0.3760583129526605,-0.6063178410784283,-0.9604131860705826,0.5544948115111171,-0.185931213820228,0.5633093180345334,0.03256540390977748,0.06119359185608569,-0.1562819661136022,-0.1853960923950307,0.21253192021885364,0.4734820256574462,-0.2733649749697759
-0.5755114932928391,0.5761680702082804,0.33630256128573566,-0.5411737055943528,1.1029865881158447,-1.033788069023903,0.339099938489795,-0.5000000000000004,1.216579413563432,-1.140254375087542,0.2050700443317194,0.37402268418515183,-0.6028756565989046,-0.5514932940579228,0.9552144053418444,-0.19220448138583213,0.5650528008337313,0.03456718288453982,0.06304631458644899,-0.09296125924886652,-0.18534685758863634,0.18183512596413143,0.2732923786628973,-0.4733562851654901
-2.5553693794664505,-1.4612955444165039,-1.3181670591597288,-0.5720707821610218,1.0669683786775057,-1.031190468703278,-1.318148032108819,-2.4492935982947064e-16,1.1384215210977053,-1.1002476225000337,-14.538399079343026,-1.4064222686760914,-0.45254288664276404,-2.613318819477697e-16,1.0669683786775057,14.050893035279328,0.4373680801711322,185.66501412098808,17.960946659170844,3.3373817355885666e-15,0.5590779702509846,0.0867740984677149,1.0388409041529329e-16,-0.4241389863902859
2.3821832499427913,0.4906804494350449,-1.3181670591597288,0.4945500349665978,-1.5743669801340305,1.672911465067213,-1.318148032108819,0.0,2.478631388136347,-2.6337765712894647,-0.27711532373752573,2.0752487366807766,-3.9391810363797854,-0.0,-1.5743669801340305,0.29446082652651445,4.185746526628798,0.030981977803441498,-0.2320164378833203,0.0,-3.298102536920805,0.5841346668416313,0.0,2.5020729512787616
2.466289017520773,1.2564428213300658,-1.3181670591597288,0.5576875392550086,-1.5743669801340305,1.3404186240272296,-1.318148032108819,0.25881904510252074,2.478631388136347,-2.110310821225162,-0.27419565708431065,2.0752487366807766,-4.2439629788587085,-0.407476158439229,-1.5207217261681887,0.23345063128286914,3.6133170273045216,0.03033256930568698,-0.22957192977186233,0.045076566666672514,-3.5532830143890846,0.5841346668416313,0.6976889502250286,2.6038106101192007
1.285822073819708,1.2372973642625664,-1.3181670591597288,1.3341445068869533,-1.5648221546328709,1.3109791537268145,-1.318148032108819,0.49999999999999994,2.4486683756298606,-2.0514492240135715,-0.2692183688021015,2.0626672437296008,-4.301540238453252,-0.7824110773164353,-1.3551757383167673,0.22554618635412726,3.603751113079253,0.029599161250988507,-0.22677954935223532,0.08602203387939118,-3.623457645692862,0.5841346668416313,1.3744501973332721,2.3806175742542974
-0.6545876869723471,1.147468668847618,-1.3181670591597288,2.8292943424827226,-1.1181363272484013,1.1525255341686973,-1.318148032108819,0.7071067811865476,1.250228846312544,-1.288680667835389,-0.206971552774579,1.4738691993918627,-2.3052117480494356,-0.7906417792883652,-0.7906417792883652,0.21333713394883122,2.3761104406926257,0.03426350606472208,-0.24399452762946439,0.13088832275020199,-2.717566950680467,0.5841346668416313,1.4578104828486886,1.4578104828486886
-1.344444468786678,1.2667483807715931,-0.4803718045511744,2.8601914190493916,-1.0485611526833436,0.6252126690818485,-0.4805498028906292,0.8660254037844386,1.0994804909166223,-0.6555737169646929,-0.19306640416691564,0.5038858552407517,0.5735335254058609,-0.908080595645269,-0.5242805763416719,0.11511733154554972,-0.3419737850379897,0.03390204439813885,-0.08848127000489024,0.15945699513851416,0.26284725681439236,0.216081583638669,-0.47369159314403925,-0.2734859688145738
-0.6816211991050584,0.885342840711951,-0.07224583052043582,-0.6096846145030538,-0.45582148602640926,0.8157033592610057,-0.07251980837148239,0.9659258262890683,0.20777322712332402,-0.3718151173750856,-0.07801579070650189,0.03305608681823954,0.24932156142486248,-0.44028974553037037,-0.11797528175056725,0.13961110764973925,-0.44616684694559694,0.029293781897838454,-0.012412074387510115,0.16532232334788802,0.039666300101444195,0.03260045284895962,-0.5283343208113671,-0.1415667545950515
-0.8898799319995252,0.5834584398112675,0.5501163586173474,-0.5774441867813123,-0.07612952819725105,0.8486062966555873,0.5496960190477443,1.0,0.005795705063536043,-0.06460399698960632,-0.013294474497147442,-0.041848098582011904,0.04164071554884323,-0.07612952819725105,-4.661589151368083e-18,0.14819183878002562,-0.4641638303660018,0.030495522152652513,0.09599323520669857,0.17462967145549038,-0.3006682966455735,-0.24736534985037298,-0.5469719376291475,-3.349237163204806e-17
-1.448573646782718,0.844108622059066,1.4669037372318512,0.6342585550941451,0.26430258134411755,0.1966086161787446,1.4662677955922208,0.9659258262890683,0.06985585450516388,0.05196416477053703,0.046120196911773964,0.3875383633167728,-0.14456609503817736,0.2552966892751504,-0.06840654172161578,0.03430775456903006,-0.10753939574587329,0.030449453066579663,0.2558603821203695,0.16855185100374845,-0.8020073372382958,-0.10896266597922515,-0.5283343208113671,0.14156675459505144
-0.5594693970104205,0.45533683344685777,0.8241950919107172,-0.5250534917334819,0.26160121563624184,0.4892715856358135,0.8237102968919806,0.8660254037844387,0.06843519602235949,0.12799404157860042,0.04559936780605985,0.2154836149990318,-0.14308852380269566,0.22655329840187635,-0.13080060781812086,0.08528429402057684,-0.2676178272221063,0.030383522882479468,0.14357987099664143,0.15095576226782337,-0.450546417136087,0.4848660951382738,-0.4736915931440393,0.27348596881457365
-0.2280579977336024,0.4538671780023772,0.8241950919107172,-0.6647620118610291,0.640752900323825,0.006983792773129,0.8237102968919806,0.7071067811865476,0.4105642792733937,0.004474885474642976,0.11275596966293402,0.5277947617601356,-0.35047385543161863,0.4530807208839247,-0.4530807208839246,0.0012289672440985925,-0.0038199386651188065,0.030966913919372754,0.14495174848285436,0.12443253979440579,-0.450546417136087,-0.37000361383624425,-0.3867675662163156,0.38676756621631553
-0.5344381788067171,0.78520459222655,0.8241950919107172,-0.6204314237436344,0.8808742965794202,-0.14627462614373854,0.8237102968919806,0.49999999999999994,0.7759395263742883,-0.12884955841178336,0.15987418802224862,0.7255852283599488,-0.4818135208077578,0.44043714828971003,-0.7628595183785257,-0.02654809792248232,0.08000811568781983,0.03294039693428905,0.14949921389753879,0.09074744753199541,-0.450546417136087,-0.37057702433042855,-0.2734859688145737,0.4736915931440393
-0.07086294243664358,0.5819847907378617,0.8241950919107172,-0.6378949887595777,0.9649167852688781,-0.3956442569237261,0.8237102968919806,0.258819045102521,0.9310644024936263,-0.3817637845009359,0.176791305831014,0.7948118916698831,-0.5277824036894063,0.24973884096668536,-0.9320380431110326,-0.07248963422954226,0.21640630582141474,0.033569284502474664,0.15091956242983845,0.04742062492452178,-0.450546417136087,-0.3704812063888416,-0.14156675459505164,0.528334320811367
-0.7146621583783722,0.6497227277529619,0.8241950919107172,-0.3517611927291206,1.0729714135838955,-0.8060651075824559,0.8237102968919806,1.2246467991473532e-16,1.1512676543682228,-0.8648848179234024,0.19414379913340551,0.8838176016397986,-0.5868852531086687,1.3140110072221286e-16,-1.0729714135838955,-0.14584968467354148,0.44089499374962315,0.03273940217024174,0.1490424110086606,2.2158799309376152e-17,-0.450546417136087,-0.3704812063888416,-6.698474326409612e-17,0.5469719376291475
-0.4493324891969879,0.8470519265769524,0.8241950919107172,-0.640581691069723,1.0242868004930727,-1.019934200647237,0.8237102968919806,-0.2588190451025208,1.0491634496643358,-1.044705139094418,0.17819872185766164,0.8437155845366858,-0.5602561359536561,-0.2651049316147333,-0.9893850741232574,-0.17744148498912793,0.557875385982255,0.030266765852226103,0.14330373291590479,-0.045027645584701265,-0.450546417136087,-0.3704812063888416,0.14156675459505152,0.5283343208113671
-0.8378153901143034,0.5525317774143724,0.40529746460644017,-0.5855042937117476,1.2830776353075393,-1.019934200647237,0.40491118228288586,-0.4999999999999997,1.6462882182263867,-1.308654762335742,0.2234067837059857,0.5195324822731052,-0.7018074603127895,-0.6415388176537693,-1.1111778272039947,-0.17758880140071895,0.557875385982255,0.03031704318434824,0.07050228484321248,-0.08705895012051922,-0.22147505394097902,-0.1822116093131732,0.2734859688145736,0.47369159314403936
0.06630785441188651,0.6011302478053611,0.6686045446262716,-0.5929733261339509,1.0077784545005006,-0.8726978851403514,0.6681563400371743,-0.7071067811865471,1.0156174133554177,-0.8794861259325988,0.18187693788551154,0.6733535637273744,-0.5512265339590465,-0.7126069791110021,-0.7126069791110029,-0.1574985239460784,0.47734125320007725,0.03257055274911289,0.12058426989787517,-0.1276137781532873,-0.3654627679493328,-0.30098384837454717,0.3867675662163153,0.38676756621631575
-0.8207941014314031,0.5613676814114192,0.9678171355578981,-0.5008731709421758,1.2410563909628103,-1.0233976677414034,0.9672985647579564,-0.8660254037844385,1.5402209655496357,-1.2700942160469033,0.20073619536719822,1.2004720657620156,-0.6788230188719652,-1.0747863621028257,-0.6205281954814057,-0.16553071694888793,0.5597698052896659,0.02616184367813646,0.15645689840332336,-0.14007634617808368,-0.5290851702315529,-0.4352881221436188,0.4736915931440392,0.273485968814574
-0.7477033061028793,1.031132261441529,0.9079746173715731,-0.5021224875163932,1.1451278931587003,-0.9645230564744407,0.9074701198137999,-0.9659258262890683,1.3113178916900838,-1.1045022555635664,0.2101443273964158,1.03916934640685,-0.6263528225541978,-1.1061086064059775,-0.2963809078275961,-0.17700123293832504,0.5275670450878125,0.0336765315387986,0.16653135348453804,-0.17725865756394812,-0.4963606897751088,-0.39571092960254023,0.5283343208113671,0.14156675459505144
-0.5885055799745262,0.9486638241357591,0.9079746173715731,-0.5250534917334819,1.1510108673669637,-1.02686113483557,0.9074701198137999,-1.0,1.32482601679685,-1.1819283254725141,0.20823144421039597,1.0445079697164843,-0.6295706443559138,-1.1510108673669637,-2.114372661757156e-16,-0.18577129301956935,0.5616642245970771,0.0327290782398608,0.16417204996411508,-0.18091179685100914,-0.4963606897751088,-0.40825952757693323,0.5469719376291475,1.0047711489614418e-16
-0.6115339388956429,0.5201334627585342,0.9079746173715731,-0.564373380042456,1.0754326578955145,-1.021657275526585,0.9074701198137999,-0.9659258262890684,1.1565554016682107,-1.0987235992778452,0.1862472095181322,0.9759230029121158,-0.5882314846787737,-1.0387881786959738,0.27834245358858245,-0.17693419969510638,0.558817859587692,0.029992530408190717,0.15715886652274805,-0.1672824313331516,-0.4963606897751088,-0.40836508886378414,0.5283343208113671,-0.14156675459505125
-0.7206694170677813,0.49215609532291327,0.9079746173715731,-0.565354026385659,1.1630169371797423,-1.0303246019297365,0.9074701198137999,-0.8660254037844386,1.3526083961669486,-1.1982849628372594,0.2019089423188162,1.0554031193279794,-0.6361376276247201,-1.0072022126292275,0.5815084685898713,-0.17887250303091456,0.5635586439044881,0.030139707178981064,0.15754399288616416,-0.15034886226452063,-0.4963606897751088,-0.40794284371638073,0.47369159314403925,-0.2734859688145738
-0.7176658819486734,0.41999321745867063,0.14199038458660848,-0.574757484471167,1.0369532041455558,-1.0284586590327542,0.1416660245285975,-0.5000000000000004,1.0752719475877348,-1.0664635018152562,0.18561301638429936,0.14690103805349208,-0.5671843033022477,-0.5184766020727783,0.8980278173257221,-0.18409250597467217,0.5625380255026203,0.03204044514373154,0.025357998824635603,-0.0894992250577227,-0.07748733993262531,-0.04304070899326499,0.273485968814574,-0.47369159314403914
-0.24307642713391536,0.4361953700082836,0.8960061137343078,-0.41489869701753135,0.9649167852688775,-0.9903475329953196,0.8955044308249684,-2.4492935982947064e-16,0.931064402493625,-0.9556029578368074,0.1775380529376628,0.8640872565856644,-0.527782403689406,-2.3633645050461693e-16,0.9649167852688775,-0.1822171356368443,0.5416923090486961,0.033853469380290456,0.16476665705573026,-4.5065317875339245e-17,-0.4898157936838199,-0.2622346281357254,1.3396948652819225e-16,-0.5469719376291475
2.2346327498174765,-0.8312886005764412,-1.3181670591597288,-0.04934598069918402,-1.5743669801340305,1.452955328584434,-1.318148032108819,0.0,2.478631388136347,-2.2874848929331235,-0.05318531355115793,2.0752487366807766,-2.928752701576537,-0.0,-1.5743669801340305,0.0490837814192534,2.7028938599178547,0.0011412255937184076,-0.04452971720010349,0.0,-2.4521154589940912,0.5313695343074429,0.0,1.8602732009326082
1.5862034765071118,-0.8787548771671452,-1.3181670591597288,0.29052186153417603,-1.5743669801340305,1.409107835172287,-1.318148032108819,0.25881904510252074,2.478631388136347,-2.2184528471433946,-0.043940638273294925,2.0752487366807766,-2.248936578877295,-0.407476158439229,-1.5207217261681887,0.039328249674100736,2.0128687873215996,0.0007789700804669794,-0.03678955834339097,0.007223648731581806,-1.88293540400109,0.5578614823329169,0.3697153365040711,1.379796420170618
1.2951040488954115,-0.8485510616057185,-1.3181670591597288,0.8287758023486536,-1.571305432331772,1.5788090641187096,-1.318148032108819,0.49999999999999994,2.4690007616753364,-2.480791259064369,-0.053678695613583204,2.071213163470022,-3.0145423052820077,-0.7856527161658858,-1.3607904215038047,0.05393503353388793,3.0289379886415535,0.0011670317836680398,-0.045030371265383104,0.017080923450358585,-2.528860987592676,0.5843028543224826,0.9592477195246865,1.6614657872613374
0.9105335832025774,-1.436848544950795,-1.3181670591597288,1.0801033699511804,-1.0574456443448004,1.656641828392366,-1.318148032108819,0.7071067811865476,1.11819129074379,-1.7518086856729138,-0.035321026093116235,1.3938698951551407,-1.7081782993291568,-0.7477269858523866,-0.7477269858523866,0.05533550548014254,2.6761088252192877,0.0011157079245723205,-0.0440290631350165,0.02361893228505811,-2.1293121549967156,0.5847233230246109,1.1422473253268266,1.1422473253268266
0.3091070527249019,-1.5993872453927152,-1.3181670591597288,1.1758171397501016,-1.0212473438592695,1.66233923176227,-1.318148032108819,0.8660254037844386,1.0429461373396132,-1.6976595250302768,-0.03403725913015113,1.3461551766044546,-1.2387282272708335,-0.8844261433295093,-0.5106236719296349,0.05540427745925753,2.0163445634061765,0.0011108291862974749,-0.04393269310374757,0.028863850916381655,-1.5988557374595267,0.5848024813489318,1.0504508233504262,0.6064780656318327
-0.14383218674547807,-0.8269754813372011,-1.3181670591597288,0.6490354177999432,-0.9980756291206059,1.3525407588568124,-1.318148032108819,0.9569403357322088,0.9961549614444932,-1.3499379688072746,-0.03266697282827903,1.315611426421098,-0.14449547284163614,-0.9550988276168081,-0.2897260618748197,0.04426860142617142,0.19581283300224164,0.001071250111745774,-0.043142928944661145,0.031320616427826665,-0.19083365790892418,0.5841346668416313,0.1385401489210702,0.042025694721673994
-0.22608736360507342,-1.3721198073308138,-0.013600162697836989,-0.7037191953581337,-0.6739117441755527,1.0434263207024526,-0.013887932326209078,1.0,0.4541570389377355,-0.7031772517032694,-0.019457820066803785,0.0093592406969476,0.36851296549516166,-0.6739117441755527,-4.1265193020620026e-17,0.030126795944227656,-0.5705734186131065,0.000833647239372676,-0.00040098557509769394,0.028872949959653862,0.007594292828934923,0.006154409463033318,-0.54682674501539,-3.348348114856316e-17
-0.6186703971354149,-1.5634286105500517,0.6434706869880149,-0.7010324930479885,-0.30772661488577163,0.5091865214272709,0.6430283931606284,0.9659258262890683,0.094695669509056,-0.15669024458427552,-0.00901118314376652,-0.19787695070275726,0.16827314317259096,-0.29724108475467687,0.07964550861736652,0.014910549744362353,-0.2784368081177837,0.0008574987860742287,0.01882985200861885,0.02828528343970437,-0.3516251231845029,-0.2849567476937101,-0.5281940755159522,0.14152917598140277
-0.9946952607904361,-1.2397869192647941,1.5985572772417669,-0.43370561318854733,0.052455479497619514,0.18968168199041158,1.5978903744693649,0.8660254037844387,0.002751577329325181,0.009949843580722019,0.0015958283463657563,0.08381810577742134,-0.028506348987840987,0.04542777781263228,-0.026227739748809747,0.005770596471630206,-0.10308040790409181,0.0009255302709188367,0.048611866260395646,0.02634668296368876,-0.8683558151632709,0.6963438779488136,-0.4706319078397796,0.2717194586805238
-0.48780932314156933,-1.537535917413395,0.8241950919107175,-0.2644433676494036,0.5326982720088077,-0.5177314719930951,0.8237102968919806,0.7071067811865476,0.2837674490011697,-0.27579466049529816,0.01583272020079121,0.43878905179022004,-0.29044287975887134,0.376674560463784,-0.37667456046378395,-0.015387880843501057,0.28228253697993544,0.0008833819024658776,0.024482104302725724,0.021016444781002775,-0.4491112573242702,-0.3650255723397359,-0.38553556603512185,0.3855355660351218
-0.7084035057970777,-1.059991748236966,0.8241950919107175,-0.6607319583958113,0.7007832493877236,-1.0216659341943202,0.8237102968919806,0.49999999999999994,0.4910971626224164,-0.7159663731534399,0.021913167822976375,0.5772423784100887,-0.38252869954628993,0.35039162469386176,-0.6068960965163743,-0.03194702084357536,0.5576853349727698,0.0009777839510897812,0.025757039696765145,0.01563476855512883,-0.4496295094785374,-0.3650255723397359,-0.2729293971285032,0.47272758270571097
-0.6138631956450584,-1.3332837628475338,0.8241950919107175,-0.624461477208852,0.8688682267666396,-1.0156048667795288,0.8237102968919806,0.258819045102521,0.7549319954846045,-0.8824267996942984,0.029364527805596466,0.7156957050299574,-0.4745737202117231,0.22487964477166233,-0.8392622598758838,-0.03432368273038065,0.5547209174471773,0.0011421896255597668,0.02783835703930863,0.00874712506729992,-0.44990856833083515,-0.3650255723397359,-0.14136633532225878,0.5275863459024881
-0.6090559941547019,-1.4397259545914114,0.8241950919107175,-0.5371436521291351,0.9048864362049787,-1.022531800967862,0.8237102968919806,1.2246467991473532e-16,0.818819462427747,-0.9252751572840671,0.028321197130882346,0.7453642750199292,-0.49175050522593045,1.1081662776902828e-16,-0.9048864362049787,-0.03200326974648892,0.5556835748852172,0.000979569054878291,0.02578054081001933,3.8329078685073385e-18,-0.44763623196212515,-0.05460987617084916,-6.655207306783102e-17,0.5434389173610478
-0.6015786277062145,-1.6756216279462222,0.8241950919107175,-0.602967858727691,0.8028348427963511,-1.0216659341943202,0.8237102968919806,-0.4999999999999997,0.6445437848078418,-0.8202290096692842,0.035964353514263796,0.6613033267150089,-0.4200113565249538,-0.4014174213981753,-0.6952753689049264,-0.04576726478744216,0.5344951066668391,0.0020067445442586204,0.036899505018464826,-0.022398351190760772,-0.43093256637459143,1.8076043327943971,0.261580174486457,0.45307015246327603
-0.5807476096991881,-1.5648643201486752,0.177895895498404,-0.5532638659900059,0.7488075286388425,-1.022531800967862,0.17756309149509142,-0.8660254037844385,0.5607127149462109,-0.7656795108373694,0.03789703877126907,0.13296057971991207,-0.4081270872204226,-0.648486342346281,-0.3744037643194216,-0.05175018389114597,0.5573166795983772,0.0025613571965616014,0.00898644191647998,-0.04382941817342777,-0.09677828354834458,0.44723262386872026,0.4720150532512942,0.2725180180561905
-0.5850207405076847,-1.428218312843371,0.177895895498404,-0.42027210163782164,0.7067862842941135,-1.0190683338736954,0.17756309149509142,-1.0,0.49954685166627943,-0.7202635211403823,0.02039692242974147,0.12549915766559136,-0.38412937985842566,-0.7067862842941135,-1.298345341113056e-16,-0.02940897159229263,0.5538507124755787,0.0008328236745305745,0.005124237246946008,-0.028858684559947886,-0.09650328782182684,0.5139643860600679,0.543487314898967,9.983700008523141e-17
