output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_feed_%,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_feed_%,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
-1.6560290239991178,0.8025483138266635,-0.5399976452945118,0.408785722037399,0.8013861510006808,-0.7518398074789773,0.16710576654163764,0.09897903107177639,0.013573575088707119,0.3275952163675854,-0.21993385488647776,0.26953115509801906,-0.30734137855675275,0.008039814174368859,-0.13026983034197154,0.0011025468749629476,0.02660972365043255,0.021893328089053945,-0.024964556077526977,1.4875491080750756,-0.6025140094846705,-0.35473955913988126,0.40450294176573703,3.4455531834527275
-1.072684412767304,0.8025483138266635,0.6832159578972696,0.9139240562890825,0.8013861510006808,-0.8968727415326881,0.83525718066389,-0.5789941800240238,0.027083727423640163,0.7324060817764373,-0.4987045377428541,0.40421827381573544,-0.8196735739166642,-0.01877424213124474,0.34569834488004997,0.0008782065070964198,0.023748717330969605,0.01310702595693712,-0.026578419397334307,0.36603130381891985,-0.7187413942743094,-0.24134541079941868,0.48940007969190447,0.20861848714566267
-1.2595931709546377,0.8025483138266635,1.9856056761174121,1.053902148913043,0.8013861510006808,-0.9807852804032304,1.1107097394835297,-1.074652719580164,0.02953605793198094,0.8445825866487697,-0.5625797058259646,0.205606109604935,-1.0336517146392459,-0.02857722756355759,0.5443166556976488,0.0007854245687689591,0.022459189220038603,0.005467489613699056,-0.027486926457737176,-0.05124829274692623,-0.7859877408204683,-0.10414046131561862,0.5235494539002139,0.004089546383845093
-1.3831994096937972,0.8025483138266635,-0.06264599526845073,1.1269341972385876,0.8013861510006808,-1.0,1.2699806849057798,-1.166885213371649,0.03552353098968026,0.9031094587560737,-0.6148307655829945,1.3800963574979283e-16,-1.1269341972385876,-0.032639774392854454,0.5649195594955003,0.0009936538948766736,0.025261515569880415,3.860365461224298e-18,-0.03152227616903122,0.16369979185878938,-0.8013861510006808,-6.681406340614588e-17,0.5455782308226701,0.04172656059162173
-1.4796703566875513,0.17337600748628573,-0.35984329660679165,0.9260960643433398,0.17216177783870157,-0.8660254037844388,0.8576539203922233,-0.9621709170835893,0.024654239544620798,0.15943834488677394,-0.5055237511776461,-0.4630480321716696,-0.8020227180661205,-0.02765869974895923,0.5671288146805075,0.000708714218021145,0.00458323696070641,-0.013310843493381104,-0.023055057222133694,0.6046928905238662,-0.14909647316900837,0.2729326743959839,0.47273325909949776,12.336621705261162
-1.3741536543807744,-0.0479994336334767,0.6063348027248031,1.139106205292845,-0.049231983088661585,-0.5000000000000004,1.297562946936665,-1.1844760514731631,0.035856361318922045,-0.05608045743516681,-0.6210899806989042,-0.9864949113920954,-0.569553102646423,-0.032731361029920726,0.5669599380011346,0.0009908410609815634,-0.0015497060466107162,-0.027260425450388193,-0.015738813972005366,-0.2101164126084486,0.024615991544330813,0.4721945142796916,0.2726216299292448,18.214837252333083
-1.4284183152905667,-0.23325572383369897,1.7503722908882233,1.0965041771029438,-0.23450360407524437,-1.8369701987210297e-16,1.202321410404204,-1.1401772126988192,0.03353816949896378,-0.25713418141420036,-0.5841665786814978,-1.0965041771029438,-2.0142454961112337e-16,-0.031804687405087045,0.5539728525743858,0.0009355308851757696,-0.007172632613560086,-0.030586449371834083,-5.6186395980748765e-18,-1.1057451519256585,4.307761321788993e-17,0.5327536281940257,9.78652538252929e-17,22.233664311482514
-1.6198519253280488,-0.39054880041879336,2.3734538917635866,0.9808701005874982,-0.3918096973657392,0.5000000000000001,0.9621061542265289,-1.025090929466926,0.03304239660112157,-0.38431441726628984,-0.5254252967611911,-0.849458424921371,0.49043505029374923,-0.035205534124131,0.5598225346093657,0.0011348019845310593,-0.0131988235799724,-0.029173643728514515,0.016843411059900098,-1.8767417968158537,-0.19590484868286964,0.4639061324365224,-0.26783633044094446,22.943448307734105
-1.3877203131566271,-0.5245391989912812,3.243243677147611,1.1086761851572013,-0.5258111842428274,0.8660254037844384,1.229162883534725,-1.163513018341318,0.04476096091068447,-0.5829543378593282,-0.592614238739974,-0.5543380925786011,0.960141740916956,-0.04237026795283713,0.5609625793821086,0.00163000660733116,-0.02122875387727095,-0.020186670152176924,0.03496433833920455,-2.3707634168361227,-0.4553658431482683,0.26726209450234856,-0.4629115266153419,20.329036473239114
-1.3244118711275157,-1.2830413683016253,6.8715752093168545,1.2608262858354191,-1.2843761229992137,1.0,1.589682923053538,-1.3209806002192643,0.030169689410272378,-1.6193751767767939,-0.5448267163704874,-3.0881337504583836e-16,1.2608262858354191,-0.025070140622167447,0.4527352671211521,0.0005725734018479148,-0.030733201831353765,-5.86079366882469e-18,0.023928506051317012,-4.799713408780359,-1.2843761229992137,1.0583857614468791e-16,-0.432118779955073,13.965168052245545
0.6155453144617221,-1.2830413683016253,-0.5342602456547755,-1.5509075746980476,-1.2843761229992137,1.0,2.4053143052557804,-0.8345444768384329,-0.05628497206672302,1.9919486579207917,-2.665591036291433,-0.0,-1.5509075746980476,0.019528554943797315,0.9248497262857678,0.0013170827918952185,-0.04661210982882161,0.0,0.03629163528824815,0.4600276081354712,-1.2843761229992137,0.0,1.7187297810512063,0.12828720579457883
0.9881618893540572,-1.2830413683016253,-0.16316523695663102,-1.5509075746980476,-1.2843761229992137,0.9659258262890683,2.4053143052557804,-0.8212898136557503,-0.050612399512449946,1.9919486579207917,-2.434632175492895,-0.40140441752561506,-1.4980616805881866,0.017281503740871878,0.8313003424798672,0.0010649813950761177,-0.041914398073749755,0.008446314355457299,0.03152207431126502,0.48010425924317285,-1.2406120678739654,0.4062970515568126,1.5163212393754564,0.1397290386549346
1.1123674143181703,-1.2830413683016253,0.5481001963814789,-1.5474385524025842,-1.2843761229992137,0.8660254037844387,2.3945660734618053,-1.1020155335101536,-0.04348093470088766,1.9874931285143467,-2.610015513044068,-0.773719276201292,-1.3401210971760553,0.020010583956301575,1.2011686250606664,0.0007895341470906431,-0.03608923549746169,0.014049325135844096,0.0243341449473365,0.5038248512151414,-1.112302350531486,0.843334137239797,1.460697573456593,0.1538773590581177
0.5741434728070189,-1.2830413683016253,1.2648046845780603,-1.0280589687274195,-1.2843761229992137,0.7071067811865476,1.0569052431808854,-0.7181564653844179,-0.02903747784463914,1.3204143924686929,-1.482604416934368,-0.7269474682468072,-0.7269474682468072,0.019730673669309633,1.0074147654187433,0.0007977774024852695,-0.03627714396766439,0.01997219820757432,0.01997219820757432,0.5137341021616826,-0.9081910661668313,1.0197465990974512,1.0197465990974512,0.15998981807423118
0.5327416311523159,-1.2830413683016253,1.3085925186285272,-0.9381686892467284,-1.2843761229992137,0.5000000000000001,0.8801604894829244,0.01929539349950177,-0.025537730822063596,1.204961463813967,0.5155257365742986,-0.8124779179228154,-0.4690843446233643,-0.0005598530849590378,0.011301656987767531,0.0007409736103052255,-0.034961784676245465,0.023573930680497877,0.013610415224243031,0.5137341021616826,-0.6421880614996069,-0.47588284419990196,-0.2747510882015382,0.15998981807423118
0.4085361061882029,-1.2830413683016253,1.2712764713716829,-0.9593479832611365,-1.2843761229992137,0.44228869021900125,0.9203485529872097,-0.8943610194533024,-0.03271097043039051,1.232163643348053,-0.12454153727655537,-0.860413055831271,-0.4243087629808084,0.03178732314673118,0.12102490505517148,0.0011626112552955274,-0.043793482775781066,0.03058074675715797,0.015080755387914088,0.5138800271814928,-0.5680650331898811,0.11643106768434756,0.05741744847647718,0.16008072048089111
0.4085361061882029,-1.2830413683016253,1.2999060955739659,-0.939325030011883,-1.2843761229992137,0.43051109680829525,0.882331512006825,-0.8041348025687315,-0.022545827561463377,1.2064466402827825,-0.007545660880927107,-0.8478209493102168,-0.4043898489299006,0.020547701570411303,0.006876926008155522,0.0005761035772995374,-0.030827798331781724,0.021663994389896017,0.010333195264490612,0.5106411004153013,-0.5529381734267774,0.007250528043240851,0.003458324475767755,0.15806913912967993
0.6569471561164252,-1.2830413683016253,1.6282230525582386,-0.9179631558766623,-1.2843761229992137,0.4127070298043947,0.8426563555470414,-0.574635934397816,-0.031702771550729654,1.1790099592009904,0.32757149776703737,-0.8361394312985302,-0.3788498475317259,0.021619194625580717,-0.22338210880668471,0.0011927349949734589,-0.04435720818638917,0.03145758908779096,0.014253248182682905,0.5138099402067887,-0.5300710548746894,-0.32503812977797936,-0.14727286060070935,0.1600370573388852
0.6569471561164252,-0.24723733064126302,-0.6455657986656599,-0.7536410471441858,-0.24848636792328826,0.25881904510252074,0.5679748279405848,0.07951335421981394,-0.02547644304405126,0.18726952652276238,0.4141273956324235,-0.7279613511881063,-0.19505665617192197,-0.003566562003051429,0.05797555926984593,0.00114274280874413,-0.008399952236690827,0.03265261942868083,0.008749243006675813,0.09939138453180833,-0.06431300446689911,-0.5307783437897828,-0.14222162857840112,0.15998981807423118
0.449937947842906,0.2561005144310391,-0.6306485596023454,-0.4371688377334925,0.25489313060629526,6.123233995736766e-17,0.19111659268525272,0.051100279688950895,-0.00959756597821001,-0.1114313336534054,0.24022522779015745,-0.4371688377334925,-2.6768870890864514e-17,-0.00256617334439081,0.06423082452414512,0.00048197423055670717,0.005595901233650532,0.02195391150926657,1.344289372929377e-18,-0.10195400806223626,1.5607702826082388e-17,-0.5495021764030763,-3.3647304072826584e-17,0.15998981807423118
0.4085361061882029,1.0215934871451653,-0.5296703259429865,-0.06592259207864086,1.0204494512867035,-0.25881904510252063,0.004345788146366883,0.025023265023217587,-0.002151321343459191,-0.06727067291404626,0.03622460782134535,-0.06367633422467836,0.017062022332476817,-0.012387415657270081,0.20858309962335653,0.0010649813950761177,0.033301401162373206,0.03152207431126502,-0.008446314355457295,-0.28294179823784105,-0.26411175255741576,-0.5307783437897828,0.14222162857840107,0.07687961959460722
0.8225545227352412,0.8025483138266635,-0.4688538897617815,0.21403359316928008,0.8013861510006808,-0.4999999999999998,0.0458103790049529,-0.1035469916682452,0.007798942924551989,0.17152355741477496,-0.11658771042601801,0.18535852894786006,-0.10701679658464,-0.017628255770212983,0.263527762536028,0.0013277233688427563,0.029200859358734343,0.031556180482309126,-0.01821896929605758,0.12376685940375018,-0.4006930755003402,-0.4717386532783174,0.27235843845738794,0.02385201510264567
0.5327416311523159,0.8025483138266635,-0.5973716416918748,0.6035378509055179,0.8013861510006808,-0.7071067811865475,0.36425793747565116,-0.5049664865407384,0.017929894395879522,0.48366687532039576,-0.33164536261421745,0.42676570707804723,-0.4267657070780472,-0.02485600132663951,0.4597560582959844,0.0008825644686709986,0.02380756904675388,0.021006718790318,-0.021006718790317996,-0.32054426067012254,-0.5666655817215679,-0.38855671521138174,0.3885567152113817,0.15998981807423118
0.9053582060446511,0.8025483138266635,-0.5170480467355665,0.7800319676922507,0.8013861510006808,-0.8660254037844387,0.6084498706218444,-0.8111001246608367,0.023629664270853005,0.6251068162463802,-0.42862926391086587,0.3900159838461253,-0.6755274997854517,-0.031499757927788925,0.571388484372708,0.0009176779559219465,0.024276550813015253,0.015146599914848433,-0.026234680614435922,-0.32054426067012254,-0.6940207650076218,-0.2747510882015381,0.475882844199902,0.15998981807423118
0.449937947842906,0.8025483138266635,-0.5652422037093515,1.0173861247502707,0.8013861510006808,-0.9659258262890682,1.0350745268343733,-1.0579079406893237,0.023824074467120784,0.8153191505951178,-0.5541873924903943,0.2633189053084194,-0.9827195332044383,-0.024349625949565846,0.5664125895731873,0.0005483532919613028,0.018766015059470113,0.006060751227116549,-0.022619031511634358,-0.32054426067012254,-0.7740795800819485,-0.14098310193430982,0.5261560994275057,0.15998981807423118
0.5741434728070189,0.8025483138266635,-0.4539366506984671,1.029558132804528,0.8013861510006808,-1.0,1.0599899488239461,-1.0705647517677077,0.041130042172606754,0.8250736292796684,-0.5608176907034907,1.2608450718751908e-16,-1.029558132804528,-0.04154036879082279,0.5664125895731873,0.0015959400096173758,0.03201474995628925,4.8923681811216115e-18,-0.03994921788492706,-0.17794040785786655,-0.8013861510006808,-6.670857797552233e-17,0.5447168769147761,0.049302108985161436
0.449937947842906,0.8025483138266635,-0.3518109371111608,1.053902148913043,0.8013861510006808,-0.8660254037844388,1.1107097394835297,-1.0958783739244755,0.030692553467257983,0.8445825866487697,-0.574078287129684,-0.5269510744565211,-0.9127060340617057,-0.030282714186812502,0.5664125895731873,0.0008481359304353692,0.023338587280495173,-0.01456138669937867,-0.025221061591981554,0.27950948474754167,-0.6940207650076218,0.2723584384573879,0.47173865327831743,0.12164924931145113
0.4913397894976091,0.17687140918817681,-0.47803372918535963,1.0843321690486865,0.17565746880071248,-0.5000000000000004,1.1757762528338291,-1.1275204016204354,0.03253060832111827,0.19047104415427854,-0.5906540326624256,-0.9390592045368447,-0.5421660845243437,-0.031195496992545684,0.5664125895731873,0.0009000355936696819,0.005269828267889801,-0.025981275858823046,-0.015000296610981427,0.09515528863346714,-0.08782873440035632,0.47173865327831727,0.2723584384573883,0.29344899142409137
0.7397508394258351,-0.2577235357469358,-0.5640947237814042,1.0904181730758151,-0.2589734408093212,-1.8369701987210297e-16,1.1890117921739982,-1.1338488071596273,0.03558476411600082,-0.2823893462024578,-0.5939691817689738,-1.0904181730758151,-2.0030656880841022e-16,-0.033933845409734854,0.5664125895731873,0.0010649813950761177,-0.008451352913088378,-0.03263405269156924,-5.9947782257904506e-18,0.10358608021085092,4.757264930269676e-17,0.5447168769147761,1.0006286696328349e-16,0.15998981807423118
0.449937947842906,-0.2577235357469358,-0.606551481115453,0.9321820683704686,-0.2589734408093212,0.5000000000000001,0.8689634085914449,-0.9693102631406361,0.028238777674806755,-0.24141039770665018,-0.5077753049987179,-0.8072933521611482,0.4660910341852344,-0.031499757927788925,0.5664125895731873,0.0009176779559219465,-0.007845134193020941,-0.02623468061443592,0.015146599914848438,0.10358608021085092,-0.12948672040466064,0.4717386532783173,-0.2723584384573881,0.15998981807423118
0.449937947842906,-0.2577235357469358,-0.6226162001067146,0.8956660442076962,-0.2589734408093212,0.8660254037844384,0.8022176627466628,-0.9313398299054841,0.034208691135034844,-0.2319537172845407,-0.4878844103594281,-0.4478330221038485,0.7756695475909807,-0.039714803179363344,0.5664125895731873,0.0014587494186621606,-0.009891122373250258,-0.019096789119261406,0.033076609015989224,0.10358608021085092,-0.22427757864633777,0.2723584384573883,-0.4717386532783172,0.15998981807423118
0.449937947842906,-0.2577235357469358,-0.6180262803949256,0.9504400804518547,-0.2589734408093212,1.0,0.903336346529328,-0.9882954797582119,0.03143386923733837,-0.24613873791770488,-0.5177207523183628,-2.327906804613433e-16,0.9504400804518547,-0.03439023681259971,0.5664125895731873,0.0010938208553507018,-0.00856501892310102,-8.100539558058527e-18,0.03307296260317031,0.10358608021085092,-0.2589734408093212,1.3341715595104467e-16,-0.5447168769147761,0.15998981807423118
1.2779747809369864,-1.2830413683016253,-0.4596740503382034,-1.5509075746980476,-1.2843761229992137,1.0,2.4053143052557804,-0.8318283573337848,-0.05923470979494749,1.9919486579207917,-3.919834207080412,-0.0,-1.5509075746980476,0.020485103023005942,1.3555938375171073,0.0014587494186621606,-0.04905491994146102,0.0,0.03819357823852278,0.4593562769601437,-1.2843761229992137,0.0,2.5274453945739355,0.1279130527736559
0.7204618618983359,-1.2830413683016253,-0.288274973500721,-1.5509075746980476,-1.2843761229992137,0.9659258262890683,2.4053143052557804,-1.1366312881454184,-0.05651187496889373,1.9919486579207917,-2.969132726736817,-0.40140441752561506,-1.4980616805881866,0.02670468682660413,1.403063686309682,0.0013277233688427563,-0.04680001829902431,0.009430832471915538,0.03519634594285918,0.48229626741914683,-1.2406120678739654,0.49549574046427797,1.8492152783466476,0.14100787089081168
1.0295637310087604,-1.2830413683016253,0.33697536443846193,-1.5509075746980476,-1.2843761229992137,0.8660254037844387,2.4053143052557804,-1.5451764034370934,-0.05424284594718656,1.9919486579207917,-3.177604269147834,-0.7754537873490237,-1.3431253586102212,0.0348456604734462,2.0412962769229783,0.0012232440184723934,-0.044920933596997274,0.017487452776722465,0.030289156704244757,0.5135623980247396,-1.112302350531486,1.0244337963745176,1.7743713843113345,0.15988288990751146
0.7397508394258351,-1.2830413683016253,1.3784625714412362,-1.0197820032505245,-1.2843761229992137,0.7071067811865476,1.0399553341536527,-0.6644573945391103,-0.029848077673095545,1.3097836556392801,-1.431335382198557,-0.7210947698304477,-0.7210947698304477,0.019070795899909083,0.9145213717676611,0.0008566788510241093,-0.03759250325908331,0.020696362615494894,0.020696362615494894,0.5140044919813986,-0.9081910661668313,0.9924738342888754,0.9924738342888754,0.1601582748776192
0.449937947842906,-1.2830413683016253,1.1077835312377564,-0.9165633749504215,-1.2843761229992137,0.5000000000000001,0.840088420300507,-0.20828283249515447,-0.022401787475598164,1.177212114001897,0.5036535693466054,-0.7937671668854666,-0.45828168747521086,0.005554067447689644,-0.12487065585582194,0.0005973657890943839,-0.031391523742389835,0.021166585502172708,0.012220533837504648,0.5137341021616826,-0.6421880614996069,-0.47588284419990196,-0.2747510882015382,0.15998981807423118
0.4913397894976091,-1.2830413683016253,1.4982480011196515,-0.9224667988567362,-1.2843761229992137,0.44228869021900125,0.8509449949929943,-0.15621508693895872,-0.02592007196831917,1.1847943307111104,0.3368594518624375,-0.827335326863524,-0.4079966322368607,0.004758364312405859,-0.0618401058453066,0.0007895341470906431,-0.03608923549746169,0.02520091350253721,0.012427715225586755,0.5137341021616826,-0.5680650331898811,-0.32751320749700363,-0.16151164024198875,0.15998981807423118
0.4913397894976091,-1.2830413683016253,1.5007380325632966,-0.942307171985176,-1.2843761229992137,0.43051109680829525,0.8879428063747,-0.15846927174098996,-0.029234812724498585,1.2102768322286737,0.08599674045224763,-0.850512586771153,-0.40567369414166105,0.005217475099382166,-0.015347656103219611,0.0009625330245378926,-0.03984740490152002,0.0280024524277648,0.01335648466358801,0.5137341021616826,-0.5529381734267774,-0.08237164561820205,-0.039289259547966006,0.15998981807423118
1.0709655726634673,-0.46045683445661306,1.2036554792177505,-0.942307171985176,-0.46172351660595917,0.4127070298043947,0.8879428063747,-0.5700140297918964,-0.030889164554726855,0.43508538117201184,0.056371151728798634,-0.8583135149250737,-0.3888967941133809,0.019829269451071867,-0.036187406587743116,0.0010745517391875343,-0.01513546124580807,0.029858440444280872,0.013528683358807183,0.182027181629203,-0.19055654112928552,-0.05449013273530856,-0.024689157939478516,0.15542057104580706
0.6569471561164252,-0.22976032213180791,-0.6409758789538709,-0.7597270511713157,-0.23100791311323346,0.25881904510252074,0.5771851922814629,0.11009210249853772,-0.024570671463888204,0.17550296062675635,0.41383614662171136,-0.7338399796568104,-0.19663182992271383,-0.004686601315200012,0.07893496243621591,0.0010459691347936187,-0.007471129966890924,0.03123943803191186,0.008370582192652883,0.09240022506673741,-0.059789247483093166,-0.5261560994275059,-0.14098310193430968,0.15998981807423118
0.5327416311523159,0.28755912974805803,-0.6409758789538709,-0.4371688377334925,0.2863543492643941,6.123233995736766e-17,0.19111659268525272,0.10584196906169367,-0.013563039187317596,-0.12518519804784575,0.23813324397465058,-0.4371688377334925,-2.6768870890864514e-17,-0.007511324652018974,0.1318801841702706,0.0009625330245378926,0.008884062461239463,0.031024716349031985,1.899715978564829e-18,-0.11453809509936401,1.7534146862428174e-17,-0.5447168769147761,-3.335428898776117e-17,0.15998981807423118
0.6155453144617221,1.0658685753691177,-0.4803286890412541,-0.07809460013289829,1.064728203472176,-0.25881904510252063,0.006098766569917278,0.024993477411947934,-0.002548543295664033,-0.08314952330037874,0.04253944668830061,-0.07543359116208416,0.020212369834059916,-0.010444236316198986,0.17433175835343143,0.0010649813950761177,0.034746396294310845,0.03152207431126502,-0.008446314355457295,-0.28153413713899034,-0.27557193691639087,-0.5261560994275059,0.1409831019343096,0.06991729347427665
0.7397508394258351,0.8025483138266635,-0.40459501379673485,0.2627216253863098,0.8013861510006808,-0.4999999999999998,0.06902265244562449,-0.09282373522306143,0.008496797282488885,0.21054147215297753,-0.14310890327840442,0.22752360170808297,-0.13136081269315483,-0.011426748078322713,0.19245714957770244,0.0010459691347936187,0.025917986994920726,0.028008513903726027,-0.01617072304191759,0.17902789439345443,-0.4006930755003402,-0.4717386532783174,0.27235843845738794,0.04990657219960239
0.4913397894976091,0.8025483138266635,-0.5836018825565077,0.536591806607102,0.8013861510006808,-0.7071067811865475,0.2879307669178736,-0.4428459436300588,0.013899928200485615,0.43001724255536716,-0.29229061307307813,0.37942770518102237,-0.3794277051810223,-0.021378496248335477,0.44955151457459824,0.0006710224337844519,0.02075918756606962,0.018316965275182076,-0.018316965275182073,-0.32054426067012254,-0.5666655817215679,-0.38517299749319617,0.3851729974931961,0.15998981807423118
0.6983489977711282,0.8025483138266635,-0.6191737603228729,0.7556879515837358,0.8013861510006808,-0.8660254037844387,0.5710642801688226,-0.7857865025040687,0.0227816464822112,0.6055978588772788,-0.4152521740768454,0.37784397579186785,-0.6544449634053402,-0.0313476274601673,0.571388484372708,0.0009088353701390918,0.024159305371450578,0.015073448262914922,-0.026107978236629487,-0.32054426067012254,-0.6940207650076218,-0.2747510882015381,0.475882844199902,0.15998981807423118
0.4913397894976091,0.8025483138266635,-0.6031090413316111,0.8652360240720527,0.8013861510006808,-0.9659258262890682,0.7486333773520137,-0.8996978022095243,0.03178059089071636,0.6933881670382347,-0.4754490783299375,0.22393956153863057,-0.8357538214868656,-0.03819349850314368,0.571388484372708,0.0013491329506781662,0.029435350241863695,0.009506564634719961,-0.035478982222212324,-0.32054426067012254,-0.7740795800819485,-0.14222162857840126,0.5307783437897828,0.15998981807423118
0.449937947842906,0.8025483138266635,-0.5009833277443049,0.9747840965603696,0.8013861510006808,-1.0,0.9502040349070159,-1.0136091019149798,0.028531030490723867,0.7811784751991905,-0.5356459825830295,1.193766223712401e-16,-0.9747840965603696,-0.03043484465443412,0.571388484372708,0.0008566788510241093,0.02345583272205985,3.5844281097867315e-18,-0.02926907670262438,-0.32054426067012254,-0.8013861510006808,-6.729460814565317e-17,0.5495021764030763,0.15998981807423118
