output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin
0.34197567703467363,-0.05353307724264862,-0.1204328311949814,1.0813233435449547,-0.9924227703235096,-0.9659258262890684,0.2588190451025203,1.1692601732952401,-1.0731299082163641,-1.6398812017391775,-0.05832813309712019,-1.0444781440993187,0.2798670752233697,1.5050590139819553,-0.4731785742242231,-0.25685791375312855,1.4648750665207224,-0.013961070757353663,0.22823461634611286,0.4614605032529013
0.4175786241314435,-0.05353307724264862,-0.16029585849810407,1.017642237860483,-0.9859461577100607,-0.8660254037844386,0.5000000000000001,1.0355957242776919,-1.0033404543420108,-1.524291717969311,-0.05489308285954875,-0.8813040299512245,0.5088211189302416,1.476815236876155,-0.4708678942929031,-0.49297307885503044,1.2971900157318628,-0.026970717614354028,0.10587477095940816,0.28179084126272824
0.34342599276641106,-0.05353307724264862,-0.13545469803449503,1.0817557079870415,-1.009995861884729,-0.7071067811865477,0.7071067811865474,1.1701954117625453,-1.092568788637097,-1.5918715264562444,-0.05835145545566821,-0.7649167967048919,0.7649167967048915,1.486272401894452,-0.47742731787165743,-0.7141749229090433,1.04055207920241,-0.038142354637154374,0.23940572281679556,0.34598101307499207
0.41612411673574146,-0.05353307724264862,-0.1653807604232793,1.073231951843048,-1.0111046298049662,-0.5000000000000004,0.8660254037844384,1.1518268224568384,-1.0851497953631264,-1.563994953688346,-0.05789167181572168,-0.5366159759215244,0.9294461344492365,1.4734583106198393,-0.47894628022760094,-0.8756422952951609,0.7286379011557186,-0.04671465322465401,0.19585987552752793,0.2212802948341358
0.4960905860196173,-0.4112276588649668,-0.1279437646147382,0.9926268665683285,-0.9742688955659753,-0.25881904510252157,0.9659258262890681,0.9853080962332583,-0.9670854810006402,-1.4303673750198567,-0.40654046893854395,-0.2569107377483229,0.9588039262867413,1.4039136856450092,-0.4642871419168558,-0.9410714879773024,0.3729561737818992,-0.3956047852472439,0.23940572281679556,0.12663784001252348
0.46264739507838265,-0.4112276588649668,-0.1680020761867745,1.017642237860483,-1.007325139156221,-2.4492935982947064e-16,1.0,1.0355957242776919,-1.0250966088640592,-1.46641432496189,-0.41678576968377035,-2.49250461854598e-16,1.017642237860483,1.451547468252224,-0.4781623137102258,-1.007325139156221,3.529412484025868e-16,-0.40956021102271795,0.23979126045098678,1.1993819886227821e-16
0.46671750078798907,-1.234600092033322,-0.2660197573146008,-1.6012509542070312,1.381537344358279,0.0,1.0,2.5640046183489282,-2.212187990926342,-0.7459755541513172,1.978366967804213,-0.0,-1.6012509542070312,0.6436174687863183,0.5867834796646594,1.381537344358279,0.0,-1.2355133732200876,0.19988909288159395,-0.0
0.9027385780453696,-1.234600092033322,-0.18452612971023954,-1.6012509542070312,0.9867015680636607,0.25881904510252074,0.9659258262890683,2.5640046183489282,-1.5799568273795106,-0.7462283083752594,1.978366967804213,-0.414434242937364,-1.5466896510385857,0.4598308841427002,0.41808275638822173,0.9530805274326108,0.12061700740581263,-1.193414275918807,0.21704912322279055,-0.12057999138064943
1.0376954868802803,-1.234600092033322,-0.18928305420941877,-1.589144749828606,0.8245134606200771,0.49999999999999994,0.8660254037844387,2.525381035907823,-1.3102712371074106,-0.7403356308799914,1.9634095903957332,-0.7945723749143029,-1.3762397236422392,0.3841164834751806,0.34976410589846124,0.7140496026592072,0.2329352410974012,-1.0699859679240002,0.24094973445824105,-0.24543315508414965
0.680280683950292,-1.234600092033322,-0.11656219683933342,-0.9065030621227057,0.9540809118706501,0.7071067811865476,0.7071067811865476,0.821747801637842,-0.8648772681235677,-0.4223130186621699,1.1199966561175627,-0.6409944623933354,-0.6409944623933354,0.4444781344660366,0.40209841464403256,0.6746370825843816,0.3294201771145916,-0.8736398844505897,0.24109722802869582,-0.34720111465020953
0.30062072036033766,-1.234600092033322,0.025154094924638,-0.9916170908649,0.8104338679821447,0.8660254037844386,0.5000000000000001,0.9833044548953673,-0.8036400745068427,-0.461971263427713,1.2251561768771828,-0.8587655915158253,-0.4958085454324501,0.3775622277645156,0.3436620303423974,0.40521693399107245,0.40346102707632736,-0.6177566866100439,0.24094973445824105,-0.4251026944676789
0.4518873936813595,-1.234600092033322,-0.1274267620310117,-0.9683311773410922,0.6132139741063064,0.8898149277675999,0.45632159090047575,0.9376652690107857,-0.5937942095083697,-0.45113381748367365,1.1963861193108716,-0.8616355366208789,-0.4418704233628179,0.2856889951974213,0.2586231931695738,0.2798227762265929,0.41455404371055943,-0.5637914280466036,0.240703441076197,-0.43655687983319363
0.3955325675098606,-1.234600092033322,-0.12369633176586574,-0.9745078122280438,0.7056904985013263,0.9135454576426009,0.4067366430758002,0.9496654760934884,-0.6877009038046451,-0.4539944243852808,1.2040174343151981,-0.890257185298158,-0.3963680361967768,0.3287603728171034,0.2991953430398613,0.28703018441091743,0.42559386285883,-0.5025285618987967,0.23334032900265125,-0.44129099516995063
0.3970164165532833,-1.234600092033322,-0.04256948807683585,-0.9712341957379607,0.5842804112353548,0.915135660599092,0.4031460314822205,0.9432958629707633,-0.5674731152916147,-0.4524693430925249,1.1999728373629066,-0.8888110473130865,-0.391549211651585,0.27219899691919225,0.24752173436794547,0.23555032906233309,0.4263346914769581,-0.49809231325688985,0.24094973445824105,-0.44920926502170544
0.3955325675098606,-0.22151455151773353,-0.277286157444236,-0.8477014979989232,0.6062797747321242,0.9659258262890683,0.25881904510252074,0.7185978297096185,-0.5139442732468714,-0.39491910563001476,0.18867594491037695,-0.818816769901091,-0.21940129224405772,0.28244785099941094,0.257341151830267,0.15691675236113978,0.44999633045770127,-0.057606277694205045,0.24094973445824105,-0.47414044624678064
0.5171453141135937,0.27068669070331686,-0.27490769519464636,-0.5141632141035336,0.2947687876178689,1.0,6.123233995736766e-17,0.26436381073727616,-0.15155926725900534,-0.22571800216345292,-0.1385962283706405,-0.5141632141035336,-3.1483416719560385e-17,0.1294036990904816,0.12447209327708997,1.8049382612238457e-17,0.4390006829971341,1.6505598105062298e-17,0.24094973445824105,-0.49086631016829935
0.4118465236599128,1.019888115342818,-0.2427358637133547,-0.13738848599948206,0.22173090080859437,0.9659258262890683,-0.25881904510252063,0.018875596085229877,-0.03046327276139411,-0.059852226537515964,-0.13995085339120794,-0.1327070868616538,0.03555875675446697,0.09659534428244229,0.09373770576492528,-0.05738818001700211,0.42079808182549266,-0.2636461561715721,0.10710093633685017,-0.31611158470836076
0.3273132364866264,0.8191067228284035,-0.2361012058592362,0.18379652812200553,-0.19889692924963723,0.8660254037844387,-0.4999999999999998,0.03378116374970317,-0.036556565050211494,0.07353356063494261,0.15032681550991303,0.15917246248103778,-0.09189826406100272,-0.07957494930140087,-0.08385308271798192,0.09944846462481857,0.3464806010824706,-0.4089490074864877,0.009030472297156663,0.08229735246572334
0.48896685311185306,0.8191067228284035,-0.27465733074732107,0.6038077004347201,-0.7682404565460303,0.7071067811865476,-0.7071067811865475,0.36458373910426467,-0.4638695034479781,0.24334903927846688,0.49385311961095474,0.4269565195100461,-0.42695651951004604,-0.30961939852825576,-0.32282618979866623,0.5432280364055472,0.2849810556326931,-0.5783412327064075,0.24094973445824105,-0.34709489657602366
0.37773476231635056,0.8191067228284035,-0.2777868863388865,0.7891067470432706,-1.0357527166667466,0.49999999999999994,-0.8660254037844387,0.6226894582292122,-0.8173194569901266,0.2714158597315445,0.6454088420084731,0.3945533735216352,-0.6833864892371733,-0.3562505518001517,-0.4383918778176158,0.8969881646721486,0.17197664368510424,-0.7083204586714622,0.24094973445824105,-0.24543315508414965
0.4859991550249257,0.8191067228284035,-0.26201392615739716,1.036172142521338,-1.041912538445842,1.2246467991473532e-16,-1.0,1.0736527089372598,-1.079600747281274,0.296544387750391,0.8474831385384977,1.2689448977044116e-16,-1.036172142521338,-0.2981872443038732,-0.43915838053283535,1.041912538445842,3.5048436486618756e-17,-0.8178980149729758,0.19394054253327558,-5.393182974079668e-17
0.5898161922671779,0.8191067228284035,-0.25713181943455526,0.9929356983126761,-1.041912538445842,-0.4999999999999997,-0.8660254037844388,0.9859213009836818,-1.0345521539424551,0.2788274519508883,0.8121201366457433,-0.4964678491563378,-0.859907539063219,-0.29258069655891566,-0.4390457114375313,0.90232272681563,-0.14040559344613532,-0.7083204586714623,0.0015429155404415693,0.019639981800154294
0.45634103664369574,0.19955271164106717,-0.27891352635185,1.2647076333385503,-1.041912538445842,-0.8660254037844385,-0.5000000000000004,1.599485397824797,-1.3177147406436023,0.4177119805634462,0.2509598903163005,-1.0952689388312795,-0.6323538166692757,-0.344126451470224,-0.4413370864106604,0.5209562692229215,-0.2860338445796501,-0.09921656345736672,0.24094973445824105,0.42510269446767884
0.5542184860481598,0.19955271164106717,-0.2799149841411509,1.0052889680865795,-1.041912538445842,-1.0,-1.8369701987210297e-16,1.01060590935658,-1.0474231806106893,0.5032958669190253,0.19948263339030547,-1.0052889680865795,-1.8466858754780629e-16,-0.5216313825556074,-0.4412833720745002,1.913962282798791e-16,-0.5006479558578817,-3.645157405813929e-17,0.24094973445824105,0.49086631016829935
0.33176059195303925,0.19955271164106717,-0.2801653485884761,1.017642237860483,-1.041912538445842,-0.8660254037844386,0.5000000000000001,1.0355957242776919,-1.0602942072789232,1.0497055327498612,0.2019339313391624,-0.8813040299512245,0.5088211189302416,-1.0747405282110525,-0.44195414622328716,-0.5209562692229212,-0.893311641393456,0.09921656345736667,0.24094973445824105,0.4251026944676789
0.5705345380301983,0.19955271164106717,-0.27766170411522384,1.036172142521338,-1.041912538445842,-0.5000000000000004,0.8660254037844384,1.0736527089372598,-1.079600747281274,0.5024797076365684,0.20561087826244775,-0.5180860712606694,0.8973513981172283,-0.5052634463103801,-0.43943743305960364,-0.9023227268156295,-0.24246922254340633,0.1718481288605406,0.24094973445824105,0.2454331550841499
0.30062072036033766,0.19955271164106717,-0.26939967735349135,0.8755796354605941,-1.041912538445842,-2.4492935982947064e-16,1.0,0.7666396980333069,-0.9122774005942327,0.42122949436463036,0.173744004927308,-2.144551595930846e-16,0.8755796354605941,-0.5012499993913606,-0.438198073011259,-1.041912538445842,-1.178321950598448e-16,0.19843312691473328,0.23876128362760912,1.1968033603586e-16
0.4629953031874411,-1.234600092033322,-0.1678768939631119,-1.6012509542070312,1.686008535153568,0.0,1.0,2.5640046183489282,-2.6997227757158497,-0.7459755541513129,1.978366967804213,-0.0,-1.6012509542070312,0.7854616092565407,0.8006529220744492,1.686008535153568,0.0,-1.2355133732200876,0.20751033508239994,-0.0
0.6613364586624476,-1.234600092033322,-0.16024077831969247,-1.6012509542070312,1.4492953839283291,0.25881904510252074,0.9659258262890683,2.5640046183489282,-2.320685616443083,-0.7459755541513129,1.978366967804213,-0.414434242937364,-1.5466896510385857,0.6751839393533882,0.6917659293237434,1.399911841257904,0.12057615334310896,-1.193414275918807,0.2128968480776439,-0.11942103930373417
1.1748718817844563,-1.234600092033322,-0.09401938200216998,-1.5877858901534765,1.2618608069358535,0.49999999999999994,0.8660254037844387,2.5210640329704677,-2.003564784590428,-0.7570958698593871,1.961730701094781,-0.7938929450767381,-1.375062916643399,0.6016866702198893,0.5994221635083609,1.0928035148463802,0.23841245679107453,-1.0699859679240002,0.24533708078487296,-0.24765756640211545
1.0241920414184689,-1.234600092033322,0.0016198368760666462,-1.2491827656507852,1.1439442185931692,0.7071067811865476,0.7071067811865476,1.5604575819989446,-1.4289954027324414,-0.5819555600470121,1.5433820125575999,-0.8833056045330361,-0.8833056045330361,0.5329281804869503,0.5433664932647372,0.8088907142663763,0.3294191484014561,-0.8736398844505897,0.24550226248006168,-0.3503585752340463
0.3015554614244304,-1.234600092033322,-0.20405455660160718,-1.0363359274464303,1.0216277575511312,0.8660254037844386,0.5000000000000001,1.073992154516253,-1.0587495496267685,-0.5050728165610333,1.280406897508507,-0.8974932400231155,-0.5181679637232153,0.49790458413877087,0.4847408803481,0.5108138787755657,0.4220695995560018,-0.6177566866100439,0.24700183773850762,-0.4304083854943822
0.3200029745324549,-0.04678412287241619,-0.29881749991420553,-0.7307777995889303,0.915150838226767,0.9659258262890683,0.25881904510252074,0.5340361923720388,-0.6687719158513219,-0.3225347880477978,0.034017107484698085,-0.7058771499016446,-0.18913921227172822,0.4039093439965879,0.4351766414607507,0.23685846607462327,0.4263193022930986,-0.012047814371607705,0.2488411436062023,-0.481842243621263
0.633658901504464,1.0836657341415143,-0.2835452686273667,-0.24152655019348754,0.49012313546918157,1.0,6.123233995736766e-17,0.058335074448367254,-0.11837775007988678,-0.10567621964838209,-0.26175757547824147,-0.24152655019348754,-1.4789235830177854e-17,0.21444582418414193,0.23269208956914353,3.001138645201989e-17,0.43753458807623674,6.636135379427193e-17,0.2506859577889437,-0.5006854878952891
0.4737594962484288,2.2208645455256772,-0.1877808675254674,0.04673699998054768,0.32732784559308775,0.9659258262890683,-0.25881904510252063,0.002184347167181714,0.015298321513116856,-0.02138241520828932,0.10381482345170846,0.04514447532448269,-0.012096425705921876,-0.1497541542379546,0.15553778289938924,-0.08471868043186828,-0.4419159784906839,-0.5749032561876276,0.0036145145299922017,0.058072265046721826
0.4030293585104589,1.4346113613936002,-0.1596148672013794,0.414123243056434,0.02637655295728187,0.8660254037844387,-0.4999999999999998,0.1714980604395783,0.010923143651319342,-0.1861251018468355,0.5938202152190114,0.3586412487844695,-0.20706162152821692,-0.011854776779272748,0.012521636649647318,-0.01318827647864093,-0.38922970198839985,-0.7169607419717917,0.19908472165706328,0.38641110393310063
0.61059636637146,0.6348602685210585,-0.2504971615804367,0.8508730959127875,-0.4338501313951348,0.7071067811865476,-0.7071067811865475,0.7239850253482116,-0.36915140446234795,0.32277605193945696,0.5378016810300155,0.6016581360491238,-0.6016581360491237,-0.16457969257437852,-0.2058953119912806,0.3067783699281744,0.2682387493826754,-0.4469329414886408,0.24583539611771069,-0.35059620371426636
0.5352574941044573,1.191649004065233,-0.2735306907343576,1.0979384913908552,-0.8694375286311697,0.49999999999999994,-0.8660254037844387,1.205468930877627,-0.9545889285439,0.5078409079568913,1.3091050830453408,0.5489692456954275,-0.9508426253372428,-0.4021499814552603,-0.4137121516537124,0.7529549867981533,0.2312701995325642,-1.0325881340624299,0.24641892348130698,-0.24820300334670958
0.5706225629734462,1.9205360760503345,-0.25638072609257956,1.2832375379994057,-1.0788714691204147,0.258819045102521,-0.9659258262890682,1.646698578930776,-1.3844483678518826,-0.4574266033330708,2.4642217178609243,0.3321263142247162,-1.2395122792172255,0.3845776771166585,-0.5139909475931335,1.0421098152698374,-0.09225939327159074,-1.8548829258027695,0.1437613376490286,-0.09813349877319574
0.4599228135014193,1.9205360760503345,-0.2317198280310447,1.4129468706253907,-1.041912538445842,1.2246467991473532e-16,-1.0,1.9964188592100847,-1.4721670606624098,-0.3448010008088657,2.713304638989083,1.730360862476654e-16,-1.4129468706253907,0.25425760407567327,-0.49218687630117225,1.041912538445842,-2.988501908755304e-17,-1.920316110532971,0.026029668481184834,1.9758099590826535e-17
0.6843989937954517,1.9205360760503345,-0.23071837024174383,1.3450038868689231,-1.049832309304679,-0.4999999999999997,-0.8660254037844388,1.809035455692511,-1.4120285365753709,0.8813684048939486,2.5828326326838584,-0.6725019434344612,-1.1648075342172988,-0.6879452445390362,-0.4980639439686617,0.9091814495715346,-0.3276453003216643,-1.663042535018079,1.0094790684066983,-0.502364177765169
0.42609189364346295,0.6213623597805936,-0.25237489493537596,1.307944077547213,-1.0947110108380886,-0.8660254037844385,-0.5000000000000004,1.7107177099908302,-1.431820783251401,0.6638907631221546,0.8356997629361917,-1.1327127978852902,-0.6539720387736071,-0.55565718814709,-0.5198179066678817,0.5473555054190448,-0.4395801594819095,-0.31947075463019026,0.11652857753427878,-0.29562887739649024
0.3507572130404249,0.6213623597805936,-0.25913473501315704,1.2832375379994057,-1.0489523347648082,-1.0,-1.8369701987210297e-16,1.646698578930776,-1.3460550115423209,0.5824468692330641,0.8199137292689144,-1.2832375379994057,-2.3572691151850533e-16,-0.47610749005283426,-0.4998834164969682,1.9268941788417978e-16,-0.4538885841362707,-1.1737165112371547e-16,2.9456990754997873e-05,0.005427429479504812
0.3323055082684358,0.6213623597805936,-0.26564421064361293,1.153528205373421,-1.0515922583844206,-0.8660254037844386,0.5000000000000001,1.3306273205920254,-1.2130413305987635,0.5477671274458563,0.7370370525157112,-0.9989847298352558,0.5767641026867106,-0.49936158295588673,-0.5004102659099362,-0.5257961291922104,-0.4112428681989384,0.31947075463019003,0.005298947959408827,-0.063041343335597
0.3184688255214263,0.6213623597805936,-0.2660197573146008,1.116468396051711,-1.0524722329242913,-0.5000000000000004,0.8660254037844384,1.2465016793822803,-1.1750519857819461,0.5203188963866716,0.7133580020147958,-0.5582341980258559,0.9668899935032472,-0.4904941265237742,-0.499684945142301,-0.9114676904901688,-0.23301998436620888,0.553339578551859,0.11014326631878052,-0.1659391954292149
-1.185234034300622,-1.234600092033322,-0.26076210392077104,1.0917618565039042,-1.0533522074641624,-2.4492935982947064e-16,1.0,1.1919439513168515,-1.1500097615735596,-3.6550590335086675,-1.348886374082164,-2.6740453259973567e-16,1.0917618565039042,3.526469145649635,4.627010266757655,-1.0533522074641624,8.19987677608519e-16,-1.2355133732200876,0.09198312415249346,7.428393912212848e-17
0.5228145396256637,-1.234600092033322,-0.2719033218267436,-1.6012509542070312,0.5438015824012989,0.0,1.0,2.5640046183489282,-0.8707628027193735,-0.7581878462113154,1.978366967804213,-0.0,-1.6012509542070312,0.25748852760642155,0.23098119376752163,0.5438015824012989,0.0,-1.2355133732200876,0.21101246133427295,-0.0
0.9183895806227982,-1.234600092033322,-0.21343195697617356,-1.6012509542070312,0.9054975175243851,0.25881904510252074,0.9659258262890683,2.5640046183489282,-1.4499287639680196,-0.7459743893853039,1.978366967804213,-0.414434242937364,-1.5466896510385857,0.42184390644730063,0.3834466183261692,0.8746434378174418,0.1205759650755389,-1.193414275918807,0.2175396295003473,-0.12071616300891908
1.0502479276218444,-1.234600092033322,-0.17291172299882224,-1.4476998109174124,1.2123182403411297,0.49999999999999994,0.8660254037844387,2.0958347425303114,-1.7550728873135835,-0.6744395559140486,1.7886524767966552,-0.7238499054587061,-1.2537448133084077,0.5647824013488224,0.5114389036732953,1.049898393606667,0.2329348773923835,-1.0699859679240002,0.21549516481020276,-0.23210728382054424
0.4788617572926496,-1.234600092033322,-0.12347225558550962,-0.9199681261762603,0.8791510798006549,0.7071067811865476,0.7071067811865476,0.8463413531802597,-0.8087909715100444,-0.42858532535153604,1.1366329228269945,-0.6505157004947151,-0.6505157004947151,0.40956989796549426,0.37093144541463907,0.6216536902145187,0.32941966275802287,-0.8736398844505897,0.24095795671677603,-0.3471008187233041
0.43490897495963554,-1.234600092033322,-0.07086067062458651,-0.966169355130659,-0.01762217403625701,0.8660254037844386,0.5000000000000001,0.9334832227935935,0.01702600452461068,-0.45010908055527665,1.1937151590593573,-0.8367272059011797,-0.48308467756532963,-0.00820963789704554,-0.007428794906293346,-0.008811087018128506,0.4034550424984353,-0.6177566866100439,0.24094973445824105,-0.4251026944676789
0.3030506279605894,-1.234600092033322,-0.050910379639475783,-0.9795108864864749,0.671433089664157,0.8968727415326884,0.44228869021900125,0.9594415767455199,-0.6576760208732912,-0.45632449649646384,1.210198799468703,-0.8784966141242386,-0.4332265870393558,0.31280036883621937,0.2846743065983519,0.29696726179725724,0.41782588417097527,-0.5464535915895726,0.241055203940303,-0.4403409556020144
