output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_feed_%,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin
0.5338789011119486,3.18110626272912,-0.5737962207267409,0.6880980768270967,0.484004540934204,-0.8660254037844387,0.3292421029202907,-0.3948280759727267,-1.8245928453789042,-0.2868981103633704,0.4969221037448607,0.3330425937924075,0.3707624046482592,2.1880569835534187,-0.5959104148274821,0.24200227046710196,-0.4191602279960459,-2.753841343988175,2.755921713198996,0.8300484493689202
0.5749956397615604,1.8433007519166382,0.0012632392305532286,0.19697540624234047,0.50156195344265,-0.9659258262890682,1.595773353608713e-06,0.0002488270606194838,0.0023518361394606778,0.00032695037138783,-0.0012201953975728942,0.09879536953506783,0.10637003893683478,0.36671904084454787,-0.1902636320332576,0.12981378584978176,-0.4844716443142508,-1.7983127909273124,11.46566504463377,0.8763868565587027
0.4002448616468782,0.9360911180487145,-0.5737962207267409,0.24090408876333835,0.48801180714648706,-1.0,0.3292421029202907,-0.13822985569002286,-0.5373741501178934,-7.026977050758514e-17,0.5737962207267409,0.11756403970637448,0.1305431711963328,0.2256125524757947,-0.24090408876333835,5.976420975680608e-17,-0.48801180714648706,-0.9365243804451742,21.05816631457375,5.619803460549344e-16
0.8158284369905867,0.6073919753429451,0.19503327465094528,-0.23440425611385846,0.5040459243845758,-0.8660254037844388,0.03803797822107105,-0.045716629662004675,0.11836269446770066,-0.09751663732547258,-0.16890377043098623,-0.11815050995258865,-0.12663580534480018,-0.14225633753003702,0.20300004054979529,-0.25202296219228776,-0.436516575191053,-0.5255774967264429,29.97217060522538,-2.7373422605341733
0.4017148628832606,-0.3228265985143827,0.94511083111698,-1.0470848827523191,0.47921595885830476,-0.5000000000000004,0.8932344830946287,-0.98961126378807,-0.3050921015445573,-0.8184899891391288,-0.47255541555849045,-0.5017797860941883,-0.5681365513327498,0.3380104394707767,0.52354244137616,-0.4150131942702102,-0.2396079794291526,0.16140546245988113,1.1112003813608897,-0.9129075999358681
0.7996749170928927,-0.4575932470237482,0.845100490254843,-1.0760778132161777,0.45745784581753024,-1.8369701987210297e-16,0.714194838628976,-0.9093938875013512,-0.38612778270345044,-0.845100490254843,-1.5524244155226787e-16,-0.4922602383659113,-0.5826771063606601,0.4916616956502342,1.976722874383013e-16,-0.45745784581753024,-8.403364299379227e-17,8.393146589118347e-17,0.2623291151991002,0.5121807446586607
0.38849722203270726,-0.3425485470767289,0.9013563069897946,-1.0848635497203774,0.46069859244814104,0.5000000000000001,0.8124431921502809,-0.9778486027637988,-0.30939935764236326,-0.7805974597144872,0.4506781534948974,-0.4997951103544717,-0.5840266825598215,0.3723900113752675,-0.5424317748601888,-0.39897668454782387,0.23034929622407058,-0.17162988445470898,0.2633474058827973,0.4444215953484911
0.6381397181159537,-0.5430550241272484,0.845100490254843,-1.088377844322057,0.4706463854183852,0.8660254037844384,0.714194838628976,-0.9197886498190797,-0.18026289643332521,-0.4225502451274219,0.7318784933113772,-0.5122410983996302,-0.5889919425649579,0.2321548086810241,-0.942562862099046,-0.23532319270919283,0.40759172597164345,-0.18472625382568017,0.26326236226087835,0.25654549414328
-1.0418119192545143,-1.213601275247018,0.9013563069897946,-1.089256417972477,-3.3115582737220786,1.0,0.8124431921502809,-0.9818081422686041,-1.094710023516383,-2.2076862324926621e-16,0.9013563069897946,3.607136103141631,4.213687689921286,1.3229173742804046,-1.089256417972477,8.110978480207356e-16,-3.3115582737220786,-1.2145141882596018,0.2630923162188073,1.2563045410923629e-16
0.7887478391786902,-1.213601275247018,-1.6301554460830738,1.4806154381884187,-1.4194819157380365,1.0,2.6574067783943054,-2.4136333201175275,1.9798469183365535,-0.0,-1.6301554460830738,-2.1017068386710087,-2.6219502764792804,-1.7982284570360418,1.4806154381884187,-0.0,-1.4194819157380365,-1.2145141882596018,0.18113119901301358,0.0
1.0836140058370414,-1.213601275247018,-1.6301554460830738,1.3799221121137863,-1.4194819157380365,0.9659258262890683,2.6574067783943054,-2.249487546232747,1.9798469183365535,-0.4219152759238949,-1.574609246237418,-1.958774483272555,-2.441734226133932,-1.6759349838553503,1.3329024063580655,-0.3673889539716154,-1.3711142423616525,-1.173130620834453,0.3916262550627676,0.16196908561427198
1.1123790230179764,-1.213601275247018,-1.4454488478033125,1.2527485762154997,-1.4194819157380365,0.8660254037844387,2.0893223716159235,-1.8107839860779342,1.7555181340606167,-0.7227244239016561,-1.2517954220686154,-1.7782539489044753,-2.2184218773212145,-1.5214809201357395,1.0849120915574089,-0.7097409578690181,-1.2293073992417416,-1.0518001402894515,0.3303678240167646,0.28738816260276123
0.8549143885184082,-1.213601275247018,-0.7175610857160645,0.9623009131231646,-1.5291633253804016,0.7071067811865476,0.5148939117340172,-0.6905096880062183,0.8714881195451246,-0.5073923096254107,-0.5073923096254107,-1.4715152643280152,-1.7046346884894639,-1.1687281123632538,0.6804495012113965,-1.0812817569182531,-1.0812817569182531,-0.8587912183656397,0.023321005168994848,0.10798380704761908
0.30833576611155,-0.26139762341878175,-1.2433654527987548,0.746962511405234,-1.6011098854470516,0.5000000000000001,1.5459576492134526,-0.9287473812170637,0.3263114821429035,-1.076786068311663,-0.6216827263993775,-1.1959690610692761,-1.3210029067281814,-0.1960344351318231,0.37348125570261703,-1.386601835047539,-0.800554942723526,-0.13122106674606102,0.5802964195993159,0.6597138127244926
1.007382174539373,0.20547913110237548,-1.0989130167160044,0.7206053018926352,-1.430713195945671,0.25881904510252074,1.2076098183078694,-0.7918825461643828,-0.22458496029103694,-1.0614684636912193,-0.28441961763716667,-1.030979514486207,-1.2727084424442272,0.1472701757548589,0.1865063761316655,-1.3819628259764958,-0.3702958231902342,0.05289487346379812,5.476216635008971,2.260393699950705
1.0677924217024015,-1.213601275247018,-1.0879118792211693,1.0281060795396202,-1.4292563035015975,6.123233995736766e-17,1.183552256950536,-1.118488817030657,1.3212844128902763,-1.0879118792211693,-6.661539003212935e-17,-1.469427094850317,-1.820236715407355,-1.2486494206368235,6.29533409746065e-17,-1.4292563035015975,-8.751670786222046e-17,-7.436754565855836e-17,7.116708005943668,2.6677158780394263
1.1296396826967885,-1.213601275247018,-1.0840364785127614,1.159892127102614,-1.4346185121665118,-0.25881904510252063,1.1751350867463486,-1.2573653769189939,1.3165776837447236,-1.047098831234931,0.280569286224972,-1.6640027176576027,-2.050015413322556,-1.408705445216734,-0.30020217275863004,-1.3857350717740318,0.37130659340533545,0.3143394024688131,6.883763464745662,2.534292554033432
1.1095049953552596,-1.213601275247018,-0.9778379978097785,1.2301780191362106,-1.4346185121665118,-0.4999999999999998,0.9561671499606365,-1.2029148111817516,1.1875981221593375,-0.8468325468889806,0.48891899890488905,-1.7648361595131372,-2.1770963078893644,-1.4940686583260196,-0.6150890095681051,-1.242416076275634,0.7173092560832556,0.6072570941298007,6.836285451203226,2.2643352420528235
1.06922943553376,-1.213601275247018,-1.1722330978605595,1.2565352286488094,-1.427247076679111,-0.7071067811865475,1.3741304357197641,-1.4729521836499204,1.4236937292991558,-0.8288939726285155,0.8288939726285154,-1.7933862318333316,-2.2238004459186165,-1.5260798632420018,-0.8885045809773621,-1.0092160863484758,1.0092160863484756,0.8587912183656395,6.856613053242492,1.8515686664612918
1.0979985761403228,-1.213601275247018,-0.7844430011676191,0.7229247363297422,-1.4346154446446455,-0.8660254037844387,0.6153508220808613,-0.5670932497848127,0.9527171547990168,-0.3922215005838095,0.6793475668320643,-1.0371189920543062,-1.278757995648953,-0.8780023493163035,-0.6260711866857238,-0.7173077223223226,1.2424134197237713,1.0518001402894515,2.206465519742771,0.7427088123455199
1.049092686479417,-1.213601275247018,-0.7616281421584441,0.7455128648820387,-1.4247804282136076,-0.9659258262890682,0.5800774269277231,-0.5678035782353263,0.9250081848292313,-0.19712386847665564,0.735676292539403,-1.0621921388653845,-1.3191405111764236,-0.9054359519292995,-0.7201101300203137,-0.36876030991100694,1.3762322124027213,1.1731306208344527,1.6387239755309062,0.3313211304237273
1.1296396826967885,-1.213601275247018,-0.7641284006799973,0.7261930303093043,-1.4194819157380365,-1.0,0.5838922127257705,-0.5549047188352095,0.9280447842779747,-9.357874000303449e-17,0.7641284006799973,-1.0308178738590612,-1.2862190689988293,-0.8819717387258851,-0.7261930303093043,-1.7383639845561394e-16,1.4194819157380365,1.2145141882596018,2.7832712248493343,2.0430952614278756e-16
1.0821728685800551,-1.213601275247018,-0.7858806498175125,0.7227929502821792,-1.4194819157380365,-0.9659258262890683,0.6176083957575957,-0.568028993451276,0.9544631994820445,0.20340087935031712,0.7591024160395707,-1.025991521748495,-1.2790808539467682,-0.8778422932917235,-0.6981643777372274,0.3673889539716155,1.3711142423616525,1.173130620834453,2.1436384132659567,-0.3789413482647897
1.1195744007388382,-1.213601275247018,-0.7843804947045804,0.720904016933776,-1.4194819157380365,-0.8660254037844388,0.6152527604730023,-0.5654630494370344,0.9526412398127984,0.39219024735228997,0.6792934346471721,-1.0233102150204023,-1.275495167609393,-0.8755481569394112,-0.6243211923548974,0.7097409578690178,1.2293073992417418,1.0518001402894517,2.335372468090023,-0.7640962747079095
1.1382741359618227,-1.213601275247018,-0.6389279552132083,0.38587752681913534,-1.4194819157380365,-0.7071067811865479,0.40822893195293153,-0.2465479391732801,0.7759870668821369,0.45179028982091407,0.45179028982091457,-0.5477461710094818,-0.6825680447702192,-0.46865373125236487,-0.2728566159213046,1.0037252883900365,1.0037252883900376,0.8587912183656401,6.337902949767353,-1.7801549019351302
1.1037486931785703,-1.213601275247018,-1.1863595585073363,1.1450969468295398,-1.4194819157380365,-0.5000000000000004,1.4074490020617219,-1.3584967082887915,1.440850516184557,1.0274175156898442,0.5931797792536687,-1.6254444077913717,-2.0275156006250277,-1.390736488857227,-0.5725484734147704,1.2293073992417414,0.7097409578690189,0.6072570941298014,1.7346362977173932,-1.140603885355492
1.0591620918629956,-1.213601275247018,-0.7786924065680463,0.7271243183787491,-1.4194819157380365,-0.25881904510252063,0.6063618640467355,-0.5662061853524984,0.9457329760669065,0.7521591062392632,0.2015404250965255,-1.0321398204319807,-1.2856553696438762,-0.8831028012995827,-0.18819362175360904,1.3711142423616525,0.36738895397161525,0.3143394024688131,1.6966166780812688,-1.2581593344612623
0.9929976042360915,-1.213601275247018,-0.7903811151563087,0.7152723598345844,-1.4194819157380365,-1.8369701987210297e-16,0.6247023071957302,-0.5653377654065433,0.9599290784897831,0.7903811151563087,1.4519065541740334e-16,-1.0153161796124621,-1.2650554743030777,-0.86870842948903,-1.3139340089849963e-16,1.4194819157380365,2.6075459768342087e-16,2.2310263697567505e-16,0.8527868099318394,-0.9234645688556976
0.936900460279952,-1.213601275247018,-0.5726711043920419,0.12078549927792266,-1.4194819157380365,0.2588190451025203,0.327952193805601,-0.06917036526603215,0.6955171814904305,0.5531578097017564,-0.148218188396554,-0.17145283190840088,-0.2138546254759531,-0.14669570260905695,0.0312615875853431,1.3711142423616527,-0.3673889539716148,-0.3143394024688127,1.1616151639046026,-1.04105797275349
0.8434038458778433,-1.213601275247018,-0.623051313601344,0.3748602132428695,-1.4244482336397233,0.5000000000000001,0.3881929393803603,-0.2335571482778498,0.756704660382615,0.5395782654400288,-0.31152565680067207,-0.5339689686156155,-0.6627347760485367,-0.4552730475974849,0.18743010662143478,1.2336083567078717,-0.7122241168198618,-0.607257094129801,1.4071569940158015,-1.0273109293256113
0.7470332038130181,-1.213601275247018,-0.5675455744228575,0.06270299524865934,-1.4194819157380365,0.7071067811865474,0.32210797904697125,-0.03558680745643407,0.6892921526205061,0.401315324306817,-0.4013153243068168,-0.08900576781807996,-0.11094581301922783,-0.07615367737587117,0.04433771314103488,1.0037252883900374,-1.0037252883900367,-0.8587912183656394,0.902683674670972,-0.6718197952840377
0.6405952180774284,-1.213601275247018,-0.6225512618970334,0.2433728807210186,-1.4194819157380365,0.8660254037844384,0.3875700736895886,-0.1515120940043863,0.7560973404928663,0.31127563094851696,-0.5391452079608899,-0.34546340296455613,-0.4301480304755614,-0.2955798166732888,0.2107670972966021,0.7097409578690189,-1.2293073992417411,-1.051800140289451,0.763380892502383,-0.4368583559068043
0.535594246173197,-1.213601275247018,-0.5402302500748859,0.05986520235780278,-1.4194819157380365,0.9659258262890681,0.29184872309597376,-0.03234099324053945,0.6561173036429817,0.1398218774598784,-0.5218223506899341,-0.08497757212889911,-0.10608129342992052,-0.07270713764658364,0.05782534505342292,0.3673889539716166,-1.3711142423616522,-1.1731306208344527,0.4808830914481639,-0.1794799682466807
0.4162128273913121,-1.213601275247018,-1.0050908156947111,0.8598855826937107,-1.4194819157380365,1.0,1.01020754779386,-0.8642631017137438,1.2206970561506432,2.4617625005858606e-16,-1.0050908156947111,-1.2205920342375862,-1.522749146772997,-1.0443432404613868,0.8598855826937107,3.4767279691122787e-16,-1.4194819157380365,-1.2145141882596018,0.25600129962544976,1.2392585742893493e-16
-1.252883892013447,-1.213601275247018,-1.6301554460830738,1.5674273005864159,0.472593720476152,1.0,2.6574067783943054,-2.555150150390237,1.9798469183365535,-0.0,-1.6301554460830738,0.7407562995600261,0.7761730353752297,-1.9036626956276497,1.5674273005864159,0.0,0.472593720476152,-1.2145141882596018,0.2349910761240041,-0.0
-1.0854748732294015,-1.213601275247018,-1.6301554460830738,1.3579401993802807,0.472593720476152,0.9659258262890683,2.6574067783943054,-2.2136536114748995,1.9798469183365535,-0.4219152759238949,-1.574609246237418,0.6417540110092544,0.6714105618263208,-1.6492376389554233,1.3116695091375397,0.12231625545508526,0.4564904799499521,-1.173130620834453,0.23520475678390668,-0.12552183538751974
-1.05704591523716,-1.213601275247018,-1.6213420347945977,1.574851247932465,0.472593720476152,0.8660254037844387,2.6287499937918866,-2.5533725268216343,1.9691429052797318,-0.8106710173972987,-1.404123390355675,0.7442648104569145,0.7819077275311238,-1.9126791850123186,1.3638611878911402,0.23629686023807597,0.4092781676013497,-1.0518001402894515,0.2511085398431695,-0.2505536568497701
-1.034934045306997,-1.213601275247018,-1.0697850049399067,1.2565088714392967,0.472593720476152,0.7071067811865476,1.1444399567942762,-1.3441943492397246,1.299269066886885,-0.7564522314046923,-0.7564522314046923,0.5938182023647882,0.6231653584830316,-1.5260478520370857,0.8884859436157826,0.33417422449486683,0.33417422449486683,-0.8587912183656397,0.19354106619860106,-0.3110796250147228
-1.0838914777882491,-1.213601275247018,-1.0265305325170322,1.4954457614075083,0.4725951640158592,0.5000000000000001,1.0537649341897017,-1.5351207338079882,1.2467358964236201,-0.8890015189201176,-0.5132652662585162,0.7067404348892028,0.7370947193411751,-1.816240095002102,0.7477228807037543,0.4092794177434075,0.23629758200792966,-0.607257094129801,0.2543754479386449,-0.4367855148170366
-1.8877801062336446,-1.213601275247018,-0.9697121576147297,1.8214580858688418,0.4725951640158592,0.25881904510252074,0.9403416686258145,-1.7662900504526702,1.1777291739509206,-0.9366700171065631,-0.2509799746581494,0.8608122828391983,0.904499655933794,-2.2121866886078845,0.47142804247883885,0.4564918743022366,0.12231662907065385,-0.31433940246881326,0.24653632439026238,-0.47960559018211557
-1.0538853094933205,-0.3530669196433136,-0.9363337063519913,1.8715367839427794,0.4725951640158592,0.19509032201612833,0.8767208096508571,-1.7523829734832286,0.33155460509362294,-0.9183423167354339,-0.18266964428676494,0.8844792333691516,0.9215321501629637,-0.6627088559440042,0.365118713844426,0.46351438045650517,0.09219874273111896,-0.06908124126563181,0.25452659694864255,-0.4948123433935551
-1.6982571558066604,0.060436601880544456,-0.6363026837655785,1.6536505186386299,0.4725951640158592,-0.06540312923014314,0.40488110536727784,-1.052222263020101,-0.037763045724047074,-0.6349403108761538,0.04161618665580704,0.7815072380809339,0.8175271906267283,0.09814021178944282,-0.10815391857201555,0.4715833014926365,-0.030909202585669936,-0.00388151963307382,0.24155839881707683,-0.49043360001429
-1.832505585690272,0.7086313112963218,-0.4487832946490685,1.072034762060618,0.4725951640158592,-0.3214394653031616,0.20140644555607265,-0.48111129249589446,-0.3174929717623696,-0.4249664233172826,0.1442566622689878,0.5066384442067404,0.5311605349474697,0.7584139305036784,-0.3445942807031671,0.4475145998602983,-0.15191073682611775,-0.2274032306853374,0.26181209676417455,-0.48452120606877697
-1.8719853243655638,1.6418081774380016,-0.023739345984981983,0.8216412716909302,0.4725951640158592,-0.5555702330196023,0.0005635565477946802,-0.019505226424211573,-0.038944412264784636,-0.01973854480244895,0.013188873980609401,0.38830369155697425,0.40729341481477904,1.3479030314793143,-0.45647943277185243,0.3929485178003242,-0.2625598053962281,-0.9114133224413796,0.2516931410168996,-0.4171402258977173
-1.8593511482414034,0.7868617072602951,0.18878262834706128,0.6028764327363608,0.47255438401928046,-0.7518398074789773,0.035638880765624666,0.11381259754047049,0.14832128652881146,0.1244730359642265,-0.14193429495182988,0.2848919013114722,0.29778389263854854,0.473663328582158,-0.45326650112211814,0.31157675551030345,-0.35528519710440254,-0.5906997295526939,0.2624737064099601,-0.3377972860713836
-1.6477225130226787,0.7868617072602951,0.29504361551308295,0.30679711254483516,0.4725951640158592,-0.8968727415326881,0.08705073505503191,0.09051852931420239,0.23180760336995104,0.13049445426276018,-0.2646165763169351,0.1449908317227184,0.15181947446947366,0.2410420007095047,-0.27515796742239895,0.20902349609640866,-0.42385772038599406,-0.704648092048991,0.25838887098200897,-0.22482403412786123
-1.6003381674185169,0.7868617072602951,0.6263278696189151,0.022139249808769086,0.4725951640158592,-0.9807852804032304,0.3922866002613687,0.013866429167687315,0.492088473521739,0.12219050577162968,-0.6142931552285456,0.010462902394563305,0.010920644188499569,0.01739419587051475,-0.021713850331610753,0.09219874273111887,-0.46351438045650517,-0.7705758515581804,0.2627298234266466,-0.09999779243179172
-1.7614321598532636,0.7868617072602951,0.6575811011383332,-0.17729696883656135,0.4725951640158592,-1.0,0.43241290457430287,-0.11658713599603476,0.5166432725926625,8.053045906888518e-17,-0.6575811011383332,-0.08378969006682939,-0.08790888401727241,-0.13929732171729628,0.17729696883656135,5.787621549045404e-17,-0.4725951640158592,-0.7856723249775663,0.26255862256391205,-6.275148306713153e-17
-1.8135501980783515,1.0886075202641914,1.0326198793713508,-0.8986059358313463,0.4466201106211093,-0.8660254037844388,1.0663038152729032,-0.9279183530605446,1.1228465240835064,-0.5163099396856751,-0.8942750479884126,-0.4013354824657813,-0.4440071267122987,-0.9771229197943594,0.7782155684214352,-0.22331005531055453,-0.3867843616388969,-0.941695616977051,0.2624737064099601,0.2561609388694731
-1.6982571558066604,0.1833700812525022,0.8138472587354239,-1.0532348983052588,0.472593720476152,-0.5000000000000004,0.6623473605511639,-0.8571723347902178,0.14833514067961312,-0.7048124008652038,-0.4069236293677123,-0.49775219912540386,-0.5210248284102287,-0.1919669141007434,0.5266174491526299,-0.4092781676013496,-0.23629686023807622,-0.09113205155356799,0.2628997523011924,0.4440437075625487
-1.7014198232633218,0.1833700812525022,1.0326198793713508,-1.089256417972477,0.4538991595675945,-1.8369701987210297e-16,1.0663038152729032,-1.124787830931209,0.18820953616421804,-1.0326198793713508,-1.896891945012076e-16,-0.49441257267131583,-0.5389963707177988,-0.19853234407544498,2.000931578581058e-16,-0.4538991595675945,-8.337992293501924e-17,-3.348137257044255e-17,0.2693829720601646,0.5190211672563698
-1.7314259915582926,0.1833700812525022,0.795095319823773,-1.0769563868665977,0.3781230691144458,0.5000000000000001,0.6321765676056679,-0.8562829828519525,0.1449173353523613,-0.6885727453975004,0.3975476599118866,-0.40722205430440234,-0.5340163140201263,-0.196290489937742,-0.538478193433299,-0.32746418361004914,0.18906153455722297,0.09113205155356792,0.25317768350726944,0.43575596683287315
-1.8056558997135437,0.1833700812525022,0.8325991976470747,-1.0831064024195374,0.29999328717746215,0.8660254037844384,0.6932214239225525,-0.9017935216209164,0.15175294600686498,-0.41629959882353773,0.7210520563329073,-0.32492465002479215,-0.5373892169388915,-0.19741141700659348,-0.9379976594968903,-0.14999664358873122,0.25980180766048266,0.1578453434887658,0.260003907524977,0.25495289149418243
-1.819867286140472,-0.23572132569735388,0.8701030754703765,-1.0866206970212173,0.4422068488676828,1.0,0.7570793619430076,-0.9454720103479254,-0.20601376945916813,-2.1311378926061288e-16,0.8701030754703765,-0.4805111143441576,-0.5367083401125037,0.25727851340448593,-1.0866206970212173,-1.0830944040536903e-16,0.4422068488676828,-0.2367693843028855,0.2630697361114276,1.2562506282671255e-16
-1.2679921235144314,-1.213601275247018,-1.6301554460830738,1.5498382561050075,0.4725951640158592,1.0,2.6574067783943054,-2.5264772737374717,1.9798469183365535,-0.0,-1.6301554460830738,0.7324460648419993,0.7644828026474564,-1.88230055154705,1.5498382561050075,0.0,0.4725951640158592,-1.2145141882596018,0.23449120610136132,-0.0
-1.2679921235144314,-1.213601275247018,-1.6301554460830738,1.5541344812555615,0.4725951640158592,0.9659258262890683,2.6574067783943054,-2.5334807885642463,1.9798469183365535,-0.4219152759238949,-1.574609246237418,0.7344764400716743,0.7670810451216402,-1.8875183779483555,1.5011786329711108,0.12231662907065385,0.4564918743022366,-1.173130620834453,0.23577065404798106,-0.12567274600237927
-1.0847821377239242,-1.213601275247018,-1.6213420347945977,1.586422062908494,0.4725951640158592,0.8660254037844387,2.6287499937918866,-2.572132775519101,1.9691429052797318,-0.8106710173972987,-1.404123390355675,0.7497353950186174,0.7858827481113854,-1.9267321039704324,1.3738818076028707,0.23629758200792958,0.40927941774340754,-1.0518001402894515,0.2503008739343601,-0.250150391731834
-1.0747890157144637,-1.213601275247018,-1.052470714678149,1.4999089155516414,0.4725951640158592,0.7071067811865476,1.1076946052551335,-1.5786102083027633,1.278240615704335,-0.7442091793491712,-0.7442091793491712,0.7088496999539775,0.7394971196649073,-1.8216606590345414,1.0605957653487263,0.3341752452315827,0.3341752452315827,-0.8587912183656397,0.2543328453797567,-0.3566040138443177
-1.0248254673799526,-1.213601275247018,-1.0240927804585176,1.2608841682183882,0.4725951640158592,0.5000000000000001,1.0487660229872575,-1.2912623736668944,1.243775211961095,-0.8868903637093162,-0.5120463902292589,0.5958877602841695,0.6219220670502206,-1.5313617120531389,0.6304420841091942,0.4092794177434075,0.23629758200792966,-0.607257094129801,0.2567610724350243,-0.4388289009696925
-1.8642539013130697,-1.213601275247018,-0.9767128814750794,1.6378361929310707,0.472593720476152,0.25881904510252074,0.9539680528393525,-1.5996957073818803,1.1862316524074028,-0.9434321970859929,-0.25279189532271157,0.7740310999477914,0.8161153611185703,-1.989175294359876,0.42390319948876765,0.4564904799499521,0.12231625545508526,-0.31433940246881326,0.24747346715631924,-0.4805162726049481
