output_D0_%,output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin
-0.4897884891894946,0.5155578406083008,-0.34002075280659566,1.1188359503482588,-0.9017825888020621,0.49999999999999994,1.2517938837916913,-1.0089467797498681,0.5185411251860605,1.3743916815863586,0.5594179751741293,-0.968940355668897,0.813211837466549,-0.41794452361408924,-0.53836986659555,0.7809666305930822,0.23173242021078014,-1.0638361331107653,0.2601212613055881,-0.2550104219956451
0.14623997411480524,0.5505307187007128,-0.3251919732735444,1.306948347289121,-1.1112191887671405,0.258819045102521,1.7081139824817648,-1.452306082235172,-0.45016831356377734,2.561294835460454,0.3382631232436883,-1.2624151622723763,1.234808085484302,0.38275090920356863,-0.6639613063725502,1.0733553130981683,-0.08914823091031805,-1.8929752162307627,0.15872463038994647,-0.1031141800771294
-0.5379721479793972,0.4410586049183869,-0.3038688377406166,1.4386270251477242,-1.0742597887733032,1.2246467991473532e-16,2.069647717485391,-1.5454591641587598,-0.3359659923237131,2.8193524076966208,1.7618099815140392e-16,-1.4386270251477242,1.154034093775262,0.2508744446196018,-0.6381196662037503,1.0742597887733032,-2.8599468099061405e-17,-1.9597521514703353,0.013489444334920931,1.4223546007930034e-17
-0.6355450459434555,0.6630453941186629,-0.30300292360729975,1.3696524796027425,-1.082179660200554,-0.4999999999999997,1.875947914881941,-1.482210054969342,0.8952097767971487,2.6841793936681544,-0.6848262398013709,-1.186153841692323,1.1711128169517866,-0.7073165102023099,-0.644736563435691,0.9371950771924916,-0.326801794662832,-1.6971951482945198,0.844642086596709,-0.4595220578483442
-0.6066345576578086,0.40760286246445476,-0.32172831674027697,1.33203000021457,-1.1270589316216422,-0.8660254037844385,1.7743039214716272,-1.5012763089298091,0.6765348774196998,0.8957555852649762,-1.1535718187888087,-0.6660150001072855,1.2702618353481174,-0.572430557890287,-0.6718881631181132,0.5635294658108216,-0.439852248295663,-0.33623701610349777,0.08267162478535041,-0.24900545895424217
-0.5500183475493643,0.33310362677454086,-0.32757323714016573,1.306948347289121,-1.081299674486415,-1.0,1.7081139824817648,-1.4132028224942845,0.5945703299466909,0.8788888249877832,-1.306948347289121,-2.400825165237818e-16,1.169208986044427,-0.49191592427058173,-0.646215277261554,1.9863152779182943e-16,-0.45493024355549455,-1.2353147565780156e-16,0.0018159640105096066,0.04261412923561394
-0.6018159801592532,0.3148565473194288,-0.33320167900672537,1.1752696694305182,-1.083939631628832,-0.8660254037844386,1.3812587958833196,-1.273921372547055,0.5589815957105783,0.7903383335325227,-1.0178133900241682,0.5876348347152592,1.1749251250156478,-0.5155432159118113,-0.6471382988760828,-0.5419698158144161,-0.41189888135877123,0.33623701610349754,0.001014535355951594,-0.027584443386874703
-0.5843495523885703,0.30117331031776484,-0.3335263968067192,1.1376471900423457,-1.084819617342971,-0.5000000000000004,1.294241129011245,-1.2341419893730436,0.5311868091589069,0.7650381931167337,-0.5688235950211734,0.9852313671206542,1.17683360217215,-0.5065207175767297,-0.6466393674711066,-0.9394813471427264,-0.2334584982973216,0.5823795952766122,0.0775609420270645,-0.13924882587212775
-2.2695835364647494,-1.1858538180213538,-0.32898034760680567,1.1125655371168974,-1.08569960305711,-2.4492935982947064e-16,1.2378020743802105,-1.207911962022836,-3.666242392402402,-1.3468905229407573,-2.7249996477437286e-16,1.1125655371168974,1.1787436280783663,3.5777109548596524,3.9431281427078506,-1.08569960305711,8.071168593607419e-16,-1.2106167933541152,0.10638925733706411,7.98895060596551e-17
1.9873993742735039,-1.3134300025715582,-0.27639338229047256,-1.6213346317569686,1.5783955474986775,0.0,2.628725988134505,-2.559107363770607,-0.7567576253602217,1.9628149328515965,-0.0,-1.6213346317569686,2.49133250436365,0.736715816098901,0.8774617149254667,1.5783955474986775,0.0,-1.2106167933541152,0.19691783686838166,-0.0
1.9288917736054436,-1.0887177579551754,-0.26644402889866187,-1.6213346317569686,1.3744060591041198,0.25881904510252074,2.628725988134505,-2.2283721417221245,-0.7567576253602217,1.9628149328515965,-0.4196322811829857,-1.5660889938709321,1.8889920153021174,0.6415037618984505,0.7563064767908264,1.327574308296849,0.12080373917476576,-1.169366026439996,0.2352233793978198,-0.1255268044588141
1.848778466472273,-1.0459913219071022,-0.23880729694118752,-1.6150642185256063,1.5414889466476889,0.49999999999999994,2.6084324299617276,-2.4896036409834097,-0.7538309111989071,1.9552238652924396,-0.807532109262803,-1.3986866419864372,2.3761881726370015,0.7194896672995962,0.847096197478386,1.3349685874498138,0.2333749031623894,-1.04842489729272,0.24592744828263505,-0.24795536306089197
1.418208834427447,-1.0918826023813133,-0.23247962941197445,-0.9536610308815346,1.3900082058158043,0.7071067811865476,0.9094693618220314,-1.3255966584920924,-0.44512110146344525,1.1545180591525832,-0.6743401818896867,-0.6743401818896867,1.9321228122352714,0.6487860608543801,0.7653831387560797,0.9828842282373015,0.3300419531697589,-0.8560353439990083,0.2545095747388446,-0.3567278898115794
0.7485003034074919,-1.0206684213184234,-0.23548002188391737,-1.0169922045182918,1.2477409154109538,0.8660254037844386,1.034273144050975,-1.2689427842314573,-0.4746809144927226,1.2311878415000668,-0.88074108456358,-0.508496102259146,1.5568573919905648,0.5823828306115649,0.6876655925453837,0.623870457705477,0.40421718948872515,-0.6053083966770577,0.2544459148030518,-0.43684600959867864
0.06288905041905708,-1.6773995471185537,-0.21208193960902913,-0.963317467257832,2.0716891392735692,0.9659258262890683,0.9279805427240442,-1.9956943345905727,-0.43024606574741525,1.1662083031936843,-0.9304932205397138,-0.24932490700625085,4.291895889784062,0.9252776285281828,1.1356689165670255,0.5361926047760482,0.4314110360187846,-0.3133306824409878,0.1692614420479298,-0.39739536405362397
-0.49100074372926555,-1.212150835754917,-0.25646003894151836,-0.9378595895385036,1.8112133678884292,0.9807852804032304,0.8795806096893304,-1.6986638257744928,-0.43774443584561595,0.30315015114409294,-0.9198388805043798,-0.1829673293289806,3.2804938640177466,0.8453808893850504,1.0064437166777842,0.35335019918127,0.4577799321400127,-0.06306025045288619,0.25504597559283554,-0.4953169350488783
-0.5675129370006416,-1.745444738575904,-0.34694806587313054,-0.36098157225319133,1.4873786250852827,0.9978589232386035,0.130307695506386,-0.5369162746190753,-0.16848756088786498,-0.03724156320784061,-0.36020868299754766,0.02360932441977573,2.212295174360586,0.6942315506388013,0.8164763330096946,-0.09727921643060537,0.46574902712413246,-0.00674747676456609,0.2529889373732572,-0.5019031377249966
-0.8045515931837584,-1.8071602411809784,-0.34748926220645365,-0.09135380330462212,0.7613904109206199,0.9469301294951057,0.008345517378219586,-0.06955590983726771,-0.03568525557951121,-0.07027657820517957,-0.08650566879311623,0.02936471768764793,0.5797153578418703,0.2974195975058728,0.41949464967687083,-0.24474092657327853,0.3698964078626685,-0.24727668585710433,0.25895490385420467,-0.481870128671478
-0.6233222254287256,-1.667907086429729,-0.34370088787319236,0.39773842874161974,0.3988362966953579,0.8314696123025451,0.15819585769785252,0.1586325219727381,0.221233604995658,0.6919199441667471,0.33070741714361807,-0.22097163153683216,0.15907039156166758,0.2218442708696676,0.21983684445895785,-0.22158157429171524,0.46248742007660465,-0.96648977527226,0.0036847760575784553,0.050472164639478664
-0.6314236735199411,-1.8815392666700064,-0.3391548386732788,0.39773842874161974,0.21403929672617122,0.659345815100069,0.15819585769785252,0.08513165356882865,0.1958814583606517,0.33897457333471726,0.26224716849526397,-0.2990355836920903,0.04581282054303397,0.10541181479963813,0.11808285217612798,-0.16092326364354026,0.3247199930728729,-0.6407592516583351,1.2400214203265092,0.7342227679866616
-0.32777434073472456,-1.2691201080155559,-0.2237717804088068,0.918182726944672,-0.665946417412814,0.4422886902190017,0.843059520059554,-0.6114604975391323,-0.4833044129435226,0.7825258401459785,0.40610183568207026,-0.8234930595428276,0.4434846308649619,0.3505346298449116,-0.3666674722872909,0.5972691890989024,-0.23280777290284937,-0.7643642980600142,0.012047937384592807,0.04854697624847767
-1.1925146372940318,-1.465344607617126,-0.10092021274447684,1.0624022312659998,-1.0540201173481063,0.19509032201612816,1.1286985009989747,-1.119793324469879,-0.6089400353817299,0.9054376369731956,0.20726439340833697,-1.0419884702932412,1.1109584077745158,0.6041356358845137,-0.5798207006399178,1.0337674163439083,-0.11182046130453764,-0.8358791807206307,0.06954685746384066,-0.05144870893675784
-0.4192888961169848,-1.5951115194485876,-0.2941273037408019,1.1376471900423446,-1.0698598602026081,1.2246467991473532e-16,1.2942411290112426,-1.2171230636985928,-0.6016993568012038,0.9695655309700043,1.393215989844338e-16,-1.1376471900423446,1.1446001204727443,0.5658467716404895,-0.5896781805035292,1.0698598602026081,-6.477132786028226e-17,-0.8522550219931682,0.005088110981002627,-8.735527585113512e-18
-0.5819154390364557,-1.6963906862651903,-0.3221612738069354,0.9307235534073961,-1.0733798030591641,-0.4999999999999997,0.8662463328672901,-0.9990198644589563,-0.36344922165678345,0.21400699088651512,-0.46536177670369777,-0.8060302411513279,1.15214420161533,0.41915674373527095,-0.5900098052295157,0.929574177358374,0.1952508993278342,-0.1991305474291161,5.296702057253567,-1.1507282538955017
-0.6197214371354917,-1.5856149135804074,-0.2310238112753355,1.1501880165050689,-1.0742597887733032,-0.8660254037844385,1.3229324733118646,-1.2356007356603198,0.5446509863638922,0.012619981254254658,-0.9960920414218246,-0.575094008252535,1.154034093775262,-0.5086965306283624,-0.592088637139596,0.537129894386652,-0.4100908578587193,-0.005486051442529115,8.084790557834694,-2.4624363785438232
-0.3964854229131196,-1.6425841858410501,-0.12310926241072147,1.1062951238855343,-1.0742597887733032,-1.0,1.2238889011329097,-1.1884483661062093,0.5163614471568478,-0.1905772919748061,-1.1062951238855343,-2.0322311735681162e-16,1.154034093775262,-0.5014090066718822,-0.5917958942734814,1.973383217660906e-16,-0.46674837121516094,3.164479336048287e-17,10.01257107032675,-3.1642646966280727
-0.4384922321647414,-1.8435590609663648,-0.06433534061183939,0.9871572724896548,-1.079539703058137,-0.8660254037844386,0.9744794806292145,-1.0656754688151624,0.4607540490677472,-0.3236355132736822,-0.8549032755065984,0.4935786362448275,1.1654059704788509,-0.503873398064484,-0.5957279767877799,-0.5397698515290686,-0.4042159466473388,-0.16392297473403553,10.354401645581614,-2.786718721756146
-0.2824667546195429,-1.599857749792977,0.017710023519933362,1.1188359503482583,-1.083939631628832,-0.5000000000000004,1.2517938837916904,-1.2127506278735851,0.5222148574820162,-0.5150861372435241,-0.5594179751741296,0.9689403556688962,1.1749251250156478,-0.5059270575583188,-0.6003722551941291,-0.9387192571593145,-0.23337418560758066,-0.3986980216815877,9.09721479294404,-1.508079473448271
0.043686202724147374,-1.533393944253878,0.3599625847134235,1.2755962811323103,-1.082179660200554,-2.4492935982947064e-16,1.6271458724385799,-1.3804243500688538,0.595384317167114,-1.544258279478832,-3.124309805385902e-16,1.2755962811323103,1.1711128169517866,-0.5051071468072236,-0.5939556606772503,-1.082179660200554,-1.143207312636575e-16,-1.2106167933541152,6.0643452480159965,-6.031603803683044e-16
1.8923779571280968,0.6291108834509301,-0.3348252680066945,-1.6213346317569686,1.232182767984977,0.0,2.628725988134505,-1.997780594388205,-0.7567576253602217,1.9628149328515965,-0.0,-1.6213346317569686,1.5182743737191198,0.575121068313718,0.6812847132668758,1.232182767984977,0.0,-1.2106167933541152,0.2158245773906806,-0.0
1.2096401722658945,0.7409913464298801,-0.27562704828248713,-1.6213346317569686,0.8905635138990818,0.25881904510252074,2.628725988134505,-1.4439014668637598,-0.7567576253602217,1.9628149328515965,-0.4196322811829857,-1.5660889938709321,0.7931033722882801,0.415670347632311,0.49012968795654616,0.8602182980258668,0.12080373917476576,-1.169366026439996,0.23133487682275605,-0.12448493224664854
0.8743992940888087,0.9390417975307322,-0.26890755460794824,-1.609044621823499,0.6865916252188063,0.49999999999999994,2.589024595019127,-1.1047565619473758,-0.7510212656040453,1.9479364404356494,-0.8045223109117494,-1.3934735183218752,0.47140805982060185,0.32046650809509303,0.3793863420491357,0.5946057894651308,0.2333749031623894,-1.04842489729272,0.25476964311672184,-0.25237355404079176
0.5341117776356445,0.7304066309849085,-0.20713107555178997,-0.9208040655491975,0.9713638021713231,0.7071067811865476,0.8478801271319307,-0.8944357381666806,-0.4297851192581569,1.1147408651426018,-0.6511067988939798,-0.6511067988939798,0.9435476361687294,0.45338386653436585,0.5357027595358538,0.6868579315144907,0.3300419531697589,-0.8560353439990083,0.2548817581480228,-0.3569886259728892
0.16931187859785357,0.3539580240345553,-0.08403488714479802,-1.0080255135974439,0.646112282368413,0.8660254037844386,1.0161154360633904,-0.6512976652760362,-0.47063386613050046,1.2203326148904725,-0.8729757024382424,-0.504012756798722,0.41746108142731986,0.30166133426547714,0.355599386342865,0.32305614118420656,0.4043358808406768,-0.6053083966770577,0.25476964311672184,-0.43712381808538114
-0.10464869425479428,0.3524450335754542,-0.19988229186326126,-0.9772377846314562,0.7511561770651836,0.8898149277675999,0.9549936877113963,-0.7340581983874138,-0.4561301046508337,1.183060473175013,-0.8695607687436084,-0.4459347005710826,0.5642356023431814,0.35060550363704557,0.41443399627822447,0.34276878173310404,0.41532509539177803,-0.5524305811141823,0.22796684504013695,-0.4248499111120837
-0.23874485018448974,0.3751253823347742,-0.14829653976357576,-0.9933527466360568,0.5839412916644942,0.9135454576426009,0.986749679249398,-0.580059685949132,-0.4636472021045666,1.2025695168020458,-0.907472889526171,-0.4040329615568756,0.34098743211079785,0.27255448478944383,0.32209839170183746,0.23751032072496311,0.4263971654235654,-0.4924022105800425,0.2548140016861163,-0.4611495685474911
-0.23658226101289848,0.38268411686145476,-0.13382494981051768,-1.0193749615462104,0.5026746109637584,0.915135660599092,1.039125312227338,-0.5124139122214375,-0.4757930658740226,1.2340724471725477,-0.9328663788327654,-0.41095697033969586,0.2526817645075659,0.2346232773117178,0.27658179411192074,0.2026512745369083,0.4271393923455248,-0.48805535588644294,0.25476964311672184,-0.46191207818972135
0.3084546728036322,0.349425270426158,-0.3432679308065339,-0.8688850439935182,0.5431539538141515,0.9659258262890683,0.754961219675618,-0.47193834705506243,-0.4055519260024716,0.16770367085256743,-0.8392785040696525,-0.2248839973902641,0.29501621754394547,0.2535170027472931,0.299592933846096,0.14057858766983736,0.4508456923445246,-0.04995471409054745,0.25476964311672184,-0.48754826744072133
-0.6251729199181376,0.29802297401929795,-0.34261849520654625,-0.5177419030372432,0.11900083959916083,1.0,0.26805667816062617,-0.06161172115709926,-0.2416559329688557,-0.15604097732118596,-0.5177419030372432,-3.170254821695096e-17,0.014161199825305204,0.05554361883539439,0.06567365772372548,7.286699865547996e-18,0.46674980632477886,1.8454666532802244e-17,0.25476964311672184,-0.5047471080815836
-0.6388710543705536,0.31314044307262046,-0.31945529214032015,-0.13524669592415664,0.03452221104181818,0.9659258262890683,0.018291668758401287,-0.004669014979402346,-0.054993934556473244,-0.14254087944042798,-0.13063827651340737,0.03500442069236119,0.0011917830552158329,0.014037401814556347,0.01901659755547692,-0.008935005696671074,0.3927642099821568,-0.2727777861984404,0.06911119421559794,-0.253932317844919
-0.736920096356205,0.45827560730746913,-0.30668305867389645,0.2848709905771024,-0.4529898745911796,0.8660254037844387,0.08115148127237957,-0.12904367429618674,0.14775636445581422,0.242782732339504,0.24670551464100815,-0.14243549528855115,0.20519982648213264,-0.23495595978128297,-0.24937386892375604,0.2264949372955897,0.44918847275512136,-0.4261275109965839,0.0011263650091452224,0.029064991946651506
-0.5494733457769527,0.31314044307262046,-0.3402372313399249,0.7175295035410856,-0.9378620030817604,0.7071067811865476,0.5148485884519167,-0.6729436574613036,0.3286529279050432,0.6115181228211549,0.5073699776553185,-0.5073699776553184,0.8795851368245319,-0.42957270992001784,-0.5161859358517896,0.6631685821963115,0.3238789664140449,-0.6026353053516593,0.25476964311672184,-0.35691010290878705
-0.6871745223911891,0.78634375358989,-0.34121138473990636,0.8554785946310512,-1.0742597887733032,0.49999999999999994,0.7318436258719185,-0.9190062543684354,0.3826820775744479,0.7290859284819712,0.42773929731552557,-0.7408661953443003,1.154034093775262,-0.480549683419903,-0.5955153126524211,0.9303362673417858,0.22366548968971575,-0.7380744995489491,0.25476964311672184,-0.25237355404079176
-0.5797531754334251,0.5731758334356689,-0.3212953596736185,1.1000247106541723,-1.0742597887733032,1.2246467991473532e-16,1.2100543640497954,-1.1817123133127652,0.4945208640228187,0.9375015839716,1.3471417408856255e-16,-1.1000247106541723,1.154034093775262,-0.482938132010889,-0.5918340271117393,1.0742597887733032,5.505452626395792e-17,-0.8522550219931682,0.006986764997527068,1.0236439397661997e-17
-0.5855209480738397,0.5686368620582422,-0.32237775234026456,1.1439176032737066,-1.0742597887733032,-0.4999999999999997,1.3085474830794612,-1.2288646828668752,0.5954235260789712,0.974909522136405,-0.571958801636853,-0.9906617042712392,1.154034093775262,-0.5591657559300656,-0.5934056867075209,0.9303362673417859,-0.26025630009319084,-0.7380744995489492,0.939422948817843,-0.48461916718642123
-0.5797531754334251,0.3932688323063838,-0.33374287534004843,1.1940809091246034,-1.0742597887733032,-0.8660254037844385,1.4258292175358394,-1.2827531052144303,0.5546084945712703,0.27456236741967893,-1.034104401475924,-0.5970404545623023,1.154034093775262,-0.4989558074978325,-0.5938333611551819,0.537129894386652,-0.402238275298683,-0.1149680751620778,0.42786822244330813,-0.5664813914264801
-0.5653343949695204,0.3327948109136958,-0.3377477282066389,1.0373205783405515,-1.0742597887733032,-1.0,1.076033982248776,-1.1143517853783216,0.4536589133479093,0.23851750043565287,-1.0373205783405515,-1.9055269889316562e-16,1.154034093775262,-0.46981380549480967,-0.5940926644554412,1.973383217660906e-16,-0.4373372348147647,-4.223858557541123e-17,0.3456731259929245,-0.5879397298983328
-0.5631718057979291,0.4204819346741397,-0.33720653187331584,0.9495347931014824,-1.0742597887733032,-0.8660254037844386,0.901616323310275,-1.0200470462701006,0.4406895409602036,0.21833237492459825,-0.8223212526030846,0.4747673965507413,1.154034093775262,-0.498575783242432,-0.5917043754616337,-0.5371298943866517,-0.4019319148980886,0.11496807516207773,0.4034897111956564,-0.5501066109371368
-0.5970561677860995,0.33884055498123283,-0.3364488570066636,1.0310501651091895,-1.0742597887733032,-0.5000000000000004,1.063064442971687,-1.1076157325848772,0.4654136950186451,0.23707570575629183,-0.5155250825545952,0.8929156355606976,1.154034093775262,-0.48491842067644136,-0.5925837773780543,-0.9303362673417854,-0.2256988606220521,0.199130547429116,0.5499155452278603,-0.3707814535639092
-0.6085910619297991,0.2995297467094082,-0.33460878947336525,0.8742898343251375,-1.0742597887733032,-2.4492935982947064e-16,0.7643827144042764,-0.9392144127487685,0.3552519810358677,0.20103083877226574,-2.1413924942666987e-16,0.8742898343251375,1.154034093775262,-0.43650618264762325,-0.5939055202183815,-1.0742597887733032,-9.952264898565408e-17,0.2299361503241554,0.7943190382831005,-2.182922580596608e-16
1.8674325683563124,0.41726527550622355,-0.21608679247561968,-1.6213346317569686,1.6044167250657677,0.0,2.628725988134505,-2.601296400119228,-0.7567576253602174,1.9628149328515965,-0.0,-1.6213346317569686,2.5741530276707634,0.7488611956886788,0.9553917987835684,1.6044167250657677,0.0,-1.2106167933541152,0.25476964311672184,-0.0
1.4513699458556306,0.5584355757022761,-0.01963252347935635,-1.6213346317569686,1.3747404536754924,0.25881904510252074,2.628725988134505,-2.228914307221362,-0.773222593726809,1.9628149328515965,-0.4196322811829857,-1.5660889938709321,1.8899113149718985,0.6556205970511032,0.8179546480727465,1.3278973086495085,0.1234320968911894,-1.169366026439996,0.25476964311672184,-0.1306381645319343
-0.9161455896135113,0.5466757019144176,-0.2487750510083312,-1.351079821485263,1.7654541107532025,0.49999999999999994,1.8254166840246504,-2.3852694247968604,-0.26623417780708963,1.6356399210519397,-0.6755399107426314,-1.1700694479467824,3.1168282171753807,0.3478878273200916,1.0541212002673064,1.5289281091279394,0.09852644291379255,-1.04842489729272,0.25476964311672184,-0.25237355404079176
1.058164515371508,0.7819664442067387,-0.3431596915398693,-0.7622880190603649,0.8106696109124033,0.7071067811865476,0.5810830240029753,-0.6179637318148528,-0.3557977852601226,0.17172716239206853,-0.5390190274948443,-0.5390190274948443,0.6571852180568674,0.3783798838867459,0.48294864263799747,0.5732299791780204,0.330041953169757,-0.159296011487935,0.25800567690860315,-0.3591696513547624
0.19191919674325095,0.2907896360708228,-0.345432716139826,-0.6350613345960275,2.4342432534988308,0.8660254037844386,0.40330289869888764,-1.5458937692983437,-0.2964138435444239,-0.1613928616762028,-0.5499792487214092,-0.3175306672980138,5.925540217204572,1.1361790737120798,1.4502860696179773,1.2171216267494156,0.4042159466473411,0.12706871988897525,0.259550488296838,-0.44120614934815733
-0.6541188951770175,0.2775582236172257,-0.34792221927311207,-0.2488665836764375,0.873148596616271,0.9659258262890683,0.061934576470781266,-0.21729750828176717,-0.11615807258085942,-0.2456539095802828,-0.24038666047340043,-0.06441141154506212,0.7623884717729635,0.40754068529945037,0.5195252231994935,0.2259874860088293,0.4508443061350837,0.2554778924676076,0.259795028537392,-0.49233328296372403
-0.5103520506883467,0.3907900150610167,-0.33709829260665125,0.23821911613576857,0.8273893394810438,1.0,0.056748347292506794,0.1970999571513316,0.0930595023343476,0.20302343806148251,0.23821911613576857,1.458671390356903e-17,0.6845731190868779,0.3232168829178587,0.5035840223238023,5.066298531220515e-17,0.39064666112399665,5.2185569237059523e-17,0.259550488296838,-0.5094609781885537
-0.5789228128166181,0.43197029921522173,-0.34792221927311207,0.2319487029044065,0.6320325109421892,0.9659258262890683,0.05380020077903663,0.14659912110645587,0.09997125712535186,0.1976794468950818,0.22404524250961647,-0.06003274179848674,0.39946509488788845,0.2724097348758357,0.3779238068958809,-0.16358205095580583,0.41631972041576737,-0.2205798309760995,0.25971350233000795,-0.4922560274154212
-0.6978453575719352,0.3187343625920906,-0.34629863027314295,0.6486803662607299,0.528194196673789,0.8660254037844387,0.4207862175721547,0.3426292049551454,0.27351052436683043,0.5528410998140747,0.5617736761179862,-0.3243401831303648,0.27898910939986926,0.22270856220380503,0.31441365446790714,-0.2640970983368944,0.36515219917858865,-0.4261275109965839,0.25971350233000795,-0.4413446802075516
-0.5404966066074028,0.380497534759553,-0.34759750147311824,0.5168762801374989,0.3662768252722157,0.7071067811865476,0.2671610889687782,0.1893198029472755,0.22755077935533116,0.440510405496331,0.36548672271970306,-0.365486722719703,0.13415871273149324,0.16125053567619194,0.21825331047222488,-0.2589968269414639,0.3112982841921772,-0.6026353053516593,0.26003968392274,-0.3605826423462034
