output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.34675118938946986,1.2977047165947428,-0.3097487026950655,0.7413084500162929,-0.42283259938834133,-0.7071067811865475,0.5495382180655586,-0.3134493788689314,-0.9984145516188324,0.5241842319574095,-0.5241842319574095,0.5694825414695566,-0.2061119956947849,0.29898779833423095,-0.9523508060234389,0.9523508060234388,0.3446829550287826,-0.34468295502878254,-0.9177301152378993,0.23788265718731214
0.6071014422079932,1.2977047165947428,-0.3097487026950655,0.14160838309920334,-0.804811419918507,-0.8660254037844387,0.020052934163970738,-0.11396804387443375,-0.19072205411168797,0.07080419154960166,-0.12263645715274907,1.0839420931165582,-0.39022025363421986,0.6969871349052525,-0.6734137130076479,1.1663867654428528,0.24242962014240083,-0.4199004193462616,-1.1239852519592293,0.23788265718731214
0.3756792274161179,2.1123255205199407,-0.23298389695377258,1.1049371006904343,-0.4877512324217004,-0.9659258262890682,1.220885996482183,-0.5389344326102198,-1.5045871044056698,0.2859787652990463,-1.067287281981855,0.6641683169124274,-0.23665840336320307,0.4711315122004423,-0.3524325478730971,1.3152961749033474,0.12557979950114082,-0.4686701921425698,-2.0396157064227873,0.34678372511669114
0.36045152491426086,2.1123255205199407,-0.2351103247537945,1.1174243483097386,-0.5287295649590413,-1.0,1.248637174195444,-0.5908152895564484,-1.5309358550487968,1.3684501514468385e-16,-1.1174243483097386,0.7243900223263945,-0.257927412617864,0.5287295649590413,-1.677836801588768e-16,1.370057720117297,5.974131223384397e-17,-0.48782483468244237,-2.1115655580497967,0.44746840852249486
0.294987865873964,2.1123255205199407,-0.25004613005406795,0.8743600733999802,-0.6715629941521701,-0.9659258262890683,0.7645055379560188,-0.587187868859602,-1.20361038373109,-0.22630103927315287,-0.8445669763730463,0.9244477391882605,-0.3260236168896748,0.6486800400315957,0.3562803239418439,1.3296562706880595,-0.12564885489377592,-0.468927910376421,-2.0396157064227873,1.9318332305080044
0.46246125207475286,2.1123255205199407,-0.24674216427876505,1.1486424673579994,-0.9814233250434021,-0.8660254037844388,1.3193795178182726,-1.1273045096005452,-1.5981799492721187,-0.5743212336789993,-0.9947535565976655,1.3655172296041223,-0.47842521270156774,0.8499375313541788,0.6956820745745641,1.2049566990780665,-0.2437404942869122,-0.4221709199668839,-1.828669415027389,1.4288059094072307
0.3513207537928126,0.40597988596057555,-0.2513163975570679,1.1769260832157236,-1.011133282375103,-0.7071067811865479,1.3851550053535042,-1.1900291336347881,-1.6202633643858362,-0.8322124143971606,-0.8322124143971615,1.3920179332479683,-0.4936238657264201,0.7149792006508479,0.9734674323258704,0.9734674323258715,-0.3452015564068666,-0.34520155640686695,-0.28675490633285833,0.40174743071324287
0.5659962567910016,0.40597988596057555,-0.24575008535892204,1.1798605864062601,-1.0032316507271593,-0.5000000000000004,1.392071003354924,-1.1836734837282665,-1.6241506175271105,-1.0217892407518259,-0.5899302932031306,1.381010031036166,-0.49082198529962734,0.5016158253635801,1.1921371987133598,0.6882807325881255,-0.4236950735129775,-0.2446204647470361,-0.20276633880647746,0.05261316949733508
0.3056439145511691,0.40597988596057555,-0.3097487026950655,1.080149914166115,-0.9684937861298751,-0.25881904510252063,1.1667238370730657,-1.0461184799586005,-1.4908786851912221,-1.043344698356971,-0.2795633693520435,1.3367651318992004,-0.47115299228711827,0.2506646369138591,1.3332207011300312,0.35723541020024685,-0.4699037308252517,-0.12591032519499779,-0.10495958037765325,0.23634062423769397
0.31782106194151255,0.40597988596057555,-0.20246444992669585,1.2360532006931295,-1.0123058685218467,-1.8369701987210297e-16,1.52782751494373,-1.251263908866867,-1.6962308589813624,-1.2360532006931295,-2.270592893707023e-16,1.3891832907772919,-0.4906077511831122,1.8595757124650413e-16,1.3722959966692239,2.5208668497055377e-16,-0.48464378844260775,-8.902761963643298e-17,-7.449514433825405e-17,0.08990003343724086
0.4837796176930909,0.40597988596057555,-0.3097487026950655,1.0805245315946943,-0.9624265411433146,0.2588190451025203,1.1675332633779336,-1.0399254875631818,-1.4872236303455704,-1.0437065510062138,0.2796603274771868,1.3246746858654284,-0.4691598194603864,-0.24909431836003415,1.3294910684702745,-0.35623605814099985,-0.4708656369093441,0.12616806715342474,0.10495958037765311,0.23646893546717843
0.40308825615093696,0.40597988596057555,-0.20675922435433863,1.1049371006904343,-1.0147665227843319,0.5000000000000001,1.220885996482183,-1.1212531795630332,-1.5208881104925154,-0.9569035987818403,0.5524685503452172,1.3967730275905683,-0.4954547732985618,-0.507383261392166,1.1920386591935488,-0.6882238407698361,-0.4228326521114512,0.24412254551870982,0.20276633880647735,0.15430557989399749
0.29955325143468814,0.40597988596057555,-0.3097487026950655,1.064790599594371,-0.9760800631701719,0.7071067811865474,1.13377902098454,-1.039320875715079,-1.4538505906072954,-0.7529206535168698,0.7529206535168694,1.3327264317139476,-0.4758956679716056,-0.6901928316486221,0.9654739737955146,-0.9654739737955141,-0.3447555857939456,0.34475558579394544,0.2867549063328581,0.23623800032533335
0.37415812870297965,0.40597988596057555,-0.19362465837331921,1.3047330625993032,-1.0173382174016221,0.8660254037844384,1.7023283646397573,-1.3273548080897342,-1.7960491874271727,-0.6523665312996522,1.1299319773684684,1.4004316523279061,-0.4967734706638751,-0.8810407405105806,0.6882822390692951,-1.192139808015286,-0.24415354803670009,0.42288635004777253,0.3512016008775435,0.07262451322127288
0.8887700606448545,-0.08346306619201238,-0.3097487026950655,0.9233725203057498,-0.9312019933720697,0.9659258262890681,0.8526168112557923,-0.859846331533706,-1.2298953101328804,-0.23898639397944288,0.8919093646489507,1.240323855485183,-0.4528730515631987,-0.8994720548899436,0.344736628765234,-1.2865746137818594,-0.12587190705402515,0.46976035237120767,-0.08163056557260376,0.23672566238959308
0.3665442774520511,-0.08346306619201238,-0.2945054926590661,0.8988975149719133,-1.0106002886720375,1.0,0.8080167424226811,-0.9084260881171927,-1.1972955807564902,-2.2016639289437271e-16,0.8988975149719133,1.3460792130191515,-0.49266931521059104,-1.0106002886720375,3.2623612284711266e-16,-1.3319600519686614,-1.1940346874501397e-16,0.4875016569191514,-0.08451018013072006,0.23698252859660188
0.6073647092929594,-1.2232617218898203,-0.18538951415137056,-1.6297701279372092,2.2785571523145274,1.0,2.6561506699164674,-3.7135243816398904,-0.8791980679247875,-0.0,-1.6297701279372092,1.2291936216223986,-4.67670332164063,2.2785571523145274,0.0,0.5394613957230787,-0.0,-2.0524845369316713,-1.224144682472282,0.20511024708017447
0.4636104337948436,-1.2232617218898203,-0.1794192568872708,-1.6297701279372092,1.8761469065001908,0.9659258262890683,2.6561506699164674,-3.057688183835815,-0.8580156023434811,-0.42181554824932155,-1.5742370574889895,0.9877241523030541,-3.8479717563053555,1.8122187509008763,0.13625895767440385,0.5085253530272524,-0.5308370960173104,-1.9811110128789216,-1.182432963914408,0.209257933206633
1.0561953901555305,-1.2232617218898203,-0.10955454422227366,-1.6180945514131597,1.5856653383295762,0.8660254037844387,2.6182299773129545,-2.5657564443157916,-0.8524068285161001,-0.8090472757065797,-1.401310987248982,0.835323226910923,-3.255955381630751,1.37322646489386,0.2633983371897681,0.45621930264183735,-1.0266842892147552,-1.778269352252696,-1.0601403929286315,0.24251284915812985
0.9539725420214944,-1.2232617218898203,0.01988571433342104,-1.3238325612642536,1.3520364318192657,0.7071067811865476,1.752532650263474,-1.7898698524578809,-0.6776669132540518,-0.9360909812255094,-0.9360909812255094,0.6921044112126903,-2.772873686288915,0.956034129350666,0.3619663723107691,0.3619663723107691,-1.4501959716502164,-1.4501959716502164,-0.8656010061296036,0.24259602958218004
0.2879068170568957,-1.2232617218898203,0.10169094152661771,-1.1137970563075552,1.1601586987157406,0.5000000000000001,1.2405438826393753,-1.2921813434791958,-0.6403675675460266,-0.9645765454226696,-0.5568985281537777,0.6670227755197227,-2.3796880573937247,0.5800793493578704,0.49791349161311715,0.2874704884159797,-1.776369313152352,-1.0255873011287013,-0.6120723412361411,0.24326198643331004
0.40450697321992174,-0.039882529356508115,-0.008695304484077793,-0.83639285044471,0.8083828546926112,0.25881904510252074,0.6995530002750271,-0.6761256400869848,-0.6049219947680037,-0.8078934551680756,-0.21647439888267528,0.5846637363493744,-1.6585604328137435,0.2092248785287914,0.69860685361674,0.187191142253453,-1.981791606806345,-0.5310194606105372,-0.010271228502998933,0.24484468070984963
0.4252737316126162,1.0831543814045672,-0.25792178857266757,-0.29507066614786814,0.33934839599510547,6.123233995736766e-17,0.08706669802094666,-0.10013175726248633,-0.3244019122608905,-0.29507066614786814,-1.80678673410132e-17,0.37308103181056745,-0.6961538839205565,2.077909634755972e-17,1.0994041410348925,6.731908811438631e-17,-2.0514429775899026,-1.2561465380693947e-16,6.638425057432502e-17,0.24819634960124834
0.656879815479706,2.2162483391276826,-0.14918689031587204,0.034655107239861954,0.04442521363227988,-0.25881904510252063,0.0012009764578063324,0.0015395605425804365,0.03898630038373812,0.033474263095799935,-0.008969401763746521,0.0499774740644173,-0.09116311581068232,-0.01149809137078216,1.0866471758829297,-0.291166233235391,-1.9821358360905268,0.5311116965692445,-0.5741312552940876,0.07221488648926556
0.32624351923912315,0.6339396171001374,0.26644463666571094,0.46271795562961365,-0.012427448028023895,-0.4999999999999998,0.2141079064620491,-0.0057504033452204905,0.4158372855437191,0.40072550436244614,-0.23135897781480672,-0.011168350377018233,0.02547380438129213,0.006213724014011945,0.778283290588122,-0.4493420673268397,-1.7751803649057194,1.0249008615384547,-0.3172995649918782,0.0006384511949025788
0.47478674837805346,0.6339396171001374,1.5471283331902586,0.6803706816340879,-0.2691527483378328,-0.7071067811865475,0.46290426442723337,-0.18312363885029942,0.4587929808796254,0.4810947227039772,-0.48109472270397713,-0.18149722651963124,0.5526080138644259,0.19031973352467782,0.47682188062778413,-0.476821880627784,-1.45178853403757,1.4517885340375698,-0.4487293481465977,0.24218156878237107
0.7287538190967999,1.190429548999655,2.422342642757223,0.8801666435429568,-0.6804462225365926,-0.8660254037844387,0.7746933204056744,-0.5989060678015166,0.5227377926438865,0.44008332177147835,-0.7622466728718833,-0.4041222863773403,1.3959328495256569,0.5892837146258486,0.2969538759954007,-0.5143392007285421,-1.0257481071184777,1.776647837296807,-1.0321988340907644,0.13260035694909617
0.3278419265407039,1.190429548999655,3.057349367506897,0.767781414969218,-0.7763850890883551,-0.9659258262890682,0.5894883011721346,-0.5960940422612597,0.4383011477113858,0.19871645266979546,-0.7416198976635319,-0.4432127021817473,1.5911668344812548,0.7499304086961812,0.1477512769992589,-0.5514152726444165,-0.5304381633382613,1.979622175851908,-1.1512682045547746,0.05774337662106267
0.452427850947706,1.190429548999655,3.786736967729467,0.7802686625885223,-0.6475782775142296,-1.0,0.6088191858176814,-0.5052850365174069,0.42238349853316043,9.5555352011402e-17,-0.7802686625885223,-0.3505540995624777,1.3283397164148005,0.6475782775142296,6.62939093023758e-17,-0.5413308502380622,-2.5120468650246583e-16,2.0512419309580876,-1.1918805494390414,0.9889960923924263
0.3230487940572708,1.190429548999655,4.340827652538045,0.6054471959182627,-0.7390755298737809,-0.8660254037844388,0.36656630704528714,-0.44747120713388483,0.31374562441536696,-0.3027235979591312,-0.5243326523152697,-0.38299246436954737,1.5158139522890886,0.6400581841861391,-0.259102384593192,-0.44877849447766044,1.0254797317859772,1.7761829975854189,-1.0321988340907646,10.536941284478393
0.37096967178505513,0.21489599368182544,5.620876215311092,0.5180364625831322,-0.8385676877793123,-0.5000000000000004,0.2683617765656449,-0.43440863861371143,0.28067407635453323,-0.4486327366836192,-0.2590182312915663,-0.45433908272517576,1.7215046151969136,0.41928384388965656,-0.469215775072497,-0.2709018540461253,1.7778728553693521,1.0264553716324252,-0.10766380393771698,17.114031447847463
0.45083153306743445,0.21489599368182544,6.456458178784457,0.47433109591556644,-0.8083647112722759,-1.8369701987210297e-16,0.2249899885524623,-0.3834325193972491,0.25308118844399147,-0.47433109591556644,-8.713320875235819e-17,-0.43130611420295395,1.659323905132198,1.4849418843049004e-16,-0.5335538627411459,-9.801225452679759e-17,2.052692159855181,3.7707343248022716e-16,-3.955503986290595e-17,24.403829491850004
0.4795819702827958,0.21489599368182544,7.487407284219216,0.4618438482962621,-0.8287961365564477,0.5000000000000001,0.21329974020910078,-0.38277439716030415,0.24453821898946412,-0.3999685052061294,0.23092192414813112,-0.4388330209150102,1.70032404514024,-0.41439806827822395,-0.45854526507675497,0.26474123222769286,1.7767020776365257,-1.0257794227932158,0.1076638039377169,33.012697336488166
0.45722098343113904,-0.3717650791038109,7.558542264387213,0.4118948578190449,-0.8296844593948899,0.8660254037844384,0.16965737389777122,-0.3417427624371293,0.22460735482659983,-0.20594742890952264,0.3567114105594722,-0.4524291290067356,1.7016624446601507,-0.7185278189611329,-0.2726513217667739,0.47224594205086207,1.0254877172830368,-1.7761968288720462,-0.32091304540546506,39.195135406186516
-0.3717610998587614,-1.2232617218898203,9.140787466123948,0.34945861972252334,-0.8119180026260449,1.0,0.12212132689837119,-0.2837317445255657,-1.1149070422971956,-8.559267601552807e-17,0.34945861972252334,2.5903298639890653,3.541065773634196,-0.8119180026260449,7.814186078913895e-16,-3.1903835801287506,1.0682248333514794e-15,-4.361358859122562,-1.224144682472282,33.23602636720969
0.49564962015097375,-1.2232617218898203,-0.18894626315977042,-1.6297701279372092,1.3671379200727836,1.0,2.6561506699164674,-2.2281205429048305,-0.8580156023434811,-0.0,-1.6297701279372092,0.7197491510428868,0.6772066193022707,1.3671379200727836,0.0,0.5264641851237429,0.0,0.4953462334408935,-1.224144682472282,0.23788265718731214
0.6347904533982525,-1.2232617218898203,-0.18640572815377052,-1.6297701279372092,1.9880755841439135,0.9659258262890683,2.6561506699164674,-3.240106199119068,-0.8580156023434811,-0.42181554824932155,-1.5742370574889895,1.0466505923707345,0.962988006528779,1.9203335513393318,0.13625895767440385,0.5085253530272524,0.1253672839618338,0.46787707335247863,-1.182432963914408,0.23788265718731214
1.108159298116725,-1.2232617218898203,-0.1428355528008723,-1.6205920009370205,1.2711990535210214,0.8660254037844387,2.626318433501056,-2.0600950177348785,-0.8563666470446817,-0.8102960004685101,-1.4034738419813146,0.6717375320628128,0.6230444088091313,1.1008906736159387,0.2642141410513977,0.4576323163791907,0.24506170260408716,0.4244593198996133,-1.0601403929286315,0.23788265718731214
1.0491812028203584,-1.2232617218898203,-0.0028520739702780212,-1.3113453136449498,1.1477221789775491,0.7071067811865476,1.7196265316185717,-1.5050601007685793,-0.6912781073809846,-0.9272611637555441,-0.9272611637555441,0.6050238693250812,0.5586567386032689,0.8115621356732254,0.3727526474748531,0.3727526474748531,0.3441860543061434,0.3441860543061434,-0.8656010061296036,0.23788265718731214
0.1825895359638516,-1.2232617218898203,-0.04388171431717635,-0.9921712644955314,0.7213272165252711,0.5000000000000001,0.9844038180906617,-0.7156801365349202,-0.5223472082505985,-0.8592455199580596,-0.4960856322477658,0.37975626917468275,0.3503416742401715,0.3606636082626356,0.45593534919689893,0.2632343965918957,0.42062018865432793,0.24284517914616746,-0.6120723412361411,0.23788265718731214
