output_Ph,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_feed_%^2,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin
0.5907237507389285,-0.0675434300796547,0.09123143209551625,0.4065624704298011,1.1252955693704911,0.9659258262890683,0.004562114946925203,-0.006162083854810267,-0.07600632260872099,-0.06524194351008838,0.0174815260761651,0.008323174202198792,0.03709127641360173,0.03908722850616887,-0.023612432138296967,-0.14726752249709382,0.3927091901880305,1.2662901184448578,0.13120771977163495,-0.34988350794693124
0.5216604877632736,0.3255252159867322,-0.3315160279745999,0.43652363883237244,0.8661664447971247,0.8660254037844387,0.10596666624320863,-0.10791682660949517,0.28195901902304393,0.28191310661692637,-0.162762607993366,0.1099028768040557,-0.14471458286272693,-0.1431287043671601,0.16575801398729986,-0.06590659544376745,0.37804056058125785,0.7502443100924905,0.02279513779853728,-0.13075302424381227
0.7417982547370212,0.6000493497473833,-0.7051476005676901,0.4102006972779714,0.8661664447971247,0.7071067811865476,0.36005922213225755,-0.42312335919657,0.5197426119735175,0.42429896425295316,-0.42429896425295305,0.49723313858637064,-0.289252037436755,-0.3027250741184867,0.4986146500988366,-0.21330239582020266,0.29005569469270376,0.7502443100924905,0.270395013598222,-0.367692135895114
0.41806257418480275,0.8246600046424616,-1.056852437679965,0.4096753589639593,0.8661664447971247,0.49999999999999994,0.6800641232569048,-0.8715439361635569,0.7142928243875413,0.41233000232123074,-0.7141765135053649,1.1169370750300844,-0.4329664017784751,-0.4544633639160387,0.9152610590823601,-0.21302922241572403,0.20483767948197962,0.7502443100924905,0.270395013598222,-0.2599976026804006
0.45547343505175564,1.0991841384031127,-1.068254340129989,0.3399519513931483,0.8661664447971247,1.2246467991473532e-16,1.2082057701169933,-1.1742082264511677,0.9520764173380147,1.346112336768913e-16,-1.0991841384031127,1.1411673352065583,-0.3631551475113898,-0.45808882958722646,1.068254340129989,-0.11422140866622754,4.1632106913751566e-17,0.7502443100924905,0.11289116294100865,-4.1147250940597656e-17
0.4770560821210124,1.0055963655301634,-1.0691314095492217,0.4763438225480233,0.8661664447971247,-0.4999999999999997,1.011224050367474,-1.075114659716838,0.8710138288321715,-0.5027981827650814,-0.8708719985024239,1.1430419708847057,-0.5092741424308325,-0.4573343700212209,0.925894960653491,0.09900948404336973,-0.23817191127401152,0.7502443100924905,0.04320286218693133,-0.10392649107293492
0.37202509526889466,1.3113164235817978,-1.0691314095492217,0.35604863967501194,0.24148016234347444,-0.8660254037844385,1.719550762755357,-1.4019695763090518,0.3166569028501968,-1.1356333352215922,-0.6556582117908994,1.1430419708847057,-0.38066278400382847,-0.4567804737992636,0.5345657047746113,-0.11015839144063823,-0.30834716694145226,0.05831266880543077,0.09572304594258431,0.2679408226772065
0.4468427915161066,0.9307261472318041,-1.0691314095492217,0.408588994634547,0.24148016234347444,-1.0,0.8662511611409579,-0.9950685576942552,0.22475190113085255,-0.9307261472318041,-1.7097161956352656e-16,1.1430419708847057,-0.4368353277599326,-0.4605110686677075,1.9639625378585285e-16,-0.17060111364143027,-0.408588994634547,0.05831266880543077,0.17433733151420377,0.41753722171107543
0.3763384042933723,0.8870518532244278,-1.0691314095492217,0.4044050913199558,0.24148016234347444,-0.8660254037844386,0.7868609903088918,-0.9483749981810818,0.2142054255237147,-0.7682094393664196,0.443525926612214,1.1430419708847057,-0.43236218531178605,-0.4576746109894765,-0.534565704774611,-0.15965461219327226,-0.35022508250284745,0.05831266880543077,0.1558582190139655,0.34189715450771757
0.46986455008907346,0.9868788109555736,-1.0691314095492217,0.4216556819467622,0.24148016234347444,-0.5000000000000004,0.9739297875130868,-1.0551031342111923,0.23831165548288694,-0.49343940547778725,0.8546621207441071,1.1430419708847057,-0.4508053335841802,-0.45800949383224765,-0.9258949606534905,-0.1273625953414666,-0.21082784097338128,0.05831266880543077,0.09123634668331759,0.1510267746819399
0.4511561005405393,0.8683342986498379,-1.0691314095492217,0.4043870555998948,0.24148016234347444,-2.4492935982947064e-16,0.7540044542117059,-0.9283634726754361,0.20968550740636988,-2.1268056388627718e-16,0.8683342986498379,1.1430419708847057,-0.432342902756975,-0.4586075945894234,-1.0691314095492217,-0.07693040580711095,-9.904626265140679e-17,0.05831266880543077,0.03619108104374037,4.659524775788095e-17
0.5111922095382317,-1.5899045354796293,1.527871140798525,0.4043348671333472,-1.2045528988918275,0.0,2.527796431938696,-2.4291692563840104,1.9151241171732518,-0.0,-1.5899045354796293,2.3343902228849864,0.6177715747116472,0.7342027866914009,1.527871140798525,-0.19494322842107953,0.0,1.4509476862287052,0.2324523392130239,-0.0
0.9169049144758188,-1.5899045354796293,1.3340387991481188,0.4043348671333472,-1.2045528988918275,0.25881904510252074,2.527796431938696,-2.120994337271392,1.9151241171732518,-0.41149757367700446,-1.5357298521538982,1.779659517632555,0.5393984006042847,0.6400248610370146,1.2885825293688231,-0.19768896971775343,0.10464956421310752,1.4509476862287052,0.23904655477428552,-0.12654281025132555
1.153446539848763,-1.4795957471867132,1.1937076920709022,0.4153366563683568,-1.2045528988918275,0.49999999999999994,2.189203575093008,-1.7662048245721735,1.7822513464617749,-0.7397978735933565,-1.2813675043951116,1.4249380541092398,0.4957905615059166,0.5721844436247371,1.0337811860262935,-0.21821396028549045,0.20766832818417838,1.4509476862287052,0.2760352451102314,-0.26269528217605626
1.0659988790058714,-1.2155534439878324,1.0612702097667785,0.4043348671333472,-1.2045528988918275,0.7071067811865476,1.4775701751906805,-1.290030658483697,1.464198424713488,-0.8595260831384585,-0.8595260831384585,1.1262944581384222,0.4291085492586299,0.5064914209399459,0.7504313619973589,-0.21243372403042576,0.2859079264201515,1.4509476862287052,0.2760352451102314,-0.371507230824806
1.1978939515087987,-1.0146516915539012,0.8691920069548379,0.3882389463289357,-1.2045528988918275,0.8660254037844386,1.029518055173193,-0.8819271401418566,1.222201636426748,-0.878714140878531,-0.5073258457769507,0.755494744954179,0.3374541889376792,0.4140058364119309,0.43459600347741906,-0.20502442336015558,0.33622479025936153,1.4509476862287052,0.27887719329021987,-0.45733783461207855
1.1763877886872853,-0.8277257132023306,0.8130595641239511,0.4043348671333472,-0.005567070927172812,0.9659258262890683,0.6851298562963068,-0.6729903075904734,0.004608007753642076,-0.7995216434656696,-0.21423117869783015,0.6610658548134293,0.32874833083155497,0.3884790288117289,0.21043529999803276,-0.21333681228634918,0.39055749063325906,3.099227870817275e-05,0.2783871698041839,-0.5096457254516412
1.1290782559666792,-0.5933819299284656,0.8121824947047184,0.42042925298286016,1.1329365090341867,1.0,0.35210211476563047,-0.4819344161620016,-0.6722640522171243,-0.5933819299284656,-3.633416405793872e-17,0.6596404047047799,0.34146527953446054,0.389785808890197,4.973183462318228e-17,-0.22206289783111782,0.42042925298286016,1.2835451335025698,0.278975557108913,-0.5281813676275536
1.1706514701059738,-0.6605155590026612,0.8560359656663487,0.4193547845539091,2.2813527718404756,0.9659258262890683,0.43628080368459804,-0.5654250743884912,-1.5068690013744823,-0.6380090371064314,0.1709540062564264,0.732797574514318,0.3589827779524092,0.4108932735267937,-0.22155841120717848,-0.22161253933466793,0.4050656167785089,5.204570469584221,0.27927075262945206,-0.5104538759479437
1.1706514701059738,-0.6001202495753181,0.8630525210202097,0.3935207261346794,2.294962728396128,0.8660254037844387,0.360144313950342,-0.5179352943112556,-1.377253605331137,-0.5197193814576829,0.3000601247876589,0.7448596540393395,0.3396290547642386,0.41455368767853146,-0.4315262605101047,-0.20828949637300367,0.34079894574833125,5.266853924727399,0.2801557354511477,-0.458384992760846
1.1907225469104785,-0.7850496887722658,0.8481423408932552,0.4204188920372953,3.34478281911181,0.7071067811865476,0.6163030138414314,-0.665833880752831,-2.625820711154548,-0.5551139584992578,0.5551139584992577,0.7193454304158908,0.3565750632482604,0.4066734655569854,-0.5997272006570532,-0.22080581695912516,0.29728104949850653,11.187572107025547,0.27583957437752077,-0.3713755339124542
0.6144137401080491,-0.5354822944444009,0.6964093313660144,0.41646676691237855,3.34478281911181,0.49999999999999994,0.28674128766344004,-0.37291486663236445,-1.7910719783962035,-0.2677411472222004,0.46374127026562995,0.4849859568136592,0.2900313426816153,0.3328474993214388,-0.6031081723955035,0.7977318355026571,0.20823338345618925,11.187572107025547,3.669045902813134,0.9577376862707676
0.6545538809736966,0.0385227125096885,0.20612752601498754,0.43513603960412783,1.9801903946057697,0.258819045102521,0.001483999379104111,0.007940591425008702,0.07628230528584469,0.00997041166651652,-0.037210082911817086,0.04248855698105937,0.08969351532355851,0.0987890402701531,-0.19910390088694824,1.677496594883557,0.11262149426003314,3.921153998888954,14.86186065991997,0.997775470966469
0.4839537536221305,-0.5354822944444009,0.24998099697661785,0.42072780171061874,1.0223380154105375,1.2246467991473532e-16,0.28674128766344004,-0.13386039782853817,-0.5474439061897699,-6.55776677891416e-17,0.5354822944444009,0.06249049884942382,0.10517395532740126,0.1203207711531381,-0.24998099697661785,2.190646762745304,5.1524295567721155e-17,1.0451750177535564,27.11079705050697,6.376494577137039e-16
0.8896664585597175,0.23193744311378328,-0.2245135588282219,0.4377773132457243,0.6810741247001524,-0.4999999999999997,0.053794977518159454,-0.052073100778993756,0.15796659105391134,-0.11596872155689157,-0.20086371782534448,0.05040633809771346,-0.09828694257105484,-0.1076571626134498,0.19443444543929223,2.7151837834076455,-0.21888865662286203,0.4638619633360787,38.46732255935865,-3.101101520402009
0.4853888396391393,0.980639626097377,-1.0358027716183826,0.41137493777532436,-0.2814053903927394,-0.8660254037844385,0.9616540762724033,-1.0157492426704775,-0.2759572768165223,-0.8492588281580017,-0.49031981304868894,1.0728873816923232,-0.4261033007220207,-0.49934973073059646,0.5179013858091918,0.5078473375135341,-0.35626114659367353,0.07918899374209006,1.5240201202037853,-1.0691188381806949
0.8738966143195155,0.8808126683662322,-1.0647460624530585,0.3882389463289357,-0.42022454220661487,-1.0,0.7758309567544421,-0.9378418204017174,-0.3701391003339868,-0.8808126683662322,-1.618026622444718e-16,1.1336841775092923,-0.4133758893946586,-0.5120076400338603,1.9559067859318287e-16,-0.20408554194965514,-0.3882389463289357,0.17658866587275904,0.2763288812898727,0.5256699356914686
0.472485141946235,0.9369653320900007,-1.0735167566453847,0.3916849200760716,-0.3025753245589924,-0.8660254037844386,0.8779040335385252,-1.0058479843944232,-0.28350258945765605,-0.8114357800552634,0.46848266604500044,1.1524382267984261,-0.4204803250269711,-0.5125176663879617,-0.5367583783226925,-0.20633411898592396,-0.33920909106515545,0.09155182703197959,0.2775034539638417,0.45621002890432083
0.7161981719174957,0.8808126683662322,-1.0770250343223151,0.40226267802037086,-0.16803639618542035,-0.5000000000000004,0.7758309567544421,-0.9486572943786712,-0.14800858650672546,-0.4404063341831165,0.7628061467803148,1.1599829245569842,-0.4332469746014763,-0.5175364522868694,-0.9327310402349316,-0.21186887320157446,-0.2011313390101856,0.02823623044298355,0.27740535003529837,0.26334642110502415
-0.9238515398599775,0.9369653320900007,-1.0779021037415477,-3.6194580694719094,-1.2045528988918275,-2.4492935982947064e-16,0.8779040335385252,-1.0099569025927095,-1.128624306930154,-2.2949031897121124e-16,0.9369653320900007,1.1618729452504544,3.9014214674880923,4.707972945892186,-1.0779021037415477,1.9056685426378455,8.865115478853664e-16,1.4509476862287052,0.27720919421044193,1.2895692317373597e-16
1.2546922005151064,-1.5899045354796293,0.5095935450694693,0.41238168399415337,-1.2045528988918275,0.0,2.527796431938696,-0.8102050885570922,1.9151241171732518,-0.0,-1.5899045354796293,0.2596855811764692,0.21014704426829825,0.21969023835771412,0.5095935450694693,-0.19985553362112424,0.0,1.4509476862287052,0.23487328368975097,-0.0
0.68629283104694,-1.5899045354796293,0.8725248707479222,0.40433409965589795,-1.2045528988918275,0.25881904510252074,2.527796431938696,-1.3872312493208987,1.9151241171732518,-0.41149757367700446,-1.5357298521538982,0.7612996500736783,0.35279155804123985,0.3756157803725807,0.8427943067349493,-0.1990787594240067,0.10464936557532696,1.4509476862287052,0.24242037179854511,-0.1274326712937784
1.0014304745059552,-1.5807329337380804,1.2012241769937264,0.40433409965589795,-1.2045528988918275,0.49999999999999994,2.4987166078041985,-1.8988146173764044,1.9040764377079877,-0.7903664668690401,-1.3689548772158815,1.4429395233942555,0.48569589608965535,0.5165020436008094,1.040290652916622,-0.2103163447519537,0.20216704982794895,1.4509476862287052,0.2705610725982995,-0.26007742722038535
0.705958460828617,-0.880259649708346,0.9032924659746029,0.40433409965589795,-1.2045528988918275,0.7071067811865476,0.7748570509046601,-0.795131909682992,1.0603193128336927,-0.6224375675136664,-0.6224375675136664,0.8159372790864791,0.3652319459557969,0.3865895464450212,0.6387242280853604,-0.2103928453011549,0.28590738373164276,1.4509476862287052,0.27075793637541373,-0.3679388103852418
0.410486447151275,-0.9419651879559107,0.19998804008035942,0.40433409965589795,-1.2045528988918275,0.8660254037844386,0.8872984153208141,-0.18838177176322995,1.1346468978074773,-0.8157657822504021,-0.47098259397795544,0.039995216175183444,0.08086198412783976,0.08525184739106939,0.09999402004017974,-0.21025179318494336,0.35016360191831647,1.4509476862287052,0.270395013598222,-0.4503290576885601
0.45269673481946565,-0.9552546517038695,0.27581946206721064,0.40433409965589795,-1.2045528988918275,0.8968727415326884,0.912511449601881,-0.2634778241701619,1.150654759889799,-0.8567418583355028,-0.42249832872771265,0.07607637565504545,0.11152321386251972,0.11793149691056753,0.12199182861461609,-0.21025179318494336,0.36263623245353643,1.4509476862287052,0.270395013598222,-0.4663695254157952
0.45269673481946565,-0.9659860496599676,0.364298225079396,0.40433409965589795,-1.2045528988918275,0.9025852843498605,0.9331290481376694,-0.3519070033425835,1.1635812964069787,-0.8718847933103403,-0.41586771374062503,0.13271319679599827,0.14729819484371925,0.15613607084133455,0.156834428444246,-0.21027925054579258,0.36494600831026347,1.4509476862287052,0.270465641469022,-0.46940131269727614
1.0436407621741495,-0.9659860496599676,0.6778680838434369,0.41238168399415337,-0.38783342590612896,0.9108638249211758,0.9331290481376694,-0.6548111125024934,0.37464167901715323,-0.879881748013775,-0.39866923338764576,0.45950513909357277,0.2795403819412465,0.29094771661880825,0.27976092348222126,-0.20268615492566658,0.37562355801035013,0.15041476625008482,0.24157357830867923,-0.44769080077954226
0.621537885492232,-0.7788105039140704,-0.17276646309349816,0.40433409965589795,-0.1587817890064572,0.9659258262890683,0.6065458010068882,0.13455233618129894,0.12366092510849654,-0.7522731795158041,-0.2015709909388527,0.029848250769837062,-0.0698553723056435,-0.07412648367541627,-0.044715251003599084,-0.21025179318494336,0.3905567493069697,0.025211656520091094,0.270395013598222,-0.5022767984044858
0.49490702248766005,-0.4481337064296484,-0.27012116862831753,0.40433409965589795,0.3548491543443222,1.0,0.2008238188383743,0.121050400482516,-0.15901986675974747,-0.4481337064296484,-2.7440275458455428e-17,0.07296544574112795,-0.10921919951532975,-0.11577233985014117,-1.6540151227130574e-17,-0.21025179318494336,0.40433409965589795,0.12591792233888058,0.270395013598222,-0.5199952053608013
0.5793275978240413,-0.08002179979604794,-0.34818034694001937,0.37214376230287544,1.1276092222684675,0.9659258262890683,0.0064034884425987785,0.02786201801575274,-0.09023331943254463,-0.07729512308913601,0.020711165810598207,0.12122955399527226,-0.12957314427017927,-0.14942459587711912,0.09011570491848016,-0.1513795455152525,0.35946327110072757,1.2715025581448982,0.16546757651677524,-0.39291646776569955
0.705958460828617,0.26937255226296264,-0.3815089848708585,0.37214376230287544,0.8661664447971247,0.8660254037844387,0.07256157191266253,-0.10276804896591515,0.233321465919538,0.23328347334197705,-0.13468627613148126,0.14554910553719294,-0.14197618898219205,-0.16368871037054067,0.19075449243542916,0.00022931336641941703,0.3222859520142079,0.7502443100924905,3.796970754817009e-07,0.0005336410840736269
0.45269673481946565,0.5501358708818104,-0.8542494018372332,0.37214376230287544,0.8661664447971247,0.7071067811865476,0.3026494764308879,-0.4699532386299919,0.4765092314370677,0.38900480487449507,-0.389004804874495,0.7297420405392707,-0.31790358634468885,-0.3645918702754628,0.6040455448636595,-0.19351297210242496,0.2631453779006379,0.7502443100924905,0.270395013598222,-0.367692135895114
0.6637481731604226,0.7747465257768886,-1.0691314095492217,0.37214376230287544,0.8661664447971247,0.49999999999999994,0.6002321792033591,-0.8283058451472074,0.6710594438510915,0.38737326288844426,-0.670950172816521,1.1430419708847057,-0.39787058514582374,-0.45789421376243894,0.9258949606534909,-0.19351297210242496,0.1860718811514377,0.7502443100924905,0.270395013598222,-0.2599976026804006
0.45269673481946565,0.8870518532244278,-1.0691314095492217,0.3480010092881084,0.8661664447971247,0.258819045102521,0.7868609903088918,-0.9483749981810818,0.7683345500581035,0.22958591360796804,-0.8568262942870547,1.1430419708847057,-0.37205880958474713,-0.4603632379856216,1.032701640180428,-0.18095885629053607,0.09006928891866177,0.7502443100924905,0.270395013598222,-0.13458466250937193
0.410486447151275,0.9993571806719669,-1.0691314095492217,0.30776308759683046,0.8661664447971247,1.2246467991473532e-16,0.9987147745606223,-1.068444151214956,0.8656096562651153,1.2238595725148475e-16,-0.9993571806719669,1.1430419708847057,-0.3290391836496199,-0.4575650105326802,1.0691314095492217,-0.16003532993738814,3.769010801211649e-17,0.7502443100924905,0.270395013598222,-6.36810463817076e-17
0.49490702248766005,1.061749029253933,-1.0691314095492217,0.2836203345820634,0.8661664447971247,-0.4999999999999997,1.1273110011216694,-1.1351492362337754,0.9196513819356775,-0.5308745146269662,-0.9195016317773733,1.1430419708847057,-0.3032274080885433,-0.4568517368682055,0.925894960653491,-0.08471605328204537,-0.14181016729103163,0.7502443100924905,0.08921886614562319,0.14934763652768587
0.36827615948308434,1.0991841384031127,-1.0691314095492217,0.26752516590555253,0.8661664447971247,-0.8660254037844385,1.2082057701169933,-1.1751722872450667,0.9520764173380147,-0.9519213872940058,-0.5495920692015568,1.1430419708847057,-0.2860195577144928,-0.4561384632037297,0.5345657047746113,0.07661180620545238,-0.23168358982585502,0.7502443100924905,0.08200911376911682,-0.24800571631887355
0.410486447151275,1.1802935415596687,-1.0691314095492217,0.30776308759683046,0.24148016234347444,-1.0,1.3930928442474655,-1.2618888977695315,0.2850174760287832,-1.1802935415596687,-2.1681640615880124e-16,1.1430419708847057,-0.3290391836496199,-0.46041810519058124,1.9639625378585285e-16,-0.0590565274447035,-0.30776308759683046,0.05831266880543077,0.03682160820191329,0.19188957293691936
0.5371173101558506,0.9619220715227872,-1.0691314095492217,0.30776308759683046,0.24148016234347444,-0.8660254037844386,0.9252940716826901,-1.0284211002036647,0.23228509799309388,-0.8330489503996854,0.4809610357613937,1.1430419708847057,-0.3290391836496199,-0.45926589388642985,-0.534565704774611,-0.1529934631424213,-0.26653065220599065,0.05831266880543077,0.2471227283335438,0.4305137004209713
0.49490702248766005,0.9057694077990176,-1.0691314095492217,0.339953424949853,0.24148016234347444,-0.5000000000000004,0.8204182201045831,-0.9683865236867275,0.21872534364105947,-0.4528847038995092,0.7844193171247359,1.1430419708847057,-0.3634548843977219,-0.4594853627062682,-0.9258949606534905,-0.17677415101990657,-0.16997671247492663,0.05831266880543077,0.270395013598222,0.2599976026804009
0.49490702248766005,0.9120085926572142,-1.0691314095492217,0.3238582562733421,0.24148016234347444,-2.4492935982947064e-16,0.8317596730805925,-0.9750570321886094,0.22023198301350774,-2.233776807585079e-16,0.9120085926572142,1.1430419708847057,-0.3462470340236713,-0.4581136825822773,-1.0691314095492217,-0.16840474047864754,-7.932239538451832e-17,0.05831266880543077,0.270395013598222,1.273620927634152e-16
0.49110301804347034,-1.5899045354796293,1.0105931387235203,-1.6075619849080056,-1.2045528988918275,0.0,2.527796431938696,-1.6067466147811191,1.9151241171732518,-0.0,-1.5899045354796293,1.0212984920350563,-1.6245911120207939,0.4859720255497178,1.0105931387235203,0.8024853461477256,-0.0,1.4509476862287052,0.24919467985264546,-0.0
0.7240378073119548,-1.5899045354796293,1.429753384868973,-1.6075619849080056,-1.2045528988918275,0.25881904510252074,2.527796431938696,-2.273171391220532,1.9151241171732518,-0.41149757367700446,-1.5357298521538982,2.0441947415442856,-2.298417189308906,0.6871339178820057,1.381035719669155,0.7988685866113829,-0.4160676578770029,1.4509476862287052,0.24695352682880334,-0.12861862042662742
0.8548802150366275,-1.4069716354373045,1.2879838839442155,-1.6075619849080056,-1.2045528988918275,0.49999999999999994,1.9795691829251234,-1.8121567916098842,1.6947717621245806,-0.7034858177186522,-1.2184731786928438,1.6589024853000263,-2.0705139290028853,0.618828184156105,1.115426763160639,0.8306594028367609,-0.8037809924540027,1.4509476862287052,0.2669995416824441,-0.2583599919116948
0.8865124897116772,-0.6540268067501368,0.9734492488190176,-1.6075619849080056,-1.2045528988918275,0.7071067811865476,0.4277510639477808,-0.6366619037384215,0.7878098860238423,-0.46246679013080544,-0.46246679013080544,0.9476034400263097,-1.564880006638707,0.4678956870439149,0.6883325649808782,0.8305174663926163,-1.1367179807061571,1.4509476862287052,0.2669083039798675,-0.3653137719686102
0.849127794508421,-0.8445091204708794,0.5534470160310996,-1.6228612641200946,-0.31654074364846474,0.8660254037844386,0.7131956545584984,-0.4673910527356566,0.2673215450117631,-0.7313663520554344,-0.42225456023543984,0.3063035995537282,-0.8981677240597246,0.26571474279715107,0.27672350801554985,0.8438800763082183,-1.4054390815457294,0.10019804238952307,0.270395013598222,-0.4503290576885601
0.6147579192229278,-0.5304909465578437,0.5008228508771432,-1.6075619849080056,0.11159402009695761,0.9659258262890683,0.28142064437983694,-0.2656819882196135,-0.059199617351430076,-0.5124149058927552,-0.13730116022363345,0.25082352796070917,-0.8051037762433464,0.24041585116355757,0.12962249202954435,0.8359245244724558,-1.55278563858316,0.012453225321400179,0.270395013598222,-0.5022767984044858
0.5788123355234042,-0.15252112784829266,0.22893133091503542,-1.6087939780834155,0.7799447818261857,1.0,0.023262694440115236,-0.03491686479097191,-0.1189580577835204,-0.15252112784829266,-9.339225551087792e-18,0.05240955427452945,-0.36830334657073066,0.11033715793395678,1.4018001081482082e-17,0.8365651550167061,-1.6087939780834155,0.6083138626978963,0.270395013598222,-0.5199952053608013
0.6248256615189699,0.11538946996267008,-0.025418800662420363,-1.6235968912552017,2.1903753246600557,0.9659258262890683,0.01331472977826594,-0.002933061935523453,0.25274624773183524,0.11145766911874973,-0.029864992430624255,0.0006461154271158619,0.041269885734941364,-0.012211877342533303,0.006578869715098958,0.6080196623892822,-1.5682741687460433,4.797744062879644,0.1402422353997488,-0.36172888600404074
0.34300938696426403,0.4100037789667145,-0.3499344857784847,-1.5755528029321044,0.8195752136695195,0.8660254037844387,0.1681030987669865,-0.14347446155995275,0.3360289347519555,0.3550736882327947,-0.20500188948335718,0.1224541443370525,0.5513402599108962,-0.1678880032204356,0.17496724288924226,0.6817285605733652,-1.36446875234298,0.6717035308614385,0.1872220742016952,-0.37472197113496214
