output_D0_%,output_acetate_mmol_l,poly_output_WCW_gl,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation output_glucose_gl,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin
-0.35319996251526253,-0.3499792613774347,0.1599512298493815,-0.8660254037844387,0.025584395930329674,-0.13276067056382454,-0.23152269335864858,0.21320786343568987,0.07997561492469074,-0.1385218284161282,1.2014005765365297,-0.48936652490182175,0.7188073104532842,-0.7237290190786982,1.253535431956291,-0.28460823495777693,-0.5106026167776706,-1.1543732811293839,0.23301834584552608,-0.24135986920236244
-0.19781622143139585,-0.2842546115733747,1.1256031951849605,-0.9659258262890682,1.2669825530105925,-0.572940738307502,-1.6463892113174534,2.4234223835110287,0.2913275441421181,-1.0872491963826483,0.7445117914467774,-0.30026066339636936,0.491663721666501,-0.3785675852406015,1.4128334622165852,0.3466506881019842,-0.5697939475335592,-2.079637192088516,0.345331365485421,0.15209475706196748
-0.2259798635230732,-0.2860752209156437,1.1381205581421914,-1.0,1.2953184048658932,-0.6265299051461996,-1.674438444433279,2.450372251548761,1.3937956985726337e-16,-1.1381205581421914,0.8099057002687661,-0.32599722706610373,0.5504952007623114,-1.8017385475329378e-16,1.471231173581949,0.3951274182974629,-0.5921890447267684,-2.1529988488641494,0.4451984012234634,8.171234040585963e-17
-0.6600822932487396,-0.2988629895216163,0.8944700881796916,-0.9659258262890683,0.8000767386481854,-0.6217490562990127,-1.321925623063427,1.9257930701942902,-0.23150589409543537,-0.8639917590158245,1.0272839703174819,-0.4101996435126517,0.6714181713692186,0.3825052754465033,1.4275291221294784,0.8167495508656741,-0.5700195407706692,-2.0796371920885166,1.9155164105615747,-0.35821120700591463
-0.6853321124878751,-0.2960341932855102,1.1694139655352687,-0.8660254037844388,1.3675290227889225,-1.1797204533855716,-1.7459765500104363,2.5177469216430937,-0.584706982767634,-1.0127422016938428,1.5061941742035054,-0.5971045930674226,0.87365801342073,0.7465177437021885,1.2930066608438728,0.7046862281318464,-0.5125900958054913,-1.864551697435007,1.4174652163080517,-0.595286741055949
-0.6183229830798848,-0.29995056977386775,1.1977657926333967,-0.7071067811865479,1.434642894002709,-1.2443498534049444,-1.7703209589451179,0.5194284312898888,-0.8469483142443543,-0.8469483142443553,1.5355031101829708,-0.6155516520080233,0.7346079049198833,1.045117470081154,1.0451174700811552,0.3746663726263086,-0.41896612321041954,-0.3066470660333752,0.39985416060092976,-0.4471320613649447
-0.6833896182170477,-0.2951847931085018,1.200707372928346,-0.5000000000000004,1.44169819540449,-1.2378004151830417,-1.7745096935609208,0.5207040900601726,-1.039843087467223,-0.6003536864641735,1.5235427514839763,-0.611761208467189,0.5154463290103035,1.2798875967068837,0.7389434484911833,0.1366233764681384,-0.2967143105092137,-0.21683221982315873,0.053004537743774977,-0.19938255517429607
-0.5998713236645407,-0.3499792613774347,1.100756229714857,-0.25881904510252063,1.211664277256067,-1.096048513993877,-1.6309501057686515,0.4773588335464861,-1.0632488707301626,-0.2848966762654501,1.4753265185584938,-0.588484327301565,0.25771212746296857,1.4311768455391056,0.3834826799883248,-0.2843627702251423,-0.15296515322264448,-0.11224061616417948,0.23150102691179295,0.4647508995255365
-0.5930733267333506,-0.2581244084327813,1.2570355062358851,-1.8369701987210297e-16,1.580138263937708,-1.3074170077688623,-1.8522691637081898,0.5451315984273096,-1.2570355062358851,-2.309136763689524e-16,1.5325799411774528,-0.6130276284810764,1.9105952605619877e-16,1.4735217537766256,2.706815548854808e-16,-0.17441138230524963,-1.0827185401991601e-16,-7.96628651875339e-17,0.08756342140613846,0.29591117147910867
-0.6629959532086801,-0.3499792613774347,1.101131750603574,0.2588190451025203,1.2124911321872915,-1.0896585878347087,-1.6271554588128023,0.4775216836022671,-1.0636115960548858,0.28499386822328354,1.4623149583279726,-0.5857165844534338,-0.2561222987499464,1.4273600594960656,-0.38245997525040926,-0.28485983285785244,0.15319076722702316,0.11224061616417932,0.2316272808559807,0.4648776130804607
-0.6027844949466769,-0.2618015172656434,1.1256031951849605,0.5000000000000001,1.2669825530105925,-1.1735210722662386,-1.663383145301691,0.48813407890398997,-0.9748009616111097,0.5628015975924804,1.5406803887122742,-0.6177825629540561,-0.5212854215794067,1.2797867545333472,-0.7388852272351457,-0.2301229119693723,0.2962784577220094,0.2168322198231586,0.15082022349613877,0.33632598416135506
-0.6241496514293602,-0.3499792613774347,1.0853598732774632,0.7071067811865474,1.178006054520871,-1.0890541453725269,-1.591626726898592,0.47068198125946875,-0.7674653264222663,0.767465326422266,1.4714420848368464,-0.5939703501664136,-0.7095135818379106,1.0369372218536328,-1.0369372218536324,-0.2847546193848917,0.4185757435592732,0.306647066033375,0.2314000485375716,0.3401470627078615
-0.595015332326374,-0.25055593745736343,1.325881002500655,0.8660254037844384,1.757960432792142,-1.385776999746128,-1.9595062487335435,0.5749874419871437,-0.6629405012503281,1.1482466305607457,1.5446529055496827,-0.6193820994167287,-0.9051476591767029,0.7389449901755332,-1.2798902669825067,-0.15748242423755116,0.5132163463639466,0.3755644214516539,0.07061947513119989,0.13287162519815884
-0.37262262472711805,-0.3499792613774347,0.9436007377868232,0.9659258262890681,0.890382352351837,-0.9039393873306333,-1.3514657836116932,-0.05680397613893724,-0.24422184191202043,0.9114483223337114,1.3720433128637892,-0.5660461283664133,-0.925326109505262,0.37069182928313094,-1.3834407408352887,-0.2845327952796406,0.5707482175177656,-0.05814792781658809,0.23187989199905995,0.12463148659364179
-0.4551702422683163,-0.3369282983504172,0.9190667063906505,1.0,0.8446836107957582,-0.9543155305849549,-1.3163270828474796,-0.05532704794440357,-2.2510642003684205e-16,0.9190667063906505,1.4871738511742965,-0.6146074372948239,-1.0383528463703502,3.507984213617985e-16,-1.4322432459956536,-0.28518124431036884,0.5919061515969605,-0.060199164608718554,0.23213264081507723,1.1800732162667591e-16
2.539839911701025,-0.2465503793883213,-1.6156992924486098,1.0,2.610484203618938,-3.3684380917498373,-0.7800456377971142,1.9529266327038866,-0.0,-1.6156992924486098,1.0065318288524863,-3.394821964820089,2.0848174579843586,0.0,0.4827913470302674,0.7281325855578197,-1.6283545361819196,-1.2087191235593135,0.19995073164128943,-0.0
2.1661949080653664,-0.24035117195048802,-1.6156992924486098,0.9659258262890683,2.610484203618938,-3.04730414968287,-0.758745819796696,1.9529266327038866,-0.4181737480443676,-1.5606456740930865,0.8857089738431194,-3.074034329640114,1.8217930728159648,0.12154357526374684,0.4536067982178751,0.7378339220138539,-1.5743352625519031,-1.1675330181754284,0.2049322679298235,-0.11716594609236365
1.2588981047919119,-0.16867963332711708,-1.6095657845995666,0.8660254037844387,2.590702014953618,-2.5160552995434524,-0.7591006905151003,1.945512944472247,-0.8047828922997832,-1.3939248585254564,0.7372284825631736,-2.5494943053336505,1.3537612613163161,0.2358091535550229,0.4084334348471109,0.7944092844096516,-1.4124504693988709,-1.0467814670424274,0.2372484759169145,-0.24354079530794961
-0.5438758517100896,-0.04426045246955064,-1.2589544481675288,0.7071067811865476,1.584966302560807,-1.6520850228615063,-0.23795289046510787,1.5217223171901546,-0.8902152275042275,-0.8902152275042275,0.24802950438053703,-2.1403666941073634,0.9279132572766854,0.1336490789605022,0.1336490789605022,0.7949973573057304,-1.153322617886226,-0.854693488818651,0.23757446292766746,-0.34465523565417333
-0.7996815783713945,-0.16454682836856158,-1.0833984326923651,0.5000000000000001,1.1737521639602733,-1.0572961160488268,-0.16265056634836278,1.3095244040294496,-0.9382505651318335,-0.5416992163461827,0.14651288181061572,-1.5893176128215243,0.48795350082855904,0.13001636161458807,0.07506498137723816,0.7958324367923653,-0.8142771852865172,-0.6043595617796569,0.23880243329436154,-0.42320423553028286
-0.655331856316233,0.410565609022008,-0.6769596574710772,0.25881904510252074,0.4582743778433582,-0.5534955534973638,0.009805710130039462,0.010170961869370526,-0.653892816507115,-0.17521005211959373,-0.011843160382219825,-1.3348628383230166,0.21161555056299552,-0.01399136352540199,-0.003748974557641729,0.7991902464627799,-0.42255332675621665,-0.003888619668472783,0.2396236949641301,-0.4728339571941508
-1.554962363647122,-0.30266952040449635,-0.06824029686093795,6.123233995736766e-17,0.004656738115668938,-0.018602833811238784,-0.05270079849178656,-0.07617200464778008,-0.06824029686093795,-4.178513056180642e-18,0.2105302406342121,-0.44458089221059094,1.6692410445128448e-17,0.7722826675150868,4.728867484046653e-17,0.8026980660049181,-9.98604342478232e-17,6.834949873286573e-17,0.2422586232314382,-0.49219774809667527
-0.43593327762197354,-0.2426350904802161,0.02407525494864005,-0.25881904510252063,0.0005796179008420171,0.000673671950002995,0.019506892357453943,0.05437610813587786,0.02325491052938512,-0.006231134496406752,0.022672257350668582,-0.045671027329209746,-0.007242254804116927,0.7826380721160321,-0.20970723938934147,-0.7850018865297971,0.42243456013881703,-0.584565871229301,0.23132095640392758,0.4645701136951459
-0.45701076577071287,-0.1597614752586552,0.8022797099996859,-0.4999999999999998,0.6436527330771801,-0.33182583038733565,0.6333586644200567,0.5331284002705039,0.6947946098005404,-0.4011398549998428,-0.3265188726061051,0.6742083669526079,0.20680183373169528,0.6836826187402486,-0.3947243439699506,-1.2283318298850414,0.8150415723916227,-0.33225843407576167,0.5678215857618452,0.6525842392529749
-0.7664684285311738,0.3974058879697653,0.8001517582969567,-0.7071067811865475,0.6402428363057114,-0.32446908386529516,1.0209874808496282,0.0814091458753262,0.5657927342701174,-0.5657927342701174,-0.517426910171676,0.6606151390391887,0.286738468181167,0.9022628066854905,-0.9022628066854904,0.7850327860925871,1.151947178956468,-0.07194255152493732,0.23220975660259813,-0.34074165918082144
-0.6601220390434634,0.5545612344201006,1.0066882470912673,-0.8660254037844387,1.0134212268316884,-0.6653480198877342,1.4027052481213182,0.10242260859722353,0.5033441235456335,-0.8718175956722636,-0.9209271866560722,1.0778169335635184,0.5723800682538536,0.6966929693349979,-1.2067076201642424,0.7955452471479323,1.4122831052428013,-0.08811127101499215,0.2379838613144093,-0.24391794794275043
-0.5438758517100896,0.536833676308402,1.426019906158504,-0.9659258262890682,2.0335327727603083,-1.1400016105967865,1.7733552457017903,0.7052181329708607,0.3690811104091306,-1.3774294561608125,-0.9941456874167572,1.3033414461331043,0.7721890787996999,0.32185954020551233,-1.2011961569477285,0.7950648817019674,1.574788037710891,-0.47768506236279534,0.23782005966658598,-0.12621776116258684
-0.6384058490049199,1.0320089651584894,1.1381205581421914,-1.0,1.2953184048658932,-1.055194853613993,1.4044152641915733,0.8464940168786401,1.3937956985726337e-16,-1.1381205581421914,-1.1440675540044625,1.5114226321292172,0.9271380312613261,1.5111867065940626e-16,-1.233977590637733,0.7947237716123694,1.630202387526915,-0.743764806656698,0.23765631440959806,-5.970153954858759e-17
-0.6882258995504537,2.417368690476393,1.307104958064809,-0.8660254037844388,1.7085233713976062,-1.3929025672282875,0.5701727138045728,1.3549937657389388,-0.6535524790324042,-1.1319860990967183,-0.4648429457375474,1.7357587444450302,0.9228708075610014,-0.21810517597941131,-0.3777692461900917,0.48354069059505944,1.410618959520749,-0.8977542437271354,0.0881267760955277,0.1484307718226982
-0.5489859555063267,3.1843302843641195,1.1130858322277297,-0.5000000000000004,1.2389600699060976,-1.2321971054371796,0.48884281368335797,0.14392932756083335,-0.9639606073017574,-0.5565429161138653,-0.48617442536308136,1.8059278293056524,0.5535049812695314,-0.3803393079399438,-0.21958900182252275,0.11677903787779462,0.8156782189943165,-0.06465329240278503,0.0051242706901647945,0.061993572389592085
-0.6470285688561779,3.800444497264569,1.1819313284925,-1.8369701987210297e-16,1.3969616652720458,-1.2541977066513565,0.5370177775892891,0.1528315035620754,-1.1819313284925,-2.1711726273754783e-16,-0.4821366840816862,1.7303990745774476,1.9492873696489228e-16,-0.4543561581316497,-8.346387220932201e-17,-0.5680654635597235,2.995536577075553e-16,-2.375323427862255e-17,0.12135334188201131,-0.3483580656192868
-0.45924614093872673,5.214733857292361,1.0943097877918837,0.5000000000000001,1.1975139116571176,-1.1612187553783269,0.5138969738554308,0.14150146137867647,-0.9477000758377294,0.547154893895942,-0.49832139615590326,1.7315419489387895,-0.5305713100316197,-0.4066927292908303,0.23480415673352453,-1.443102347818753,-0.8158855917198001,0.06465329240278499,0.7821242432651535,-0.7658937148513918
-0.01725498542338268,4.97122463881326,1.1068271507491145,0.8660254037844384,1.225066341635403,-1.1764923340750042,0.5197752315628308,-0.07934224907171326,-0.5534135753745577,0.9585404301470813,-0.49916608969877735,1.7328852667020307,-0.9205342026322867,-0.2348041567335247,0.40669272929083017,-1.368854267136357,-1.4118584038595265,-0.062080518392587804,0.7050069611392284,-0.419823463237594
-2.1543969659246023,6.843385285038914,0.8627385730831124,1.0,0.7443178454854849,-0.9030740736047739,-2.8764515690694035,-1.0428086119178324,-2.113100064054377e-16,0.8627385730831124,3.489972532247995,3.8227143958069996,-1.0467528655610205,8.166175286157911e-16,-3.334094079959838,-3.8366749403791935,-3.6519741398158647,-1.2087191235593135,1.103709101244496,-2.573168103178927e-16
1.829046643327482,-0.33584071809816574,-1.6156992924486098,1.0,2.610484203618938,-0.885099146082659,-0.7710359237963691,1.9529266327038866,-0.0,-1.6156992924486098,0.26142400586264536,0.3005452905949328,0.5478118052161066,0.0,0.47721499130438794,-0.24756086122751852,0.548628722004942,-1.2087191235593135,0.20361365006789353,-0.0
1.5758278270992627,-0.2850409320957526,-1.6156992924486098,0.9659258262890683,2.610484203618938,-1.482364685484404,-0.7587446476092544,1.9529266327038866,-0.4181737480443676,-1.5606456740930865,0.4308535057814313,0.502323326326477,0.8862133816486772,0.1215433874909133,0.45360609744012,-0.2509117956578771,0.5288501094933256,-1.1675330181754284,0.2100218675442656,-0.11861196166635364
1.3636022762300812,-0.24983704691062522,-1.4601084708902297,0.8660254037844387,2.1319167467654045,-1.7974743244831337,-0.6856780171871814,1.7648610312359678,-0.7300542354451147,-1.2644910280717905,0.5781129270767372,0.672296121233626,1.0661251945915846,0.23480379398426565,0.4066921009906837,-0.24907481453034258,0.4729482930176685,-1.0467814670424274,0.20801448116554494,-0.2280430228956506
0.8435002219872981,-0.20688415242820618,-0.9253667253573248,0.7071067811865476,0.8563035763985386,-0.8240842052374134,-0.43455923588139167,1.1185084572448576,-0.6543330865845539,-0.6543330865845539,0.41820846297998193,0.4863808380085494,0.6297130789602248,0.33206270994920667,0.33206270994920667,-0.2636460885786027,0.3861924218023676,-0.854693488818651,0.2330264261698726,-0.34134031857507885
-0.001131849681195657,-0.16117532958658207,-0.9721816628173685,0.5000000000000001,0.9451371855183436,0.025256944741617108,-0.4565438857429005,1.1750945674210458,-0.8419340170932385,-0.48609083140868437,-0.01220024338372389,-0.014180843692743087,-0.012989827779935105,0.40669210099068365,0.23480379398426574,-0.2634897580510277,0.2729220882098165,-0.6043595617796569,0.23301834584552608,-0.41804755636667046
-0.28594964129033895,-0.1438425631064506,-0.985700414811178,0.44228869021900125,0.9716053077589284,-0.6685561656306118,-0.4628923942590581,1.1914349414826189,-0.8840478333616093,-0.43596414541516215,0.31851366160115085,0.37165320827681886,0.29998448452641124,0.42117824486588984,0.20770212499950613,-0.2645675359411523,0.2423543176576273,-0.534602798001708,0.23312199486261131,-0.43303445220244213
-0.3717792906358228,-0.21356080759677795,-0.9761246321488962,0.43051109680829525,0.9528192974878179,-0.6631323661122192,-0.4583955340601131,1.1798605098556711,-0.8810357286690145,-0.42023248600801505,0.31902892386627335,0.37014917024590693,0.2924686385954289,0.423860898319429,0.20217127776583044,-0.26163265974373123,0.23456660231830487,-0.5203669956166814,0.23057926935317677,-0.4334094515066
0.0112515325626801,-0.1613156274391225,-0.9647964186726035,0.4127070298043947,0.9308321294834816,-0.6790379320836002,-0.4604153145473511,1.1661678815911138,-0.8787981561823797,-0.39817826431628744,0.33587094083584884,0.38575365957134433,0.29046928725161403,0.43467787228924043,0.196949981639364,-0.2649106935288562,0.22620050421993732,-0.4988468793519355,0.23361222984249308,-0.4402519028609282
0.1312422363740284,-0.3463902465450049,-0.7958120187499849,0.25881904510252074,0.6333167691869263,0.09009988083962743,-0.37371936260154803,0.14936188328321753,-0.7686953817818507,-0.2059713067739804,-0.053167816922154686,-0.06202795340637472,-0.029302856168712164,0.45360609744012,0.1215433874909133,-0.26446535450656405,0.1417979524564197,-0.04857642143530049,0.23301834584552608,-0.46627146218462684
-0.4840837571923517,-0.344976392217078,-0.4703605818619811,6.123233995736766e-17,0.22123907696954143,0.05875237234675319,-0.22088489832367988,-0.14509482959828227,-0.4703605818619811,-2.8801279051118085e-17,-0.05865831646854235,-0.06797901176150774,-7.64848368584992e-18,0.46960758796853136,2.875517147304855e-17,-0.26270928088659845,3.332431371123383e-17,1.888869151587483e-17,0.23301834584552608,-0.48271973840472493
-0.6331113572996843,-0.33540568599726517,-0.08858101166643818,-0.25881904510252063,0.007846595627849657,0.03496444134034356,-0.04092444374484356,-0.09416634166300036,-0.0855626868874259,0.02292645285372277,-0.18235937985948023,-0.21610995755126336,0.10216030670690004,0.4462579100870185,-0.11957444662381711,-0.21370428850677947,-0.14170495975584735,-0.2751384542975321,0.15235223647505156,-0.3770233040448696
-0.15741867386252478,-0.3296415106603325,0.19931833634987287,-0.4999999999999998,0.03972779920528105,-0.10000616421518439,0.09208510819431884,0.168848861771837,0.1726147427190412,-0.09965916817493639,-0.2318043948085073,-0.2752920105106642,0.2508704568947405,0.4001038964449974,-0.23100009231633728,-0.03581344902715115,-0.2743368170152556,-0.42356580148112555,0.004260534767101771,-0.056527878744265014
-0.6604402008723758,-0.34182240948554876,0.5998739509812622,-0.7071067811865475,0.3598487570658697,-0.5184007837875488,0.2771418761096752,0.5081721816700556,0.4241749385960171,-0.42417493859601707,-0.3992526387115149,-0.47236898637730945,0.6110695571777663,0.3266834634632013,-0.3266834634632013,-0.26385831671200777,-0.38650999778073747,-0.599012501012038,0.23301834584552608,-0.3413344004385773
-0.6079175796311096,-0.3342093477197886,0.7813757138611104,-0.8660254037844387,0.6105480062119598,-0.8382866635762343,0.3669399642835054,0.661928060998936,0.39068785693055513,-0.6766912181039222,-0.5038111258448932,-0.5866121989021242,0.9291017540375728,0.23480379398426565,-0.4066921009906837,-0.2639450363969447,-0.47353171734384797,-0.7336374885139426,0.23301834584552608,-0.24135986920236244
-0.5852858810474745,-0.3387771847792447,1.0254642915271133,-0.9659258262890682,1.0515770131972044,-1.1001532608596414,0.4659635715475762,0.868703209061913,0.2654096887197807,-0.9905224431232608,-0.487488159446612,-0.5843475903202878,1.036278353445099,0.11760550575672116,-0.438909722733917,-0.2629260800989401,-0.5261170633125877,-0.8182662935668956,0.23301834584552608,-0.12493706174604965
-0.6006583555571133,-0.3282276563324056,1.037981654484344,-1.0,1.0774059150460562,-1.1135823171305852,0.48744406111797833,0.8793070628087323,1.2711609107379258e-16,-1.037981654484344,-0.5038111258448932,-0.5897922875489576,1.0728342955962922,5.75103429460971e-17,-0.46960758796853136,-0.19171928425269172,-0.5497515226441797,-0.8471316029622514,0.12161824053634329,-4.270809595316838e-17
-0.5848588678666512,-0.3185481920873676,1.063016380398806,-0.8660254037844388,1.130003824996179,-1.1404404296724733,0.49920055837012206,0.9005147703023709,-0.5315081901994027,-0.9205991900643485,-0.5038111258448932,-0.5862267336115982,0.9291017540375729,-0.23480379398426554,-0.40669210099068376,0.0442897774734556,-0.4732205577032185,-0.7336374885139427,0.006569632162134049,-0.04052663371825386
-0.6373814891079174,-0.3305115748621337,1.0943097877918833,-0.5000000000000004,1.1975139116571165,-1.174013070349833,0.5138961799353017,0.2521031329879384,-0.9477000758377289,-0.5471548938959421,-0.5038111258448932,-0.5865158325794931,0.5364171477981465,-0.4066921009906836,-0.2348037939842659,0.12372535197346553,-0.27334875245272716,-0.11518819250289106,0.0512180703507673,-0.19599375694923413
-0.584431854685828,-0.33866842675401954,1.1005684692704987,-1.8369701987210297e-16,1.2112509555524085,-1.180727598485305,0.5252077724928046,-0.21793628482264477,-1.1005684692704987,-2.0217114797019273e-16,-0.5119726090440337,-0.5873831294831743,1.9707646291762569e-16,-0.47721499130438794,-8.76629717409076e-17,-0.2642919151366907,-1.0057520611720982e-16,3.637597038415428e-17,0.23301834584552608,0.48271973840472493
-0.5477087211350237,-0.3426924736873499,0.9378427508264968,0.5000000000000001,0.8795490252778106,-1.0061498669630338,0.44041807210940354,-0.185713084255861,-0.8121956469708256,0.4689213754132485,-0.5038111258448932,-0.5866121989021242,-0.5364171477981462,-0.40669210099068365,0.23480379398426574,-0.2639450363969447,0.27339366447829644,-0.09901077984139497,0.23301834584552608,0.41804755636667046
-0.6010853687379365,-0.34421508604050194,0.9002906619548041,0.8660254037844384,0.8105232760030194,-0.9658626981502019,0.42278332623118803,-0.17827696104814167,-0.45014533097740245,0.7796745840427686,-0.5038111258448932,-0.5892140896131701,-0.9291017540375724,-0.2348037939842659,0.40669210099068354,-0.2651157521435882,0.4756320449180926,-0.17149170118231238,0.23301834584552608,0.2413598692023627
-0.5711944460803055,-0.34378005393960137,0.9566187952623432,1.0,0.9151195194491768,-1.0262934513694495,0.42740329000584515,-0.18943114585972065,-2.3430402912444515e-16,0.9566187952623432,-0.4793266762474707,-0.5875276789671211,-1.0728342955962922,-1.0943085660514624e-16,0.44678537796096096,-0.264356954900393,0.5476406574424126,-0.1980215596827899,0.23301834584552608,1.1823223650451881e-16
1.875178479593764,-0.2465503793883213,-1.6156992924486098,1.0,2.610484203618938,-2.211774662404563,-0.758745819796696,1.9529266327038866,-0.0,-1.6156992924486098,0.6428595802668491,0.819676477178713,1.3689271714989701,0.0,0.46960831346704895,-0.28903949229596576,0.5987728889047985,-1.2087191235593135,0.23301834584552608,-0.0
1.719422203130662,-0.24437521888381838,-1.6156992924486098,0.9659258262890683,2.610484203618938,-3.227487899982888,-0.758745819796696,1.9529266327038866,-0.4181737480443676,-1.5606456740930865,0.9380799735013066,1.17692465448098,1.9295136980002727,0.12154357526374684,0.4536067982178751,-0.28440657358106286,0.5690996922897775,-1.1675330181754284,0.23301834584552608,-0.12493706174604952
1.4671409836842748,-0.20707121623159347,-1.6064990306750448,0.8660254037844387,2.5808391355598586,-2.0431395691264282,-0.7576543532208944,1.9418061003564269,-0.8032495153375223,-1.3912689717196651,0.5998024314873449,0.7557027706954164,1.10140792901517,0.2358091535550229,0.4084334348471109,-0.28683259699357944,0.5145932429670714,-1.0467814670424274,0.23301834584552608,-0.24135986920236244
