output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glucose_gl^2,poly_output_glucose_gl input_Timepoint (hr)_sin
0.2132096448317634,-0.32058635599678176,0.8925969298531933,-1.0440159021194662,-1.0,0.7967292791833465,-0.9318853889497475,0.41842350347247126,0.18931993994038862,-0.8925969298531933,-1.6396739596102014e-16,1.0899692038783226,-0.489404317711072,-0.5230652573440536,1.9178260991843107e-16,-0.46877094181949513,-8.611182501488022e-17,-3.8962164899149736e-17,0.15562580157292238,0.39449436190257825
0.2132096448317634,-0.319713157387836,0.8491667632866731,-1.0440159021194662,-0.8660254037844386,0.7210841918707647,-0.8865436044226032,0.39470951891915595,0.180108395231931,-0.7353999890556658,0.42458338164333664,1.0899692038783226,-0.4852792552484848,-0.5205405874369939,-0.5220079510597332,-0.40254574870133547,0.23240989637385556,0.10605007344778028,0.13977353712430202,0.32377484899730324
0.2132096448317634,-0.3215687044318457,0.9484357154387193,-1.0440159021194662,-0.5000000000000004,0.8995303063197553,-0.9901819690560758,0.4563025878008042,0.20116335456554837,-0.4742178577193601,0.8213694234263996,1.0899692038783226,-0.502287240018097,-0.5208386594449156,-0.9041442931903854,-0.24055535887834636,0.4166541036102604,0.18368411535796647,0.0839596386148095,0.1448789482764919
0.2132096448317634,-0.31829420964829924,0.8305538347581645,-1.0440159021194662,-2.4492935982947064e-16,0.6898196724314923,-0.867111411053827,0.3860437150320758,0.17616059035687776,-2.0342701905122915e-16,0.8305538347581645,1.0899692038783226,-0.48526147317604784,-0.5213710160510515,-1.0440159021194662,-1.1384384254456955e-16,0.4648027603707129,0.2121001468955605,0.03547556514084656,4.6132342609255215e-17
-1.1985220155986407,-0.22813645327465454,-1.6139441119859732,1.377491963556109,0.0,2.6048155966141917,-2.223195043889379,-0.7500861348155526,1.935757902767265,-0.0,-1.6139441119859732,1.8974841096616646,0.6401941771155132,0.7617158225442519,1.377491963556109,0.0,0.4647534751947294,-1.199395870272916,0.2375756658497977,-0.0
-1.1985220155986407,-0.22595345675229023,-1.6139441119859732,2.000929900243854,0.25881904510252074,2.6048155966141917,-3.229389030995249,-0.7500861348155526,1.935757902767265,-0.41771947391304537,-1.5589502999544278,4.003720465689879,0.9299391247593743,1.0864586360193547,1.9327498672395476,0.12028705065797793,0.44891738454818503,-1.1585274470410625,0.2375756658497977,-0.12615289117350773
-1.1985220155986407,-0.18851506639374283,-1.604823777007004,1.2811667887889038,0.49999999999999994,2.575459355247026,-2.056046924960143,-0.7490699272731262,1.9248190106579834,-0.8024118885035019,-1.3898181594853587,1.6413883406956715,0.5979993112344448,0.7023501285729521,1.109522985576123,0.23338074186255556,0.4042273024140631,-1.0387072928504903,0.2375756658497977,-0.24370867129105073
-1.1985220155986407,-0.06823195801147101,-1.2975243270013264,1.1571927212644453,0.7071067811865476,1.6835693791602448,-1.501485706869483,-0.6039411497317584,1.5562453193840353,-0.9174882503771493,-0.9174882503771493,1.3390949941474122,0.5386228897587034,0.6308298824827511,0.8182588203458037,0.329127457209124,0.329127457209124,-0.8481009531971195,0.2375756658497977,-0.34465610820773057
-1.1985220155986407,-0.10348735184765413,-0.9803600248755385,0.7290808334101999,0.8660254037844386,0.9611057783739665,-0.714761703978302,-0.45563034706034355,1.1758397652163741,-0.8490166863969605,-0.4901800124377694,0.5315588616461117,0.33884628578557885,0.3967436996565337,0.3645404167051,0.40249239593329267,0.23237909313886404,-0.5996979351364581,0.2375756658497977,-0.4221158009212025
-0.20353354132729196,-0.3188399587788903,-0.9508895547053996,0.8494873018692065,0.9659258262890683,0.9041909452478332,-0.8077686022023012,-0.4474141248531436,0.19452678280334176,-0.9184887788384574,-0.24610832654681267,0.7216286760370244,0.39970216925710333,0.4633779934269796,0.21986349229650481,0.4544890162097382,0.12177996486221478,-0.05294751206687166,0.24212031099217976,-0.47529077998820685
0.2809727645324229,-0.3234242514758553,-0.5340840418569957,0.43386201074404335,1.0,0.28524576376630506,-0.23171877630638194,-0.25633497970936503,-0.1494644636323342,-0.5340840418569957,-3.270321561679254e-17,0.1882362443668644,0.20823316370594144,0.23735877693817067,2.6566386136466362e-17,0.47995251612104955,2.9388615630518086e-17,1.7135990090359645e-17,0.24212031099217976,-0.4920572232903199
1.0173319986129217,-0.3289908926078842,-0.2514777436991392,1.3391402736024995,0.9659258262890683,0.06324105557600995,-0.3367639745022046,-0.1245176825566974,-0.2555235876196709,-0.2429088473759016,0.06508722948874764,1.7932966723841772,0.6630672004390809,0.7326912235281489,-0.34659500687212713,0.47827232597995323,-0.12815268350848305,-0.26298299792292856,0.24212031099217976,-0.47529077998820685
0.8230777221376978,-0.3247340493892739,0.15335345179592438,0.486484096959461,0.8660254037844387,0.023517281177724905,0.0746040155125565,0.07128961117625139,0.1260360533901784,0.13280798501330288,-0.07667672589796216,0.23666677659446225,0.22615247136283545,0.2667277537493939,-0.24324204847973038,0.4025903139546387,-0.23243562613484647,-0.41093321315617093,0.24236972255546896,-0.42635348235542975
0.8230777221376978,-0.32691704591163817,0.07983238410831645,0.6532693532693441,0.7071067811865476,0.006373209552417776,0.05215204993638975,0.03710237794742056,0.06561155623109625,0.056450020161279736,-0.05645002016127972,0.4267608479209471,0.30360920217014103,0.35652229158916354,-0.4619311896381035,0.3286303338902071,-0.32863033389020707,-0.5811473232750111,0.24212031099217976,-0.34793699932040845
0.8230777221376978,-0.3254980981721014,0.12946686018433815,0.45080810630494067,0.49999999999999994,0.016761667885990962,0.058364710068948,0.06025654854068911,0.10640446570558165,0.06473343009216906,-0.11212158986784491,0.2032279487102467,0.20981539601271562,0.24497246218578209,-0.39041127229203443,0.23271031851276197,-0.4030660951096401,-0.7117572037040197,0.24261926251382868,-0.24628198397052342
0.8230777221376978,-0.3198212157156931,0.25975735988389914,0.2617253558359822,0.258819045102521,0.0674738860138535,0.0679850874466288,0.12072313571345013,0.21348585307610915,0.06723015184350267,-0.2509063424805221,0.06850016188747152,0.1216377686713499,0.1433631856840498,-0.2528072805966715,0.12028705065797805,-0.448917384548185,-0.7938620069349928,0.24252826953185966,-0.12746102734049689
0.8230777221376978,-0.3122909692117975,0.34041338350743594,0.12080519275062647,1.2246467991473532e-16,0.11588127167098065,0.04112370440950873,0.162993667284436,0.2797743309721492,4.1688616049930184e-17,-0.34041338350743594,0.014593894595516015,0.057842853270184826,0.06573059288847942,-0.12080519275062647,5.863743395294944e-17,-0.4788109844714011,-0.8218664263123422,0.24884418987304863,-6.109063006064592e-17
1.3313011198926434,-0.32658959643328356,0.761251697537017,-0.15300803552281797,-0.2588190451025208,0.5795041470029901,-0.11647762677854938,0.35651583701346967,1.012468558267999,-0.19702643743920373,-0.735312674957399,0.023411458934551925,-0.07165801801256617,-0.08361661912278025,0.14779441314124506,-0.12121232543493309,-0.45237055702674356,-1.2846861713423812,0.24286893086725886,0.1275505134177164
1.3313011198926434,-0.3263712967810471,0.6692417875110893,-0.3278203897299682,-0.4999999999999997,0.447884570151038,-0.21939110360546585,0.31526624383119506,0.890094918574684,-0.3346208937555445,-0.5795803892587107,0.10746620792270824,-0.1544295422821801,-0.17844514442008175,0.2839007853846678,-0.23553986743989064,-0.40796701761392923,-1.1518181106590644,0.24286893086725886,0.24640867013320503
0.9586039615390168,-0.3224375370477467,1.0021650357910143,-0.9511334604504221,-0.7071067811865471,1.004334758962005,-0.9531926984343286,0.4657596831025243,0.9594427843709358,-0.708637692675885,-0.7086376926758857,0.9046548595883948,-0.4420425811183224,-0.5192285141679699,0.6725529196979207,-0.3286303338902069,-0.32863033389020724,-0.6769628501893445,0.24295218218397355,0.3485342036185066
0.9586039615390168,-0.32462489956315566,0.8739840013246857,-0.5891470212743304,-0.8660254037844385,0.7638480345715082,-0.514905071021859,0.4192934550810947,0.8367261017690022,-0.7568923476483501,-0.4369920006623432,0.3470942126764163,-0.2826430343420887,-0.3204553398318333,0.29457351063716547,-0.4154753212763657,-0.23987478858055625,-0.4786850219802586,0.24261926251382868,0.42657290922581037
0.9586039615390168,-0.32102295530125463,1.0237560328840842,-0.9497465563137277,-0.9659258262890683,1.0480764148665582,-0.9723087667370625,0.47579417403444785,0.9801133582070795,-0.9888723919819776,-0.2649675588490034,0.9020185212297848,-0.44139801260103173,-0.5195468073666194,0.24581249679452635,-0.44891738454818503,-0.12028705065797787,-0.24778560058761903,0.24270247103218645,0.47586183735792303
0.9586039615390168,-0.3263712967810471,0.8925969298531933,-0.8549331516505078,-1.0,0.7967292791833465,-0.7631107063929577,0.4148375250974177,0.8545455619725735,-0.8925969298531933,-1.6396739596102014e-16,0.7309106937910701,-0.3973331532887561,-0.46750801087481797,1.5704867214806295e-16,-0.4647534751947294,-8.537382836847512e-17,-1.7586602399037106e-16,0.24295218218397355,0.4929017977081982
0.9586039615390168,-0.31855398623446063,1.0800291201352754,-1.0020921536015726,-0.9659258262890684,1.1664629003401772,-1.0822887069487697,0.5019472868943752,1.0339875262225464,-1.0432280202829214,0.2795321055563272,1.0041886843098378,-0.46572581085170145,-0.5463021086219931,-0.2593605342998871,-0.4489173845481851,0.12028705065797772,0.2477856005876187,0.24320202173083114,0.4763513151033941
0.9586039615390168,-0.32789939434670207,1.1035434531762915,-1.0565024988485483,-0.8660254037844386,1.217808153048254,-1.165896415868708,0.5042339086111304,1.0564994442797262,-0.9556966646306716,0.5517717265881459,1.1161975300732268,-0.48273983495485145,-0.5792258358138804,-0.5282512494242743,-0.3957065515180943,0.22846128403907034,0.47868502198025825,0.24295608493947987,0.4268689069311677
0.9586039615390168,-0.32669874625940176,0.979457262986234,-0.8776409197021099,-0.5000000000000004,0.9593365300164848,-0.8596117730961498,0.4251209017018904,0.9377030429225778,-0.48972863149311746,0.8482348716672542,0.7702535839355653,-0.3809288197186825,-0.4785257401922292,-0.7600593318627655,-0.21701860702209408,0.3758872535500904,0.8291067788920317,0.24303544776680705,0.2464931275749932
0.766608455720482,-0.3216778542579639,1.1779951672903264,-1.0127146798189561,-2.4492935982947064e-16,1.387672614159364,-1.1929729986707005,0.511586163538088,0.9016452588791499,-2.885256022066298e-16,1.1779951672903264,1.025591022720811,-0.43980725234978424,-0.5567163756138118,-1.0127146798189561,-1.0636925771200296e-16,0.43428545187911066,0.7654065856256032,0.24320202173083114,1.20788180092914e-16
-1.1985220155986407,-0.2864104539409078,-1.6139441119859732,1.4357508562949401,0.0,2.6048155966141917,-2.317221640796038,-0.750086134815557,1.935757902767265,-0.0,-1.6139441119859732,2.061380521351654,0.6672701999768859,0.7179127920660161,1.4357508562949401,0.0,0.46475347519473215,-1.199395870272916,0.10750384471420107,-0.0
-1.1985220155986407,-0.22098823116217273,-1.6139441119859732,1.6498870712010354,0.25881904510252074,2.6048155966141917,-2.6628255240066934,-0.750086134815557,1.935757902767265,-0.41771947391304537,-1.5589502999544278,2.7221273477163304,0.7667907500195397,0.8218841276713332,1.593668532533511,0.12028705065797864,0.44891738454818764,-1.1585274470410625,0.2149633216812869,-0.11999921712954263
-1.1985220155986407,-0.2129919149007523,-1.602155923917918,1.442404428552011,0.49999999999999994,2.5669036045452773,-2.3109567998900435,-0.7446075334446792,1.921619198680439,-0.8010779619589589,-1.3875077309366453,2.0805305355064534,0.6703624708058189,0.7214151841188527,1.249158877657218,0.23237673759736605,0.40248831601573903,-1.0387072928504903,0.23682961661158028,-0.2433257161766817
-1.1985220155986407,-0.19226327142264216,-0.954053752555246,1.6006542040977991,0.7071067811865476,0.9102185627647467,-1.527110149962836,-0.44339979702262566,1.1442881308331405,-0.674617878048287,-0.674617878048287,2.562093881095959,0.7439096039395102,0.8001740774676008,1.13183344205231,0.328630333890209,0.328630333890209,-0.8481009531971195,0.23687024445467839,-0.3441440428473798
-1.1985220155986407,-0.17897209709622725,-0.9457399778125122,1.745222237227579,0.8660254037844386,0.894424105632811,-1.6505264399135133,-0.4395359413189539,1.1343166237403262,-0.8190348461601669,-0.4728699889062562,3.045800657313636,0.8110980997386426,0.8724034149970482,0.8726111186137897,0.402488316015739,0.23237673759736613,-0.5996979351364581,0.22772658889945555,-0.4132734466120363
-1.1985220155986407,-0.2165665717061238,-1.0183303990736974,1.4024651570142732,0.9569403357322088,1.0369968016775957,-1.4281729030293004,-0.4732725918659393,1.2213812752223632,-0.9744814339758981,-0.29560571123351626,1.96690851663907,0.6518005555619092,0.7007965910460411,0.40711414546451735,0.44474134658555775,0.13491081254979267,-0.3481662431025086,0.2375756658497977,-0.4664293154522173
0.032507992296671666,-0.3264804466071653,-0.6832976855605402,1.0840569404226783,1.0,0.4668957270923908,-0.7407335984066564,-0.3175649739567784,-0.021475128382017126,-0.6832976855605402,-4.1839916174325506e-17,1.1751794500785784,0.5038192303704084,0.5403525530015881,6.63793431091053e-17,0.46475347519473215,2.845794278949188e-17,1.9244501913350635e-18,0.2375756658497977,-0.4874173425821015
0.6525405375577051,-0.3262621469549289,-0.304834805480864,0.5337547845767007,0.9659258262890683,0.0929242586325562,-0.162707035930919,-0.14166121498281548,-0.19855650004544328,-0.294447811365771,0.07889705326856984,0.28489417005852014,0.2480436942453178,0.26612232383749385,-0.13814590366304327,0.4488799299658029,-0.12027701473287575,-0.16858377985937123,0.2375756658497977,-0.47080899938123827
1.5537900295764753,-0.3045413315574043,0.06742376508930925,0.20464377078874946,0.8660254037844387,0.004545964098818357,0.01379785352865109,0.03440980769849764,0.10467248022109966,0.058390693386136186,-0.03371188254465461,0.041879072922638226,0.10444021911574976,0.10210705859512594,-0.10232188539437469,0.44197721036141563,-0.25517566137784303,-0.7762283823993726,0.022720693546068135,0.13053934333966563
0.8230777221376981,-0.29078845346650933,0.5637685258495403,-0.5240383383298306,0.7071067811865476,0.31783495073856377,-0.29543632148885124,0.2791512719979809,0.463342423607339,0.39864454764775337,-0.3986445476477533,0.27461618003949,-0.2594787789900878,-0.2613514568631143,0.37055106263475346,0.35012553620154113,-0.35012553620154113,-0.5811473232750111,0.2375756658497977,-0.34465610820773057
0.8230777221376981,-0.3229876521713825,0.7374891921156211,-1.043124002353103,0.49999999999999994,0.5438903084873515,-0.7692926777718032,0.35708565984532187,0.6061176067680419,0.3687445960578105,-0.6386843753885902,1.0881076842851565,-0.5050712968582107,-0.5207498980537322,0.9033718853350858,0.24209552062787323,-0.4193217420123157,-0.7117572037040197,0.2375756658497977,-0.24370867129105073
0.8230777221376981,-0.3200406068661907,0.911209858381702,-1.036880703988562,0.258819045102521,0.8303034060120014,-0.944815919440137,0.4517942441834681,0.7488927899287449,0.23583846543435552,-0.8801611353800903,1.0751215943038157,-0.5141041107686305,-0.5184720722910788,1.0015498507633425,0.12832713977661742,-0.4789234056363287,-0.7938620069349928,0.2375756658497977,-0.12615289117350786
0.8230777221376981,-0.3129458681685068,0.9484357154387193,-1.0440159021194662,1.2246467991473532e-16,0.8995303063197553,-0.9901819690560758,0.4696201086679544,0.7794874720346098,1.1614987631090575e-16,-0.9484357154387193,1.0899692038783226,-0.5169468562006034,-0.5212046918706189,1.0440159021194662,6.06386657032848e-17,-0.49515228182937154,-0.8218664263123422,0.04571282735733365,-2.6183632296206296e-17
0.8230777221376981,-0.31829420964829924,0.8429624537771702,-1.043124002353103,-0.4999999999999997,0.7105856984780278,-0.8793143686174343,0.39187939789194665,0.6928025394013257,-0.42148122688858486,-0.7300268994074951,1.0881076842851565,-0.48493121388396815,-0.5252683831286933,0.903371885335086,-0.2324417867818442,-0.4026009845082464,-0.7117572037040198,2.038093724474371,-0.7138090999129895
0.2132096448317634,-0.31425566608192534,0.7871236681916443,-1.0440159021194662,-0.8660254037844385,0.6195636690274697,-0.8217696265266828,0.41593969903325845,0.16694904564842017,-0.6816690925739571,-0.39356183409582246,1.0899692038783226,-0.5516892423158319,-0.5276609315622264,0.5220079510597335,-0.4576337370629701,-0.2642149612835605,-0.10605007344778035,2.7657218587680106,-1.440240047379605
0.2132096448317634,-0.30344983329622216,0.743693501625124,-1.0404483030540141,-1.0,0.5530800243594384,-0.773774641758158,0.336715316686742,0.15773750093996258,-0.743693501625124,-1.3661427994678424e-16,1.0825326713279777,-0.47107427870952423,-0.5186108990148739,1.9112725260200905e-16,-0.452760869835422,-8.317082250346814e-17,-3.8962164899149736e-17,3.7477455049026123,-1.9359094774556511
-0.21030985329735785,-0.30748837686259606,0.6071986924160605,-1.04223210258674,-0.8660254037844386,0.36869025207177364,-0.63284196988471,0.257683333912569,-0.1283306289363142,-0.5258494927770019,0.3035993462080303,1.086247755662377,-0.4423030653057351,-0.5212014965906827,-0.5211160512933701,-0.3675243640795598,0.21219029053507993,-0.10567432912749126,3.49138805008811,-1.6181906678652185
-0.5073381946519149,-0.291661652075455,0.6692417875110893,-1.043124002353103,-0.5000000000000004,0.447884570151038,-0.6981021719305124,0.3010010364224417,-0.34019395138054165,-0.33462089375554493,0.5795803892587105,1.0881076842851565,-0.4691598936060263,-0.5207254770297434,-0.9033718853350855,-0.22488212932867285,0.38950727371153604,-0.4402244593916297,1.0815000453764532,-0.519975971891119
-0.7162744803956147,-0.2745251293748955,0.6940590255491009,-1.0440159021194662,-2.4492935982947064e-16,0.48171793094616755,-0.7246086596828022,0.3225653380312333,-0.4977991434064356,-1.699954328116075e-16,0.6940590255491009,1.0899692038783226,-0.48520850530071286,-0.5193542608454413,-1.0440159021194662,-1.1383141611718374e-16,0.46475202563072715,-0.7172288308081645,0.00808593958431371,-2.202450180466041e-17
-1.1985220155986407,-0.31774846051770816,-1.6139441119859732,0.5631874768666799,0.0,2.6048155966141917,-0.9089531122332145,-0.7623507629397424,1.935757902767265,-0.0,-1.6139441119859732,0.3171801340994571,0.2660230918027931,0.28201408190578503,0.5631874768666799,0.0,0.47235264051470943,-1.199395870272916,0.20770423596010956,-0.0
-1.1985220155986407,-0.26676566823615167,-1.6139441119859732,0.9297850378348689,0.25881904510252074,2.6048155966141917,-1.500621087226242,-0.7500849650579116,1.935757902767265,-0.41771947391304537,-1.5589502999544278,0.8645002165815886,0.4321201536263592,0.4644991600044385,0.8981033809418584,0.12028686307059283,0.44891668446253297,-1.1585274470410625,0.21421484577812241,-0.11979012368827134
-1.1985220155986407,-0.23143496101994696,-1.4597049775797315,1.2407637293726606,0.49999999999999994,2.1307386215710444,-1.8111489917656636,-0.6784019031213321,1.7507641219259493,-0.7298524887898656,-1.264141592614642,1.5394946321267529,0.5766483558382998,0.6180577195680116,1.0745329097310443,0.23237637520636478,0.40248768833611265,-1.0387072928504903,0.21217542774078552,-0.23031252014425174
-1.1985220155986407,-0.18832732869281948,-0.9296087730878047,0.903081558829961,0.7071067811865476,0.8641724710018135,-0.8395125399021421,-0.4320382341003603,1.1149689234109852,-0.6573326673008932,-0.6573326673008932,0.8155563018987523,0.41970963831323965,0.4498914095851666,0.6385750942131835,0.32862982139194014,0.32862982139194014,-0.8481009531971195,0.237583873396287,-0.3446620615880772
-1.1985220155986407,-0.14245383977185652,-0.9760170082188864,-0.005844574072921101,0.8660254037844386,0.9526092003325457,0.005704403700966125,-0.45360658901933115,1.1706307689738589,-0.8452555236432407,-0.4880085041094433,3.415904609386155e-05,-0.0027162818753810112,-0.0029096988762214063,-0.002922287036460551,0.4024876883361126,0.23237637520636487,-0.5996979351364581,0.2375756658497977,-0.4221158009212025
-1.1985220155986407,-0.12505863198339676,-0.9894183167594128,0.6925486189799714,0.8968727415326884,0.9789486055390297,-0.6852202888652192,-0.4598348840226704,1.1867042430936197,-0.8873823182746724,-0.4376085313982096,0.47962358965106566,0.32186387546547923,0.346305271551795,0.30630642160162974,0.4168240733975221,0.20555488525572457,-0.5304792285170872,0.23768094674740503,-0.43724817869117594
-1.1985220155986407,-0.1950280365182167,-0.9799257232098733,0.6936367366949343,0.9025852843498605,0.9602544230083931,-0.6797124808507199,-0.4554231750619718,1.1753188655921225,-0.8844665375251262,-0.42186889788974447,0.4811319224927976,0.32236958116628106,0.3446105795842231,0.29861831230106284,0.4194789933836533,0.20008121632485612,-0.5163532316185329,0.23509816241761106,-0.4376358245878416
