output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_%^2,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.3817787855251348,-0.6191161390585413,0.7349856996696911,-0.016963747256107706,0.8947881027116081,-0.44622879439176116,0.49999999999999994,0.5402039787189453,-0.012468111646050124,0.6576564597276067,-0.3860482094759855,0.3674928498348455,-0.6365162873322324,-0.005584601245001986,-0.0027901919099697745,-0.14690208732146312,0.16460399818180738,-0.28510248797986554,-0.14244359097001075,0.8006457487542394,-0.3992802163090923,-0.262622939228259,0.45487627397641833,0.19912013694432465
0.5728911521495546,-0.6348184878068633,0.7898073748508811,-0.3256215720621155,0.8947881027116081,-0.4465554921488005,0.258819045102521,0.6237956893688403,-0.25717831902519644,0.7067102424504559,-0.4148430684149876,0.20441719057383392,-0.7628953411620372,-0.11752609972449335,-0.050635866408293186,-0.16117459592876326,0.09341516507240034,-0.34863014224763134,-0.15020654433473257,0.8006457487542394,-0.39957254157527367,-0.13594363670615084,0.5073485591530398,0.19941180756825744
0.47586553675359344,-0.33405811562746646,1.0030027783332882,-0.70945393872632,0.8947881027116081,-0.44633769364410764,1.2246467991473532e-16,1.0060145733442953,-0.7115842716419933,0.8974749530393146,-0.5268230753999963,1.2283241420217635e-16,-1.0030027783332882,-0.2564346183760565,-0.1115307127638776,-0.1613303272964545,4.4265288758366585e-17,-0.36145351287559646,-0.1572064184520679,0.8006457487542394,-0.39937765806448605,-6.432406838171147e-17,0.5252458784565182,0.19921733676754128
0.45234436201634426,-0.5478516332007727,1.0976006245070515,-0.982735508540235,1.2243753461854867,-0.4465554921488005,-0.2588190451025208,1.2047271309182694,-1.0786511078990169,1.3438751446042276,-0.5765102042136292,-0.2840799455388456,-1.0602007901623711,-0.4384836611626046,-0.15633261046787608,-0.19924718849380835,-0.11548165451326645,-0.43098340198562607,-0.15365854253746833,1.4990949883468305,-0.5467515352907181,0.13594363670615073,0.5073485591530399,0.19941180756825744
0.6331624949367151,-0.518862681665409,1.3258415321780745,-0.9871575404142466,1.2243753461854867,-0.33515666165081504,-0.4999999999999997,1.7578557684483043,-1.3088144658839642,1.6233276849476261,-0.6963928002630088,-0.6629207660890369,-1.148212448258696,-0.38752352338359536,-0.15552599689332958,-0.13157078287008234,-0.19628251191850107,-0.3399712832800878,-0.1364417114232877,1.4990949883468305,-0.4103575536350887,0.2626229392282589,0.4548762739764184,0.11232998784891891
0.5581927267531489,-0.6242495992262621,0.926800649831433,-0.8486418139927081,0.8493277932669354,-0.4464465928964541,-0.7071067811865471,0.8589594445279664,-0.786521784682568,0.7871575507196927,-0.48679822147478286,-0.6553470243039048,-0.6553470243039055,-0.3062977064800913,-0.13525331451892453,-0.16113460969672405,-0.25521389795179256,-0.25521389795179283,-0.1126959976486738,0.7213577004156821,-0.37917949955628727,0.3714049224468889,0.37140492244688933,0.19931456030885222
0.4302926193628387,-0.5538909981039734,1.1857416956039217,-0.9924639786630606,0.8493277932669354,-0.44677329065349347,-0.8660254037844385,1.4059833686936634,-1.1768059208857518,1.007083377711873,-0.6228059385300032,-1.026882430719431,-0.5928708478019614,-0.35820700254962184,-0.1493780007116862,-0.16125252372363552,-0.31257191262431444,-0.18046347789476433,-0.07525613217363925,0.7213577004156821,-0.37945697304133874,0.4548762739764182,0.2626229392282593,0.19960637324135094
0.5184975376973991,-0.5982320152232732,0.9914293135728137,-0.926960420513327,0.8493277932669354,-0.44699108915818647,-0.9659258262890683,0.9829320838114606,-0.9190157334186946,0.8420484710769505,-0.5207441607350953,-0.9576471789200239,-0.25660078822556315,-0.3345650027132562,-0.14585480105592005,-0.16133113307490987,-0.3486286680009982,-0.0934147700492054,-0.04072450074190477,0.7213577004156821,-0.3796419553647065,0.5073485591530399,0.13594363670615064,0.19980103378682182
0.6316951151324104,-0.5599303630071741,1.1309200204227317,-1.0119209189087113,0.8493277932669354,-0.44688218990584,-1.0,1.2789800925929518,-1.1444016262784291,0.9605218053070362,-0.5940110795910012,-1.1309200204227317,-2.0774663746535364e-16,-0.3652295367614633,-0.16539755196014996,-0.16129182839927272,-0.3609269557895283,-6.630120617004661e-17,-3.002511048194054e-17,0.7213577004156821,-0.37954946420302266,0.5252458784565182,9.64861025725672e-17,0.19970369165503923
0.7346025634222697,-0.5749683816161439,1.016099067404349,-0.9411374547014083,0.8493277932669354,-0.44666439140114705,-0.9659258262890684,1.032457314779988,-0.9562888900214038,0.8630011786591268,-0.5337018472576461,-0.9814763312740977,0.262985790355155,-0.31524166295178513,-0.1577795284027992,-0.1496138792726277,-0.3235447300990171,0.08669354914537701,0.043390417280645244,0.7213577004156821,-0.37936448187965494,0.5073485591530399,-0.13594363670615048,0.19950907854575708
0.5787688804845597,-0.541812268297572,0.9969114810909336,-1.0128053252835139,0.8493277932669354,-0.37769202899701926,-0.8660254037844386,0.9938325011309189,-1.0096772568851726,0.8467046283174349,-0.5236236466289961,-0.8633506679491185,0.49845574054546693,-0.3917778192676208,-0.15959958752098205,-0.14610049511123344,-0.3349997631875119,0.19341220345477095,0.07879085128047954,0.7213577004156821,-0.32078433752254976,0.4548762739764183,-0.26262293922825913,0.14265126876788523
0.6493365092552118,-0.7701002616385599,0.9481811031520974,-0.9343496357748005,0.8493277932669354,-0.43676476874252573,-0.5000000000000004,0.8990474043747283,-0.8859326683787107,0.8053165639575793,-0.4980282164609938,-0.4740905515760491,0.8211489227180694,-0.7746153806836186,-0.14624498436345187,-0.36209647294198566,-0.41452115515691135,0.7179717015439113,0.13555083320579714,0.7213577004156821,-0.37095645721283277,0.2626229392282593,-0.45487627397641817,0.190763463214712
0.5949428948030563,-0.40894624042715566,0.960363697636807,-0.8991060417389282,1.3039308877136648,0.025781402497471614,-2.4492935982947064e-16,0.9222984317386403,-0.8634688028119903,1.2522478887875392,-0.5044270740029947,-2.3522126566564643e-16,0.960363697636807,-0.324512978839579,-0.14138806045395488,0.009305242468325012,-8.840198205075782e-17,0.3609284820419517,0.15725404333898302,1.700235759933746,0.03361716704503146,1.2864813676342294e-16,-0.5252458784565182,0.0006646807147366356
0.48417726851223847,-0.510407570800928,-1.6345289276061918,1.4042772970512114,-1.3214019827161971,-0.3837070111383438,0.0,2.6716848151814476,-2.2953318644108385,2.1598697657458015,-3.2736430477573912,-0.0,-1.6345289276061918,0.5068436731906726,0.0038501986621744602,-0.1384907890790178,0.0,0.36092848204195455,0.002741765227038382,1.746103199926297,0.5070312053003134,0.0,2.0028052073399047,0.14723107039672112
0.9438345052805517,-0.05036498866451518,-1.6345289276061918,0.7856438819407413,-1.3214019827161971,-0.4167861459380586,0.25881904510252074,2.6716848151814476,-1.2841576518289655,2.1598697657458015,-2.619480332860535,-0.4230472162354818,-1.5788337049913956,0.2835612537344203,-0.0002869818790820418,-0.15042999098954005,0.09341516507240098,0.3486301422476341,-0.00035283569955072764,1.746103199926297,0.550742039611193,0.4147809114695222,1.5479834356139854,0.1737106914459007
1.1643560363744547,0.24330516911852426,-1.631422366012591,0.7896148665636029,-1.3214019827161971,-0.43959274620189814,0.49999999999999994,2.661538936326121,-1.2881953538479094,2.1557647490965874,-3.422082217178777,-0.8157111830062954,-1.4128532132690186,0.28499449518656167,0.0047281171083010535,-0.15866154260330528,0.18046424102097725,0.3125732343976882,0.005185654046353635,1.746103199926297,0.5808787264188462,1.0488032677714205,1.816580546924367,0.19324178251332644
0.8120945830456713,1.518021840507299,-1.121885351689641,1.0286080012264325,-1.3214019827161971,-0.43996045133364925,0.7071067811865476,1.2586267423357895,-1.1539802492066948,1.4824615281029496,-2.074912869365251,-0.7932927398935999,-0.7932927398935999,0.3712539244988652,0.010812976001773307,-0.15879425785834725,0.2552149771752331,0.2552149771752331,0.007433277445387257,1.746103199926297,0.5813646127089971,1.3077851119900255,1.3077851119900255,0.19356519873770836
0.3624668359327982,2.354667139277503,-1.104220589686813,0.8223379024312886,-1.3214019827161971,-0.43959274620189814,0.8660254037844386,1.2193031106882928,-0.9080424435444943,1.459119276568203,0.10692207402000903,-0.9562830820506131,-0.5521102948434066,0.2968051708500899,0.002907908809212959,-0.15866154260330528,0.3125732343976882,0.1804642410209773,0.0017680741703717917,1.746103199926297,0.5808787264188462,-0.08385754910883436,-0.048415178551567795,0.19324178251332644
0.4340626567062099,1.6673511771038407,-1.0217444250253336,0.7061711251010045,-1.3214019827161971,-0.43959274620189814,0.8898149277675999,1.0439616700703496,-0.7215264101858188,1.3501351090576965,0.08352044081899362,-0.909163441750865,-0.4662440415212521,0.2549163423274894,0.0020343588894418687,-0.1586858637974701,0.3212087816568147,0.1647247058717847,0.0013145848816175534,1.746103199926297,0.5808787264188462,-0.07273612969567046,-0.037301089679336624,0.19324178251332644
0.40685764036234967,1.6239039859902134,-1.0253992033707462,0.5472875198677689,-1.3214019827161971,-0.43959274620189814,0.9135454576426009,1.051443526273361,-0.5611881868871617,1.354964540409713,0.17924518672584222,-0.9367487845096867,-0.41706742979161704,0.19753165378637988,-0.0006690756085436927,-0.15866154260330528,0.3297245753032666,0.14680283917618883,-0.0004972478945778105,1.746103199926297,0.5808787264188462,-0.15969256227175707,-0.07109970955380594,0.19324178251332644
0.4082901314160357,1.6412490419922041,-1.0253992033707462,0.7220727517199501,-1.3214019827161971,-0.43959274620189814,0.915135660599092,1.051443526273361,-0.7404128243893594,1.354964540409713,0.10006089017432332,-0.9383793773544705,-0.41338561952394665,0.2606166222021387,-0.00018397883540719352,-0.15866154260330528,0.3302985248424916,0.14550688518411586,-0.00010271864877113802,1.746103199926297,0.5808787264188462,-0.08930111173170525,-0.03933994745436878,0.19324178251332644
0.4082901314160357,-0.6058295362714997,-0.8365689888577582,0.6198088426015584,-0.31218311304445806,-0.43959274620189814,0.9659258262890683,0.6998476731184919,-0.5185128567402831,0.2611627112180695,0.4388539375284008,-0.8080635918102405,-0.2165199868585463,0.22370666471636122,-0.0009808936722330974,-0.15866154260330528,0.3486301422476341,0.09341516507240098,-0.0004096004221702869,0.09745829607012887,0.13723343198107094,-0.5067129643499222,-0.1357733295919419,0.19324178251332644
0.3896718522767005,-0.6058295362714997,-0.5502780184670989,0.20855987831848236,0.18106124443024324,-0.43959274620189814,1.0,0.30280589760807686,-0.11476591657283373,-0.0996340228062613,0.2886174419722895,-0.5502780184670989,-3.369481069784404e-17,0.0752748819813237,-0.00032012890553433456,-0.1586608716738086,0.3609269557895255,2.2100402056682034e-17,-9.398855682071657e-20,0.03278317423462829,-0.07959320966982376,-0.524493859987878,-3.2115986340329745e-17,0.19324178251332644
0.39969518509378177,-0.3497604643757884,-0.1969827784105405,0.1139283962146347,0.9254738115867623,-0.06083944499005604,0.9659258262890683,0.03880221499033609,-0.022441932026215645,-0.1823024027525535,0.1028625953196144,-0.19027075300091778,0.050982894609857506,0.04223916072498101,3.326037493743836e-05,-0.022556335213498882,0.3581187621404705,-0.09595763310997234,-7.555990224633575e-05,0.8565017759329301,-0.056305313049770316,-0.5043975832814226,0.13515292510446705,0.0037014380666980547
0.5342959848771717,-0.19515272285384946,0.22940802855427134,-0.3901832374226844,0.7129468649329163,0.3835596867768927,0.8660254037844387,0.05262804356515737,-0.08951116727206121,0.16355573474820867,-0.11963302611133066,0.19867318056010488,-0.11470401427713561,-0.1570467327342312,0.0015793207529912134,0.15438078789535942,0.3485707408333741,-0.2012474110517757,0.0020238193257906914,0.508293232217674,0.273457676202237,-0.45161993848663157,0.2607428930566588,0.14711803332038806
0.5099580029201837,-0.558722490026534,0.6740727272461465,-0.8544965841938994,0.7129468649329163,-0.43959274620189814,0.7071067811865476,0.45437404161705786,-0.5759928429300982,0.4805780376269209,-0.35357868882214344,0.4766413964486603,-0.4766413964486602,-0.31404913616644453,-0.006195860327379223,-0.1615614676095821,0.25987965068176316,-0.2598796506817631,-0.005127153149368703,0.508293232217674,-0.31340627025189444,-0.37090639992305824,0.3709063999230582,0.19324178251332644
0.6631729772840501,-0.5708012198329354,0.814172563820299,-1.0013080424110836,0.7129468649329163,-0.43959274620189814,0.49999999999999994,0.6628769636777189,-0.8152375360637166,0.5804617768900768,-0.4264545049399735,0.40708628191014945,-0.7050941233326862,-0.38159028704789016,0.0011001428073895052,-0.16752519215109407,0.1905459014036509,-0.3300351824051333,0.0009515070074698286,0.508293232217674,-0.31340627025189444,-0.26189442133676394,0.4536144439741259,0.19324178251332644
0.4612717776089786,-0.4645083975366025,0.9664549948791603,-1.0013080424110836,0.7129468649329163,0.2498007769807047,1.2246467991473532e-16,0.9340352571268777,-0.9677191590008658,0.689031058697855,-0.5036745712454009,1.1835660159987353e-16,-0.9664549948791603,-0.39488375946333787,0.002818788856974979,0.09851341021238522,4.829613980704577e-17,-0.39436790951212564,0.0028151065781790003,0.508293232217674,0.1780946808062,-6.382329800724136e-17,0.5211567780332879,0.06240042818016376
0.36389932698652633,-0.3835809078337125,0.9542724003944515,-1.0013080424110836,0.7129468649329163,1.2680683406988302,-0.4999999999999997,0.9106358141545884,-0.955520629165894,0.6803455161532328,-0.4961145281388718,-0.47713620019722547,-0.8264241408719505,-0.39255126969221915,-0.006213163468071228,0.4971315680229688,-0.19601923337546626,-0.33951527146700883,-0.005373728336645137,0.508293232217674,0.9040653480219162,0.25994387343372866,0.45023599590347213,1.6079973166826846
0.6445588027035775,-0.48625011118812517,1.039550561787414,-1.0013080424110836,0.09923268742983189,0.7314213328895135,-0.8660254037844385,1.0806653705125278,-1.0409103380106977,0.10315739596535659,-0.5399609985589903,-0.900277195026285,-0.5197752808937074,-0.3645904291664921,-0.004713878457045175,0.26632085868160366,-0.31533210586680294,-0.18205707620633044,-0.0023538602794473075,0.009847126254546716,0.07258090450613612,0.4498289539672487,0.2597088676622791,0.5349771662058725
0.4354951477598998,-0.558722490026534,0.8324464555473623,-1.0013080424110836,0.09923268742983189,0.595836659065704,-1.0,0.6929671013533666,-0.8335353308161745,0.08260589892540285,-0.4335612310482264,-0.8324464555473623,-1.529179330871455e-16,-0.37364530346224045,-0.006634718159605821,0.22234073817528757,-0.37315719802122754,-6.85478652203237e-17,-1.2171858229323477e-18,0.009847126254546716,0.05912647294830232,0.5208277699532577,9.567450920704667e-17,0.35502132428658006
0.46843012831864184,-0.5442280142588523,0.814172563820299,-1.0013080424110836,0.09923268742983189,0.6087088910032203,-0.8660254037844386,0.6628769636777189,-0.8152375360637166,0.08079253153952459,-0.42477075472717807,-0.7050941233326861,0.4070862819101496,-0.7324991412955022,-0.0029017655300598755,0.44529627354749873,-0.6335341750423655,0.3657711265015373,0.0014489874280209595,0.009847126254546716,0.060403819116682175,0.4518234594547431,-0.26086039594238397,0.3705265139863704
0.3896718522767005,-0.5599303630071741,0.9664549948791603,-1.0013080424110836,0.09923268742983189,0.6996703946272457,-0.5000000000000004,0.9340352571268777,-0.9677191590008658,0.09590392642184349,-0.5032203262421142,-0.4832274974395806,0.8369745771797121,-0.4812298181484883,-0.004713878457045175,0.33626241127514933,-0.24030058571671867,0.4162128235499163,0.004077005597921007,0.009847126254546716,0.0694301735739526,0.26034338324519407,-0.45092796719505157,0.48953866111784566
0.48847679395284266,-0.518862681665409,0.7288944024273366,-1.0013080424110836,0.09923268742983189,0.8092945076221472,-2.4492935982947064e-16,0.5312870498899042,-0.7298478272189131,0.072330150405426,-0.37914882185186766,-1.785276393698121e-16,0.7288944024273366,-0.30782706507397023,-0.006791132117429113,0.2487973156212131,-7.529739380221497e-17,0.30742494021394556,0.006782260632878285,0.009847126254546716,0.08030846891354823,1.274048447992213e-16,-0.5201697537931977,0.6549576000673736
0.5605076979688911,-0.5575146170458939,-1.6345289276061918,0.5923922449826867,-1.3214019827161971,-0.3987555265719718,0.0,2.6716848151814476,-0.9682822609137754,2.1598697657458015,-2.782963393025009,-0.0,-1.6345289276061918,0.21855107972984125,0.004314013616087328,-0.14711274770839183,0.0,0.3689296772212618,0.007282360045434777,1.746103199926297,0.5269163434312447,0.0,1.702608834889651,0.15900596997169048
0.947862473104757,0.03555101644841883,-1.6345289276061918,0.658837695921585,-1.3214019827161971,-0.4168561307231994,0.25881904510252074,2.6716848151814476,-1.0768892725812427,2.1598697657458015,-2.6041922083432736,-0.4230472162354818,-1.5788337049913956,0.23779278672467963,0.0022274836762445904,-0.15045493237796587,0.09341496756080284,0.34862940512431473,0.003265726936756894,1.746103199926297,0.5508345176450379,0.4123601174889831,1.5389489094839568,0.17376903372151709
1.0769807314833804,0.7261886293188424,-1.631422366012591,0.9040305192717787,-1.3214019827161971,-0.42623528301763736,0.49999999999999994,2.661538936326121,-1.4748556086979565,2.1557647490965874,-2.770236296578914,-0.8157111830062954,-1.4128532132690186,0.326289673150975,-0.0013170321641149708,-0.1538401284209607,0.18046385945786997,0.3125725735110001,-0.00126166460911467,1.746103199926297,0.5632281480831054,0.8490248614617599,1.4705541969408957,0.18167651648912542
0.5174682785093513,1.381556351154575,-1.1150021858057806,0.9780641769064801,-1.3214019827161971,-0.43966019567632025,0.7071067811865476,1.2432298743516685,-1.090543695109057,1.4733660990566522,-1.5976523015913435,-0.7884256066210904,-0.7884256066210904,0.35301047232405663,-0.001272253727850893,-0.15868555152350217,0.2552144375635119,0.2552144375635119,-0.000919795714427081,1.746103199926297,0.5809678542880807,1.0131915352409144,1.0131915352409144,0.19330108766214021
0.4744288590498114,1.3823293898621838,-1.0238763790601577,0.028140977858810305,-1.3214019827161971,-0.43959274620189814,0.8660254037844386,1.0483228395973399,-0.028812882513290766,1.3529522773463731,0.5377868481503315,-0.886702954600922,-0.511938189530079,0.010156858946638748,-6.734665558699934e-05,-0.15866120713855691,0.3125725735110001,0.18046385945787002,-0.0011965940900293666,1.746103199926297,0.5808787264188462,-0.4548762739764183,-0.26262293922825913,0.19324178251332644
0.3453106006711882,0.8198591789674866,-0.9144157676150482,1.0804519029173452,-1.3214019827161971,-0.4399506333854299,0.8968727415326884,0.8361561960630178,-0.9879822561773037,1.208310808353478,0.12008949520780585,-0.8201145764016259,-0.40443575217406225,0.38996504071812793,0.005339054811078442,-0.15879037854333822,0.32370623275909927,0.1596342480629745,0.00218557027205309,1.746103199926297,0.5813516392527538,-0.11778558355048319,-0.058085421780348784,0.19355655981624093
0.3453106006711882,1.6738374550098774,-1.031734152502795,1.0287937265651421,-1.3214019827161971,-0.43959274620189814,0.9025852843498605,1.0644753614406606,-1.0614416235778792,1.3633355547532087,-0.016867225757677917,-0.9312280634101976,-0.4441730016085552,0.3713201729639803,-0.005994212356139475,-0.15866120713855691,0.3257680478073097,0.15538338813893132,-0.0025083501865425127,1.746103199926297,0.5808787264188462,0.014755845505119857,0.007038177270216299,0.19324178251332644
0.6035471174284309,1.7423480104717874,-1.0010340144013297,0.7190480819181264,-1.3214019827161971,-0.43989953581436797,0.9108638249211758,1.0020690979884415,-0.7197915879900783,1.3227683313962713,0.19578201457790517,-0.9118056712337945,-0.41313377481674246,0.2652781767686218,0.003889815204498882,-0.16229199375777767,0.3360446969206933,0.152259871292681,0.0022326101966008713,1.746103199926297,0.5812841188210406,-0.1781465485524537,-0.0807171510289697,0.1935116016096964
0.6035471174284309,-0.6746782961679882,-0.8365689888577582,-0.05764644049701424,-0.3110466053083413,-0.43959274620189814,0.9659258262890683,0.6998476731184919,0.04822522443783613,0.26021194409043724,0.43940441344207437,-0.8080635918102405,-0.2165199868585463,-0.02080619827219929,-0.00026686769058601557,-0.15866120713855691,0.34862940512431473,0.09341496756080284,0.0011981735602524318,0.09674999067384303,0.13673383142427165,-0.5073485591530399,-0.1359436367061507,0.19324178251332644
0.388350020130728,-0.6589759474196663,-0.5198215322553266,-0.0691437233694444,0.17992473669412645,-0.43959274620189814,1.0,0.2702144253962755,0.03594239622774302,-0.09352875231897699,0.2730341173500623,-0.5198215322553266,-3.1829888780217914e-17,-0.02495588635307451,0.0005539275459810288,-0.15866120713855691,0.36092771891574,2.210044878468583e-17,-4.90547487962584e-19,0.03237291087445073,-0.07909360911302447,-0.5252458784565182,-3.2162034190855735e-17,0.19324178251332644
0.3453106006711882,-0.5526831251233333,-0.14825240047170485,-0.3344656358101386,0.9266103193228794,-0.3197474174437895,0.9659258262890683,0.02197877424562275,0.049585333384148056,-0.13737220414146983,0.07786896231904814,-0.14320082242496937,0.03837054472424313,-0.11804153891627342,-0.001130804671080211,-0.11284710050450236,0.340900106936123,-0.09134390835321747,-0.0008750488954045733,0.8586066838756485,-0.2962812565802558,-0.5073485591530399,0.13594363670615064,0.10223841096197298
0.775704795266594,-0.4886658571494054,0.13194727267660006,-0.43970999441161407,0.7129468649329163,0.10186794887129622,0.8660254037844387,0.01741008276679305,-0.05801853453125553,0.09407139439123065,-0.06868459373484072,0.114269690098008,-0.0659736363383,-0.1551849842256337,-0.0032707464183679056,0.03595182333720504,0.3056426743383944,-0.17646288030510904,-0.0037192086374390515,0.508293232217674,0.07262643478493724,-0.4508058546141848,0.26027288151375877,0.01037707900724502
0.4744288590498114,-0.623947630981102,0.5217902961872851,-0.7961257634569466,0.7129468649329163,-0.43959274620189814,0.7071067811865476,0.27226511319521474,-0.4154106979165287,0.3720087558191427,-0.27406820249097735,0.3689614567913665,-0.3689614567913664,-0.2809732906094336,-0.00020682130892488916,-0.15514360431203952,0.24955619858290545,-0.24955619858290543,-0.00018369553749854957,0.508293232217674,-0.31340627025189444,-0.37140492244688916,0.3714049224468891,0.19324178251332644
0.8617836341856774,-0.5393965223362917,0.6984379162155644,-1.0013080424110836,0.7129468649329163,-0.43959274620189814,0.49999999999999994,0.48781552280753976,-0.6993515026314833,0.4979491227161655,-0.3668516368499841,0.34921895810778214,-0.6048649784089462,-0.3613998276794175,-0.000885169965585543,-0.15866120713855691,0.18046385945786997,-0.3125725735110001,-0.0007655782680205029,0.508293232217674,-0.31340627025189444,-0.262622939228259,0.45487627397641833,0.19324178251332644
