output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.4905901827407216,-0.5269944623932361,1.043822239737503,-0.9184309221477844,-0.7071067811865471,1.0895648681706172,-0.9586786222004806,0.17537815918503413,0.37496316140161334,-0.5566144463032178,-0.7380937840717181,-0.7380937840717189,0.8435153587572297,-0.2263887240925541,-0.15431049304467576,0.4897499782411234,-0.10719836005663372,-0.11880479348949037,-0.11880479348949051,-0.15622189566106304,-0.25400780327204286,0.3770621419087394,0.37706214190873977,0.18912968269306993
0.5574467192407069,-0.5046263692191226,1.171613992974496,-0.9899126410536007,-0.8660254037844385,1.3726793485336424,-1.159795502080738,0.20104294042667065,0.42086867861577787,-0.6247589380205183,-1.0146474813452362,-0.5858069964872485,0.9799270369177149,-0.2775323547627394,-0.16986392217601268,0.5278673471521066,-0.12186777071060957,-0.14860550890058233,-0.08579743056681262,-0.1561471899056681,-0.1796106401679601,0.4618049244986563,0.26662319747239427,0.18894884123712324
0.3659832021617241,-0.5145295281800901,1.0480758882047352,-0.9907897173591936,-0.9659258262890683,1.0984630674361446,-1.0384228130453554,0.1695198546580965,0.3764911624501114,-0.5588826890137318,-1.012363568327808,-0.27126200058012573,0.9816642640247109,-0.2777798626498675,-0.1602541674450365,0.5283350449301555,-0.12201378604449895,-0.15623258537461776,-0.04186239508255524,-0.1563333706554415,-0.09297330875704765,0.5150764646527113,0.13801432274397163,0.18939969289091443
0.46475603578065616,-0.4690461573833112,1.0500811796250022,-0.9916667936647865,-1.0,1.1026704838026362,-1.0413306364864627,0.17078753945763417,0.3772115058015464,-0.5599520034344029,-1.0500811796250022,-1.9289678332089536e-16,0.9834030296573982,-0.27802576158425535,-0.16128689375456906,0.5288027427082044,-0.12192678295580214,-0.16264222497409642,-2.987689203310963e-17,-0.15622189566106304,-6.598787867234975e-17,0.5332463949447881,9.79557736089e-17,0.18912968269306993
0.4146104210024143,-0.5023017953791828,1.115587366020379,-0.994298022581565,-0.9659258262890684,1.2445351712242871,-1.1092263120510393,0.18699842067724606,0.40074272194841704,-0.5948829411763189,-1.07757464832088,0.28873525680183026,0.9886285577096102,-0.2787618423069065,-0.16666750231184035,0.530205836042351,-0.1220130786917383,-0.1619116615238901,0.04338409895050756,-0.1563333706554415,0.09297330875704754,0.5150764646527114,-0.13801432274397146,0.18939969289091443
0.5088195004000167,-0.42041986787436875,1.0136213356201536,-1.0048229382486789,-0.8660254037844386,1.027428212024384,-1.018509968729393,0.17079209368577936,0.3641143539572767,-0.540509923058568,-0.8778218264649654,0.5068106678100769,1.0096691372307083,-0.2817126124129074,-0.16930959064904696,0.5358182093789374,-0.11723112513095647,-0.14592263076913461,0.08424847015541825,-0.1502063314356252,0.17961064016795997,0.46180492449865634,-0.2666231974723941,0.17484465707626604
0.43436241780359836,-0.293517112326641,1.0318512576225778,-0.994298022581565,-0.5000000000000004,1.0647170178572953,-1.02596766505243,0.16899642065873527,-0.15735455852997407,-0.5502309632464853,-0.5159256288112893,0.8936094020280735,0.9886285577096102,-0.2619065265842288,-0.16284595831331,0.530205836042351,-0.11466295621906251,-0.08188991359477005,0.14183749097356688,0.06638280816637022,-0.1320665590912985,0.26662319747239427,-0.46180492449865623,0.18949021059302784
0.6820472750131985,-0.40500177607885046,1.00754469495268,-0.994298022581565,-2.4492935982947064e-16,1.015146312327289,-1.0017996978539958,0.17057068340030052,0.2129863445570733,-0.5372695763292629,-2.467772771343392e-16,1.00754469495268,0.9886285577096102,-0.24487263396494713,-0.16832810898108122,0.530205836042351,-0.07216894586399075,-4.1464928057482393e-17,0.16929341621744282,-0.06194612207366146,0.21139146047220897,1.3060769814520003e-16,-0.5332463949447881,0.0858723542580577
1.3056418213868903,-0.48802227036241064,-1.6114874327289181,0.5844393274855436,0.0,2.5968917458432395,-0.9418166314354941,-0.07197828512115789,2.078254424975852,-4.108695533885382,-0.0,-1.6114874327289181,0.3415693275117545,0.16883445157077476,0.026104417381980702,1.4901036184939143,-0.11173608604087622,0.0,0.044665743994831364,0.49881971090983224,-1.289649787374701,0.0,2.549629274444699,0.14960414653960008
0.7008526836558684,-0.20166086543718767,-1.6114874327289181,0.8056818255713374,0.25881904510252074,2.5968917458432395,-1.2983461366863025,-0.06953304758459229,2.078254424975852,-3.118955607805583,-0.41708363853361125,-1.5565773300131296,0.6491232040559629,0.22588197495322118,0.03476385330577805,1.5593580172805952,-0.1135469039302825,0.011167618569905193,0.04167811990243587,0.52231088721453,-1.2457060364934294,0.5009316831980449,1.8695024928161008,0.16402671046533024
1.0361659051193173,0.4459938705394771,-1.6114874327289181,1.1043350783887553,0.49999999999999994,2.5968917458432395,-1.779622100345184,-0.06749534963745814,2.078254424975852,-3.366583747000409,-0.805743716364459,-1.3955890546226097,1.2195559653598984,0.3096127783938517,0.046253840221723505,2.3070837852270207,-0.11944898048848673,0.020941941049816455,0.03627250590739442,0.5494601861986442,-1.116869477851691,1.0445578658033288,1.8092272950170791,0.18152183627797908
0.7217773361404872,1.4283635193262343,-1.0985581939873785,1.002234625654691,0.7071067811865476,1.2068301055768107,-1.1010130603108337,-0.04059436142196371,1.4167553412945584,-1.6244133739209907,-0.7767979484965222,-0.7767979484965222,1.0044742448611987,0.2809877664161595,0.03703497442931136,1.4819818728136331,-0.11962609731004714,0.02612929237296091,0.02612929237296091,0.5502749159799745,-0.9119201100084403,1.045582945388188,1.045582945388188,0.1820605500736211
0.40738876716165334,1.132063375228207,-0.9906978221397025,0.2748313916112718,0.8660254037844386,0.9814821747923496,-0.27227486112491067,-0.032474685073554534,1.2776532356750467,0.5282860421356492,-0.8579694814468998,-0.49534891106985135,0.07553229381498823,0.07705207632339663,0.009008864955033915,-0.14655284879436997,-0.1195090261110418,0.02838797222028381,0.01638980340312848,0.5497363934865978,-0.6448248936873506,-0.46180492449865634,-0.2666231974723941,0.1817043800078874
0.45230141987291417,1.394870679918122,-1.0030941691013509,0.288180492982395,0.8968727415326884,1.0061979120851294,-0.2890721721593932,-0.036052020459971364,1.2936401818983596,0.343964996526027,-0.8996478174573826,-0.4436572062181538,0.08304799653557622,0.08079464725631025,0.010357441354158848,-0.09881824191676958,-0.1195090261110418,0.03223433594145448,0.015896215330684745,0.5497363934865978,-0.5703975152991699,-0.30754124480850203,-0.1516625581932863,0.1817043800078874
0.45230141987291417,1.4030066883579115,-1.0038233659814477,0.4068752294182738,0.9025852843498605,1.0076613500903235,-0.4084308623291254,-0.03861686290844209,1.2945805904997307,0.3040277424919248,-0.9060361982213991,-0.43215709829046783,0.16554745231417295,0.11407205358687472,0.01565240010121142,-0.12323020330870439,-0.11953436170144172,0.03472225629539685,0.016561666692978965,0.5498529361156068,-0.5552085444612673,-0.27336578894935953,-0.13038879280557364,0.1817814298487178
1.081078557830582,1.4884940773287554,-1.0038233659814477,0.6386952677495166,0.9108638249211758,1.0076613500903235,-0.6411372335087417,-0.04014004362007704,0.4886814418703228,0.37391032632891613,-0.9143463906831107,-0.41428495982245317,0.4079316450456267,0.18450805785995997,0.02553960863656186,-0.23790515750294847,-0.11879861487353668,0.0364228557566391,0.016502981241589276,0.2001973313609153,-0.2009140982663252,-0.33928418241638747,-0.15372766307499058,0.16911396650777344
0.6319520307179616,-0.6754113860310179,-0.8215241459572079,-0.09792603826568438,0.9659258262890683,0.6749019223907199,0.08044860495318923,-0.03253877497503523,0.21496326380665906,0.4341359761258556,-0.7935313895001372,-0.21262609498530843,0.009589508970412282,-0.027454667861114557,-0.003878636238513881,0.05174919863259288,-0.1195090261110418,0.03825820976640182,0.010251256410767857,0.11153896568171864,-0.06772361706512615,-0.5104453149974989,-0.13677340993382986,0.1817043800078874
0.497214072584179,-0.6754113860310179,-0.49946219058104746,-0.1952815081864895,1.0,0.24946247982001857,0.0975357298587948,-0.019214200022890232,-0.1214850523679246,0.26394173161303014,-0.49946219058104746,-3.0583238649510256e-17,0.03813486743958997,-0.054749370459892796,-0.007512436436283202,0.10319687935293735,-0.1195090261110418,0.03846977886461729,2.3555945775230032e-18,-0.10368189487731494,1.489364794095316e-17,-0.5284518760188324,-3.235834492349385e-17,0.1817043800078874
0.5870393780067007,-0.5093703974638976,-0.14094039120003998,-0.273341299384252,0.9659258262890683,0.01986419387162031,0.03852482966634373,-0.005617984034444865,-0.14134201112965095,0.07448021413648927,-0.13613796382740315,0.03647805746677005,0.07471546594907129,-0.06731719449814572,-0.010895578214449472,0.14444772245303328,-0.07384501121180322,0.038502489061832616,-0.01031671085070618,-0.30070192005705965,-0.25955656885842193,-0.5104453149974989,0.1367734099338298,0.08990851292592379
0.7217773361404872,-0.4310939314251122,0.1993514861785434,-0.3066701989967799,0.8660254037844387,0.039741015041593976,-0.061135159936677716,0.007895876440910296,0.14868692732542182,-0.10534766685819359,0.172643451312801,-0.09967574308927166,0.09404661095272457,-0.07552527729675618,-0.012146535979266605,0.16206044197891697,0.03818541874194959,0.03430137248561615,-0.019803906638144093,0.11564586607955553,-0.37292655845127387,-0.45765274930985345,0.2642259380094161,0.024041059755325864
0.45230141987291417,-0.6161110329713321,0.47280031621490504,-0.7794143277113195,0.7071067811865476,0.2235401390129142,-0.3685073406043395,0.016096056274177935,0.3526395895213973,-0.24985221408606373,0.3343203097427034,-0.3343203097427033,0.6074866942416881,-0.19195045172967817,-0.02653445111918997,0.41188296367500377,-0.10497924657775808,0.024072806534795387,-0.024072806534795384,-0.31793329210049687,-0.5273977967309145,-0.37367190506366904,0.373671905063669,0.1817043800078874
0.6768646834292225,-0.6528772518683372,0.6915593802439943,-0.994298022581565,0.49999999999999994,0.4782543764034575,-0.6876161242743362,0.026079457514783928,0.5158017192781776,-0.36877154640536186,0.3457796901219971,-0.5989079915167214,0.9886285577096102,-0.2448709855628246,-0.03749606147746961,0.530205836042351,-0.10497924657775808,0.018855544628418337,-0.032658761300802995,-0.31793329210049687,-0.6459277467294113,-0.266623197472394,0.4618049244986564,0.1817043800078874
0.45230141987291417,-0.6362731530116252,0.800938912258539,-0.994298022581565,0.258819045102521,0.6415031411698916,-0.7963719766672949,0.0347617590284402,0.5973827841565678,-0.42709778753286587,0.20729824445620693,-0.7736475806303967,0.9886285577096102,-0.2194522369745709,-0.043153788303243304,0.530205836042351,-0.0940819119277952,0.011233073009843532,-0.04192239919786667,-0.31793329210049687,-0.7204387882343707,-0.13801432274397185,0.5150764646527113,0.1817043800078874
0.40738876716165334,-0.5307185245653845,0.9103184442730836,-0.994298022581565,1.2246467991473532e-16,0.8286796699837672,-0.9051278290602536,0.03363845096068334,0.6789638490349579,-0.4854240286603698,1.11481856898383e-16,-0.9103184442730836,0.9886285577096102,-0.17708765599414855,-0.036741697900697305,0.530205836042351,-0.07591968751119064,4.5253637951026764e-18,-0.03695239964905319,-0.31793329210049687,-0.7458531169025481,-6.530384907260001e-17,0.5332463949447881,0.1817043800078874
0.497214072584179,-0.44414000909824314,0.9710848509478307,-0.994298022581565,-0.4999999999999997,0.9430057877403706,-0.9655477470563418,0.034287619538543,0.7242866628562858,-0.5131716112568493,-0.4855424254739151,-0.8409841501510467,0.9886285577096102,-0.15166890740589484,-0.035107243484363504,0.5254386553550433,-0.02732918159282551,-0.017654286082764255,-0.030578120466703843,-0.13362876444602484,-0.6459277467294114,0.264225938009416,0.4576527493098535,0.03209913193182217
0.36247611445039246,-0.5069983833415102,1.007544694952679,-0.994298022581565,-0.8660254037844385,1.0151463123272868,-1.0017996978539947,0.03391873491128652,0.7514803511490826,-0.5324388842205654,-0.8725593012772627,-0.5037723474763399,0.9886285577096102,-0.13472307501372618,-0.03347278906802685,0.5254386553550433,0.06424254578620558,-0.029154524106529946,-0.016832372341000514,0.3536312535278195,-0.37292655845127437,0.45765274930985334,0.2642259380094164,0.2247991491010491
0.40738876716165334,-0.4643021291385363,1.08654102362985,-0.994298022581565,-1.0,1.1805713960306023,-1.0803455912489093,0.04729464212674687,0.14319609795699617,-0.5741846423086168,-1.08654102362985,-1.9959434800958766e-16,0.9886285577096102,-0.17708765599414855,-0.043279515566038214,0.5254386553550433,-0.010668741304788417,-0.043527709583157576,-7.995910532284425e-18,-0.007894534486180911,-2.4209575045898222e-17,0.5284518760188324,9.707503477048155e-17,0.0035882520485674006
0.5421267252954398,-0.503440362157929,0.8738586002682355,-0.994298022581565,-0.8660254037844386,0.7636288532627598,-0.8688758782626007,0.03571660733379406,0.11516651373782154,-0.46179221668694,-0.7567837471478029,0.43692930013411785,0.9886285577096102,-0.17708765599414855,-0.040639243047345154,0.5254386553550433,-0.07136934169515345,-0.035396446608827396,0.02043614797796272,-0.0528110780055691,0.06589539411895162,0.4576527493098534,-0.26422593800941624,0.16057574817952652
0.497214072584179,-0.6374591600728191,0.8191688342609631,-0.994298022581565,-0.5000000000000004,0.6710375790244653,-0.8144979520661213,0.033895640952832214,0.10795890636717663,-0.4368188277207832,-0.40958441713048194,0.7094210204584782,0.9886285577096102,-0.21097932077848658,-0.04114215209852478,0.530205836042351,-0.09044946704447436,-0.020689044513889605,0.0358344762581109,-0.05617819142059131,0.11413417059879954,0.26662319747239427,-0.46180492449865623,0.1817043800078874
0.497214072584179,-0.6267850965220755,0.8252454749284378,-0.994298022581565,-2.4492935982947064e-16,0.6810300938898629,-0.8205399438657301,0.03153830920762434,0.10875975163058162,-0.43610251940198524,-2.0212684587638973e-16,0.8252454749284378,0.9886285577096102,-0.19403348838631793,-0.037998970528649235,0.5254386553550433,-0.08318457727783267,-9.360436523444353e-18,0.038216882328690416,-0.05617819142059131,0.13179078823790322,1.294333796939754e-16,-0.5284518760188324,0.1817043800078874
0.6065044001172897,0.4145291032060082,-1.6114874327289181,1.6360538178913562,0.0,2.5968917458432395,-2.6364801668000863,-0.2641530014331264,2.078254424975852,-4.381665960024327,-0.0,-1.6114874327289181,2.6766720950368827,0.45868744584164334,0.2681798925172419,4.448462443472428,-0.10736492568114801,0.0,0.16391874740580853,0.493872620886633,-1.289649787374701,0.0,2.719019628098709,0.14665143583343104
1.2776525373324983,0.5141536963462805,-1.6114874327289181,1.4343262676050035,0.25881904510252074,2.5968917458432395,-2.3113987546784385,-0.27399573919779574,2.078254424975852,-4.415970763082834,-0.41708363853361125,-1.5565773300131296,2.0572918419417,0.4021306909324455,0.24387362753287944,3.9304947304115316,-0.10925804000902159,0.044006123871064694,0.16423309013098306,0.502580840342972,-1.2457060364934294,0.7092437166365492,2.6469335854365856,0.15186869971773093
1.1965393551960084,1.216269876572961,-1.6049246608080456,1.3290771109338628,0.49999999999999994,2.57578316686982,-2.133068631453267,-0.2723324113350085,2.0697907475635104,-4.146981016350403,-0.8024623304040227,-1.389905527419891,1.7664459668083035,0.39224943496778786,0.22552508744463487,3.434215750372709,-0.12755143514566877,0.0848427399694559,0.1469519362804524,0.5573718005363809,-1.116869477851691,1.291955042382639,2.2377317745015333,0.18678689511240176
0.9468478167544112,2.378556796542804,-1.186122586005689,1.2080405807620513,0.7071067811865476,1.4068867890328232,-1.4328842176532988,-0.20135749187167276,1.5296827408425673,-2.4293244685886815,-0.8387153238831466,-0.8387153238831466,1.4593620447679143,0.338686802373792,0.2050783150842715,2.47421520888167,-0.12102325347859494,0.12003923508838069,0.12003923508838069,0.5567033881190152,-0.9119201100084403,1.4482413754772085,1.4482413754772085,0.18633916590132507
1.290375795816271,-0.8497544240264944,-0.8644859954762528,0.9501801469177572,0.8660254037844386,0.7473360363745678,-0.8214174301899695,-0.1413345027100658,1.1148841802543563,0.15074617474786017,-0.7486668332983142,-0.4322429977381265,0.9028423115966506,0.2393092549190532,0.1553446085330916,-0.1656892340867844,-0.10963442212575374,0.14158618001755685,0.08174481914666729,0.5613906563875017,-0.6448248936873506,-0.1510146116167608,-0.08718832666850365,0.18949021059302784
0.5619783494295072,-0.8141742121906829,-0.6040411764682871,0.9072034079437079,0.9659258262890683,0.36486574286919243,-0.5479882138303568,-0.09923557769873569,0.0670817606420596,0.31106868884138816,-0.5834589724927511,-0.1563373604961253,0.8230180233846777,0.23574360618749227,0.14904092268001556,-0.4671909558740226,-0.11352208695411022,0.15868820060639816,0.04252037520083238,0.04851578074333229,-0.028743135252279037,-0.49743178446635244,-0.1332864449373314,0.19084915153843696
0.6351311963052358,-0.46548813619973,-0.20346902366835462,0.6291702190707784,1.0,0.04139964359255345,-0.12801665019553607,-0.03302324608572158,-0.2051143269542398,0.10849912335408586,-0.20346902366835462,-1.2458884428054377e-17,0.3958551645655713,0.18471857896044355,0.10211501780264914,-0.33550275112611516,-0.12859472069144823,0.16230109866525919,9.93807604892542e-18,-0.4415484996779181,6.172748053610512e-17,-0.5332463949447881,-3.2651924536300007e-17,0.1918498378957325
0.423611574917125,0.10972528847922286,0.05934568519992611,0.3993762270054548,0.9659258262890683,0.003521910351848729,0.02370125584419995,0.010092635537608089,0.12682004174765538,-0.03162310996751968,0.05732353001342956,-0.015359793574399667,0.15950137069711254,0.04288661153659686,0.06791999600260924,-0.21281274792699373,0.04087458630881804,0.16427036419339625,-0.044016111425986916,0.8134157722986859,-0.5530889397335803,-0.5147059726802943,0.1379150497191603,0.14488642342975938
0.36158649290954686,0.5793840847119348,0.42127040335471944,0.03188125496205553,0.8660254037844387,0.177468752742648,0.013430629137319784,0.06909703368577581,0.5714550041843932,-0.2244995386613129,0.36483087116770424,-0.21063520167735963,0.0010164144179555903,0.0010876651639646058,0.005229183276383803,-0.016989864405210834,0.006621242604524003,0.14204602559663912,-0.08201031111553601,0.26326964140609693,-0.6782520201202155,-0.4615142722354402,0.2664553893099855,0.03766685676360702
0.6224079378214632,-0.3717935783654263,0.9771614916153064,-0.6075073718151234,0.7071067811865476,0.9548445806958505,-0.5936328096101605,0.15938473569066008,1.3255235113435297,-0.5210678426827339,0.6909575170355449,-0.6909575170355448,0.36906520680971855,-0.1082025199389513,-0.09909048066028421,0.3239511159227975,-0.07693961254779579,0.11533613265724184,-0.11533613265724182,-0.5859833329566843,-0.9591932055609584,-0.3770621419087396,0.37706214190873955,0.1866071774752354
0.49676870499719084,-0.48446424917882946,1.4389861823433843,-1.0267498458884998,0.49999999999999994,2.0706812329751876,-1.4774788409567505,0.24091662134836453,3.09432402122191,-0.7668512468559928,0.719493091171692,-1.2461985896041574,1.0542152460320582,-0.0073533416536364065,-0.17189956851328803,0.5471660598203759,-0.0031004455739480946,0.08371054020686723,-0.1449909087673314,-0.9309217529626653,-1.8622577775935327,-0.2664553893099856,0.4615142722354402,0.1874165880266878
0.3552280760709135,-0.40500177607885046,1.1959205556443957,-1.0302581511108713,0.258819045102521,1.4302259754128002,-1.2321069005336809,0.2012209827410506,3.8063413201552105,-0.6371469385639442,0.30952701623035883,-1.1551705508868946,1.061431857930391,0.052129661484391354,-0.17334726513819565,0.5488874857219427,-0.05411748267143518,0.04354789485123241,-0.16252295614746629,3.4041143479212996,-3.074320754381603,-0.13789023146295767,0.51461334968719,1.143924818373765
0.40611682680166655,-0.1606843214729447,1.3842964163361116,-0.9969292514983433,1.2246467991473532e-16,1.916276568281001,-1.3800455901897988,0.227036065625689,2.213098793705189,-0.737241888594805,1.6952741753371709e-16,-1.3842964163361116,0.9938679324930471,0.02994736657270419,-0.16350464560647326,0.5309397579135168,-0.05512600002361975,2.008522075029339e-17,-0.16400827376740382,2.9338228601825813,-1.5987174188911877,-6.522164678101428e-17,0.5325751622951542,3.3676299462860655
