output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.4180636939859696,-0.8355576345903019,0.03450678159122551,-0.8512562812365663,0.8131682837712628,0.00119071797578454,-0.029374114574789032,0.028059820365006656,-0.01789609926800276,-0.016471479752057015,0.017253390795612753,-0.02988374946084251,1.4017484588875253,-0.13020500340373645,0.7860278238942909,-0.8233410371147533,1.4260685082392057,0.07647814546201988,-0.13246403360886164,-0.42172986459167267,0.40658414188563136,0.24756091931801774,-0.2593127849476613,0.4491429185815315
0.5073691041348136,0.06653474295351848,1.0461690199321825,-0.4153456912701365,1.520578398285653,1.0944696182658633,-0.43452179476913355,1.5907820126645495,-0.5424741851224117,1.802128910345745,0.27076846675468774,-1.010521675016018,0.8107435955603461,-0.05689800682889771,-3.362465335514962,-0.505207800721925,1.8854611806743544,0.035455496722883305,-0.13232171517739216,-0.7884715679864271,0.3935546490478136,-0.8932257193893818,-0.13420646942427367,0.5008653625958279
0.5669038510217798,0.030702546882380954,0.9973877655971354,-0.5155675515191884,1.520578398285653,0.9947823549628463,-0.5142207682241093,1.5166062910813984,-0.5171794471876474,2.1234031409496947,1.2214477346472625e-16,-0.9973877655971354,1.120374859684669,-0.07964628611373917,-4.626432153472793,-2.6612681145565257e-16,2.1730903280924787,1.89186788551286e-17,-0.15448273631467066,-0.7884715679864271,1.8621714683131342e-16,-1.1039404319087394,-6.350209782290206e-17,0.51853397948792
0.47916439442892367,-0.08170212190299446,0.9134840081408545,-0.6217270407687585,1.520578398285653,0.8344530331290807,-0.567937709170998,1.389024049958379,-0.47363066475362203,2.869835608622947,-0.2364270587034393,-0.8823577953653049,0.9374944053760934,-0.09593012794914223,-4.737235763690153,0.390269991294528,1.4565074361806418,-0.03993479852775813,-0.14903869709562012,-0.7884019327889337,-0.3935546490478133,-1.628901919079539,0.1341946167533813,0.5008211278258526
0.6577774079388751,-0.01502600772765123,0.9912901088052545,-0.844326093358349,1.520578398285653,0.9826560798151333,-0.8369721049523132,1.5073343258835046,-0.5139722086133419,1.9694998595281252,-0.49564505440262696,-0.8584824167455908,1.293914568678207,-0.12738049654131417,-3.044742526273701,0.7662410168632813,1.327168372050445,-0.07543323458987976,-0.1306541948889339,-0.7884019327889337,-0.7602891991428261,-1.0301347678587354,0.25924409214210914,0.44902393915220096
0.414927400449467,-0.14586003787638238,1.015314876565265,-0.945372131961204,0.037461075536707356,1.0308642985747394,-0.9598503894704313,0.0380347872845541,-0.5261962840691131,1.7143097257256972,-0.717936034258881,-0.7179360342588818,1.6025895473501846,-0.13861605872300828,-2.86225319852662,1.1986834581627996,1.198683458162801,-0.1036801824283246,-0.10368018242832472,-0.019414547348435975,-0.026488980542547242,-0.8750554351989726,0.36646460057705577,0.36646460057705615
0.2880237524710684,-0.046639820823537216,0.9851924520133736,-0.9702702941656174,0.037461075536707356,0.9706041675041234,-0.9559029702247619,0.036906368863066925,-0.5106301772588312,0.981717809322957,-0.8532016910602629,-0.49259622600668723,1.6940221627960037,-0.14666749409887847,-1.7397704352917707,1.5120180802987466,0.8729640456800635,-0.1309096821399255,-0.0755807402230144,-0.019416262886021052,-0.03244224306787634,-0.5164770106868548,0.44886529991309326,0.2591525017347068
0.31308997542819256,-0.8355576345903019,0.9605579185741747,-0.9082220711101981,0.037461075536707356,0.9226715149355509,-0.8723999022287381,0.03598353274508955,-0.49825787582909253,-0.45819549216520955,-0.9278277011972673,-0.24861068325103267,1.5501858765713439,-0.13264339708717982,0.8141772813689867,1.6486767073370736,0.44176159231097106,-0.14107087573483712,-0.03779982722870085,-0.01943170272428674,-0.036184620341471255,0.24743314272214179,0.5010423016757293,0.13425388010784253
0.31465373577191724,-0.10013148326634976,1.0339737063484207,-0.9689808538378929,0.037461075536707356,1.06910162541989,-1.0019007248234233,0.038733767116487454,-0.5359610964927041,-0.16733568799980636,-1.0339737063484207,-1.899378884823178e-16,1.6317705713359716,-0.14417647694155358,0.2725354363432218,1.684007031586778,3.0934707314615747e-16,-0.1487918738234159,-2.733262380254747e-17,-0.019417978423606125,-0.037461075536707356,0.08388858148776386,0.5183507986731144,9.521949696457554e-17
0.4258978481904361,-0.8355576345903019,0.9418990887910192,-0.8976672709018138,0.037461075536707356,0.8871738934653524,-0.8455119844999394,0.0352845529131562,-0.48866548955067685,-0.4493190028493039,-0.9098046556213859,0.24378142274382558,1.4925178645209989,-0.13864675984882568,0.79314859033958,1.606008816708134,-0.4303287654742066,-0.14918944959944666,0.03997519253941534,-0.01943513379945689,-0.03618462034147126,0.24749002659911115,0.50113077121568,-0.1342775854496269
0.39926128525279736,-0.24102226674390995,0.9973877655971354,-0.946444450034432,0.037461075536707356,0.9947823549628463,-0.9439721152816518,0.03736321842642206,-0.5174991762189108,-0.47133505821978744,-0.8637631424309181,0.4986938827985678,1.5744610882527448,-0.14455747551903414,0.7861447352975869,1.440679692978668,-0.8317768085572617,-0.13227447855167426,0.07636870579872654,-0.019436849337041966,-0.03244224306787634,0.24519484401283162,0.44934121763041585,-0.25942727295691487
0.2989876205752475,-0.8355576345903019,0.9201304540440045,-0.9081334497818323,0.037461075536707356,0.8466400524592259,-0.8356012434803055,0.03446907644256729,-0.477371731352913,-0.43895799900530463,-0.6506304836307727,0.6506304836307724,1.5099195894786293,-0.1362273566020931,0.7931908752264459,1.1756800512339265,-1.175680051233926,-0.10607173170374846,0.10607173170374841,-0.01943513379945689,-0.026488980542547263,0.24750322095878433,0.3668531857660528,-0.36685318576605264
0.3820270232878764,-0.20199821435309662,0.7290908667543766,-0.9439719149730221,0.037461075536707356,0.5315734919846482,-0.6882413016794694,0.02731252803260914,-0.37829211059976253,-0.3403432398299112,-0.36454543337718864,0.6314112122765052,1.5694027511003472,-0.1365548005057712,0.7760877116849167,0.8312761885215625,-1.439812593641549,-0.07232990639857859,0.1252790727890392,-0.019436849337041966,-0.018730537768353695,0.24220388048871433,0.25942727295691503,-0.44934121763041573
1.1842119542837481,-0.8355576345903019,0.6586629308081524,-0.7828937885350732,-0.6659245675969057,0.43383685642078496,-0.5156631172680092,-0.43861982739052946,-0.34162960146238847,-0.3141886396612074,-0.17047451079619425,0.6362195356868439,1.2891777641547577,-0.11644055122269752,0.7854837672843359,0.4261928792541317,-1.590573479200482,-0.038494407185247076,0.14366308342258605,0.3453960045284644,0.1723539606957407,0.2474112979634937,0.13424202743695077,-0.5009980669057538
0.9961988330133423,-0.6751628446568322,0.05834861964747991,-0.5004842014313038,-0.6659245675969057,0.003404561414766278,-0.029202562308887865,-0.03885577930862437,-0.030255741943434795,-0.02783731221602621,-1.4291290057190526e-17,0.05834861964747991,0.8241387442903214,-0.07572442306931966,0.7856094027458363,4.0332097291466423e-16,-1.646682836208252,-3.7058381488931436e-17,0.15130232453444098,0.3453045160747959,1.6310447803622715e-16,0.24738532580259925,1.2700419564580411e-16,-0.51853397948792
-1.0822974628438604,-0.2920759283797332,-1.6733859092466898,1.2914124717296736,-1.380975025945864,2.800220401265371,-2.161031433217875,2.3109041494393905,-2.135465086255349,0.7244484738878383,-0.0,-1.6733859092466898,0.45302683387969717,-0.013047266098575856,-0.1518694237342439,0.0,0.35079948800008764,-0.0,-0.010103097487591084,-1.762309540556328,-0.0,-0.552468806412299,0.0,1.276134258365229
-1.105892040372318,-0.029188867678776643,-1.6733859092466898,1.3272332126551891,-1.380975025945864,2.800220401265371,-2.2209733563414087,2.3109041494393905,-2.8775028957035307,0.7543446775614893,-0.43310414311924167,-1.6163666670895929,0.46559273145615176,-0.0032288990181338914,-0.15813670068686525,0.09079358850663587,0.33884628530826677,-0.0006296561543498632,-0.002349908759332121,-2.3746821424128965,-0.35742263752573733,-0.7751636239279102,0.445057262422505,1.6609763156383037
-1.1231964851296519,0.4510972912980054,-1.6733859092466898,1.3612638027477142,-1.380975025945864,2.800220401265371,-2.2779196662855905,2.3109041494393905,-2.261679717274782,0.6702162596059924,-0.8366929546233448,-1.4491947077425547,0.4775306450369504,-0.0068767552811048495,-0.14050047835346982,0.1753997440000438,0.30380126824265025,-0.0025258716448729856,-0.0043749380223175845,-1.8664691682809773,-0.6904875129729319,-0.5413197189241507,0.6757794794306965,1.1704843930864137
-1.1043195071795033,1.204134790556653,-1.384052094471942,1.5644016116281423,-1.380975025945864,1.9156002002121697,-2.165213327169212,1.9113413770738177,-1.9127142850205998,0.6601865961634964,-0.9786726215165544,-0.9786726215165544,0.5487912843856643,-0.009463177515684327,-0.1673297709267475,0.2480526968016309,0.2480526968016309,-0.004277339618659902,-0.004277339618659902,-1.9084618779404583,-0.9764968054955889,-0.6591920031753937,0.9771982187754734,0.9771982187754734
-1.2238693144391242,1.1706603978975385,-1.1092916794297898,1.6786610902903598,-1.380975025945864,1.2305280300521635,-1.8621247800416352,1.531904105782085,-0.9250780124203515,0.5292480059521768,-0.9606747745929017,-0.554645839714895,0.5888734509995271,-0.009109578543566404,-0.16736799973882965,0.30380126824265025,0.17539974400004385,-0.004699654076769934,-0.0027133465463212445,-1.1516444735804947,-1.1959594544609924,-0.39787447458870123,0.7222095631784168,0.4169678857123811
-2.0166672969481256,1.6826405673651714,-1.06831542578835,2.073247554839748,-1.380975025945864,1.1412978489773435,-2.2148823443132812,1.4753169228464333,-0.6393895911449682,0.5029199863009257,-1.0319134603919697,-0.27650037837083363,0.7272941807352173,-0.007079946730624244,-0.16514230670139946,0.33884628530826677,0.09079358850663587,-0.0032985464663381255,-0.0008838428618518342,-0.8265171838826094,-1.3339194430213261,-0.28175099489385386,0.578109146642323,0.1549038789798559
-1.4991437720289853,0.4700559554681412,-1.0453272596829606,2.046661156329963,-0.4827876806770883,1.0927090798362877,-2.1394306980459596,0.5046711232508729,0.542420671628942,0.4688641939887397,-1.025241589501293,-0.20393323170378577,0.7179645667256067,-0.0103703700196144,-0.15734460489780483,0.3440574795283952,0.06843728776767134,-0.004969609276120437,-0.000988516746065025,0.25051869219068273,-0.47351105076810335,0.23274413629310908,-0.5089298165642895,-0.10123243464289794
-2.0088024377719567,-0.7617760312209059,-0.7526397336726771,1.7586418391406295,-0.05119116411936495,0.5664665687028784,-1.3236237254364305,0.03852850412919314,0.39054501454135976,0.3598755459504828,-0.7510282742292069,0.04922499376513462,0.6169306567460653,-0.006608097264800263,-0.16773517476568006,0.35004839936842086,-0.022943384247537783,-0.0037494552185405317,0.00024575227869381256,0.026563112523741984,-0.051081559907480145,0.24811278915919713,-0.5177893356556834,0.03393770606767524
-1.8845372241462939,-0.7537562917242324,-0.5941006570837742,1.402384099109515,0.6253655375116607,0.3529555907473723,-0.8331573147647996,-0.3715300767532253,0.3074900317612219,0.2888915492325678,-0.5625718121454657,0.19096739754926534,0.49195348677332135,-0.0074795194824089795,-0.17058147654195321,0.3321811615174704,-0.11276030999128825,-0.005050386949292989,0.0017143753588455173,-0.3236718672147821,0.5921774694176932,0.25167832434945564,-0.4901047863225135,0.16636815700650198
-1.6312782312553107,-0.7248852295362077,-0.3379990718247773,0.6756892065087335,1.6052062778048708,0.11424337255441096,-0.2283823246419722,-0.5425582319853519,0.17478416294982724,0.057922094443729935,-0.2810359572087677,0.1877822230941008,0.2335244532570669,-0.0040139882766003524,-0.0592262359080584,0.28736360554888857,-0.1920102225432351,-0.00493941481376722,0.0033004114623813893,-0.8300751659264325,1.3346802414720276,0.08861664853973442,-0.4299648499622429,0.28729332780094724
-1.9018350892668625,-0.7152615421401997,0.16810644190133575,0.47717743096900805,0.7070189325360948,0.028259775808727173,0.08021660007582021,0.11885443710552344,-0.08689175742164058,0.0309784834697917,0.11084027895900861,-0.12638911491507615,0.1673935984691252,-0.0015850140087699431,0.06464497146754349,0.23129817435210465,-0.2637450195217097,-0.002190112703853594,0.002497344907501448,-0.3654477299239386,0.4661699743641921,-0.09525110493325889,-0.3408061938297074,0.38861498365267083
-1.6438628832220599,-0.5292035858173748,0.3327431752821195,0.10939891825032003,0.7070189325360948,0.1107180206968273,0.036401743431040495,0.23525572459663482,-0.171746264668885,0.012950254151038083,0.14716854317484032,-0.29842828384156633,0.03837700115032493,-1.545075713878236e-05,0.013652970204377455,0.15515430906247266,-0.314621815132933,-6.246583830168678e-05,0.00012666818955291593,-0.36492968070735915,0.3127064776314261,-0.02008848932590472,-0.2282884701872624,0.4629232233267651
-1.838914022645375,-0.76658787491891,0.7047002395868531,-0.4205566253780545,0.7070189325360948,0.4966024276737682,-0.29636635466375344,0.49823641115062717,-0.36408787204722987,-0.3439126768156992,0.13748019666584185,-0.6911596220834154,-0.5899324443636051,0.004426623328861015,-0.6845758396282946,0.2736613896765945,-1.375788711791185,-0.0020534484979169813,0.010323382728624547,-0.36528583954375754,0.13793255121996592,0.25214221214832927,-0.10079465879209,0.5067289687408242
-1.9584638299049468,-0.6831825841535056,0.759579150713781,-0.704144876149091,1.0219677419160553,0.5769604861990688,-0.5348537670047872,0.7762653894614778,-0.3670483015843613,-0.37044586440585175,9.30216175620697e-17,-0.759579150713781,-1.0028402446810423,-0.0003843628149059805,-0.6945786759290405,1.7441369486650238e-16,-1.4241958986700165,6.684827326446536e-20,-0.0005458575755148973,-0.4938412587967935,1.2515495239693455e-16,0.2356686958839746,-5.917810240649159e-17,0.4832258774341605
-1.831049163469206,-0.6350641471734648,0.7656768075056619,-0.9886193402037871,1.0219677419160553,0.5862609735520624,-0.7569629002455895,0.7824969980040555,-0.39513596842758336,0.2050543270247291,-0.38283840375283074,-0.6630955663884709,-10.963056935468016,0.007383930996186159,2.9697918633883287,-5.544630015637851,-9.603580896256183,0.0037344661872910976,0.0064682851755362165,-0.5273977341944827,-0.5109838709580273,-0.13820524262133477,0.2580305192440227,0.44692196923402666
-1.98206060064568,-0.4955206799313462,1.271782321231775,-0.999253899607701,0.07712131377617439,1.6174302725976815,-1.270833443942985,0.09808152345070713,-0.6067537630002194,-0.052166333192841384,-1.1013957982706584,-0.635891160615888,-2.5214858400904703,0.008039628968659413,-0.10350425628324302,-2.185301246918711,-1.2616842631689442,0.006967721543637475,0.004022815908857455,-0.03679375515763802,-0.0667890169033978,0.019569387010325165,0.4131714711139075,0.23854466006908845
-1.4692568685171694,-0.5901536059920932,1.1620244989779192,-0.9957090464730629,0.07712131377617439,1.3503009362248841,-1.1570383058556426,0.08961685600127793,-0.5988773424615458,0.39528847209194057,-1.1620244989779192,-2.134604374806173e-16,-0.34929422369980595,0.004829182552153796,0.11933224621697468,-0.35079948800008764,-6.444082051827564e-17,0.004849993649509783,8.909293798135718e-19,-0.03974632848278352,-0.07712131377617439,-0.1753159635169508,0.5153741104325251,9.467268820569096e-17
-1.9804880674529104,-0.5308075337167095,0.8510440025919943,-0.9948228331894035,0.07712131377617439,0.7242758943478024,-0.8466380058274178,0.06563363156122856,-0.4034907119295474,0.7400773525639532,-0.7370257259830567,0.42552200129599727,-0.34898182446592513,0.006515730628176448,0.3050578204214561,-0.3037999484567441,0.17539898202129567,0.005672153935315653,-0.0032748196014394885,-0.03656418904982168,-0.06678901690339781,-0.4122936303683848,0.4105935834784108,-0.23705631594879362
-2.010374970964726,-0.5051443673273543,0.9242158840945648,-0.9930504066220845,0.07712131377617439,0.854175000412698,-0.9177929595066969,0.07127674319418136,-0.4304370134438929,1.4045563747676695,-0.4621079420472828,0.8003944342069872,-0.3483600608346947,0.006024043752993057,0.5331173431781521,-0.1753989820212958,0.303799948456744,0.003033100692987065,-0.005253484504725961,-0.03591787216166184,-0.03856065688808723,-0.7077859348218749,0.23286605481011804,-0.40333583828924296
-1.7036388834580083,-0.4842930446360033,0.8876299433432795,-0.9948228331894035,-0.5131160845433067,0.7878869163195935,-0.883034535060511,-0.45545720105170073,-0.45628266581587684,0.7119650827397227,-2.1740663378853875e-16,0.8876299433432795,-0.34898334053363933,0.010035644508207908,0.2813751252670894,-8.592109402436754e-17,0.35079948800008764,2.4708158104806232e-18,-0.010087871099654616,0.2637652962073178,1.2567719410539664e-16,-0.4123146598724948,1.25904969833072e-16,-0.5140460495251853
0.4570590080272594,-0.5516588564080606,-1.6733859092466898,1.4475809765761487,-1.380975025945864,2.800220401265371,-2.42236160869609,2.3109041494393905,-3.936494994099109,0.656853556061315,-0.0,-1.6733859092466898,0.5078106654215798,-0.0020311299361709238,-0.13769919412138254,0.0,0.35079948800008764,-0.0,-0.0014031200803529475,-3.248623791184546,-0.0,-0.9233918637701274,0.0,2.352413135754923
0.9133392737063032,0.6051725265080952,-1.6733859092466898,1.1121581108438703,-1.380975025945864,2.800220401265371,-1.8610697115405508,2.3109041494393905,-3.164340396557042,0.7443356406105398,-0.43310414311924167,-1.6163666670895929,0.39032839052187535,-0.004976956310392897,-0.15611200956415683,0.09083638407727967,0.3390060005522484,-0.001158226575172357,-0.0043225604252197306,-2.611397070508439,-0.35742263752573733,-0.8411235541019421,0.4894218095722533,1.8265470596559494
1.0545667909762226,0.43156120588410846,-1.6702761042828307,0.8866079680196922,-1.380975025945864,2.7898222645382296,-1.480880102850048,2.306609586448739,-3.2789325647361145,0.7972902068338686,-0.8351380521414152,-1.4465015376430377,0.3110216212381061,-0.0026547503961012976,-0.1674507559724059,0.1753997440000438,0.30380126824265025,-0.0014971388098569023,-0.002593120484655356,-2.7110032718844663,-0.6904875129729319,-0.9370707431663127,0.981554054544771,1.7001014928467766
0.6805451444440933,2.0000297776855223,-1.157341214949811,1.1057950994671932,-1.380975025945864,1.3394386878215048,-1.2797822439029085,1.598259314343533,-1.6211376142906722,0.5526696094029093,-0.8183638212376891,-0.8183638212376891,0.38791235472609736,-0.01253577416939884,-0.1675186310721308,0.2480526968016309,0.2480526968016309,-0.00801606999965554,-0.00801606999965554,-1.9343911113145333,-0.9764968054955889,-0.6689022052480734,0.990474879399527,0.990474879399527
0.28324474294936686,3.179123957444444,-1.143316604328485,0.8724285554811404,-1.380975025945864,1.3071728577332176,-0.9974620535719028,1.5788916773268666,0.008109709942030805,0.5457511662917851,-0.9901412239170294,-0.5716583021642426,0.3060531411415777,-0.003034058254879765,-0.167453847619718,0.30380687733273115,0.17540298240971197,-0.0030117899153801354,-0.001738857718387322,0.009795455480319222,-1.1959594544609924,0.0033858442156046364,-0.006142843373858736,-0.003546572275487051
0.4415398380522096,2.427032787446403,-1.0664251521828674,0.6788086772672152,-1.380975025945864,1.1372626052082517,-0.7238986469577409,1.4727065022050572,0.09029445184479007,0.5090477723871836,-0.9489210197591498,-0.486632822020368,0.2381381501421757,-0.007080290033329715,-0.16745948532952004,0.3121628935572007,0.1600857254277506,-0.009281183307709641,-0.004759646304247152,0.11692745873809277,-1.2288121929608782,0.04041651361788634,-0.07534082535621733,-0.038636849319393755
0.3825665535046617,1.927595490551567,-1.0666690584545424,1.0571774387256339,-1.380975025945864,1.1377828802643,-1.1276584631848565,1.473043330674912,0.005563256420300707,0.47480014578766583,-0.9744506731590571,-0.43385339210862506,0.37085730423019636,-0.0039059444596295395,-0.1561493199080906,0.32047127880583015,0.1426830061418651,-0.00337526860505099,-0.0015027664035900292,0.007202532142911758,-1.261583462070717,0.0023215632834968957,-0.00476463397169342,-0.0021213517191934505
0.38411934778703727,2.311388143904373,-1.0514249164748415,0.6446717415806515,-1.380975025945864,1.1054943549841274,-0.6778239320451271,1.451991551308972,0.22442279224640685,0.5018875543851762,-0.9621964355085492,-0.4238777824783575,0.22615051687461737,-0.003045671670995725,-0.1674507559724059,0.32102912118878346,0.14142342143323017,-0.004323444905108999,-0.0019046134151145192,0.2947640544646925,-1.2637794926398165,0.10188655042970239,-0.19533235043020078,-0.08605004185333348
0.3825665535046617,-0.6960141673481832,-0.9294717806372201,0.6668270736721388,-0.35097577156621607,0.8639177910009247,-0.6197969475431496,0.32622207535817305,0.47264088968869844,0.443674399897305,-0.8978007977243785,-0.24056499871426495,0.23392259602878301,-0.001486458655526604,-0.1674507559724059,0.33884628530826677,0.09079358850663587,-0.0021531951262525103,-0.0005769468952259893,0.1784728750113395,-0.33901656215754056,0.24272988157427258,-0.4911779479712315,-0.13161073449886748
0.5098298882942193,-0.6655391572608241,-0.6001983138756539,0.3531075712566796,0.1494428922263874,0.360238015979178,-0.2119345688849864,-0.08969537193497878,0.3111132753597018,0.2864988827800584,-0.6001983138756539,-3.67515471970729e-17,0.11393113072158248,-0.0031272749503197255,-0.15401518420204496,0.3226527551253329,1.9756783190015687e-17,-0.008856436975253807,-5.423003596797421e-19,-0.07746384254156807,0.1494428922263874,0.2474297599222599,-0.5183507986731144,-3.173983232152518e-17
0.3996385177620871,-0.253324547131807,-0.22824124957092143,0.27955186871294196,0.9111524200971801,0.05209406800569564,-0.06380526783492804,-0.20796256691254952,0.11772370215227601,0.03660613505862977,-0.22046411758504175,0.05907318226695198,0.08921470154872108,-0.002066139105958835,-0.05118394648161127,0.3082604480783123,-0.08259813812103978,-0.007139058423539885,0.001912904939306115,-0.46995990567215884,0.880105654257653,0.08272361720948641,-0.49821127639730833,0.13349530917073757
0.3111774943345846,-0.16831530846706808,0.0888369036068843,-0.14405808087629385,0.7070189325360948,0.007891995442458853,-0.012797673844600059,0.06280937275795129,-0.04574355712900922,0.05843176208879983,0.07693501531711124,-0.04441845180344213,-0.040607645644749515,0.0015722358699506041,0.18540684175206404,0.24411857010943086,-0.14094192216686638,-0.009451716945247839,0.005456951322642984,-0.3640554726543812,0.6122963565328143,-0.33868198058980636,-0.4459304739896048,0.2574580791977556
