output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_gasflow,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_input_Timepoint (hr)_cos,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.428809938610856,-0.6545526717778902,0.05967284614533681,0.49874848047882475,0.3579678501802802,0.7095933128331039,0.49999999999999994,-0.8660254037844387,0.003560848567085038,0.02976174134083343,0.04234345258244966,-0.03070935427392487,0.0298364230726684,-0.051678200677982,0.17853592133768634,0.07048417818598718,-0.25667024065355115,-0.15305863195492617,0.17898392509014008,-0.31000925199422463,-0.12238852099425188,-0.2573143084136659,0.44568145568691736,0.18282164295649517
0.5895133068921822,-0.6069469337070202,0.18837998866988112,0.30960490795678147,0.35726454311728123,0.7095933128331039,0.258819045102521,-0.9659258262890682,0.03548702013126454,0.05832336905303808,0.13367318023172353,-0.09694573300712939,0.04875632878396236,-0.18196109621228024,0.11061085598804744,0.04825379162482308,-0.15933154554475187,-0.15271362737874508,0.09246686789860317,-0.3450910490143463,-0.15054536394266108,-0.13319568718968125,0.4970930719409409,0.18271565234756204
0.7013707393524949,-0.4938301743846076,0.2680558388041219,0.16863941522808887,0.3720836546223298,0.7095933128331039,1.2246467991473532e-16,-1.0,0.0718539327169814,0.04520477990440198,0.19021063068127336,-0.13794920555625553,3.282737249842268e-17,-0.2680558388041219,0.06274796993143988,0.02422458255149776,-0.08678666900140147,-0.1622293333158408,4.556710566482854e-17,-0.3720836546223298,-0.143647216273452,-6.302382883472218e-17,0.514628616827332,0.1900980152329142
0.40675406464470787,-0.6678355228021283,0.7065181710044022,-0.10526189026373792,0.3610332145873981,1.2322617595003098,-0.2588190451025208,-0.9659258262890683,0.4991679259594057,-0.0743694381856022,0.8706153245208254,-0.36359446910737186,-0.18286035836693887,-0.6824441481156684,-0.038003038615463246,-0.015957131034687554,0.05417078099105785,-0.15449206401705998,-0.09344227184980386,-0.348731306118131,-0.14642911068065187,0.1331956871896811,0.49709307194094093,0.1831125178089756
0.26810874696763953,-0.6651789525972808,0.5928881508898761,-0.280130476180344,0.3639335444202544,1.2322617595003098,-0.4999999999999997,-0.8660254037844388,0.3515163594656165,-0.16608604003046462,0.7305933960024439,-0.30511720902577144,-0.2964440754449379,-0.5134562002734142,-0.10194887709644623,-0.04045885551873028,0.14416315948787228,-0.15573316296337242,-0.18196677221012708,-0.3151756947572528,-0.12507884598999305,0.2573143084136658,0.4456814556869174,0.1831125178089756
0.3153766201590805,-0.6313740967405943,0.9145947180857482,-0.8245829262450338,0.35726454311728123,0.8489715652776925,-0.7071067811865471,-0.7071067811865479,0.8364834983503493,-0.754159188967398,0.7764649094079675,-0.4706766147260522,-0.6467161271958309,-0.6467161271958316,-0.2945942424072428,-0.12340562670657435,0.42435397079291565,-0.15291987836008383,-0.2526241811157431,-0.25262418111574336,-0.1058243539896725,0.36389738475125966,0.36389738475126004,0.18320952747347338
0.5327966476662944,-0.6439263909584996,0.7951422319998748,-0.5415411683924132,0.37307309801894434,0.8489715652776925,-0.8660254037844385,-0.5000000000000004,0.6322511691097427,-0.43060225335536345,0.6750531453193318,-0.409202947035093,-0.6886133725337512,-0.3975711159999377,-0.2020344413969564,-0.07747815776602388,0.27869258244484485,-0.1595172805971483,-0.3230907803529677,-0.18653654900947234,-0.07153487332830206,0.44568145568691725,0.2573143084136662,0.18282164295649517
0.48710683710442587,-0.6230590319994213,0.9221332792907573,-0.8320193020798039,0.35726454311728123,0.8489715652776925,-0.9659258262890683,-0.25881904510252063,0.8503297847755258,-0.7672326874600568,0.7828649335141258,-0.47455617405185424,-0.890712349747573,-0.23866565480328977,-0.29725099582230036,-0.1276629766353843,0.42818094260297157,-0.1527984053894794,-0.34509104901434634,-0.09246686789860303,-0.03971255189046847,0.49709307194094093,0.13319568718968103,0.1829185755504865
0.4618970145172427,-0.6651789525972808,0.8135289666462372,-0.8074127939186815,0.35726454311728123,0.8489715652776925,-1.0,-1.8369701987210297e-16,0.6618293795724945,-0.6568536958936162,0.6906629602123997,-0.41866528685412174,-0.8135289666462372,-1.4944284675254522e-16,-0.2884599629264053,-0.12334421874700414,0.4155177293430627,-0.15291987836008383,-0.35726454311728123,-6.5628431876613e-17,-2.806243048529081e-17,0.514628616827332,9.453574325208327e-17,0.18320952747347338
0.6320513454711254,-0.5787341581315382,0.9733096907231353,-0.9169643942487836,0.35726454311728123,0.8489715652776925,-0.9659258262890684,0.2588190451025203,0.9473317540555654,-0.8924903309704108,0.8263122516331669,-0.5008930198814854,-0.9401449672469021,0.25191108474199125,-0.3275988653661062,-0.13495591510245417,0.47189611789216385,-0.15304135133068825,-0.3450910490143464,0.09246686789860292,0.03809216726061587,0.497093071940941,-0.13319568718968086,0.1835007106079793
0.5958168508580328,-0.6837749440312143,1.0219119593050225,-1.0090469797204822,0.3490093761839051,0.8489715652776925,-0.8660254037844386,0.5000000000000001,1.04430405257063,-1.0311571760769733,0.8675741956671785,-0.5259051381364525,-0.8850017171892789,0.5109559796525114,-0.35216685693249905,-0.15890452191838425,0.5192844514873486,-0.14938827489561432,-0.30225098593422145,0.17450468809195258,0.07873990265666456,0.4456814556869173,-0.25731430841366604,0.18321407543183404
0.26810874696763953,-0.6691638079045523,0.8993337283292668,-0.810901243770385,0.3248841484079959,0.8489715652776925,-0.5000000000000004,0.8660254037844384,0.8088011549106195,-0.72927083886686,0.7635087630467207,-0.4628228726762581,-0.4496668641646338,0.7788458552133177,-0.2634489600253262,-0.11956069387695717,0.41731298546511636,-0.13909692493673095,-0.1624420742039981,0.2813579258081981,0.12768829618524868,0.2573143084136662,-0.4456814556869172,0.18330656282813987
0.2838676068822662,-0.6080626931930563,1.0954588978904767,-0.9515277055671986,0.32514583517505347,0.6515190409811921,-2.4492935982947064e-16,1.0,1.2000301969674179,-1.0423594916528973,0.7137123305879169,-0.5637544974125694,-2.683100465798119e-16,1.0954588978904767,-0.3093852705188492,-0.1545414454173693,0.48968338698893216,-0.13928266589388402,-7.963776126064443e-17,0.32514583517505347,0.16241402590085205,1.2604765766944436e-16,-0.514628616827332,0.1835007106079793
-1.0962515529890464,-0.2828453687156074,-1.6625512990640372,1.3033045692945233,0.35726454311728406,-1.3694656194653376,0.0,1.0,2.7640768220195175,-2.1668107047567053,2.2768068446656335,-2.1585017568997054,-0.0,-1.6625512990640372,0.46562451149167655,-0.012824039780321102,1.6920892631592028,-0.13924098428840487,0.0,0.35726454311728406,-0.009839633867978176,0.0,1.2983068601341037,0.15189879759998776
-1.1196678257737913,-0.06513944042834297,-1.6625512990640372,1.3393667542065082,0.35726454311728406,-1.3694656194653376,0.25881904510252074,0.9659258262890683,2.7640768220195175,-2.2267659371292132,2.2768068446656335,-2.9030871380197643,-0.4302999396577095,-1.6059012372963941,0.47850825150806786,-0.002891823249794005,2.3387539376482276,-0.14368542721413138,0.09246686789860381,0.34509104901434906,-0.00208552792076287,0.4519404852858885,1.6866648530842705,0.16175049336111957
-1.1368415004597467,0.3326022506414471,-1.6625512990640372,1.3736267220595582,0.35726454311728406,-1.3694656194653376,0.49999999999999994,0.8660254037844387,2.7640768220195175,-2.2837248911891934,2.2768068446656335,-2.2851497092600015,-0.8312756495320185,-1.4398116600842759,0.4907481232703006,-0.0065680424074698995,1.8880275792472039,-0.13117869036832877,0.178632271558642,0.30940017021100896,-0.004140929618400224,0.6872418645206517,1.1903378264381361,0.13481764865895204
-1.1181071762490604,0.9562188233784086,-1.3717344460740557,1.5781337489157035,0.35726454311728406,-1.3694656194653376,0.7071067811865476,0.7071067811865476,1.8816553905460964,-2.1647804238996553,1.8785431629347484,-1.9275543663659105,-0.9699627288061373,-0.9699627288061373,0.5638112327843354,-0.009121919206548798,2.217585631926052,-0.15020469807167053,0.25262418111574525,0.25262418111574525,-0.00408721436495368,0.9936229038091027,0.9936229038091027,0.1767613053690019
-1.2367535429737277,0.9284975132908239,-1.095565691685677,1.6931633753556414,0.35726454311728406,-1.3694656194653376,0.8660254037844386,0.5000000000000001,1.200264184798716,-1.854971704458359,1.5003395486292967,-0.9330917380603666,-0.9487877205144662,-0.5477828458428387,0.6049072397193518,-0.008731616779274629,1.442064833465072,-0.1502318080549539,0.3094001702110089,0.17863227155864206,-0.002578492101342729,0.7375926020267298,0.4258492873324091,0.17682511733416043
-2.023560333611773,1.3524861179845065,-1.0543794060778229,2.0904094869850756,0.35726454311728406,-1.3694656194653376,0.9659258262890683,0.25881904510252074,1.1117159319610226,-2.2040847133467705,1.4439363464958606,-0.6473020630869579,-1.0184522990378981,-0.27289347105682504,0.7468291902957592,-0.006569134775737987,1.2833391527016562,-0.14865345660346618,0.34509104901434906,0.09246686789860381,-0.0008133416923295881,0.5929988546264717,0.15889356420974382,0.17312914777829924
-1.5099477454053014,0.34830258055209645,-1.0312734095388942,2.06364388709988,0.3572630150193685,-0.47512183294589627,0.9807852804032304,0.19509032201612833,1.0635248452219759,-2.1281810675235904,0.48998051260848335,0.5307228083218078,-1.011457780147,-0.20119146155361348,0.7372636370315925,-0.009898846513723676,-1.06201019924239,-0.14312358460984728,0.3503983063634749,0.0696985566445815,-0.0009358054294263576,-0.5047401722585214,-0.10039906257555892,0.16048937717932904
-2.0157549093501754,-0.6718203781093999,-0.7370856551970782,1.7736832216769367,0.35726454311728406,-0.045372221241749076,0.9978589232386035,-0.06540312923014314,0.5432952630973061,-1.3073564595618095,0.03344321342172141,0.3793253712173401,-0.7355074982295771,0.04820770836053924,0.6336741258272033,-0.006182283267470932,-0.912788143061448,-0.15049219042881823,0.3564996123063447,-0.023366219082847778,0.00022796667777996303,-0.5135267574550934,0.033658321931887815,0.17743859652503663
-1.892428770689563,-0.6651789525972808,-0.5777339549285953,1.4150241832153265,0.3572630150193685,0.6282893322404275,0.9469301294951057,-0.3214394653031616,0.3337765226774361,-0.8175075176885958,-0.36298408075470834,0.29654350872462015,-0.5470736887542542,0.1857064935597285,0.5055358060208269,-0.007165113662375021,-0.7263139592906996,-0.15251052010438593,0.3383031130761025,-0.11483843252042121,0.001627640242329152,-0.48604722073543977,0.16499079908735234,0.18223151522324726
-1.6410836616036986,-0.6412698207536519,-0.3203196698795073,0.6834311196866686,0.35206022366088313,1.6039370993525457,0.8314696123025451,-0.5555702330196023,0.10260469091171652,-0.2189164306434157,-0.5137726021721019,0.16426786839127494,-0.26633607172759316,0.17796007363571995,0.24060891285369634,-0.00387612134536343,-0.3504804224649135,-0.07309326093478849,0.29272737767446183,-0.19559418049621013,0.0031509505157492784,-0.42639823179274866,0.2849101897304764,0.04310431563441526
-1.9095959154612134,-0.633300110139109,0.1883799886698808,0.48358130721054754,0.35726454311728406,0.7095933128331039,0.659345815100069,-0.7518398074789773,0.03548702013126442,0.09109704117328908,0.13367318023172328,-0.09656236403392195,0.12420755717808431,-0.1416315744144551,0.17276645478063526,-0.0014744997610308481,-0.24788065100001094,0.014300319111319388,0.2355608813880194,-0.26860570531636363,0.002292453409450255,-0.33797640116386435,0.38538822354535146,0.001602181174543021
-1.653573211077473,-0.4792190382579455,0.35386060048715157,0.11332384213201953,0.3572637790683263,0.7095933128331039,0.4422886902190017,-0.8968727415326881,0.1252173245771275,0.0401008428263476,0.25109711578078936,-0.18112478800590623,0.1565085415095717,-0.3173679268793149,0.04048650409862771,1.535927497014165e-05,-0.05800520559203114,-0.0218606190740762,0.15801372890682083,-0.32042014498333843,-0.00012155707740986606,-0.22638701551696294,0.4590674546834223,0.003744095672349467
-1.8471503447304463,-0.6758052334166713,0.7277242049632079,-0.4202037822461967,1.412065069359734,0.7095933128331039,0.19509032201612816,-0.9807852804032304,0.529582518489333,-0.3057924633576464,0.5163882294286793,-0.37285842852637424,0.14197194948520309,-0.7137411884210578,-0.5933550829226983,0.004312438138242867,0.21529656543041176,-0.604520985894485,0.2754802290891169,-1.3849326349995938,0.010065534931715615,-0.09995692103070213,0.5025173766089538,0.18327926903802616
-1.9657967114550647,-0.6067344080906325,0.7828844089022982,-0.7057035143549412,1.4335772497098385,1.0231943808334278,1.2246467991473532e-16,-1.0,0.6129079977023008,-0.5524842786960426,0.8010429280309311,-0.3746872189429667,9.587568854645671e-17,-0.7828844089022982,-1.011680503219524,-0.000581176992002541,0.337748566947039,-0.6134031020233273,1.7556257901876197e-16,-1.4335772497098385,-0.0008235427203926772,-5.861139884025869e-17,0.4785983916429311,0.1830837230103108
-1.8393449204688483,-0.5668858550179178,0.789013320451086,-0.9920954331265255,11.124900261925756,1.0231943808334278,-0.4999999999999997,-0.8660254037844388,0.6225420198492481,-0.7827765118955182,0.8073139958882759,-0.40378624542860486,-0.39450666022554276,-0.6833055794349525,-11.03696274384463,0.0071450225633730826,0.5077157503754205,1.0923534478010901,-5.562450130962875,-9.634446241395862,0.006237072406425392,0.2558804997092802,0.44319802616258697,0.009641267116442993
-1.9892151608779316,-0.4513250511070452,1.297712979000474,-1.0028016730806035,2.53573620434924,0.0823911768324568,-0.8660254037844385,-0.5000000000000004,1.6840589758662847,-1.3013487465200895,0.10692009953060234,-0.6130404390759965,-1.123852406635192,-0.6488564895002376,-2.5428405082124774,0.007801215875445324,0.4737241500389221,-0.2963039092645056,-2.19601197026237,-1.2678681021746212,0.003889710241248412,0.4091109531754058,0.2362003189442452,0.013654211319368994
-1.4802866978836853,-0.5296938721500507,1.1873925711222935,-0.9992329264292441,0.35726454311728406,0.0823911768324568,-1.0,-1.8369701987210297e-16,1.4099011179564107,-1.1864817536628736,0.09783067129688242,-0.606837421575204,-1.1873925711222935,-2.1812047673343937e-16,-0.3569904949284906,0.004576001761192755,0.5106751948550937,0.053081830320220194,-0.35726454311728406,-6.562843187661352e-17,8.412431818719963e-19,0.5110672210132127,9.388152545444457e-17,0.022075570995508765
-1.9876545113532453,-0.4805473233603693,0.8748180821341153,-0.9983407397664043,0.3572630150193685,0.0823911768324568,-0.8660254037844386,0.5000000000000001,0.7653066768288117,-0.8733665312787996,0.0720772913013426,-0.4106345904959073,-0.7576146828181254,0.43740904106705775,-0.3566702227056124,0.006271007464194769,0.4686154175611908,0.18478937365389336,-0.30939884683939456,0.1786315075096843,-0.0031407149955946334,0.40650735770634977,-0.2346971323993246,0.2675333137064775
-2.0173155588748615,-0.4592947617215881,0.948365020719569,-0.9965563664407247,0.3572630150193685,0.0823911768324568,-0.5000000000000004,0.8660254037844384,0.8993962125244285,-0.9450991991077762,0.07813691012382255,-0.43713004856591464,-0.4741825103597849,0.821308200003702,-0.35603273211135994,0.005777382612946645,0.4593428936575249,0.3465179214999204,-0.17863150750968443,0.3093988468393945,-0.005020649386912439,0.23046508412670258,-0.399177235078084,0.9407522884260027
-1.7128974827588677,-0.44202705539007847,0.9115915514268421,-0.9983407397664043,0.35726454311728406,-0.5053204543088904,-2.4492935982947064e-16,1.0,0.8309991566327969,-0.9100789838162777,-0.46064585691115806,-0.4646618386566096,-2.232755351169304e-16,0.9115915514268421,-0.3566717482680158,0.009808085930511285,0.5088801481535953,0.16799462784026747,-8.75045758354847e-17,0.35726454311728406,-0.009824387145421132,1.2484684231793443e-16,-0.5097259160962069,0.22111130858702516
0.4314719670191067,-0.497815029691879,-1.6625512990640372,1.4605257030201577,0.35726454311728406,-1.3694656194653376,0.0,1.0,2.7640768220195175,-2.4281989048725796,2.2768068446656335,-3.965714978740414,-0.0,-1.6625512990640372,0.5217940480005467,-0.0016475281525477647,3.4838195131561585,-0.1291921581020242,0.0,0.35726454311728406,-0.0011280377669088005,0.0,2.385318865633189,0.1307652874574527
0.8843041126487496,0.46019731758027854,-1.6625512990640372,1.1228419730019132,0.3574303417405006,-1.3694656194653376,0.25881904510252074,0.9659258262890683,2.7640768220195175,-1.8667823808579573,2.2768068446656335,-3.190909412266628,-0.4302999396577095,-1.6059012372963941,0.4013377901306518,-0.004720499564522868,2.1550535145332876,-0.14226344996073875,0.09250977973994402,0.3452511981864771,-0.004060814034381638,0.4967474552853987,1.8538867416556573,0.1584177497260113
1.0244643704501912,0.31642373809392466,-1.6594255541741554,0.8957715454425476,0.35726454311728406,-1.3694656194653376,0.49999999999999994,0.8660254037844387,2.7536931698462026,-1.4864661932094392,2.272526244503721,-3.305793947208957,-0.8297127770870776,-1.437104685603889,0.32002741191999523,-0.002437681267592406,1.78449472804443,-0.15029049468387715,0.178632271558642,0.30940017021100896,-0.0023567324892213555,0.9960657586878454,1.7252365017269895,0.17696329442289643
0.653269213765038,1.6153271740521336,-1.143861514690125,1.1164360727627214,0.35726454311728406,-1.3694656194653376,0.7071067811865476,0.7071067811865476,1.308419164789187,-1.277048257245061,1.5664790177976713,-1.6290398277183131,-0.8088322337757031,-0.8088322337757031,0.39886302345522856,-0.012364103468369721,1.5899816579846988,-0.15033862834847914,0.25262418111574525,0.25262418111574525,-0.00783093776622753,1.007031965154137,1.007031965154137,0.17707666494436253
0.2589712201828918,2.591776118545934,-1.129765018127913,0.8814965588371103,0.35727103753340156,-1.3694656194653376,0.8660254037844386,0.5000000000000001,1.2763689961855638,-0.9958839757743009,1.5471743504008109,-0.0025787418099328333,-0.9784052060057595,-0.5648825090639567,0.31493319015785753,-0.0028255523447946657,0.0020120573704361286,-0.1502932266902567,0.3094057945403494,0.1786355187667008,-0.00160270185769199,0.0019767437311021827,0.0011412735252707507,0.17696329442289643
0.4160700757544596,1.9689432340194015,-1.052479443497699,0.686571616739865,0.3572828802921992,-1.3694656194653376,0.8898149277675999,0.45632159090047575,1.107712978985226,-0.7226025131076885,1.4413344130641101,0.08006017560991133,-0.9365119199927887,-0.48026909404691737,0.24530028475569085,-0.0069806746224195275,-0.05222624018413382,-0.15029820858424087,0.31791564031980324,0.16303589233644056,-0.004639621667418834,-0.067686585061127,-0.03471154418054539,0.17696329442289643
0.35754245362127185,1.5553418188266732,-1.0527245999596504,1.0674907124393287,0.35726454311728406,-1.3694656194653376,0.9135454576426009,0.4067366430758002,1.108229083360206,-1.1237737332133344,1.4416701464101425,-0.004399204188233554,-0.9617117764417628,-0.4281816698709029,0.38137658166158084,-0.003653667915535695,0.004460909921971531,-0.14227607503299705,0.32637740054155395,0.1453125809575336,-0.0013921251075645373,0.00381759199277485,0.0016997014639875412,0.15859296493785402
0.359083513402946,1.8731738781346454,-1.037402321087682,0.6522045864872749,0.35726454311728406,-1.3694656194653376,0.915135660599092,0.4031460314822205,1.0762035757981099,-0.6765985518459308,1.4206868122831213,0.21383816973151332,-0.9493638584156072,-0.4182246287969432,0.23300957361037344,-0.002904742562154064,-0.13443794392007105,-0.15029049468387715,0.32694552367426855,0.14402978274704173,-0.001795503221952206,-0.18863552812699874,-0.08309988107246072,0.17696329442289643
0.35754245362127185,-0.617360688910023,-0.9148240901119222,0.6745092530582705,0.35726454311728406,-0.34387397856057567,0.9659258262890683,0.25881904510252074,0.8369031158491064,-0.6170573137011046,0.3145841995498453,0.4611897534653241,-0.8836522151505035,-0.2367738974395501,0.24097824012224353,-0.0013187819194437679,-0.34003996996839647,-0.15029049468387715,0.34509104901434906,0.09246686789860381,-0.0005060358705848895,-0.48695164295197363,-0.13047829948198972,0.17696329442289643
0.483844056577899,-0.5921232719639705,-0.5838628664773818,0.3586751744129718,0.32904133877168973,0.15440327392882733,1.0,6.123233995736766e-17,0.340895846851185,-0.2094171154670326,-0.09015033810957752,0.30014848223333895,-0.5838628664773818,-3.575128952862621e-17,0.11801895957301356,-0.0030814890598172694,-0.184385436026016,-0.13841783778472594,0.32904133877168973,2.0147971115695485e-17,-5.260659202144553e-19,-0.5140735941030535,-3.147792907722401e-17,0.17696329442289643
0.3744854046675931,-0.2507540006410479,-0.20999926200132674,0.28462368139726624,0.3255137247468463,0.9128532643147951,0.9659258262890683,-0.25881904510252063,0.04409969004110187,-0.05977076304152666,-0.19169851182160902,0.10741115501771294,-0.20284371066872608,0.05435180846341743,0.0926489146827838,-0.002027605429818126,-0.14558031334453336,-0.06509212304842865,0.31442211354452987,-0.0842491514067435,0.0018437780672850709,-0.49405511083411374,0.13238166796446954,0.0399869485878844
0.286692883148708,-0.18035489021258527,0.10870413853563927,-0.1418415434401708,0.2881616634879323,0.7095933128331039,0.8660254037844387,-0.4999999999999998,0.011816589734775456,-0.015418762788229224,0.07713572978217294,-0.05550484427145247,0.09414054546836656,-0.05435206926781962,-0.04087329510941543,0.0015108282983706896,0.07242495903031299,0.10653566303077794,0.24955532097733213,-0.1440808317439661,0.005325760922109399,-0.44219664328987296,0.25530235103815696,0.13668398151840877
0.4545791571922502,-0.5894667017591229,0.5254701238532102,-0.7190863142975387,0.2912526235350384,0.7095933128331039,0.7071067811865476,-0.7071067811865475,0.2761188510623081,-0.3778583746350761,0.37287008597982085,-0.26568268530306144,0.37156348788753996,-0.3715634878875399,-0.2094357755872993,0.010657938140707817,0.3635768700726754,-0.1225212569014669,0.2059467051399983,-0.20594670513999827,0.01048038348514991,-0.3575199043554501,0.35751990435545006,0.17696329442289643
0.33905844279323993,-0.6226738293197184,0.7093374703168445,-0.9903110598008458,0.22920650005328044,0.7095933128331039,0.49999999999999994,-0.8660254037844387,0.5031596467955002,-0.7024647419859252,0.5033411254787832,-0.36448762179141164,0.3546687351584222,-0.6143042691505776,-0.22698573198100677,0.0055392273081034315,0.5088637469825358,-0.09642031077922855,0.11460325002664021,-0.19849865175866016,0.0048440452307164745,-0.2569211673173021,0.44500051533347185,0.17696329442289643
0.45149703762881677,-0.4553099064143167,0.9544939322683568,-0.9965563664407247,0.16853604671483863,0.7095933128331039,1.2246467991473532e-16,-1.0,0.9110586667371104,-0.9512070049310728,0.6773025114773996,-0.48701591270447064,1.1689179389580137e-16,-0.9544939322683568,-0.16795567032842382,0.010911129165554437,0.5084776256357877,-0.059421214561128984,2.0639713015027592e-17,-0.16853604671483863,0.010948832934081137,-6.248572761588516e-17,0.5102346869267952,0.12430753189552476
