output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.5073774144152767,-0.7329128241009412,0.8497823597467138,-0.9259449621709527,0.8369119421291106,0.49999999999999994,0.7221300589366932,-0.7868516949492138,-0.4622606044928443,0.42489117987335684,-0.735933111228541,2.0553210514581215,-0.15301332429502604,0.5036911781362777,1.0662709062616222,-1.1098505502094071,1.922317541770967,0.08262549640978332,-0.1431115577823446,0.41845597106455523,-0.7247870026143818,-0.27198764436027223,0.47109641906296623,0.2307523455127465
0.510213055496067,-0.07495316444914434,1.0037351016633556,-0.7711256070565493,1.5151997435428561,0.258819045102521,1.0074841543111468,-0.7740058395941223,-0.5458160029300999,0.25978576054839153,-0.9695336574495186,1.748804853572502,-0.12577709429857153,0.4193264696065362,-1.3305987415803635,-0.5869653375926558,2.190584462177607,0.042215570516955694,-0.15755065403978522,0.3921625507633468,-1.4635705642746175,-0.1407418914073439,0.5252558894855485,0.34424034408215276
0.44208606245910076,0.1069355920595471,0.9127106188588768,-0.6513893693486487,1.5151997435428561,1.2246467991473532e-16,0.8330406737777539,-0.5945299944162986,-0.4964051425305501,1.1177481379333234e-16,-0.9127106188588768,1.4766889493363375,-0.10452384795095704,0.3542777152507282,-1.3910902702928243,-2.776254081256086e-16,2.2669834953139323,1.965104158142794e-17,-0.16046293180294727,1.8555845159986492e-16,-1.5151997435428561,-6.660610234165804e-17,0.543880099862522,0.3765424200732897
0.7188556798964938,-0.1901413358455635,1.0862639660727498,-0.9867777146717005,1.5151997435428561,-0.2588190451025208,1.1799694039881001,-1.0719010739714856,-0.5904354535521605,-0.2811458024282261,-1.0492504189968612,2.377612988662258,-0.16127505349817123,0.5363600061445193,-6.6465685111858495,0.6236171674728684,2.327370953480934,-0.04230036281184342,-0.15786710319239672,-0.39216255076334644,-1.4635705642746177,0.1406802996839992,0.5250260260447008,7.609415661598886
0.7259529662668123,-0.1336931010670041,0.3665637220320042,-0.5406563790108588,1.5151997435428561,-0.4999999999999997,0.13436896230995646,-0.19818501463056637,-0.1992445890074195,-0.183281861016002,-0.3174534953854932,1.3122331841351516,-0.08879183701776873,0.29387211978618294,-5.080223198907065,1.2135556289337661,2.101940007124488,-0.0821148519325852,-0.1422270956032331,-0.7575998717714276,-1.3122014697157802,0.27177346942972114,0.47072545720154446,4.381130779909213
0.6010538200185552,-0.09364862682238526,1.023760487880341,-0.9867777146717005,0.08773156765984756,-0.7071067811865471,1.048085536544994,-1.0102240346017481,-0.5564618793126088,-0.723907983291037,-0.7239079832910378,2.417497468971242,-0.164221003852435,0.5363600061445193,-6.834978882996644,1.7323342718371015,1.7323342718371035,-0.11767775428121865,-0.11767775428121878,-0.06203558641640458,-0.06203558641640465,0.3843457263607014,0.3843457263607018,7.783608144537969
0.6833733398790727,-0.16266503695121282,1.0522814924924109,-0.9832754862063002,0.08773156765984756,-0.8660254037844385,1.1072963394420559,-1.0346825961563666,-0.5719643840626955,-0.9113025044306317,-0.5261407462462059,2.3581859535533827,-0.16324191896766443,0.5344563805829646,-3.2190969890334302,2.0769855155286328,1.199148146493411,-0.1437762364380323,-0.08300924881056931,-0.07597776630726127,-0.04386578382992382,0.4707254572015443,0.2717734694297215,1.8016169178495776
0.4392504213783105,0.0390288480844849,1.0335911320232247,-0.9415963603500737,-0.11577710274590632,-0.9659258262890683,1.0683106281970511,-0.9732256480031809,-0.5621496481018086,-0.9983723682445869,-0.2675130698166844,2.292134565620063,-0.15728405507317655,0.5121155224973852,1.1671236252100177,2.3513599536845544,0.6300450007046581,-0.16134804387112295,-0.04323307805560873,0.11183209363519392,0.029965319177431893,0.5253478348618875,0.1407665280966815,0.2298703948943611
0.5229898076963089,0.425373593424662,1.0158716993706194,-0.9563613384213265,-0.11577710274590632,-1.0,1.0319953095821501,-0.971540418074433,-0.5523190019672809,-1.0158716993706194,-1.866126037467917e-16,2.282715859109417,-0.1598224711817256,0.5199638303579234,-0.08631739079142216,2.386875930051203,4.384619951548601e-16,-0.16711515277849465,-3.0698555540880655e-17,0.11577710274590632,2.126790874384926e-17,0.5436897221464765,9.987418169339943e-17,0.0013077867052818386
0.47615467377029813,0.8833400520372946,1.0541626651370368,-0.9404579188389882,-0.11577710274590632,-0.9659258262890684,1.1112589245688205,-0.9913956261725388,-0.5608953725932738,-1.0182429433655789,0.27283737437349576,2.2047661558881004,-0.16033984714644936,0.50039572851588,1.0902471348351068,2.2644719431247546,-0.6067634284432121,-0.16468190254933962,0.04412638279611632,0.11183209363519393,-0.029965319177431855,0.5139466081958455,-0.13771157861879116,0.21627363316698955
0.5499570408030163,0.4464451887575989,0.9612570096879322,-0.9114406958961315,-0.11577710274590632,-0.8660254037844386,0.9240150386741853,-0.8761287578450033,-0.5229915603366586,-0.8324729899556135,0.4806285048439662,2.1131893408871134,-0.1571506144617285,0.4958879747007499,0.9599206103956299,2.0078932841762103,-1.159257728123177,-0.1493201093137284,0.08621000530770546,0.10026591215451595,-0.05788855137295317,0.471178855032171,-0.27203523878928365,0.17141571798144656
0.47757044839360757,0.7386009885025271,0.9530041232469927,-0.9247630686937952,-0.11577710274590632,-0.7071067811865477,0.9082168589257692,-0.8813030174917288,-0.5185467661564265,-0.673875678046689,0.6738756780466887,2.110439622960031,-0.14841295106443142,0.5031802980014798,1.092070911141509,1.6137173068423505,-1.6137173068423498,-0.11348182866103987,0.11348182866103983,0.08186677445776203,-0.08186677445776198,0.384749578482709,-0.38474957848270885,0.2289901329412063
0.5485371743455355,0.4557567351783364,1.0158716993706194,-0.9292125500195643,-0.11577710274590632,-0.5000000000000004,1.0319953095821501,-0.9439607322648814,-0.5527541504686039,-0.5079358496853101,0.8797706986406243,2.102235012419097,-0.15136374884850204,0.5056013412018909,1.065774175056743,1.1311916807273197,-1.959281464118947,-0.08144732270636855,0.14107090106788844,0.057888551372953206,-0.10026591215451593,0.2720590360037895,-0.4712200730167733,0.22192078955207606
0.6265991407506961,0.810970520269911,0.9225412630017605,-0.9107280836525513,-0.46241285091902123,-0.25881904510252157,0.8510823819408835,-0.8401842365439978,-0.5018835577226505,-0.23877124875778988,0.891106431750736,2.039907534965146,-0.15473187085650553,0.4954569178339309,1.0718404378759536,0.5797195999267554,-2.1635430010701464,-0.04397311972789218,0.1641099169918024,0.11968125251799575,-0.44665651511063925,0.14080348313068874,-0.525485752926396,0.2289901329412063
0.5939524418140653,0.42499968417719786,0.9612570096879322,-0.9242155739212886,-0.46241285091902123,-2.4492935982947064e-16,0.9240150386741853,-0.888408698894594,-0.5228543089011309,-2.3544006401445647e-16,0.9612570096879322,2.0701176860748185,-0.15280856797093745,0.5027064461513325,1.0728695164604412,5.486085864910475e-16,-2.23986453430087,-4.0496293057237946e-17,0.1653386637087242,1.132584835525163e-16,-0.46241285091902123,1.3322386195634523e-16,-0.5439276942915332,0.22943005283462986
-0.895121252924992,-0.3922935612491219,-1.6117017042520008,1.4249628294000911,-1.267502210149243,0.0,2.597582383488804,-2.2966150206398797,-2.8057961290766267,-0.0,-1.6117017042520008,0.565896578704885,0.060257670313022614,2.480704202434543,-0.16530374251273172,0.0,0.3971307651183626,0.0,0.042287187475894425,-0.0,-1.267502210149243,0.0,1.7408904648263133,0.1732599989392987
-0.8646657311871613,0.1904138469532229,-1.6117017042520008,1.2333483494159514,-1.267502210149243,0.25881904510252074,2.597582383488804,-1.987789636690081,-2.1060655491957343,-0.41713909608460814,-1.5567843004111135,0.4898005736610264,0.04578282481753994,1.6116583248684204,-0.18443742106574434,0.10278500540876806,0.3835988624417643,0.009607558973085711,0.03585589822427015,-0.32805371169616165,-1.224313119661628,0.33820766766461596,1.2622081992337166,0.2156904998759283
-0.9357224774908488,0.6305050312193121,-1.6117017042520008,1.5721520192722587,-1.267502210149243,0.49999999999999994,2.597582383488804,-2.5338400888043235,-2.313560749653728,-0.8058508521260003,-1.395774619204907,0.6243499342959709,0.05723021876391131,2.2567880859598795,-0.19046551766207293,0.19856538255918127,0.34392533121685304,0.018201235650990952,0.031525464908050325,-0.6337511050746214,-1.0976891133421667,0.7177385069303079,1.2431595605519203,0.23002003108551655
-1.6042586199190574,1.0628044292317793,-1.044983274311316,1.7172902763458286,-1.267502210149243,0.7071067811865476,1.0919900435903993,-1.794539615918849,-1.7264946656054212,-0.7389147594920538,-0.7389147594920538,0.6819922563351476,0.07986721212682822,2.837263116350939,-0.18449941190076544,0.2808152796377816,0.2808152796377816,0.032885906399886825,0.032885906399886825,-0.8962594079654662,-0.8962594079654662,1.1682637566965448,1.1682637566965448,0.2158333278806855
-1.5607521930915342,0.8634504923898934,-0.9447349772493167,1.73072562425528,-1.267502210149243,0.8660254037844386,0.8925241772382668,-1.6350770332556213,-1.1021430199312887,-0.8181644901416218,-0.47236748862465844,0.6873243913704551,0.0774387400690954,2.0190923508972465,-0.18762129417545084,0.343925331216853,0.19856538255918135,0.03874901671127317,0.022371755229086875,-1.0976891133421665,-0.6337511050746216,1.0103191655328174,0.5833080421878104,0.2232015414887186
-0.841462985518159,0.4370612728050951,-0.9684620257670188,1.2909743468205883,-1.267502210149243,0.9569403357322088,0.9379186953527577,-1.2502596311351208,0.03836768063622305,-0.9267603760813861,-0.281129686582982,0.5126856301010386,0.04714159317824699,-0.051144691408153094,-0.19076846911831113,0.3800304477019549,0.11528097598020164,0.03494391047664421,0.010600119355361894,-1.2129239905215332,-0.3679364699924909,-0.037911224407807656,-0.011500244195602192,0.2307523455127465
-1.5128941006226586,-0.6834603107265623,-0.7196617727681089,0.983334427031092,-0.04980452205555998,1.0,0.5179130671837373,-0.7076681969811083,0.39154672440498334,-0.7196617727681089,-4.4066574324458724e-17,0.39051235337408424,0.04003369570872699,-0.535003231334253,-0.19076846911831113,0.3971307651183626,2.4317246017257104e-17,0.04071218764260876,2.4929025141403625e-18,-0.04980452205555998,-3.049647425920264e-18,-0.5440704775785672,-3.331470844385821e-17,0.2307523455127465
-1.617311570925885,-0.6750171986870342,-0.3252223472820343,0.6070404008478941,0.565194310314987,0.9659258262890683,0.10576957517163613,-0.19742310405877914,0.17669621745422923,-0.3141406645260693,0.08417373736953647,0.3352403420587804,0.021531960566614692,-0.32981049293855597,-0.2652844177630415,0.5334361666147096,-0.14293379005796517,0.034261767046938854,-0.009180412811490513,0.545935781204884,-0.14628305169310266,-0.5247961626038531,0.1406187079606545,0.2307523455127465
-1.5839549387605327,-0.454290126796514,0.0024657908140892013,0.20206807705720106,1.4575017070998897,0.8660254037844387,6.080124338846686e-06,0.0004982576082283153,-0.0013339357219495887,0.0021354374854195605,-0.0012328954070446,0.0630853084202227,0.00801031803748438,-0.10931414972921205,0.049198422011449,0.27037165144113123,-0.1560991457407807,0.03433070187969588,-0.019820839971711194,1.2622335044076907,-0.7287508535499445,-0.4684996860330134,0.2704884198464153,0.024833692705284297
-1.7710254134092585,-0.5278658174266874,0.4090418140074277,-0.46796123977246495,0.7340394442930823,0.7071067811865476,0.16731520560648705,-0.1914157144016939,-0.1752595320701609,0.28923624047349866,-0.2892362404734986,-0.19571341399475126,-0.019682239527861953,0.2005043619037082,-0.20090177414174584,0.29573022387954134,-0.2957302238795413,0.02974059357107466,-0.029740593571074656,0.5190442687180435,-0.5190442687180434,-0.30296952377622116,0.3029695237762211,0.2307523455127465
-1.4505386396844497,-0.6388324328033423,0.5850224807627533,-0.9450638272426162,0.7340394442930823,0.49999999999999994,0.3422513029978061,-0.5528835846926174,-0.31820992906999723,0.2925112403813766,-0.5066443301255374,-0.3789882655894085,-0.035689085317250804,0.5140463885104081,-0.19263610336239634,0.20050934903263143,-0.34729237991707923,0.018881838606276864,-0.03270430380638705,0.3670197221465411,-0.6356968061376216,-0.27196384714576655,0.4710552010783638,0.2307523455127465
-1.221408201587754,-0.6677802455102959,0.7974129406398703,-0.9867777146717005,0.7340394442930823,0.258819045102521,0.6358673978999254,-0.7868693192142516,-0.4332795532373239,0.20638565584880453,-0.7702417535811624,-0.41385618165172294,-0.04287243678677242,0.5361721456569556,-0.2014666549777969,0.10854912930467936,-0.40511086568242666,0.011244886244783429,-0.04196648679086411,0.18998338803952072,-0.709027656757564,-0.14063102630532365,0.5248421352920226,0.2307523455127465
-1.5418990671467037,-0.5399274060545846,0.8580959291761896,-0.9867777146717005,0.7340394442930823,1.2246467991473532e-16,0.7363286236687482,-0.8467499399615698,-0.46482263270580954,1.0508644330269945e-16,-0.8580959291761896,-0.39187978882932173,-0.03487693628895607,0.5345283663907741,-0.16262692324262287,4.863449203451421e-17,-0.3971307651183626,4.32842450283207e-18,-0.035344268288993105,8.989390559014252e-17,-0.7340394442930823,-6.633798506198656e-17,0.5416907561280008,0.16769411667041656
-1.4911460020015865,-0.5954107137429122,0.8095495383471342,-0.9859086753502613,0.7340394442930823,-0.4999999999999997,0.655370455038058,-0.7981419129822386,-0.43806314097392485,-0.40477476917356686,-0.7010904658305829,-0.3983589572071243,-0.040734448948149045,0.5334945306981114,0.46592671113345324,-0.20202629673869138,-0.3499198104164003,-0.020658327676078822,-0.03578127313437484,-0.36701972214654094,-0.6356968061376217,0.27055981148993224,0.4686233399868207,1.329717609887032
-1.453439750111975,-0.5363089294662156,0.7367299521035512,-0.9867777146717005,0.13022240887472733,-0.8660254037844385,0.5427710223265009,-0.7269886984669336,-0.398448648471812,-0.6380268542505679,-0.3683649760517759,-0.39873987378135667,-0.034615883501252116,0.5336829941967378,0.5127752480900073,-0.3499459453351584,-0.20204138574107197,-0.030379926543538393,-0.017539858767872965,-0.11277591422751798,-0.06511120443736372,0.468376032079206,0.27041702820289865,1.6103246406222227
-1.5897571596155795,-0.37588980071518163,0.6457054692990725,-0.9798254001001865,0.13022240887472733,-1.0,0.4169355530827354,-0.6326786198028423,-0.3491273122550637,-0.6457054692990725,-1.1861417042535728e-16,-0.3839491332917655,-0.03832349781591291,0.529783043014271,0.5301703370248195,-0.39185464395238884,-7.19825303170978e-17,-0.03911257843692801,-7.184864098377551e-18,-0.13022240887472733,-2.3921468430853905e-17,0.5406912731187629,9.932337554277004e-17,1.830546875876286
-1.6405143165948872,-0.4253423140895605,0.5728858830554894,-0.9867777146717005,-0.28909497683246377,-0.8660254037844386,0.32819823500426787,-0.5653110224491749,-0.2857601621474836,-0.49613372819553486,0.28644294152774474,-0.39186936618541285,-0.04007370806278355,0.4922127915670701,0.5039398481998368,-0.34391618399527973,0.19856010140834368,-0.03516987533282315,0.020305336990771028,0.25036359404338737,-0.1445474884162319,0.43198055167526417,-0.24940408779439688,1.6103246406222227
-1.6216611906501024,-0.03695916027126807,0.6153639750309129,-0.9867777146717005,-0.5854125960655455,-0.5000000000000004,0.378672821765846,-0.6072274569722976,-0.33266335529683544,-0.3076819875154567,0.5329208349505434,-0.39187780356380947,-0.040459216249214405,0.5334481685872833,0.1574734685532457,-0.19856437662568563,0.3439235888889291,-0.020500673884125544,0.0355082087567058,0.29270629803277304,-0.5069821798881604,0.27029804213037034,-0.46816994215619384,0.1572360489408178
-1.3693259609673112,-0.08399935592006742,0.6699786647136001,-0.9641826923142799,-0.7900394802906547,-2.4492935982947064e-16,0.4488714111714186,-0.6459818327366852,-0.3621559554304148,-1.6409744544770564e-16,0.6699786647136001,-0.3625653057469796,-0.031235429031992407,0.5211874982523745,-0.16222847795975742,-9.210172402061567e-17,0.37603382495565446,-7.934672233580245e-18,0.03239575785893808,1.9350386414759776e-16,-0.7900394802906547,1.3239619557127247e-16,-0.5405484898317289,0.18612313654260504
0.5834282443251871,0.4129380955493006,-1.6117017042520008,1.586447716109935,-1.267502210149243,0.0,2.597582383488804,-2.5568804877610765,-4.292320894206175,-0.0,-1.6117017042520008,0.6300271953190114,0.26364075629815326,4.2250638945527985,-0.17494276478446572,0.0,0.3971307651183588,0.0,0.16618307279903066,-0.0,-1.267502210149243,0.0,2.66322290463685,0.19405503101143767
0.9958278431253719,0.48168915072831514,-1.6117017042520008,1.3943900260718596,-1.267502210149243,0.25881904510252074,2.597582383488804,-2.247340781412008,-4.390353746770065,-0.41713909608460814,-1.5567843004111135,0.5537551779273259,0.22907103587262356,3.7983861773383096,-0.17778118614129473,0.10278500540876707,0.38359886244176067,0.04251891196627242,0.158682739740677,-0.32805371169616165,-1.224313119661628,0.7050356535601409,2.631228880233975,0.2004031455095932
1.236268110871861,1.2017659918137826,-1.6051479414900784,1.2553437346415788,-1.267502210149243,0.49999999999999994,2.5764999140698364,-2.0150124115223975,-4.131776868267955,-0.8025739707450391,-1.3900988941627057,0.5166377455420433,0.2049000385360892,3.231353366532814,-0.20003244072559398,0.2057754108636834,0.35641346656426043,0.08161112884137327,0.1413546216163083,-0.6337511050746214,-1.0976891133421667,1.287039269549315,2.2292174061957493,0.23624026539890852
1.1473791512491374,2.300576715815225,-1.2476037730340859,1.1241187971042512,-1.267502210149243,0.7071067811865476,1.5565151744888868,-1.4024548526058018,-2.66567780763699,-0.8821890881463246,-0.8821890881463246,0.44642215797794044,0.17773058346562542,2.401835098094499,-0.1930236365473048,0.28081385703299355,0.28081385703299355,0.11179823797673791,0.11179823797673791,-0.8962594079654662,-0.8962594079654662,1.5108313191892748,1.5108313191892748,0.23624026539890852
1.2814480978755345,-0.8595595046938627,-0.8710658291662252,0.9337991857090544,-1.267502210149243,0.8660254037844386,0.7587556787410434,-0.8134005619744034,0.16489415841393393,-0.754365136426507,-0.4355329145831127,0.3511400795426477,0.14548684116163985,-0.17676968341473967,-0.1838372455306853,0.3256548450938243,0.1880169124778254,0.13492761858285474,0.07790049690992636,-1.0976891133421665,-0.6337511050746216,-0.1639399978056898,-0.09465080186406169,0.23900841065872258
1.2595874738147523,-0.8559410281054936,-0.8052854695928554,0.8781806691369419,-0.108571578110023,0.9659258262890683,0.6484846875373856,-0.7071861325333103,0.43820870423269837,-0.7778460326150592,-0.20842321627495783,0.34875256104650604,0.1400293743425924,-0.4778757690726344,-0.19395720774566194,0.38359886244176067,0.10278500540876707,0.15402068602755584,0.041269718438771086,-0.1048720912974321,-0.028100392171709898,-0.5256236709909046,-0.140840438164695,0.23853097400578274
1.211498192715203,-0.8752395699101291,-0.5781490435014127,0.8773116298155026,0.9918973705041298,1.0,0.3342563165015984,-0.5072168796304983,0.3146088595566232,-0.5781490435014127,-3.5401418777705445e-17,0.3669142647198277,0.14446790137641638,-0.4774028677111237,-0.20450520314866258,0.4182256934140828,2.5608937838036936e-17,0.1646711344825074,1.00831988877983e-17,0.9918973705041298,6.073619699352795e-17,-0.5441656664365898,-3.33205370803728e-17,0.23910425481230493
1.2537566101204867,-0.8824765230868675,-0.7245770948395508,0.9207635958874654,2.1019478433754797,0.9659258262890683,0.5250119663661234,-0.6671642113421579,0.3943244635311559,-0.6998877290430258,0.18753435178953107,0.3837902756453281,0.15178463425129254,-0.5010917590042542,-0.2039391262755436,0.40261467849097166,-0.10788027796257191,0.15922946879307617,-0.04266540757434139,2.0303257074289855,-0.5440241336777443,-0.5256696436790741,0.14085275650936385,0.23939190255259837
1.2537566101204867,-0.8921257939891853,-0.6799750982653563,0.9277159104589796,2.115103124434843,0.8660254037844387,0.46236613426098094,-0.6308237173766792,0.37001910250785325,-0.5888757090386185,0.339987549132678,0.3552749858007407,0.15370265530511829,-0.5048311466787383,-0.18770908150558785,0.3316501954573319,-0.19147832962408246,0.14348185971877989,-0.08283929033246563,1.8317330373844127,-1.057551562217421,-0.47126129100137587,0.2720828332182948,0.24025438197425264
1.2741584952991596,-0.7184389177474645,-0.8288911521334835,0.912942241994512,3.129851283156585,0.7071067811865476,0.6870605420851738,-0.7567297467981566,0.4510935568052082,-0.5861145545391164,0.5861145545391163,0.38180350435626514,0.149356518823797,-0.49683527449778614,-0.2031881509882028,0.29572062129722937,-0.2957206212972293,0.1156820250139745,-0.11568202501397448,2.2131390664254385,-2.213139066425438,-0.3848168871697102,0.38481688716971013,0.23604974789963715
0.6883510561485985,-0.4663517154244113,-0.5861591979882066,0.7625984393855209,3.129851283156585,0.49999999999999994,0.3435826053861776,-0.4470040896172749,0.31893981269885147,-0.29307959899410324,0.5076287561196994,0.3149776034528431,0.12187849169497846,-0.41494359255443786,0.8603385353251549,0.20651602939722943,-0.3576962554933893,0.07991000597456277,-0.1384081903810753,1.5649256415782922,-2.710530721280925,-0.2720590360037892,0.4712200730167735,4.3388159431778845
0.7291527805888585,0.6541698681072462,-0.027875703454069697,0.276805458700977,1.8108465675684557,0.258819045102521,0.0007770548430592332,-0.007716146881216171,0.015167674019283402,-0.007214762949543365,0.026925861892261305,0.12110291243907026,0.045131850596167415,-0.150614852509549,1.8044588003044615,0.11323382242426763,-0.4225943784225984,0.04219924899540453,-0.15748974129209944,0.4686815794452455,-1.7491434670612835,-0.14082811982002624,0.525577698302735,17.01116536599261
0.5557408484043107,1.9387290569783064,-0.5861591979882066,0.3202574247729398,0.8849937031476713,1.2246467991473532e-16,0.3435826053861776,-0.18772183525467478,0.2835373619419459,-7.178379856070369e-17,0.5861591979882066,0.1340652028801718,0.053834629255128975,-0.1549151590115754,2.3221217289399676,5.1265797100768895e-17,-0.41861700154250303,2.058606648926904e-17,-0.16809798958852348,1.0838047058253586e-16,-0.8849937031476713,-5.923870578720747e-17,0.4837207415922024,30.770619465401534
