output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_gasflow,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_gasflow output_glucose_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_glycerol_gl^2,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.48833161159612737,9.918648535525774,0.924726668403983,-0.37469170011737696,-0.8660254037844385,0.8551194112575299,-0.9201951507466943,0.17764529322681308,0.15755891349261236,-0.34648740752816626,-0.4601027440162216,-0.8008367863947979,-0.19116433942236571,-0.16954935912354793,0.29592433548289876,-0.16636844383722885,-0.0960528658340833,-0.14755713914121318,-0.08519215400403059,0.18642987736219788,-0.5771841964596947,0.24756137244030155,0.43089561303200347,0.2487776981766563
0.8845061322511738,0.25804859155438703,0.8267753785363828,-0.5114283765601029,-1.0,0.6835575265539792,-0.8465279501246649,0.13568084218237278,0.1383999588177632,-0.4228363896247268,-0.4481734602298231,-0.8267753785363828,-0.16802920126249551,-0.1713965963127864,-0.07015619912873333,-0.1641084697303937,-3.014623682524454e-17,-0.1673972912240913,-3.0750383532528107e-17,0.277232040446613,0.2186350959519688,0.29384425253418867,0.5420740286475535,9.957738361262055e-17
0.4751732745400164,-0.34780162455118807,0.8818729790869074,-0.39554405658679176,-0.8660254037844386,0.777699951243617,-0.9106359630912432,0.1484002638257932,0.1401451994753144,-0.34881961554231433,-0.4780404385290596,-0.7637244028003248,-0.17376703824642922,-0.16410089584387738,-0.07214885254453417,-0.1457334575944462,0.08413925097208844,-0.1376267397258569,0.07945883522841406,0.21441416026159807,0.16958820933059093,0.29384425253418867,0.46944987954055484,-0.2710370143237768
0.7236956957597381,-0.4362038934381883,0.8267753785363828,-0.2630233944332473,-0.5000000000000004,0.6835575265539792,-0.8566266550206807,0.1497115174845409,0.13769163610598698,-0.21746126649647235,-0.44825127610522897,-0.4133876892681918,-0.1876168010136379,-0.17255361996585683,-0.07761809765918723,-0.09053941455632793,0.15681886609910095,-0.08327028094966901,0.14422835736536135,0.14260290673985496,0.1127430280823694,0.2939463011151546,0.27108407418878144,-0.4695313896177398
-0.9487184765137275,-0.5010322239553218,0.8818729790869074,-1.2839907451640664,-2.4492935982947064e-16,0.777699951243617,-0.9144829982122551,-4.132169951961534,-10.350659561519633,-1.1323167435578534,-0.27647093953301305,-2.159965842186644e-16,4.858942270408671,12.171149264130172,2.007504051329761,1.1476593172051062e-15,-4.685674751300339,2.8747682266449784e-15,-11.737131998575034,0.40253657395734715,0.5501057498861733,0.09828492374731175,7.678639876389712e-17,-0.3135042643207772
-0.9113800788028023,-0.3031997331554001,-1.5975190456867483,-1.2839907451640664,0.0,2.552067101331899,-1.9502196909162133,-0.2932828038645739,-0.058300798773133905,2.0511996698851163,-2.0805933416582953,-0.0,0.2241186757218516,0.04455187158055952,-0.07210225780500513,0.0,0.18358642086704902,0.0,0.03649458761104867,-1.6722571179054768,0.5042782101738584,1.6962205465105666,0.0,1.3023903203381721
-0.9334604703251362,-0.11001130821434241,-1.5975190456867483,-1.2839907451640664,0.25881904510252074,2.552067101331899,-2.0065565285080624,-0.2932828038645739,-0.0682031774006212,2.0511996698851163,-2.808551895269015,-0.4134683539377344,0.23059288859861243,0.05362458173877462,-0.07420028280039265,0.04751566214259911,0.17733086527145697,0.011049809575320691,0.0412384507490579,-2.2573468845801363,0.5189516520574021,3.090813617048911,0.4550222556764045,1.6981661767589378
-0.9496543994114991,0.24293769705930268,-1.5975190456867483,-1.2839907451640664,0.49999999999999994,2.552067101331899,-2.0600779180065065,-0.2932828038645739,-0.06482211710494848,2.0511996698851163,-2.2044132051093817,-0.798759522843374,0.23674355100503566,0.052325666506434616,-0.06829640531749336,0.0917932104335245,0.15899050426072603,0.020288370670749175,0.035140488804527845,-1.7717761559838796,0.4776603407892614,1.9041182641022734,0.6899489590002786,1.195026651617739
-0.9319888547161119,0.79632411332274,-1.3070322516731432,-1.2839907451640664,0.7071067811865476,1.7083333069137667,-1.9468711486349553,-0.23995337304247238,-0.0519816787612716,1.6782173147792667,-1.8444129003599923,-0.9242113683876019,0.27345852071337706,0.0592399798261608,-0.07727774232443022,0.12981520312885786,0.12981520312885786,0.028122180996301697,0.028122180996301697,-1.8118979782571385,0.5404751913737594,1.991332097341165,0.9978306713418779,0.9978306713418779
-1.0438665328617884,0.7717247086337844,-1.0311769315835115,-1.2839907451640664,0.8660254037844386,1.063325864229986,-1.6519692815165004,-0.18931008215008277,-0.04152934436143656,1.3240216367799085,-0.8744176865252522,-0.893025418547809,0.29410969008994287,0.06451945116212757,-0.07729053974887767,0.158990504260726,0.09179321043352452,0.03487807583543036,0.020136866472401902,-1.0887988108714497,0.5405646956762828,0.7190705278873929,0.7343724504061577,0.4239901319274404
-1.7857865706671683,1.147964765016856,-0.9900373898391188,-1.2839907451640664,0.9659258262890683,0.9801740332794553,-1.9706595573621513,-0.18175742092511915,-0.04148209053914688,1.2711988459198176,-0.6000077028318256,-0.9563026838374233,0.3654269410394195,0.08340057520889776,-0.07654546981501503,0.17733086527145697,0.04751566214259911,0.04047182762131292,0.010844393527342401,-0.7781568104093586,0.5353537280292124,0.36729114548465375,0.5853949982957874,0.1568561170465747
-1.3014752055473378,0.2568698946358937,-0.9669576171640666,-0.4065969318652506,0.9807852804032304,0.9350070333916095,-1.8994102773315802,-0.17751849196531327,-0.03922409079387705,0.39316200038264304,0.5242991257523507,-0.9483777976882986,0.36061808736587125,0.07968136977818123,-0.07393460267161467,0.1800570374838022,0.03581557158927093,0.03978500216034503,0.007913728965919041,0.22046304008210565,0.1637478775425143,0.29399733204953027,-0.531796695055082,-0.10578093957808447
-1.7784264401597083,-0.6483693387669889,-0.6731037475612618,0.01500788751210241,0.9978589232386035,0.45306865498101484,-1.13132818564981,-0.12357270788696972,-0.028016367520774438,-0.010101865327373994,0.36496708865278177,-0.6716625807693495,0.3085653484800391,0.06995784388815018,-0.07741345475484243,0.18319334824762262,-0.012007126408867055,0.04153354134281141,-0.0027222521225877226,-0.008137504852655629,-0.006328422414886963,0.29399733204953027,-0.541054283860523,0.035462571335237586
-1.6621359676495837,-0.6424758541745222,-0.5139329015264098,0.6759019286982232,0.9469301294951057,0.26412702727135445,-0.683546608313221,-0.0943501473393393,-0.020736730301927894,-0.3473682393631744,0.27796085244780033,-0.48665854899419864,0.24417313091325785,0.053665548019917034,-0.07836573399747604,0.17384175438577507,-0.05901132389453229,0.03820777897618333,-0.012969793295175986,-0.3655618772685563,-0.2885185430309974,0.2925192332329225,-0.5121476076375309,0.17385068657924901
-1.4251299134898818,-0.6212593096416421,-0.2568107656239566,1.633058815933295,0.8314696123025451,0.06595176934036277,-0.1578374590884497,-0.04552235955029603,-0.010236077070504482,-0.4193870848287815,0.1387753690432102,-0.213530347728471,0.10894527372038545,0.024497241120310514,-0.03996077122856906,0.14738657296713742,-0.09848055957277527,0.03314108352363163,-0.02214416404798991,-0.8824721163841656,-0.3681494438912589,0.29201040769186515,-0.44930944392128974,0.30021897224360505
-1.6783237393484842,-0.6141871281306821,0.25131155056422466,0.7556650026344791,0.659345815100069,0.06315749544699485,0.10534301171693622,0.04613738809063442,0.010548773857530284,0.18990734351918986,-0.1357445704666242,0.16570121915083091,0.0769544672381684,0.01759473836333068,0.00037780274259216755,0.12104693830788874,-0.13802757932043663,0.02767596587496333,-0.031558390724098495,-0.40816835107252003,0.0015550840259747406,0.2917561610186535,-0.3561420645361542,0.406102192664087
-1.4369069432867914,-0.47745828558545506,0.41660435221580167,0.7556650026344791,0.4422886902190017,0.17355918628514774,0.023787382434526293,0.07648251502477066,0.018557671972728746,0.3148133289146892,-0.22471289491691726,0.18425939328106258,0.010482411639448384,0.0025434461278501896,-0.01669211495438105,0.08119778685710494,-0.16465282363168574,0.019701782726648995,-0.039951263231220425,-0.4075993671843185,-0.0687072107097085,0.2909433157803567,-0.23856681150714523,0.48376563770866465
-1.619440642826428,-0.6519054295224689,0.7900436448360313,0.7556650026344791,0.19509032201612816,0.6241689607458012,-0.36708456160958786,1.158003637257112,0.028562547731180526,0.597008332956373,-0.4265518913890773,0.15412986907785695,-0.6810419682146854,-0.01679812834624982,-0.6273251643918546,0.28595293939137373,-1.437582505091723,0.00705312506581017,-0.03545845418625021,-0.40799054360745707,-0.3234172489321891,0.2915020250769866,-0.10533107429141414,0.5295350695332682
-1.7313183209720588,-0.5906131897608153,0.845141245386557,1.0633225735314666,1.2246467991473532e-16,0.7142637246535405,-0.6286401284136177,1.2608624084562712,0.03811615219127598,0.8986577640420226,-0.4272658669188344,1.0349995209900549e-16,-1.109714352003981,-0.03354691268939827,-0.6382036300631617,1.8270450307687186e-16,-1.491895485327507,5.523197930720941e-18,-0.04510033370083853,-0.5375686533751967,-0.4548685434267619,0.25558643779992246,-6.191270147604045e-17,0.5055555734040744
-1.612080512318968,-0.5552522822060153,0.851263201003282,1.0633225735314666,-0.4999999999999997,0.7246490373823541,-0.8716008135577994,11.298099317305788,0.03287862545108327,0.905167377643444,-0.45908411325923376,-0.4256316005016408,-13.589243963108501,-0.039546090884690896,0.7364475358516385,-6.636078773280734,-11.494025598351588,-0.019311668478288004,-0.033448790983321194,-0.5734472019968565,0.05900180783308667,0.2908417898522819,0.2696487483061443,0.46704533226359457
-1.7534007649568994,-0.452705650297095,1.3593855171914633,0.1403498608405046,-0.8660254037844385,1.847928984349902,-1.4060949939467282,3.849265785059469,0.051870465374142874,0.19078956816641926,-0.6786726097645617,-1.1772623914244547,-2.9289184793249103,-0.039468400741561896,-0.402249080676783,-2.452256489142979,-1.415810944128707,-0.033045181188142585,-0.0190786442543941,-0.07006960507679336,-0.01993754982977277,0.2492501146664345,0.43236279442133524,0.249624775746737
-1.2735062991265644,-0.5222487684882018,1.2491903160904119,0.1403498608405046,-1.0,1.5604764458140632,-1.2877538850839425,0.22933437911281634,0.05089174039526586,0.17532368702659526,-0.6728034093452713,-1.2491903160904119,-0.18925389003983228,-0.04199745314226672,0.018684839470232074,-0.18358642086704902,-3.372427840226256e-17,-0.04073978139259166,-7.483776432060042e-18,-0.07559125591859898,0.014284360504927316,0.2900809101225981,0.5385915986372217,9.893767159780943e-17
-1.7519291493479172,-0.4786369825039484,0.9369705796374331,0.1403498608405046,-0.8660254037844386,0.8779138671061074,-0.9650781814646003,0.1720133347735767,0.036885014209443436,0.13150369046376068,-0.4649160505621593,-0.8114403245646475,-0.18909180334302755,-0.04054716956902021,0.08085770226791641,-0.15898889563985957,0.09179228169583425,-0.03409216897363917,0.019683122934188786,-0.06964029011899746,0.06181547648411947,0.24620517133737455,0.4297137169128196,-0.24809533013409113
-1.7798980557686905,-0.459777831808055,1.010434047038134,0.1403498608405046,-0.5000000000000004,1.0209769634138621,-1.038982288863209,0.18550009336157247,0.04017175238906384,0.14181427789031,-0.4926661241148358,-0.5052170235190675,-0.18877145958387323,-0.04088019685113783,0.1572021530275434,-0.09179228169583432,0.15898889563985952,-0.019878463372655822,0.03443050853783682,-0.0684316033916644,0.12018058541323258,0.2377329935425253,0.24378935248618105,-0.4222555448503831
-1.492846808590883,-0.44445477186764165,0.9737023133377836,-0.43622321647014567,-2.4492935982947064e-16,0.9480961949993513,-1.00291180776191,0.17875852269564957,0.03554684570004348,-0.42475155500862954,-0.5230990388541712,-2.3848828427029796e-16,-0.18909371653966503,-0.037602040245809314,0.07293009034102657,-4.496570453635009e-17,0.18358642086704902,-8.941609814424147e-18,0.03650689252056039,0.2343508299566383,-0.1732905867207906,0.28861270184756405,1.3158263152807885e-16,-0.5372268625520917
0.5255427566323715,0.43013834165441406,-1.5975190456867483,-1.2839907451640664,0.0,2.552067101331899,-2.6780827123713418,-0.2932828038645684,-0.26552834317419133,2.0511996698851163,-4.194627683033214,-0.0,0.30776448097919695,0.27863956442535814,-0.06927960888923496,0.0,0.18358642086704557,0.0,0.16621294368358835,-3.3713921214055635,0.48453679864909605,6.89437256178961,0.0,2.6257137242642448
0.7197795973190787,0.5020388536825077,-1.5975190456867483,-1.2839907451640664,0.25881904510252074,2.552067101331899,-2.303154228645269,-0.2932828038645684,-0.27503020375803316,2.0511996698851163,-4.290706484181052,-0.4134683539377344,0.26467780943420244,0.2482054552797219,-0.07061609603981388,0.047515662142598225,0.17733086527145364,0.04455850144835387,0.16629459131438806,-3.448614544395363,0.4938840974540376,7.213823697576463,0.6951507451815953,2.5943378999370794
1.2226883251070433,1.1255695235654826,-1.585030256228629,-1.2839907451640664,0.49999999999999994,2.512320913160193,-1.9905934633139768,-0.31315878031378264,-0.26403277841813055,2.0351641798025883,-4.030182035204547,-0.7925151281143143,0.24812587349275683,0.2092017465072328,-0.08429790217894764,0.09878637303079082,0.17110301718478166,0.08328950737078099,0.1442616585035752,-3.264743000453302,0.5478373327907171,6.465084596399967,1.2713265312656663,2.2020021451624374
1.0751265340215068,2.026093969294392,-1.248567575533419,-1.2839907451640664,0.7071067811865476,1.5589209906733996,-1.4220686276091394,-0.2292177332193011,-0.20787377111560523,1.6031492116968462,-2.5912129736803373,-0.8828705994293274,0.20909548928585825,0.18962524090371732,-0.07836752591742618,0.12981388969542285,0.12981388969542285,0.1177260695111896,0.1177260695111896,-2.6647283992884376,0.5481026080864104,4.3070718241268375,1.4674930705333566,1.4674930705333566
0.3674436230969688,0.08949493220983981,-0.8374782558703302,-1.2839907451640664,0.8660254037844386,0.7013698290556103,-0.8522906172743657,-0.1767319995691786,-0.13837660678345323,1.075314329813648,0.07014550657655837,-0.7252774447007901,0.21476119839338745,0.1681524906347954,-0.09047788552283492,0.18275626885317853,0.10551438101847428,0.14309345457503492,0.08261504451816992,0.10754450115907412,0.5505067960024971,0.007015403128342814,-0.07253655868772042,-0.041879001684444486
0.38550939797887845,-0.8027786350896159,-0.5867229538092709,-0.10299132919277615,0.9659258262890683,0.3442438245266758,-0.535160617691376,-0.08935193202621985,-0.0984450546048181,0.06042737688072861,0.3181301085803878,-0.5667308539609828,0.13890629759536682,0.15304244398113573,-0.06564233211674445,0.1471006685738214,0.03941550535043367,0.16207073559311092,0.04342672271889208,0.055843465005439887,0.04439292863845962,0.29399733204953027,-0.5237396730482008,-0.1403356224374056
0.692674777608729,-0.6589776110334289,-0.19663194191154906,1.01974913075978,1.0,0.038664120579906806,-0.096490333061465,-0.02898510333021295,-0.03262591473840905,-0.2005152518439097,0.10661682933071091,-0.19663194191154906,0.07233533912592528,0.08142136255337626,-0.06387521626899004,0.14740790864615128,9.026131174625731e-18,0.16592377831006297,1.0159901200492682e-17,-0.5529234872900907,-0.44188060780208493,0.29399733204953027,-0.542215208242567,-3.320110596116376e-17
0.5360842040072281,0.24272553161397353,0.23172129259070448,2.149621617255968,0.9659258262890683,0.05369475743990688,0.07630782642664133,-0.23064490641810576,0.03868152334990503,0.4981130997314735,-0.12555557073432175,0.2238255810144472,-0.3277789550467568,0.05497190248053658,-0.2604389318198231,-0.9614389308831721,0.2576167851019878,0.1612431986121924,-0.043204984853148054,-1.1647482456182179,0.5624578735953488,0.2935892085938551,-0.5233760223362847,0.14023818252282064
0.46681769972244225,0.5079323382749743,0.448438521422772,1.3675617791349537,0.8660254037844387,0.20109710749584195,0.013867593895638075,-0.4417398906634638,0.07436660834739381,0.6132673821895741,-0.2429602551707085,0.38835915158765283,-0.03046224526800389,0.005128298148092207,-0.729032890794,-0.8530889941519049,0.4925311604163091,0.14361694846775597,-0.08291728385805147,-0.7409335794038319,1.012116184019133,0.2935382130935738,-0.46920534930899965,0.2708958347287632
0.6700894803125994,-0.34780162455118807,0.8328973341531068,0.5710705383376532,0.7071067811865476,0.6937179692393521,-0.3542955506672793,0.06089761746865007,0.1378195508436694,0.4756431289948109,-0.45160960148250573,0.5889473530118597,-0.0311016232418458,-0.07038718301100778,-0.03124153007183882,0.05170039151820738,-0.05170039151820737,0.11700498367032658,-0.11700498367032655,-0.30964313086594547,-0.24401314428441626,0.29399733204953027,-0.38340405061079513,0.3834040506107951
0.5963096110010788,-0.5646818575539619,1.0777755588221103,1.1275887712521793,0.49999999999999994,1.161600155194312,-0.9239225354971752,0.19328251311402744,0.18166664606520716,1.2152876180578542,-0.5842341391485696,0.538887779411055,-0.15373454349591212,-0.1444954251230768,-0.07675873610891981,0.0896673298684115,-0.15530837111112708,0.08427851447278538,-0.14597466905329326,-0.6112365878904135,-0.4826300117274836,0.29384425253418867,-0.2710370143237767,0.4694498795405549
0.6309428631434755,-0.4032003797203748,1.2614342273238626,1.8506980866112495,0.258819045102521,1.59121630986415,-1.3432977148699516,-1.0928396202669766,0.21440279579275728,2.3345339108942125,-0.6835532817815605,0.3264832021755985,0.9225703353614483,-0.1809978843635208,0.2449346770074055,-0.22422707489693142,0.8368268359478992,0.04399082066459996,-0.16417597778693774,-1.002866993211199,-0.5232316790344941,0.2936402085233983,-0.14025036251214398,0.5234214786752741
0.5225338466145484,-0.17099708677718756,1.3899952952750887,1.8506980866112495,1.2246467991473532e-16,1.932086920886881,-1.4292674495948567,-1.0046818672832258,0.22255815554666777,2.572461633364245,-0.7530224585742454,1.7022532891885174e-16,0.7432166092439308,-0.164638103972417,-0.27978409676122307,-8.851687751117807e-17,0.7227951567162628,1.960834930455107e-17,-0.16011432290684274,-1.002605712404839,0.7163798591189451,0.29348722202255423,-6.634458020928147e-17,0.5417446095925221
0.7423648946152084,-0.16156751142924086,1.3226537834911138,1.8506980866112495,-0.4999999999999997,1.7494130309833582,-1.3704090805270408,0.5627005209042623,0.2183591071403751,2.447832826356134,-0.7166650453804633,-0.6613268917455566,-0.44079350605445017,-0.1710524032582181,0.6093288510105255,-0.2127164825473175,-0.3684357553792926,-0.08254582940216645,-0.14297357047746528,-1.0027798996090789,2.6506731523058247,0.2935892085938551,0.27091936466126537,0.46924610434759223
0.48940299701857193,-0.3654820783285881,1.2859220497907635,0.577907312392079,-0.8660254037844385,1.6535955181380788,-1.3895694204317275,0.30456346095281495,0.2136241492678164,0.7431437557402933,-0.6967623694664519,-1.1136411624053588,-0.2559344575373631,-0.1795152333398579,0.14451831757250655,-0.205113283727085,-0.11842220957420076,-0.1438687050726523,-0.08306263560165876,-0.31313256381272314,0.35262892324020373,0.2935892085938551,0.46924610434759206,0.27091936466126576
0.41562723263204154,-0.42913171192722827,1.2614342273238626,0.577907312392079,-1.0,1.59121630986415,-1.3058785889243696,0.21228456326098646,0.2148335266868735,0.7289920640721123,-0.683137741310411,-1.2614342273238626,-0.17421758701389287,-0.17630946901710168,0.03036322534825246,-0.16828825368988834,-3.0914050682312924e-17,-0.17030894043730177,-3.1285244815907825e-17,-0.31296938637208543,0.10426829901567844,0.2932833020310938,0.5415563701325041,9.948229128609456e-17
0.3975573528251417,-0.49042395168888175,1.1328731593726367,0.577907312392079,-0.8660254037844386,1.2834015952269395,-1.1757530943029935,0.22098618192749325,0.19101123601060538,0.6546956828141639,-0.6137279274421762,-0.9810969352822403,-0.2024504162732558,-0.17498969349994972,0.05410366586336114,-0.16893298764401932,0.0975335058912823,-0.14601862655573547,0.08430389334865333,-0.3130781713325106,0.16028801509763427,0.29348722202255423,0.469164594270407,-0.2708723047962611
0.384006995432462,-0.4939600424443617,1.0961414256722861,0.577907312392079,-0.5000000000000004,1.201526025074872,-1.1385873918916836,0.20147388159281426,0.18190290275183466,0.6334681453118928,-0.5937771244415052,-0.5480707128361435,-0.19092022693620944,-0.17237441994552882,0.10999292498864145,-0.09190140837403639,0.15917790859096673,-0.08297419406454327,0.14371551983686875,-0.31305097509240426,0.34583646098011117,0.2934362353807964,0.270848774863759,-0.46912383923181433
-1.088579428317632,-0.44445477186764165,1.0716536032053858,-1.2839907451640664,-2.4492935982947064e-16,1.1484414452630864,-1.114086310424145,-5.021420230679508,-12.583523433312019,-1.37599330853744,-0.33374897202808435,-2.624794309920407e-16,4.8712065912993445,12.207092709670395,0.8841762124419845,1.1476593172051062e-15,-4.685674751300339,2.8759986713071926e-15,-11.742155670147405,0.3998778989874323,0.2422861453528484,0.0969909060572836,7.627923968909189e-17,-0.3114336302605799
