output_Ph,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_feed_%,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow input_Timepoint (hr)_sin,poly_output_gasflow input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glycerol_gl,poly_output_feed_% input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.4072870985408317,-0.8515647841725466,0.044717516834554355,-0.8386509994675095,0.8720382661161209,0.49999999999999994,0.001999656311848652,-0.03750239018700419,0.038995385845423225,-0.0230751025337314,0.022358758417277174,1.4140727776479012,-0.14939518119211714,-0.7313357634521989,0.4327601166748005,-0.843063907719509,1.4602295221977493,-0.15427158877471173,-0.4499885912363043,0.4360191330580604,-0.7552072915286954,-0.25800965893415484,0.4468858381174736,0.2119063662499747
0.49712364843721435,0.05383058301139497,1.0590567389507428,-0.3970304342934369,1.6028690026658543,0.258819045102521,1.1216011763169818,-0.4204777570070044,1.6975292189285291,-0.5463943204410493,0.2741040538846211,0.7930681526876261,-0.06176287967839301,-0.6363877762439122,0.20483810391037685,-0.5169909514496501,1.929436497863467,-0.15026142943805618,-0.8269609051686188,0.4148530246944066,-1.54825256583315,-0.13353133129212885,0.4983457127845362,1.9186199762380147
0.5570124754451788,0.017867188212331152,1.0101464033656093,-0.4985650966410338,1.6028690026658543,1.2246467991473532e-16,1.0203957562324764,-0.5036237392155678,1.619132358109134,-0.5211602337375741,1.2370725595519047e-16,1.1083207755685907,-0.08988915646840039,-0.7991345392170192,0.2572224198721366,-2.7224157875733564e-16,2.2230211922889183,-0.18029572682485726,-0.8269609051686188,1.9629483935672488e-16,-1.6028690026658543,-6.318264461103119e-17,0.515925446055315,2.9791914427398947
0.4687511925402748,-0.09494904757631528,0.9260206261591797,-0.6061151647515528,1.6028690026658543,-0.2588190451025208,0.8575142000722392,-0.5612751443878072,1.4842897574997742,-0.4777141409900728,-0.2396717742077573,0.9361864834161981,-0.10912012637816339,-0.9715232096259714,0.3126817881706362,0.3997637837934438,1.4919387521431118,-0.1738975600120472,-0.8268856730589821,-0.41485302469440627,-1.54825256583315,0.13351918338562804,0.4983003761802701,6.6334084074511965
0.6484264985893308,-0.02802880040545299,1.0040326114174676,-0.8316300333382478,1.6028690026658543,-0.4999999999999997,1.0080814847897794,-0.8349836741057965,1.6093327505067094,-0.5179588477188699,-0.5020163057087335,1.3053706696638097,-0.14568718542739673,-1.3329940021238484,0.4290200625935468,0.7848265558808151,1.3593594699148674,-0.15171265890858368,-0.8268856730589821,-0.8014345013329267,-1.3881252752472573,0.2579392550744086,0.4467638950553445,2.581738840314636
0.40413215204529335,-0.1593418762228031,1.028120951693146,-0.9339996699186083,0.07064928579293185,-0.7071067811865471,1.0570326913104202,-0.9602646295178038,0.07263601094587015,-0.530144225867961,-0.72699129682219,1.6210558277611493,-0.15802058273657965,-0.06598640961058377,0.4816111675912193,1.2272590723632362,1.2272590723632375,-0.1196332602877928,-0.036429868356575267,-0.0499565890701685,-0.04995658907016855,0.36461524930581446,0.36461524930581485,1.8400855819840682
0.2764737505593901,-0.059758366721008954,0.9979188194693259,-0.9592239721438779,0.07064928579293185,-0.8660254037844385,0.9958419702510531,-0.9572276538884962,0.07050225187483357,-0.5146175209396922,-0.8642230485750132,1.7144695785976267,-0.16843954262359337,-0.06776848854742414,0.49466294546194806,1.5478910579795626,0.8936753190007161,-0.08779990258538316,-0.03643318434484736,-0.061184076255906,-0.03532464289646596,0.4466013043058386,0.25784538326141415,0.6021973163578903
0.3016890537045007,-0.8515647841725466,0.9732190999988334,-0.8963629819213385,0.07064928579293185,-0.9659258262890683,0.9471554166025392,-0.8723575745377555,0.0687572343349575,-0.5022912139591664,-0.9400574633266765,1.5663760430427642,-0.1509196431224627,-0.06332740448396525,0.46262475771166756,1.687935695885597,0.45228100658821063,-0.0435770761488194,-0.03646302823929613,-0.06824196975627023,-0.0182853806861017,0.4985270592016008,0.13357992291813137,0.2116511000910614
0.3032621144396887,-0.11344588760501854,1.0468291550544595,-0.9579176414893925,0.07064928579293185,-1.0,1.0958512798720337,-1.0027761152521015,0.07395773215181588,-0.5398892632638188,-1.0468291550544595,1.6516379765710505,-0.16500075796967292,-0.06767619721967533,0.49403424353825737,1.7241962200456455,3.1672970729712975e-16,-3.1641705093289793e-17,-0.036436500333119445,-0.07064928579293185,-1.2978063256254085e-17,0.5157377024293253,9.47394789719525e-17,0.03828483564451963
0.4151678460108059,-0.8515647841725466,0.9545108966375198,-0.8856699248114271,0.07064928579293185,-0.9659258262890684,0.9110910517997619,-0.84538159405664,0.06743551312901176,-0.492725265117543,-0.9219867265365158,1.507788145097036,-0.1596443683879833,-0.06257194763620698,0.4571890693407839,1.644417936210049,-0.4406204580267353,0.046652823839502366,-0.036469660215840305,-0.06824196975627024,0.018285380686101676,0.49861773241013313,-0.13360421873113254,0.21167073048760246
0.38837286336163557,-0.25485253931270613,1.0101464033656093,-0.935086034242957,0.07064928579293185,-0.8660254037844386,1.0203957562324764,-0.944573794327934,0.07136612194407915,-0.5214921186975336,-0.8748124468561003,1.5927651532137286,-0.16628449170403217,-0.06606316047420993,0.48274190309158505,1.475131735939614,-0.8516677048348964,0.08891400663397547,-0.0364729762041124,-0.06118407625590601,0.03532464289646593,0.44708907655435565,-0.2581269987003985,0.20823774350718877
0.2875028257560309,-0.8515647841725466,0.932684659382654,-0.8962731997457725,0.07064928579293185,-0.7071067811865477,0.8699006738477373,-0.8359402640186872,0.06589350505540842,-0.48145840732073136,-0.65950764735814,1.525839443664744,-0.1559237658979101,-0.06332106143738457,0.46266255473685847,1.2037974781833132,-1.2037974781833125,0.12301467035478654,-0.036469660215840305,-0.04995658907016853,0.04995658907016851,0.3650135136790003,-0.36501351367900015,0.21169036179444958
0.3710361014302086,-0.21568560128847977,0.7411395576473748,-0.9325811115446654,0.07064928579293185,-0.5000000000000004,0.5492878439097464,-0.6911727524805105,0.052360980420676474,-0.38261625926731563,-0.37056977882368775,1.5875460937005796,-0.1551881194373455,-0.06588618947460913,0.481448726735412,0.8511571133319842,-1.4742473655146557,0.1441127770384163,-0.0364729762041124,-0.03532464289646596,0.061184076255905995,0.2581269987003987,-0.44708907655435554,0.2038477316131862
1.1779919897624644,-0.8515647841725466,0.6705252606463382,-0.769393029235892,-0.6560237389527291,-0.25881904510252157,0.44960412516483983,-0.5158974614678722,-0.43988048855146406,-0.3460354593231319,-0.17354470767760463,1.297295585537945,-0.1324612471300984,0.5047400917634963,0.39705777827821753,0.4364021922555056,-1.6286751540319826,0.1662969831069169,0.338551713348677,0.16979143768033125,-0.6336702721131589,0.13356777501163117,-0.49848172259733453,0.2116511000910614
0.9888606692519557,-0.6905827125563272,0.06862244335178853,-0.48328417035969945,-0.6560237389527291,-2.4492935982947064e-16,0.0047090397315694265,-0.03316414060332459,-0.045017951863712165,-0.035404064695677084,-1.680765112008768e-17,0.8148792579920591,-0.0849608470629804,0.31704588841603776,0.2493386011643008,4.1298239677446823e-16,-1.686128592595035,0.17579894454177059,0.3384593401420623,1.6067947441462771e-16,-0.6560237389527291,1.2636528922206238e-16,-0.515925446055315,0.2117099940116029
0.14071176971816352,0.9066653038126404,-1.6676944699204526,1.609044540118297,-1.394747772470578,0.0,2.781204845003259,-2.6833946814109817,2.3260131470830525,-3.281424198517252,-0.0,-2.713056005852389,0.27290054378158957,-2.24421128813594,3.1660221855194446,-0.0,-1.686128592595035,0.16960409545998392,-2.744363055680874,-0.0,-1.394747772470578,0.0,1.9676411103490514,0.17993671608575462
0.38101279237623975,1.430388277401685,-1.6676944699204526,1.6692614452704184,-1.394747772470578,0.25881904510252074,2.781204845003259,-2.783818081128899,2.3260131470830525,-4.46666048885627,-0.431631090227566,-2.8145894513869645,0.29978377436473747,-2.3281986824619336,4.470857388833422,-0.43640219225550414,-1.6286751540319828,0.17347126226497422,-3.735615173870418,-0.36098728662970286,-1.3472228945884803,0.6932065935183447,2.587082227152209,0.19593821191656788
0.5065156814662402,1.2613571022046561,-1.6676944699204526,1.6234545792966402,-1.394747772470578,0.49999999999999994,2.781204845003259,-2.7074262240600415,2.3260131470830525,-4.471435248710364,-0.8338472349602262,-2.7373531849314086,0.2743091317590731,-2.264309658181148,4.352818913462912,-0.8430642962975173,-1.4602301952346024,0.14632911793339615,-3.739608462683624,-0.6973738862352888,-1.2078870028312787,1.3406038484146459,2.3219939782765326,0.2049415405666622
0.5432476424482111,1.1518731952984669,-0.8056498052324736,1.5519610328934297,-1.394747772470578,0.7071067811865476,0.6490716086711227,-1.2503371038789803,1.1236782712393476,-1.7901810366101745,-0.5696804405415035,-2.616805872154935,0.27119177071805184,-2.1645941935892483,3.448509752748056,-1.1922729617764787,-1.1922729617764787,0.12356079567230331,-3.099176586296864,-0.9862356079587776,-0.9862356079587776,1.5712151139580446,1.5712151139580446,0.21071776573524584
0.5753905903457626,1.5631662900707446,-0.7124144780233128,0.7504935080508044,-0.46631160277884137,0.8660254037844386,0.5075343884972292,-0.5346624407978987,0.3322071370899027,0.35558201803105066,-0.6169690359920196,-1.2654285624814132,0.1311099369075297,-0.3499638306142859,-0.37458811456548596,-1.4602301952346022,-0.8430642962975177,0.08734914792804196,0.23274656237680802,-0.40383769408591486,-0.23315580138942074,-0.43225267066196416,-0.24956119576461974,0.2119063662499747
0.429987269514678,-0.8515647841725466,-0.6626482115654395,0.5619509393621908,-0.02024148691440719,0.9659258262890683,0.4391026522908755,-0.3723757849558745,0.01341298510325717,0.34206368609664833,-0.6400690212953205,-0.9475215464942285,0.09231189974745212,-0.01137472258563861,-0.29008304311211774,-1.6286751540319828,-0.43640219225550414,0.042516305375968365,0.010448798480361449,-0.01955177497311813,-0.0052388823146420375,-0.4986177324101331,-0.13360421873113276,0.2119063662499747
0.44988770125576216,-0.11104725473793732,-0.007494266402575486,0.202822237098165,0.6802472740401968,1.0,5.616402891277172e-05,-0.0015200038771799773,-0.005097954291283006,0.003868593237728946,-0.007494266402575486,-0.3554498420267683,0.035964317500479966,0.13796927390076122,-0.10469827101814383,-1.7525190882039838,-1.0731084459068233e-16,1.0857681815521304e-17,-0.35114844642179743,0.6802472740401968,4.165313233910197e-17,-0.5162070614942994,-3.1608566277812736e-17,0.20752944632840545
0.33203169646893377,0.16262226700963572,0.5074704293893991,-0.0395896369300523,2.1530557406244917,0.9659258262890683,0.2575262367046611,-0.020090570052264053,1.0926121211940216,-0.26191218198110405,0.49017879382522367,0.06889211704894524,-0.0070253376177555685,-0.08523869506148847,0.020432733794294063,-1.6808609587119479,0.45038533647586887,-0.04592846297031983,-1.11122046585535,2.079692145309134,-0.5572518308409312,-0.4985270592016008,0.13357992291813137,3.4627284609236435
0.3289738252501812,1.7080501545253421,0.6354932327834866,-0.48850051476008444,0.7147731647810615,0.8660254037844387,0.40385164891360664,-0.31043877134128334,0.4542335091936005,-0.31599580410939476,0.5503532835235972,0.7679430851444261,-0.08602905279216604,-0.3491670589322432,0.24290441661092904,-1.3614278804236204,0.7860207532448384,-0.08805420894430085,-0.3554173503492854,0.6190117186437999,-0.35738658239053056,-0.4306267631669076,0.2486224776346712,0.016809375098296116
0.6366142024095318,-0.8515647841725466,0.8570570529841413,-0.8206945643543082,0.8732433899787271,0.7071067811865476,0.7345467920698611,-0.703382064725607,0.748419406353049,-0.4422982226048022,0.6060308540288445,1.4073460262309634,-0.14957775493975647,-0.7166661035138707,0.42353276931967526,-1.2125630677312904,1.2125630677312904,-0.12887552742081979,-0.4506514448999347,0.6174763226802868,-0.6174763226802867,-0.36491394758570395,0.3649139475857039,0.2119063662499747
0.34886984447868824,-0.8515647841725466,0.8122429580042627,-0.9194549574769154,0.8732433899787271,0.49999999999999994,0.6597386228275145,-0.7468208144127334,0.7092857941339912,-0.4191711804922279,0.4061214790021313,1.5359962964431049,-0.15957315385671392,-0.802907963999888,0.4744996754197864,-0.835275444410048,1.4467395080328767,-0.15030035335405395,-0.4506514448999347,0.4366216949893635,-0.7562509594084192,-0.25803312688740354,0.44692648580485,0.2119063662499747
0.35192771569744086,0.026592416493930498,0.9673498597286175,-0.759508011706075,1.604254791673608,0.258819045102521,0.935765751116976,-0.7347099685866328,1.5518756476944273,-0.4990350044294669,0.2503685669750184,1.2970551530360135,-0.1289669172677437,-1.2184443670939655,0.3918138615250207,-0.4420000460561305,1.6495666288292612,-0.1640173299106791,-0.8276005718276827,0.41521169328210705,-1.549591135225527,-0.13351918338562815,0.49830037618027007,1.0530756635898195
0.27846158747720834,0.26935338049118995,0.8756429805064921,-0.6358061302112312,1.604254791673608,1.2246467991473532e-16,0.766750629310293,-0.5567391748824614,1.4047544472728999,-0.4518075944000756,1.0723533732731238e-16,1.085371891659681,-0.1050190168716752,-1.0199950309668218,0.32805840347101123,-2.0905699864264324e-16,1.7070799416468232,-0.16517458999142579,-0.8277511661334827,1.964645495639888e-16,-1.604254791673608,-6.318839260179691e-17,0.5159723819618124,1.1314215955750344
0.5769217322114295,-0.1271454618995592,1.0504974302233447,-0.9823024803731198,1.604254791673608,-0.2588190451025208,1.103544850905851,-1.03190623133398,1.6852655360766124,-0.5416825189729767,-0.27188874177305805,1.785003076571684,-0.16736119301865013,-1.575863461011448,0.5065182138035181,0.47031622235939047,1.7552440374691067,-0.1645709971065727,-0.8272240860631823,-0.41521169328210666,-1.549591135225527,0.1334584438531246,0.4980736931589393,16.41596332663202
0.5845752352834732,-0.05180585238316837,0.3254017051737397,-0.521405682105026,1.604254791673608,-0.4999999999999997,0.1058862697299774,-0.16966629804425232,0.5220272447437346,-0.16779138174487288,-0.16270085258686975,0.9545843932754448,-0.08955926093053435,-0.8364675639228341,0.26885962322575624,0.9153950810639263,1.5855107894013527,-0.1487528766408399,-0.8272240860631823,-0.8021273958368036,-1.389325403732257,0.257821915308165,0.4465606566184623,9.763811825516488
0.44988770125576216,0.0016401953934163044,0.9875253731574851,-0.9823024803731198,0.06582890526944414,-0.7071067811865471,0.9752063626298302,-0.9700486234839883,0.06500771424075656,-0.5092113662457467,-0.6982858879534332,1.8156769619938358,-0.1724921241722802,-0.06466389692642212,0.5065182138035181,1.307008297263343,1.3070082972633446,-0.12416781301128538,-0.03394426887841571,-0.04654806531411078,-0.04654806531411083,0.36461524930581446,0.36461524930581485,16.772277798475297
0.5386586293637916,-0.09047374598538352,1.0162601953137511,-0.9786842586978097,0.06582890526944414,-0.8660254037844385,1.0327847845791436,-0.9945978558947298,0.06689929612641572,-0.5240283000144826,-0.8801071459966436,1.7699784017908986,-0.17116673303299698,-0.06442571335451427,0.5046525001188422,1.5662316487446417,0.9042642640160312,-0.08744737207725368,-0.03394426887841571,-0.057009504266657914,-0.0329144526347221,0.4465606566184621,0.2578219153081654,4.320961186470134
0.2754037162584558,0.17872047417125775,0.9974297161134748,-0.935624727296353,-0.1534985809396524,-0.9659258262890683,0.9948660385862068,-0.9332199061359486,-0.15310404601045874,-0.5146461864625639,-0.9634431227021789,1.7181338629991416,-0.16530768911423643,0.14361706793203946,0.4827565191654704,1.773777266541835,0.4752821861225687,-0.04572856723045886,0.0792010284351905,0.14826824362833319,0.03972835614339281,0.4983910493888024,0.13354347919862933,0.21072949827897863
0.36570578623215216,0.6943621477651691,0.9795774436249008,-0.9508787189250176,-0.1534985809396524,-1.0,0.9595719680586958,-0.9314593446818894,-0.15036374751691464,-0.5052509974819992,-0.9795774436249008,1.7113016372477352,-0.1681281743097296,0.1459585340007048,0.4904486361419706,1.7997054757754878,3.306005325474623e-16,-3.248010914804186e-17,0.07917221005502062,0.1534985809396524,2.819723187321093e-17,0.5157846383358227,9.474810095810106e-17,0.06720035598622628
0.31520016722805105,1.3055949754847938,1.018155470817675,-0.9344485807964384,-0.1534985809396524,-0.9659258262890684,1.0366405627559614,-0.951413934735706,-0.15628541994645678,-0.5134886670906693,-0.9834626644402982,1.6510343244489307,-0.17074280278294515,0.14343653111332544,0.4712725806330766,1.70665002531836,-0.4572954960466088,0.0472915151058874,0.07741428886465797,0.1482682436283332,-0.039728356143392755,0.48714757153079846,-0.13053079838645978,0.1927197439602698
0.39478645039836985,0.7224857156765232,0.9245533160916256,-0.9044703123749489,-0.1534985809396524,-0.8660254037844386,0.8547988342960213,-0.8362310266126874,-0.14191762202311442,-0.4772175557464723,-0.8006866588884918,1.5800120343870685,-0.16831739214232733,0.1388349094515988,0.46685151002589215,1.5128529276670064,-0.8734460450328598,0.09304749411860809,0.07922984681536038,0.1329336705386008,-0.07674929046982622,0.44700778117960277,-0.25808006279390105,0.1353594488037064
0.3167268965811368,1.1124164895453301,0.9162385590421529,-0.9182339198892177,-0.1534985809396524,-0.7071067811865477,0.8394930970756407,-0.8413213236229244,-0.1406413186151624,-0.4729688141909209,-0.6478784982832974,1.5782513971641323,-0.15170844777991946,0.1409476036736494,0.47399883355040495,1.2153681553024556,-1.2153681553024551,0.11682651867337743,0.07923705141040284,0.10853988748494037,-0.10853988748494033,0.3650135136790003,-0.36501351367900015,0.20955590741014593
0.393255308532703,0.7349135316052964,0.9795774436249008,-0.9228307672781971,-0.1534985809396524,-0.5000000000000004,0.9595719680586958,-0.9039842039087821,-0.15036374751691464,-0.5056647936797078,-0.48978872181245087,1.5720662122869278,-0.15635445624949593,0.14165321322465388,0.4763717586332078,0.8517630035914338,-1.4752967982278336,0.14672997033501178,0.07923705141040284,0.07674929046982627,-0.13293367053860078,0.2581035307471499,-0.44704842886697904,0.20016867087436557
0.4774350173000224,1.209005732515062,0.8855473234624817,-0.9037340985353076,-0.52707847375423,-0.25881904510252157,0.7841940620915652,-0.8002993120797204,-0.4667529316877483,-0.45704265372596337,-0.2291965126516533,1.5238119036434807,-0.1641943154032871,0.47633878933564483,0.466429088218816,0.4364021922555056,-1.6286751540319826,0.17549357718706426,0.27203215230164945,0.1364179472711643,-0.5091187102802355,0.13357992291813184,-0.4985270592016007,0.20955590741014593
0.4422297856711372,0.6938631033431597,0.9245533160916256,-0.9176682921831518,-0.52707847375423,-2.4492935982947064e-16,0.8547988342960213,-0.8484332626100718,-0.4873121507499862,-0.4770873715024844,-2.2645025183853605e-16,1.547306745967867,-0.15940383688505882,0.4836832028565465,0.4735345661617268,4.1298239677446823e-16,-1.686128592595035,0.17370529007364285,0.27198267448972757,1.29096993156518e-16,-0.52707847375423,1.2638828118512525e-16,-0.5160193178683098,0.21014229320679187
1.2458637580317837,-0.5376497445209186,-1.6676944699204526,0.633776679814996,-1.394747772470578,0.0,2.781204845003259,-1.0569458640920142,2.3260131470830525,-4.172034323433207,-0.0,0.22770857569575004,-0.023549742329473586,-0.8839586124157643,1.5855050845769272,0.0,0.3592883470597559,-0.03715779245198471,-3.489209614970312,-0.0,-1.394747772470578,0.0,2.501677854476671,0.16686448551763466
0.6228162755682216,-0.148958532603557,-1.6676944699204526,0.8602522176802475,-1.394747772470578,0.25881904510252074,2.781204845003259,-1.4346378661621542,2.3260131470830525,-3.169334754073624,-0.431631090227566,0.3020683405383762,-0.03424081209718606,-1.1998348643724,1.6348481690971637,0.09088153200542541,0.3391744949139447,-0.0384469624582551,-2.650618964197095,-0.36098728662970286,-1.3472228945884803,0.4918671911760279,1.8356733480451306,0.1869773371228282
0.9682524704928458,0.7301323640782935,-1.6676944699204526,1.1659695037000568,-1.394747772470578,0.49999999999999994,2.781204845003259,-1.9444808934164795,2.3260131470830525,-3.420205333292783,-0.8338472349602262,0.40941768688580427,-0.04897975670234649,-1.6262333680542795,2.391238435420302,0.17556963779351387,0.30409553292483105,-0.036379779608991435,-2.860430286267987,-0.6973738862352888,-1.2078870028312787,1.0254292362844863,1.776095536811282,0.2116475274568053
0.644372635030757,2.0635468632754406,-1.1516292915778121,1.0614540731236666,-1.394747772470578,0.7071067811865476,1.3262500252200133,-1.2224016022737914,1.6062323891400232,-1.6736288891043518,-0.8143248814877307,0.3727182143055443,-0.053715313332201114,-1.4804607040690558,1.5425799032980052,0.2482929629085193,0.2482929629085193,-0.03578342508874085,-2.0269458080755856,-0.9862356079587776,-0.9862356079587776,1.0276174332575445,1.0276174332575445,0.2124114801661587
0.3204927995686641,1.6613653537566384,-1.043109484498297,0.3168456000669933,-1.394747772470578,0.8660254037844386,1.0880773966503032,-0.330504650551435,1.4548746299469326,0.5385584003881615,-0.9033593125040154,0.11125693448046116,-0.018339132023102594,-0.4419196949105425,-0.16358767902889837,0.304095532924831,0.17556963779351392,-0.028940171520805406,0.7201095766548291,-1.2078870028312785,-0.6973738862352891,-0.4471297242417321,-0.2581504666536472,0.2119063662499747
0.3667613474918191,2.018085526251018,-1.055581620072506,0.33051044718813966,-1.394747772470578,0.8968727415326884,1.1142525566348966,-0.3488807532937449,1.4722701132570117,0.34830539515160025,-0.9467223815059452,0.11605519899958797,-0.01730851033276237,-0.4609787099939124,-0.10905700679184788,0.3149272447555398,0.15530493028383544,-0.02316222809248079,0.4602184850412706,-1.2509112584422974,-0.6168811654718814,-0.2959369590186544,-0.1459399577336629,0.2119063662499747
0.3667613474918191,2.029128896363891,-1.0563152751062832,0.4520126653816163,-1.394747772470578,0.9025852843498605,1.1158019604228628,-0.4774678829841063,1.4732933769811343,0.30714891490512747,-0.9534146229449058,0.15871939987826233,-0.021678515262839503,-0.630443658169498,-0.13143348673185545,0.3169331429021215,0.1511693546654416,-0.02064730061291769,0.4055562529260762,-1.2588788148116912,-0.6004543932972352,-0.262448245548188,-0.12518139172604456,0.21201562788511596
1.014521018416005,2.1451647735848636,-1.0563152751062832,0.6893159336201276,-0.5439497986908208,0.9108638249211758,1.1158019604228628,-0.7281349500570895,0.5745824812481017,0.37913778986216057,-0.9621593718059732,0.24766318239232804,-0.03123603519686915,-0.3749532633270436,-0.2474126103716631,0.32726275805245614,0.1482808265583624,-0.018701629659513476,0.19523709382206422,-0.49546419420062465,-0.2244919057803871,-0.3269316515481244,-0.14813080415302263,0.1941219568935349
