output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l output_gasflow,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_gasflow output_glucose_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_%^2,poly_output_feed_% output_glycerol_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.507807713250684,-1.2838864587888958,-1.596026802406035,1.4423618118970363,-1.285089429945959,0.0,2.5473015539984325,-2.3020481105546016,-0.06864252786897282,2.051037173682443,-3.89767081491426,0.5892068548762053,-0.0,0.3884656623353492,0.062033645500833276,3.52240421671046,-0.09942738819514527,0.0,0.04300838041409653,1.6514548429588298,-3.1383279767634487,0.0,2.4421086218843326,0.136287247690865
0.9290274637150712,-1.2838864587888958,-1.596026802406035,1.1047248595621981,-1.285089429945959,0.25881904510252074,2.5473015539984325,-1.763170485145511,-0.06466628494914123,2.051037173682443,-3.1336020876015014,0.648168073577564,-0.4130821329567595,0.2977282382612755,0.04476018350766702,2.1689912230362993,-0.10944939259661371,0.01048658211480732,0.03913645725020401,1.6514548429588298,-2.523114846418981,0.5081593234033646,1.8964764132811813,0.16492819664236302
1.059403077252969,-1.2838864587888958,-1.592937577920771,0.8776858869638718,-1.285089429945959,0.49999999999999994,2.5374501271520926,-1.3980988309554736,-0.06645408603902173,2.0470672439497,-3.2467387370779885,0.6835333053207722,-0.7964687889603854,0.23638370524617566,0.03661525363954545,1.7889067391528313,-0.11556846468462245,0.020858973684883143,0.036128802215959814,1.6514548429588298,-2.61928005883388,1.0191041953181523,1.7651402444976372,0.18412885222186487
0.714121204529236,-1.2838864587888958,-1.083397256939622,1.098319846701185,-1.285089429945959,0.7071067811865476,1.1737496163442973,-1.18991670915841,-0.03786737260124603,1.3922623633255544,-1.5760829844663549,0.46503647088745165,-0.7660775471009111,0.29580618620488847,0.038388953455412926,1.5977917710233824,-0.11560528887495829,0.024715104067824855,0.024715104067824855,1.6514548429588298,-1.8694966883862716,1.028670655099324,1.028670655099324,0.18424621081368703
0.34734931329270535,-1.2838864587888958,-1.0694654602413736,0.863412877802844,-1.285089429945959,0.8660254037844386,1.143756370649293,-0.9233902507377474,-0.04419659913490818,1.3743587586484793,0.006263338740871616,0.4589101739437688,-0.926184257039046,0.23254564301025266,0.035681295251514936,-0.005056589041865341,-0.11557146222676498,0.03578926018150155,0.02066293899988748,1.6514548429588298,0.007526143397140224,-0.0050718893351430335,-0.002928256672944823,0.18412885222186487
0.49348103424216616,-1.2838864587888958,-0.9930828705174998,0.6685149377090088,-1.285089429945959,0.8898149277675999,0.9862135877152772,-0.66389073332389,-0.035440326699990886,1.2762002999624305,0.08574474598318381,0.42613422292937403,-0.8836599626967698,0.18006169788210166,0.023857412608360794,-0.05772090650395807,-0.11557692833302267,0.03175498508616842,0.016284830543240616,1.6514548429588298,0.11095717186116645,-0.0768283868532736,-0.03939971180654266,0.18412885222186487
0.4390392490726606,-1.2838864587888958,-0.9933251626339908,1.049381266540311,-1.285089429945959,0.9135454576426009,0.9866948787218444,-1.0423768172512178,-0.040875240901505266,1.2765116670002923,0.003882429155812944,0.4036246082994043,-0.9074476902863801,0.28262574992382683,0.043181944524209044,-0.004101525440044866,-0.10943711114868113,0.03759231323265724,0.01673717619828267,1.6514548429588298,0.005022795010466896,-0.0035706087526335903,-0.0015897374406862055,0.16510962805024726
0.44047272684792965,-1.2838864587888958,-0.9781819053532874,0.6341526681538341,-1.285089429945959,0.915135660599092,0.9568398399605877,-0.6203166652195884,-0.039435240129564265,1.257051227133908,0.21514716467094921,0.4197401833183188,-0.8951691441415592,0.17079385645416242,0.025565758894730596,-0.13947932156088952,-0.11556846468462245,0.036893541302850615,0.01625276492212391,1.6514548429588298,0.28265023682034146,-0.20128039742880025,-0.08867034357011425,0.18412885222186487
0.4390392490726606,-0.2901111231664852,-0.8570358471076469,0.6564542449679401,-0.29134098329073915,0.9659258262890683,0.7345104432275219,-0.5626048199235093,-0.03628558359524581,0.24968966641175344,0.4508577008063047,0.36775612143981623,-0.8278330587768055,0.17680025286368747,0.027793266130729653,-0.3453384739618827,-0.11556846468462245,0.04089581834284296,0.010958001498774666,0.08487956854481475,0.15326468119204847,-0.5081410522790182,-0.1361559845992638,0.18412885222186487
0.5565236860634784,0.19270837737939725,-0.5299414898444282,0.34066391728019885,0.1914654534194412,1.0,0.2808379826585322,-0.18053194385970764,-0.019588609040070707,-0.10146548763883766,0.2841977778192409,0.22739915436786376,-0.5299414898444282,0.08140786578938419,0.012592205776565626,-0.1826917313129264,-0.10254185183861061,0.03696372036433913,2.2633750914382874e-18,0.036659019853112214,-0.10267936637105461,-0.5362814259035863,-3.283776658375027e-17,0.18412885222186487
0.45479940585644746,0.9276294353198665,-0.1604460121952367,0.26662268225736685,0.9263666263139583,0.9659258262890683,0.025742922829354038,-0.0427785461289922,-0.0061213807193708485,-0.14863183102282962,0.08561732122825015,0.03291155173115482,-0.15497894690446992,0.06270268194485479,0.010172262458796337,-0.14227539545070944,-0.04824012845802743,0.036852269797726996,-0.009874535931554797,0.8581551263483048,-0.4943284531356347,-0.5154380630627434,0.13811121274592414,0.04207642793837563
0.3731357157590822,0.7306750936053457,0.15453373924341943,-0.1597834664283402,0.7294176136699453,0.8660254037844387,0.02388067656455315,-0.024691936536446787,0.005454285351849754,0.11271963131042857,-0.08232290752465092,0.057641320363130626,0.13383014392660147,-0.03115725251889151,-0.00563957505121319,0.08511953179382185,0.07273407541062893,0.030566462038110406,-0.017647555085877512,0.5320500551319576,-0.38857390658499513,-0.46134733799098665,0.2663590097790133,0.13913013746590341
0.529301781135664,0.7306750936053457,0.5664303372785852,-0.7369482743774041,0.7294176136699453,0.7071067811865476,0.3208433269895317,-0.4174298596124643,0.01807918569370042,0.41316426492800784,-0.2988411205928596,-0.24305660563257062,0.40052673255947085,-0.14615266054818674,-0.02352173572329049,0.3888041187765735,-0.08510021206913888,0.022569262204010312,-0.02256926220401031,0.5320500551319576,-0.3848310422365103,-0.37306014343061017,0.3730601434306101,0.18412885222186487
0.4218456145135708,0.7306750936053457,0.7481494246470406,-1.0081354484369331,0.7294176136699453,0.49999999999999994,0.5597275615996978,-0.7542359557143778,0.02947093156773326,0.5457133679945869,-0.4010409095448484,-0.32103269845032223,0.37407471232352024,-0.1326530669314865,-0.03971224174356312,0.5404048227081004,-0.056462399746496895,0.0196958860067539,-0.03411427526378265,0.5320500551319576,-0.39099983718123527,-0.26802193274027447,0.4642276050489638,0.18412885222186487
0.5264348255850466,0.7306750936053457,0.9904415411383145,-1.0143798899448828,0.7294176136699453,1.2246467991473532e-16,0.9809744464124396,-1.0046839814967237,0.034719246465153314,0.7224455054166923,-0.5272495927447922,-0.35655378545114885,1.2129410630976084e-16,-0.06727714355460628,-0.03555838880487065,0.5399928836256856,-0.023876085068062224,4.292915057206828e-18,-0.03505431166109055,0.5320500551319576,-0.3882966573739962,-6.519259333211718e-17,0.532337922881167,0.1295962421696898
0.6267276527029431,0.7306750936053457,0.9480404207523416,-1.0143798899448828,0.7294176136699453,-0.4999999999999997,0.898780639380277,-0.9616731376660607,0.032981203632292795,0.6915173813678239,-0.5036869141036835,0.17930263446021377,-0.47402021037617054,-0.06111018466387217,-0.03528907521076527,0.538932586956272,0.01139390991951291,-0.017394407933640478,-0.0301279983086445,0.5320500551319576,-0.3875342220437493,0.2656463285099013,0.46011293782328216,0.0357700570258618
0.49778349225417956,0.12293026774339563,1.214561748892743,-1.0143798899448828,0.12168923179699098,-0.8660254037844385,1.4751602418733982,-1.232027013173085,0.0488111226156693,0.14779908619276774,-0.6474805803856705,-0.5211713366825514,-1.0518413290059714,-0.11780827518058777,-0.0407661621421121,0.5407640084761685,-0.04983518672208452,-0.03480405356989365,-0.020094129697468273,0.014808269135341801,-0.06487230023704633,0.4616765113690411,0.26654905811744345,0.18412885222186487
0.592338358898625,0.12293026774339563,0.9601550265769053,-1.0143798899448828,0.12168923179699098,-1.0,0.9218976750608978,-0.9739619501891073,0.038465429012022094,0.11684052759016307,-0.5118568359616056,-0.4120048067376992,-0.9601550265769053,-0.31305598601844964,-0.04063776845183491,0.5407640084761685,-0.13242875760451214,-0.040061685818754744,-7.359212295957737e-18,0.014808269135341801,-0.06487230023704633,0.5330981162348865,9.79285352517806e-17,0.18412885222186487
0.3774320997127483,0.12293026774339563,0.972269632401469,-1.0143798899448828,0.12168923179699098,-0.8660254037844386,0.9453082380900877,-0.9862507627121538,0.04048755532228962,0.11831474466647758,-0.5176221911500698,-0.4172032129255493,-0.8420102009878299,-0.921452011257682,-0.04224112380278787,0.5400410789288409,-0.38979208350241296,-0.03606330001239036,0.020821155970019812,0.014808269135341801,-0.064785574600892,0.46105931128518884,-0.2661927174828873,0.18412885222186487
0.6081005403685389,0.12293026774339563,0.9904415411383145,-1.0143798899448828,0.12168923179699098,-0.5000000000000004,0.9809744464124396,-1.0046839814967237,0.03537052631938715,0.12052607028094933,-0.5270613609755871,-0.42500082220732444,-0.4952207705691577,-0.29505196740623735,-0.0362254096833586,0.5398001024130651,-0.12481270832518843,-0.017855938412445743,0.030927392547176746,0.014808269135341801,-0.06475666605550723,0.26607393727136885,-0.4608535779239047,0.18412885222186487
0.34734931329270535,0.12293026774339563,0.8329516654189865,-1.0143798899448828,0.12168923179699098,-2.4492935982947064e-16,0.6938084769242632,-0.8449294186971184,0.027313670476761462,0.10136124828886073,-0.44317430780954425,-0.35487375170728214,-2.0401431817996378e-16,-0.2906373501969222,-0.033262960148199426,0.5397037118067548,-0.12206885518282255,-8.03158226606243e-18,0.032791423092986195,0.014808269135341801,-0.06474510263735332,1.3031536403743196e-16,-0.5320528503735223,0.18151317523401916
-0.9132648101710824,-1.2838864587888958,-1.596026802406035,1.2851624572497657,-1.285089429945959,0.0,2.5473015539984325,-2.0511537272166263,-0.057381433453749665,2.051037173682443,-2.1155009827085727,0.6347645110935471,-0.0,0.3461277753238892,0.046205028578946115,1.7034566319020878,-0.10711514459596705,0.0,0.03595267533555594,1.6514548429588298,-1.7033598356999595,0.0,1.3254796094397803,0.15817757576105096
