iter	RMSE
306	4.462487971
307	4.446616021
308	4.435360317
309	4.418211545
310	4.410520774
311	4.393592263
312	4.379767032
313	4.370225474
314	4.36075315
315	4.350546422
316	4.342760831
317	4.340041447
318	4.329624263
319	4.3202725
320	4.31213404
321	4.303408876
322	4.297124396
323	4.2882094
324	4.279471839
325	4.272135229
326	4.255981801
327	4.244231915
328	4.235711979
329	4.233136035
330	4.222832777
331	4.20764684
332	4.202895042
333	4.184214673
334	4.174446332
335	4.166149509
336	4.156472109
337	4.148727386
338	4.14022361
339	4.129630841
340	4.111739382
341	4.109824193
342	4.107994111
343	4.094223799
344	4.086972384
345	4.070631267
346	4.062672365
347	4.054602108
348	4.049017261
349	4.03956776
350	4.025445533
351	4.007863463
352	4.000536913
353	3.992825689
354	3.988644651
355	3.977241462
356	3.97037178
357	3.962028117
358	3.955419806
359	3.953638706
360	3.941344971
361	3.935473104
362	3.932323103
363	3.92465173
364	3.919526695
365	3.912078134
366	3.900488521
367	3.888074591
368	3.873684108
369	3.872022743
370	3.868158588
371	3.860261487
372	3.853265136
373	3.843978312
374	3.838741949
375	3.832758182
376	3.818144105
377	3.811391511
378	3.799234831
379	3.7898993
380	3.783516213
381	3.77229287
382	3.760893
383	3.753310493
384	3.748727486
385	3.741701064
386	3.725638281
387	3.719124609
388	3.711505976
389	3.708477018
390	3.700478738
391	3.689552187
392	3.687999064
393	3.681062403
394	3.674727397
395	3.664288766
396	3.658156864
397	3.654014821
398	3.642050814
399	3.635621557
400	3.620784396
401	3.613994768
402	3.602146708
403	3.59798564
404	3.595743415
405	3.586709429
406	3.576302749
407	3.568709438
408	3.560193474
409	3.554807635
410	3.548354672
411	3.543775717
412	3.534709056
413	3.528258581
414	3.519369893
415	3.5147052
416	3.507312158
417	3.506471348
418	3.498296146
419	3.495569326
420	3.486016306
421	3.472404637
422	3.471686646
423	3.46252565
424	3.451661728
425	3.450685161
426	3.444921519
427	3.436214877
428	3.431115046
429	3.430255041
430	3.428676025
431	3.421208028
432	3.420472192
433	3.409748935
434	3.402180725
435	3.395010234
436	3.388448963
437	3.379679473
438	3.372069587
439	3.368028526
440	3.358330096
441	3.352195297
442	3.344186707
443	3.343445723
444	3.334065231
445	3.328438178
446	3.326416426
447	3.319263348
448	3.317800245
449	3.312493546
450	3.304124715
451	3.299484808
452	3.298853854
453	3.291965113
454	3.277450163
455	3.268460415
456	3.262906654
457	3.255089741
458	3.25423095
459	3.246841429
460	3.242258491
461	3.233737913
462	3.231094244
463	3.221103004
464	3.220298736
465	3.219184465
466	3.218416464
467	3.212138243
468	3.210502886
469	3.21000545
470	3.196119964
471	3.195510765
472	3.194964309
473	3.194375684
474	3.189702443
475	3.182018301
476	3.17526278
477	3.174806085
478	3.170589889
479	3.161343763
480	3.15716874
481	3.154746804
482	3.154211778
483	3.141334865
484	3.140831834
485	3.13872094
486	3.132630963
487	3.123725185
488	3.116370373
489	3.112016022
490	3.100902675
491	3.100426757
492	3.093417331
493	3.083335713
494	3.079352843
495	3.078786546
496	3.074238972
497	3.073854473
498	3.067967108
499	3.061450777
500	3.054836967
501	3.048954768
502	3.04523788
503	3.036873102
504	3.030470598
505	3.020475045
506	3.013210001
507	3.010207075
508	2.999327827
509	2.994279055
510	2.99019659
511	2.982716296
512	2.973999099
513	2.971566664
514	2.967016935
515	2.966607838
516	2.966137992
517	2.960524619
518	2.954394703
519	2.942693188
520	2.932862568
521	2.929449889
522	2.926353128
523	2.920359511
524	2.915069441
525	2.90594419
526	2.896213148
527	2.887665504
528	2.884705111
529	2.884154993
530	2.875920387
531	2.873394082
532	2.870988002
533	2.864770644
534	2.859225565
535	2.854123554
536	2.850848292
537	2.845191975
538	2.835558179
539	2.831488538
540	2.830953927
541	2.826098333
542	2.819993017
543	2.814601615
544	2.810733517
545	2.804227658
546	2.797713817
547	2.795099898
548	2.789554544
549	2.78202756
550	2.776942947
551	2.771776097
552	2.771448083
553	2.771125076
554	2.763942961
555	2.76039313
556	2.754002925
557	2.749884566
558	2.744757158
559	2.742991985
560	2.735930196
561	2.732699918
562	2.725793226
563	2.719343456
564	2.719022728
565	2.718673379
566	2.717014642
567	2.710610682
568	2.70388091
569	2.691297315
570	2.688889134
571	2.685082419
572	2.68073582
573	2.675436309
574	2.665744728
575	2.664539847
576	2.659803724
577	2.653570474
578	2.64644358
579	2.64542472
580	2.639372239
581	2.638676129
582	2.633930983
583	2.630213734
584	2.625197986
585	2.623726598
586	2.618857651
587	2.615122047
588	2.608571793
589	2.602652676
590	2.602375192
591	2.597798981
592	2.591403883
593	2.586408869
594	2.58302745
595	2.582724271
596	2.581352248
597	2.581063974
598	2.572844992
599	2.568120084
600	2.560129936
601	2.551796604
602	2.551520586
603	2.543255445
604	2.534679172
605	2.528807697
606	2.523438284
607	2.522562132
608	2.51953921
609	2.518971427
610	2.518617054
611	2.511506272
612	2.511236958
613	2.504254864
614	2.498751627
615	2.497862201
616	2.497012667
617	2.48981118
618	2.485635837
619	2.477912727
620	2.477593659
621	2.470637286
622	2.466645318
623	2.461819028
624	2.459566403
625	2.4555071
626	2.450462265
627	2.448676066
628	2.44477294
629	2.440810569
630	2.434229926
631	2.430567366
632	2.426434254
633	2.422971166
634	2.418228775
635	2.409996545
636	2.406400245
637	2.402759025
638	2.399144166
639	2.398860472
640	2.396744415
641	2.392086329
642	2.388868518
643	2.386832793
644	2.380864998
645	2.375870911
646	2.373465473
647	2.37184475
648	2.371031748
649	2.365362676
650	2.365008954
651	2.358230526
652	2.357671126
653	2.357109163
654	2.354084457
655	2.346922825
656	2.343665832
657	2.336838115
658	2.334734641
659	2.326877698
660	2.324038394
661	2.320867967
662	2.316962647
663	2.311892238
664	2.30463632
665	2.29769727
666	2.297333701
667	2.293928121
668	2.290957353
669	2.286855344
670	2.283891928
671	2.281701489
672	2.279082192
673	2.274380999
674	2.271846191
675	2.269129475
676	2.261525821
677	2.259606646
678	2.256304946
679	2.252264806
680	2.246113201
681	2.245721099
682	2.238302148
683	2.231769118
684	2.227107335
685	2.222343524
686	2.217786009
687	2.217531745
688	2.211137311
689	2.21089685
690	2.205791216
691	2.201898718
692	2.198363144
693	2.192305495
694	2.191943057
695	2.189876758
696	2.188840559
697	2.183184509
698	2.17790545
699	2.174103755
700	2.171143712
701	2.169987524
702	2.168158671
703	2.160375112
704	2.155715681
705	2.149315744
706	2.14365301
707	2.14004816
708	2.138915762
709	2.134455533
710	2.130739547
711	2.12590582
712	2.123468379
713	2.123233936
714	2.121346998
715	2.115636975
716	2.1108346
717	2.110496873
718	2.107286545
719	2.101050592
720	2.095361656
721	2.089276571
722	2.089020516
723	2.08862045
724	2.084923696
725	2.082145328
726	2.078959139
727	2.074606532
728	2.071985659
729	2.069190927
730	2.067174851
731	2.066930146
732	2.057661437
733	2.055014735
734	2.050616976
735	2.050304565
736	2.047273211
737	2.046960544
738	2.046656938
739	2.041964703
740	2.038365979
741	2.036529365
742	2.03222213
743	2.027796322
744	2.025360034
745	2.020639014
746	2.016526906
747	2.011597503
748	2.007178598
749	2.006769467
750	2.000583493
751	1.998498532
752	1.996702033
753	1.993688156
754	1.989620842
755	1.987293755
756	1.986969683
757	1.983270112
758	1.981107077
759	1.974591059
760	1.969629741
761	1.967320472
762	1.964469209
763	1.961225094
764	1.957149441
765	1.955162153
766	1.953058508
767	1.945125234
768	1.93954694
769	1.936235871
770	1.932779922
771	1.930517532
772	1.930128406
773	1.929891355
774	1.929715303
775	1.928144894
776	1.927941605
777	1.923025409
778	1.914966942
779	1.912514474
780	1.907298006
781	1.902654025
782	1.902209713
783	1.897872853
784	1.894079901
785	1.891640725
786	1.889819517
787	1.885363083
788	1.880419257
789	1.876613716
790	1.872963827
791	1.871086648
792	1.867813942
793	1.865488163
794	1.863386706
795	1.863154014
796	1.860068811
797	1.855137393
798	1.852561205
799	1.849369106
800	1.844863152
801	1.84270222
802	1.842447368
803	1.840606409
804	1.834107756
805	1.829748025
806	1.824750143
807	1.821332879
808	1.819769093
809	1.817580293
810	1.813187082
811	1.806610486
812	1.803956962
813	1.801155071
814	1.799657128
815	1.799153564
816	1.796537119
817	1.793697832
818	1.79229893
819	1.790574672
820	1.786962528
821	1.786764804
822	1.784229629
823	1.781573506
824	1.781280224
825	1.781123961
826	1.779392503
827	1.777885874
828	1.775297544
829	1.774945231
830	1.771424022
831	1.768112583
832	1.765658169
833	1.762191724
834	1.760536947
835	1.757620832
836	1.754982063
837	1.753362036
838	1.753059787
839	1.751612737
840	1.749784262
841	1.74948771
842	1.748040929
843	1.746151793
844	1.744215417
845	1.742449333
846	1.736967835
847	1.733863486
848	1.730991281
849	1.729346273
850	1.725594927
851	1.725042126
852	1.724139112
853	1.721780712
854	1.721561376
855	1.71770747
856	1.716099867
857	1.714657738
858	1.710700544
859	1.706873007
860	1.702898622
861	1.700166169
862	1.694846341
863	1.692898689
864	1.688512705
865	1.687038542
866	1.686849326
867	1.684349181
868	1.683223336
869	1.681927164
870	1.676544847
871	1.672745475
872	1.669349274
873	1.664106976
874	1.662015404
875	1.661763785
876	1.65931543
877	1.655467428
878	1.653599611
879	1.649177018
880	1.645220655
881	1.644136503
882	1.640128826
883	1.636973618
884	1.635406769
885	1.632560712
886	1.631427321
887	1.626887984
888	1.623063941
889	1.621512776
890	1.620157002
891	1.617249105
892	1.61344895
893	1.611834213
894	1.608902409
895	1.603115017
896	1.601428664
897	1.597428316
898	1.595596442
899	1.593978875
900	1.592709279
901	1.590838308
902	1.589313028
903	1.585234403
904	1.581788291
905	1.579046742
906	1.575476443
907	1.575037662
908	1.571751862
909	1.569703637
910	1.568130029
911	1.567939341
912	1.566576196
913	1.566441934
914	1.564114261
915	1.560664131
916	1.557168567
917	1.554432607
918	1.552879613
919	1.550194099
920	1.549891374
921	1.546836576
922	1.544872167
923	1.544748775
924	1.54223981
925	1.537964851
926	1.534765265
927	1.531929274
928	1.52979739
929	1.527132139
930	1.524988799
931	1.523492873
932	1.521074242
933	1.519361572
934	1.515923238
935	1.51209663
936	1.510369129
937	1.508916784
938	1.507701694
939	1.504384138
940	1.50423658
941	1.500677368
942	1.500567
943	1.497823045
944	1.496110658
945	1.492299733
946	1.490638295
947	1.489552554
948	1.486495668
949	1.48389738
950	1.48270243
951	1.481431465
952	1.480454346
953	1.477573275
954	1.477042215
955	1.475517316
956	1.473892903
957	1.472258627
958	1.470645318
959	1.468027921
960	1.465762847
961	1.464598001
962	1.461857826
963	1.45894609
964	1.455245815
965	1.4514175
966	1.450196249
967	1.448843694
968	1.445805627
969	1.443961826
970	1.441436802
971	1.439632467
972	1.437834751
973	1.435068053
974	1.434568887
975	1.430127422
976	1.428911668
977	1.428502764
978	1.427033138
979	1.425250088
980	1.421812537
981	1.421056636
982	1.418230469
983	1.417449976
984	1.415874012
985	1.413836153
986	1.410504148
987	1.408706477
988	1.405516432
989	1.402168239
990	1.4020102
991	1.399941976
992	1.399134727
993	1.396832998
994	1.392988482
995	1.392018781
996	1.388276374
997	1.386315042
998	1.384411139
999	1.383416169
