output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_agitation,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl input_Timepoint (hr)_sin
-1.4679186775486717,0.8282254642205641,0.4312042011346216,0.18062896739927628,0.8269465083339801,0.1859370630761472,0.07788796958917654,0.3565828085072186,-0.2167521758690575,0.51418682784827,0.28431268547168115,-0.3241964835651801,0.03262682386372881,0.05530956045767554,-0.09079624364919174,-0.13580404807459834,0.02049338584755951,0.09376173086287183,0.20189523168883894,-0.23021738918722426,0.9860873358877676,-0.6217313036212321,0.37792515413170735,0.7862329082816436
-0.8990436888083235,0.8282254642205641,0.9426732897557009,-0.662804663684037,0.8269465083339801,0.8886329312188356,-0.624808252780452,0.7795403854631832,-0.5420196780182168,0.16844142394701914,0.4169337346304864,-0.8454579777528335,0.43931002220130944,-0.20196937873079399,0.38110040276212426,0.5944514358189537,-0.4405667604003526,0.09285385691977349,0.1347739038024813,-0.2732944415344246,0.14776280277113765,-0.7416657820303807,0.5156852112727671,0.07903028290475665
-1.081316252336023,0.8282254642205641,1.0844056878073254,-1.034758894991778,0.8269465083339801,1.1759356957488785,-1.122098431238307,0.8967454971497758,-0.5519766766049782,-0.21525594996481293,0.21155705483045206,-1.0635691365869655,1.0707259707646057,-0.3146179257938559,0.5267058097969735,1.0148762929742479,-0.4607264266099848,0.09244609912669195,0.05931711508085887,-0.29820727520497564,-0.16414996548150115,-0.811056963054815,0.4992325341217191,-0.03872568455393825
-1.2018564893024586,0.8282254642205641,1.1583530259212163,-1.0499407003512777,0.8269465083339801,1.341781732660838,-1.2162019872897436,0.9578959902036501,-0.6660315307161783,-0.00487211225903876,1.4185733254770685e-16,-1.1583530259212163,1.1023754742541316,-0.3207622247843759,0.6036964519171888,1.0499407003512777,-0.4428492677000843,0.09333335805410302,3.7413582665968103e-17,-0.3055050867892432,-0.003478193720449872,-0.8269465083339801,0.5749814743968023,-5.150948415206375e-19
-1.295934514243764,0.20641396364280365,0.9549978461080161,-1.0533144348756112,0.20516554587404232,0.91202088607095,-1.0059130165806909,0.1959326544052858,-0.5493409677246537,2.2844734684196313,-0.47749892305400776,-0.827052395288964,1.109471298717328,-0.31964426016867853,0.6058953675456442,0.9121970587751291,-0.37753560737339203,0.0920911186949176,-0.15173259265474037,-0.26280855964216276,0.4907814693961814,-0.1776785747082223,0.49816157735634115,-1.19606210512921
-1.193035110219214,-0.01237156433826014,1.1706775822735314,-1.0541578685066944,-0.013609237213713645,1.3704860016378009,-1.234078984838036,-0.015932028917937262,-0.6727147947357416,3.441114551265116,-1.0138365258898252,-0.5853387911367662,1.1112488117345771,-0.3220309994696355,0.605758241952782,0.5270789342533476,0.011847445994215633,0.09332200270931057,-0.2645590709690048,-0.15274325084051238,-0.040003280934772865,0.006804618606856829,0.28731856017490603,-2.5456134668098342
-1.2459537585956357,-0.19546050617504512,1.1275416350404284,-1.0541578685066944,-0.196689187271362,1.2713501387496426,-1.188606886646771,-0.22177524781072452,-0.5750427907938372,3.6797244290862463,-1.1275416350404284,-2.0712603813864505e-16,1.1112488117345771,-0.32163995037350457,0.5376172939473206,1.9364565891940795e-16,0.00875990103564724,0.09309549453176841,-0.30511554292065884,-5.604881595118375e-17,-0.6418938200127746,3.613121754281517e-17,9.368491919500386e-17,-3.263493173761436
-1.4326389368895358,-0.3509133813194852,1.0104583496934343,-1.0592184702931944,-0.3521344278863464,1.0210260764651786,-1.0702961474572652,-0.35581717287227926,-0.4800380514164329,3.352281985782033,-0.8750826003006139,0.5052291748467173,1.1219437678102546,-0.32455099294271456,0.5032025027633296,-0.5296092351465973,0.00879695286668631,0.09388469372728502,-0.26535546027067874,0.15320304641821345,-1.1682360777514507,-0.17606721394317323,-0.23753480366710467,-2.8731133363557073
-1.2062652536194596,-0.48333620088697116,1.1398661913927435,-1.0634356384486108,-0.4845507439657777,1.2992949342801985,-1.2121743309897286,-0.5523230110607914,-0.5833469385129707,3.5494497599918486,-0.5699330956963723,0.9871530786611306,1.1308953571226044,-0.32880302555017105,0.5442322341682997,-0.9209622781862201,0.008876861884779791,0.09559808423479599,-0.15459469932277445,0.2677658738078789,-1.508851244874417,-0.41963325369701265,-0.44320401095048,-1.5569589600929223
-1.144527151384436,-1.2329645099168267,1.293923145796683,-1.0617487711864442,-1.2341422375980362,1.6742371072283844,-1.3738213100593266,-1.5968852064334085,-0.4112700923781091,3.3057867871236595,-3.169197677685164e-16,1.293923145796683,1.1273104531159241,-0.32101351018135427,0.33747407380933186,-1.0617487711864442,0.008680977732565093,0.09141197390135225,-7.405295459628426e-17,0.30234413158080686,-3.1530551994035396,-1.2341422375980362,-0.3178473881653036,-6.257591450722436e-16
-0.8876059295037901,-1.2329645099168267,-1.55304937158812,1.0756807367048884,-1.2341422375980362,2.411962350590254,-1.6705852921689728,1.9166838265519863,-2.197857056892585,0.6493997463886796,-0.0,-1.55304937158812,1.1570890473179714,0.3301652933291269,1.5222906247421313,1.0756807367048884,0.008812170583005492,0.09420979411375621,0.0,0.3069361401232449,0.5160503399091378,-1.2341422375980362,1.4151881434684181,-0.0
-0.7312796178103613,-1.2329645099168267,-1.55304937158812,1.0728974057223135,-1.2341422375980362,2.411962350590254,-1.6662626417355633,1.9166838265519863,-1.6798661840358515,0.6506046024478661,-0.4019587553515071,-1.500130497518973,1.1511088432056706,0.3282525778038527,1.160506616070862,1.0363393131457235,0.008783848129211385,0.09360518379374705,0.07918559434155517,0.2955246613102225,0.5170077877405275,-1.192089860610123,1.0448000955762444,-0.10842466764122924
-0.7047326959032003,-1.2329645099168267,-1.55304937158812,1.5687689061088148,-1.2341422375980362,2.411962350590254,-2.436375563799277,1.9166838265519863,-3.1328382223823628,0.6723602231172195,-0.7765246857940599,-1.3449802091267704,2.4610358807738475,0.48418720348097444,3.164547941007813,1.3585937253573586,0.008861131931165138,0.09525958148200998,0.15432075482741292,0.2672913880234593,0.5342960535641401,-1.06879852964327,1.7469615172347188,-0.21646453596954107
-0.6840846621477056,-1.2329645099168267,-1.2684137426314013,1.5892812120167599,-1.2341422375980362,1.6088734224961987,-2.015866130227948,1.5654029745312172,-2.450967969437355,0.48790067660826997,-0.8969039587648722,-0.8969039587648722,2.525814770869461,0.48938511462917406,3.0709832400590895,1.1237915222294261,0.008840663782566505,0.09482001340033636,0.21773839050605703,0.21773839050605703,0.47471799817128485,-0.8726703451543107,1.3663491756757253,-0.2719915949976176
-0.7298010453232551,-1.2329645099168267,-1.030734673377003,1.493349070817344,-1.2341422375980362,1.0624139669015973,-1.5392466667467661,1.2720731961713756,-1.0029942437064574,0.45471791541388673,-0.8926424117059405,-0.5153673366885017,2.230091447311025,0.4538888461304586,1.4531581798513318,0.7466745354086721,0.008726805028176033,0.09237965774454933,0.2632199523372269,0.15197011033797844,0.5444530004663463,-0.6170711187990182,0.4865433702838096,-0.3820549327346569
-1.4804711418923555,-1.2329645099168267,-0.9209228762778748,1.7317034149614896,-1.2341422375980362,0.848098944051914,-1.5947652897665532,1.1365498191847958,-0.327535369684566,0.4067920888554908,-0.8895431902172117,-0.2383523794513064,2.998796717389285,0.5346647975730878,0.6158975228152487,0.448197824261107,0.008864927259147856,0.09532705038197545,0.2982303620363001,0.07991058466606796,0.5451480375929022,-0.319419515455812,0.0920515645801828,-0.426670891425478
-0.7017813266027871,-0.34630737020409447,-0.8690364940346282,1.7797791319332383,-0.3475286429792358,0.7552244279639985,-1.5466930169712556,0.3020150734712871,0.5031854576680417,0.38404658785120593,-0.8523382014823931,-0.1695406094649828,3.1676137584650315,0.5397861073502696,-1.0305194122425099,0.3472176839664408,0.008708085634487411,0.09198376566893968,0.29746065630078494,0.059168603347095935,0.15358064987247502,-0.06779947486864721,-0.1129602883700987,-0.43343086618240445
-1.3034948712188752,0.07974865796955621,-0.5732471415790655,1.5706075914245763,0.07850646092849946,0.32861228532856923,-0.9003463123265192,-0.045003604322750905,0.33191888634410444,0.25358905775884927,-0.5720197754456936,0.037492156881505784,2.4668082062405086,0.48041240677160435,-0.9094058824143982,-0.10272265127178543,0.00878240824432155,0.09356061002076273,0.3052218832692431,-0.020005299156454645,-0.03472913863992502,-0.005134568209507834,0.037869414852537024,-0.44142584544477104
-1.4288558705651002,0.7476202697012246,-0.38837879629433686,1.012254527647423,0.7463452724595437,0.15083808941103802,-0.39313819499119873,-0.28986467853780645,0.20794964042398048,0.17335384751335772,-0.3677675838681497,0.12484027261593715,1.0246592287427077,0.3110677346223258,-0.5419913935834432,-0.32537855411769206,0.008823326234859227,0.09443445470334311,0.29099342327690303,-0.09877895683257773,-0.3331330798404705,-0.23990482531093818,0.17210831761580306,-0.4226646326744698
-1.4657219962885306,1.709125090039058,0.030656119684378744,0.7718759427886787,1.7078028718188922,0.0009397976741029539,0.02366272128362241,0.05235460923580569,-0.015100667163804302,-0.013385050059489399,0.025489631948670818,-0.017031627556527117,0.5957924710559115,0.23743822120267905,-0.380212558660478,-0.4288312973973314,0.008832227018404824,0.09462507773550181,0.2557699427915026,-0.17090001199512328,-0.7456595018019768,-0.9488044394479679,0.27366415780341535,-0.3630355863101905
-1.4539242199851943,0.8282254642205641,0.24017357767373654,0.5618609686489339,0.8269465083339801,0.05768334741260236,0.13494415899564557,0.19861070145137638,-0.12332665361410869,-0.10735333575766609,0.15835744333678953,-0.18057205639975926,0.31568774809111827,0.17153860772391816,-0.2885098091597106,-0.42242944249896613,0.00874759524290831,0.09321075688805976,0.20130115712224855,-0.2295399769741723,-0.3696304440424512,-0.6217313036212321,0.38606198237266515,-0.29471590236709866
-1.2563056912299793,0.8282254642205641,0.34493230666841546,0.2776238349738572,0.8269465083339801,0.1189782961835938,0.09576142978366407,0.2852405666110318,-0.19953444301779216,-0.15283299933216318,0.1525596581305925,-0.3093603835248957,0.07707499374559149,0.08509102012419367,-0.1605982281422654,-0.24899324998782188,0.008800231156215218,0.09394073685786154,0.13556039179298948,-0.2748892814112488,-0.36640440084215103,-0.7416657820303807,0.5188177491057605,-0.19596977664908777
-1.2120582544185803,0.8282254642205641,0.6715330500047673,0.004351338502863818,0.8269465083339801,0.45095663724870527,0.0029220676164313174,0.5553219109323103,-0.38806812923849016,-0.30032695610952787,0.13100959896990275,-0.6586297307489622,1.8934146766505133e-05,0.001324691459769742,-0.002514568408029637,-0.004267728753660663,0.008740956633667744,0.092679511003431,0.05939195107170038,-0.29858350113716553,-0.369831876050752,-0.811056963054815,0.566780010228875,-0.0872494400344338
-1.3624876031849031,0.8282254642205641,0.7023444408855553,-0.1871080957530484,0.8269465083339801,0.49328771364284324,-0.1314143308968357,0.5808012830380914,-0.4059426370385775,-0.3139922580390124,8.601238714294327e-17,-0.7023444408855553,0.03500943949633193,-0.0575863034948477,0.1081451626576422,0.1871080957530484,0.008836773461797509,0.09472252049474136,3.7690983902039046e-17,-0.30777023978081663,-0.36969724014883076,-0.8269465083339801,0.5779822739491499,-5.4749435089098134e-17
-1.4111553556608623,1.1391312145094443,1.07208113145501,-0.8795671068724485,1.1378369895639493,1.1493579524218545,-0.9429672991264244,1.2198535671830812,-0.5719675144174435,-0.4792012792551815,-0.5360405657275047,-0.9284494947580031,0.7736382954919693,-0.26872857217189783,0.46925908601562605,0.7617274588847229,-0.002941794366825133,0.093344714089708,-0.1527618359487309,-0.26459126132070393,-0.508592983296797,-0.9853957383279894,0.4620344329283024,0.22349114502407927
-1.3034948712188752,0.20641396364280365,0.8564013952894948,-1.0280114259431117,0.20516554587404232,0.7334233498537934,-0.880390419551224,0.17570405975186068,-0.49431075663678087,-0.3831432142668169,-0.7416653641571412,-0.4282006976447478,1.0568074918695898,-0.3148643952268346,0.593363238995448,0.5140057129715563,0.0087934739217208,0.09381045095183159,-0.2652505197240406,-0.15314245896536316,-0.09178848509046901,-0.10258277293702125,0.28859758949230013,0.3874488746372527
-1.3064481657438882,0.20641396364280365,1.07208113145501,-1.0625922048175274,0.20516554587404232,1.1493579524218545,-1.1391850532160486,0.21995411055622804,-0.6166904864057928,-0.4862020818666148,-1.07208113145501,-1.9693810890939763e-16,1.129102193738974,-0.32564950047953833,0.6112321954128377,1.9519502136430704e-16,0.00034191718248196076,0.09392205395633918,-0.3064670519914648,-5.629708413982092e-17,-0.09304511813940634,-3.7688299357494807e-17,1.056675667656555e-16,0.45351239528555987
-1.3344678844643956,0.20641396364280365,0.837914560761022,-1.0507841339823611,0.20516554587404232,0.7021008111353364,-0.8804673260804811,0.17191119825434348,-0.48409366372516544,-0.36705621841217395,-0.7256552958199246,0.4189572803805111,1.1041472962290606,-0.3234391427473183,0.6070761447823487,-0.5253920669911807,-0.034085042712862855,0.09474540164921771,-0.2665690365307143,0.1539037049986271,-0.08987466377072953,0.10258277293702119,-0.28886815338636407,0.3793704330347032
-1.4037836706958493,0.20641396364280365,0.8748882298179675,-1.0566881693999441,0.20516554587404232,0.7654294146740168,-0.9244840419959057,0.17949692124937788,-0.4712388825098366,-0.3889991140040832,-0.43744411490898416,0.7576754324943579,1.116589887349805,-0.32566807499513195,0.5691613341432201,-0.9151187985788256,-0.06967094517064781,0.09498536237218179,-0.1540984769329194,0.26690639141679673,-0.09122218455924587,0.1776785747082222,-0.46646512045249544,0.22231360575340015
-1.417054243812568,-0.22539957842508548,0.911861898874913,-1.0600619039242776,-0.22662678916758122,0.831492122619762,-0.9666300606373474,-0.20665233430627516,-0.4860401497894212,-0.4081028562991584,-2.233417511443179e-16,0.911861898874913,1.1237312401515642,-0.3236218278507546,0.5650336385423351,-1.0600619039242776,-0.0049282187498069265,0.09319940900400504,-7.477345127571956e-17,0.30528578251206695,0.1014265867312921,-0.22662678916758122,-0.5330194740992189,1.0961788343307356e-16
0.8320162279418072,-1.2329645099168267,-1.55304937158812,1.8599053268861527,-1.2341422375980362,2.411962350590254,-2.8885247991339362,1.9166838265519863,-4.670308476861548,0.6863275094859439,-0.0,-1.55304937158812,3.4592478249794865,0.6778652875477873,5.5930814391521,1.8599053268861527,0.010464528265362413,0.13283273454539768,0.0,0.36446225393776743,0.5453952615916628,-1.2341422375980362,3.0071860961417958,-0.0
0.7285893123788887,-1.2329645099168267,-1.55304937158812,1.375774422644331,-1.2341422375980362,2.411962350590254,-2.1366456025347866,1.9166838265519863,-4.62446857660874,0.6863275094859439,-0.4019587553515071,-1.500130497518973,1.892755262002342,0.5014925082232107,4.096602273187776,1.3288960459800911,0.010466086436102778,0.13287229514181945,0.09434381826558684,0.3520959231472148,0.5453952615916628,-1.192089860610123,2.8762083889457197,-0.11437796755366335
1.0995608391243332,-1.2329645099168267,-1.5317895118803764,1.2349210062534177,-1.2341422375980362,2.3463791087067216,-1.891639045379746,1.8904461357212514,-4.5611637294093015,0.6769322984693646,-0.7658947559401881,-1.3265686305389712,1.5250298916859537,0.45638447657244346,3.6771872758772384,1.0694729630825015,0.010610272892655615,0.13657882484259876,0.18478286232940996,0.3200533059225433,0.5453952615916628,-1.06879852964327,2.578737894372725,-0.22096126563707302
1.1561027601839988,-1.2329645099168267,-0.6471944796929551,1.1311786696301702,-1.2341422375980362,0.41886069454503483,-0.7320925905310671,0.7987300433293604,-1.6405921312017657,0.28600982269256464,-0.4576356053373879,-0.4576356053373879,1.2795651826262817,0.4127949817205525,2.867457746640511,0.7998641080290707,0.017542395993365958,0.1331700012217661,0.25804069564873494,0.25804069564873494,0.5453952615916628,-0.8726703451543107,1.7924655687490199,-0.31248641862307286
0.6417058517400638,-1.2329645099168267,-0.8373623842091782,0.6462043317572651,-1.2341422375980362,0.7011757624884793,-0.5411071999265623,1.0334242865283416,-0.3719631686271456,0.3700493044234741,-0.7251770968986537,-0.4186811921045892,0.41758003838185354,0.2352927446138921,0.28704920994035854,0.3231021658786326,0.018589464867769127,0.13257979448077015,0.31533291274552616,0.18205754205797833,0.5453952615916628,-0.6170711187990182,0.22210405891257892,-0.3827161385881336
1.09128814904999,-0.2184905617519993,-0.7108508132526632,0.8933303856646759,-0.2197181118069152,0.5053088787019726,-0.6350246311530502,0.15618679846428524,0.4115935225454274,0.31752509633526255,-0.6866291591593349,-0.18398172869640458,0.7980391779517987,0.327598110175161,-0.5172519934951507,0.231210917378798,0.01669922454474992,0.13448026707884142,0.3542199843859986,0.09491295875919321,0.09814438320589677,-0.05686723188959468,-0.14986019638656053,-0.4314628123470117
0.6251566211421924,0.275504130373666,-0.42535246535128235,0.7853708808860117,0.27425231948070206,0.18092471978041386,-0.3340594403999734,-0.11665390021942414,0.2462856006821348,0.1899634310030673,-0.42535246535128235,-2.604532676009417e-17,0.61680742054367,0.28881573084371615,-0.45474178455160935,4.809009677102957e-17,0.010578942656633561,0.1352359320017035,0.36774438405188936,2.2517849141678064e-17,-0.12248174352552028,1.6793111260538955e-17,-3.545446389999985e-17,-0.44660239795761797
0.8071943072695926,1.025132439403521,-0.1014631244124398,0.5078812162596017,1.0238438131129606,0.010294765615534239,-0.05153121503208921,-0.10388239218878709,0.058748705082422706,0.04513362707864567,-0.09800585228595646,0.02626058897354592,0.2579433298293323,0.1868727841016479,-0.29407101312641326,-0.1314493314178169,0.010569058049567032,0.1353841460486953,0.35540839593102475,-0.09523139267295874,-0.45543427836875716,-0.26499027804402003,0.14986019638656045,-0.42967074276315564
0.6472216201978235,1.0124659088361965,0.3492459013917257,0.7853708808860117,1.0111779046184062,0.12197269963891898,0.2742875612218488,0.35314973876585165,-0.2022187329724277,-0.15597405703841447,0.3024558227728295,-0.17462295069586276,0.61680742054367,0.2869077152104207,-0.45474178455160935,-0.3926854404430057,-0.013794517628764498,0.13345500443997316,0.31637201729922304,-0.18265746935177127,-0.4515944769643397,-0.5055889523092029,0.28950766804506095,-0.3867690220223447
0.7534112330511032,1.0124659088361965,0.4805024265438826,0.15363909120461022,1.0111779046184062,0.2308825819145593,0.07382395613581211,0.4858734368367028,-0.2782182739974254,-0.020556322421826784,0.33976652418577036,-0.3397665241857703,0.02360497034617854,0.05591798261680142,-0.08895939003041832,-0.10863924324611833,0.01045001379819188,0.13246450785900327,0.2573562782010605,-0.25735627820106044,-0.043259092743134865,-0.7150107533416789,0.40942567056033324,-0.03025065884740816
0.5796462369980461,1.0124659088361965,0.8440768389371796,-0.11541623711096666,1.0111779046184062,0.7124657100301813,-0.09742017258264873,0.8535118493334252,-0.4887334345830989,-0.37717127972539466,0.4220384194685897,-0.7309919852656636,0.013320907788854877,-0.04256954299077781,0.06682777132106359,0.09995339334730542,-0.005743469987201485,0.13603922639265278,0.1844174791015298,-0.31942044360762134,-0.45183950882385493,-0.8757057531450578,0.5014419902348305,-0.22342236057579207
0.7589270015088628,1.0124659088361965,0.8995373425225979,-0.4097745743590431,1.0111779046184062,0.8091674305926175,-0.3686075316522623,0.90959228513801,-0.5208459167063373,-0.4021714917468792,0.23281739602575816,-0.8688863508540129,0.16791520179113492,-0.14970408459086748,0.23726576289368806,0.3958118443300099,0.01048952303162226,0.13346804044023614,0.09455508136970452,-0.35288436778554627,-0.45208454068337006,-0.9767228530437826,0.5592858669468938,-0.1157146418952238
0.6679081584451627,1.0124659088361965,1.1152170786881144,-0.775824770249201,1.0111779046184062,1.243709132597652,-0.8652130338511915,1.1276828688225078,-0.6457277916300427,-0.49841894553803257,1.3657470257698613e-16,-1.1152170786881144,0.6019040741322256,-0.28394925950738326,0.4492144400928829,0.775824770249201,0.010776852976922833,0.13395354083793626,4.482166142546364e-17,-0.36599664047356534,-0.4519211861103599,-1.0111779046184062,0.5790153360901221,-5.473258775821291e-17
0.6458431593895353,1.3464017147020308,1.2325468551621537,-1.0364457622539447,1.3450973103839283,1.519171750170115,-1.2774679648122407,1.6578954598007822,-0.7136635315885375,-0.5510557304918504,-0.3190066000971836,-1.190548839512496,1.0742198180941605,-0.38009306681427746,0.6001179913706506,1.0011297293089447,0.05418004574331137,0.1344889909931072,-0.09491603727437163,-0.3542314735610563,-0.6013755808566998,-1.2992642309717994,0.5592858669468939,0.11571464189522371
0.8154669973439358,1.3464017147020308,1.4418178220244664,-1.0406629304093613,1.3450973103839283,2.078838631907376,-1.5004463597844242,1.9393852744687232,-0.8348346308002242,-0.5254829358734782,-0.7209089110122328,-1.2486508615023386,1.082979334728199,-0.3810183903942186,0.6025597964075077,0.9012405345112645,0.02668330012208491,0.1340515087991374,-0.1830652266264249,-0.31707827361607904,-0.4902323115299039,-1.1648884413546041,0.5014419902348306,0.1822293107514941
0.7451385429767601,0.9664057976822884,1.1356142194511951,-0.9925281730834368,0.9651200555473,1.2896196554197472,-1.1271291065594677,1.0960040585570412,-0.6575380489442555,-0.5076266763362904,-0.8030005153858077,-0.8030005153858086,0.9851121743643446,-0.3641023877787672,0.574689033716821,0.7018234017059939,0.010532114018654986,0.1345740639859034,-0.25939744022050726,-0.25939744022050754,-0.43141471608178206,-0.6824429359366336,0.40942567056033347,0.3160811647128251
0.6251566211421924,0.9664057976822884,1.3000854239728417,-1.0457235321958613,0.9651200555473,1.6902221096266434,-1.359529921713234,1.254738516600904,-0.7527693987075038,-0.5814613768356601,-1.1259070042503432,-0.6500427119864214,1.0935377057881885,-0.3799995322082033,0.6054899624517363,0.5228617660979311,0.010432804012995529,0.1320481623213664,-0.3147000504306041,-0.1816921588300983,-0.431648587056203,-0.4825600277736504,0.28950766804506134,0.38732864346741364
0.7079008489069568,0.9664057976822884,1.1633444712439043,-1.0185565349386676,0.9651200555473,1.3533703587737593,-1.1849321135702475,1.1227670807075611,-0.6735942900058747,-0.5204921150014472,-1.1237044696450875,-0.30109570517264406,1.0374574148662652,-0.37284430267094304,0.5897598544043028,0.26362182975575815,0.010509383488668457,0.13399381222033238,-0.3535787448030933,-0.09474113913079883,-0.43180450103915047,-0.24979145118604384,0.14986019638656045,0.4321650110410941
