output_D0_%,output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-0.6136447662310085,0.4620160189328142,0.9999967489634565,-0.17445515986813276,-0.14466163620141645,0.213826004860947,0.9991499417695178,-0.21994912715496345,0.9659258262890683,0.020926988988470962,-0.03093241972559662,-0.02816354680118803,-0.14453866538692842,0.07882932602463984,-0.13973241048018178,0.04572156035479373,0.04162885788757154,-0.11651852068271278,-0.055342242396197235,0.18805191154682951,-0.2585990338430257,0.11985514548717519,-0.5263543526505131,0.1410362237253113
-0.35831542132401356,0.3797791786676423,0.7961224364167978,-0.16485205121907098,0.17099611995388844,-0.19983889390170848,0.7952443975449212,0.3297698616054646,0.8660254037844387,0.029239673039284604,-0.03417167547306893,0.03298408110134789,0.1359837063952491,-0.09298404897696069,0.14808698382863855,0.0399355835158583,-0.0385476716397723,0.10866813529493516,0.0999194469508542,0.16705087906062696,-0.3976221987724604,-0.17932182888662548,-0.4709261741289776,0.27188935340180564
-0.5377006507568741,0.5370412832566277,0.7961224364167978,-0.220658795821166,0.5837793395415949,-0.7597577003858887,0.7952443975449212,-0.4329203568450182,0.7071067811865476,0.3407983172756207,-0.4435308485429151,0.11137083668644593,0.4642472491729276,-0.31447082258242876,0.4127943297064658,0.5772317632956538,-0.14494320891415793,0.409267017211152,0.5372298220015591,0.13489869975399213,-0.5623227062046243,0.23320595901292815,-0.38090496883283986,0.3809049688328398
-0.5920402503434387,0.4288309440045948,0.7961224364167978,-0.22518856405185553,0.7658895834773477,-1.0228416527370336,0.7952443975449212,-0.4329203568450182,0.49999999999999994,0.5865868540791052,-0.7833837673780486,0.1497031037571921,0.609069400398374,-0.4189921742623462,0.3829447917386738,1.0462050465738266,-0.19992773549896284,0.5595619228304295,0.8858068553191322,0.09773151834595996,-0.6887018504911531,0.23683602115772848,-0.2735330152683415,0.4737730799922811
-0.576327704202273,0.5341542062046066,0.7961224364167978,-0.2023585321691803,1.0087032420583515,-1.028899506903014,0.7952443975449212,-0.3672085588966967,1.2246467991473532e-16,1.0174822305390292,-1.0378542683653094,0.1944202053166487,0.8021656020323025,-0.5480788313706774,1.2353051966763179e-16,1.0586341953052654,-0.19831288831201233,0.559052470368335,1.028899506903014,2.3604175361303306e-17,-0.7952443975449212,0.1995227431000659,-6.654117470157731e-17,0.5433499254471238
-0.6352499659193978,0.6351509306191337,0.7961224364167978,-0.19529209372930462,0.9662108518066758,-1.028899506903014,0.7952443975449212,0.15493314283793408,-0.4999999999999997,0.9335634101489819,-0.9941338689882299,0.18606922217957894,0.7683737667463649,-0.5239778775850042,-0.4831054259033376,1.0586341953052654,-0.19814156567628954,0.5579740476597013,0.8910531109192927,-0.09628810410877504,-0.6887018504911532,-0.0840205211936889,0.271150896621188,0.46964712946575426
-0.5481757954844522,0.505301785750602,0.16702455770139388,-0.22681928061490375,1.23330587624578,-1.028899506903014,0.1660501467947373,-0.4329203568450182,-0.8660254037844385,1.5210433843823712,-1.2689478079298726,0.24168178710681437,0.20479062179342392,-0.671056777807788,-1.0680742194654724,1.0586341953052654,-0.20162578997725047,0.5598367777927962,0.5144497534515075,-0.16970856240760554,-0.08302507339736873,0.23555724926581018,0.47121499066583433,0.2720561017071067
-0.6110259800491139,0.6005202782686712,0.16702455770139388,-0.22826880644872438,0.978351534735726,-1.028899506903014,0.1660501467947373,-0.4329203568450182,-1.0,0.9571717255197505,-1.0066254116673954,0.19164261510118297,0.16245541595972385,-0.5322863982900454,-0.978351534735726,1.0586341953052654,-0.20154411290669066,0.5597877585787674,1.890057731659599e-16,-0.19588318543697056,-3.050291711551848e-17,0.23553662391271474,0.5440645610412699,9.994303848130514e-17
-0.5920402503434387,0.3841057164532143,0.16702455770139388,-0.22863118790717954,0.9904922176647761,-1.028899506903014,0.1660501467947373,-0.4329203568450182,-0.8660254037844386,0.9810748332544863,-1.019116954346561,0.19500266420239248,0.16447137814228097,-0.5384670090218996,-0.8577914227484817,1.0586341953052654,-0.20256408022634254,0.559346585652508,-0.5144497534515071,-0.17049832193842976,0.08302507339736867,0.23535099573485563,0.47080239561318166,-0.2718178898423912
-0.584838631080778,0.6163930853660055,0.16702455770139388,-0.22500737332262793,1.0087032420583515,-1.028899506903014,0.1660501467947373,-0.4329203568450182,-0.5000000000000004,1.0174822305390292,-1.0378542683653094,0.1948361986368777,0.1674953214161167,-0.5478866033064893,-0.5043516210291762,1.0586341953052654,-0.19873721065401767,0.5588563935122199,-0.8910531109192923,-0.0965775614239609,0.14380364542637764,0.23514474220390105,0.271579677977676,-0.47038980056052887
-0.6044791000694807,0.3538117963694319,0.16702455770139388,-0.21304878519360756,0.850874363980699,-1.028899506903014,0.1660501467947373,-0.43001190830629543,-2.4492935982947064e-16,0.7239871832795591,-0.8754642135361569,0.1627922670435849,0.14128781304287383,-0.4621198338648994,-2.084041132651006e-16,1.0586341953052654,-0.19685266166106719,0.558807374298191,-1.028899506903014,-4.686074400647701e-17,0.1660501467947373,0.23354450438107363,1.3302400432362613e-16,-0.5431117135824085
1.9551281623093635,1.254109504013312,-1.2892205319175964,-0.20489520237836642,-1.5833325632938637,0.5288344214919233,-1.290418026238096,-0.3913955040301169,0.0,2.506942005986717,-0.8373207601388344,-0.3147565585756094,2.0431608812041726,-3.9829938264881384,-0.0,0.2796658453546972,0.10512895801172725,1.330323322382035,0.5288344214919233,0.0,-1.290418026238096,-0.9845852428021056,0.0,2.5155762717354673
2.0062156325585963,0.6783245581446552,-1.2892205319175964,-0.17294402918637475,-1.5833325632938637,0.867875211007081,-1.290418026238096,-0.3986474863501119,0.25881904510252074,2.506942005986717,-1.3741350824630445,-0.3132497548873266,2.0431608812041726,-3.078543518012685,-0.4097966221114443,0.7532073818805853,0.171702208003094,1.6874481503314225,0.8383030803078142,0.05120528960124037,-1.2464480982523416,-0.7751079359614049,0.5032333144093342,1.8780922974369187
1.8560901717384828,0.9975569864810968,-1.2892205319175964,-0.10102942875594788,-1.5833325632938637,0.749123961199108,-1.290418026238096,-0.43347971199201,0.49999999999999994,2.506942005986717,-1.1861123617102365,-0.3119940851470933,2.0431608812041726,-3.1682342116554953,-0.7916662816469318,0.5611867092426426,0.14761412122407278,1.49899030542543,0.6487603809820557,0.09852449585766136,-1.1175347922235654,-0.8673890030623737,1.0004955007886982,1.7329090401100935
1.3116052914506107,0.6982457160268509,-1.2892205319175964,0.0601524082430317,-1.0192157309955467,1.158738751747935,-1.290418026238096,-0.43339232182851395,0.7071067811865476,1.0388007063087867,-1.181004763895639,-0.19768308518510416,1.3152143519020916,-1.425475975560041,-0.7206943548789552,1.3426754948023627,0.224744422994065,1.6206129893165169,0.8193520289846004,0.1371476575658111,-0.9124633369183179,-0.6061428645290714,0.9889601367832679,0.9889601367832679
0.5793515512116116,0.39893444557260127,-1.2892205319175964,0.04261133374650951,-0.9510457963489299,0.22334548997891618,-1.290418026238096,-0.4329203568450182,0.8660254037844386,0.9044881067529703,-0.21241178937794028,-0.18197214783702995,1.2272466393866244,0.5210098099234572,-0.823629819800575,0.04988320789392215,0.04273470181688896,-0.12235498198709585,0.11167274498945812,0.16570443128299805,-0.6452090131190481,0.23716602680725576,-0.47443323207652527,-0.27391415425188614
0.2056063741251216,0.44169319849463584,-1.2892205319175964,0.13940523320717557,-0.9620331143997206,0.28112011056760855,-1.290418026238096,-0.4329203568450182,0.8968727415326884,0.925507713201626,-0.2704468554897503,-0.1859818130707367,1.241424872659376,0.21856924676087866,-0.8628212767569079,0.07902851656554445,0.054346598959468195,-0.0638691224827915,0.1243362454971684,0.1733849033544453,-0.5707372986598362,0.09835740047483536,-0.20376512681632578,-0.10048584027415966
0.04786260633801765,0.44169319849463584,-1.2892205319175964,0.13517624158700378,-0.9762984168413543,0.29433488672682573,-1.290418026238096,-0.4329203568450182,0.9025852843498605,0.9531585987269349,-0.2873586839325793,-0.19028812124070218,1.2598330760797982,0.3012082409132845,-0.8811925841750724,0.08663302554449333,0.05736814855446372,-0.0908083962250288,0.1267144349137111,0.17592086093318843,-0.5555392798169582,0.1335648782087791,-0.27846621594738863,-0.13282157168994665
0.7814607536888386,1.0403157394031353,-0.46673330530079066,0.07611531148798162,-0.9762984168413543,0.6095077308280206,-0.4678048021091518,-0.38885153433324154,0.9108638249211758,0.9531585987269349,-0.5950614326599628,-0.19121723120121364,0.45671708768994795,0.3911182048613638,-0.8892749102286045,0.37149967393912275,0.11937782411011272,-0.24417694981197163,0.25154812523284886,0.178401250681406,-0.19306633040670068,0.15577912597467428,-0.364904232077861,-0.16533595655414246
0.864365858917856,0.612728210182778,-0.23606408310514254,-0.23352333759632427,-0.7941881729056027,-0.14445279866988844,-0.23710024350075107,-0.4329203568450182,0.9659258262890683,0.6307348539831396,0.11472270424673958,-0.15536027594001064,0.188302209181335,0.4312950624845235,-0.7671268671428497,0.020866611043563323,-0.028258072113506727,0.07844712494327087,-0.03738713541412721,0.18895585206314744,-0.06136605861643954,0.23510349149771012,-0.5245596117109084,-0.14055532433992116
-0.1363211679815836,0.48445195141667424,0.2811941727275228,-0.23352333759632427,-0.47246007528577155,-0.24051305758757635,0.2802372515605115,-0.4329203568450182,1.0,0.22321852273903692,0.11363281729503744,-0.09208612708626286,-0.13240091297015696,0.25657609196862163,-0.47246007528577155,0.05784653087012482,-0.04687785729517749,0.13061400023254582,-1.472717730638842e-17,0.1949077433274415,1.71595826562716e-17,0.23510349149771012,-0.5430640712094654,-3.325308382693011e-17
-0.6521253632172553,0.5699694572607434,1.0594115486199114,-0.2081566355044629,-0.11430992887879098,-0.3175343462693259,1.0585738432292575,-0.29995538575335284,0.9659258262890683,0.013066759840274252,0.036297328538620034,-0.022379609739175615,-0.12100550073248485,0.06207761535658067,-0.1104149125052908,0.10082806106068817,-0.062166907266882815,0.17244149483385626,0.08218393628868007,0.18910905851635873,-0.2739790712751018,0.16289499296842147,-0.5245596117109084,0.1405553243399211
-0.6588473987763651,0.6982457160268509,0.7961224364167978,-0.19619804737544252,0.2256291931346143,-0.3504198403132191,0.7952443975449212,0.17849294307493177,0.8660254037844387,0.05090853279457708,-0.07906494582823201,0.04413791957801181,0.179430351762883,-0.12253110820739041,0.19540061308996146,0.12279406448514198,-0.06854965226532916,0.19030042511306752,0.17520992015660947,0.1694131822824333,-0.3976221987724604,-0.0969331043484318,-0.47030728154999846,0.2715320356047326
-0.7614704749787706,0.44169319849463584,0.7961224364167978,-0.2244638011349452,0.49879455903824355,-0.8168746110937031,0.7952443975449212,-0.4329203568450182,0.7071067811865476,0.24879601212615582,-0.4074526114300203,0.09583442164208084,0.3966635786010526,-0.2708774039284386,0.35270101511489577,0.6672841302494886,-0.15694779441702472,0.4436152519681951,0.5776175768834811,0.13585787612613173,-0.5623227062046243,0.23510349149771012,-0.3840042873709872,0.3840042873709871
-0.6476440061778492,0.6554869631048126,0.7961224364167978,-0.2300807137410002,0.717326851761147,-1.028899506903014,0.7952443975449212,-0.4329203568450182,0.49999999999999994,0.5145578122575585,-0.7380572440653356,0.13947123013496196,0.5704501600715883,-0.3929719558446453,0.3586634258805734,1.0586341953052654,-0.20005089668775136,0.5636602764870434,0.8910531109192926,0.09721595517617859,-0.6887018504911531,0.23716602680725576,-0.27391415425188603,0.4744332320765254
-0.5938677217049728,0.44169319849463584,0.7961224364167978,-0.2275440435318141,0.8265929981225987,-1.028899506903014,0.7952443975449212,-0.4329203568450182,0.258819045102521,0.6832559845453064,-0.8504811281778257,0.16366595724996483,0.6573434508068561,-0.45283104398256496,0.21393801046252095,1.0586341953052654,-0.20372277903849656,0.5636602764870434,0.9938406063737086,0.051246341146653634,-0.7681471018003302,0.23716602680725576,-0.1417883996870756,0.5291615115560487
-0.685735541012803,0.39893444557260127,0.7961224364167978,-0.21141806863055934,0.9358591444840504,-1.028899506903014,0.7952443975449212,-0.4329203568450182,1.2246467991473532e-16,0.8758323383144186,-0.962905012290316,0.1815155686417752,0.7442367415421239,-0.5126901321204846,1.1460969057451727e-16,1.0586341953052654,-0.19956131237431704,0.5636602764870434,1.028899506903014,2.3752768933525138e-17,-0.7952443975449212,0.23716602680725576,-6.708961844914533e-17,0.5478283085037722
-0.6037267071916668,0.48445195141667424,0.7961224364167978,-0.1981911453969459,0.9965625591293013,-1.028899506903014,0.7952443975449212,-0.17302262579076577,-0.4999999999999997,0.993136934258342,-1.0253627256861437,0.19226193728714308,0.792510791950606,-0.5411973205756819,-0.49828127956465035,1.0586341953052654,-0.19850054636188008,0.5587583550841623,0.8910531109192927,-0.09646255296562747,-0.6887018504911532,0.09396237157328512,0.27153203560473255,0.4703072815499985
-0.5723572079158225,0.3561756926505667,0.7961224364167978,-0.2077942540460077,1.0329846079164517,-1.028899506903014,0.7952443975449212,0.5140889428532376,-0.8660254037844385,1.0670572001923055,-1.0628373537236404,0.19822368727269965,0.8214752221956952,-0.5609768266718217,-0.894590912173955,1.0586341953052654,-0.19743978034944124,0.5587583550841623,0.5144497534515075,-0.1661851953014429,-0.3976221987724609,-0.2791832342696494,0.47030728154999835,0.27153203560473294
-0.573701615027644,0.39893444557260127,0.16702455770139388,-0.2012713877938148,1.111899046955278,-1.028899506903014,0.1660501467947373,-0.047588519981210324,-1.0,1.2363194906200556,-1.144032381138217,0.22024492226002915,0.18463099996785245,-0.6038324232134579,-1.111899046955278,1.0586341953052654,-0.20380437642406862,0.5587583550841623,1.890057731659599e-16,-0.19807996316133875,-3.050291711551848e-17,0.02584361540382907,0.5430640712094654,9.975925148079031e-17
-0.5616019510212471,0.5272107043387089,0.16702455770139388,-0.20725068185832496,0.8994370956968998,-1.028899506903014,0.1660501467947373,-0.40604882143290616,-0.8660254037844386,0.8089870891156741,-0.9254303842528192,0.17666253037957014,0.1493516617731024,-0.4884519709859759,-0.7789353739796103,1.0586341953052654,-0.20209083132705505,0.5587583550841623,-0.5144497534515071,-0.1700999880230704,0.08302507339736867,0.22051052607715926,0.4703072815499984,-0.27153203560473277
-0.5992453501522603,0.48445195141667424,0.16702455770139388,-0.22772523426104166,0.8448040225161739,-1.028899506903014,0.1660501467947373,-0.4329203568450182,-0.5000000000000004,0.7136938364595081,-0.8692184421965741,0.16619979042626284,0.14027983195159524,-0.46280755867221823,-0.42240201125808735,1.0586341953052654,-0.20241722086934338,0.5636602764870434,-0.8910531109192923,-0.09836588486596669,0.14380364542637764,0.23716602680725576,0.2739141542518863,-0.47443323207652516
-0.5858012790340413,0.48445195141667424,0.16702455770139388,-0.22609451769799344,0.850874363980699,-1.028899506903014,0.1660501467947373,-0.4329203568450182,-2.4492935982947064e-16,0.7239871832795591,-0.8754642135361569,0.1657070441119715,0.14128781304287383,-0.4620792961911229,-2.084041132651006e-16,1.0586341953052654,-0.20037728623003967,0.5587583550841623,-1.028899506903014,-4.7699780310339316e-17,0.1660501467947373,0.23510349149771012,1.3301233530772043e-16,-0.5430640712094654
2.2210875943712374,0.5009487423141518,-1.2892205319175964,-0.0680962018115426,-1.5833325632938637,1.5335728053066577,-1.290418026238096,-0.38845458749948136,0.0,2.506942005986717,-2.4281557608239517,-0.4357029377277884,2.0431608812041726,-4.213142107652327,-0.0,2.351845549176132,0.42201000091952445,4.080734718009336,1.5335728053066577,0.0,-1.290418026238096,-1.0336516897625554,0.0,2.6609331515847665
2.3238946540216756,0.9119331318100271,-1.2892205319175964,-0.057768330245570466,-1.5833325632938637,1.3423176952092792,-1.290418026238096,-0.3964297516182938,0.25881904510252074,2.506942005986717,-2.1253353171104195,-0.4338068641576346,2.0431608812041726,-4.307434258244015,-0.4097966221114443,1.8018167948719515,0.3677727873231177,3.651756655445277,1.2965793288874607,0.07091212607073717,-1.2464480982523416,-1.0784816359460407,0.7041136192142391,2.627787801208746
2.3905994237961643,1.151548293748859,-1.2892205319175964,0.050402535103295495,-1.556562357435308,1.2038524571297293,-1.290418026238096,-0.4392567417930698,0.49999999999999994,2.4228863725845637,-1.8738714186741396,-0.4254355354175766,2.0086161249981878,-4.010277353701365,-0.7782811787176539,1.4492607385372869,0.3290337918145611,3.101566874570744,1.0425668102826626,0.13665868681244206,-1.1175347922235654,-1.1316869868135733,1.2881839698054098,2.231200085198743
1.9585573140024026,1.0629643695409965,-1.2892205319175964,0.21546728942962198,-1.219112075422358,1.073175888692154,-1.290418026238096,-0.4392567417930698,0.7071067811865476,1.4862342524406094,-1.3083216849567256,-0.3292791530810619,1.573164198129548,-2.6040349582064786,-0.8620424155575552,1.1517064880701946,0.28986215037952345,2.2923138789274127,0.7588499483001218,0.19098779082006626,-0.9124633369183179,-0.93825656747822,1.510386792581564,1.510386792581564
2.396716705912029,1.1965732390450183,-1.2892205319175964,-0.2592524211466408,-0.8748023075544948,0.8836515940707702,-1.290418026238096,-0.44242493426709556,0.8660254037844386,0.765279077302669,-0.7730204535673175,-0.2350124601151597,1.128860667063003,0.15253030902290027,-0.75760102163144,0.7808401397038133,0.23738978877158215,-0.1540732683810357,0.4418257970353852,0.23265457682040577,-0.6452090131190481,0.07714109960665899,-0.150999970302083,-0.08717987350153314
3.1708441927172566,1.1747876329004971,-0.08310695180963273,-0.258708848958958,-0.7546702499715432,0.8282654988389502,-0.08277987109374418,-0.44187981377129504,0.9659258262890683,0.5695271861921115,-0.6250673310515954,-0.20447455816749435,0.062471506010928046,0.4058793274054112,-0.7289554847795406,0.6860237365669349,0.224414864540983,-0.4454605751247474,0.2143708855008601,0.26171331990425845,-0.02142500719019263,0.23765330833471235,-0.519497521881254,-0.13919894145805148
3.123722794563184,1.126863377174997,1.0647568247135717,-0.26160790062659933,-0.578266127012444,0.8274000911009528,1.0639395736754624,-0.4425343001345916,1.0,0.33439171364997194,-0.47845744617069125,-0.1585775206486761,-0.6152402166445804,0.3167630042557712,-0.578266127012444,0.684590910753865,0.22689735556385848,-0.45323377305998863,5.0663643659050516e-17,0.27422930938035667,6.514750966939273e-17,0.24241173371346683,-0.5477806661308291,-3.354189197059624e-17
3.1016924417163407,1.168976778664476,2.219473519305571,-0.26269504500196483,-0.7028295338644988,0.8706704780008122,2.2206432348917504,-0.44286239773707975,0.9659258262890683,0.4939693536721886,-0.6119329262028912,-0.19281402311216628,-1.5607336496583215,0.38499643023671526,-0.6788811982384266,0.7580670812621628,0.23885945251227195,-0.4769364544197323,-0.2253461017151254,0.2649917734257386,-0.5747447615680552,0.2425914592367137,-0.5291154925575974,0.14177606893360384
3.0857790290849514,1.168976778664476,2.2331793554431614,-0.26414457083578546,-0.6824938899583398,0.8775937399047898,2.2343514059502554,-0.4438449817028644,0.8660254037844387,0.4657979098304665,-0.5989523653507075,-0.18759259437416365,-1.5249311825808756,0.37385695767160015,-0.5910570466315835,0.7701707723200759,0.24121840341356568,-0.48072888343729137,-0.4387968699523947,0.2380386911592311,-1.1171757029751272,0.24312969973602072,-0.4743919725712601,0.27389033306541444
3.0637486762381085,1.1893086518018805,3.2919551970720273,-0.2380531058270138,-0.8002585143701266,0.8628818083588375,3.291747388467854,-0.43903801005807774,0.7071067811865476,0.6404136898218822,-0.6905285140342516,-0.21891436127778197,-2.634248874777029,0.43832801586394315,-0.5658682222133887,0.7445650151966177,0.23604524855792505,-0.4726288620380588,-0.6101495780530449,0.19343228041813368,-2.327616900338728,0.2404756167937561,-0.3873057353790136,0.3873057353790135
-0.6642877385966512,0.6055114962229609,3.2919551970720273,-0.20018424341844931,-0.5574448557891227,0.713166269685324,3.291747388467854,2.427330302303857,0.49999999999999994,0.31074476724575584,-0.3975508683584021,-0.15116564968158336,-1.834967648258684,0.30530439844394025,-0.2787224278945613,0.5086061282168803,0.19339355519814072,-0.39059074040348385,-0.6176201066696747,0.13558798517172807,-2.8507368612542447,-1.329413322364517,-0.27384269069247147,0.4743094535607296
-0.5675989867633044,0.6461732036015464,1.8973863700721945,-0.03185805596602636,0.0010265589471865036,0.22940334414489635,1.9173075580556027,4.705262399970087,0.258819045102521,1.0538232720486628e-06,0.00023549605544644797,0.0002804621087789444,0.0019682292282302855,-0.0005621824207997559,0.00026569300645226017,0.05262589430486175,0.0626743801085692,-0.12562992870930276,-0.2215866147466345,0.07071092739540256,-1.8519768872651337,-2.5767792621777947,-0.14173907667318944,0.5289774355622432
-0.6538847348553475,0.4733563597260558,0.95168367657845,0.1611100706613476,-0.5574448557891227,0.27267373104475573,0.9525429602324673,6.292711384358413,1.2246467991473532e-16,0.31074476724575584,-0.1520005686797259,-0.15407006652515903,-0.5309901730997318,0.2756922332220499,-6.82673058343307e-17,0.07435096360186778,0.07536325691311292,-0.13485464808227612,-0.27267373104475573,3.384754776279298e-17,-0.9525429602324673,-3.112149366092401,-6.056663855785768e-17,0.49456413555342277
-0.7836191869091638,0.8843407492219311,0.6090377731386876,0.3578832026025008,0.18920714434746408,-0.19551185521172249,0.6088163825009562,7.461723142023545,-0.4999999999999997,0.03579934347212211,-0.03699223981068488,0.05176598596516917,0.11519240916495932,-0.09160995532581541,-0.09460357217373198,0.03822488552832954,-0.05349091857931136,0.09466255824209972,0.1693182333543767,-0.13679712291969526,-0.5272504534859719,-3.61280292058666,0.2420890491259169,0.4193105330421263
-0.2860988750578062,0.47481009273317265,-0.3606501335958402,1.3924822664919896,0.917648120090475,-0.9960140128591207,-0.36060874235154117,1.6275975227641308,-0.8660254037844385,0.8420780723055828,-0.9139903864839424,0.25471707445920827,-0.33091193450708223,-0.4583826183874262,-0.7947065837333845,0.9920439138117287,-0.2764695637918791,0.4975278662587109,0.4980070064295608,-0.24038784848987393,0.18030437117577075,-0.8130157931255318,0.43259609373754265,0.2497594711697511
