output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glucose_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
0.7832198935565212,0.8176991789472843,0.9435229107527913,-0.1939276739727391,-0.42379092632335447,0.8902354831154197,-0.18297520342227713,0.2612497963510923,0.7704667648051574,-0.5179631630563921,-0.3998564483552331,0.4717614553763956,-0.817114809764555,0.037607942732476994,-0.053696168640777475,0.10645993888473425,-0.09696383698636954,0.16794629215721837,0.13844380108515525,-0.3460613624078548,-0.7071834541468792,-0.27448361727810844,0.4754195709709745,0.17959874923400684
0.5838773285468257,0.8176991789472843,1.0299821707981844,-0.44133763031534634,-0.4236944014404946,1.0608632721621403,-0.45456989052712704,0.2861521740593738,0.8410681096325701,-0.5654264639452885,-0.436397679350718,0.2665790019186078,-0.9948863793912445,0.19477890393236533,-0.1226135034076176,0.2422798984198097,-0.11422658404602737,0.42629941523481024,0.07190574220004553,-0.3459825416252615,-0.7887606521699773,-0.14208317544041177,0.5302616296443387,0.179516945812019
0.6503228914995426,0.8176991789472843,1.1411440765708327,-0.8485331834625542,-0.4236944014404946,1.3022098034926985,-0.9682986160820855,0.3156255499636934,0.9318412672678148,-0.626450707945298,-0.4834963564800449,1.3974984407384323e-16,-1.1411440765708327,0.7200085634370967,-0.23469319798566932,0.46581691515462154,-1.0391534470977309e-16,0.8485331834625542,3.387213126090898e-17,-0.3459825416252615,-0.8165851152363002,-6.722909666360454e-17,0.548967234556217,0.179516945812019
0.843887240823405,0.8176991789472843,1.1178618329728938,-1.0607215835202766,-0.4236944014404946,1.2496150776175179,-1.1857401736278868,0.3049636983773895,0.9128293336964322,-0.6136695190630732,-0.47363180021462437,-0.28932393216659796,-1.079771614691355,1.125130277745763,-0.28937527654807094,0.5823013943392176,0.27453494736635176,1.024578372024472,-0.07060838010280565,-0.3459825416252615,-0.7887606521699773,0.14208317544041163,0.5302616296443387,0.179516945812019
0.5549862501176605,0.40638713082938693,1.3572922266843146,-1.0607215835202766,-0.42388745120621435,1.8422421886176648,-1.4397091599883483,0.37038894940050987,0.5500345853718072,-0.7451089601675381,-0.5753391425112214,-0.678646113342157,-1.1754495486677636,1.125130277745763,-0.2894583385968939,0.5823013943392176,0.530360791760138,0.9186118376710168,-0.13644406934581835,-0.1717778632226338,-0.35095163335287854,0.2744836172781083,0.47541957097097454,0.17968057129010076
0.602657508884374,0.6649261325034941,1.1228023621183445,-0.9847203375562817,-0.4242735507376537,1.260685144378534,-1.1056463210341667,0.3102680770033284,0.745317653338647,-0.6163817076852957,-0.4763753449525749,-0.7939411641861545,-0.7939411641861553,0.9696741431969574,-0.2721113669045284,0.5405792005195365,0.6963024282583525,0.6963024282583533,-0.19539739907640052,-0.2816333291398203,-0.46937839159823,0.3881784542039268,0.38817845420392727,0.18000804585553642
0.56365357364641,0.9587204525877064,1.314062596661618,-1.0641578329139236,-0.42388745120621435,1.726760507945074,-1.3983700051766708,0.3497782276874272,1.2583678157116576,-0.72137730972309,-0.557014644824313,-1.1380115908719055,-0.6570312983308095,1.1324318933520583,-0.28325837880322463,0.5841877826660935,0.9215877169396537,0.5320789164569623,-0.23051933114721554,-0.40592155003655606,-0.47880817051963426,0.47541957097097437,0.2744836172781087,0.17968057129010076
1.0244555016470973,0.8999615885708643,1.196786786071474,-1.0294173515441494,-0.41231653087338943,1.4322986113152882,-1.2319930836807313,0.33268398942255734,1.0757357883050542,-0.65699673230308,-0.49345497582810344,-1.156007265227927,-0.30975121316233356,1.0597000836601709,-0.2861584663853883,0.5651163966813767,0.9943408058865868,0.2664328159386225,-0.26850902860564835,-0.370612086908354,-0.23264036063236887,0.5302616296443387,0.14208317544041155,0.1700049216314667
0.9435604820454344,0.8999615885708643,1.2214276751844122,-1.0675940823075711,-0.42379092632335447,1.4918855657063979,-1.3039889579935726,0.33781205182607826,1.0978843335454769,-0.670523773056416,-0.5176299659033834,-1.2214276751844122,-2.243726239206875e-16,1.139757124578145,-0.2952660683795698,0.5860741709929697,1.0675940823075711,1.9611385135299343e-16,-0.27657147343994404,-0.3809258854715969,-1.6511667807602645e-16,0.548967234556217,1.0084364499540681e-16,0.17959874923400684
0.5232060638455787,0.8999615885708643,1.145405282958783,-1.0429218116611834,-0.42388745120621435,1.31195326222989,-1.1945681527896643,0.3119872770250249,1.029551353117007,-0.6287899706319644,-0.4855229259915313,-1.1063765443778268,0.2964527015907743,1.0876859052386447,-0.2840726693085167,0.5725299028059996,1.0073851126837208,-0.269928027410738,-0.26310038275152414,-0.3810126471840112,0.23264036063236856,0.5302616296443388,-0.14208317544041135,0.17968057129010076
0.4957624774136441,0.8999615885708643,1.2337789980480387,-1.0710303317012184,-0.4235013516747749,1.5222106160244222,-1.3214147295253877,0.33634252456466085,1.1089863612349102,-0.677304244611972,-0.5225070733412939,-1.068483954965313,0.6168894990240195,1.147105971424022,-0.29197534260158303,0.5879605593198457,0.9275394754769288,-0.5355151658506093,-0.23608861158021308,-0.38066560033435415,0.4494266651440158,0.4754195709709744,-0.27448361727810855,0.17935339487036134
0.42497639718641667,0.14784812915527962,1.1040901079799492,-1.075213965337984,-0.3025843292759785,1.2190149665391758,-1.1871331030915642,0.3042145248242023,0.16195543676068916,-0.6061092932786277,-0.3340803647833556,-0.552045053989975,0.9561700815777396,1.1560850712578314,-0.2962581615264153,0.5902572371078172,0.5376069826689924,-0.9311626084864947,-0.13776707291617507,-0.044385124774364196,0.12703448885379204,0.2744836172781087,-0.4754195709709743,0.09155727632339378
0.44086942839823007,0.8882098157674955,1.0299821707981838,-1.0669970339754247,-0.29347026885219585,1.060863272162139,-1.0989879212892313,0.28658432518746013,0.9136979336840042,-0.5654264639452881,-0.3022691445771113,-2.522728737293676e-16,1.0299821707981838,1.1384826705123536,-0.29688341568272103,0.5857464110211748,2.613389004715447e-16,-1.0669970339754247,-6.81496411252726e-17,-0.26033768918557415,0.887100728137784,1.3445819332720909e-16,-0.548967234556217,0.08612479870018011
-0.936392764284853,-1.285868152855677,-1.5823226148590528,1.1248704808151668,-0.37862213755311225,2.5037448574943904,-1.7799080005812147,-0.3092406921233585,2.036655966878464,-1.7637510694134138,0.5991023707365646,-0.0,-1.5823226148590528,1.2653335986093446,0.21983868698445094,1.2538476634653029,0.0,1.1248704808151668,0.0,0.48733616545606495,-1.2871306696579583,0.0,1.114659585125453,0.14335472304528785
-0.8620476949385778,-1.285868152855677,-1.5823226148590528,1.0204084992482882,-0.3915949913173988,2.5037448574943904,-1.6146154447549532,-0.31185956857113445,2.036655966878464,-2.3964470604600203,0.6196296106270545,-0.4095352282219437,-1.5284062792136097,1.0412335053381438,0.20111205600776688,1.5454212216449956,0.2641011533899382,0.985638922788791,0.05101058089273085,0.5040339234090658,-1.2432727556313652,0.3919846269038216,1.4629065433909927,0.15334663722487363
-1.0430057404814415,-1.285868152855677,-1.5823226148590528,1.588729786463619,-0.4168426882047786,2.5037448574943904,-2.513883070021578,-0.3139139792425228,2.036655966878464,-3.0205920646557587,0.6595796123850621,-0.7911613074295263,-1.37033158145056,2.5240623343967363,0.3151850858520041,3.032823104978319,0.7943648932318094,1.3758803548265206,0.09919405066156026,0.5365310084110402,-1.1146878579138684,0.9544804694979415,1.653208668002631,0.17375782670978626
-1.2113320189198868,-1.285868152855677,-1.018422969520135,1.6098111764936445,-0.4174432237962964,1.0371853448462098,-1.6394686787313595,-0.2027696082489438,1.3108434387534977,-1.6739062938665588,0.42513376758468246,-0.7201337878638281,-0.7201337878638281,2.591492023963852,0.3205159264683435,2.645927223675178,1.13830839932855,1.13830839932855,0.14078606757949125,0.537303976189104,-0.9101388247883244,1.1622189668616703,1.1622189668616703,0.1742588450934448
-1.5101206139585455,-1.285868152855677,-1.041334673432164,1.6075174800233856,-0.413575200263869,1.0843779020920716,-1.6739636900966475,-0.20603572216378904,1.3403337955527925,-1.32063433017484,0.4306701961064179,-0.9018222810338263,-0.5206673367160821,2.584112448580736,0.3180591536397241,2.038674812851438,1.3921509747277956,0.803758740011693,0.1713494940995427,0.5323253244695579,-0.6435653348289793,1.0983048084548026,0.6341065768136408,0.17104444627329937
-1.3698451242783134,-1.285868152855677,-0.9400538259504155,1.514747337018393,-0.4181985159226617,0.8837011956840142,-1.4239440295123438,-0.18403900377962706,1.209972110510084,0.046674017970111614,0.3931291148998839,-0.899575423811338,-0.27288322146783905,2.2944594950043133,0.2965496051259221,-0.07520776202011259,1.4495228252358503,0.43970794184844075,0.18734495962147912,0.5382761358495,-0.3736343110259806,-0.047512439387322525,-0.014412740918239166,0.17488999871991676
-1.5227425874770155,-0.006100094568847444,-0.6745003843824247,1.1247330308394214,-0.4181985159226617,0.4549507685320386,-0.7586328616287993,-0.13062419749162144,0.004905166107416264,0.3698517130573807,0.28207505973799485,-0.6745003843824247,-4.1301236837879786e-17,1.2650243906612308,0.2178165542192191,-0.6167297273952733,1.1247330308394214,6.887003530563993e-17,0.19366067168548984,0.0030412631837917043,-4.452996700834746e-19,-0.5483343251109019,-3.357579380548451e-17,0.17488999871991676
-1.382469056513976,0.6402474096164201,-0.29160937560996925,0.5766512525526732,-0.4181985159226617,0.08503602794363613,-0.16815691170159172,-0.056415475040194604,-0.18637362406658,0.1596438823321049,0.12195060810922316,-0.2816730270896988,0.07547406013831451,0.33252666707056694,0.11156038545480196,-0.3156923350513586,0.5570023376025671,-0.14924832654285536,0.18687041261861037,-0.267279379576667,-0.165416641053839,-0.5288038103407312,0.14169255393529942,0.17488999871991676
-1.0794731369691584,1.5803892338859002,0.023349357412534393,0.27082505651806144,-0.00356984879298577,0.0005451924915782748,0.0063235910409100435,0.004630767432884145,0.03687631717126844,-0.01274300525173168,-8.335367537612925e-05,0.020221136681297276,-0.011674678706267191,0.07334621123801117,0.053711450365636466,-0.1478038584332755,0.23454137892599758,-0.13541252825903066,0.17175471534571993,-0.005637965705769041,-0.7896644973936734,-0.4726368299383663,0.27287700099384704,1.274382040478196e-05
-0.3037545366562355,0.8176991789472846,0.33830809043503807,-0.35800858251939865,-0.4181985159226617,0.1144523640538019,-0.12111719991149252,0.06751564105567394,0.2762573510132682,-0.18550593844825455,-0.14147994134456254,0.23921994487688722,-0.23921994487688716,0.12817014515754907,-0.07144723887964982,0.19630839447968507,-0.25315029642245046,0.25315029642245046,0.14111624574284634,-0.3414946833163564,-0.5774128723995862,-0.3877309196432677,0.38773091964326767,0.17488999871991676
-1.6307560464584572,0.8176991789472846,0.27655147611690006,-0.7574725745309001,-0.4181985159226617,0.07648071894243634,-0.20948015860458902,0.054647695420412944,0.22582781899368776,-0.12241231610949824,-0.11565341688830903,0.13827573805845,-0.23950060377132093,0.57376470116647,-0.14967965864258526,0.33528648459846583,-0.37873628726545,0.6559904922137612,0.09880203170080533,-0.3414946833163564,-0.7071834541468792,-0.22131922387164146,0.38333614043739384,0.17488999871991676
-1.3908856642434795,0.8176991789472846,0.4247673504804312,-1.0246409648869796,-0.4181985159226617,0.18042730203416546,-0.43523402784875487,0.08403020297986706,0.3468586958406808,-0.23264567918665263,-0.17763707558331743,0.10993788004207307,-0.4102937539934287,1.0498891069245206,-0.20270105073649336,0.5611973070175515,-0.2651965961049738,0.9897271706580839,0.05120124432921112,-0.3414946833163564,-0.7887606521699773,-0.14175555740386614,0.5290389424864743,0.17488999871991676
-1.5844656833047768,0.8176991789472846,0.4741726419349416,-1.063298770565512,-0.4181985159226617,0.2248396943595623,-0.504187187205224,0.09235026125990238,0.38720232145634514,-0.2397362797669746,-0.19829829514832023,5.806940081888702e-17,-0.4741726419349416,1.1306042754861292,-0.20708895995845097,0.5375917313490822,-1.3021654359103701e-16,1.063298770565512,2.385132372691349e-17,-0.3414946833163564,-0.8165851152363002,-6.191674544066206e-17,0.5055885948811601,0.17488999871991676
-1.4216061845203058,0.8176991789472846,0.36918639759410704,-1.0555672094298054,0.7750104137636489,0.13629859616851409,-0.3897010554678542,0.0714879629196978,0.30147211702305843,-0.20137711017034896,0.2861233027553199,-0.1845931987970534,-0.3197247990481589,1.1142221336234266,-0.2043963429279154,0.575771685010062,0.5277836047149024,0.9141480187680605,-0.09681825141116583,0.6328619680325219,-0.7071834541468793,0.272730944968005,0.47238385348085643,0.6006411414421022
-1.529619643501744,0.18310344756538546,0.3506594132986656,-1.0538490847329818,1.2627521550557794,0.12296202413496439,-0.36954210175780317,0.06663971561440399,0.06380058638131406,-0.17891123752865593,0.44279592983348526,-0.3036799599927912,-0.17532970664933298,1.1105978933925433,-0.20027468433391427,0.5376882432567984,0.9126600791337415,0.5269245423664913,-0.16458045737357646,0.22975093464326318,-0.09097229956147437,0.44185802760800275,0.25510685118307774,1.5945430050980152
-1.418801301516185,0.18310344756538546,0.35683507473047943,-1.0366678377647451,1.7856726915464418,0.12733127055790683,-0.36991944535946736,0.07072145868879212,0.06492421462484448,-0.19455307106978456,0.6371906483321509,-0.35683507473047943,-6.554953981382823e-17,1.074680205855832,-0.20545811455853677,0.5652104453821984,1.0366678377647451,1.9043279239464041e-16,-0.19819088339958912,0.324893502028214,-3.342268064071009e-17,0.5452184632262738,1.0015500687391425e-16,3.188626961334714
-1.2897492612867663,-0.2575880325609333,0.23949750752601728,-1.0358087754163332,1.9301885396031775,0.05735905611117471,-0.248073619985788,0.04685913703293265,-0.061976681574575754,-0.13064842310815467,0.4622753442902443,-0.20741092566058575,0.11974875376300867,1.0728998192294839,-0.20266225669123258,0.5650446409553207,0.8970367129733948,-0.5179043877081667,-0.169443112327703,-0.4994902942147995,-0.12938899075566176,0.47242601622377456,-0.2727552876389788,3.725627798415447
-1.467896547673946,-0.5690100118501985,0.18391655463969311,-1.038385962461569,1.2912752579408657,0.03382529907053522,-0.19097636860215347,0.03510035481906271,-0.10487325430757673,-0.09899427351213053,0.23748689653196506,-0.09195827731984664,0.15927640849448296,1.078245407037239,-0.19817528548715432,0.5589179515702621,0.519192981230785,-0.8992686224248729,-0.09542467476032017,-0.7363134807109287,-0.493826684530038,0.26912822966390415,-0.46614376752894693,1.6673917917702492
-1.5506582247497211,-0.7840674541518421,0.15303824748062414,-1.0323725260226861,0.5286668470949473,0.023420705191940762,-0.1579924821296569,0.03002038548393637,-0.1201801028882726,-0.07695715221986575,0.08090624778051782,-3.7483559984853366e-17,0.15303824748062414,1.0657930324864617,-0.20251291232376423,0.5191411358967241,2.5285834190427003e-16,-1.0323725260226861,-4.8045987976603043e-17,-0.4151591979353626,-0.7852945578424005,1.2316572058169503e-16,-0.5028622157321107,0.2794886352173124
-1.07505035357303,-1.285868152855677,-1.5823226148590528,1.2189034454723262,-0.37891913255206167,2.5037448574943904,-1.92869848710048,-0.3225492348194164,2.036655966878464,-3.01774173570547,0.5995723126399023,-0.0,-1.5823226148590528,1.485725609384308,0.24846789773706793,2.3246433847655568,0.0,1.2189034454723262,0.0,0.4877184368279478,-1.2871306696579583,0.0,1.9071595813438327,0.14357970901400688
-0.8626842780226285,-1.285868152855677,-1.5823226148590528,1.0891764402386543,-0.39232392008513306,2.5037448574943904,-1.7234285129613023,-0.3067472525148494,2.036655966878464,-1.7367884982620305,0.6207830111008618,-0.4095352282219437,-1.5284062792136097,1.186305317970947,0.21114649908285094,1.1955015344029443,0.2818996062107313,1.0520636530121081,0.05017436408869569,0.5049721499820127,-1.2432727556313652,0.28408488663688897,1.0602192305913145,0.15391805827096589
-0.8223053233231434,-1.285868152855677,-1.5823226148590528,1.556703942114826,-0.40766834497524734,2.5037448574943904,-2.463207852248527,-0.3046530691870653,2.036655966878464,-2.382041343873422,0.6450628416164957,-0.7911613074295263,-1.37033158145056,2.42332716339584,0.29972056856630985,2.343474785398653,0.7783519710574129,1.3481451600428198,0.09626768470796412,0.5247224298663417,-1.1146878579138684,0.7527040697972975,1.30372169195279,0.16619347949485727
-0.8656752391589647,-1.285868152855677,-1.0982125152191693,1.532315162043414,-0.4168966818111283,1.2060707285840142,-1.6828076882161664,-0.21358514338729606,1.4135430101408002,-1.468316218920868,0.45784115351832494,-0.7765535166954092,-0.7765535166954092,2.347989755828134,0.2980113129873187,2.048713863434426,1.0835104419958614,1.0835104419958614,0.137521200274901,0.5366005052377384,-0.9101388247883244,0.9454056850899512,0.9454056850899512,0.17380284330512918
-0.7983737167978682,-1.285868152855677,-1.0620231392287405,1.5194292268172367,-0.4172871098802835,1.1278931482572687,-1.6136689973003397,-0.20748016079715123,1.3669625543877357,-1.0427948466935877,0.44316856639474705,-0.919739017978987,-0.5310115696143703,2.308665175306426,0.2968404441063991,1.4919194404665175,1.3158643096762748,0.7597146134086186,0.16918943043190385,0.5371030371798433,-0.6435653348289793,0.8503457173522446,0.490947328817564,0.1741285320722398
-1.419022636557725,-1.285868152855677,-0.9521581223567729,2.0078491250067834,-0.22449360264255802,0.9066050899699752,-1.9117898528421482,-0.18105507550319916,1.2255519216493374,-0.14482485906743114,0.2137534071732455,-0.9197141210953137,-0.24643665601498907,4.031458108790505,0.3817971683393577,0.3053972441447229,1.9394333251359601,0.5196695932441875,0.18367303634020543,0.2889526011032433,-0.3331339308430408,0.146918950095864,0.039366814031015177,0.050397377627434736
-0.9793356797750696,-0.3809816469963026,-0.9091755187913502,1.7535666698768815,-0.4185292644665862,0.8266001239695208,-1.594299886820534,-0.18493486889856448,0.3474689762418795,0.494681218174853,0.3805165611507707,-0.8917059661335268,-0.17737134473018504,3.074996065703096,0.35669198685605735,-0.9541133460772294,1.7198723780209562,0.3421038863030306,0.19950096928494077,0.1599536415639518,-0.07455967859292918,-0.5336439964010729,-0.10614839066207914,0.1751667452149417
-1.4833292803480636,0.053833946728331986,-0.34101466706447964,1.4374317256613276,-0.3716704004075328,0.1162910031530979,-0.49018530135431804,-0.06529836613120447,-0.017959870090606133,0.18720587872149644,0.12674505785269663,-0.34028452848553253,0.0223034263393924,2.066209965937702,0.27524312639929605,-0.7891029192996698,1.43435407399742,-0.09401253291293547,0.19107259484708175,-0.019574384190873248,-0.0034445195997109246,-0.5477918535675406,0.03590417498479456,0.13813888653909576
-1.5416540018657299,0.7330864147630312,-0.07546122549648636,0.7287052882215673,-0.42318161300030166,0.005694396553431563,-0.05498899407496978,-0.014719652713849762,-0.05523508003850262,0.04132654617671859,0.031933803124582584,-0.0714565080312472,0.02425621597471188,0.5310113970820776,0.142143050325451,-0.39907744069581597,0.6900329929394171,-0.23423463820952686,0.1847105259521361,-0.3097547132465092,-0.23528288172818387,-0.5185888708437121,0.1760372008070472,0.1790826775815371
-1.4100517118658213,1.722585684806659,0.4062403661849898,0.37477160067589294,0.2642143074809606,0.16503123511811463,0.15224735229430952,0.07941269438063635,0.6993572041228134,-0.2220435307837934,0.10733451702237892,0.33777651977347745,-0.22569505490336336,0.14045375267317095,0.07326111599029037,-0.20484328092023046,0.311611197515989,-0.2082119455166352,0.16253737369491353,0.4548543048648852,-0.9564338682225353,-0.4544660349459644,0.30366449621077907,0.06980920027764359
-1.6119464853631624,0.8176991789472846,0.4062403661849898,0.1943685075094086,1.5348588162402932,0.16503123511811463,0.07896033366545209,0.07976654835716908,0.3317298362348067,-0.19231727021959438,0.6235216075517167,0.2678528853687926,-0.305427678702712,0.037779116711435023,0.03816485569604846,-0.09201552551733437,0.12815606201357488,-0.1461339812658499,0.1294645835867701,1.253342863331031,-0.6139411958294584,-0.31213930925076033,0.3559266667038683,2.3557915857905543
-1.0331749389467624,0.8176991789472846,0.9188202650255349,-0.6646938409024225,0.3234232739077121,0.8442306794215942,-0.6107341710588046,0.1786375327726644,0.7502949519973243,-0.5007341074844253,0.2971678582473102,0.40638381156481984,-0.8240648500692426,0.4418179021336149,-0.12923013597735,0.36224155021811505,-0.2939865682893699,0.5961457873700481,0.08599000631726376,0.26410263139403056,-0.7323729309967666,-0.24103629510295188,0.48877325506746355,0.10460261410518296
-1.2186184468355559,0.8176991789472846,1.0608604779572524,-1.0435403365520397,-0.1273117322167275,1.1254249536916898,-1.107050700202269,0.20532900968383855,0.8662828756423594,-0.5088820334874056,-0.13505998508900327,0.206963612258864,-1.0404763413420088,1.0889764340111443,-0.20197670506300447,0.5005737696188659,-0.20358462029475619,1.0234890015972737,0.03775963328901286,-0.10396086552312943,-0.8008946612201389,-0.09358248501484896,0.4704709226864258,0.016208277160023734
-1.3412556882951312,0.8176991789472846,1.1349684151390178,-1.0590034588234527,0.10486982429488004,1.2881533033631738,-1.2019354772875923,0.22182095129560184,0.9267983140658558,-0.6185294534855026,0.11902393827586726,1.3899354367333425e-16,-1.1349684151390178,1.1214883258000363,-0.2069741778961998,0.5771304486434503,-1.296905196134117e-16,1.0590034588234527,2.393479099193312e-17,0.08563513755664516,-0.8165851152363002,-6.674019340851893e-17,0.5449750365165372,0.010997680047639012
-1.436970362093055,0.18310344756538546,0.9311715878891625,-1.0624397082171002,2.9684689994942466,0.8670805260920244,-0.9893136701370158,0.17952022203742846,0.16942164127317316,-0.5076919421488983,2.7641539918588114,-0.465585793944581,-0.806418250394309,1.128778133596437,-0.20482735384234796,0.5792617449846981,0.5312198541085498,0.9200997773053355,-0.09639481292828957,0.540096902121881,-0.1575686449218494,0.2726092316131367,0.47217303976626496,8.811808200958373
-1.3322808461688498,-0.04018023569861603,1.1473197380026454,-1.063298770565512,3.6224854089215355,1.316342581210459,-1.2199436668637582,0.22420719406894357,-0.04744722618081148,-0.6248696125377627,4.156149010282262,-0.9936080393735972,-0.5736598690013233,1.1306042754861292,-0.2077879652105324,0.5791089168672691,0.9208437471224945,0.5316493852827564,-0.16923715276872986,-0.14980731076152126,0.02067742086587467,0.4716670868512452,0.27231711956145327,13.122400537849424
