output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_feed_%,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl^2
-1.4949742487248217,0.7448765272953625,0.24728936114082414,0.36930622920203815,0.7436133647898538,0.061152028133436946,0.09132550148469878,0.18388767391466157,-0.1383060926714511,0.163049205386972,-0.1859219856717165,0.13638709092742834,0.11160659157847685,0.2746210477347806,-0.20654872221160459,-0.27765912426404743,0.0913285208964007,0.19925832080832173,-0.22721056860333022,-0.06276104204859294,-0.5590781290223982,-0.36876452341123017,0.42049534847581854,0.007123376811681379
-1.2654005175626446,0.7448765272953625,0.410435967276775,0.017671679314317745,0.7436133647898538,0.16845768323442192,0.0072530927927769795,0.305205670657461,-0.22925897091181435,0.18153118638561386,-0.3681088311951419,0.0003122882497880857,0.005361729522371512,0.013140896916407076,-0.009870945377338366,-0.01584924747411865,0.09205643661129846,0.1341939430644203,-0.2721183974966073,-0.11671494116474534,-0.6669265571194232,-0.24705108238519702,0.5009700371214927,0.024635338702079446
-1.4389797512769449,0.7448765272953625,0.7790264478061454,-0.48902099739136123,0.7436133647898538,0.606882206381461,-0.3809602905004104,0.5792944781134153,-0.43555215173027717,0.15198052056158137,-0.7640576730530828,0.23914153588964174,-0.14645374356769442,-0.3636425493230805,0.2734106759211024,0.47962459604955365,0.08969039579510801,0.058426341906589255,-0.2937290560474437,-0.312304905281698,-0.7293250424970065,-0.10907461457203556,0.5483551174264002,0.17638564516915883
-1.5453691012503001,1.0475785003110014,0.8334086498514623,-0.7601608912806878,1.0463084986013815,0.6945699776472374,-0.6335246620721222,0.8720025531474881,-0.43683032556278717,1.0206312354223107e-16,-0.8334086498514623,0.5778445806326495,-0.23083631173029046,-0.7953628008513844,0.3984375848239928,0.7601608912806878,0.09221407381705413,3.7188568042643105e-17,-0.3036677029534984,-0.43926034681059584,-1.0463084986013815,-6.418974173909876e-17,0.5241490181805085,0.1762481205443845
-1.4319806830679278,1.0475785003110014,0.8394511167453864,-1.0321480973384185,1.0463084986013815,0.7046781774050763,-0.8664378729573612,0.8783248376111183,-0.46881585494109596,-0.419725558372693,-0.7269859923367213,1.0653296948393174,-0.31030370399298995,-1.0799453260604333,0.5764330799339491,0.8938664727628441,0.09038365228924947,-0.15031937024985284,-0.26036078663450285,-0.044684126335619745,-0.9061297399843514,0.27923952067556307,0.4836570372912556,0.0018238412598084487
-1.5663682576531717,0.13947258126408443,1.3409758689410871,-1.0423158433592683,0.13822309716679934,1.7982162810823037,-1.3977203937597569,0.18535383783097706,-0.6945068564304313,-1.1613191683648931,-0.6704879344705441,1.0864223173177427,-0.31313335253966584,-0.14407212409514256,0.5398273873121292,0.5211579216796346,0.09025265305191031,-0.26017203882994944,-0.15021039665408523,-0.02721027762839031,-0.06911154858339973,0.4485245370195764,0.258955762186405,0.03875294445944397
-1.1100157383504297,0.13947258126408443,1.2322114648504532,-1.0389265946856516,0.13822309716679934,1.5183450941088996,-1.2801772611096998,0.17032008503606835,-0.6871668692842945,-1.2322114648504532,-2.263535739452668e-16,1.0793684691451242,-0.31336986421710844,-0.1436036516464068,0.5793777739058583,1.908477193096264e-16,0.0909797484423696,-0.3016284940823224,-5.540825547143287e-17,-0.0009102920045525865,-2.5391171027033158e-17,0.5576695955898221,1.0244224278313117e-16,4.3371077958345815e-05
-1.564968834366549,0.13947258126408443,0.9240456532603238,-1.0380792825172473,0.13822309716679934,0.8538603693092987,-0.9592326487496581,0.12772445211716033,-0.47571402731580426,-0.8002470099800273,0.46202282663016203,1.077608596791523,-0.3124474983391588,-0.14348653353422283,0.5344204308704842,-0.5190396412586238,0.09059266927626888,-0.2606616618476942,0.15049308063518146,0.03561799220610944,0.06911154858339968,0.4458442406373475,-0.25740829234861695,0.06640146009322785
-1.5915656839159147,0.13947258126408443,0.9965552559874131,-1.0363846581804392,0.13822309716679934,0.9931223782361385,-1.0328145783344354,0.1377469539804328,-0.49453750294556315,-0.498277627993707,0.8630421679600038,1.0740931597117858,-0.3121267890067772,-0.14325229730985498,0.5143027221704994,-0.897535442076712,0.09070268396628,-0.15058443143821357,0.26081988607985773,0.0804723416786153,0.11970471353621306,0.24812347332188964,-0.4297624623439732,0.33894719037343835
-1.318596168437276,-0.4278133385355944,0.9603004546238685,-1.0380792825172473,-0.42905000545776667,0.9221769631508084,-0.9968680069369318,-0.4120169152974666,-0.5342958131995504,-2.3520577559497374e-16,0.9603004546238685,1.077608596791523,-0.3110594053459121,0.4453879218296195,0.5775707089875335,-1.0380792825172473,0.08978951536043796,-7.339283453915211e-17,0.2996489869170893,-0.09610070390899664,-0.42905000545776667,1.362747782284343e-16,-0.5563840052630444,0.05016921594677009
0.7556594747088653,-1.2619254419564663,-1.5775356408242556,2.1334101638194687,-1.2631432630717532,2.4886186980707947,-3.365530569921926,1.9926535169627393,-3.2399314800140027,-0.0,-1.5775356408242556,4.5514389270882125,-5.455864751202628,-2.694802675797367,4.381582622075646,2.1334101638194687,6.540010897709317,-0.0,-2.557344501178775,0.48142054581181143,-1.2631432630717532,0.0,2.0537928882045113,0.14525932496051155
0.6213753442438399,-1.2619254419564663,-1.5775356408242556,1.7495777515323911,-1.2631432630717532,2.4886186980707947,-2.760021259435511,1.9926535169627393,-3.336076762858007,-0.408296268173327,-1.5237824173636239,3.0610223086571375,-4.471284182699837,-2.2099673500683656,3.6999009915559853,1.6899623353058952,6.5312762294869895,-0.6614473129500994,-2.4685549784596823,0.4869573990209432,-1.2201027001040532,0.5473348302295561,2.042681395168789,0.14861981551652137
1.1749223974763043,-1.2619254419564663,-1.5568099793780958,1.4725066724642353,-1.2631432630717532,2.423657311891227,-2.2924130823931548,1.9664740373343168,-3.292025010177084,-0.7784049896890478,-1.3482369910065592,2.1682759004516945,-3.767201861086496,-1.8599868831514035,3.1137575282895837,1.2752281855961196,6.545204814210739,-1.2791798949141924,-2.215604570011999,0.529501212905879,-1.0939141544393085,1.0572982746077204,1.8312943303754832,0.17572303609662093
1.079433715642161,-1.2619254419564663,-1.2814547630219744,1.2496635721739453,-1.2631432630717532,1.6421263096717045,-1.601387336737357,1.6186609508424168,-2.4757643337385478,-0.9061253527166384,-0.9061253527166384,1.5616590436185454,-3.1935272215243975,-1.5785041222977005,2.414343908531329,0.8836455860860013,6.530629176895078,-1.8070181483448193,-1.8070181483448193,0.5296038363073804,-0.8931771669281399,1.3661268423380954,1.3661268423380954,0.17579115697255646
0.45724660920997523,-1.2619254419564663,-1.0466444995240838,1.0666441437986498,-1.2631432630717532,1.0954647083840199,-1.1163972260564328,1.3220619484049532,-0.05490911670213733,-0.9064207253191063,-0.523322249762042,1.1377297294999547,-2.726171864611406,-1.3473243643342028,0.05595833905220243,0.533322071899325,6.532318566260271,-2.213422446053894,-1.2779200450595758,0.5304248235193919,-0.6315716315358767,0.045433468560755697,0.026231025303770708,0.1763365992278104
0.566165460688889,-0.09794073090504418,-0.7834950662936889,0.7311085251106082,-0.09795426300412988,0.613864518906552,-0.5728199223494171,0.07674668178617018,0.37101221937531653,-0.7567981193031398,-0.20278344490066874,0.5345196754894088,-1.869039010640759,-0.07161519675324601,-0.34620536640855426,0.18922481033543992,6.535412976329635,-2.469336615171529,-0.6616567518758132,0.04128435439396864,-0.02535242881445007,-0.4573995421039582,-0.1225598379251209,0.1776332706085776
0.5855641608922565,1.0066906521040957,-0.2800971493608717,0.28372770019321947,1.0075836500348028,0.07845441308008648,-0.07947132001883682,-0.28222130811737045,0.14691933922103834,-0.2800971493608717,-1.7151003870754482e-17,0.08050140785693342,-0.7252500811128036,0.28587939177666427,-0.14882367180890665,1.7373310993553305e-17,6.53389417845847,-2.5561483091672264,-1.5651894224837814e-16,-0.427933735607116,6.169670459441641e-17,-0.5245299338328872,-3.211819522627091e-17,0.18038101506091694
0.8019126588742143,2.1212142564536167,0.01072678224369559,0.002420060283043149,2.123267441836644,0.000115063857303663,2.5959459672820177e-05,0.022775827493710273,-0.005620900131548052,0.01036127600216457,-0.0027762955373359663,5.856691773562887e-06,-0.006187742410899824,0.005138435206267492,-0.0012681265317291439,-0.0006263576915477636,6.537505749659072,-2.469731949650676,0.6617626814302405,0.6648379104825933,-0.549542051793432,-0.5061510973847604,0.135622777792373,0.09804425505910341
0.49305779256155857,0.56483809890044,0.29871075440811823,-0.05180791849482221,0.5653595038946798,0.08922811479906713,-0.015475582417902645,0.16887896392017926,-0.1438394081817697,0.25869110170104487,-0.14935537720405906,0.0026840604187661414,0.13233106950501147,-0.029290099098048694,0.02494727834687582,0.025903959247411096,6.524261463678301,-2.2120569833887025,1.2771316948222582,0.01711637008483052,-0.2826797519473398,-0.41702074569614606,0.24076703978532826,0.000916587524321341
0.6318153932817524,0.56483809890044,0.6581771099276633,-0.29668113516362016,0.5653595038946798,0.4331971080327314,-0.19526873211204995,0.3721066843435379,-0.3185016460935469,0.4654014976516145,-0.4654014976516144,0.08801969596197426,0.7589388747530867,-0.16773149939101473,0.14356839289792434,0.20978524252431846,6.54385600082414,-1.808847146779426,1.8088471467794258,-0.23681191347995273,-0.39976953901219037,-0.3421794382921901,0.34217943829219005,0.17545174806822755
0.8690517964429474,1.1122076797348197,0.8515360505332347,-0.6889866691347396,1.1135741694254466,0.7251136453577396,-0.5866969871050447,0.948248550208372,-0.4058674494082645,0.4257680252666173,-0.7374518520000508,0.4747026302453831,1.761194234200033,-0.7672377578269226,0.32839157179887196,0.5966799583395084,6.534206749551939,-1.2781047247342388,2.2137423206335365,-0.32933669388359094,-0.9643835197205933,-0.23831489527314137,0.41277350681353703,0.08746653978161834
0.4945509010891344,1.1122076797348197,0.7427716464426007,-0.7804963833223872,1.1135741694254466,0.5517097187590518,-0.5797305836828648,0.8271313192600906,-0.3577759611057714,0.19224344826150128,-0.7174623163341608,0.6091746043793268,1.993283159074313,-0.8691406117977923,0.37594709628475936,0.7539016139763062,6.522231431984016,-0.6609891536646054,2.466845104728257,0.31822468170966905,-1.0756300497364373,-0.12466716124332872,0.4652641797954839,0.08166376989543381
0.6109294398783681,1.1122076797348197,0.754856580230449,-0.6576361189037861,1.1135741694254466,0.5698084567172083,-0.49642095175173695,0.8405887893654552,-0.36366887899831707,9.244326947945366e-17,-0.754856580230449,0.43248526488683475,1.6808636087878446,-0.7323265948924579,0.3168307681407911,0.6576361189037861,6.532713830346503,-3.1300960806966585e-16,2.555917414617793,1.1262108296915827,-1.1135741694254466,-5.900007236855907e-17,0.48177215185339334,1.0228244512264388
0.49007352728226,1.1122076797348197,0.5856675072005747,-0.7449092722494132,1.1135741694254466,0.34300642899053524,-0.436269156568908,0.6521842078903517,-0.27917446752684627,-0.2928337536002872,-0.5072029394068034,0.5548898238831503,1.903684930267047,-0.8295117241424541,0.35508141885839695,0.6451103532825705,6.531055639775084,1.2777965056861633,2.21320846958241,3.538416429141228,-0.9643835197205936,0.23833870250141492,0.4128147421424944,10.096703170315303
0.5348375064717392,0.15266220971792493,0.5010729706856369,-0.8398082351106774,0.15290936786850895,0.2510741219517292,-0.42080520717316894,0.07661875120353666,-0.23863543852878086,-0.43394192176349683,-0.2505364853428187,0.7052778717597108,2.1480900431688994,-0.12841454636154181,0.3999577270980955,0.4199041175553391,6.542514685805228,2.215149208146918,1.278916991618811,0.616926263675176,-0.07645468393425454,0.41244362418187797,0.23812443744695236,16.27789837644258
0.6094382831266454,0.15266220971792493,0.45877570242816745,-0.8109996213849364,0.15290936786850895,0.21047514513845844,-0.37206692096985206,0.07015110265172225,-0.21388225304719827,-0.45877570242816745,-8.427572932578508e-17,0.6577203858865103,2.0741988027753853,-0.12400943944757072,0.37808982760893733,1.4897821356581664e-16,6.541230537709385,2.557582948353657,4.698203656882734e-16,0.7350718987792986,-2.808899518797219e-17,0.4662022245624195,8.563995930986138e-17,23.109548192479224
0.6362947188644799,0.15266220971792493,0.44669076864031926,-0.8304878012582319,0.15290936786850895,0.19953264278847924,-0.37097123429044826,0.06830320306548959,-0.2082694989698074,-0.3868455532785137,0.22334538432015968,0.6897099880387324,2.1229605020379503,-0.12698936471290412,0.3872148036438663,-0.41524390062911604,6.534574489821837,2.213804613638335,-1.2781406896173284,0.8535900309774379,0.07645468393425449,0.40378420510083024,-0.23312491950948347,31.162370220576587
0.6154068136852426,-0.4243840351375959,0.3983510334889264,-0.831335113426636,-0.42344456567659694,0.15868354588169578,-0.3311632016091343,-0.16867958036254196,-0.18575007250522563,-0.19917551674446338,0.34498211462519585,0.6911180708160778,2.1245694544053153,0.35202433603664635,0.38764944637561805,-0.7199573272854843,6.531149389947471,1.2778056767313528,-2.213224354298633,-2.5735817266880083,-0.366713750970401,0.23314872673775724,-0.40382544042978746,36.93880156646895
-0.15896415956020105,-1.2619254419564663,0.3379263645496854,-0.8143888700585531,-1.2631432630717532,0.11419422785776687,-0.27520347018861296,-0.4268494107952644,-0.09948865272598424,-8.276808813865476e-17,0.3379263645496854,0.6632292316752468,4.2421519868749025,1.0286898147350787,0.23976362893475672,-0.8143888700585531,27.13368564031935,1.2758371444465868e-15,-5.209000445413626,-7.074855958065042,-1.2631432630717532,7.210947288751438e-17,-0.29440926533968736,31.37111711963
-0.7826482780716614,-1.2619254419564663,-1.5775356408242556,1.086403463565833,-1.2631432630717532,2.4886186980707947,-1.7138401840900173,1.9926535169627393,-2.2543672173607736,-0.0,-1.5775356408242556,1.1802724856478384,0.3281450431093286,-1.3722832159810008,1.552517920806114,1.086403463565833,0.0912324659149529,0.0,0.30204712532145195,0.4836818845337083,-1.2631432630717532,0.0,1.4290436038471224,0.14662716026359096
-0.8290439418742968,-1.2619254419564663,-1.5775356408242556,1.0315654200267175,-1.2631432630717532,2.4886186980707947,-1.62733121593399,1.9926535169627393,-1.7245165726876621,-0.408296268173327,-1.5237824173636239,1.064127215794898,0.3091379551560711,-1.3030149107245315,1.1276776363151382,0.9964156807105369,0.08980719024904318,0.07756249754510763,0.28946718160027807,0.4957670407832073,-1.2201027001040532,0.28293353319946735,1.0559223210653879,0.15404587793197302
-0.7995213803212129,-1.2619254419564663,-1.5775356408242556,1.5492307893132298,-1.2631432630717532,2.4886186980707947,-2.443966786003913,1.9926535169627393,-2.914013993873288,-0.7887678204121277,-1.3661859403291692,2.400116038556093,0.46817806464357337,-1.9569004344643408,2.861729448749135,1.3416732198702745,0.09132504291136975,0.15110016786172817,0.26171316776869924,0.5223192263961469,-1.0939141544393085,0.9235968806228453,1.5997167229508955,0.1709884614222491
-1.3745496785922462,-1.2619254419564663,-1.02543544072641,1.5971547655581675,-1.2631432630717532,1.0515178430977665,-1.6377791009284253,1.2952718686685787,-1.498202728157849,-0.7250923538066605,-0.7250923538066605,2.550903345145165,0.4821713049067016,-2.0174352821977446,2.333507827030508,1.1293589653305909,0.09113993586542617,0.21347123443853763,0.21347123443853763,0.5228480095072896,-0.8931771669281399,1.0331116583235491,1.0331116583235491,0.17133484567692642
-1.5334222812538478,-1.2619254419564663,-1.061811091427833,1.5856482663112401,-1.2631432630717532,1.1274427938791658,-1.683658916272589,1.3412195267919325,-1.273130785642158,-0.9195553791965845,-0.5309055457139166,2.5142804244558414,0.4786508001253465,-2.0029009251924483,1.9012210734456811,0.7928241331556203,0.09112213030502328,0.26142225943627573,0.150932211857694,0.5229494783955241,-0.6315716315358767,1.0383801898542198,0.5995090821335086,0.17140135388946778
-0.7784324422290907,-1.2619254419564663,-0.9974588190075426,1.2877926197521319,-1.2631432630717532,0.9949240956159217,-1.284520105624591,1.2599333874208847,-0.021790440521885092,-0.9545085771401304,-0.2895470113502218,1.6584098314880589,0.38842753813640235,-1.6266665718734292,0.028133059681754356,0.3738264649954264,0.09097627710475416,0.28863496579397047,0.0875564596467197,0.5237607163843928,-0.3666711344469325,0.020905275557654642,0.006341546010312174,0.17193354732534666
-1.3112809125400593,-0.03990636570814607,-0.6711656067356397,0.9853021756318519,-0.041151796943735344,0.4504632716648194,-0.6613009325258977,0.027619670764003977,0.37668544140340954,-0.6711656067356397,-4.1097040599329623e-17,0.9708203773048606,0.2956565682804536,-0.04054695505982263,-0.5529916628904569,6.033235777902353e-17,0.09004014379060035,0.3000668988585718,1.8373798360861125e-17,0.017063539249966713,-2.519820820315366e-18,-0.5612406798308711,-3.436608010530804e-17,0.17193354732534666
-1.4982747016923055,0.5755876460903198,-0.30257512620626936,0.4625105677264943,0.574328308473037,0.09155170699873984,-0.1399441934015773,-0.17377746042006237,0.16981746953191823,-0.29226512879530986,0.0783122052364813,0.21391602525868406,0.13886062878410105,0.26563291201326145,-0.2595797454597798,-0.11970654348879595,0.09013945637311778,0.2900021685053035,-0.0777058468542704,-0.23814448849939104,-0.14864710437433734,-0.5421168674126726,0.14525977682651556,0.17193354732534666
-1.1819328232074053,1.4702401441143194,0.059972887429176905,0.1498523775853645,1.4689605928493288,0.003596747226592725,0.008987079771921577,0.08809780827284977,-0.03347646721985066,0.05193804405197162,-0.02998644371458844,0.02245573506798665,0.04505940640454186,0.22012723741767848,-0.0836466013409351,-0.07492618879268222,0.09041565993643096,0.2604068834580285,-0.15034598426332418,0.2926545629928845,-0.7344802964246641,-0.48340962531751136,0.2790966773059212,0.03969084173137313
-1.472966024205932,0.7448765272953625,0.5433702389431053,-0.5424016640008223,0.7436133647898538,0.29525121656908737,-0.29472492177126475,0.40405737170714945,-0.30405595255219703,0.38422078065162446,-0.3842207806516244,0.294199565110861,-0.16294249581881998,-0.40333712643526726,0.3035139630290556,0.38353589474184874,0.0902457382411882,0.21242144223357987,-0.21242144223357984,-0.3083383176253527,-0.5258140528238515,-0.39567869290740765,0.3956786929074076,0.17193354732534666
-1.0061929736237931,0.7448765272953625,0.7125593119729802,-1.035537346012035,0.7436133647898538,0.5077407730794069,-0.7378817787966615,0.529868627588571,-0.3992387101835866,0.35627965598649003,-0.617094465871762,1.072337594985649,-0.3117315713612821,-0.7700394102335645,0.5801995531067541,0.8968016482139386,0.09062124935074632,0.15051681745800558,-0.2607027752308359,-0.3083383176253527,-0.6439880645016383,-0.28014419534996227,0.4852239797916356,0.17193354732534666
-1.2733208239742895,0.7448765272953625,0.8817483850028551,-1.029606160833206,0.7436133647898538,0.7774802144551433,-0.9078535695036694,0.6556798834699926,-0.49441123936697773,0.22821327502712901,-0.8517035373629342,1.060088846425694,-0.3109955058393588,-0.7656289016655439,0.5773175961482174,0.9945231816551299,0.09123594213672169,0.07817703789513143,-0.29176067740986766,-0.3083383176253527,-0.7182753538242339,-0.14512421801657258,0.5416109550465509,0.17193354732534666
-1.3773621875964737,0.7448765272953625,0.9180031863663998,-1.0363846581804392,0.7436133647898538,0.8427298501788629,-0.9514044185108953,0.6826394383017258,-0.512248437250911,1.1242296637906826e-16,-0.9180031863663998,1.0740931597117858,-0.31199856832822687,-0.7706694828861389,0.5783056414488942,1.0363846581804392,0.0906281785324688,3.686739716048523e-17,-0.3010451436785998,-0.11261714082771654,-0.7436133647898538,-6.833564614635012e-17,0.5580028967856533,0.022935838446006288
-1.6079371797712239,0.7448765272953625,0.81528124916969,-1.035537346012035,0.7436133647898538,0.6646835152476902,-0.8442541810185574,0.6062540329451485,-0.3675861581037335,-0.4076406245848448,-0.7060542730100625,1.072337594985649,-0.31738207622378034,-0.7700394102335645,0.46689310588360333,0.8968016482139387,0.09393625923323672,-0.15324511348917183,-0.2654283225749045,1.0615333964236557,-0.6439880645016384,0.225435184777091,0.39046519384759987,2.0378534568105175
-1.4996780285306488,0.13947258126408443,0.7608990471243731,-1.0363846581804392,0.13822309716679934,0.5789673599147789,-0.7885840988638153,0.10517382292479725,-0.4258156854737943,-0.6589579045250796,-0.38044952356218686,1.0740931597117858,-0.32007199826256233,-0.14325229730985498,0.5799834357861844,0.5181923290902201,0.09537914206555352,-0.26745907453134793,-0.15441756867788206,0.22862176832261,-0.06911154858339973,0.4846466851862323,0.2798108941541313,2.7357343228270183
-1.3661141033553805,0.13947258126408443,0.7186017788669044,-1.0329954095068228,0.13822309716679934,0.5163885165906793,-0.7423123388329491,0.09932736350455497,-0.4009134425767067,-0.7186017788669044,-1.3200500525264228e-16,1.0670795160621684,-0.3099617848163912,-0.14278382486111924,0.5763160598410102,1.8975817826796596e-16,0.0900366904250136,-0.3000611444772775,-5.5120338019888405e-17,0.26490299557159214,-2.5391171027033158e-17,0.5579076678725586,1.0248597595198403e-16,3.6729287090738465
-1.4223545245607259,-0.2809468257020808,0.585667507200574,-1.034690033843631,-0.2821868109047664,0.34300642899053446,-0.6059843328464769,-0.1652676461074743,-0.32674839309100717,-0.5072029394068027,0.29283375360028707,1.070583466135334,-0.3125980868332126,0.291975880925279,0.5772615037526789,-0.5173450169218156,0.09127505419501043,-0.26164153081316777,0.1510588082461682,-0.5225163583318069,-0.14109340545238322,0.4831622133437671,-0.27895383393627937,3.4286753081984487
-1.4673410061974734,-0.5758009697876847,0.6460921761398151,-1.035537346012035,-0.5770342930989578,0.4174351000690818,-0.6690525773589643,-0.3728173421356055,-0.36042901589302423,-0.3230460880699078,0.5595322377234498,1.072337594985649,-0.3117010321180386,0.5975405604336255,0.5776849191605484,-0.8968016482139383,0.09060349453172979,-0.15050207185594652,0.2606772350988811,-0.6085493646365084,-0.4997263566784929,0.2789300267080059,-0.4831209780148096,1.1122140542573062
-1.4575021041223082,-0.7832078772243262,0.6702620437155115,-1.0363846581804392,-0.7844365144142637,0.4492512072456942,-0.694649299067423,-0.5257780213163766,-0.37362519204325784,-1.641668532852329e-16,0.6702620437155115,1.0740931597117858,-0.3096846323618295,0.8129779688554818,0.5777134787416153,-1.0363846581804392,0.08928887653173012,-7.318794055344064e-17,0.29881244373641824,-0.11039143641444576,-0.7844365144142637,1.365313461523711e-16,-0.5574315233070855,0.01980410254022033
