output_Ph,poly_output_WCW_gl,poly_output_feed_%,poly_output_glucose_gl,poly_input_Timepoint (hr)_sin,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_phosphate_mmol_l output_glucose_gl,poly_output_phosphate_mmol_l input_Timepoint (hr)_sin,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_cos
0.5908063028477524,-0.04242170255305685,1.1406823700579978,-0.23090856429293313,0.9659258262890683,0.00179960084750003,-0.004457904512615212,-0.012623152025574501,-0.0483896882101163,0.023422397782699753,0.009795534431388213,-0.04097621809115051,0.010979544546405335,0.03126960428831176,-0.05802109557617555,-0.024265134796877492,0.10150476856698742,-0.027198120765432276,0.28742430918291756,-0.07701511153063605,-0.26339332838435253,-0.2952303217836911,0.1274921070774293,0.14290238871360234
0.5180415107457643,0.3513633938413513,0.8720126470371788,-0.033466455077138954,0.8660254037844387,0.12345623453171253,-0.1117576648654117,0.10599441051796114,0.3063933231355635,-0.19398176917437088,-0.011758887235742664,0.304289625026527,-0.17568169692067556,-0.09595050305240223,0.17560028160279148,0.01064462871289605,-0.27545549290992677,0.15903430298130716,0.26125047109818705,-0.15083302981445476,-0.02918317207876677,-0.43600632351858926,0.018476262119636905,0.2760415179475954
0.7499778276453459,0.6263879056088745,0.8720126470371788,-0.3783686346748737,0.7071067811865476,0.3923618082930722,-0.4334977333140276,0.1870654564897055,0.5462181756420692,-0.346282249540089,-0.23700553662208348,0.4429231357092742,-0.44292313570927416,-0.20667773890232882,0.382587109880953,0.2618536277919433,-0.48936000218169545,0.4893600021816954,0.21117146679428764,-0.2111714667942876,-0.3299422346786799,-0.6166060560004205,0.20917125122853122,0.3909055788941466
0.40889114166467366,0.8514079606913934,0.8720126470371788,-0.3783686346748737,0.49999999999999994,0.7248955155286773,-0.8889573271491764,0.2550158404552514,0.7424385095110282,-0.47231890954796696,-0.32214606763812104,0.4257039803456966,-0.7373409229430494,-0.3127322421721242,0.5792163786356932,0.39505570265577505,-0.5220513362520657,0.9042194385478021,0.14976124973518187,-0.2593940935463461,-0.3299422346786799,-0.75518510475551,0.20990015267377327,0.4804279419987325
0.4483070828764263,1.1264324724589165,0.8720126470371788,-0.2063894584446651,1.2246467991473532e-16,1.2688501150099079,-1.1889669814105035,0.3357169331734638,0.9822633620175338,-0.6199924681253528,-0.23248378796528094,1.3794819218524512e-16,-1.1264324724589165,-0.31458116598785835,0.5809595354124963,0.21784728104138704,-1.2926337296525068e-16,1.055515541748436,3.6498829506661196e-17,-0.29803556039237683,-0.17997421797890226,-0.8720126470371788,0.11359749728879538,0.5504035823576324
0.4710464780243017,1.0326741161745336,0.8720126470371788,0.30191993420386537,-0.4999999999999997,1.0664158302168543,-1.0909101772343102,0.3064158490084866,0.9005048895721343,-0.5684385426033345,0.31178490120945,-0.5163370580872665,-0.894322018437789,-0.3134538691921668,0.5814949231690577,-0.3189462423567157,0.528196727383614,0.9148635682200276,-0.14836038020570408,-0.2569677163465156,0.26327800101840354,-0.7551851047555102,-0.16619272691515166,0.47670626258002324
0.3603862283738468,1.3389514133701843,0.2243267076119913,-0.18152627728553059,-0.8660254037844385,1.792790887366014,-1.4144595093355927,0.3964321845663374,0.30036256221375585,-0.7390800843455798,-0.24305486553528916,-1.1595659384116586,-0.6694757066850927,-0.3127733843462242,0.5831125430356618,0.19176317119269556,0.9148635682200271,0.5281967273836148,-0.2564098587028344,-0.14803830094495551,-0.04072119212852448,-0.11216335380599575,0.10019964502628051,0.2759921222553146
0.4392138695598293,0.9576674311470273,0.2243267076119913,-0.28260553975525565,-1.0,0.9171269086797463,-1.0116736061074654,0.2876977860767611,0.214830381816446,-0.5289484659942827,-0.27064212128533477,-0.9576674311470273,-1.759206531302813e-16,-0.3173565773229816,0.5834778120377981,0.2985426424784119,1.0563934547672287,1.940563294531351e-16,-0.30041513026309846,-5.51853641538208e-17,-0.06339597028620622,-4.1208147666043396e-17,0.1560915218302741,1.0146137762322266e-16
0.3649307144133839,0.9139135315476486,0.2243267076119913,-0.26134358951775927,-0.8660254037844386,0.835237943145895,-0.9654522729501392,0.27153874104939596,0.20501521357413177,-0.5049173041751284,-0.23884544284351442,-0.7914723351826147,0.45695676577382444,-0.3138718695570159,0.5836343558958567,0.2760816574119342,0.9148635682200272,-0.5281967273836145,-0.25731039069111405,0.1485582233308025,-0.05862634699201866,0.11216335380599568,0.1443866362929309,-0.2762391007167201
0.46346950713337687,1.0139224449176572,0.2243267076119913,-0.1746678907531208,-0.5000000000000004,1.0280387243077995,-1.0711010344525989,0.3016479111604243,0.22744988384227863,-0.558216796118746,-0.17709969484101448,-0.506961222458829,0.878082594765919,-0.3142832872389541,0.5815992857410966,0.18451801654959415,0.5281967273836148,-0.914863568220027,-0.14875295081613565,0.2576476685893409,-0.03918267285817857,0.1942726275393084,0.09616371631751838,-0.4767918184287289
0.443758355599319,0.895161860290772,0.2243267076119913,-0.0701601150079238,-2.4492935982947064e-16,0.8013147561192357,-0.9456431301684279,0.2669385810241819,0.20080871289885424,-0.4928771632531344,-0.06280465906870758,-2.1925142138477684e-16,0.895161860290772,-0.31501807921887875,0.5816514670271162,0.0741166862800867,2.587417726041802e-16,-1.0563934547672287,-7.303829470885037e-17,0.2982014682098646,-0.015738787605406205,0.2243267076119913,0.038630241068790115,-0.550601165126757
0.5787993593312473,-1.5675576314456852,-1.2749463003166839,-0.3457290794938635,0.0,2.4572369279036064,-0.8239173909121389,-0.47034846439253347,1.99855180274486,-2.800142362589566,0.5419502569732977,-0.0,-1.5675576314456852,0.15770895968605164,0.9388943993836362,-0.18171721117285725,0.0,0.5256058050971169,0.0,0.30005178435369745,0.44078601081259394,-1.2749463003166839,-0.6175789789476755,1.7863090366936785
0.9790527512165073,-1.5675576314456852,-1.2749463003166839,-0.3507824578253194,0.25881904510252074,2.4572369279036064,-1.063661578464718,-0.46784788460835375,1.99855180274486,-2.5591783528297323,0.5498717187413537,-0.4057137693139414,-1.5141444004099083,0.20251682439448596,1.1077888564315088,-0.23802239567045916,0.1756208949055262,0.6554261026581382,0.07724624621035124,0.2882869155510057,0.4472287968203842,-1.2315035586075835,-0.5726838073513415,1.576960499243889
1.112470548511595,-1.5675576314456852,-1.2749463003166839,-0.33983860537053195,0.49999999999999994,2.4572369279036064,-2.3194664316152487,-0.46474716567597146,1.99855180274486,-3.424620106391964,0.532716599308436,-0.7837788157228425,-1.3575447307281279,0.4386900740961163,3.232611103800897,-0.5028486490776927,0.7398344995699179,1.2814309424473926,0.14823925970981902,0.25675792949380466,0.43327597262194123,-1.1041358845352325,-0.7424404038062656,1.8919929646932228
0.5343267602328858,-1.0250092764133896,-1.2749463003166839,-0.3785580936928848,0.7071067811865476,1.0506440167335005,-1.1572847736536804,-0.3039586367643022,1.3068317847535322,-1.5034511172593268,0.388025557696576,-0.7247910101310241,-0.7247910101310241,0.33481055100043805,1.6560519626298602,-0.4274102955507809,0.7983575661655022,0.7983575661655022,0.2096870908410923,0.2096870908410923,0.48264124100868006,-0.9015231746026278,-0.5552570127966248,1.0371618137120249
0.4898541611345245,-0.9397516777654574,-1.2749463003166839,-0.3783686346748737,0.8660254037844386,0.8831332158629921,0.03242397105125146,-0.27825640229064363,1.1981329247834664,0.5216061403300879,0.355572559249538,-0.813848826193934,-0.4698758388827288,-0.010216100323982034,0.019150612943134457,0.01305473982932493,-0.029880215472159206,-0.017251350446295142,0.2564263718287319,0.14804783480263747,0.48239969093460516,-0.637473150158342,0.21001229135765664,-0.27752338871602955
0.35643636383943655,-0.9320634925501381,-1.2749463003166839,-0.37846505736080427,0.8968727415326884,0.8687423541447613,-1.1734567557196671,-0.27877521323286425,1.1883309014870456,-0.08587621312566317,0.3527534631718996,-0.8359423398459748,-0.4122411413209484,0.3765565886531929,0.11599759349495169,-0.476482967001282,1.1291520223508147,0.5568361551163011,0.2682498475285676,0.13228618534230782,0.482522624681299,-0.5638943292666275,-0.03487009864275361,0.04075052625481328
0.35643636383943655,-0.9457522125676581,-1.2749463003166839,-0.3784659277489424,0.9025852843498605,0.8944472475766206,-1.0371371940037013,-0.27870550411116757,1.2057832844294536,-0.05700555632605272,0.3579349885500337,-0.8536220297048894,-0.40715682234137446,0.3231670121076448,0.06609957478298088,-0.4150358678684721,0.9897991849452631,0.47210999350347177,0.265984560580717,0.12686812747247359,0.48252373437943546,-0.5488785301210137,-0.022812170540114605,0.025949211909816534
0.6232719584296086,-0.9174996945406317,-1.2749463003166839,-0.3788033799500701,0.9108638249211758,0.8418056894821525,-0.5705887523721872,-0.27459489131542253,1.169762841096266,0.19799383099323575,0.34755198539514814,-0.8357172811332902,-0.37865857378030354,0.18612461094178093,-0.13420324240540224,-0.23557604350843322,0.5664619362112667,0.2566605641751438,0.2726088678782702,0.12351747108862922,0.48295396781479694,-0.5261793007638005,0.08174469466940974,-0.08906100611807119
0.6232719584296086,-0.7487346532287413,-0.20866333707781004,-0.3783686346748737,0.9659258262890683,0.5606035809455635,0.0895937860582673,-0.22384698542690895,0.15623347132850607,0.4155827564263231,0.2832977084759239,-0.723222138591231,-0.19378678798382984,-0.035774475233104154,0.06641704376194577,0.045275690606860305,-0.1155829391033398,-0.030970355191555533,0.28877998824871826,0.07737836464151315,0.07895166195683394,-0.05400604565038421,0.21001229135765664,-0.14365667692219686
0.4009089629377979,-0.42370568477621395,0.3094854144623402,-0.3783686346748737,1.0,0.17952650731168038,0.05553643155648788,-0.12448412459280615,-0.13113072946301624,0.23517647491468138,0.1603169414527585,-0.42370568477621395,-2.5944490532086392e-17,-0.03850909912325737,0.07275172005725042,0.04959396236055064,-0.13107313295978132,-8.025914636670581e-18,0.2937985707190928,1.7989973961260216e-17,-0.11709957372190306,1.8950516110204845e-17,0.21001229135765664,-3.398681296796122e-17
0.35643636383943655,-0.04242170255305685,1.0975033074296519,-0.28258106008886985,0.9659258262890683,0.00179960084750003,0.016733114944320445,-0.012661036125752246,-0.046557958858776796,0.023546029295255552,0.01198756967821752,-0.04097621809115051,0.010979544546405335,-0.11772531286630349,0.2189365576412028,0.111463262315818,-0.3810065816846383,0.10209040587334137,0.2882869155510057,-0.0772462462103512,-0.3101336480645118,-0.2840547580258006,0.15684570676566223,0.1436566769221968
0.8011623548230579,0.24510392338571735,0.8720126470371788,0.054399227470140483,0.8660254037844387,0.0600759332590716,-0.1222869278385427,0.07355950922923775,0.21373372103077726,-0.13483343501355075,0.013333464082083524,0.212266224219266,-0.12255196169285862,-0.1497332776864701,0.2744587664850823,-0.0271407911885803,-0.43207625808695505,0.24945934391694957,0.25990772731199757,-0.15005779632804558,0.04743681434301482,-0.43600632351858926,-0.02992540715205037,0.2750536041019727
0.4898541611345245,0.6451395768657511,0.8720126470371788,-0.3783686346748737,0.7071067811865476,0.41620507363852033,-0.5501218938475123,0.19172284444144555,0.5625698701311491,-0.35808264313321725,-0.24410058087341996,0.45618256961359255,-0.45618256961359244,-0.2534109768435042,0.47329817503727994,0.32264160709389145,-0.6029624217267779,0.6029624217267778,0.21013828367427934,-0.2101382836742793,-0.3299422346786799,-0.6166060560004205,0.21001229135765664,0.3924773401979492
0.8901075530197845,0.8264057323488913,0.8720126470371788,-0.3783686346748737,0.49999999999999994,0.6829464344591073,-0.873009606635487,0.2458025211697483,0.720636250192255,-0.45869383859163276,-0.3126860086363391,0.41320286617444557,-0.7156883580472233,-0.3142090674891162,0.5863477827688699,0.3997061491597493,-0.5281967273836142,0.9148635682200275,0.14871782197777372,-0.25758682365648755,-0.3299422346786799,-0.75518510475551,0.21001229135765664,0.48068460954485037
0.4009089629377979,1.0701774586882868,0.8720126470371788,-0.3783686346748737,0.258819045102521,1.14527979308452,-1.1305284627977326,0.31509946984740206,0.9332082785502941,-0.5887123340818069,-0.40492158390371313,0.27698230794794504,-1.0337120460594187,-0.31104095385770486,0.5811296541669213,0.3997061491597493,-0.2734147452154074,1.0203977206823986,0.07620581356495341,-0.2844039680565274,-0.3299422346786799,-0.8422995366239046,0.2081433132929334,0.5313627596319687
0.5343267602328858,1.0826785728595378,0.8720126470371788,-0.23946964762061893,1.2246467991473532e-16,1.1721928921291656,-1.1437345579855398,0.32658673471232996,0.9441094082096807,-0.5955892870979925,-0.2592686563290681,1.3258988487578574e-16,-1.0826785728595378,-0.3186579079076926,0.5811296541669213,0.2529741683618365,-1.293708863020901e-16,1.0563934547672287,3.6941102311935105e-17,-0.3016469919135455,-0.20882056130671636,-0.8720126470371788,0.13173397930216132,0.5501072082039457
0.4009089629377979,1.10768080120204,0.8720126470371788,0.2060956401182829,-0.4999999999999997,1.2269567573515934,-1.170146748361155,0.32889831855057217,0.965911667528454,-0.609343193130364,0.22828818377046692,-0.5538404006010197,-0.9592797131252674,-0.3136698141050452,0.5811296541669213,-0.21771808527701633,0.528196727383614,0.9148635682200276,-0.14846258876819748,-0.25714474676972277,0.17971800468236568,-0.7551851047555102,-0.11337469720847371,0.4764068171095524
0.44538156203615925,1.1389335866301675,0.22792496283102007,0.35668774781613455,-0.8660254037844385,1.2971697147542574,-1.2031619863306735,0.3386140979245408,0.2595913953996813,-0.6265355756708282,0.4062436559272668,-0.9863454192450496,-0.5694667933150843,-0.31407425414309886,0.5811296541669213,-0.3768026021886284,0.9148635682200271,0.5281967273836148,-0.25747630443479663,-0.14865401367538003,0.08129804166327273,-0.11396248141551013,-0.1962165011516868,0.27505360410197305
0.7122171566263352,1.145184143715793,-0.2194581027348965,-0.3783686346748737,-1.0,1.3114467230180742,-1.2097650339245771,0.3417877393320112,-0.25131993946195497,-0.629974052178921,-0.4333017609090589,-1.145184143715793,-2.1036691440537725e-16,-0.31528757425725523,0.5811296541669213,0.3997061491597493,1.0563934547672287,1.940563294531351e-16,-0.29845657679384935,-5.482558371825957e-17,0.08303606270014095,4.0313799459186295e-17,0.2081433132929334,1.010530547572273e-16
0.4009089629377979,0.9826696594895294,-0.2194581027348965,-0.3783686346748737,-0.8660254037844386,0.9656396596812677,-1.0380857964830803,0.29228098296584676,-0.2156548190867189,-0.540573662968507,-0.3718113773974763,-0.8510168886461366,0.49133482974476483,-0.3142090674891162,0.5811296541669213,0.3997061491597493,0.9148635682200272,-0.5281967273836145,-0.25758682365648755,0.14871782197777378,0.08303606270014095,-0.10972905136744827,0.2081433132929334,-0.2750536041019729
0.4009089629377979,0.9451663169757762,-0.2194581027348965,-0.3783686346748737,-0.5000000000000004,0.8933393667455536,-0.9984675109196578,0.28438286287575454,-0.20742440669243364,-0.5199428039199498,-0.3576212888948034,-0.47258315848788857,0.818538041302397,-0.3178490278315884,0.5811296541669213,0.3997061491597493,0.5281967273836148,-0.914863568220027,-0.1504406461424097,0.26057084264214414,0.08303606270014095,-0.1900562920347555,0.2081433132929334,-0.4764068171095521
0.4009089629377979,1.001421330746406,-0.2194581027348965,-0.3783686346748737,-2.4492935982947064e-16,1.0028446816739025,-1.0578949392647914,0.2990724792882013,-0.21977002528386153,-0.5508890924927855,-0.3789064216488127,-2.4527748545929377e-16,1.001421330746406,-0.31548979427628127,0.5811296541669213,0.3997061491597493,2.587417726041802e-16,-1.0563934547672287,-7.314766387098417e-17,0.29864800170103095,0.08303606270014095,-0.2194581027348965,0.2081433132929334,-0.5501072082039457
0.4191019210768732,-1.5675576314456852,-1.2749463003166839,-0.3783686346748737,0.0,2.4572369279036064,-2.62808839074814,-0.5662001319099929,1.99855180274486,-4.0080596351645745,0.5931146407842828,-0.0,-1.5675576314456852,0.6055679762155564,4.286739661522561,-0.634353848473937,0.0,1.676549772734274,0.0,0.3611989253548611,0.48239969093460516,-1.2749463003166839,-0.967443889418007,2.556881836279364
1.2323422571817026,-1.5675576314456852,-1.2749463003166839,-0.3783686346748737,0.25881904510252074,2.4572369279036064,-2.0996355578442314,-0.5649303062383392,1.99855180274486,-4.31778201274791,0.5931146407842828,-0.4057137693139414,-1.5141444004099083,0.4827160723544109,3.689415758829659,-0.506798744364931,0.3466702973104512,1.2937911630376124,0.09327550035607593,0.3481089064302843,0.48239969093460516,-1.2315035586075835,-1.042203012006938,2.660608499958754
1.2120097643459378,-1.5459932095002773,-1.2749463003166839,-0.3783686346748737,0.49999999999999994,2.3900950038209685,-2.0246050816217576,-0.5557281517157241,1.9710583227670946,-4.342385521093006,0.5849553398952458,-0.7729966047501385,-1.338869393505478,0.4707469946446533,3.678354114924624,-0.4955048028552794,0.6547910654394741,1.1341313936833268,0.1797317570027866,0.3113045348624498,0.48239969093460516,-1.1041358845352325,-1.0627617707188939,2.432492038893135
1.116611608034954,-1.0925152929381448,-1.2749463003166839,-0.3783686346748737,0.7071067811865476,1.1935896653037203,-1.2552170933449907,-0.3989518980748252,1.3928983307708858,-2.302346010447083,0.4133735197504255,-0.7725249721865697,-0.7725249721865697,0.4195505846295368,2.421220752085223,-0.43471682355333136,0.8124119857201509,0.8124119857201509,0.2582129461431027,0.2582129461431027,0.48239969093460516,-0.9015231746026278,-0.7973668855281888,1.490143421467968
1.2432867706908164,-0.995256624685812,-0.4353534158766258,-0.3832373683227077,0.8660254037844386,0.9905357489809953,-0.6113612830292067,-0.3630105271630911,0.4332883712308092,0.5524139822497681,0.38141952965033143,-0.8619175202626678,-0.4976283123429061,0.22405105708486056,-0.34095137030533496,-0.23541314208932917,0.5319777722260147,0.3071375099975871,0.31587465038342444,0.18237031442904905,0.16684369739085939,-0.21767670793831295,0.21271466627906196,-0.27752338871602955
0.8382337399147501,-0.38101437988139153,-0.026351739313683176,-0.38315032950889166,0.9659258262890683,0.14517195767640134,-0.3076370623980082,-0.13681267671056763,0.01004039161339908,0.2114808037084407,0.14598578519918118,-0.36803162971495007,-0.09861377797123085,0.2899227277479169,-0.44815358453356674,-0.3093616620549524,0.77990385503676,0.20897460813101917,0.34683965954149115,0.09293540667722809,0.010096677601170124,-0.0068203320059580345,0.21266635566594186,-0.14365667692219686
0.5176322313217772,0.05146166487303844,0.5973458319846456,-0.3834984847641558,1.0,0.002648302951504918,0.04326776253355305,0.018556712695271878,0.030740411018900158,-0.028563631249068574,-0.019735470502251024,0.05146166487303844,3.151118158278015e-18,0.3031780929164975,-0.466670330627534,-0.32243654401174066,0.8407765788436763,5.148271730394852e-17,0.36059293342050475,2.207994908542879e-17,-0.2290812214462956,3.6576883056200447e-17,0.21285959811842226,-3.398681296796122e-17
0.7944429621656323,0.28735768928454586,1.5161003312433379,-0.10239167574917138,0.9659258262890683,0.0825744415909536,0.05164049737685957,0.1036025890137456,0.43566308790962016,-0.15949695940771008,-0.02942303534525436,0.27756621346269233,-0.07437364274349298,0.06479110391933085,-0.09974638829181348,-0.018400611015846256,0.17358467150440074,-0.04651187254802587,0.3482503518452773,-0.09331340054079634,-0.15523605351987918,-0.39239564001201593,0.05683216966044588,0.1436566769221968
0.38156696872048645,0.3666147531302776,0.8720126470371788,0.3936534040400945,0.8660254037844387,0.13440637721277437,0.1746709140588671,0.1321472884888276,0.3196927013200152,-0.20348833728401045,0.14431914554105266,0.31749768961298097,-0.1833073765651387,0.17173506309305175,-0.26444797196973324,0.18755328125497953,0.41261146090177486,-0.23822133802236434,0.3121612207239462,-0.18022636481553242,0.3432707468721989,-0.43600632351858926,-0.21849605333761474,0.2775233887160294
0.3800061933004695,0.738897933150134,0.8720126470371788,-0.3828905730489095,0.7071067811865476,0.5459701556135399,-0.009276771500845245,0.26687532656205815,0.6443283425765487,-0.4101229166461908,-0.2829170530485096,0.5224797391351841,-0.522479739135184,-0.0045345728118554906,0.006968543144471759,0.00480714344518367,-0.008877637548395935,0.008877637548395934,0.25539299093568113,-0.2553929909356811,-0.33388542212996186,-0.6166060560004205,0.2125221786799116,0.3924773401979492
0.7318868288570982,0.988920216575156,0.8720126470371788,-0.38341144595033977,0.49999999999999994,0.9779631947510535,-0.16608468020627112,0.35956321899699384,0.862350935764282,-0.5488969793474542,-0.37916333016660375,0.49446010828757797,-0.8564300298700941,-0.06106358865197858,0.09321759731900374,0.06439221923141535,-0.08397273987453617,0.14544505191346166,0.1817958683473166,-0.31487968058365506,-0.334339629887508,-0.75518510475551,0.21281128750530215,0.48068460954485037
0.5160672146642058,1.0764280157739134,0.8720126470371788,-0.3833244071365237,0.258819045102521,1.1586972731429646,-0.4529441481507151,0.39219110362868365,0.9386588433799884,-0.5974679012928962,-0.41262113097167996,0.2786000711642057,-1.0397496205771195,-0.15331067869309203,0.233555041399598,0.16129694184055657,-0.10890702414955103,0.40644654742725467,0.09429941013370985,-0.35193018974278023,-0.3342637309410773,-0.8422995366239046,0.21276297689218204,0.5361340171201461
0.5880049654430594,1.1889380433151728,0.8720126470371788,-0.3833244071365237,1.2246467991473532e-16,1.4135736708421118,-0.9950403203908436,0.4320000384605357,1.0367690103144678,-0.6599162295084644,-0.4557489705758472,1.4560291691304435e-16,-1.1889380433151728,-0.3040927158911697,0.4645270847822428,0.3208100228900204,-1.0249255209223502e-16,0.8369152000690675,4.449747968843357e-17,-0.36334949570287894,-0.3342637309410773,-0.8720126470371788,0.21276297689218204,0.555046777432059
0.7975687542432206,1.1653734431023637,0.8720126470371788,-0.3833244071365237,-0.2588190451025208,1.358095261888258,-1.228023588100522,0.4198913870652826,1.0162203809065233,-0.64683677409887,-0.4467160841698629,-0.3016208417315906,-1.1256643059639873,-0.3796762585265828,0.5848859343930303,0.4039318182892136,0.2727330833877862,1.0178537241081371,-0.0932541311029889,-0.34802915529204365,-0.3342637309410773,-0.8422995366239047,0.21276297689218204,0.5361340171201462
