output_Ph,output_feed,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_feed_%,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl output_glucose_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l output_glycerol_gl,poly_output_agitation^2,poly_output_agitation output_glycerol_gl,poly_output_agitation input_Timepoint (hr)_sin,poly_output_feed_% output_glycerol_gl,poly_output_feed_% output_glucose_gl,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl input_Timepoint (hr)_sin,poly_output_glycerol_gl input_Timepoint (hr)_cos
-1.9182326099961862,0.7612796607472193,0.19016462001113202,0.6464413519232499,0.7599979869669862,0.036162582703978235,0.12293027404796729,0.05695663536479006,0.1445247284008022,-0.09198142673494188,-0.07247958818555778,0.1253842463844347,-0.14297333129848236,0.41788642147635907,0.19361711113276026,-0.31267960279301393,0.0897075946879418,-0.14487219084324143,0.1974821560801191,-0.36760623060596104,-0.28966661156000256,-0.5713967402056692,-0.31892141020273534,0.3636601706668258
-1.7002333922332786,0.7612796607472193,0.2936551676111887,0.3514667454438136,0.7599979869669862,0.08623335746475533,0.10321002604306208,0.08829345568793898,0.22317733624695632,-0.16058472553188466,-0.11065972837936856,0.12988035945879406,-0.26337131524068785,0.12352887315286648,0.10567569359349872,-0.19219886818204635,0.09040276925903366,-0.1644210635507758,0.13298317611367003,-0.4156033388912454,-0.28639431579146235,-0.6816214781304051,-0.24186466222421416,0.4904530174205868
-1.6514226523008566,0.7612796607472193,0.6163021689525419,0.06787098135082466,0.7599979869669862,0.37982836345560744,0.04182903301545075,0.18406879363636058,0.4683884077673192,-0.3366700063502555,-0.2350638908168212,0.12023458860018962,-0.6044600955892379,0.0046064701095239885,0.02027078645755056,-0.037076169569897746,0.08920166067246578,-0.16315380283515926,0.05826693792863005,-0.4151673318515608,-0.2898709315481385,-0.7453948387533061,-0.10657281973171348,0.5357777454244522
-1.817366000660981,0.7612796607472193,0.6467405653054997,-0.13082111262790547,0.7599979869669862,0.4182733588116774,-0.08460732033486604,0.1952548714961088,0.4915215277220705,-0.3533595571873631,-0.24655718888839667,7.9202876318013e-17,-0.6467405653054997,0.017114163509203126,-0.039495681739205174,0.07147671401610431,0.09114724626802503,-0.16495235347179918,3.697282437861084e-17,-0.4152399996915083,-0.2897343653384517,-0.7599979869669862,-6.691101097906506e-17,0.5463698678316974
-1.8710529299022147,1.0702842718270802,1.012001321540994,-0.8494387741104488,1.0689950250220963,1.0241466748007182,-0.859633161967936,0.3033222502654541,1.0818243780431094,-0.509189994780901,-0.38571548705662334,-0.5060006607704967,-0.876418853117925,0.721546230962262,-0.2545981659723288,0.4273964032945916,0.08983516694422826,-0.15080716349506365,-0.14986257616915918,-0.5378664628450893,-0.4074381406040512,-0.9257768481883173,0.2515757558525453,0.43574199108915224
-1.7522892616360655,0.1432704385874971,0.7989325470702889,-1.0034907941115787,0.14200391085676675,0.6382932147682194,-0.8017214561011505,0.24005057804858454,0.11345154619473892,-0.43590154534674974,-0.30486341679091383,-0.6918958816730769,-0.3994662735351448,1.0069937738666868,-0.3015129951536754,0.5475095356904898,0.09027869745158489,-0.1639347176371841,-0.2602095753209106,-0.07747803542956784,-0.05418704948273625,-0.07100195542838345,0.47250773948750846,0.27280247058729484
-1.755547133761375,0.1432704385874971,1.012001321540994,-1.0393779124072964,0.14200391085676675,1.0241466748007182,-1.0518518209367034,0.30424903314318197,0.14370814545103747,-0.5502176545382923,-0.3930091990066318,-1.012001321540994,-1.8590162687371044e-16,1.0803064448001494,-0.3124795572784131,0.565102105077126,0.09038497750976257,-0.163456264156849,-0.3006409444998511,-0.07720647898749798,-0.05514700630691454,-2.608569523457182e-17,0.543692624531819,9.987471485293737e-17
-1.786456567211178,0.1432704385874971,0.7806695092585142,-1.0271237744526611,0.14200391085676675,0.6094448826859293,-0.8018442129497118,0.23571699529927942,0.1108581234013419,-0.42634768568192816,-0.2898571279757239,-0.6760796269778043,0.3903347546292572,1.0549832480458812,-0.31013191503328275,0.5609439576584857,0.09116903505374747,-0.16489989214256134,-0.2614895338064424,-0.07755271345113705,-0.052725058778532306,0.07100195542838339,0.47296317105550617,-0.2730654141256756
-1.8629209922438894,0.1432704385874971,0.8171955848820637,-1.0332508434299787,0.14200391085676675,0.6678086239507381,-0.8443680273266471,0.24705477975407789,0.11604496898813593,-0.4152363093572939,-0.3093428591296039,-0.4085977924410322,0.7077121363683495,1.0676073054487625,-0.31237266118018575,0.5250190710808775,0.09139753817231079,-0.15361603800092555,-0.1511601288140419,-0.07215552916499879,-0.053754445820160944,0.12297899423870082,0.25406176748814696,-0.4400478895502207
-1.8775601790495637,-0.2859026323567543,0.853721660505613,-1.0367520257027316,-0.2871586419975524,0.7288406736164612,-0.885097660915494,0.2556847025718439,-0.24515355267468733,-0.4291431975238602,-0.3259225270781124,-2.0910149978019247e-16,0.853721660505613,1.0748547627987175,-0.31050123898176146,0.5211476994573506,0.08969678764614951,-0.15054778745424294,-7.335492750883365e-17,0.14434702025769777,0.1096276158868127,-0.2871586419975524,1.2311948203638214e-16,-0.5026734325443986
1.2226392606113503,-1.2873064645600076,-1.5813500477310147,0.5449070660134143,-1.2885379319909638,2.5006679734588824,-0.86168881484928,-0.4782047988734168,2.0376295202571337,-3.9955578993897776,0.5403595826815449,-0.0,-1.5813500477310147,0.2969237105913475,0.16478146270114905,1.3768031532089626,0.09144749806559041,0.7640738322496844,0.0,-3.2557167973131795,0.4403034104934705,-1.2885379319909638,0.0,2.52667516918393
0.622884286223509,-1.2873064645600076,-1.5813500477310147,0.88782161076252,-1.2885379319909638,2.5006679734588824,-1.4039567465559373,-0.4770829496140229,2.0376295202571337,-3.0891013055969254,0.5497076972900551,-0.4092835093265668,-1.527466851506838,0.7882272125369555,0.2678499636442947,1.7343224549673983,0.0910189370312895,0.5893455581359062,0.07808401032457482,-2.5171050607901284,0.4479205729825395,-1.244632066663179,0.5055922003396577,1.8868957795781451
0.9554064166724796,-1.2873064645600076,-1.5813500477310147,0.767713552895731,-1.2885379319909638,2.5006679734588824,-1.214023863515411,-0.47614807523119645,2.0376295202571337,-3.1789909544726287,0.5946079222219574,-0.7906750238655073,-1.3694893136107935,0.5893840992997863,0.2311602867845136,1.5433359892601763,0.09066257174189421,0.6053064382057257,0.15055113063498907,-2.590350211309386,0.48450680704418575,-1.11590658284404,1.0051509338599551,1.740972486720747
0.643634765410469,-1.2873064645600076,-1.01562201311494,1.1820084512305862,-1.2885379319909638,1.0314880735236434,-1.2004738027576805,-0.30346443488913155,1.3086674884636242,-1.4277802931864376,0.3818145681179428,-0.7181532125959068,-0.7181532125959068,1.397143978780529,0.3531801418785051,1.6616894388403323,0.0892794261091077,0.42005385320408106,0.21128112328022552,-1.8114505618850703,0.48441501626948125,-0.911133909526901,0.9940638488724736,0.9940638488724736
0.3318631141484546,-1.2873064645600076,-0.9472573749061968,0.23592773044296633,-1.2885379319909638,0.897296534314179,-0.22348428260698108,-0.2811892892033602,1.22057705892482,0.5185039011526847,0.35574902395298463,-0.8203489505909264,-0.4736286874530985,0.05566189399196898,0.07003413495005949,-0.1291406663757998,0.08811737629536673,-0.16248557510113285,0.2570759269584086,0.7053119481774296,0.48391928505975035,-0.644268965995482,-0.47403964567077334,-0.27368691703457587
0.3764019214715984,-1.2873064645600076,-0.9582760743859677,0.29436246257521326,-1.2885379319909638,0.9182930347405808,-0.2820805050831617,-0.2858764449816924,1.234775071165714,0.21621253316201083,0.3598871723474988,-0.8594516899797253,-0.42383466980837586,0.08664925937334382,0.08781529309388202,-0.06641598950696544,0.08899701805802997,-0.06730974536717832,0.26755837675968136,0.290728379636966,0.48391928505975035,-0.5699057542377839,-0.2023583104639177,-0.09979207522470358
0.3764019214715984,-1.2873064645600076,-0.9725821206718577,0.30772822590144777,-1.2885379319909638,0.9459159814505679,-0.29929097053781856,-0.29129423414292765,1.2532089544619014,0.2988109485004736,0.3652599064508733,-0.8778383099401991,-0.4187073955065792,0.09469666101645247,0.09216646695725941,-0.09454478044327917,0.08970387699211212,-0.09201864447145502,0.2703297578324245,0.3958835284480464,0.48391928505975035,-0.5547298783805223,-0.2773054934763161,-0.1322679354709921
0.9999452239956274,-0.4793166296622969,-0.9725821206718577,0.6265021188799214,-0.48056789915056564,0.9459159814505679,-0.6093247593856462,-0.29198420821498017,0.46739174648267656,0.38868988995704856,0.3303219898577812,-0.8858898704851168,-0.40139147826334176,0.39250490496103113,0.18808563435218656,-0.2503799262493893,0.09012933444278018,-0.11998032804799108,0.27345542043026116,0.1920576986431623,0.16321721460346159,-0.19833375027776784,-0.36402433516862887,-0.16493728045129613
0.5545571507641776,-0.2527132482037321,-0.7899517425541118,-0.1360728860370348,-0.25397007124348514,0.6240237555642778,0.10749101343932271,-0.23701563870342554,0.200624100335383,0.4286223193907728,0.2966718115141763,-0.7630347896550699,-0.2044545556849275,0.01851583031444786,-0.04082705342228802,0.07383220123145048,0.09002287571439463,-0.16279859843009348,0.28981457261910554,0.13780239365035094,0.09538020748277286,-0.06573229132385798,-0.5241046328790253,-0.14043341312934488
0.42094072879474614,0.2554276677942615,-0.46730474121275745,-0.2332306941059293,0.25415839133602885,0.2183737211599222,0.1089898091520431,-0.1399605995315805,-0.1187694212903337,0.2535563012916533,0.1754995104593437,-0.46730474121275745,-2.861416277762928e-17,0.05439655667313357,-0.06985400510064708,0.12654935191051297,0.08970387699211212,-0.16250990162777376,0.2995060550174439,-0.137904574822321,-0.09545093238910551,1.5562713021305407e-17,-0.5425930424622262,-3.322424163454946e-17
0.5100183434410337,1.0199279648362882,-0.10813166424785488,-0.31113199967468236,1.018639952153856,0.011692456813010817,0.03364322092558645,-0.032456406878540664,-0.11014723329575173,0.05867148869074751,0.02888954198699569,-0.10444716713662133,0.027986534085976168,0.09680312122156655,-0.09338824889653727,0.16881805831084226,0.09009384120993177,-0.1628627532750534,0.2899287812741726,-0.5527069508127372,-0.27215008547289515,-0.2636434197197383,-0.5241046328790253,0.14043341312934482
0.643634765410469,0.7612796607472193,0.232778374905273,-0.3443932312658355,0.7599979869669862,0.054185771823539834,-0.08016729670243704,0.06984238686040929,0.1769110963374539,-0.1263039266592648,0.028594186367866137,0.2015919861196245,-0.11638918745263645,0.11860669774172325,-0.10333109894749945,0.18686537115592675,0.09002287571439463,-0.16279859843009348,0.2598406372871572,-0.41236962001358435,0.09335714319416717,-0.3799989934834929,-0.46989935868897653,0.271296521231113
0.3764019214715984,0.7612796607472193,0.5067239420818936,-0.8161775425192958,0.7599979869669862,0.2567691534790143,-0.4135767017840899,0.15071839786238714,0.3851091759302149,-0.27494488542266754,-0.1903036625363761,0.35830793563568636,-0.3583079356356863,0.6661457809128368,-0.2427613170878908,0.44285225598488764,0.08846870874643982,-0.1613871918409735,0.2103196480912326,-0.41236962001358435,-0.2854224725318312,-0.5373997302724812,-0.3836712197496805,0.38367121974968044
0.5990959580873213,0.7612796607472193,0.7258803958231901,-1.030624956725414,0.7599979869669862,0.5269023490404311,-0.7481104515331016,0.21714809491719228,0.5516676396044236,-0.397327935337373,-0.27260937646041306,0.362940197911595,-0.6286308628919864,1.0621878014252615,-0.30831283943580995,0.5641371340501433,0.08949152572965223,-0.16374761732039914,0.14957567125844046,-0.41600301201095635,-0.2854224725318312,-0.6581775635384448,-0.27368691703457576,0.4740396456707734
0.3764019214715984,0.7612796607472193,0.8354586226938384,-1.030624956725414,0.7599979869669862,0.6979911102334855,-0.8610445068597112,0.2521511757249614,0.6349468714415281,-0.4573081895100591,-0.31376223342243154,0.21623260294828667,-0.8069910604558728,1.0621878014252615,-0.3110546561023807,0.5641371340501433,0.09109029396980727,-0.1652038198810901,0.07811461244146878,-0.41600301201095635,-0.2854224725318312,-0.7341016835391146,-0.1416707730478836,0.5287225229622606
0.3318631141484546,0.7612796607472193,0.9450368495644866,-1.030624956725414,0.7599979869669862,0.8930946470347702,-0.9739785621863206,0.28237382589110555,0.7182261032786323,-0.5172884436827451,-0.35491509038445,1.1573363528954473e-16,-0.9450368495644866,1.0621878014252615,-0.307947263880266,0.5641371340501433,0.0892794261091077,-0.16355345697897308,3.659203365454983e-17,-0.41600301201095635,-0.2854224725318312,-0.7599979869669862,-6.70339613829801e-17,0.5473738340691516
0.42094072879474614,0.7612796607472193,1.0059136422704023,-1.030624956725414,0.7599979869669862,1.0118622557057069,-1.036719704034437,0.29979051775380156,0.7644923431881347,-0.545801743613757,-0.16466845964675472,-0.5029568211352008,-0.8711467682195007,1.0621878014252615,-0.3071551835099237,0.5592099309071425,0.08882074020283622,-0.1617079660657739,-0.1490140431325485,-0.41236962001358435,-0.12441196996396507,-0.6581775635384449,0.2712965212311129,0.4698993586889766
0.2873243068253108,0.7612796607472193,1.0424397178939517,-1.030624956725414,0.7599979869669862,1.0866805654428218,-1.0743643891433068,0.30987515363945034,0.7922520871338363,-0.565620538115544,0.4132239887995477,-0.9027792776100457,-0.5212198589469763,1.0621878014252615,-0.3063631031395801,0.5592099309071425,0.088363235615559,-0.1612909595735336,-0.2574343153343571,-0.41236962001358435,0.3012638469767834,-0.3799989934834934,0.4698993586889764,0.2712965212311133
0.3318631141484546,0.1432704385874971,1.1215795484116422,-1.030624956725414,0.14200391085676675,1.2579406834152633,-1.155927873545858,0.33857212117433383,0.15926868221141954,-0.6085612595360826,-0.068923724126971,-1.1215795484116422,-2.060308205927177e-16,1.0621878014252615,-0.3111155853616378,0.5592099309071425,0.09112598292414598,-0.16379299852697313,-0.30187080502119773,-0.07705033403330783,-0.008726477217513053,-2.608569523457182e-17,0.5425930424622262,9.967272490364837e-17
0.46547953611788995,0.1432704385874971,0.9085107739409372,-1.030624956725414,0.14200391085676675,0.8253918263667606,-0.9363338770774507,0.2731249682505369,0.129012082955121,-0.49295162494232486,-0.32129706984231166,-0.7867934098447129,0.4542553869704687,1.0621878014252615,-0.30983607091723875,0.5592099309071425,0.09037798279421017,-0.16311937265489385,-0.26035262068137055,-0.07705033403330783,-0.050220032357474416,0.07100195542838339,0.4698993586889765,-0.27129652123111314
0.42094072879474614,0.1432704385874971,0.853721660505613,-1.030624956725414,0.14200391085676675,0.7288406736164612,-0.8798668494141461,0.25685563864341227,0.12123181457492996,-0.46730489853884005,-0.3206210429161013,-0.4268608302528069,0.7393446457588948,1.0621878014252615,-0.31007978795426716,0.5641371340501433,0.09052022134762638,-0.16468605897062247,-0.1504328931348016,-0.07772922513848245,-0.05333054566062786,0.12297899423870082,0.27368691703457604,-0.4740396456707732
0.42094072879474614,0.1432704385874971,0.8598093397762047,-1.030624956725414,0.14200391085676675,0.7392721007663929,-0.8861409635989577,0.2574164417165509,0.12209628883939565,-0.4665265656066089,-0.32290731274732454,-2.1059255116678562e-16,0.8598093397762047,1.0621878014252615,-0.30855655647283836,0.5592099309071425,0.08963306527774592,-0.16244574678281384,-7.332886648524395e-17,-0.07705033403330783,-0.05333054566062786,0.14200391085676675,1.3289696653819784e-16,-0.5425930424622262
-1.0559392707181365,-1.2873064645600076,-1.5813500477310147,1.1622705361679408,-1.2885379319909638,2.5006679734588824,-1.8379565678455254,-0.47554981040393585,2.0376295202571337,-2.2948366705353935,0.538829230369203,-0.0,-1.5813500477310147,1.3508727992441127,0.3495225702277663,1.6866733910736973,0.0904348856287449,0.4364070541006789,0.0,-1.8699111572112104,0.43905642725494465,-1.2885379319909638,0.0,1.4511882892899761
-1.1064235460057077,-1.2873064645600076,-1.5813500477310147,1.1056214069947987,-1.2885379319909638,2.5006679734588824,-1.7483744647236565,-0.47179182536654407,2.0376295202571337,-1.7615468613098044,0.5554310219755765,-0.4092835093265668,-1.527466851506838,1.2223986956051585,0.32985937713085656,1.2316083476160884,0.08901122773800962,0.33234456472704704,0.07721801374954944,-1.4353684391600319,0.4525841330620906,-1.244632066663179,0.2883117986442795,1.075994280962019
-1.0742993127803713,-1.2873064645600076,-1.5813500477310147,1.6403832343794025,-1.2885379319909638,2.5006679734588824,-2.5940201059830246,-0.47579288687317367,2.0376295202571337,-2.95876509477967,0.5919066655782852,-0.7906750238655073,-1.3694893136107935,2.69085715563303,0.4935546533695041,3.069218395324657,0.09052736052998876,0.5629533392542349,0.15043882521642205,-2.410902672652868,0.4823057310367525,-1.11590658284404,0.935518704105086,1.620365926941004
-1.7000019006676788,-1.2873064645600076,-1.0251187927770629,1.6898899517161283,-1.2885379319909638,1.0508685393047028,-1.7323379472293265,-0.3081201824916388,1.32090444929003,-1.520574296243652,0.3841776216532703,-0.7248684498944284,-0.7248684498944284,2.8557280489111387,0.5079305969047792,2.506639466728412,0.09034245798384608,0.44584038072039045,0.21253524176456723,-1.9113079117519522,0.48289763255756407,-0.911133909526901,1.0488622428422096,1.0488622428422096
-1.8728751295655401,-1.2873064645600076,-1.061766621986024,1.678003437900133,-1.2885379319909638,1.1273483595636125,-1.7816480419401592,-0.3191040128229373,1.3681265673509027,-1.2955976236136626,0.3980055003552778,-0.9195168675302858,-0.5308833109930121,2.8156955376046655,0.5043082156444594,2.0475471930851343,0.09032467217064823,0.3667281698613701,0.26027582317223813,-1.572310381636324,0.4830112133206322,-0.644268965995482,1.056748660108992,0.6101141233797029
-1.0513519149223678,-1.2873064645600076,-0.9969328377542253,1.3703107868149227,-1.2885379319909638,0.9938750829926924,-1.366107821304626,-0.2993770907355498,1.2845857770937124,-0.03815574785599527,0.3744049857757668,-0.954005244462992,-0.2893943270518607,1.8777516524613325,0.41150179954382293,0.05244609354411757,0.09017898123313813,0.0114933526188935,0.28736741620867,-0.04931638980484011,0.48391928505975035,-0.37404281771812947,0.03662510931597094,0.011110105447756171
-1.6311575833178726,-0.039843405015383505,-0.6681981571422793,1.0578302689717216,-0.04110544502774271,0.44648877720833813,-0.7068402362962259,-0.19961564232282092,0.027466582616050943,0.36562640654725376,0.2509464148897109,-0.6681981571422793,-4.091533671702262e-17,1.1190048779527848,0.3160132459993458,-0.5788263194785952,0.08924391091998146,-0.16346379510242243,0.29873719373385943,0.022492184383290773,0.015437432671580535,-2.5169825840376298e-18,-0.5471826024048747,-3.350527112921243e-17
-1.8346301743941924,0.5884659708470006,-0.2968497216361935,0.517772903399579,0.5871885323509806,0.08811975723548557,-0.15370074224492875,-0.08872932475585964,-0.17430675237635357,0.162431003208055,0.11148395518509273,-0.28673481265512013,0.07683036149282865,0.2680887794948298,0.15476396555907748,-0.2833163247369095,0.08934310895332806,-0.1635546180132208,0.28871829779214814,-0.3212993492341085,-0.2205226929808096,-0.15197557523823133,-0.5285378073589313,0.14162127865114188
-1.4904107114211906,1.5017462658163676,0.06841103459930063,0.19478883873811909,1.5004464448249717,0.004680069654946708,0.013325705986471056,0.020479822861757355,0.10264709365131877,-0.03722401024923385,0.020389932882356777,0.05924569386217054,-0.0342055172996503,0.03794269169694496,0.058312828276461705,-0.10598906699911581,0.08961899616293961,-0.16289098075768493,0.25925710621351294,-0.8164272645156315,0.4472085897070292,-0.7502232224124855,-0.47122425052315153,0.27206144788822106
-1.8070911731887853,0.7612796607472193,0.5554253762466261,-0.5203276404716713,0.7599979869669862,0.3084973485787062,-0.28900317548049725,0.16611701365952916,0.42212216785781675,-0.30298972227437393,-0.20859382118616207,0.39274504998707893,-0.3927450499870789,0.2707408534388169,-0.15561995806486748,0.28384358011073074,0.08944926870293662,-0.16315131415435194,0.21148199533640757,-0.4145859891319813,-0.2854224725318312,-0.5373997302724812,-0.3857333431501455,0.38573334315014546
-1.2991838117885688,0.7612796607472193,0.7258803958231901,-1.0297496611572259,0.7599979869669862,0.5269023490404311,-0.747475091639603,0.21755151616596546,0.5516676396044236,-0.39649506744041707,-0.27260937646041306,0.362940197911595,-0.6286308628919864,1.0603843646534215,-0.30862329571814384,0.5624764957100898,0.08982435222067806,-0.1637079493592665,0.14985355536379344,-0.41513099793158714,-0.2854224725318312,-0.6581775635384448,-0.27311322204174476,0.47304597679514226
-1.589852267173521,0.7612796607472193,0.896335415399754,-1.023622592179908,0.7599979869669862,0.8034171768998496,-0.9175091813741508,0.2695546888409501,0.6812131113510304,-0.4899877740146891,-0.336624931734664,0.23198867630533584,-0.8657935267521626,1.0478032112211144,-0.3078337245020761,0.559570163976717,0.09043835801036008,-0.1643959150463416,0.07783457617549026,-0.4154580032113506,-0.2854224725318312,-0.7341016835391146,-0.14148516906010283,0.5280298394497753
-1.7030622616406825,0.7612796607472193,0.9328614910233035,-1.030624956725414,0.7599979869669862,0.870230561434221,-0.9614303338166974,0.27959599359091997,0.7089728552967319,-0.5074129031984612,-0.08091929513134156,1.142425839029516e-16,-0.9328614910233035,1.0621878014252615,-0.30889752826986683,0.5605895477871828,0.08983127356876074,-0.16302646806245355,3.6704949437878605e-17,-0.4133869697728485,-0.06592457937045529,-0.7599979869669862,-6.661241714098565e-17,0.5439316641121653
-1.953956643255683,0.7612796607472193,0.8293709434232468,-1.0297496611572259,0.7599979869669862,0.6878561617947665,-0.8540444479637371,0.2531087988582848,0.6303202474505778,-0.3619075004022043,1.3650443114603306,-0.4146854717116232,-0.7182563061651983,1.0603843646534215,-0.31426070798241285,0.4493455297230547,0.09313584382573036,-0.13317024374048883,-0.15259082854625491,-0.33163564983197785,1.2508648115263936,-0.6581775635384449,0.2181819264781709,0.37790218195344955
-1.8361571692169572,0.1432704385874971,0.7745818299879227,-1.030624956725414,0.14200391085676675,0.5999770113474392,-0.7983033650115948,0.23821046781383612,0.10999364913687623,-0.4225786426423494,1.4673580342557915,-0.67080754207938,-0.3872909149939617,1.0621878014252615,-0.31695250724639823,0.562264796855803,0.09457733530264675,-0.16777752188521342,-0.2663325017285443,-0.07747124651851608,0.2690104149417871,-0.07100195542838345,0.47246633661769044,0.2727785666292602
-1.690822941524459,0.1432704385874971,0.7319680750937817,-1.0271237744526611,0.14200391085676675,0.5357772629564961,-0.751821812069174,0.21866186277370253,0.10394232928561653,-0.3980706254261401,1.5974554258263653,-0.7319680750937817,-1.3446035403624738e-16,1.0549832480458812,-0.3068341440877729,0.5585869345928007,0.08924046154520712,-0.16246091517743314,-0.29873142041842055,-0.07722684572065322,0.3099109450335544,-2.608569523457182e-17,0.5438360482800267,9.990106136806202e-17
