output_Ph,output_feed,output_acetate_mmol_l,poly_output_WCW_gl,poly_output_phosphate_mmol_l,poly_output_glucose_gl,poly_output_WCW_gl^2,poly_output_WCW_gl output_phosphate_mmol_l,poly_output_WCW_gl output_agitation,poly_output_WCW_gl output_feed_%,poly_output_WCW_gl output_glycerol_gl,poly_output_WCW_gl input_Timepoint (hr)_sin,poly_output_WCW_gl input_Timepoint (hr)_cos,poly_output_phosphate_mmol_l^2,poly_output_phosphate_mmol_l output_agitation,poly_output_phosphate_mmol_l input_Timepoint (hr)_cos,poly_output_gasflow output_feed_%,poly_output_agitation^2,poly_output_agitation input_Timepoint (hr)_sin,poly_output_agitation input_Timepoint (hr)_cos,poly_output_feed_% input_Timepoint (hr)_cos,poly_output_glycerol_gl output_glucose_gl,poly_output_glycerol_gl input_Timepoint (hr)_cos,poly_output_glucose_gl input_Timepoint (hr)_cos
-1.8407287491009083,0.7947804623029459,-0.2824294780221585,0.4112266440193086,0.2219555036876435,1.102051237123705,0.16910735275138314,0.09127401690308491,0.15966510245653145,0.32626767161342424,-0.2016925813161917,0.2711405667917769,-0.3091765608697029,0.049264245617235525,0.08617765592886699,-0.16687498316141733,0.0724466648292392,0.15075006809392666,0.25600120676347693,-0.2919134293409095,-0.596510530093311,-0.5405183783464815,0.36875166945550214,-0.8285659899510551
-1.2138763469711848,0.7947804623029459,-0.16582454410293423,0.9222190171557143,-0.640168265985365,0.13327972150987816,0.8504879156036517,-0.5903753490713012,0.35692085817120034,0.7316895824262,-0.5177022983595512,0.4078870411928559,-0.8271130982100267,0.40981540877470907,-0.247760458870353,0.5741494677565214,-1.0432557805124196,0.1497875474306376,0.17117632138974603,-0.347111242148842,-0.7115798194722008,-0.07481868934257131,0.5034737638132073,-0.11953494922127761
-1.4147253850747599,0.7947804623029459,-0.04167201127149002,1.0638193133260436,-1.0203648484111616,-0.22716804460288362,1.131711531405495,-1.0854838323787945,0.41112827931491214,0.8440354131333546,-0.5283858532003561,0.2075408524037542,-1.0433783235188558,1.0411444238731329,-0.39433467614827156,1.000758823962541,-1.0945065319427103,0.14935472279099524,0.07539546180141654,-0.3790385826413274,-0.7781561200953125,0.11283154908333874,0.48714387932284253,0.22280307432449276
-1.547550590245073,0.7947804623029459,-0.23692511356587587,1.137697728719259,-1.0358830762652758,-0.041495038867696,1.2943561219329605,-1.178521823085723,0.4410631361917028,0.9026506291544788,-0.6386646968232625,1.3932778818732543e-16,-1.137697728719259,1.073053747692811,-0.40159158870766687,1.0358830762652758,-1.0460234208810733,0.15029611002012655,4.7477158855465184e-17,-0.38768042253914053,-0.7934010997548709,0.023293899380409256,0.5613658889362704,0.041495038867696
-1.6512166629136227,0.185893360802865,-0.26525595585957107,0.9345320863879168,-1.039331571343968,2.248493339487797,0.8733502204885529,-0.9712887018169104,0.3607071757142652,0.17247868403347016,-0.5248398043320539,-0.46726604319395815,-0.8093285274636097,1.0802101151923216,-0.4011572862941126,0.9000875437390751,-0.20807283938772667,0.1489776535912229,-0.1929881172450928,-0.3342652243255604,-0.1598349849726743,-1.2627697021082829,0.4863659686909277,-1.9472523522365406
-1.5378301722659435,-0.028344693428644832,-0.1731533720321913,1.1500107979514615,-1.0401936951136408,2.7715029805762743,1.3225248354049572,-1.1962339813417173,0.44581881643794974,-0.034109069857886476,-0.6451885675263413,-0.9959385656523788,-0.5750053989757313,1.08200292335417,-0.4032465806824136,0.5200968475568208,-0.001932289554786038,0.1502840716252226,-0.33572764813002354,-0.19383244802226926,0.014829891127390157,-1.5548915202520246,0.28051413459579244,-1.3857514902881385
-1.596142072962564,-0.20762811775922413,-0.064096037025187,1.1069150556387526,-1.0401936951136408,3.0811935800633385,1.2252609403997428,-1.1514060619017954,0.4287690672217279,-0.23126688505711657,-0.5508587347621877,-1.1069150556387526,-2.033369969724019e-16,1.08200292335417,-0.40292421546875545,1.910804818821267e-16,-0.011655227233734302,0.15004388611801472,-0.3873549872120078,-7.115595678344238e-17,3.8379672734310564e-17,-1.5333628252907145,9.14172297421125e-17,-5.660060783066912e-16
-1.801853441491301,-0.3598498931342443,-0.004699715150760393,0.9899408979328284,-1.045366437731679,3.132885467821412,0.9799829814000545,-1.0348509900369403,0.38452585832615477,-0.3575063613482905,-0.4587464639027063,-0.8573139658550074,0.4949704489664143,1.09279098913582,-0.40605497517428973,-0.5226832188658396,-0.020146337062587706,0.15088030968683294,-0.33639297297227344,0.19421657349904065,-0.1805695481896076,-1.4518039745366382,-0.23170396579262972,1.5664427339107065
-1.552408677798993,-0.48952029437963185,0.07821448739217765,1.119228124870955,-1.049677056580044,2.9382560245003857,1.2526715955021541,-1.174828083756146,0.4373477855250012,-0.5493164611608727,-0.5589297104996558,-0.559614062435478,0.9692799887682686,1.1018219231105448,-0.410170121720819,-0.9090469967679933,-0.02737950469457394,0.1526921231314002,-0.19537919741582038,0.3384066966662304,-0.4250447245838586,-1.4673314158695054,-0.432483170737327,2.544604360040005
-1.4843784805589115,-1.2235675222991735,0.4240914114565183,1.273141490273487,-1.047952809040698,2.4040031958041537,1.6208892542557953,-1.3341922010383611,0.49020998734356575,-1.5593300519591653,-0.3937322496451594,-3.118297301850234e-16,1.273141490273487,1.0982050899762896,-0.4035034104073867,-1.047952809040698,-0.0683279491872873,0.14825555235216326,-9.430752143367866e-17,0.3850396763350022,-1.2247892821592055,-0.7434629958016643,-0.30926040244009384,2.4040031958041537
0.7080615824866241,-1.2235675222991735,-0.18901426829700135,-1.5711775023653016,2.185011327233083,-0.42794011337835036,2.4685987439388675,-3.4330406397619684,3.26854494013085,1.924361365266691,-3.274001371901403,-0.0,-1.5711775023653016,4.77427450013688,-4.5455129716437375,2.185011327233083,-0.09056634423342295,4.3277126555645475,-0.0,-2.0803155182723,-1.2247892821592055,-0.8917366218540776,2.083788347893612,-0.42794011337835036
0.5621046908713911,-1.2235675222991735,-0.1838731501973733,-1.5711775023653016,1.794469259571211,-0.4321047483075048,2.4685987439388675,-2.8194297293244075,3.2662274266230136,1.924361365266691,-3.3709998719617156,-0.4066506608487509,-1.5176409272189986,3.2201199235460503,-3.730415375105501,1.7333242023016546,-0.06832794918728277,4.321577829778148,-0.5380435134627353,-2.0080057289257973,-1.1830555993996255,-0.9270913369277484,2.072417554250281,-0.41738113605235644
1.163769287967065,-1.2235675222991735,-0.12371112988257651,-1.5500605886320742,1.512554786888137,-0.46410477551292745,2.4026878284304125,-2.3445515633020872,3.2259739200304156,1.8984975956539536,-3.32546873081377,-0.775030294316037,-1.3423918471604368,2.2878219833382176,-3.147917140080576,1.3099108700608846,-0.06889684259425034,4.331360740906095,-1.0405960720791345,-1.802365266997667,-1.0606986326327787,-0.995681026992372,1.857953438398858,-0.40192652561186926
1.0599801720329411,-1.2235675222991735,-0.012247314062980363,-1.2695073061763391,1.2858162354641358,-0.46418196538708495,1.6116488004351053,-1.6323531053218765,2.6389644393267426,1.554878942227585,-2.488757924467422,-0.897677224963156,-0.897677224963156,1.653323391383162,-2.6728663193904496,0.909209379456449,-0.04340459559887673,4.321123380075713,-1.4698849240800644,-1.4698849240800644,-0.8660568069393779,-0.9099881025745776,1.3862209351304249,-0.3282262154297071
0.3837089272966151,-1.2235675222991735,0.05819694245107257,-1.0302643709946437,1.099597501214766,-0.4647994843803451,1.0614446741409889,-1.1328761279363129,2.1419367005637335,1.261856759384735,-0.05823721344844847,-0.892235117895357,-0.515132185497322,1.2091146646777575,-2.286081427261476,0.5497987506073831,-0.1512723653246851,4.322309905539603,-1.8004811660094369,-1.0395082858664,-0.6123946410796028,-0.026273476541224264,0.02826323761551842,-0.2323997421901726
0.502095641684314,-0.05288589468736274,-0.036859049646306305,-0.7621472884634332,0.7581964884242547,-0.4662636798057703,0.5808684893121636,-0.5778573977750425,1.5849151576111227,0.04036443912594275,0.3629998649067349,-0.7361777493630146,-0.1972582334275812,0.574861915058871,-1.5766993140838057,0.19623569113405,-0.017514140049146563,4.324483257475418,-2.0086806138221194,-0.5382243483256887,-0.01370743653990782,0.2220747293107142,-0.12327181350591765,-0.12067792037331695
0.5231805902426752,1.058100919051891,-0.2514733839329085,-0.24924638959603604,0.30299513803690625,-0.4693488625885033,0.06212376272665898,-0.07552044422085145,0.5182537048902505,-0.26392086790466446,0.13158752132022425,-0.24924638959603604,-1.5261939660890985e-17,0.09180605367400388,-0.6300125474469737,1.8553101297705383e-17,0.9065840572453729,4.3234165292633335,-2.0792826958505026,-1.2731934489978988e-16,6.483741783210548e-17,0.24778875859580315,-3.2327095500505816e-17,-2.873932911262307e-17
0.7583353636452961,2.1790368684365715,-0.15783940322478848,0.04706762147691841,0.01677004650546743,0.23166183439897556,0.002215360991494471,0.0007893262010696593,-0.09789559650613082,0.10265052562603365,-0.0248239807882789,0.04546383116655352,-0.012181996845902914,0.0002812344597955403,-0.03487989523527064,-0.004340407422869943,1.9451706093181829,4.3259531300251695,-2.009021955605236,0.5383158105808176,-0.5644625793302631,-0.12218099717058675,0.1365040085234898,-0.05995849476584112
0.42263302792533114,0.6137061935561898,0.20006992490251144,0.3404880612803049,-0.03840587475360516,-0.03706747592969261,0.11593211987442066,-0.013076741836629227,-0.7074167940140648,0.20910448281085844,-0.16492853094428891,0.29487131075405676,-0.17024403064015237,0.0014750112155896059,0.07979416572592944,0.01920293737680257,0.35360064602217356,4.3166511661756894,-1.7993021910262232,1.038827604342473,-0.3070658072776218,0.017955062294721987,0.2421942935739417,0.018533737964846298
0.573452249965734,0.6137061935561898,1.3028944500184767,0.7067403055921697,-0.2875596441891045,-0.46379722210808116,0.49948185954851343,-0.2032299908101833,-1.470701504853049,0.43403156494458556,-0.34404129154577795,0.4997408626220761,-0.499740862622076,0.08269054896616439,0.5984014185940169,0.20333537440170657,0.16111809377278405,4.330413357418318,-1.4714641275645015,1.4714641275645013,-0.43425662919305585,0.22577656042371919,0.3442196919225671,0.3279541608481075
0.831310627299493,1.1642250326031036,2.056560486325658,0.9037494133074105,-0.6867229495477074,-0.3468195860977261,0.8167630020534887,-0.6206254627584751,-1.8791982254804998,1.0532926512938974,-0.4332762249396151,0.4518747066537052,-0.7826699505794998,0.47158840943550306,1.4279273979985716,0.5947195196700941,0.1748265320713594,4.323636063056873,-1.0396677429660968,1.8007573538077404,-1.0093264573215295,0.1662725073863242,0.41519055185919496,0.30035457209063515
0.42425592616933416,1.1642250326031036,2.6033785582414195,0.7929317902175875,-0.7798323166723924,0.2056753808271365,0.6287408239376683,-0.6183538349285688,-1.6471667810065718,0.9241380578682704,-0.38420184218038206,0.20522584877554853,-0.7659132946567934,0.6081384421266305,1.6199550864591772,0.7532601748486989,0.13731301797229886,4.315225449271173,-0.5376479271536443,2.006529380721489,-1.1257573831245096,-0.09965656715977228,0.4680232101276097,-0.19866716217277058
0.5507507674702091,1.1642250326031036,3.2314700503278972,0.8052448594497901,-0.6548243700698061,0.8950436738264521,0.6484192836703122,-0.5272939578411583,-1.6741711684076515,0.9384885682488956,-0.39024561017973497,9.861405396550457e-17,-0.8052448594497901,0.42879495563731834,1.361434435595958,0.6548243700698061,0.08922374125627429,4.322587516617635,-2.546142752176186e-16,2.0790833356596448,-1.1654698036695927,-0.43376478661233203,0.4846297441083735,-0.8950436738264521
0.41938935287293816,1.1642250326031036,3.7086095641699766,0.6328618901989551,-0.743623118346126,2.953121105734625,0.40051417206619433,-0.47061073227217065,-1.3155953463604972,0.7375814229201436,-0.3034376482362649,-0.3164309450994774,-0.5480744739993333,0.5529753421388166,1.5458461460441086,0.6439965113291474,0.05157114072934538,4.321422901058649,1.0394016188483934,1.8002964133147596,-1.0093264573215297,-1.415929979603111,0.4152323214700118,-2.557477898018177
0.46804447865883325,0.19915887499676657,4.810887161828534,0.546670405573537,-0.8401809805495029,3.767405530864682,0.2988485323299354,-0.4593020773921687,-1.137477968055291,0.1089686269291514,-0.2618742045018924,-0.4734304587238251,-0.2733352027867687,0.7059040800771241,1.748196618676468,0.4200904902747518,0.015391701106541188,4.329471246600429,1.8019720960520782,1.0403690747278627,-0.09966574540908933,-1.8047187416266761,0.23951745131250377,-1.8837027654323428
0.5491299906618191,0.19915887499676657,5.530424924793503,0.5035746632608273,-0.8108687723806206,4.501496913295789,0.2535874414782556,-0.4083329690002915,-1.0476978632059308,0.10037828836604293,-0.2361050491953244,-0.5035746632608273,-9.250516492411176e-17,0.6575081660220548,1.6870298331978808,1.489541769936706e-16,0.0130944227029006,4.328569294155662,2.0805213995908964,3.821855808849844e-16,-3.6616600829962845e-17,-2.110563194907625,8.61278318354807e-17,-8.269115679359067e-16
0.5783209446977431,0.19915887499676657,6.418197573656941,0.4912615940286248,-0.8306976190830998,5.237902785859837,0.24133795376754535,-0.40808983650654695,-1.021528175621312,0.09792390591944056,-0.23035566144040992,-0.42544502033242676,0.24563079701431245,0.6900585343503308,1.727350628727312,-0.41534880954155,0.011960688074378823,4.323894345243828,1.8008111391628139,-1.0396987959553274,0.09966574540908928,-2.4560856689460717,-0.23445315514221496,2.618951392929919
0.5556173407666052,-0.38120737098642576,6.479453448886551,0.4420093170998146,-0.8315597428527728,5.708582516636658,0.19537223640304446,-0.36755715406605155,-0.9188573995916284,-0.168098925038952,-0.2072822767172986,-0.2210046585499075,0.38279129731785083,0.6914916059333696,1.7286622552126796,-0.7201518620749563,-0.031224883837289448,4.321488745425103,1.0394095373606487,-1.8003101285803025,-0.3293549113122292,-2.6770656977119835,-0.4061265463119612,4.943777479007047
-0.2860664815924726,-1.2235675222991735,7.841959130779476,0.3804439709388019,-0.8143172674593125,5.2556371594475255,0.14473761502368393,-0.30980209483625526,-1.662472545376289,-0.4659636980679328,-0.11216980220067554,-9.318189825302248e-17,0.3804439709388019,0.6631126120824016,3.558421748769719,-0.8143172674593125,6.291246537839335,19.09534687080248,1.0702977767482752e-15,-4.369822292817235,-1.2247892821592055,-1.5495679407377962,-0.29483921620279574,5.2556371594475255
0.7337363842800128,-1.2235675222991735,-0.27641327599067883,-1.5711775023653016,1.328060300178113,-0.42119202984848686,2.4685987439388675,-2.0866184654243605,-0.6098820842839479,1.924361365266691,-3.7227709948366776,-0.0,-1.5711775023653016,1.7637441609091797,0.5155115718676296,1.328060300178113,-0.06832673619494382,0.15067501660356658,0.0,0.3881687991113745,-1.2247892821592055,-0.9979785667856182,2.3694146518978902,-0.42119202984848686
0.6547414197875752,-1.2235675222991735,-0.2463749261749582,-1.5711775023653016,1.0597156556296938,-0.4360244259953875,2.4685987439388675,-1.6650013970296704,-0.6132316377860709,1.924361365266691,-3.2400518968803,-0.4066506608487509,-1.5176409272189986,1.1229972707866718,0.41360773439731036,1.0236067202955739,-0.0683279491872873,0.15233461594562794,0.10101724768812531,0.3770015008128534,-1.1830555993996255,-0.8991611491417818,1.9919135813758093,-0.42116725396181137
0.9428832904979882,-1.2235675222991735,-0.20476577907032995,-1.5711775023653016,0.9392424800555865,-0.45978696692724175,2.4685987439388675,-1.475716653929128,-0.6043499502288393,1.924361365266691,-2.692389271930412,-0.7855887511826507,-1.3606796309029363,0.8821764363409689,0.36127754198356005,0.8134078480416369,-0.0683279491872873,0.14795392051396317,0.192323893805452,0.3331147555805242,-1.0606986326327787,-0.7878966541111463,1.4840318823673602,-0.3981871936879869
0.6107619380928954,-1.2235675222991735,-0.1581828736680402,-0.9892618504514092,1.3024638454565212,-0.46021414051519655,0.9786390087585464,-1.2884777939023764,-0.3831801516621514,1.2116373116818688,-1.6698278178399883,-0.6995137628233438,-0.6995137628233438,1.6964120687213886,0.504495643503047,0.9209810173726136,-0.0683279491872873,0.15003185782885042,0.2738903592944177,0.2738903592944177,-0.8660568069393779,-0.7768199831469622,1.1935632339100162,-0.3254205395562341
0.41816104165298695,-1.2235675222991735,-0.02570172951519855,-1.0289099333791014,0.7452646318791596,-0.45978696692724175,1.0586556510061869,-0.7668101827365866,-0.401814285496297,1.2601978587098654,-0.0036715691076292505,-0.8910621405124561,-0.5144549666895508,0.5554193715299792,0.2910439153607142,0.37263231593957985,-0.06833158816430528,0.15250919397204077,0.3382039258776139,0.1952621276464287,-0.6123946410796028,-0.0016407068967800686,0.001784203353723704,-0.22989348346362093
0.4166484580608599,-1.2235675222991735,-0.07295626183518436,-0.9432109715229716,0.5650807640175008,-0.45978696692724175,0.889646936801308,-0.53299037641789,-0.36631699849233396,1.1552346887363072,0.22391416112312137,-0.8392832024953206,-0.43040753108014573,0.3193162698626025,0.219461706479529,0.2578585532237223,-0.06835706100341758,0.1508330303107669,0.3455794550684588,0.17722265810373677,-0.5588977937527403,0.10915141585834522,-0.10832875073947304,-0.20981072022354338
1.2598363782695967,-1.2235675222991735,-0.10311712340136413,-0.9470895883311153,0.7732836543935314,-0.4553696316475642,0.8969786883252016,-0.7323688979027502,-0.36793392721761214,1.1599851770325242,0.013978589889399007,-0.8652093914004912,-0.38521603984983943,0.5979676101522146,0.3004122263824609,0.31452279773341224,-0.0683279491872873,0.15092373604833573,0.35490240000900447,0.1580127289688533,-0.4981666811006543,0.006721038228394665,-0.00600323854955072,-0.18521551533499395
1.2719688685407617,-1.2235675222991735,-0.09264236873710062,-0.9432109715229716,0.6646646806524296,-0.45422066037072967,0.889646936801308,-0.6269190191751838,-0.3651700208836067,1.1552346887363072,0.10276795798012371,-0.863165995508986,-0.3802517600199757,0.44177913770679617,0.257329083993307,0.2679569282714244,-0.0683279491872873,0.14988996042810598,0.3543004888426118,0.15608050497737472,-0.4937689385044413,0.04948980784575864,-0.04392494963912688,-0.18311725664569317
0.6805232267932744,-0.2031178429332977,-0.28614858473252774,-0.7831410715043373,0.5599080213994626,-0.45978696692724175,0.6133099378769615,-0.43848696782264857,-0.30241732319429254,0.1600891375772421,0.43256532274312387,-0.7564561865937334,-0.2026918243073175,0.3134969924274611,0.21621377198539682,0.14491485944385066,-0.011404043695074298,0.14911911860516527,0.3730013830451458,0.09994541936263866,-0.05290760404053,0.2539617764650246,-0.14295782439526794,-0.11900162373069299
0.6638381356964248,0.29526752533158324,-0.2848359588347503,-0.456844736850971,0.18747055290072312,-0.45978696692724175,0.20870711358843294,-0.08564493540723689,-0.17716565501225276,-0.13427907937460143,0.25788927855421423,-0.456844736850971,-2.7973672234592826e-17,0.03514520820490283,0.07270159995517347,1.1479260627212756e-17,0.01639746594863636,0.15039098944090876,0.3878027713166949,2.374607112967317e-17,1.7997848227613824e-17,0.25955017016684434,-3.4565712816657064e-17,-2.815383186685583e-17
0.6122787645562644,1.0473558525548312,-0.26328701701290497,-0.06898305603659075,0.1003960521637493,-0.3290128470030156,0.004758662020147419,-0.006925626492264406,-0.026720930788898825,-0.0721532943152861,0.03880125899646913,-0.06663251540208902,0.01785412869164409,0.010079367290066272,0.03888891150202518,-0.025984410353084447,0.061357976179890576,0.15004388611801472,0.3741561860899501,-0.10025484790591094,-0.2707135318240738,0.18506157052476974,0.14557929699308875,0.0851547908877822
0.5394859443647644,0.7947804623029459,-0.25289539532216737,0.3188786247777895,-0.3151476048186408,-0.15391244184383937,0.10168357734017426,-0.10049383482658245,0.1245623164713199,0.252998651587019,-0.17934594178079233,0.2761569897814117,-0.15943931238889467,0.09931801282292618,-0.12310488266171242,0.1575738024093203,0.07721740185764048,0.1525887571086773,0.33829213385993473,-0.19531305454876613,-0.3967005498774353,0.08656450978330814,0.2812134897812129,0.07695622092191966
0.7715116002380906,0.7947804623029459,-0.24742612074809492,0.5897661478862456,-0.6824123306993424,-0.45978696692724175,0.3478241091925809,-0.40246369154662587,0.22895579024344595,0.4679211103311411,-0.33212707183870055,0.41702764248463253,-0.4170276424846325,0.46568658909050864,-0.26492238492684017,0.4825383866028218,0.05026743255843542,0.1507105243730441,0.2745091295139782,-0.27450912951397816,-0.5610192978375337,0.2589292375333089,0.39820750233713753,0.3251184822154475
0.4302935319241521,0.7947804623029459,-0.28603919924104626,0.8114013940658914,-1.0281239623382188,-0.45978696692724175,0.658372222292072,-0.8342212163137788,0.31556775749140026,0.6437667583945137,-0.45846732629166753,0.40570069703294565,-0.7026942199271701,1.057038881934039,-0.3998548382970828,0.890381469624413,0.04972958038089425,0.15125639599656965,0.1944584762851504,-0.33681196088830817,-0.6871055077782299,0.2597941079871619,0.4893316110589165,0.3981871936879869
0.46972465566438537,0.7947804623029459,-0.2761945050077159,1.0822889171743475,-1.039331571343968,-0.3072682182344883,1.1713493002384217,-1.124857040934976,0.41963734234159344,0.8586892171386358,-0.6069336764619205,1.3254216581702194e-16,-1.0822889171743475,1.0802101151923216,-0.402981432674355,1.039331571343968,-0.02165467922344903,0.15033559933972934,4.748339560226212e-17,-0.38773134944150356,-0.7934010997548709,0.1723120567841124,0.5607871122310945,0.3072682182344883
0.49247280974339,0.7947804623029459,-0.2713815433825322,0.9899408979328284,-1.0401936951136408,0.14352305902893644,0.9799829814000545,-1.0297302805648643,0.3827933167551691,0.7854201971122304,-0.5551938436588094,-0.4949704489664139,-0.8573139658550076,1.08200292335417,-0.40222521915382453,0.9008341648248183,0.11798612545973627,0.14952374289508769,-0.19334150026254548,-0.33487730166632046,-0.68710550777823,-0.08049280412834531,0.4856976549178597,-0.12429461514791253
0.38176993514626767,0.185893360802865,-0.2758663485332716,1.2916110941217906,-1.0401936951136408,-0.2852184482446822,1.6682592184584892,-1.343525716644318,0.4987806606920535,0.23838173674508242,-0.7263123340340017,-1.1185680193192842,-0.6458055470608959,1.08200292335417,-0.4016909585692735,0.5200968475568208,-0.0012037095733949748,0.14912679320320615,-0.33443249677985026,-0.19308469204160542,-0.09228077159989335,0.160387037396117,0.28116525838911527,0.14260922412234123
0.46062793975553973,0.185893360802865,-0.2847265733432689,0.9160624825396131,-1.0401936951136408,-0.3748600139772253,0.839170471916639,-0.9528824186678552,0.3569242223582989,0.1690699054449385,-0.5154391699891203,-0.9160624825396131,-1.6827794805916728e-16,1.08200292335417,-0.40528930373959177,1.910804818821267e-16,0.011309400719778758,0.15181051379835905,-0.3896286870834321,-7.157362867390662e-17,-3.390340546879718e-17,0.21092178552151958,1.0336045985624923e-16,6.886066743683115e-17
0.38631617166509324,0.185893360802865,-0.2838514894114173,0.8729667402269041,-1.0401936951136408,-0.3560039750306861,0.7620709295423871,-0.9080544992279331,0.33783681805365845,0.1611160887383646,-0.49131688217336567,-0.7560113736953897,0.4364833701134522,1.08200292335417,-0.4025533985697195,-0.5200968475568205,0.010312954394439385,0.1497678381475021,-0.3351505312700945,0.1934992494478352,0.09228077159989329,0.20036360492719127,-0.281406415349605,-0.17800198751534307
