input_Timepoint (hr),output_OD600,output_WCW_gl,output_agitation,output_air_%,output_D0_%,output_gasflow,output_O2,output_Ph,output_feed_%,output_feed,output_Temp,output_glycerol_gl,output_glucose_gl,output_acetate_mmol_l,output_phosphate_mmol_l
20.0,65.33333333333333,201.0,700.0880126953125,76.43443298339844,37.54146957397461,5.090727806091309,23.569000244140625,6.801931858062744,21.200000762939453,0.72,30.02549934387207,0.12609999999999988,0.93664,215.08,4.1
22.0,68.23333333333333,192.0,700.4857177734375,81.48948669433594,35.93503952026367,5.059732913970947,18.498130798339844,6.710437774658203,21.200000762939453,0.72,29.98870086669922,0.11589999999999985,5.517510000000001,265.07,3.02
24.0,68.39999999999999,193.0,700.1375732421875,88.65384674072266,40.00349044799805,5.019999980926514,11.351380348205566,6.738870143890381,21.200000762939453,0.72,29.994779586791992,0.12679999999999986,11.23323,322.49,4.47
28.0,60.66666666666666,179.00000000000006,700.192626953125,99.41818237304688,41.03369903564453,4.988890171051025,0.5805205702781677,6.709343910217285,21.200000762939453,0.72,30.001039505004883,0.12559999999999988,28.29725,366.11,3.44
32.0,57.8,172.00000000000003,699.8123168945312,100.0,62.42361068725586,5.020636081695557,0.0,6.720280170440674,12.630999565124512,0.429,29.988740921020508,0.12679999999999986,35.04868,466.88,2.32
36.0,58.46666666666666,168.49999999999997,699.8549194335938,100.0,82.835693359375,5.009538173675537,0.0,6.738505840301514,12.630999565124512,0.429,29.99480056762696,0.12729999999999986,41.13521,532.66,2.66
40.0,57.93333333333334,167.49999999999997,700.0758056640625,100.0,95.75694274902344,5.004061222076416,0.0,6.745067119598389,12.630999565124512,0.429,30.000959396362305,0.12699999999999986,47.24093,613.82,2.43
44.0,55.00000000000001,163.49999999999997,700.1895141601562,100.0,112.27519989013672,5.02534294128418,0.0,6.739964008331299,7.489999771118164,0.254,30.007020950317383,0.12659999999999985,51.14345,619.42,2.42
48.0,54.2,158.49999999999997,249.8890991210937,0.0,1.484197974205017,0.0,0.0,6.550777912139893,0.0,0.0,21.427270889282227,0.4305000000000001,47.38797,743.98,2.62
0.0,0.379333333333333,59.25,1194.8189697265625,100.0,89.27613830566406,2.5,0.0,6.671144008636475,0.0,0.0,30.35906982421875,4.576600000000002,0.8234365999999997,8.030699999999998,23.299400000000013
2.0,0.6756666666666667,57.05,1195.27197265625,100.0,81.55718994140625,2.5,0.0,6.723080158233643,0.0,0.0,29.99622917175293,6.7337,0.8278973000000001,12.381399999999994,30.050799999999995
4.0,2.556666666666666,61.895,1194.7900390625,100.0,77.92671966552734,2.5,0.0,6.750205039978027,0.0,0.0,30.00836944580078,5.658699999999998,0.7062708000000001,8.7241,25.374600000000008
6.0,7.420000000000001,70.5,1195.052001953125,100.0,68.96782684326172,2.5,0.0,6.758143901824951,0.0,0.0,30.00956916809082,6.669800000000001,0.46714619999999996,10.784599999999998,29.192299999999992
8.0,30.266666666666666,70.175,1195.050048828125,100.0,47.44190979003906,2.5,0.0,6.7650909423828125,7.704248905181885,0.2618,29.98539924621582,0.02919999999999999,0.0,15.0,19.3
10.0,33.766666666666666,98.72,1194.5770263671875,99.8283233642578,39.07506942749024,2.5,0.1731071025133133,6.733664989471436,11.405779838562012,0.387,30.00406074523925,0.0001,0.0,0.0,17.2
12.0,43.56666666666666,122.79,1195.1689453125,97.14460754394533,39.06389999389648,2.418529987335205,2.8564610481262207,6.737966060638428,17.2185001373291,0.585,30.00946998596192,0.0005,0.0224,4.6,13.2
14.0,48.4,157.095,1195.175048828125,96.61512756347656,40.18096923828125,2.433701992034912,3.3840909004211426,6.712493896484375,29.440000534057617,1.0,29.9923095703125,0.0006000000000000001,10.88,6.3,10.5
16.0,60.03333333333333,182.8,1195.114013671875,82.22001647949219,39.93521118164063,2.640000104904175,17.785640716552734,6.7118330001831055,17.5049991607666,0.595,30.041439056396484,0.0263,1.55,15.9,5.5
18.0,68.66666666666667,209.235,1195.3929443359375,93.16815185546876,45.118408203125,2.4647879600524902,6.825756072998047,6.778323173522949,18.81999969482422,0.639,29.967849731445312,0.0002,0.0,0.0,1.8
20.0,54.93333333333334,186.55,1194.998046875,92.19309997558594,40.90705871582031,2.519115924835205,7.799624919891357,6.716133117675781,18.81999969482422,0.639,29.986400604248047,0.0002,0.0,0.0,0.7
22.0,68.53333333333333,215.5,1194.8280029296875,91.32528686523438,40.560768127441406,2.473459005355835,8.674003601074219,6.716794013977051,24.88599967956543,0.846,29.99229049682617,0.0008,10.060535210000001,5.577000000000003,3.8180999999999994
24.0,67.2,208.0,1194.6180419921875,92.38506317138672,38.79579925537109,2.474289894104004,7.616336822509766,6.700915813446045,24.88599967956543,0.846,30.029340744018555,0.0008,10.166762300000002,8.054100000000002,5.638000000000001
26.0,115.24693333333323,227.855,1194.85400390625,92.1375503540039,36.85210037231445,2.3392040729522705,7.866402149200439,6.7654218673706055,24.88599967956543,0.846,30.01085090637207,0.0011,21.149,4.5,0.0
28.0,108.8,163.0,1194.9169921875,91.94239807128906,37.745750427246094,2.3224809169769287,8.057076454162598,6.767076015472412,24.88599967956543,0.846,30.016939163208008,0.001,15.804381900000017,4.958000000000001,4.720899999999999
30.0,142.27759999999998,217.845,1195.0909423828125,92.26107025146484,38.87398910522461,2.300884962081909,7.740433216094971,6.737966060638428,12.119999885559082,0.412,30.01054954528809,0.0011,21.354,5.3,0.0
32.0,158.0,219.5,1195.0589599609375,93.13629913330078,37.1090202331543,2.3497989177703857,6.859504222869873,6.757152080535889,12.119999885559082,0.412,30.01691055297852,0.0011,10.368578,4.965200000000004,0.005900000000000016
34.0,170.41533333333334,215.655,1195.1400146484375,94.72073364257812,40.3708610534668,2.315659046173096,5.276573181152344,6.700254917144775,10.300000190734863,0.35,29.99218940734864,0.001,0.006,6.4,0.056299999999999996
36.0,173.0,216.5,1195.14599609375,96.33487701416016,41.09695816040039,2.360625982284546,3.6654210090637207,6.719771862030029,10.300000190734863,0.35,29.992149353027344,0.0009,3.5244404999999968,6.548999999999998,0.05870000000000003
38.0,163.02466666666666,216.445,1195.4139404296875,97.79691314697266,40.88471984863281,2.4009389877319336,2.2021288871765137,6.708856105804443,10.300000190734863,0.35,29.98586082458496,0.0292,0.1,13.4,0.11170000000000005
40.0,176.0,212.0,1195.5670166015625,98.69393157958984,39.1867790222168,2.4254350662231445,1.307086944580078,6.726057052612305,10.300000190734863,0.35,30.004159927368164,0.0007000000000000001,1.9717941999999982,7.774299999999999,0.12170000000000006
42.0,25.61666666666666,76.45500000000001,1194.6199951171875,99.57444763183594,39.86819076538086,2.4599199295043945,0.425777405500412,6.70918607711792,10.300000190734863,0.35,29.998210906982425,0.0002,0.012,12.2,17.6091
44.0,193.3333333333333,216.5,1194.81103515625,99.51441955566406,39.5330696105957,2.4786510467529297,0.4863167107105255,6.725726127624512,10.300000190734863,0.35,29.99626922607422,0.0007000000000000001,1.2788169000000003,7.103900000000002,0.1282
46.0,62.80899999999999,175.96,1195.366943359375,99.78704833984376,39.689449310302734,2.5,0.2130507975816726,6.743919849395752,7.199999809265137,0.244,30.004409790039062,0.0004,0.012,12.8,6.533200000000001
48.0,169.66666666666666,212.0,1195.0050048828125,99.88453674316406,41.52145004272461,2.5,0.1185799017548561,6.736310958862305,7.199999809265137,0.244,29.9991397857666,0.0007000000000000001,0.009,9.6,0.1002
0.0,0.3459999999999999,65.495,1194.9849853515625,100.0,93.54105377197266,2.5,0.0,6.758185863494873,0.0,0.0,30.211429595947266,6.659500000000001,0.8744332999999992,10.145999999999997,29.335400000000007
2.0,0.641,57.92,1194.7640380859375,100.0,83.92086029052734,2.5,0.0,6.813433170318604,0.0,0.0,30.0087890625,6.714700000000002,0.8284803000000003,11.7434,28.7232
4.0,2.543333333333333,60.0,1194.2249755859375,100.0,72.89060974121094,2.5,0.0,6.8387980461120605,0.0,0.0,30.0209903717041,5.696499999999998,0.8738654,7.942799999999998,21.93940000000001
6.0,6.253333333333334,66.5,1194.821044921875,100.0,48.669551849365234,2.5,0.0,6.7870259284973145,0.0,0.0,30.07024002075196,6.645999999999999,0.5033135000000001,9.784400000000002,28.937899999999996
8.0,21.73333333333333,63.795000000000016,1195.1400146484375,99.50023651123048,37.95769882202149,2.5,0.5023689270019531,6.8881378173828125,7.704248905181885,0.261,29.97784996032715,0.0003,0.0,0.7,18.0
10.0,32.1,92.395,1195.092041015625,100.0,45.00796127319336,2.495078086853028,0.0,6.757143974304199,11.37110996246338,0.386,30.02725982666016,0.0001,0.0,0.0,17.3
12.0,43.46666666666667,117.2,1195.1639404296875,99.00422668457033,40.27745819091797,2.4959490299224854,0.9965590834617616,6.702591896057129,17.145780563354492,0.583,30.00871086120605,0.0002,0.0,0.0,14.5
14.0,46.9,131.91,1195.1099853515625,96.5806121826172,43.62065124511719,2.4800000190734863,3.414833068847656,6.8196868896484375,29.3784408569336,0.998,29.940980911254883,0.0006000000000000001,4.55,6.1,11.4
16.0,54.46666666666667,199.48,1194.73095703125,89.71449279785156,47.53240966796875,2.470613956451416,10.275970458984377,6.701550006866455,20.584999084472656,0.699,30.064180374145508,0.0007000000000000001,0.802,10.0,8.5
18.0,62.2,197.475,1194.93701171875,96.21208190917967,39.50421142578125,2.4800000190734863,3.788646936416626,6.714753150939941,22.1299991607666,0.752,30.06402015686035,0.0002,0.0,0.0,7.0
20.0,45.46666666666667,123.32,1194.4310302734375,96.46150207519533,46.14509963989258,2.4800000190734863,3.5160329341888428,6.774168968200684,22.1299991607666,0.752,29.996559143066406,0.0002,0.0,0.0,2.7
22.0,50.3,219.0,1194.498046875,92.79947662353516,49.78395080566406,2.4600000381469727,7.182606220245361,6.721354961395264,29.270000457763672,0.995,29.971649169921875,0.0008,8.121688299999999,5.916000000000004,9.446000000000002
24.0,50.66666666666666,220.0,1195.009033203125,93.16403198242188,49.1244010925293,2.4487500190734863,6.824565887451172,6.717879772186279,29.270000457763672,0.995,29.971689224243164,0.0008,9.0209681,5.722600000000004,9.509899999999998
26.0,70.52466666666669,203.92,1194.550048828125,92.35635375976562,38.95838165283203,2.4400010108947754,7.645061016082764,6.702939987182617,29.270000457763672,0.995,29.996469497680664,0.0008,14.23,4.7,4.2
28.0,86.4,222.5,1194.9420166015625,92.2678680419922,38.367069244384766,2.420088052749634,7.730759143829346,6.741159915924072,29.270000457763672,0.995,29.996660232543945,0.0008,11.415439000000001,4.7783999999999995,0.23900000000000002
30.0,161.98396666666667,222.455,1195.0799560546875,93.755126953125,39.93632125854492,2.4398269653320312,6.224480152130127,6.715795993804932,14.300000190734863,0.486,29.990190505981445,0.0011,8.5,4.6,0.03960000000000002
32.0,151.0,225.0,1195.2850341796875,95.42771911621094,38.412559509277344,2.4400010108947754,4.573123931884766,6.7647881507873535,14.300000190734863,0.486,29.983970642089844,0.0011,7.784011999999994,4.556100000000004,0.02280000000000001
34.0,95.33859999999999,213.74,1194.7469482421875,96.66111755371094,40.368431091308594,2.4350368976593018,3.338421106338501,6.705371856689453,14.300000190734863,0.486,30.00259017944336,0.0002,0.012,0.0,1.0252999999999999
36.0,165.0,229.5,1194.3890380859375,97.67536926269533,40.52762985229492,2.4457390308380127,2.3239669799804688,6.708150863647461,14.300000190734863,0.486,30.008649826049805,0.0007000000000000001,2.9998843699999984,6.079799999999999,0.08730000000000004
38.0,98.19196666666662,214.235,1194.9410400390625,99.04737091064452,38.8901481628418,2.4402310848236084,0.9608420729637146,6.746025085449219,14.300000190734863,0.486,29.990089416503903,0.0003,0.011,0.0,0.9522999999999994
40.0,167.0,219.0,1195.0909423828125,98.98052978515624,40.30020904541016,2.4401540756225586,1.0179630517959597,6.727610111236572,14.300000190734863,0.486,30.0025691986084,0.0007000000000000001,1.9054656699999992,5.473000000000004,0.10730000000000003
42.0,98.00223333333332,213.495,1194.95703125,99.38443756103516,39.79986953735352,2.455034017562866,0.6157264709472656,6.703981876373291,14.300000190734863,0.486,30.008750915527344,0.0003,0.0128,0.0,0.9998999999999993
44.0,169.0,235.0,1195.10302734375,99.51937866210938,40.48215103149414,2.4399969577789307,0.480129212141037,6.721007823944092,14.300000190734863,0.486,30.00884056091309,0.0008000000000000001,2.893595769999999,5.5415000000000045,-0.036399999999999995
46.0,88.40263333333333,206.285,1194.718017578125,100.0,45.69025039672852,2.5,0.0,6.838449954986572,10.0,0.34,29.996309280395508,0.0002,0.009,0.0,1.1964999999999997
48.0,159.0,202.5,1194.946044921875,100.0,43.757110595703125,2.5,0.0,6.7192702293396,10.0,0.34,29.977989196777344,0.0002,0.007,1.2,0.09870000000000008
0.0,0.4906666666666666,62.18,1195.137939453125,100.0,90.13668823242188,2.5,0.0,6.729098796844482,0.0,0.0,30.222850799560547,6.671200000000002,0.8487044999999995,10.484299999999998,30.4432
2.0,0.7393333333333333,61.78,1195.0830078125,100.0,86.57968139648438,2.5,0.0,6.78428316116333,0.0,0.0,30.013900756835938,6.761300000000001,0.8692066000000003,10.703899999999997,29.20009999999999
4.0,2.5033333333333334,64.45,1195.0570068359375,100.0,79.52780151367188,2.5,0.0,6.815280914306641,0.0,0.0,30.02004051208496,6.6758999999999995,0.8799113000000002,9.581700000000001,28.2929
6.0,7.336666666666667,75.0,1195.094970703125,100.0,62.34854888916016,2.5,0.0,6.822774887084961,0.0,0.0,30.02008056640625,6.659700000000002,0.7306169,9.923700000000004,27.681600000000003
8.0,20.1,62.665000000000006,1194.988037109375,99.65339660644533,36.78160858154297,2.4809889793396,0.3498497009277344,6.813918113708496,7.676278114318848,0.2611,29.99551010131836,0.0005,0.0,12.5,18.5
10.0,31.466666666666665,87.9,1194.9749755859375,100.0,48.60205078125,2.5,0.0,6.75839376449585,11.377220153808594,0.386,29.99555015563965,0.0001,0.0,0.0,17.9
12.0,42.23333333333333,116.97,1195.3499755859375,98.36756896972656,34.91767883300781,2.498469114303589,1.6349029541015625,6.7498779296875,17.15467071533203,0.583,30.013900756835938,0.0003,0.0,0.0,14.8
14.0,46.86666666666667,128.385,1195.050048828125,92.91657257080078,37.977630615234375,2.480074882507324,7.085940837860107,6.760778903961182,29.34691047668457,0.997,29.989410400390625,0.0006000000000000001,1.0,7.2,11.9
16.0,53.833333333333336,163.26,1194.9219970703125,75.55560302734375,33.02267837524414,2.5397748947143555,24.4531192779541,6.694014072418213,17.497249603271484,0.595,30.050840377807617,0.0007000000000000001,0.6,11.6,8.2
18.0,64.53333333333333,200.05,1194.532958984375,93.35212707519533,40.64926910400391,2.5,6.646518230438232,6.816984176635742,18.809999465942383,0.639,30.014020919799805,0.0002,0.0,0.0,2.7
20.0,44.3,122.525,1195.2060546875,94.66853332519533,47.840938568115234,2.5000009536743164,5.313891887664795,6.728758811950684,18.809999465942383,0.639,29.989389419555664,0.0004,0.0,0.0,1.6
22.0,53.2,223.0,1194.1820068359375,89.27761840820312,51.16495895385742,2.117906093597412,10.70736026763916,6.748175144195557,24.874500274658203,0.845,29.977069854736328,0.0008,11.761123570000004,5.563200000000002,9.340300000000003
24.0,56.4,219.0,1195.303955078125,83.61141204833984,37.49612045288086,1.841161012649536,16.391620635986328,6.7611188888549805,24.874500274658203,0.845,30.00777053833008,0.0008,13.065511900000006,4.903900000000002,8.8101
26.0,74.66333333333336,201.41,1195.2919921875,86.1736068725586,39.98136138916016,2.673712968826294,13.826510429382324,6.7420430183410645,24.874500274658203,0.845,30.001739501953125,0.0008,14.23,4.7,4.19
28.0,86.26666666666665,218.5,1195.072021484375,87.34088897705078,43.08790969848633,2.6429309844970703,12.666899681091309,6.780876159667969,24.874500274658203,0.845,30.00774955749512,0.0008,9.106019840000002,4.981100000000001,0.24510000000000004
30.0,43.192,127.48,1194.800048828125,89.14675903320312,39.0649299621582,2.439284086227417,10.854470252990724,6.728076934814453,12.15999984741211,0.413,30.00171089172364,0.0007000000000000001,8.516,4.3,10.8842
32.0,161.66666666666666,218.0,1195.0909423828125,92.5997314453125,41.14632034301758,2.3757870197296143,7.398440837860107,6.700486183166504,12.15999984741211,0.413,29.99544906616211,0.0011,6.512742869999998,5.654,0.04300000000000002
34.0,42.890666666666654,117.39,1194.762939453125,95.11540985107422,40.57160949707031,2.4247140884399414,4.879219055175781,6.705935955047607,12.15999984741211,0.413,29.98328971862793,0.0001,0.0013,0.0,14.268499999999996
36.0,160.33333333333334,222.0,1194.93896484375,97.18994140625,40.1522216796875,2.4532859325408936,2.8101348876953125,6.706275939941406,12.15999984741211,0.413,30.00783920288086,0.0008,2.8991645999999998,5.238300000000005,0.08070000000000008
38.0,99.95423333333332,210.785,1195.302001953125,99.51815795898438,39.9658317565918,2.4800000190734863,0.484989196062088,6.730462074279785,12.15999984741211,0.413,29.99555015563965,0.0003,0.0012,0.0,1.0300499999999995
40.0,162.33333333333334,219.0,1195.1920166015625,99.39469909667967,40.19881820678711,2.4788849353790283,0.6058350205421448,6.724670886993408,12.15999984741211,0.413,30.00782012939453,0.0007000000000000001,1.9518177999999995,5.942300000000001,0.12690000000000004
42.0,41.879,110.005,1195.0169677734375,99.5634536743164,40.1522216796875,2.4800000190734863,0.4364967048168182,6.702869892120361,12.15999984741211,0.413,30.001569747924805,0.0001,0.0011,0.0,15.011299999999997
44.0,158.0,197.0,1194.6739501953125,99.74024200439452,40.090091705322266,2.480138063430786,0.2635268867015838,6.720923900604248,12.15999984741211,0.413,30.00783920288086,0.0007000000000000001,1.5569517000000004,6.017299999999999,0.13990000000000005
46.0,93.21933333333331,194.64,1194.93505859375,100.0,80.35104370117188,2.5,0.0,6.895330905914307,6.130000114440918,0.208,29.995569229125977,0.0004,0.0013,0.0,1.144299999999999
48.0,158.0,142.0,1195.0999755859375,100.0,77.15129089355469,2.5,0.0,6.854454040527344,6.130000114440918,0.208,30.00171089172364,0.0005,0.001,1.0,4.0932
0.0,0.3026666666666666,80.37,699.8438110351562,100.0,91.97728729248048,2.5,0.0,6.689380168914795,0.0,0.0,29.965240478515625,4.0859000000000005,12.405840699999997,138.82750000000001,25.914300000000008
2.0,0.5906666666666667,58.78,699.7797241210938,100.0,80.63482666015625,2.50227689743042,0.0,6.743850231170654,0.0,0.0,29.97123908996582,5.330700000000002,13.264059599999996,46.13879999999997,27.57829999999999
4.0,2.54,59.23,699.9876708984375,94.78662109375,32.7606315612793,2.545212984085083,5.221703052520752,6.797636032104492,0.0,0.0,30.03282928466797,5.2351,13.298549300000001,34.06389999999997,26.030700000000007
6.0,7.696666666666666,71.5,699.9323120117188,14.871930122375488,28.261499404907227,2.0199999809265137,85.15257263183594,6.738368988037109,0.0,0.0,30.03278923034668,5.248599999999999,5.520892700000005,40.72889999999999,26.088600000000014
8.0,20.766666666666666,70.57,699.8218994140625,0.0,13.08969020843506,2.511668920516968,100.0,6.697258949279785,8.54386043548584,0.29,30.07592964172364,0.1162999999999999,0.6,21.3,18.3
10.0,35.96666666666667,121.845,700.0968017578125,0.0,25.13104057312012,2.517340898513794,100.0,6.748647212982178,12.697830200195312,0.431,30.00219917297364,0.06269999999999992,0.0,4.8,12.6
12.0,40.6,130.385,700.1119995117188,0.0,31.654050827026367,2.5199999809265137,100.0,6.79900598526001,19.05719947814941,0.648,29.977439880371094,0.08009999999999985,2.2,14.9,9.5
14.0,55.16666666666666,203.13,700.1148071289062,24.86284065246582,55.11793899536133,2.4800000190734863,75.11788940429688,6.77708101272583,20.584999084472656,0.699,30.03899002075196,0.12979999999999986,3.1,36.7,7.3
16.0,55.46666666666667,184.85,700.7277221679688,100.0,62.87857055664063,2.4850010871887207,0.0,6.709249019622803,17.49799919128418,0.595,29.99604034423828,0.1271999999999999,0.0,121.0,6.2
18.0,58.23333333333333,193.9,700.7999267578125,100.0,55.096099853515625,2.4800000190734863,0.0,6.71644401550293,18.809999465942383,0.639,29.971439361572266,0.1273999999999999,0.0,193.0,5.7
20.0,31.4,134.5,699.776611328125,100.0,70.76294708251953,2.4800000190734863,0.0,6.710619926452637,18.809999465942383,0.639,29.98990058898925,0.12969999999999987,2.5,261.0,10.2
22.0,26.066666666666663,153.0,699.5598754882812,100.0,92.46505737304688,2.501782894134521,0.0,6.710277080535889,18.809999465942383,0.639,29.977500915527344,0.13009999999999985,8.87,307.0,6.2
24.0,2.6,163.0,700.0661010742188,100.0,104.36810302734376,2.5248899459838867,0.0,6.731860160827637,15.979999542236328,0.543,30.002140045166016,4.1766,11.346869399999996,171.86230000000003,9.25960000000001
26.0,25.607866666666677,123.6,700.11767578125,100.0,105.58390045166016,2.538240909576416,0.0,6.701369762420654,0.0,0.0,30.00196075439453,0.44989999999999997,14.23,407.0,4.2
28.0,17.8,158.0,699.7910766601562,100.0,113.57019805908205,2.539999008178711,0.0,6.700685024261475,0.0,0.0,30.008220672607425,0.4496,7.749343900000007,256.2554,7.216400000000006
30.0,5.641260000000001,84.22,699.7888793945312,100.0,124.84709930419922,2.539999008178711,0.0,6.730832099914551,0.0,0.0,30.00201988220215,5.483800000000001,0.0,466.0,27.77420000000002
32.0,55.0,156.0,700.2410888671875,100.0,88.83954620361328,2.539999008178711,0.0,6.894928932189941,0.0,0.0,30.014419555664062,0.4498,8.662543100000008,242.62709999999998,5.865800000000002
34.0,12.843910000000003,61.955,700.4381713867188,100.0,65.84886169433594,2.537913084030152,0.0,6.898013114929199,0.0,0.0,29.96529960632324,0.4588999999999999,0.0,0.0,16.44860000000001
36.0,59.66666666666666,161.0,699.9415283203125,100.0,63.27896881103516,2.525429010391236,0.0,6.890819072723389,0.0,0.0,29.989879608154297,0.42900000000000005,11.806273000000003,397.1353000000001,4.034000000000001
38.0,12.923043333333334,62.13,699.80078125,100.0,57.44029998779297,2.5199790000915527,0.0,6.895956993103027,0.0,0.0,29.977500915527344,0.4585999999999999,0.001,0.0,16.518200000000007
40.0,54.333333333333336,150.0,700.2822875976562,100.0,56.355560302734375,2.5199949741363525,0.0,6.892530918121338,0.0,0.0,29.98357963562012,0.4192000000000001,7.891092500000006,230.87000000000003,5.903400000000002
42.0,10.846500000000008,63.46,699.8256225585938,100.0,55.94786834716797,2.5199999809265137,0.0,6.897327899932861,0.0,0.0,30.00830078125,0.182,0.001,0.0,16.469600000000003
44.0,56.0,184.5,700.038330078125,100.0,58.37944030761719,2.5199999809265137,0.0,6.898355007171631,0.0,0.0,30.00826072692871,0.41890000000000005,8.741900500000009,323.67780000000005,5.1217
46.0,10.666900000000009,63.465,700.4058837890625,100.0,58.25568008422852,2.5199999809265137,0.0,6.892189025878906,0.0,0.0,30.00815963745117,0.182,0.0015,0.0,16.495700000000006
48.0,53.66666666666666,142.0,700.2160034179688,100.0,54.6956901550293,2.519998073577881,0.0,6.892530918121338,0.0,0.0,30.00836944580078,0.4233,0.0017,525.0,6.372500000000003
0.0,0.2973333333333333,57.025,699.7362060546875,100.0,83.372802734375,2.5,0.0,6.817258834838867,0.0,0.0,29.92831993103028,5.289800000000001,17.814297899999993,35.95659999999999,27.36789999999998
2.0,0.5983333333333333,51.065,700.0316772460938,100.0,74.87136840820312,2.5,0.0,6.885456085205078,0.0,0.0,30.0080795288086,5.293000000000001,20.220755499999992,27.248699999999996,26.511599999999973
4.0,2.6766666666666663,54.09,699.7379150390625,100.0,54.60187911987305,2.5,0.0,6.892108917236328,0.0,0.0,30.026460647583008,5.221099999999998,19.65453309999998,38.22529999999995,25.689899999999998
6.0,7.473333333333334,73.0,699.6154174804688,82.05084228515625,38.48101043701172,2.3550779819488525,17.95922088623047,6.83256196975708,0.0,0.0,30.03887939453125,4.579199999999997,5.9255235000000015,37.296799999999955,24.2915
8.0,1.5533333333333337,64.42,700.2401123046875,71.4666519165039,52.10290145874024,2.26001501083374,28.52312088012696,6.706148147583008,8.52025032043457,0.2896885108947754,30.00196075439453,3.539399999999999,9.8,25.7,20.8
10.0,1.1333333333333333,100.0,700.7401123046875,100.0,57.99917984008789,2.485160112380981,0.0,6.867825031280518,12.697830200195312,0.4317262268066406,30.008100509643555,4.500699999999998,21.99,21.0,20.5
12.0,2.036666666666666,53.695,699.8167724609375,100.0,64.90811920166016,2.4870851039886475,0.0,6.881796836853027,0.0,0.0,30.008140563964844,4.750099999999996,24.52,23.5,24.0
14.0,2.24,51.065,700.4716186523438,100.0,70.07758331298828,2.4800000190734863,0.0,6.896100997924805,0.0,0.0,30.00180053710937,4.886099999999997,24.18,25.0,25.5
16.0,2.4433333333333334,53.24,699.9741821289062,100.0,73.10738372802734,2.4800000190734863,0.0,6.891444206237793,0.0,0.0,29.98348045349121,5.29,24.11,26.7,26.3
18.0,0.24,51.445,699.9641723632812,100.0,74.78970336914062,2.489739894866944,0.0,6.882129192352295,0.0,0.0,30.00192070007324,5.306800000000001,24.14,27.0,26.6
20.0,1.7654666666666667,53.105,700.1613159179688,100.0,76.3086929321289,2.480004072189331,0.0,6.888782978057861,0.0,0.0,29.995819091796875,5.257799999999999,22.434691699999988,28.017999999999986,25.717399999999998
22.0,1.8063199999999988,51.355,700.03857421875,100.0,77.51734924316406,2.4929990768432617,0.0,6.877471923828125,0.0,0.0,29.99,5.252799999999997,19.148902900000003,28.36309999999999,25.86929999999999
24.0,1.9861133333333325,52.65,699.6657104492188,100.0,78.15434265136719,2.5,0.0,6.896100997924805,0.0,0.0,30.014280319213867,4.775299999999996,21.213660299999983,36.70799999999995,25.131999999999998
26.0,1.6400566666666663,51.52,699.9965209960938,100.0,78.73417663574219,2.5,0.0,6.885122776031494,0.0,0.0,29.99566078186035,5.257799999999999,20.31777089999999,28.624699999999994,25.895499999999984
28.0,1.4994999999999996,50.675,700.0687255859375,100.0,79.29766845703125,2.5,0.0,6.893773078918457,0.0,0.0,30.001819610595703,5.295,20.677781399999986,28.72569999999999,26.409699999999983
30.0,1.321066666666666,52.615,700.1602783203125,100.0,79.60800170898438,2.5,0.0,6.898097991943359,0.0,0.0,30.02630043029785,5.292999999999999,23.36,31.2,26.75189999999998
32.0,0.607,35.5,699.788818359375,100.0,79.93466186523438,2.5,0.0,6.89011287689209,0.0,0.0,30.00201988220215,5.242000000000001,13.54269659999999,38.929599999999965,26.680799999999977
34.0,1.04062,51.34,700.3178100585938,100.0,80.31848907470703,2.5,0.0,6.879800796508789,0.0,0.0,29.98959922790528,5.2993999999999994,15.770499500000001,28.8885,26.37339999999998
36.0,0.9618766666666666,51.4,700.211181640625,100.0,80.44098663330078,2.5,0.0,6.864498138427734,0.0,0.0,30.00200080871582,5.2971,16.626158399999994,35.49739999999998,26.417299999999976
38.0,0.7570499999999997,54.355,699.8046264648438,100.0,80.88198852539062,2.5,0.0,6.8515238761901855,0.0,0.0,30.014299392700195,5.275000000000001,17.83227909999999,30.465499999999984,26.37669999999998
40.0,0.7325566666666665,53.775,700.3574829101562,100.0,81.18415069580078,2.493438005447388,0.0,6.829899787902832,0.0,0.0,29.9897403717041,5.299000000000001,16.805227300000006,29.1241,26.449499999999986
42.0,0.6544699999999999,55.485,700.0501708984375,100.0,81.61698150634766,2.5,0.0,6.807610988616943,0.0,0.0,30.01420021057129,5.3134000000000015,15.541444799999997,27.769299999999994,26.849699999999988
44.0,0.6364033333333334,55.49,700.4661865234375,100.0,81.91914367675781,2.5,0.0,6.782993793487549,0.0,0.0,30.0080795288086,5.311000000000002,13.429951099999997,25.395799999999994,26.86059999999999
46.0,1.2943266666666664,58.9,699.4896240234375,100.0,82.36015319824219,2.5,0.0,6.758708953857422,0.0,0.0,29.99566078186035,5.341600000000001,14.211450199999996,49.42469999999997,26.769299999999994
48.0,5.057,50.0,699.7313842773438,100.0,82.82563781738281,2.5,0.0,6.731098175048828,0.0,0.0,29.99584007263184,5.4663,0.009,34.9,26.683500000000016
0.0,0.3003333333333333,58.99,700.0698852539062,100.0,99.69048309326172,2.5,0.0,6.7647199630737305,0.0,0.0,29.97,5.3368,11.495294600000001,22.291399999999996,27.8664
